"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber"
"109","2020-10-14 10:00:04-03","FURB","FURB","18189","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Bonnet, A","2010","02","03","Korte, A.; Kniess, A.","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","458","458","FURB19344","FURB19344","480",NA,"Florística IFFSC 465 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:00:04-03","FURB","FURB","32522","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808","FURB19360","FURB19360","5350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:00:04-03","FURB","FURB","19708","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Cadorin, TJ","2010","03","05","Korte, A.; Kniess, A.","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","FURB19383","FURB19383","1607",NA,"Florística IFFSC 568 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor bráctea rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:04-03","FURB","FURB","21635","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Schmitt, J","2010","03","23","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","02","22","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","FURB19369","FURB19369","1474",NA,"Epífita IFFSC e456b (Acima de 4m) - folha vermelha; sobre forófito 11 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: epífita de arbórea; flor botão floral rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:04-03","FURB","FURB","22053","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Korte, A","2010","03","29","Korte, A.; Kniess, A.","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá.","-50.1291667","-26.9086111","-50.1291667","-26.9086111","733","733","FURB19345","FURB19345","2026",NA,"Florística IFFSC 682 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor lilas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:04-03","FURB","FURB","22221","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Korte, A","2010","03","30","Korte, A.; Kniess, A.","2010","03","19","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.32","-27.09","-49.3200000","-27.0900000","358","358","FURB19377","FURB19377","2253",NA,"Florística IFFSC 576 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:00:04-03","FURB","FURB","22260","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Korte, A","2010","03","11","Korte, A.; Kniess, A.","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","FURB19346","FURB19346","2108",NA,"Florística IFFSC 689 (Epífita) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: epífita; flor rosa com bráctea vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:00:04-03","FURB","FURB","22799","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Schmitt, J","2010","04","07","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","16","Brasil","Santa Catarina","Presidente Nereu","Braço do Solão.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","FURB19374","FURB19374","1634",NA,"Florística IFFSC e518b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita de arbórea; flor botão floral rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:00:04-03","FURB","FURB","24583","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Korte, A","2010","04","13","Korte, A.; Kniess, A.","2010","04","13","Brasil","Santa Catarina","Witmarsum","Krauer Central.","-49.7705556","-26.9102778","-49.7705556","-26.9102778","439","439","FURB19376","FURB19376","2674",NA,"Florística IFFSC 686 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor flor rosa, brácteas vermelhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:00:04-03","FURB","FURB","24885","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Stival-Santos, A","2010","04","20","Stival-Santos, A.; Meyer, D. & Silveira, S.","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.4497222","-49.1400000","-27.4497222","708","708","FURB19373","FURB19373","2606",NA,"Florística IFFSC 385 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; beira de rio Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:00:04-03","FURB","FURB","25551","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB19379","FURB19379","2222",NA,"Epífita IFFSC e993b (Acima de 4m). Forófito 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:00:04-03","FURB","FURB","28395","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Korte, A","2010","08","25","Korte, A.; Kniess, A.","2010","06","10","Brasil","Santa Catarina","Itaiópolis","Rio do Bispo.","-49.8605556","-26.6402777","-49.8605556","-26.6402777","601","601","FURB19354","FURB19354","3697",NA,"Florística IFFSC 853 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor brácteas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:00:04-03","FURB","FURB","28565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Gasper, AL de","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","Rio Poncho.","-48.8697223","-27.99","-48.8697223","-27.9900000","623","623","FURB19370","FURB19370","5176",NA,"Florística IFFSC 198 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor bráctea rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:00:04-03","FURB","FURB","30304","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Gasper, AL de","2010","10","13","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2010","06","15","Brasil","Santa Catarina","Camboriú","Rio do Meio.","-48.6905555","-27","-48.6905555","-27.0000000","100","100","FURB19359","FURB19359","2229",NA,"Florística IFFSC 641 (Epífita) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:00:04-03","FURB","FURB","31503","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Schmitt, JL","2010","11","03","Schmitt, J.L.; Caglioni, E.","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","FURB19366","FURB19366","3025",NA,"Epífita IFFSC e798b (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor inflorescência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-08 08:50:40-03","FURB","FURB","32311","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M","2010","11","24","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","19","Brasil","Santa Catarina","Bela Vista do Toldo","Barreiros.","-50.495","-26.2783334","-50.4950000","-26.2783334","807","807","FURB19364","FURB19364","5451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:00:04-03","FURB","FURB","32354","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M","2010","08","18","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","18","Brasil","Santa Catarina","Itaiópolis","Moema.","-49.7694445","-26.5494444","-49.7694445","-26.5494444","796","796","FURB19362","FURB19362","5420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:00:04-03","FURB","FURB","32420","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Verdi, M","2010","11","24","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","09","01","Brasil","Paraná","Ponta Grossa","Fortaleza / Parque Estadual de Vila Velha.","-50.0011111","-25.2536111","-50.0011111","-25.2536111","881","881","FURB19358","FURB19358","5660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-08 08:50:40-03","FURB","FURB","32698","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Rodrigues, AV","2010","11","26","Dreveck, S.","2010","09","29","Brasil","Santa Catarina","Campos Novos",NA,"-51.4447222","-27.52","-51.4447222","-27.5200000",NA,NA,"FURB19361","FURB19361","2405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:00:04-03","FURB","FURB","48430","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.",NA,"2015","02","22","Schwirkowski, P.","2015","02","22","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3891666","-26.2927777","-49.3891666","-26.2927777","896","896","FURB48430","FURB48430","1055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:00:04-03","FURB","FURB","59973","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Gebien, W.","2018","07","24","Gebien, W.","2017","05","27","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220","FURB59973","FURB59973","154",NA,"flores rosadas, folhas da cisterna rosadas avermelhadas Habitat: Borda de mata meia luz Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:00:04-03","FURB","FURB","6415","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2009","05","04","Verdi, M.; Grosch, B. & Klemz, G.","2008","12","13","Brasil","Santa Catarina","Campo Belo do Sul","Morro Agudo / Fazenda Gateados.","-50.895","-27.9902777","-50.8950000","-27.9902777","875","875","FURB19356","FURB19356","2020",NA,"Forófito IFFSC 727/L/9 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-08 08:50:40-03","FURB","FURB","67","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Bonnet, A","2009","07","27","Passold, R.R.","1990","10","30","Brasil","Santa Catarina","Blumenau","Area A - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","20","20","FURB19371","FURB19371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-24 16:38:35-03","FURB","FURB","67019","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Funez, L.A.","2019","08","26","Funez, L.A.","2019","08","26","Brasil","Santa Catarina","Urubici","Santa Bárbara. Parque Nacional de São Joaquim","-49.6291667","-28.1438889","-49.6291667","-28.1438889","1364","1364","FURB67019","FURB67019","9229",NA,"Brácteas e flores vermelhas Habitat: Floresta nebular Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:00:04-03","FURB","FURB","8669","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Gasper, AL de","2008","09","04","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","03","19","Brasil","Santa Catarina","São Cristovão do Sul","Caraguatá.","-50.22","-27.27","-50.2200000","-27.2700000","1070","1070","FURB19352","FURB19352","1637",NA,"Florística IFFSC 455. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita; flor bráctea laranja, de rosa a roxo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:00:04-03","FURB","FURB","8897","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2008","10","01","Verdi, M.; Carneiro, F.E.","2008","03","11","Brasil","Santa Catarina","Curitibanos","Guarda - Mor.","-50.6713889","-27.0886111","-50.6713889","-27.0886111","869","869","FURB19351","FURB19351","479",NA,"Forófito IFFSC 561/N/44. Planta 01. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:00:04-03","FURB","FURB","8986","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2008","06","24","Gasper, A.L. de; Brogni, E. & Paolin, R.","2008","06","23","Brasil","Santa Catarina","Papanduva","Caçador.","-50.2122222","-26.7347222","-50.2122222","-26.7347222","682","682","FURB19353","FURB19353","1827",NA,"Florística IFFSC 794. Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior de mata Habito: epífita; flor sépalas rosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:00:04-03","FURB","FURB","9133","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Hoeltgebaum, MP","2008","03","18","Verdi, M.; Dreveck, S. & Carneiro, F.E.","2008","03","18","Brasil","Santa Catarina","Capão Alto","Fazenda Moraes.","-50.5794445","-27.9013889","-50.5794445","-27.9013889","998","998","FURB19350","FURB19350","687",NA,"Forófito IFFSC 206/L/69. Planta 01. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: epífita;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-08 08:50:40-03","FURB","FURB","5801","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B.Sm.","Kalk, JM","2006","05","10","Kalk, J.M.","2006","04","30","Brasil","Santa Catarina","Blumenau","Warnow Central.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FURB19357","FURB19357",NA,"34291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-16 17:54:13-03","UCS","HUCS","41954","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Valduga, E.","2014","12","19","Valduga, E.","2014","11","30","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.187056","-29.868806","-50.187056","-29.868806","6","6",NA,NA,"577",NA,"Epífita, flores róseas; bordo de mata paludosa",NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-16 17:54:13-03","UCS","HUCS","44520","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Gaio, J.; Link, O.","2015","10","26","Link, O.","2015","09","13","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.191164","-29.870881","-50.191164","-29.870881","8","8",NA,NA,"7",NA,"epífito, flores com coloração roxa, rosa e vermelha; mata",NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-16 17:54:13-03","UCS","HUCS","51265","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Gonzatti, F.","2020","10",NA,"Gonzatti, F.","2020","10","08","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico de Caxias do Sul","-51.152778","-29.139722","-51.152778","-29.139722","830","830",NA,NA,"s.n.",NA,"Epífita, na mata secundária.",NA,"Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-16 17:54:13-03","UCS","HUCS","37979","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,NA,"121","31350","Sobre troncos, no interior da mata de restinga","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:54:13-03","UCS","HUCS","13874","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Gonzatti, F.","2014","03",NA,"Wasum, R.A.","1999","09","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Cerrito, RS 101","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"107","76715","Sobre troncos caídos, interior da mata","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-16 17:54:13-03","UCS","HUCS","4005","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortgiesii","(Baker) Reitz","Smith, L.B.","1988","08",NA,"Rossato, M.","1988","04","25","Brasil","Rio Grande do Sul","Jaquirana","Fazenda Boa Vista","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,NA,NA,"s.n.","31282","Espífita, na mata","auto","Angiospermae","Poales",NA,"ortgiesii",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:54:13-03","UCS","HUCS","3227","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortgiesii","(Baker) Reitz","Smith, S.F.","1987","11",NA,"Rossato, M.","1987","09","13","Brasil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"s.n.","38649","Espífita, interior da mata","auto","Angiospermae","Poales",NA,"ortgiesii",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:54:13-03","UCS","HUCS","13873","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Valduga, E.; Gonzatti, F.","2014","11","04","Zeltzer, F.","1998","11","14","Brasil","Rio Grande do Sul","São Lourenço do Sul","Fazenda do Pontal","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,NA,"s.n.","48842","sobre troncos, próximo à praia","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:54:13-03","UCS","HUCS","2545","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata ortgiesii","(Baker) Reitz","Smith, L.B.","1987","04",NA,"Wasum, R.A.","1986","10","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Jaquirana","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"s.n.","76715","Espífita na mata","auto","Angiospermae","Poales",NA,"ortgiesii",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:54:13-03","UCS","HUCS","38038","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Próximo a Lagoa M. Nunes","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,NA,"261","19547","Epifíta, interior da mata de restinga","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:54:13-03","UCS","HUCS","38019","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L. B. Sm.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Próximo à Lagoa Suzana","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,NA,"277","19547","Espífita na mata de restinga","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-16 08:38:50-03","UTFPR","HCF","5455","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2007","06","18","M.G. Caxambu","2007","05","18","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.330472","-24.102139","52°19'49,7'' W","24°6'7,7'' S","533","533",NA,NA,"1515",NA,"Epífita heliófita, com folhas de margem pungente. Brácteas terminais vermelhas. Flores róseas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-09-16 20:24:11-03","UTFPR","HCF","29428","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2019","09","16","E.L. Siqueira","2019","08","22","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.747028","-24.778194","51°44'49,3 W","24°46'41,5 S","862","862",NA,NA,"3269",NA,"erva epífita, ripária, semi-ciófila. Botões e flores arroxeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-16 08:38:50-03","UTFPR","HCF","21304","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2016","10","05","M.G. Caxambu","2016","09","22","Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú - Rio","-52.133889","-24.776778","52°08'02 W","24°46'36,4 S","515","515",NA,NA,"7545",NA,"erva epífita, semi-ciófila, ripária. Finas de floração, flores murchas, brácteas vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-16 08:38:50-03","UTFPR","HCF","9537","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2011","08","23","M.G. Caxambu","2011","08","11","Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.434278","-24.533361","52°26'03,4 W","24°32'00,1 S","645","645",NA,NA,"3420",NA,"erva ripária, epífita, heliófita. Flores rosas guarnecidas por brácteas vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:38:50-03","UTFPR","HCF","8185","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2009","10","23","E.L. Siqueira","2009","09","25","Brasil","PR","Turvo","Propriedade da família Rickli","-51.548444","-25.044972","51°32'54,4 W","25°02'41,9 S","963","963",NA,NA,"269",NA,"erva epífita, semi-ciófila, com margens das folhas com espinhos e folhas de ápice recurvado. Freqüente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-16 08:38:50-03","UTFPR","HCF","27236","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2019","02","14","M.G. Caxambu","2019","02","01","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.747361","-24.778361","51°44'50,5 W","24°46'42,1 S","878","878",NA,NA,"8869",NA,"erva semi-ciófila, epífita. Brácteas florais vermelhas, com flores de cor rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:38:50-03","UTFPR","HCF","18327","S","Plantae","Bromeliaceae","Aechmea","recurvata","Aechmea recurvata","(Klotzsch) L.B. Smith.","M.G. Caxambu","2015","12","14","M.G. Caxambu","2015","10","30","Brasil","PR","Matelândia","Parque Nacional do Iguaçu - Rio Floriano","-53.812333","-25.528889","53°48'44,4 W","25°31'44 S","210","210",NA,NA,"7089",NA,"erva semi-ciófila, ripária, epífita. Brácteas vermelhas e flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
