"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"52","2020-12-21 16:19:56-03","MBM","MBM","128617","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Vieira, A.O.S.","Cordeiro, J.; Silva, J.M.; Silva, J.M.","600","1988","11","30","Southern America","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM128617","MBM128617","Mergulhão",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:19:56-03","MBM","MBM","8569","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Pabst, G.","Sacco, J.C.; Santos, E.; Santos, E.","2116","1964","04","22","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM008569","MBM008569","Caxias do Sul, arredores",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870867","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Louterig, A.",NA,"1967","12","16",NA,"Brasil","Santa Catarina",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870867' target='other'> <mi>dwc_moreinfo</mi></a>","P02870867","P02870867_01","Mun. Lages.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2278",NA,NA,NA
"55","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870872","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Ule, E.",NA,"1889","3","1",NA,"Brasil","Santa Catarina",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870872' target='other'> <mi>dwc_moreinfo</mi></a>","P02870872","P02870872_01","No terreno paludoso perto de Tubarão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA,NA,NA
"56","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870873","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870873' target='other'> <mi>dwc_moreinfo</mi></a>","P02870873","P02870873_01","Province de Saint-Paul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1148",NA,NA,NA
"57","2015-09-04 08:30:54-03","MNHN","RECOLNAT_MNHN_P","P02870877","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Weddell, H.A.",NA,"1843","11","1",NA,"Brasil","Minas Gerais",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870877' target='other'> <mi>dwc_moreinfo</mi></a>","P02870877","P02870877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"956",NA,NA,NA
"58","2016-02-08 14:02:27-02","MNHN","RECOLNAT_MNHN_P","P00714445","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides prostrata","(Zahlbr.) E.Wimm.",NA,"Hassler, E.",NA,"1905","1",NA,NA,"Paraguay",NA,NA,NA,NA,"hb","reçu le 18 janvier 1906 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00714445' target='other'> <mi>dwc_moreinfo</mi></a>","P00714445","P00714445_01","Cordillera de Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8606","prostrata","isotype",NA
"59","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870868","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Regnell",NA,"1867","1","1",NA,"Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870868' target='other'> <mi>dwc_moreinfo</mi></a>","P02870868","P02870868_01",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,"1 4",NA,NA,NA
"60","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870870","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Glaziou, A.",NA,"1882","6","10",NA,"Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870870' target='other'> <mi>dwc_moreinfo</mi></a>","P02870870","P02870870_01",NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-04 08:30:53-03","MNHN","RECOLNAT_MNHN_P","P02870869","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Glaziou",NA,"1882","6","10",NA,"Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02870869' target='other'> <mi>dwc_moreinfo</mi></a>","P02870869","P02870869_01",NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,"A 13488",NA,NA,NA
"62","2016-02-08 14:02:27-02","MNHN","RECOLNAT_MNHN_P","P00714445","PreservedSpecimen",NA,NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides prostrata","(Zahlbr.) E.Wimm.",NA,"Hassler, E.",NA,"1905","1",NA,NA,"Paraguay",NA,NA,NA,NA,"hb","reçu le 18 janvier 1906 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00714445' target='other'> <mi>dwc_moreinfo</mi></a>","P00714445","P00714445_01","Cordillera de Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8606","prostrata","isotype",NA
"63","2020-12-11 11:34:20-03","UFMG","BHCB","43912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:18:28-03","UFPR","UPCB","65006","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Braga, R.","Braga, R.","97","1959","10","11",NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,"Margem Rio Iguaçu, campo úmido..",NA,NA,NA,NA,NA,"1959","01","21346","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA
"65","2021-02-11 17:18:28-03","UFPR","UPCB","2267","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Braga, R.","Braga, R.","97","1959","10","11",NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,"Margem Rio Iguaçu, campo úmido..",NA,NA,NA,NA,NA,"1959","01","21346","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA
"66","2021-02-11 17:18:28-03","UFPR","UPCB","6119","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Hatschbach, G.","Hatschbach, G.","13688","1966","02","10",NA,"Brasil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,"flor 2,5 P 5/10. Brejo..",NA,NA,"Cab. Rio Iratim",NA,NA,"1967","01","33284","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA
"67","2021-02-11 17:18:28-03","UFPR","UPCB","90166","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Kosera, C.","Sousa, L. P.","105","2010","02","23",NA,"Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,"Campo de altitude Hidrófilo (Estepe Gramíneo-Lenhosa) Organosoo Háplico; 5 ha..","UPCB0029132","UPCB0029132","Fazenda Coxilhão, Nascente do Rio da Dama, afluente do Rio Chopim","1260","1260","2011","11","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:18:28-03","UFPR","UPCB","64290","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Kozera, C.","Kozera, C.","3008","2006","02","14",NA,"Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,"Herbácea reptante, flores lilazes, campo hidromórfico..",NA,NA,"Ponte dos Arcos.",NA,NA,"2006","01","27346","auto",NA,NA,NA,NA,"01",NA,NA,NA,NA
"69","2011-04-06 13:41:00-03","MO","MOBOT","100363523","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","M. Nee (NY)","Michael H. Nee|et al.","Nee 51719","2001","5","1","South America","Bolivia","Santa Cruz","Andrés Ibáñez","-63.1833333","-17.9666667",NA,NA,NA,NA,"From Santa Cruz to Abapó, 3 km S of crossing of railroad and 2 km S of bridge over Quebrada Peji.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"70","2017-08-25 05:21:00-03","MO","MOBOT","2188021","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Tressens, S. G., //","H. A. Keller","Keller 100","1999","10","22","South America","Argentina","Misiones","Guaraní",NA,NA,NA,NA,NA,NA,"Reserva antropológica Papel Misionero, a 1 Km del Predio UNAM y a 2 Km de la ruta 15, hacia arroyo Soberbio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-05-17 05:29:00-03","MO","MOBOT","2338558","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Cialdella, A. M., VI-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero|J. Macoviak","Múlgura 3271","2002","3","12","South America","Argentina","Misiones","General Manuel Belgrano","-53.78333","-26.01666",NA,NA,NA,NA,"Reserva Estricta San Antonio","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2009-07-10 17:57:00-03","MO","MOBOT","2874268","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Troels M. Pedersen","Pedersen 15052","1988",NA,NA,"South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"Yhú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2010-01-20 10:06:00-02","MO","MOBOT","2874221","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"C.W.H. Mosen","Mosén 551","1873","10","11","South America","Brazil","Minas Gerais",NA,"-46.38333","-21.93333",NA,NA,NA,NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2013-01-28 05:13:00-02","MO","MOBOT","2250683","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Bacigalupo, N. M., /06/","Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","Guaglianone 2964","1995","11","20","South America","Argentina","Misiones","General Manuel Belgrano","-53.63333","-26.25",NA,NA,NA,NA,"Bernardo de Irigoyen, naciente del río Pepirí Guazú","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","2878039","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","prostrata","Lobelia prostrata","Zahlbr.","E. Wim.","Erik L. Ekman","Ekman 1334","1907",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Posadas, in silva subhumida ad praed. La Granja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-15 15:29:47-03","UNESP-RC","HRCB","44948","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Linnaeus","Rambo","Fr. Daniel","1298","1954","11","05",NA,"Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,"erva perene, flor azul",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-15 15:29:47-03","UNESP-RC","HRCB","44949","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Linnaeus","Rambo","Pivetta","1413","1956","12","03",NA,"Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,"erva perene, flor roxa",NA,NA,NA,"60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2267880","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. Reitz","9862","1957","1","3","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02715542","US02715542_01","Mun. Jocaba, bog, campos of Rio Irani, 15 km east of Ponte Serrada.","700","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","2267830","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith, R. Reitz & O. Sufridini","9470","1956","12","26","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02715539","US02715539_01","Mun. Chapeco: Fazenda Campo Sao Vicente, 24 km west of Campo Ere.","900","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2268025","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. Reitz","11011","1957","2","8","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02715541","US02715541_01","Mun. Cacador-Curitibanos: Pinheiral, bog, 10 km southeast of Cacador on the road to Lebon Regis (47 km).","700","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2651420","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Ayers, T. J.","L. Smith & R. M. Klein","15831","1971","12","16","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US01922656","US01922656_01","Mun. Bom Jesus da Serra: 37 km north of Bom Jesus.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2267704","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. Reitz","8937","1956","12","21","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02715540","US02715540_01","Mun. Cacador: bog, 8 km north of Cacador.","950","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","1481696","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"P. K. Dusén","14519","1914","2","12","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02715536","US02715536_01","Pinhaes, locis paludosis.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","1483692","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Ayers, T.","P. Jörgensen","3896","1929","4",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"US01923677",NA,"in Steris Mlnieva [interpreted]",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","274906","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Ayers, T.","A. Regnell","162 1/4",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"US01923669","US01923669_01","Minas Gerais, Caldas",NA,NA,NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2573798","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. M. Klein","13728","1964","12","6","South America","Brazil","Santa Catarina",NA,"-53.1","-26.37",NA,NA,"US02715535","US02715535_01","Mun. Campo Ere: bog, 6 km west of Campo Ere.","900","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2456527","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"R. Braga & R. Lange","324",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02715537","US02715537_01","Km 10 Anto Estrede Curitiba-Parana-gua. [interpreted]",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","1402965","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Ayers, T. J.","A. F. Regnell","162","1864","11","6","South America - Neotropics","Brazil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"US01922657","US01922657_01",NA,NA,NA,NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2267629","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. M. Klein","8191","1956","12","3","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02715538","US02715538_01","60 km. Mun. Lajes: bog, along the Estrada de Rodagem Federal, south of Lajes.","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","3114885","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"T. Pederson","4400","1956","11","23","South America","Paraguay","Misiones",NA,NA,NA,NA,NA,"US02715543",NA,"Swamps and very wet griund, Estancia La Soledad, Santiago.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","2573801","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"L. B. Smith & R. M. Klein","13434","1964","12","3","South America","Brazil","Santa Catarina",NA,"-51.4","-26.75",NA,NA,"US02715534","US02715534_01","Mun. Agua Doce: Campo and bog, Campos de Palmas, 30 km. southeast of Horizonte (Parana).","1000","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","43452","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Ayers, T.","G. Bags",NA,"1833",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"US01923670","US01923670_01","1833 Paraguay Expedition",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"93","2019-11-13 11:17:31-03","USP","SPF","46420","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Godoy, SAP","Vieira, LL","s.n.","1965","12","28",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00046420","SPF00046420","Cidade Universitária Armando de Salles Oliveira",NA,NA,"1988","09","53584","auto",NA,NA,NA,NA,"08",NA,NA,NA,NA
"94","2019-11-13 11:17:31-03","USP","SPF","11748","PreservedSpecimen","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Vieira, AOS","Hoehne, W","s.n.","1947","11","06",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011748","SPF00011748","Próx. Interlagos.",NA,NA,"1997","03","53584","auto",NA,NA,NA,NA,"14",NA,NA,NA,NA
"95","2019-10-07 09:12:12-03","UEFS","HUEFS","33142","PreservedSpecimen","Plantae","Angiospermae","Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Silva, J.M.","1224","1995","01","15",NA,"Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,"Beira de corrego.","HUEFS0033142","HUEFS0033142","Recanto dos Papagaios.",NA,NA,NA,NA,"35166","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"96","2018-04-04 16:45:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides",NA,"RRC ID Flag","G. Hatschbach","20437",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"20437",NA,NA,NA
"97","2019-09-04 18:46:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"98","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0183186F","V0183186F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-09-05 15:28:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Campanulaceae","Lobelia","prostrata","Lobelia prostrata",NA,NA,"E. Hassler","8606","1905",NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"100","2019-12-09 10:45:51-03","UFSJ","HUFSJ","6627","S","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Grupo de estudos - reófitas UHBG","1605","2007","07","20",NA,"Brasil","Rio Grande do",NA,NA,NA,NA,"Flor arroxeada.","HUFSJ006627",NA,"Esmeralda. Encontrada na margem do Rio Frade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 16:04:34-03","UNISANTA","HUSC","11905","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","M. Alves","M. Alves; C. Santos; E. Janira; L. Catib","69","2015","12","02",NA,"Brasil","São Paulo","Cubatão","-46.411389","-23.928056",NA,"Erva com 11cm de alt. Folhas curto-pecioladas, ovadas, margem subdenteada. Flores solitárias, axilares, corola violácea.; Mata Atlântica",NA,NA,"IFSP Campus Cubatão.",NA,NA,"2015",NA,NA,NA,NA,NA,"-46.411389","-23.928056",NA,NA,NA,NA,NA
"102","2020-11-12 16:58:33-03","UEL","FUEL","383","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Vieira, AOS","Vieira, AOS; et al.","s.n.","1985","02","10",NA,"Brasil","Minas Gerais","Andradas","-46.5691986083984","-22.0680999755859",NA,NA,"FUEL008371",NA,"Estrada para Pocinhos, Km03",NA,NA,"1985",NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-20 20:38:17-03","UFSC","FLOR","28884","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.","Hatschbach, G.","Silva, J.M.; Santos, E.P.","1224","1995","01","15",NA,"Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,"erva, flor lilás Habitat: beira de córrego","FLOR0028884",NA,"Recanto dos Papagaios.",NA,NA,"1997",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P06P4N0041","Variis locis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-09-11 17:09:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Campanulaceae","Lobelia","nummularioides","Lobelia nummularioides","Cham.",NA,"Saint-Hilaire, AFCP","Cat. C¹1148",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"P06P4N0041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
