"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","class","fieldNumber","relatedCatalogItem","sex"
"85","2020-02-08 10:09:44-03","NBC","NL-BOTANY","WAG.1189172","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.",NA,NA,NA,NA,"Hatschbach GG; Zelma FJ",NA,"1985","11","27","Brazil",NA,NA,"Rod. BR-259, prox. a Pedro Lessa (mun. Serro) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-WAG1189172","NL-WAG1189172",NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 10:09:44-03","NBC","NL-BOTANY","U.1752344","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Salatino MLF; et al.",NA,"1989","03","21","Brazil",NA,NA,"Mun. Santana do Riacho, Alto do Palácio.",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1752344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1752344","NL-U1752344",NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 10:09:44-03","NBC","NL-BOTANY","WAG.1189182","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","19","Brazil",NA,NA,"The Planalto do Brasil. Serra do Espinhaco. Serra do Cipo, Minas Gerais, km 135 (ca. 150km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189182 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-WAG1189182","NL-WAG1189182",NA,NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 10:09:44-03","NBC","NL-BOTANY","WAG.1189183","PreservedSpecimen","Plantae",NA,"Pandanales","Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard",NA,NA,NA,NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","22","Brazil",NA,NA,"The Planalto do Brasil. Serra do Espinhaco. Sandstone outcrops, Vacaria, summit of Serra do Cipo, Minas Gerais, km 145 (ca. 170km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1189183 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-WAG1189183","NL-WAG1189183",NA,NA,"Magnoliopsidae",NA,NA,NA
"89","2020-11-04 11:20:27-03","ESALQ","ESA","8329","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.",NA,NA,NA,"Sakuragui, C.M. ; Souza, V.C.","96.0","1990","08","04","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"ESA008329","ESA008329",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:20:27-03","ESALQ","ESA","112656","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. Ex Schult. & Schult.f.","Alcantara, S.","2013",NA,NA,"Savassi-Coutinho, A.P.","1308.0","2009","11","27","Brasil","Minas Gerais","Santana do Pirapama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA112656","ESA112656",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:20:27-03","ESALQ","ESA","31513","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. & Schult.f.","Mello-Silva, R.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10235.0","1996","01","12","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rod. Belo Horizonte - Conceição do Mato Dentro, ca. 2 km após o Córrego Palácio. Campo rupestre úmido.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"Planta de ca. 15 cm alt.; tépalas roxo-escuras com ápice mais claro.","auto",NA,NA,NA,"ESA031513","ESA031513",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:20:27-03","ESALQ","ESA","78115","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R.",NA,NA,NA,"Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28617.0","2002","02","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 119. Fazenda Cachoeira da Capivara. Campo rupestre com campo arenoso adjacente","-43.7144012451172","-19.1688995361328","-43,544,722","-19,249,444","26557","1300","1300","Planta de ca. 1 m alt.;hipanto verde com indumento negro; tépalas roxo-escuras; filetes negros. Entre rochas.","auto",NA,NA,NA,"ESA078115","ESA078115",NA,NA,NA,NA,NA,NA
"93","2020-11-04 11:20:27-03","ESALQ","ESA","8410","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R.",NA,NA,NA,"Sakuragui, C.M. ; Souza, V.C.","121.0","1990","08","04","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"ESA008410","ESA008410",NA,NA,NA,NA,NA,NA
"94","2021-01-14 15:33:52-03","MN","R","108245","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B.","1975","03",NA,"Vidal, J.",NA,"1949","07",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059652","R010059652",NA,NA,NA,NA,NA,NA
"95","2021-01-14 15:33:52-03","MN","R","112700","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B.","1961",NA,NA,"Maguire, B. 49060; Magalhães, G.M. & Maguire, C.K.",NA,"1960","08","07","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,"R010059653","R010059653",NA,NA,NA,NA,NA,NA
"96","2021-01-14 15:33:52-03","MN","R","116589","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu",NA,NA,NA,"Mello Filho, L.E. 2227; Andrade, A.G. 2131; Mello, N.; Lessa, E. & Medeiros, F.",NA,"1966","07","24","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059639,R010059642,R010059643","R010059639 R010059642 R010059643",NA,NA,NA,NA,NA,NA
"97","2021-01-15 14:42:37-03","MN","R","194752","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1996","10",NA,"Menezes, N.L.; Souza, V.C.","CFCR - 13320","1989","09","09","Brasil","Minas Gerais",NA,"km 185, estrada para Diamantina-Conselheiro Matta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059655","R010059655",NA,NA,NA,NA,NA,NA
"98","2021-01-14 15:33:52-03","MN","R","235421","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1997","08","14","Heringer, E.P. 22051; Castellanos, A.",NA,"1958","03","03","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Horto Florestal de Paraopeba 5929",NA,NA,NA,NA,"R010059710,R010059707","R010059707 R010059710",NA,NA,NA,NA,NA,NA
"99","2021-01-14 15:33:52-03","MN","R","235423","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu","1972","01",NA,"Strang, H.E.","96","1958","04","04","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,"R010059713,R010059708,R010059709","R010059708 R010059709 R010059713",NA,NA,NA,NA,NA,NA
"100","2021-01-14 15:33:52-03","MN","R","235424","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1992","06",NA,"Menezes, N.L. 913; Giulietti, A.M. & Semir, J.",NA,"1980","04","01","Brasil","Minas Gerais",NA,"estrada Serro-Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059712","R010059712",NA,NA,NA,NA,NA,NA
"101","2021-01-14 15:33:52-03","MN","R","85780","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B.","1954",NA,NA,"Smith, L.B. 6762; Segadas-Vianna, F.; Dau, L. & Ormond, W.T.",NA,"1952","04","28","Brasil","Minas Gerais","Jaboticatuba","Serra do Cipó","-43.583333","-19.166667","43º35'W","19º10'S",NA,"1200","1200",NA,NA,NA,NA,NA,"R010059651","R010059651",NA,NA,NA,NA,NA,NA
"102","2021-01-14 15:33:52-03","MN","R","235426","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu",NA,NA,NA,"Strang, H.E.","97","1958","04","04","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059374,R010059375","R010059374 R010059375",NA,NA,NA,NA,NA,NA
"103","2021-01-14 15:33:52-03","MN","R","235427","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu","1972","01",NA,"Strang, H.E.","98","1959","04","04","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059373,R010059378","R010059373 R010059378",NA,NA,NA,NA,NA,NA
"104","2021-01-14 15:33:52-03","MN","R","235429","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu","1973","01",NA,"Heringer, E.P. 22249; Castellanos, A.",NA,"1958","03","04","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Horto Florestal de Paraopeba 6058",NA,NA,NA,NA,"R010059644,R010059645,R010059646","R010059644 R010059645 R010059646",NA,NA,NA,NA,NA,NA
"105","2021-01-14 15:33:52-03","MN","R","235430","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Smith, L.B. & Ayensu","1972","01",NA,"Heringer, E.P. 22154; Castellanos, A.",NA,"1958","03","06","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Horto Florestal de Paraopeba 6275",NA,NA,NA,NA,"R010059640","R010059640",NA,NA,NA,NA,NA,NA
"106","2021-01-14 15:33:52-03","MN","R","235431","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.",NA,NA,NA,NA,"Silveira, A.A.",NA,"1905","04",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Herbarium Silveira",NA,NA,NA,NA,"R010059376,R010059377","R010059376 R010059377",NA,NA,NA,NA,NA,NA
"107","2021-01-14 15:33:52-03","MN","R","6397","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Diogo, J.C.",NA,NA,NA,"Gardner, G.","5230",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059656","R010059656",NA,NA,NA,NA,NA,NA
"108","2021-01-14 15:33:52-03","MN","R","235425","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1992","07",NA,"Menezes, N.L.","554","1975","12","14","Brasil","Minas Gerais","Diamantina","8 km em direção a Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,"R010059711","R010059711",NA,NA,NA,NA,NA,NA
"109","2021-01-15 14:42:37-03","MN","R","235428","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1992","10",NA,"Mello Silva, R.; Thomas, W.; Pirani, J.R. & Cavalcanti, T.B.","CFCR - 8587","1985","11","22","Brasil","Minas Gerais","Diamantina","Estrada para Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,"R010059647","R010059647",NA,NA,NA,NA,NA,NA
"110","2021-01-15 14:42:37-03","MN","R","235422","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1992","07",NA,"Mello-Silva, R.; Pirani, J.R.; Meguro, M. & Isejima, E.M.","CFCR - 5617","1984","10","16","Brasil","Minas Gerais","Diamantina","estrada para extraçõ","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"SPF 35417","auto",NA,NA,NA,"R010059706","R010059706",NA,NA,NA,NA,NA,NA
"111","2021-01-14 15:33:52-03","MN","R","203720","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1991","09",NA,"Menezes, N.L.; Souza, V.C. & Simão, R.",NA,"1985","12","16","Brasil","Minas Gerais","Diamantina","Mendanha, km 584-585","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"IPA 53205","auto",NA,NA,NA,"R010059654","R010059654",NA,NA,NA,NA,NA,NA
"112","2021-01-14 15:33:52-03","MN","R","235449","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.",NA,NA,NA,NA,"Silveira, A.A.",NA,"1905","04",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Herbarium Silveira",NA,NA,NA,NA,"R010059396","R010059396",NA,NA,NA,NA,NA,NA
"113","2021-01-14 15:33:52-03","MN","R","112719","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Smith, L.B.","1961",NA,NA,"Maguire, B. 49184; Magalhães, G.M. & Maguire, C.K.",NA,"1960","08","12","Brasil","Minas Gerais",NA,"along road between Diamantina and Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010059109","R010059109",NA,NA,NA,NA,NA,NA
"114","2021-01-14 15:33:52-03","MN","R","35292","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R.","1998","08","26","Mello Barreto, H.L.","8865","1938","02","06","Brasil","Minas Gerais","Conceição","Serra do Cipó km 141, estrada de Conceição",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico de Belo Horizonte 26299",NA,NA,NA,NA,"R010059110","R010059110",NA,NA,NA,NA,NA,NA
"115","2021-01-14 15:33:52-03","MN","R","235704","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","leptopetala","Vellozia leptopetala","Goethart & Henrard","Mello-Silva, R.","1992","07",NA,"Menezes, N.L.","223","1972","04","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 132 da estrada Lagoa Santa-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,"R010059111","R010059111",NA,NA,NA,NA,NA,NA
"116","2020-11-19 10:25:36-03","CPAP","CPAP","8152","PreserverdSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.","G. Hastchbach",NA,NA,NA,"Pott, V. J.","1621","1991","12","20","Brasil","PR","Morretes","Reserva Biológica Sapitanduva Degert Hatschbach","-48.766667","-25.533333","48°46' W","25°32' S",NA,"900","900","Erva. FLOR: . FRUTO: . INTERESSE: ornamental.. FREQUÊNCIA: Cultivada. AMBIENTE: Mata raleada. SUBSTRATO: solo areno-argiloso. RELEVO: inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2016-02-02 14:39:16-02","BGBM","B","B 10 0248646","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.",NA,NA,NA,NA,"B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49064",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"photo and leaf; photo of plant material in Herb. NYBG; United States National Herbarium, photograph distribution no. 5878 <a href=http://herbarium.bgbm.org/object/B100248646 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"B100248646","B100248646",NA,"isotype",NA,NA,NA,NA
"118","2016-02-02 14:39:16-02","BGBM","B","B 10 0243297","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.",NA,NA,NA,NA,"F. Sellow","B 1315/ c 308",NA,NA,NA,"Brazil",NA,NA,"Brasilia meridionals; Serra de S. Antonio.",NA,NA,NA,NA,NA,NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836; Hb. Kunth <a href=http://herbarium.bgbm.org/object/B100243297 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"B100243297","B100243297 B100243297_1",NA,"isotype",NA,NA,NA,NA
"119","2016-02-02 14:39:16-02","BGBM","B","B 10 0243298","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.",NA,NA,NA,NA,"F. Sellow","1315",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100243298 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"B100243298","B100243298 B100243298_1",NA,"isotype",NA,NA,NA,NA
"120","2016-02-02 14:39:16-02","BGBM","B","B 10 0243299","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart.",NA,NA,NA,NA,"F. Sellow","B 1315/ c 308",NA,NA,NA,"Brazil",NA,NA,"S. de S.(San Antonio?).",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100243299 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"B100243299","B100243299 B100243299_1",NA,"holotype",NA,NA,NA,NA
"121","2016-02-02 14:39:16-02","BGBM","B","B 10 0248645","S","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides var. major","L.B.Sm.",NA,NA,NA,NA,"B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49098",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fragments <a href=http://herbarium.bgbm.org/object/B100248645 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"B100248645","B100248645","var. major","isotype",NA,NA,NA,NA
"122","2019-02-15 11:51:38-02","IPA","IPA","5610","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Menezes, N.","1974","10","16","Mello-Barreto","8518","1938","11","25","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, km 137 estrada de Conceição. Campo pedregoso.","-43.8513984680176","-19.7696990966797",NA,NA,"19939",NA,NA,"Arbusto 0,20 - 0,50; Flor azul, pouco frequente.; Na pedra, no campo.","auto",NA,"Southern America",NA,"IPA0005610",NA,NA,NA,NA,NA,NA,NA
"123","2019-02-15 11:51:38-02","IPA","IPA","2129","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Menezes, N.","1974","10","16","Andrade-Lima","51-877","1951","01","16","Brasil","Minas Gerais",NA,"Serra do Cipó, campos alpinos.",NA,NA,NA,NA,NA,NA,NA,"Flores alvas.",NA,NA,"Southern America",NA,"IPA0002129",NA,NA,NA,NA,NA,NA,NA
"124","2019-02-15 11:51:38-02","IPA","IPA","52216","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1985","12","16","Menezes, N.L.; Simão, R.; Souza, V.C.; Simão, R.; Souza, V.C.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"estrada Diamantina-Mendanha, km 584-585.",NA,NA,NA,NA,NA,NA,NA,"Arbusto até 70cm, com flores de pétalas brancasm escura na base, Abundância de flores.",NA,NA,"Southern America",NA,"IPA0052216",NA,NA,NA,NA,NA,NA,NA
"125","2019-02-15 11:51:38-02","IPA","IPA","53205","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Mello-Silva, R.","1991","08",NA,"Menezes, N.L.; Simão, R.; Souza, V.C.; Simão, R.; Souza, V.C.","s.n.","1985","12","16","Brasil","Minas Gerais",NA,"estrada Diamantina-Mendanha, km 584-585. Beira de riacho.",NA,NA,NA,NA,NA,NA,NA,"Flores com pétalas reflexas liláses-róseas.",NA,NA,"Southern America",NA,"IPA0053205",NA,NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:51:38-02","IPA","IPA","5600","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","Menezes, N.","1974","10","16","Mello-Barreto","8516","1938","11","25","Brasil","Minas Gerais","Conceição","Serra do Cipó, km 140 estrada de Conceição. Campo pedregoso.",NA,NA,NA,NA,NA,NA,NA,"Arbusto 0,10. Flor solferino, muito frequente.",NA,NA,"Southern America",NA,"IPA0005600",NA,NA,NA,NA,NA,NA,NA
"127","2019-02-15 11:51:38-02","IPA","IPA","5604","S","Plantae","Plantae",NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub.","Mello-Barreto",NA,NA,NA,"Mello-Barreto","9744","1937","11","15","Brasil","Minas Gerais","Diamantina","Pururuca, na pedra.","-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,"Arbusto. Flor violácea, muito frequente.","auto",NA,"Southern America",NA,"IPA0005604",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-20 21:19:38-03","UFV","VIC","003791","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex J.A. & J.H.Schult.",NA,NA,NA,NA,"Shimoya, M.M.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC003791","VIC003791",NA,NA,NA,NA,NA,NA
"129","2020-12-20 21:19:38-03","UFV","VIC","015799","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex J.A. & J.H.Schult.",NA,NA,NA,NA,"Chaves, A.L.F.","s.n.","1996","02","28","Brasil","Minas Gerais","Serro","Cachoeira do Moinho","-43.3793983459473","-18.604700088501",NA,NA,"37754",NA,NA,"Planta de cerca de 30 cm, flores lilases.","auto",NA,NA,NA,"VIC015799","VIC015799",NA,NA,NA,NA,NA,NA
"130","2020-12-20 21:19:38-03","UFV","VIC","008548","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub",NA,NA,NA,NA,"Menezes, N.L.","s.n.","1983","03",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC008548","VIC008548",NA,NA,NA,NA,NA,NA
"131","2020-12-20 21:19:38-03","UFV","VIC","000681","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","gracilis","Vellozia gracilis","Seub",NA,NA,NA,NA,"Mexia, Y.","4289","1930","02","01","Brasil","Minas Gerais","Carangola","Topo da serra da Grama.","-42.0293998718262","-20.7331008911133",NA,NA,"21913",NA,NA,"Woody,spreading bush 73 cm, high,pinkish-lilac flower. freguent among grasses.","auto",NA,NA,NA,"VIC000681","VIC000681",NA,NA,NA,NA,NA,NA
"132","2019-11-21 14:47:00-03","UFJF","CESJ","21521","PreservedSpecimen","Plantae","Angiosperma",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides major","L.B.Sm.","N.L.Menezes","1987","11","20","F.R.G. Salimena; R.D.V.Braga","141","1987","07","17","Brasil","Minas Gerais","Conceição do Mato Dentro","Estrada BH - Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"À beira da estrada formando touceiras entre gramíneas. Flores lilás, frutos maduros e sub-maduros.","auto",NA,"América do Sul",NA,"CESJ021521",NA,"major",NA,NA,NA,NA,NA
"133","2019-11-21 14:47:00-03","UFJF","CESJ","1898","PreservedSpecimen","Plantae","Angiosperma",NA,"Velloziaceae","Vellozia","epidendroides","Vellozia epidendroides","Mart. ex Schult. f.","R. Mello-Silva","1986","08","12","L. Roth","CESJ1898","1964","05","24","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Entre pedras, no cerrado.",NA,NA,"América do Sul",NA,"CESJ001898",NA,NA,NA,NA,NA,NA,NA
