"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","recordNumber","locality","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","typeStatus","fieldNumber","individualCount","sex"
"51","2019-11-21 14:40:53-03","UFJF","CESJ","61114","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"D.S. Santiago; L. Menini Neto; S.G. Furtado","2012","12","08","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ061114",NA,"Angiosperma",NA,NA,"367","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, localizada a 1.800 - 2.000 metros de altitude.","29865","Erva, folhas discolores, flores verdes.","auto","América do Sul",NA,NA,NA,NA,NA
"52","2019-11-21 14:40:53-03","UFJF","CESJ","48500","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren","N.L. Abreu","2007","03","15","L. Menini Neto; C.N. Matozinhos; N.L. Abreu; T.Trindade; E.A. Feliciano; P.L. Viana","2007","01","27","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ048500",NA,"Angiosperma",NA,NA,"273","Serra Negra, Mata do Ninho da Égua.","20815","Erva terrestre, no interior da mata. Pseudobulbo verde, folhas nítidas, levemente discolores, face abaxial verde-glauca, flores verde-acastanhadas.","auto","América do Sul",NA,NA,NA,NA,NA
"53","2019-11-21 14:40:53-03","UFJF","CESJ","61114","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"D.S. Santiago; L. Menini Neto; S.G. Furtado","2012","12","08","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ061114",NA,"Angiosperma",NA,NA,"367","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, localizada a 1.800 - 2.000 metros de altitude.","29865","Erva, folhas discolores, flores verdes.","auto","América do Sul",NA,NA,NA,NA,NA
"54","2019-08-20 10:00:54-03","UNICAMP","UEC","124652","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"Meireles, LD","2001","10","31","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038953","UEC038953","Liliopsida",NA,NA,"714","Monte Verde, Floresta Ombrófila Densa Alto-Montana","22140","Erva com flores verdes","auto",NA,NA,NA,NA,NA,NA
"55","2019-08-20 10:00:54-03","UNICAMP","UEC","124652","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C.Morren",NA,NA,NA,NA,"Meireles, LD","2001","10","31","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038953","UEC038953","Liliopsida",NA,NA,"714","Monte Verde, Floresta Ombrófila Densa Alto-Montana","22140","Erva com flores verdes","auto",NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:04:15-03","FURB","FURB","31124","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Korte, A.; Kniess, A.","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","-49.8608333","-26.7302778","-49.8608333","-26.7302778","540","540","FURB04694","FURB04694",NA,NA,NA,"3592","Barra da Prata.",NA,"Florística IFFSC 798 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:04:15-03","FURB","FURB","31124","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Korte, A.; Kniess, A.","2010","06","03","Brasil","Santa Catarina","Vitor Meireles","-49.8608333","-26.7302778","-49.8608333","-26.7302778","540","540","FURB04694","FURB04694",NA,NA,NA,"3592","Barra da Prata.",NA,"Florística IFFSC 798 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-16 17:50:19-03","UCS","HUCS","38940","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C. Morren","Colla, F.B.","2013","07","10","Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"10","10",NA,NA,"Angiospermae",NA,"Asparagales","148",NA,"31350","epífita; área sombreada","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:50:19-03","UCS","HUCS","38940","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C. Morren","Colla, F.B.","2013","07","10","Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"10","10",NA,NA,"Angiospermae",NA,"Asparagales","148",NA,"31350","epífita; área sombreada","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-15 16:06:08-03","UFSM","SMDB","2056","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A.A.","2016","06","16","Alvarez, A.F.","1981","03","23","Brasil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"SMDB002056",NA,NA,NA,NA,"s.n.","Nova Boêmia","22416",NA,"auto",NA,NA,NA,NA,NA,NA
"61","2020-12-15 16:06:08-03","UFSM","SMDB","2649","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Colla, F B","2014",NA,NA,"Gonçalves, LK","1980","05","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002649",NA,NA,NA,NA,"s.n.","Perau Velho","37819",NA,"auto",NA,NA,NA,NA,NA,NA
"62","2020-12-15 16:06:08-03","UFSM","SMDB","1609","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Colla, F B","2014",NA,NA,"Masiero, S","1979","05","19","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB001609",NA,NA,NA,NA,"s.n.","UFSM","37819",NA,"auto",NA,NA,NA,NA,NA,NA
"63","2020-12-15 16:06:08-03","UFSM","SMDB","18171","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A.A.","2012","05","19","Portalet, A.A.; Wolf, SM; Wolf, KM","2012","05","19","Brasil","Rio Grande do Sul","Santa Maria","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB018171",NA,NA,NA,NA,"192","Três Barras",NA,"Terricola coletada na orla da mata, gaste floral em umbela, flores pequenas esverdeadas, psudobulbo ovoide, encimado por duas folhas oblongo lanceoladas verde claras. Trabalho de Conclusão de Curso de Engenharia Florestal/ UFSM de Sabrina Marques Wol",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-15 16:06:08-03","UFSM","SMDB","15222","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Wolf, S; Wolf, K; Portalet, A",NA,NA,NA,"Wolf, K; Portalet, A; Wolf, S","2012","07","14","Brasil","Rio Grande do Sul","Santa Maria","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB015222",NA,NA,NA,NA,"21","Três Barras",NA,"Planta com 24 cm de altura. Encontrada com flores. Trabalho de Conclusão de Curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-15 16:06:08-03","UFSM","SMDB","13791","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A",NA,NA,NA,"Portalet, A; Radtke, G","2010","04","15","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB013791",NA,NA,NA,NA,"76","Sanga da Alemoa","37819","Interior de mata ciliar; Terrestre, possui raizes fnas, com pseudobulbo ovóides esverdeados recobertos por brácteas, possui duas folhas elípticas verde claras. Haste floral alta em umbela","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-15 16:06:08-03","UFSM","SMDB","2056","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A.A.","2016","06","16","Alvarez, A.F.","1981","03","23","Brasil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"SMDB002056",NA,NA,NA,NA,"s.n.","Nova Boêmia","22416",NA,"auto",NA,NA,NA,NA,NA,NA
"67","2020-12-15 16:06:08-03","UFSM","SMDB","2649","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Colla, F B","2014",NA,NA,"Gonçalves, LK","1980","05","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002649",NA,NA,NA,NA,"s.n.","Perau Velho","37819",NA,"auto",NA,NA,NA,NA,NA,NA
"68","2020-12-15 16:06:08-03","UFSM","SMDB","1609","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Colla, F B","2014",NA,NA,"Masiero, S","1979","05","19","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB001609",NA,NA,NA,NA,"s.n.","UFSM","37819",NA,"auto",NA,NA,NA,NA,NA,NA
"69","2020-12-15 16:06:08-03","UFSM","SMDB","18171","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A.A.","2012","05","19","Portalet, A.A.; Wolf, SM; Wolf, KM","2012","05","19","Brasil","Rio Grande do Sul","Santa Maria","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB018171",NA,NA,NA,NA,"192","Três Barras",NA,"Terricola coletada na orla da mata, gaste floral em umbela, flores pequenas esverdeadas, psudobulbo ovoide, encimado por duas folhas oblongo lanceoladas verde claras. Trabalho de Conclusão de Curso de Engenharia Florestal/ UFSM de Sabrina Marques Wol",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 16:06:08-03","UFSM","SMDB","15222","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Wolf, S; Wolf, K; Portalet, A",NA,NA,NA,"Wolf, K; Portalet, A; Wolf, S","2012","07","14","Brasil","Rio Grande do Sul","Santa Maria","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB015222",NA,NA,NA,NA,"21","Três Barras",NA,"Planta com 24 cm de altura. Encontrada com flores. Trabalho de Conclusão de Curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-15 16:06:08-03","UFSM","SMDB","13791","S","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Portalet, A",NA,NA,NA,"Portalet, A; Radtke, G","2010","04","15","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB013791",NA,NA,NA,NA,"76","Sanga da Alemoa","37819","Interior de mata ciliar; Terrestre, possui raizes fnas, com pseudobulbo ovóides esverdeados recobertos por brácteas, possui duas folhas elípticas verde claras. Haste floral alta em umbela","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:38:35-03","MBM","MBM","322688","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morr.","Johnson, A.E.",NA,NA,NA,"Johnson, A.E.","1999","01","26","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,"MBM322688","MBM322688",NA,NA,NA,"820","Parque Nacional Calilegua, Sendero Tataupa",NA,"Terrestre. Flores verdes.; A la sombra de bosque baho, denso y húmedo.",NA,"Southern America",NA,NA,NA,NA,NA
"73","2020-12-21 16:38:35-03","MBM","MBM","20731","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morr.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","04","23","Brazil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"MBM020731","MBM020731",NA,NA,NA,"19136","Sete Quedas","33984",NA,"auto","Southern America",NA,NA,NA,NA,NA
"74","2020-12-21 16:38:35-03","MBM","MBM","322688","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morr.","Johnson, A.E.",NA,NA,NA,"Johnson, A.E.","1999","01","26","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,"MBM322688","MBM322688",NA,NA,NA,"820","Parque Nacional Calilegua, Sendero Tataupa",NA,"Terrestre. Flores verdes.; A la sombra de bosque baho, denso y húmedo.",NA,"Southern America",NA,NA,NA,NA,NA
"75","2020-12-21 16:38:35-03","MBM","MBM","20731","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morr.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","04","23","Brazil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"MBM020731","MBM020731",NA,NA,NA,"19136","Sete Quedas","33984",NA,"auto","Southern America",NA,NA,NA,NA,NA
"76","2019-11-01 15:28:29-03","PUC-RIO","FCAB","2081","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","ovatilabia","Microstylis ovatilabia","Schltr.","F.C. Hoehne",NA,NA,NA,"P.E. Leite S.J.","1945","12",NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"002081",NA,NA,NA,"Angiospermae","s.n.",NA,"21048","Sinônimo relevante: Malaxis parthonii C.Morren","auto",NA,NA,NA,NA,NA,NA
"77","2015-09-04 14:13:52-03","MNHN","RECOLNAT_MNHN_P","P00438604","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"s.c.",NA,NA,NA,"Equateur",NA,NA,NA,NA,NA,NA,NA,NA,"P00438604","P00438604_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA
"78","2015-09-04 14:13:52-03","MNHN","RECOLNAT_MNHN_P","P00438605","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Regnell, A.F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438605","P00438605_01",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"IV 64",NA,NA
"79","2015-09-03 19:49:10-03","MNHN","RECOLNAT_MNHN_P","P00438606","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Glaziou, A.","1875","4","14","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438606","P00438606_01",NA,NA,NA,NA,"São Christrovão",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438606' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"8033",NA,NA
"80","2015-09-04 14:07:54-03","MNHN","RECOLNAT_MNHN_P","P00438607","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438607","P00438607_01",NA,NA,NA,NA,"Province de Saint Paul",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"D 743",NA,NA
"81","2015-09-03 19:50:31-03","MNHN","RECOLNAT_MNHN_P","P00438608","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438608","P00438608_01",NA,NA,NA,NA,"Province de Saint Paul, île du rio de Saõ Francisco, appelé Ilba do Casaõ",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438608' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"C2 1691",NA,NA
"82","2015-09-04 06:28:07-03","MNHN","RECOLNAT_MNHN_P","P00438609","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438609","P00438609_01",NA,NA,NA,NA,"Province de Saint Paul, île du rio de Saõ Francisco, appelé Ilba do Casaõ",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"C2 1691",NA,NA
"83","2015-09-03 19:57:20-03","MNHN","RECOLNAT_MNHN_P","P00438610","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Moura, J.T. de","1887","7",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438610","P00438610_01",NA,NA,NA,NA,"Prov. de Rio de Janeiro, Serra dos Orgaos",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"39",NA,NA
"84","2015-09-03 19:51:43-03","MNHN","RECOLNAT_MNHN_P","P02139293","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P02139293","P02139293_01",NA,NA,NA,NA,"Rio de São Francisco, applee, Ilha do Casão.",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02139293' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"1691",NA,NA
"85","2015-09-04 14:13:52-03","MNHN","RECOLNAT_MNHN_P","P00438604","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"s.c.",NA,NA,NA,"Equateur",NA,NA,NA,NA,NA,NA,NA,NA,"P00438604","P00438604_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA
"86","2015-09-04 14:13:52-03","MNHN","RECOLNAT_MNHN_P","P00438605","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Regnell, A.F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438605","P00438605_01",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"IV 64",NA,NA
"87","2015-09-03 19:49:10-03","MNHN","RECOLNAT_MNHN_P","P00438606","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Glaziou, A.","1875","4","14","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438606","P00438606_01",NA,NA,NA,NA,"São Christrovão",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438606' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"8033",NA,NA
"88","2015-09-04 14:07:54-03","MNHN","RECOLNAT_MNHN_P","P00438607","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438607","P00438607_01",NA,NA,NA,NA,"Province de Saint Paul",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"D 743",NA,NA
"89","2015-09-03 19:50:31-03","MNHN","RECOLNAT_MNHN_P","P00438608","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438608","P00438608_01",NA,NA,NA,NA,"Province de Saint Paul, île du rio de Saõ Francisco, appelé Ilba do Casaõ",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438608' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"C2 1691",NA,NA
"90","2015-09-04 06:28:07-03","MNHN","RECOLNAT_MNHN_P","P00438609","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438609","P00438609_01",NA,NA,NA,NA,"Province de Saint Paul, île du rio de Saõ Francisco, appelé Ilba do Casaõ",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"C2 1691",NA,NA
"91","2015-09-03 19:57:20-03","MNHN","RECOLNAT_MNHN_P","P00438610","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Moura, J.T. de","1887","7",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00438610","P00438610_01",NA,NA,NA,NA,"Prov. de Rio de Janeiro, Serra dos Orgaos",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"39",NA,NA
"92","2015-09-03 19:51:43-03","MNHN","RECOLNAT_MNHN_P","P02139293","PreservedSpecimen",NA,"Orchidaceae","Malaxis","parthoni","Malaxis parthoni","C.Morren",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P02139293","P02139293_01",NA,NA,NA,NA,"Rio de São Francisco, applee, Ilha do Casão.",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02139293' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,"1691",NA,NA
"93","2013-01-28 05:13:00-02","MO","MOBOT","2228249","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Johnson, A. E.",NA,NA,NA,"Andres E. Johnson","2002","4","20","Argentina","Misiones","General Manuel Belgrano",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Johnson 1004","Reserva Vida Silvestre Urugua-í, Cerro Largo",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"94","2017-08-25 05:21:00-03","MO","MOBOT","2228261","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Tressens, S. G. & Keller, H. A., //",NA,NA,NA,"H. A. Keller","2001","7","27","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keller 1145","Predio Guaraní. Sector CIFOR,, parcela N°7, bloque 5",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"95","2010-04-23 20:55:00-03","MO","MOBOT","2255709","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","1998","2","22","Argentina","Jujuy","Santa Bárbara","-64.31666","-24.28333",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"Morrone 2938","42 km de Parma Sola camino al Puesto Cortadera del Sr. Ciccarelli, Serranías de Maíz Gordo",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"96","2019-06-18 16:29:00-03","MO","MOBOT","3365261","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Isler F. Chinchilla (JBL USJ)",NA,NA,NA,"Andres E. Johnson","1999","1","26","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnson 820","P.N. Calilegua Sendero Talaupa.",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"97","2020-06-04 11:34:00-03","MO","MOBOT","632984","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Kuhn, E.","1981","5","6","Ecuador","Azuay",NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,"Kuhn 45A",NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA
"98","2010-12-15 15:51:00-02","MO","MOBOT","647278","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren",NA,NA,NA,NA,"Calaway H. Dodson|Alexander Hirtz","1986","4","20","Ecuador","Imbabura",NA,"-78.38333","0.29166",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Dodson 16390","km 20",NA,NA,NA,"South America",NA,NA,NA,"1",NA
"99","2013-01-28 05:13:00-02","MO","MOBOT","2228249","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Johnson, A. E.",NA,NA,NA,"Andres E. Johnson","2002","4","20","Argentina","Misiones","General Manuel Belgrano",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Johnson 1004","Reserva Vida Silvestre Urugua-í, Cerro Largo",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"100","2017-08-25 05:21:00-03","MO","MOBOT","2228261","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","parthonii","Malaxis parthonii","C. Morren","Tressens, S. G. & Keller, H. A., //",NA,NA,NA,"H. A. Keller","2001","7","27","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keller 1145","Predio Guaraní. Sector CIFOR,, parcela N°7, bloque 5",NA,NA,NA,"South America",NA,NA,NA,NA,NA
