"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"50","2021-03-01 16:26:53-03","UNICAMP","UEC","51892","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Bocage, AL","Alvarenga, D","273","1989","05","25",NA,"Brazil","Distrito Federal","Reserva Ecológica do IBGE.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 12m de altura, por 40cm de diâmetro, botão floral de cor marron, flores brancas, visitadas por abelhas e outros insetos.; Mata ciliar do córrego Taquara.","UEC021224","UEC021224","Brasília","1995","03","70570","auto",NA,NA,NA,"15",NA,NA,NA,NA,NA
"51","2021-03-01 16:26:53-03","UNICAMP","UEC","94400","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Cavalcanti, TB; et al.","1959","1996","06","11",NA,"Brazil","Goiás","Estrada de acesso ao canteiro de obras do AHE Corumba.&nf;1km após a vila residencial. Área de influência.","-48.625","-17.74169921875",NA,NA,NA,"Árvore 8malt.; botões verdes com indumento dourado. Sépalas verdes a marrom - escuro. Pétalas marrom - esverdeadas na face abaxial; brancas tomentosas na face abaxial. Filetes brancos; anteras bege, estiletes branco, estigma branco - e","UEC021227","UEC021227","Caldas Novas","2004","09","36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:26:53-03","UNICAMP","UEC","93614","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Walter, BMT; et al.","1489","1992","06","08",NA,"Brazil","Goiás","Fazend aSerra Negra.","-48.4597015380859","-14.4738998413086",NA,NA,NA,"árvore de 8m de altura, flores brancas, caule liso, na borda da ata.árvore, 9m de alt..&nf;Botões florais acastanhados, estames brancos, formigas associadas a especie fazem galerias dentro dos ramos da árvores. Especie em plena floração.","UEC021220","UEC021220","Niquelândia","2004","09","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:26:53-03","UNICAMP","UEC","163214","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Machado, JWB","Machado, JWB; et al.","331","1999","02","05",NA,"Brazil","Goiás","Fazenda São Domingos, próximo do final da linha N.","-46.3182983398438","-13.3983001708984",NA,NA,NA,"Árvore de 18m de altura.&nf;Fuste com estrias longitudinais; DAP 53,2cm. Botões florais.; Mata semidecídua antropizada, terra roxa estruturada.","UEC019182","UEC019182","São Domingos","1999","02","73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:26:53-03","UNICAMP","UEC","44624","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Oliveira Filho, A","355","1985","05","07",NA,"Brazil","Mato Grosso","km 14 rod. 830S","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Arvoreta ca. 2,5m all. amostra vegetativa.; Cerrado.","UEC021225","UEC021225","Cuiabá",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:26:53-03","UNICAMP","UEC","116771","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Nogueira-Borges, HB","s.n.","1997","05","20",NA,"Brazil","Mato Grosso","Fazenda Experimental da UFMT, 15º 46'S , 56º 05''W.","-56.0766983032227","-15.8655996322632",NA,NA,NA,"Árvore +/- 3m. Botões e flores com corola esverdeada e pilosidade ferrugínea na face ventral, árgãos reprodutivos brancos, odor adocicado, indivíduos sem folhas.; Cerrado.","UEC021228","UEC021228","Santo Antônio do Leverger","2004","09","183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:26:53-03","UNICAMP","UEC","118364","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, JG","Salvador, JLG; Machado, C; Silva, JA; Silva, DV","101","1996","06","20",NA,"Brazil","Mato Grosso do Sul","Rio Taquarussú. Est. da Balsa","-52.0368995666504","-21.2558002471924",NA,NA,NA,"Árvore de 8m alt. Flores brancas. Caule liso, na borda da mata.; Floresta de Galeria.","UEC021219","UEC021219","Brasilândia","2004","09","124730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:26:53-03","UNICAMP","UEC","194287","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Alves, ASS; Alves, AA","446","2003","06","28",NA,"Brazil","Minas Gerais","Reserva vegetal da Companhia Mineira de Metais (CMM). 0309774-8011042 UTM","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, 8m. Cálice marrom esverdeado, estames brancos, anteras creme.","UEC131543","UEC131543","Lagamar",NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:26:53-03","UNICAMP","UEC","194298","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Araújo, GM","Araújo, GM","876","1987","05","22",NA,"Brazil","Minas Gerais","Estação ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, 800m alt. Flores brancas.; Cerradão.","UEC026262","UEC026262","Uberlandia","1987","05","58223","auto",NA,NA,NA,"22",NA,NA,NA,NA,NA
"59","2021-03-01 16:26:53-03","UNICAMP","UEC","194290","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Araújo, GM","Araújo, GM","876","1987","05","22",NA,"Brazil","Minas Gerais","Estação ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, 800m alt. Flores brancas.; Cerradão.","UEC026535","UEC026535","Uberlandia","1987","05","58223","auto",NA,NA,NA,"22",NA,NA,NA,NA,NA
"60","2021-03-01 16:26:53-03","UNICAMP","UEC","59439","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Araújo, GM","533","1989","08","29",NA,"Brazil","Minas Gerais","estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 4,0m.; Mata mesófila semidecídua.","UEC021221","UEC021221","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:26:53-03","UNICAMP","UEC","66614","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Duarte, MC","Tamashiro, JY; et al.","T.336","1994","06","30",NA,"Brazil","São Paulo","Fazenda N. S. Aparecida.","-49.6399993896484","-20.6200008392334",NA,NA,NA,"Árvore de 10m, botões florais.","UEC021226","UEC021226","Tanabi","2006","05","33016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-23 17:02:14-03","UNEMAT","HERBAM","17576","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","D.R. da Silva","Da Silva, D.R.; Gallo, S.C.; Zortea, M.; Ribeiro, R.S. & Pereira, I.S.","185","2017","05","20",NA,"Brasil","Mato Grosso","RPPN Mirante da Serra, Trilha do Tapiri, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.917917","-9.585069","324","324",NA,NA,"HERBAM017576",NA,"Novo Mundo","2017","06",NA,NA,"-55.917917","-9.585069",NA,"27",NA,NA,NA,NA,NA
"63","2019-06-25 17:37:19-03","UNEMAT","HERBAM","17766","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","D.R. da Silva","Da Silva, D.R.; Gallo, S.C. & Zortea, M.","195","2017","07","03",NA,"Brasil","Mato Grosso","RPPN Lote Cristalino, afloramento atrás do Lodge, Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,"HERBAM017766",NA,"Novo Mundo","2017","07","93610","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA
"64","2020-06-29 09:30:54-03","UFRRJ","RBR","33743","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) A.Robyns","T.D. Gaui, D.C. Carvalho","R.G. Giácomo","s.n.","2008","02",NA,NA,"Brasil","Minas Gerais","Estação Ecológica de Pirapitinga","-45.3567008972168","-18.6044006347656",NA,NA,NA,NA,"RBR00033743",NA,"Morada Nova de Minas",NA,NA,"44039","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-21 19:36:49-03","UFC","EAC","35849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Souza, E.B.","Souza, E.B.; et al.","1324","2005","04","26","Southern America","Brasil","Mato Grosso do Sul","Taunay","-56.094444","-20.314167","167","167",NA,"Árvore, 7-10m, ca. 1,5m de diâmetro, mimercófila, folha coriácea levemente discolor, cálice branco-verde, estame e estilete brancos, visitada por beija-flor-tesoura.; Cerrado","EAC0035849","EAC0035849","Aquidauana","2005",NA,NA,NA,"-56.094444","-20.314167",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:33:34-03","MBM","MBM","259940","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Carvalho-Sobrinho, J.G. de","Wilberg, D.","193","2000","06","22","Southern America","Brazil","Goiás","Serra dos Pireneus, Fazenda Arruda","-48.9592018127441","-15.852499961853","1275","1275",NA,"Árvore, 8m, caduca; estames de coloração creme; cerrado-floresta.","MBM259940","MBM259940","Pirenópolis","2004","09","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:33:34-03","MBM","MBM","83937","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Bocage, A. du","Hatschbach, G.","46315","1983","05","13","Southern America","Brazil","Minas Gerais","Pontelete","-41.5168991088867","-17.3120002746582",NA,NA,NA,"Pequena árvore de encosta de morro. Estames alvos","MBM083937","MBM083937","Catuji","1999","04","22069","auto",NA,NA,NA,"29",NA,NA,NA,NA,NA
"68","2020-12-21 16:33:34-03","MBM","MBM","145689","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns",NA,"Stehmann, J.R.; et al.; et al.","1116","1987","05",NA,"Southern America","Brazil","Minas Gerais","Patrocínio","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"MBM145689","MBM145689","Patrocínio",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-06-20 11:40:51-03","MNHN","RECOLNAT_MNHN_P","P06622881","PreservedSpecimen",NA,NA,NA,"Malvaceae","Bombax","martianum","Bombax martianum guaraniticum","Hassl.","Carvalho-Sobrinho","Hassler, E.",NA,"1912","5",NA,NA,"Paraguay",NA,"In altaplanitie Sierra de Amambay",NA,NA,NA,NA,"hb","reçu le 18 Août 1913 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622881' target='other'> <mi>dwc_moreinfo</mi></a>","P06622881","P06622881_01 P06622881_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"guaraniticum","isotype","11216",NA,NA
"70","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622871","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Ratter, J.A.|Bertolda, J.|Castro, R.A.|Santos, R.R.|Souza, R.",NA,"1968","4","19",NA,"Brasil","Mato Grosso","9 km E. of the Base Camp of the Expedition (Base Camp 12°54´S - 51°52´W, c. 270 km N. of Xavantina).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622871' target='other'> <mi>dwc_moreinfo</mi></a>","P06622871","P06622871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101",NA,NA
"71","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622872","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Ratter, J.A.|Castro, R.A.|Santos, R.R.|Souza, R.|Andrelinho",NA,"1968","6","20",NA,"Brasil",NA,"Mato Grosso. 8km E of the Base Camp of the Expedition. 270km N of Xavantina on the Xavantina-São Felix road.","-51.86667","-12.9",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622872' target='other'> <mi>dwc_moreinfo</mi></a>","P06622872","P06622872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1856",NA,NA
"72","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622873","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Glaziou",NA,"1895","9","4",NA,"Brasil","Minas Gerais","Entre Rio Torto et Bananal.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622873' target='other'> <mi>dwc_moreinfo</mi></a>","P06622873","P06622873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622874","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Glaziou",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Sartao.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622874' target='other'> <mi>dwc_moreinfo</mi></a>","P06622874","P06622874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18896",NA,NA
"74","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622875","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622875' target='other'> <mi>dwc_moreinfo</mi></a>","P06622875","P06622875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18896",NA,NA
"75","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622876","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Glaziou",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Sertão.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622876' target='other'> <mi>dwc_moreinfo</mi></a>","P06622876","P06622876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18896",NA,NA
"76","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622877","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","D´orbigny, A.",NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622877' target='other'> <mi>dwc_moreinfo</mi></a>","P06622877","P06622877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"662",NA,NA
"77","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622879","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Balansa",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622879' target='other'> <mi>dwc_moreinfo</mi></a>","P06622879","P06622879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2693",NA,NA
"78","2015-09-04 19:05:28-03","MNHN","RECOLNAT_MNHN_P","P06622880","PreservedSpecimen",NA,NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) Robyns","Carvalho-Sobrinho","Balansa, B.",NA,"1875","3","25",NA,"Paraguai",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06622880' target='other'> <mi>dwc_moreinfo</mi></a>","P06622880","P06622880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2693",NA,NA
"79","2020-10-01 14:23:19-03","JBB","HEPH","29577","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Oliveira, MS","Soares, ACA; Oliveira, MS; Freire, E; Sampaio, RC","56","2013","10","10","Southern America","Brasil","Tocantins","Fazenda Santo Antônio","-47.294722","-12.601667","370","370",NA,"Área de pasto",NA,NA,"Arraias","2013","10",NA,NA,"-47.294722","-12.601667",NA,"10",NA,NA,NA,NA,NA
"80","2020-10-01 14:23:19-03","JBB","HEPH","4197","Amost","Plantae","Dicotyledon","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Anônimo","Equipe do Jardim Botânico de Brasília","418A,B","1985","05","13","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Brasília","1985",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"81","2020-10-01 14:23:19-03","JBB","HEPH","4197","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Anônimo","Equipe do Jardim Botânico de Brasília","418A,B","1985","05","13","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Brasília","1985",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"82","2020-10-01 14:23:19-03","JBB","HEPH","5053","S","Plantae","Dicotyledon","Malvales","Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns","Anônimo","Equipe do Jardim Botânico de Brasília","676","1986","04","11","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília próximo a quadra L","-47.85","-15.866667","1102","1102",NA,NA,NA,NA,"Brasília","1986",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:37:54-03","UFMG","BHCB","116046","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Ceccantini, G; Abreu, DD; Cardim, RH; Freire, GQ","2858","2006","06","26","Southern America","Brasil","Minas Gerais","Fazenda Castelo da Jagoara","-43.987556","-19.473278",NA,NA,NA,"Árvore, H=13m. Flores com androceu branco, cálice verde piloso dourado, corola carnosa branca no interior e amarela a marrom externamente.","BHCB041380",NA,"Matozinhos","2015","12",NA,NA,"-43.987556","-19.473278",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:37:54-03","UFMG","BHCB","116048","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Ceccantini, G; Abreu, DD; Cardim, RH; Freire, GQ","2858","2006","06","26","Southern America","Brasil","Minas Gerais","Fazenda Castelo de Jagoara.","-43.987556","-19.473278",NA,NA,NA,"Borda de mata. Árvore, 13m; CAP 2,3m. Flores com androceu branco; cálice verde piloso dourado; corola carnosa branca no interior e amarela a marrom externamente","BHCB041371",NA,"Matozinhos","2015","12",NA,NA,"-43.987556","-19.473278",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:37:54-03","UFMG","BHCB","26814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Carvalho, MG; Silva, ST da","353","1991","07","17","Southern America","Brasil","Minas Gerais","Fazenda Cabral","-42.8622016906738","-16.8003005981445","750","750",NA,"Cerrado sensu stricto. Árvore. Estudos de Viabilidade da UHE Irapé - Levantamento Florístico","BHCB041374",NA,"Cristália","2015","12","30029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:37:54-03","UFMG","BHCB","12067","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A.Robyns",NA,"Grandi, TSM","1003","1982","06","01","Southern America","Brasil","Minas Gerais","Jangada.","-43.687198638916","-19.6697006225586",NA,NA,NA,"Cerrado. Arbóreo","BHCB041376",NA,"Taquaraçu de Minas","2015","12","20159","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:18:18-03","UFPR","UPCB","49193","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart. & Zucc.) A. Robyns","Duarte, M.C.","Zaniolo, S.R.",NA,"2002","04","18",NA,"Brasil","Mato Grosso","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,"Árvore ca. 12m..",NA,NA,"Barão de Melgaço","2006","12","145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2010-08-12 10:47:00-03","MO","MOBOT","100296547","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Bombax","martianum","Bombax martianum","K. Schum.","Foster's catalog notes file","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,"Velasco",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","190823","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","R.L. Liesner","William J. Hahn","Hahn 1587","1983","8","12","South America","Paraguay","Alto Paraguay","Chovoreca. Moist sandy soil along pond in open Cerrado vegetation.","-59.08333","-19.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-64","2",NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","188745","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","D. Brunner (MO)","Elsa M. Zardini","Zardini 5134","1988","6","25","South America","Paraguay","Cordillera","Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-34","1",NA
"91","2020-07-25 14:10:00-03","MO","MOBOT","2490041","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns",NA,"Émile Hassler","Hassler 8699","1902","2",NA,"South America","Paraguay","Concepción","en campos secos cerca de Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2015-08-10 05:49:00-03","MO","MOBOT","3053424","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns",NA,"Amaro Macedo","Macedo 2491","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","3053791","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns",NA,"Ezechias P. Heringer","Heringer 456","1978",NA,NA,"South America","Brazil",NA,"Brasilia Df, Picada R-6. Proximo a mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","3055951","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","A.G. Robyns","Howard S. Irwin","Irwin 17301","1966","6","17","South America","Brazil",NA,"Cerrado and cmapo margin, lower slopes of Serra Azul, ca. 75 km. S of Xavantina, Mato Grosso.",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2014-12-21 13:43:00-02","MO","MOBOT","3056131","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","tomentosum","Pseudobombax tomentosum","(Mart.) Robyns","J. Elias de Paula","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 508","1978",NA,NA,"South America","Brazil",NA,"Brasilia Df, Reserva eCologica do IBGE, mata ciliar seca, picada R-2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
