"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"12","2017-05-17 10:20:00-03","NY","NYBG","02681803","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada",NA,NA,"M. Gomes","35","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944370' target='other'> <mi>dwc_moreinfo</mi></a>","NY02681803","NY02681803_01","1986","08","28",NA,"Morro Mundo Novo, Botafogo, Campus da Universidade Santa Úrsula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","448623","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","J. A. Kallunki","S. A. Mori","11326","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448623","NY00448623_01","1978","11","22","Barra do Choça","Estrada que liga Barra do Choça à Faz. Roda d'Agua (Rio Catolé), 3-6 km a E de Barra do Choça. Folha SD-24 (15-41b)","-40.57","-14.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1144753","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","M. N. Sánchez de Stapf","R. M. Harley","25230","South America","Brazil","Minas Gerais","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144753","NY01144753_01","1988","10","20","Pedra Azul","6 km ao sul da cidade na estrada para Jequitinhonha.","-41.23","-16.05","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","448607","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","E. F. Guimarães","B. D. Sucre","1546","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448607","NY00448607_01","1967","08","18","Rio de Janeiro","Morro do Pavao - Posto 6 - Copacabana","-43.2075","-22.9031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","448614","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","J. A. Kallunki","J. G. Jardim","1162","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459868' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448614","NY00448614_01","1997","11","04","Una","Rod. Una/Sao José, ca. 12 km de Arataca","-39.0753","-15.2933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1019473","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.",NA,"H. C. de Lima","4502","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282835' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019473","NY01019473_01","1992","11","26","Silva Jardim","Reserva Biológica de Poço das Antas. Pau do Guacho, proximo a fazenda da Kombi.","-42.3917","-22.6508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","448625","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","N. Laroda","A. Gehrt","7979","South America","Brazil","São Paulo","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448625","NY00448625_01","1922","09","27","Ribeirao Pires",NA,"-46.4097","-23.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","482680","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","S. F. Smith","E. P. Heringer","15195","South America","Brazil","Minas Gerais","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459858' target='other'> <mi>dwc_moreinfo</mi></a>","NY00482680","NY00482680_01","1975","09","24","Marliéria","Parque Estadual Do Rio Doce. On peninsula at Lake Helvécio. Near hotel","-42.6","-19.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","448618","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","E. F. Guimarães","J. Almeida","43","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448618","NY00448618_01","1968","09","17","Porto Seguro","P. N. Monte Pascoal","-39.0644","-16.4497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","448626","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","J. S. Miller","A. M. Amorim","1364","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459852' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448626","NY00448626_01","1993","09","14","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Coletas efetuadas na picada paralela do Rio Maruim","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","448617","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.",NA,"L. Riedel","2333","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448617","NY00448617_01","1828","08",NA,"Magé","Pr. Mandioca","-43.184668","-22.564777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","448608","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","M. C. Vianna","G. V. Freire","74","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459855' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448608","NY00448608_01","1980","09","02","Rio de Janeiro","Morro da Urca","-43.2075","-22.9031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","448620","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","J. A. Kallunki","L. Riedel",NA,"South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448620","NY00448620_01","1832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","448606","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","N. Laroda","Wilkes Expedition","s.n.","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459870' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448606","NY00448606_01","1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","448615","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","W. W. Thomas","W. W. Thomas","8852","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448615","NY00448615_01","1991","07","01","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel:49, Tree #2494","-39.0617","-14.4231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","448616","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.",NA,"L. Riedel","2333","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448616","NY00448616_01","1828","08",NA,"Magé","Pr. Mandioca","-43.184668","-22.564777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","448612","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.","S. R. Hill","R. P. Belém","2874","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448612","NY00448612_01","1966","11","10","Itapebi","Plantaçao de cacau","-39.5339","-15.9508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","448619","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","A.DC.",NA,"A. F. M. Glaziou","1505","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448619","NY00448619_01",NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","1016341","PreservedSpecimen","Plantae","Magnoliophyta","Boraginales","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.",NA,"M. N. S. Stapf","343","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1146084' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016341","NY01016341_01","2004","10","23","Ilhéus","Estrada a Ecoparque, km 4.9 da rodovia Olivença - Una.","-39.0511","-15.1786","38","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-11-13 09:19:14-03","UFRJ","RFA","26872","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","M. Gomes","A. Quinet","nov-73",NA,"Brasil","Rio de Janeiro",NA,"Árvore, 3m de altura, 35cm de DAP, comum no local.","RFA34478",NA,"2001","02","17","Lumiar","Sítio dos Lírios Brancos.","-42.3825","-22.373333","700","700","2001","04","20","42º22'57''W","22º22'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-11-13 09:19:14-03","UFRJ","RFA","24473","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","C.M. Vieira","F. M. de B. Pereira","90/011",NA,"Brasil","Rio de Janeiro",NA,"Árvore com 4,8m de altura e DAP de 15cm, frutos amarelos, folhas verdes claras, caule cinza, fruto comestível, rara no local.","RFA34481",NA,"2000","05","13","Sapucaia","3º Distrito - Fazenda Selo Verde.","-42.8525","-22.081944","850","850",NA,NA,NA,"42º51'9''W","22º4'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-11-13 09:19:14-03","UFRJ","RFA","26272","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.",NA,"F. M. de B. Pereira","set-60",NA,"Brasil","Rio de Janeiro",NA,"Arbusto, 1,5m de altura, folha verde, caule cinza, raiz branca, fruto laranja, comum no local.","RFA34480",NA,"2000","12","28","Sapucaia","3º Distrito, Fazendas Selo Verde.","-42.834167","-22.076667","756","756",NA,NA,NA,"42º50'3''W","22º4'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-11-13 09:19:14-03","UFRJ","RFA","26427","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Mario Gomes","A. Quinet","nov-62",NA,"Brasil","Rio de Janeiro",NA,"Árvore, 3m de altura, folha verde, comum no local.","RFA34479",NA,"2001","01","05","Nova Friburgo",NA,"-42.4025","-22.366944","950","950","2001","03","16","42º24'9''W","22º22'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-06-29 11:29:32-03","UFRJ","RFA","39619","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Ricardo Finotti","Finotti R.; Caruzo J.","65",NA,"Brasil","Rio de Janeiro",NA,"Arvoreta de 10 metros de altura e PAP de 26cm.","RFA28365",NA,NA,NA,NA,"Cachoeiras de Macacu","Interior de fragmento florestal de propriedade do Sr. Odinho, próximo a Reserva do Guapiaçu (REGUA)","-42.730278","-22.515","50","50",NA,NA,NA,"42º43'49''W","22º30'54''S",NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-06-29 11:29:32-03","UFRJ","RFA","14959","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Luis Paulo M. Moraes","A.P. Duarte","11534",NA,"Brasil","Minas Gerais",NA,"Árvore de flores alvas","RFA36483",NA,"1969","05","08","Pedro Leopoldo","Fazenda da Jaguara","-44.043098449707","-19.6180992126465",NA,NA,"2014","07","03",NA,NA,"17853","auto",NA,NA,NA,NA,NA,NA
"37","2020-06-29 11:29:32-03","UFRJ","RFA","21961","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Luis Paulo M. Moraes","E.M. Occhioni; C.M. Rizzini 422; A.A.M. Barros 203","607",NA,"Brasil","Rio de Janeiro",NA,"Subarbusto escandente. Frutos verdes e laranjas","RFA36484",NA,"1987","11","20","Rio de Janeiro","Ilha da Marambaia, Praia Grande. Encosta de morro no final da praia","-43.2075004577637","-22.9027996063232",NA,NA,"2014","07","03",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"38","2019-11-19 15:43:35-03","UNEB","HUNEB","10903","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Boraginaceae","Cordia","trichoclada","Cordia trichoclada",NA,NA,"Costa, M.A.","ALCB 69891",NA,"Brasil","Bahia",NA,NA,"HUNEB0010903",NA,"2005","10","29","Amargosa","Recôncavo Sul.","-39.6","-13.016667",NA,NA,NA,NA,NA,"39W36'0''","13S1'0''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"39","2021-03-30 12:35:51-03","EAO","IAN","94081","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Boraginaceae","Cordia","grandifolia","Cordia grandifolia","A.DC.",NA,"Glaziou, AFM","1505","Southern America","Brasil",NA,NA,NA,"IAN094081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-30 12:35:51-03","EAO","IAN","94045","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Boraginaceae","Cordia","grandifolia","Cordia grandifolia","A.DC.",NA,"Glaziou, AFM","14141","Southern America","Brasil",NA,NA,NA,"IAN094045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-30 12:35:55-03","EAO","IAN","106710","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Stapf, M","Magalhães, MG","17591","Southern America","Brasil","Minas Gerais",NA,"Árvore de 4-6m de altura; flor perfumada, freqüência regular.","IAN106710",NA,"1959","04",NA,"Topázio","Margem da mata. Rodovia para Topázio. Nordeste de Minas.",NA,NA,NA,NA,"2005","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-30 12:35:55-03","EAO","IAN","106710","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Stapf, M","Magalhães, MG","17591","Southern America","Brasil","Minas Gerais",NA,"Árvore de 4-6m de altura; flor perfumada, freqüência regular.","IAN106710",NA,"1959","04",NA,"Topázio","Margem da mata. Rodovia para Topázio. Nordeste de Minas.",NA,NA,NA,NA,"2005","09","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-10-09 11:12:04-03","UFBA","ALCB","024672","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Freitas, IS de","Bautista, HP; et al.","1593","Southern America","Brasil","Bahia",NA,"Chegando a 40cm de comprimento, coriáceas, ásperas; frutos axilares, imaturos de cor verde. Pouco frequente.; Vegetação Secundária da Floresta Atlântica.",NA,NA,"1992","02","15","Salvador","Área de Pituaçu (UCSal).","-38.42","-12.951667",NA,NA,"2000","07",NA,"-38.42","-12.951667",NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:12:04-03","UFBA","ALCB","039669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Guedes, ML; Nascimento, AFS","Nascimento, AFS; Guedes, ML; Santos, OM dos; Vilas Bôas-Bastos, SB; Silva, MB","158","Southern America","Brasil","Bahia",NA,"3,0m. Folhas coriáceas, discolores, face abaxial tomentosa. Inflorescência terminal, botões esverdeados. Ocasional.; Área antropizada: solo areno-argiloso.",NA,NA,"1998","11","20","São Sebastião do Passé","Ponto 5, rótula da Copene.","-38.483333","-12.5",NA,NA,"1998","11",NA,"-38.483333","-12.5",NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:12:04-03","UFBA","ALCB","105300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Guedes, ML","Queiroz, EP; Mattos Andrade, PE de; Texeira, SR; Gomes, FS","5371","Southern America","Brasil","Bahia",NA,"de ca 4 m de altura. Folhas discolores, bulada, face abaxial com pêlos híspidos. Frutos verdes.",NA,NA,"2012","07","16","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Ponta de Nossa Senhora","-38.5","-12.966667",NA,NA,"2012","09",NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:12:04-03","UFBA","ALCB","105472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","Guedes, ML","Guedes, ML; Mattos Andrade, PE de; Queiroz, EP; Gomes, FS","19922","Southern America","Brasil","Bahia",NA,"Folhas discolores, buladas, pilosas. Frutos imaturos.",NA,NA,"2012","07","25","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Fragmento Costa","-38.616667","-12.766667",NA,NA,"2012","10",NA,"-38.616667","-12.766667",NA,NA,NA,NA,NA,NA,NA,NA
