"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","relatedCatalogItem","infraspecificEpithet"
"48","2021-03-30 12:48:12-03","EAO","IAN","13850","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","Stokes","Kirkbride Jr.; J.H.","1977",NA,"Magalhães, MG","1941","11","27","Brasil","Minas Gerais","Governador Valadares","Mata, campo de sementes.","-41.9494018554688","-18.8511009216309","50833",NA,"Subarbusto; flores alvas.&nf;Pouco frequente.","auto","867","Southern America",NA,NA,NA,"IAN013850","IAN013850 IAN013850_e",NA,NA,NA,NA,NA,NA,NA,NA
"49","2013-09-13 13:19:51-03","EBDA","BAH","3779","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"E. P. Heringer","1980","09","29","Brasil","Minas Gerais","Dionísio",NA,"-42.7767","-19.8428","31394",NA,"Planta herbácea do subosque de mata virgem","auto","16009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:23:25-03","UFBA","ALCB","047532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Anderson","Jardim, JG","2011","12","Jardim, JG; Sant'Ana, SC de; Martins, ER","1999","02","10","Brasil","Bahia","Una","Litoral Sul, 6 km N do Distrito de Comamdatuba; Faz. Bolandeira","-39.005","-15.305556",NA,NA,"0,30 m. Folhas verdes na face superior, face inferior alvacenta. Frutos imaturos verdes.; Solo arenoso, ca. 10 m.s.m.",NA,"1987","Southern America",NA,NA,NA,NA,NA,"06","-39.005","-15.305556",NA,NA,NA,NA,NA
"51","2019-10-09 11:23:56-03","UFBA","ALCB","12023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","Müll.Arg.",NA,NA,NA,"Saldfanha",NA,NA,NA,"Brasil","São Paulo",NA,"Do Brasil central ocidental",NA,NA,NA,NA,NA,NA,"s/n","Southern America",NA,NA,NA,"ALCB015060","ALCB015060",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:22:48-03","NBC","NL-BOTANY","L.2853272","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A.Rich.",NA,NA,NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"NL-L2853272","NL-L2853272",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:22:48-03","NBC","NL-BOTANY","L.2853273","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A.Rich.",NA,NA,NA,"Unreadable",NA,NA,NA,"Brazil",NA,NA,"in Brasilia vulgo Poyar. *.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"NL-L2853273","NL-L2853273",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:27:10-03","NBC","NL-BOTANY","WAG.1291594","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Standl.",NA,NA,NA,"Bruijn J de","1966","08","22","Colombia",NA,NA,"State of Bolivar. 150 km N. of Barrancabermeja. Mico-Ahumado camp.","-74.066667","8.25",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1291594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"NL-WAG1291594","NL-WAG1291594",NA,"-74.066667","8.25","Magnoliopsidae",NA,NA,NA,NA
"55","2020-11-04 11:18:15-03","ESALQ","ESA","115504","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha",NA,"Souza, V.C.",NA,NA,"Lima, D.F.","2011","04","19","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,NA,"auto","269.0",NA,NA,NA,NA,"ESA115504","ESA115504",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:33:24-03","MN","R","10407","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","Assis, M.C.","1992","01","Glaziou, A.F.M.","1868","03","13","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232","57442",NA,"Plantas do Brasil Central","auto","2609",NA,NA,NA,NA,"R010054043","R010054043_001","09",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-26 15:11:16-03","UFPI","TEPB","2795","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","( Brot. ) Stokes",NA,NA,NA,"R. M. S. SILVA","1983","04","15","Brasil","Piauí","Simplício Mendes",NA,"-41.9103012084961","-7.85388994216919","49552",NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Ipepaconha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-07-02 14:03:57-03","JBP","HPL","12957","S","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","P.G. Delprete","2011","12","H. Lorenzi","1996","05","06","Brasil","PA","Belém","Coletado no CPATU em cultivo como erva medicinal. Material anterior e erroneamente tombado como HPL-6794.","-48.5044","-1.45583","48462",NA,NA,"auto","899",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:49:22-02","IPA","IPA","5003","S","Plantae","Plantae",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","Taylor, C.M.","2012","07","Pickel, B.","1925","03","12","Brasil","Pernambuco","Recife","Escola. Mata.","-34.8810997009277","-8.05389022827148","18865",NA,NA,"auto","877","Southern America",NA,NA,NA,"IPA0005003",NA,"25",NA,NA,NA,NA,NA,NA,NA
"60","2019-02-15 11:49:22-02","IPA","IPA","68897","S","Plantae","Plantae",NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","Taylor, C.M.","2012","07","Sobrinho, M.S.","2004","03","12","Brasil","Pernambuco","São Lourenço da Mata","Tapacurá","-35.0182991027832","-8.00222015380859","21764",NA,"Subarbusto; flor branca.","auto","549","Southern America",NA,NA,NA,"IPA0068897",NA,"25",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:19:20-03","UFV","VIC","025584","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Mauro, R.M.; Oliveira, L.O. de","2001","03","28","Brasil","Minas Gerais","Guaraciaba","Comunidade de Limpa Campo","-43.0074996948242","-20.57080078125","16300",NA,"Planta coletada em local sombreado em interior de capoeira","auto","s.n.",NA,NA,NA,NA,"VIC025584","VIC025584",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:19:20-03","UFV","VIC","026678","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Valente, G.E.; et al.","2002","03","10","Brasil","Rio de Janeiro","Itaperuna",NA,"-41.8877983093262","-21.2049999237061","32377",NA,"Plnta crescendo em interior de mata, em local bastante sombreado, formando reboleiras, inflorescências terminais de frutos verds caule subterrâneo engrossado","auto","882",NA,NA,NA,NA,"VIC026678","VIC026678",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:19:20-03","UFV","VIC","026818","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Rossi, A.A.B.","2002","11","18","Brasil","Minas Gerais","Marliéria","PERD","-42.7322006225586","-19.7122001647949","28215",NA,"Planta crescendo em subbosque","auto","s.n.",NA,NA,NA,NA,"VIC026818","VIC026818",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-20 21:19:20-03","UFV","VIC","024173","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L.O.; Garcia, R.M.A.","1999","12","21","Brasil","Rio de Janeiro","Itaperuna","fazenda Caeté","-41.8877983093262","-21.2049999237061","32377",NA,"Mta bem preservada, reboleira de hastes, flores longistilas.Acesso no banco de germoplasma de poaia mantido na UFV ITA 4","auto","s.n.",NA,NA,NA,NA,"VIC024173","VIC024173",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:19:20-03","UFV","VIC","024172","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L.O.; Garcia, R.M.A.","1999","12","21","Brasil","Rio de Janeiro","Itaperuna","fazenda Caeté","-41.8877983093262","-21.2049999237061","32377",NA,"Mta bem preservada, reboleira de hastes, flores longistilas.Acesso no banco de germoplasma de poaia mantido na UFV ITA 1","auto","s.n.",NA,NA,NA,NA,"VIC024172","VIC024172",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:19:20-03","UFV","VIC","026303","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Rossi, A.A.B.","2001","02",NA,"Brasil","Mato Grosso","Barra do Bugre",NA,NA,NA,NA,NA,"Planta de 30 cm, inflorescência terminal de frutos verdes",NA,"s.n.",NA,NA,NA,NA,"VIC026303","VIC026303",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:19:20-03","UFV","VIC","030284","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Santos-Silva, R.","2005","12","12","Brasil","Mato Grosso","Curvelândia","Sitio Cedrinho",NA,NA,NA,NA,"Espécie distilica -morfo brevistila",NA,"s.n.",NA,NA,NA,NA,"VIC030284","VIC030284",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:19:20-03","UFV","VIC","030285","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Santos-Silva, R.","2005","12","12","Brasil","Mato Grosso","Curvelândia","Fazenda Mata Bela",NA,NA,NA,NA,"Espécie distilica -morfo longistila",NA,"s.n.",NA,NA,NA,NA,"VIC030285","VIC030285",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:19:20-03","UFV","VIC","024171","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L.O.; et al.","1999","12","21","Brasil","Rio de Janeiro","Itaperuna","fazenda Caeté","-41.8877983093262","-21.2049999237061","32377",NA,"Mata bem preservada, reboleira de hastes , flores brevistilas, acesso ao banco de germoplasma de poaiai mantido na UFV ITA 2","auto","s.n.",NA,NA,NA,NA,"VIC024171","VIC024171",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:19:20-03","UFV","VIC","24178","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L. .O.; Barros, W. .S.","2000","02","15","Brasil","Rio de Janeiro","Itaperuna","Fazenda Caeté (Raposo)","-41.8877983093262","-21.2049999237061","32377",NA,"Mata bem preservada. Espécie simpátrica com a poaia","auto","s.n.",NA,NA,NA,NA,"VIC024178","VIC024178",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:19:20-03","UFV","VIC","24174","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L. .O.; Garcia, R M A","2000","02","15","Brasil","Rio de Janeiro","Itaperuna","Fazenda Caeté (Raposo)","-41.8877983093262","-21.2049999237061","32377",NA,"Mata bem preservada. Espécie simpátrica com a poaia","auto","s.n.",NA,NA,NA,NA,"VIC024174","VIC024174",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-20 21:19:20-03","UFV","VIC","25512","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Barros, W. .S.; Oliveira, L. .O.","2000","01","09","Brasil","Rio de Janeiro","Itaperuna","Fazenda Caeté (Raposo)","-41.8877983093262","-21.2049999237061","32377",NA,"mata bem conservada, espécie simpátrica à poia.","auto","s.n.",NA,NA,NA,NA,"VIC025512",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:19:20-03","UFV","VIC","24175","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"Oliveira, L. .O.; Garcia, R M A","2000","02","15","Brasil","Rio de Janeiro","Itaperuna","Fazenda Caeté (Raposo)","-41.8877983093262","-21.2049999237061","32377",NA,"Mata bem preservada. Espécie simpátrica com a poaia","auto","s.n.",NA,NA,NA,NA,"VIC024175","VIC024175",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:44:37-03","UFJF","CESJ","44881","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes",NA,NA,NA,"G.S. França; F. Raggi","2004","05","05","Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.568611","-19.591111",NA,NA,"Herbáceo, frutos bonina, Floresta Estacional Semidecidual Submontana, Macuco.",NA,"518","América do Sul","248","248",NA,"CESJ044881",NA,NA,"-42.568611","-19.591111",NA,NA,NA,NA,NA
"75","2019-11-21 14:44:37-03","UFJF","CESJ","7848","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stokes","C.B. Costa","2005","09","L. Krieger","1969","11","22","Brasil","Minas Gerais",NA,"Fazenda Experimental Agua Limpa",NA,NA,NA,NA,"N.v.: Poáia verdadeira, ipecacuanha. Subarbusto cultivado, raízes eméticas (alcalóide emetina), flor branca.",NA,"CESJ7848","América do Sul",NA,NA,NA,"CESJ007848",NA,"09",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:39:05-03","UNICAMP","UEC","188607","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","A.Rich.",NA,NA,NA,"Santos, H","2012","05","24","Brazil","São Paulo","Paulínia","CPMA, CPQBA, Betel.","-47.1500015258789","-22.7600002288818","11851",NA,"Herbácea, 1 m de alt, folhas simples e opostas, flor de cor branca.","auto","49/2012",NA,NA,NA,NA,"UEC101651","UEC101651",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-04-22 16:23:45-03","UFPB","JPB","57379","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.","Skorupa, LA","1988","07","Skorupa, LA; Werneck, WL; Rodrigues, IA; Veiga, RFA de","1988","07","31","Brasil","Rondônia","Costa Marques","A 12 km do km 15; estrada a esquerda, na linha 18 rumo a Cacoal.","-64.5","-12.433333",NA,NA,"; HABITAT: Mata úmida.; DESC: Subarbusto ereto-prostrado. População numerosa em local de derrubada recente. Raízes bem desenvolvidas. População com mais de 100 indivíduos.",NA,"610","Southern America","180","180",NA,"JPB0057379",NA,"31","-64.5","-12.433333",NA,NA,NA,NA,NA
"78","2020-04-22 16:23:45-03","UFPB","JPB","57380","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.","Skorupa, LA","1989","05","Skorupa, LA; Werneck, WL; Silveira, JN; Junior, UA","1989","05","25","Brasil","Mato Grosso","Barra do Bugres","A 45 km de Barra do Bugres rumo a cristianopolis.","-57.183333","-15",NA,NA,"; HABITAT: Mata alta.; DESC: Subarbusto ereto-prostrado, cerca de 25 cm. Individuo com bom desenvolvimento vegetativo.",NA,"693","Southern America","200","200",NA,"JPB0057380",NA,"25","-57.183333","-15",NA,NA,NA,NA,NA
"79","2020-04-22 16:24:27-03","UFPB","JPB","57381","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Standl.","Delprete, P","2000",NA,"Skorupa, LA; Assis, MC; Xavier, SCS","1990","05","26","Brasil","Rondônia","Rolin de Moura","Fazenda 25 Km de Nova Estrela., Trecho Nova Estrela/PI, Menta Bueno, a esquerda.","-61.466667","-11.666667",NA,NA,"; HABITAT: Mata.; DESC: Subarbusto ereto-prostrado, cerca de 30 cm. Cultivado ao lado da mata.",NA,"815","Southern America","300","300",NA,"JPB0057381",NA,NA,"-61.466667","-11.666667",NA,NA,NA,NA,NA
"80","2019-11-06 09:57:25-03","UFOP","OUPR","7919","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.A.Anderson",NA,NA,NA,"Gomes, J.B.","1935",NA,NA,"Brasil","Minas Gerais","Rio Casca","Lagoa Grande","-42.6507987976074","-20.2261009216309","26598",NA,"Subarbusto, flores brancas. Mata. (Ex Herb. Escola de Farmácia n. 2564).","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-06 09:57:25-03","UFOP","OUPR","10388","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.A.Anderson",NA,NA,NA,"Schwacke, C.A.W.","1894","09",NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637","14119",NA,"In sylvis. Ex Herb. Magalhães Gomes n. 2333.","auto","10955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-06 09:57:25-03","UFOP","OUPR","8047","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.A.Anderson",NA,NA,NA,"Mello-Barreto, H.L.","1936",NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615","16749",NA,"Arbusto. Mata. (Ex Herb. Escola de Pharmacia n. 1943)","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-18 18:18:15-03","UFES","VIES","35642","S","Plantae",NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L. Andersson","Leite, F.T.","2014",NA,"Leite, F.T.","2014","01","06","Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398","23588",NA,NA,"auto","43",NA,NA,NA,NA,"VIES035642","VIES035642",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-24 00:00:00-03","C","MARCGRAVE","C10020039",NA,NA,NA,NA,"Rubiaceae","Cephaelis","ipecacuanha","Cephaelis ipecacuanha","(Brot.) A. Rich.","Andrade-Lima, D.","1986",NA,"MarcGrave, G.","1638 - 1644",NA,NA,"BRAZIL",NA,NA,"NE Brazil",NA,NA,NA,NA,NA,NA,"39",NA,NA,NA,NA,"C10020039","C10020039",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:43:44-03","MBM","MBM","227944","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stockes","Assis, M.C.",NA,NA,"Andrade, P.M.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto","139","Southern America",NA,NA,NA,"MBM227944","MBM227944",NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973356","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Weddell, H.A.","1845","7","1","Brasil",NA,NA,"Brésil, prov. de Matto-Grosso.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973356' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973356","P03973356_01",NA,NA,NA,NA,"3351",NA,NA,NA
"87","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973361","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973361' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973361","P03973361_01",NA,NA,NA,NA,"2609",NA,NA,NA
"88","2015-09-24 21:18:27-03","MNHN","RECOLNAT_MNHN_P","P00635581","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Province de Minas Geraes. Iles du Parahyba près Uba à 25 l. de Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P00635581","P00635581_01 P00635581_02",NA,NA,NA,NA,"A1 616",NA,NA,NA
"89","2015-09-04 17:11:37-03","MNHN","RECOLNAT_MNHN_P","P00635582","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Province de Minas Geraes. Iles du Parahyba près Uba à 25 l. de Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635582' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P00635582","P00635582_01 P00635582_02",NA,NA,NA,NA,"A1 616",NA,NA,NA
"90","2015-09-24 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P00635583","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul. Bois près Guaratiajuba(?)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P00635583","P00635583_01 P00635583_02",NA,NA,NA,NA,"D 755 bis",NA,NA,NA
"91","2015-09-24 21:18:32-03","MNHN","RECOLNAT_MNHN_P","P00635584","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P00635584","P00635584_01 P00635584_02",NA,NA,NA,NA,"A1 615",NA,NA,NA
"92","2015-09-24 21:18:29-03","MNHN","RECOLNAT_MNHN_P","P00635585","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Iles du Parahyba à 25 l. de Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P00635585","P00635585_01 P00635585_02",NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973355","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Weddell, H.A.","1845","7","1","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973355' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973355","P03973355_01",NA,NA,NA,NA,"3351",NA,NA,NA
"94","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973359","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Weddell, H.A.","1845","1","1","Brasil","Mato Grosso",NA,"Brésil, prov de Matto Grosso.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973359' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973359","P03973359_01",NA,NA,NA,NA,"3351",NA,NA,NA
"95","2015-09-04 14:13:45-03","MNHN","RECOLNAT_MNHN_P","P03973363","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Carapichea","ipecacuanha","Carapichea ipecacuanha","(Brot.) L.Andersson","Gomes-Bezerra",NA,NA,"Meirelles",NA,NA,NA,"Brasil",NA,NA,"Ipecacunha.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03973363' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb","P03973363","P03973363_01",NA,NA,NA,NA,NA,NA,NA,NA
