"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"986","2021-03-01 16:42:30-03","UNICAMP","UEC","93187","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Tressens, SG","Arbo, MM; Cáceres, SAM; Ferrucci, MS; Maruñak, V","6744","1996","10","23","Argentina","Corrientes","Concepción",NA,NA,NA,NA,"Arbusto apoyante. 3m de altura. Flores blanco-verdosas.; En interior de isleta de monte al pie de las lomadas arenosas. Borde occidental de la depresión Iberana.",NA,NA,"1996",NA,NA,"Estancia Yatay Cora, 50 km NE de Chavarria, Aprox. 2 Km al NE del casco.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2021-03-01 16:42:30-03","UNICAMP","UEC","95372","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.",NA,"Nogueira-Borges, HB","35433","1996","11","08","Brazil","Mato Grosso","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,"Arbusto escandente +/- 1,7m. Armada. Frutos imaturos.; Cerrado.",NA,NA,NA,NA,NA,"Fazenda Experimental da UFMT",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-03-01 16:42:30-03","UNICAMP","UEC","59428","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Araújo, GM","687","1989","10","05","Brazil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore. 4,5m de altura.; Mata mesófila semidecídua.",NA,NA,"2006","02",NA,"Estação Ecológica do Panga",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-03-01 16:42:30-03","UNICAMP","UEC","59454","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Araújo, GM","687","1989","10","05","Brazil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore. 4,5m de altura.; Mata mesófila semidecídua.","UEC005498","UEC005498","2006","02",NA,"Estação Ecológica do Panga",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-03-01 16:42:30-03","UNICAMP","UEC","113072","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, R","Pinheiro, MHO","399","1997","08","14","Brazil","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"Arboreta de 5m de altura. Frutos e flores esverdeadas.; Cerrado.",NA,NA,"1998","11",NA,"Jardim Botânico Municipal de Bauru",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-03-01 16:42:30-03","UNICAMP","UEC","15198","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Vasconcellos-Neto, J","6024","1977","10","11","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Árvore até 5m.; Nativo no interior de mata.",NA,NA,"2006","02",NA,"Fazenda Santa Genebra",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-03-01 16:42:30-03","UNICAMP","UEC","15202","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Gabrielli, AC; Tamashiro, JY","8747","1978","09","13","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Celtis afinis ferruginea Miq.",NA,NA,"2006","02",NA,"Fazenda Santa Genebra, Saída para Paulínia.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"993","2021-03-01 16:42:30-03","UNICAMP","UEC","65289","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Matthes, LAF","24070","1988","05","04","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Escandente.",NA,NA,"2006","02",NA,"Mata de Santa Genebra",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"994","2021-03-01 16:42:30-03","UNICAMP","UEC","64039","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Matthes, LAF","24044","1987","10","16","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Escandente.; Borda da mata.",NA,NA,"2006","02",NA,"Mata de Santa Genebra",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"995","2021-03-01 16:42:30-03","UNICAMP","UEC","69059","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Nunes, R; et al.","26091","1992","04","09","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"Arvoreta trepadeira. Frutos carnosos e amarelos.; Coletado em locais secos.",NA,NA,"2006","02",NA,"Mata Santa Genebra",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"996","2021-03-01 16:42:30-03","UNICAMP","UEC","150682","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB","Tozzi, AMGA; Müller, C","94239","1994","11","09","Brazil","São Paulo","Cássia dos Coqueiros","-47.1699981689453","-21.2800006866455",NA,NA,"Arbusto escandente. Fruto imaturo verde.",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"13265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"997","2021-03-01 16:42:30-03","UNICAMP","UEC","59526","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Rodrigues, RR; Zandoval, JA","s.n.","1989","04","05","Brazil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"Arvoreta de 4m de altura. Borda da mata.",NA,NA,"2006","02",NA,"Remanescente Florestal do Rio Passa Cinco",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA
"998","2021-03-01 16:42:30-03","UNICAMP","UEC","72352","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Kiyama, CY; Magenta, MAG; Proença, SL; Simão-Bianchini, R; Wanderley, MDGL","111","1995","04","20","Brazil","São Paulo","Itu","-47.2900009155273","-23.2600002288818",NA,NA,"Árvore. Ca. 4m de altura. Flores alvas. Frutos imaturos verdes, maduros laranjas.",NA,NA,"2006","02",NA,"Estrada para Porto Feliz",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"999","2021-03-01 16:42:30-03","UNICAMP","UEC","162392","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Kiyama, CY; Magenta, MAG; Proença, SL; Simão-Bianchini, R; Wanderley, MDGL","111","1995","04","20","Brazil","São Paulo","Itu","-47.2900009155273","-23.2600002288818",NA,NA,"Árvore. Ca. 4m de altura. Flores alvas. Frutos imaturos verdes, maduros laranjas.","UEC092998","UEC092998","2006","02",NA,"Estrada para Porto Feliz",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1000","2021-03-01 16:42:30-03","UNICAMP","UEC","48422","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Silva, AF; et al.","165","1985","11","07","Brazil","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,"Árvore. Flor creme. Copa espalhada.",NA,NA,"2006","02",NA,"Mata da Lagoinha, Fazenda Lagoinha 2.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"36734","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1001","2021-03-01 16:42:30-03","UNICAMP","UEC","21989","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Silva, AF; et al.","165","1985","11","07","Brazil","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,"Árvore. Flor creme. Copa espalhada.","UEC138404","UEC138404","2006","02",NA,"Mata da Lagoinha, Fazenda Lagoinha 2.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"36734","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2021-03-01 16:42:30-03","UNICAMP","UEC","15205","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Martins, FR","10035","1978","10","29","Brazil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"Árvore. 10m. Espinescente. Flores cremes.; Em mata.",NA,NA,"2006","02",NA,"Estrada da Cantareira",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1003","2021-03-01 16:42:30-03","UNICAMP","UEC","186291","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB","Torres, RB; Silva, SMP; Ferreira, MI; Silva, WF","1794","2006","11","04","Brazil","São Paulo","Santo Antônio do Pinhal","-45.6599998474121","-22.8199996948242",NA,NA,"Arbusto escandente; Frutos imaturos verdes. Espinhos únicos ou aos pares.; Floresta Ombrófila Densa/Mista, borda.","UEC111846","UEC111846","2006","11","04","Brasil; São Paulo, Município de Santo Antônio do Pinhal; Sítio Matão (-22.8666907N;-45.735895L).","1037","1037",NA,NA,NA,"Magnoliopsida",NA,"10885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2021-03-01 16:42:30-03","UNICAMP","UEC","68095","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Tamashiro, JY; Vieira, AGS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","T210","1994","06","27","Brazil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,"Arvoreta de 3m. Frutos imaturos.",NA,NA,"2006","02",NA,"Instituto Penal Agrícola",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1005","2021-03-01 16:42:30-03","UNICAMP","UEC","88004","S","Plantae","Ulmaceae","Celtis","pubescens","Celtis pubescens","(Kunth) Spreng.","Torres, RB; Luca, AQ","Pereira-Noronha, MR; et al.","1546","1995","08","04","Brazil","São Paulo","Suzanápolis","-51.0247001647949","-20.5013999938965",NA,NA,"Arbusto. Ca. de 2,5m de altura. Flores creme-esverdeadas.; Cerrado à margem do rio São José dos Dourados, junto a pasto.",NA,NA,"2006","02",NA,"Estância Califórnia.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21066","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2021-03-01 16:42:30-03","UNICAMP","UEC","15201","S","Plantae","Ulmaceae","Celtis","triflora","Celtis triflora","(Ruiz ex Klotzsch) Miq.","Hatschbach, G","Hatschbach, G","39991","1977","06","14","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"Ramos longos procumbentes. Frutos amarelos.",NA,NA,"1977","07",NA,"Rib. do Veado",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1007","2019-11-19 14:05:30-03","UFRPE","PEUFR","20961","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","M. L. Gudes","2690","1992","11","28","Brasil","Bahia","Caetijá",NA,NA,NA,NA,"Arbusto aculeado com ramos parecidos com a quixabeira; frutos imaturos verdes.","PEUFR020961",NA,"2018","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-11-19 14:05:30-03","UFRPE","PEUFR","25077","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","M.C. Tschá; M. J. Hora; E. Freire","451","1995","12","28","Brasil","Pernambuco","São Vicente Férrer","-35.5","-7.583333","35º30'00W","07º35'00S","Arbusto com ca 2,5m de altura; botões verdes.","PEUFR025077",NA,"2018","01","16","Mata do Estado","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-11-19 14:05:30-03","UFRPE","PEUFR","36100","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","J.I.M. Melo","80","1998","09","09","Brasil","Pernambuco","Garanhus",NA,NA,NA,NA,"Arvoreta com ca. de 3m de altura; acúleos ocorrem; frutos imaturos verdes e maduros de coloração amarelada.","PEUFR036100",NA,"2018","01","16","Fazenda Monteiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-11-19 14:05:30-03","UFRPE","PEUFR","49766","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","C. G. Lopes","702","2006",NA,NA,"Brasil","Pernambuco","Aliança","-35.248333","-7.639167","35º14'54W","07º38'21S",NA,"PEUFR049766",NA,"2018","01","16","Mata do Engenho Cuieras","162","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-11-19 14:05:30-03","UFRPE","PEUFR","6871","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","I. Pontual","1089","1971","04","20","Brasil","Alagoas","União dos Palmares","-36.0318984985352","-9.16277980804443",NA,NA,"Arbusto escandente; flores pequenas, alvas.","PEUFR006871",NA,"2018","01","16","Fazenda Santo Antônio",NA,NA,NA,NA,NA,NA,NA,"22346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-19 14:05:29-03","UFRPE","PEUFR","1039","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","A. Lima","1168","1952","08","25","Brasil","Paraíba","Pilar","-35.2599983215332","-7.26722002029419",NA,NA,"Arbusto; flores creme-claro; frutos verdes.","PEUFR001039",NA,"2018","01","16",NA,NA,NA,NA,NA,NA,NA,NA,"9827","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-19 14:05:30-03","UFRPE","PEUFR","19858","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","M.F. Sales; M.J.N. Rodal; C. Zickel","610","1995","06","04","Brasil","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"Árvore; flores cremes esvedeadas","PEUFR019858",NA,"2018","01","16","Inajá/Reserva Biológica de Serra Negra",NA,NA,NA,NA,NA,NA,NA,"87756","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-19 14:05:30-03","UFRPE","PEUFR","22493","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","H.B.S. Zamengo","A.C. Souza; A. C. sacramento; R. Pereira","153","1997","09","15","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"Subarbusto.","PEUFR022493",NA,"2018","01","16","Reserva Ecológica da Mata de Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-19 14:05:30-03","UFRPE","PEUFR","40191","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","Spreng.","H.B.S. Zamengo","A. Amaral Jr.; J.O.Mendonça; O. Dias","67","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","-51.723889","-20.815833","51º43'26W","20º48'57S","Arbusto de 2m com espinhos.","PEUFR040191",NA,"2018","01","16","Estrada de terra para Porto de Areia Independência e N. S. Aparecida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-19 14:05:30-03","UFRPE","PEUFR","19954","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","Spreng.","H.B.S. Zamengo","M.J.N. Rodal; K. Andrade; E. Inácio","485","1995","03","09","Brasil","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"Arboreta; frutos imaturos verdes; ramos decumbentes; espinhos castanhos.","PEUFR019954",NA,"2018","01","16","Inajá/Reserva Biológica de Serra Negra",NA,NA,NA,NA,NA,NA,NA,"87756","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-19 14:05:30-03","UFRPE","PEUFR","4280","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","Spreng.","H.B.S. Zamengo","D. Andrade Lima; F. A. Carvalho; P. F. de Araújo","1221","1971","12","08","Brasil","Pernambuco","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,"Arbusto 4-5m; flores esverdeadas.","PEUFR004280",NA,"2018","01","16","Fazenda Poço do Fumo na BR-122",NA,NA,NA,NA,NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-11-19 14:05:30-03","UFRPE","PEUFR","12625","PreservedSpecimen","Plantae","Cannabaceae","Celtis","pubescens","Celtis pubescens","Spreng.","H.B.S. Zamengo","E. Ferraz","44","1991","12","07","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"Arvoreta com ca. 7m de altura; baixa frequencia na áre; botões imaturos verde claros.","PEUFR012625",NA,"2018","01","16","Sítio Lagoa Nova","1100","1100",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-04-22 16:25:42-03","UFPB","JPB","29850","PreservedSpecimen","Plantae","Ulmaceae","Celtis","glycycarpa","Celtis glycycarpa","Mart. & Miq.","França, F","França, F; Correia, C; Oliveira, P","1869","1996","09","29","Brasil","Bahia","Itatim","-39.766667","-12.7","-39.766667","-12.7","; DESC: Arbusto com ramos escandentes espinosos. Flor feminina com ovário verde e estilete e estigmas verde claro.",NA,NA,"1999","08",NA,"Morro do Agenor. Inselberg, Piedmont Arbustivo-arbóreo.","270","270","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-04-22 16:25:42-03","UFPB","JPB","36335","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Castro, RM","Queiroz, LP de; Goes-Neto, A; Fadigas, F; Borges, AC; Brasil, JC","9714","2004","11","08","Brasil","Bahia","Cachoeira","-39.983333","-12.566667","-39.983333","-12.566667","; HABITAT: Mata estacional semi-decidual com dossel a ca. 25m alt.; DESC: Arvoreta da borda da mata, ca. 3,5 m alt. Folhas membranáceas. Flores inconspícuas verdes.",NA,NA,"2005","06",NA,"Fazenda Paraíso (ex-Favela).",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-04-22 16:25:42-03","UFPB","JPB","31472","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Machado, AFP","Lima, RB; Pessoa, MC","1725","2003","03","16","Brasil","Paraíba","Araruna","-35.680556","-6.455556","-35.680556","-6.455556","; DESC: Árvore 4-5 m alt., ramos delgados decussados; frutos imaturos verdes.",NA,NA,"2012","04",NA,"Parque Estadual da Pedra da Boca, Mata do Gemedouro.","338","338","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-04-22 16:25:42-03","UFPB","JPB","60164","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Souza, RS","Souza, RS; Moreira, RS; Silva, GS; Lopes, ZS","511","2014","08","12","Brasil","Bahia","Nova Ibiá","-39.566361","-13.734917","-39.566361","-13.734917","; HABITAT: Floresta ombrófila densa.; DESC: Arvoreta de caule escandente. Presença de espinhos. Folhas simples, alternas dísticas, verde. Frutos imaturos, verde.","JPB0060164",NA,"2014","09","12","Fazenda Dois Irmãos","274","274","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-04-22 16:25:42-03","UFPB","JPB","61365","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Neto, SR","Nusbaumer, L; et al.","4670","2015","10","21","Brasil","Alagoas","União dos Palmares","-35.98672","-9.165587","-35.98672","-9.165587","; HABITAT: Forêt ombrophile submontagnarde de pente à gros blocs de rocher; DESC: liane ligneuse, 10 m, 5 cm DBH; fr. vert, épine crochues sur le tronc et les rameaux; récolte photogr. in situ; relevé de végétation 0.25 ha EC188; réco","JPB0061365",NA,"2015","12","07","Serra de Murici, Localité de União dos Palmares. Serra de Frio.","510","510","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-04-22 16:25:42-03","UFPB","JPB","61527","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Neto, SR","Nusbaumer, L","4832","2015","11","26","Brasil","Alagoas","Quebrangulo","-36.399514","-9.247413","-36.399514","-9.247413","; HABITAT: Forêt ombrophile submontagnarde de bas-fond à ruisseau recouvert d'énormes rochers; DESC: liane ligneuse, 5 cm diamètre base; fr. sphérique apiculé, jauen bronzé d'orange, épines ramifiées sur le tronc et crochues sur les r","JPB0061527",NA,"2015","12","07","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","620","620","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-04-22 16:25:42-03","UFPB","JPB","64149","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Gadelha Neto, PC","4106","2017","03","27","Brasil","Paraíba","Areia","-35.714722","-6.970833","-35.714722","-6.970833","Arbusto de ramos armados. Folhas simples, cartáceas, alternas, trinérvea. Fruto drupa alaranjada na maturação. Substrato areno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC: Arbusto de ramos armados. Folhas simples, cartáceas, a","JPB0064149",NA,NA,NA,NA,"UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","537","537","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-04-22 16:25:42-03","UFPB","JPB","64200","PreservedSpecimen","Plantae","Ulmaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Gadelha Neto, PC","4160","2017","06","09","Brasil","Paraíba","Areia","-35.75","-6.963611","-35.75","-6.963611","Arbusto com cerca de 3m de ramos escandentes, aculeados. Folhas simples, alternas, subcoriáceas. Fruto drupáceo, amarelo.; HABITAT: Floresta Ombrófila Aberta; DESC: Arbusto com cerca de 3m de ramos escandentes, aculeados. Folhas simpl","JPB0064200",NA,NA,NA,NA,"Parque Estadual Mata do Pau Ferro","628","628","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-06-15 12:32:23-03","UFPB","JPB","64619","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.",NA,"Araújo, LDA","29","2013","02","20","Brasil","Paraíba","Areia","-35.743889","-6.975","-35.743889","-6.975","; HABITAT: Floresta Ombrófila Aberta; DESC: Arbusto escandente, aculeado. Flores alvas. Substrato areno-argiloso.","JPB0064619",NA,NA,NA,NA,"Parque Estadual Mata do Pau Ferro","564","564","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-11-05 16:46:35-03","UFOP","OUPR","27134","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Cândido, E.S.","Cândido, E.S.; Antônio-Silva, L. & Salles, D.","784","2013","02","04","Brasil","Minas Gerais","Confins","-43.970472","-19.656361","-43.970472","-19.656361","Arbóreo, aprox. 3,3 m de altura, frutos esverdeados. Cerrado/Floresta Estacional Semidecidual.",NA,NA,"2013","03",NA,"Proximidades do Condomínio Aldeia do Engenho.","811","811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-11-05 16:46:35-03","UFOP","OUPR","8089","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Romaniuc Neto, S.; Torres, R.B.; Diniz, M(LEFB)","Badini, J.","s.n.","1978","04","25","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"Campo. Árvore. Flores amareladas",NA,NA,"2012",NA,NA,"Passagem de Mariana",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019-11-05 16:46:35-03","UFOP","OUPR","3089","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Badini, J.","Badini, J.","s.n.","1978","04","25","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"Árvores, flores amareladas. Campo",NA,NA,"1978","05","04","Passagem de Mariana",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019-11-05 16:46:35-03","UFOP","OUPR","4932","PreservedSpecimen","Plantae","Cannabaceae","Celtis","iguanaea","Celtis iguanaea","(Jacq.) Sarg.","Lisboa, M.A.","Magalhães-Gomes, F.M.","s.n.","1894",NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"1976","10","15","Morro do Gambá",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
