"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"19","2020-02-08 09:00:06-03","NBC","NL-BOTANY","U.1173294","PreservedSpecimen","Plantae",NA,"Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Liesner RL",NA,"1988","10","26","Southern America","Venezuela",NA,NA,"TERR. FED. AMAZONAS, Depto. Atabapo: In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.533333","3.566667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173294 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173294","NL-U1173294",NA,NA,"Magnoliopsidae","-65.533333","3.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-02-08 09:00:06-03","NBC","NL-BOTANY","WAG.1922889","PreservedSpecimen","Plantae",NA,"Dioscoreales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas-van de Kamer H","Fontana AP; et al.",NA,"2009","05","05","Southern America","Brazil",NA,NA,"ES, Mu n. de Santa Teresa, Valsugana Velha, Estacao Biologica de Santa Lucia, trilha do Túmulo.","-43.521389","-19.995278",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1922889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1922889","NL-WAG1922889",NA,NA,"Magnoliopsidae","-43.521389","-19.995278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-01-14 15:26:37-03","MN","R","106809","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Snelders, H.C.M. & Maas, P.J.M.","Castellanos, A.","22358","1959","02","09",NA,"Brasil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-01-14 15:26:37-03","MN","R","31809","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas, H. & Maas, P.J.M.","Brade, A.C.","175","1959","02","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-01-14 15:26:37-03","MN","R","31812","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Snelders, H.C.M. & Maas, P.J.M.","Ule, E.H.G.","2704","1892","03",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-01-14 15:26:37-03","MN","R","126313","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Snelders, H.C.M. & Maas, P.J.M.","Mello Filho, L.E.","2972","1970","11","27",NA,"Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977","68835","auto",NA,NA,NA,NA,NA,NA
"25","2019-08-27 13:26:30-03","IAP","PACA-AGP","52271","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urban","A. C. Brade","Hatschbach, G.","2169","1951","04","08",NA,"Brasil","PR","Piraquara","Morro Anhangava","-49.0633010864258","-25.4416999816895",NA,"Saprófita lilás da mata higrófita (Taquaral). Habitat: In silva sprophytica. Fenofase: flor","PACA052271",NA,"1100","1100","Liliatae",NA,NA,NA,"1954","12577","auto","05","19",NA,NA,NA,NA
"26","2020-12-20 21:16:30-03","UFV","VIC","5016","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Hatschbach, G.","Hatschbach, G.","s.n.","1967","02","03",NA,"Brasil","Paraná","Piraquara","Novo Tirel","-49.0633010864258","-25.4416999816895",NA,"Saprofita lilas, da mata sombria e úmida. Preferindo crescer perto de Chusquea sp.","VIC005016","VIC005016",NA,NA,NA,NA,NA,NA,"1967","12577","auto",NA,NA,NA,NA,NA,NA
"27","2019-08-20 09:59:21-03","UNICAMP","UEC","16012","S","Plantae","Liliopsida",NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Hatschbach, G","Hatschbach, G","16095","1967","02","03",NA,"Brazil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,"flor, Saprófita lilás, de mata sombria e úmida, crescendo de prefer~encia junto a Chusquea sp.","UEC043251","UEC043251","950","950",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"28","2020-10-14 10:00:23-03","FURB","FURB","20867","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Dettke, GA","Korte, A.; Kniess, A.","1654","2010","02","03",NA,"Brasil","Santa Catarina","Itaiópolis","Arroio das Pombas.","-49.9475","-26.5497222",NA,"Florística IFFSC 899 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola; flor roxa","FURB21274","FURB21274","747","747",NA,"-49.9475000","-26.5497222",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-10-14 10:00:23-03","FURB","FURB","20934","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Dettke, GA","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1204","2010","02","02",NA,"Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28",NA,"Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior da mata Habito: erva terrícola;","FURB04481","FURB04481","770","770",NA,"-49.1400000","-26.2800000",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-12-21 16:19:38-03","MBM","MBM","405482","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers.) Urb.","Lozano, E.D.","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3242","2016","03","03","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.688444","-24.8545",NA,"Herbácea, 15 cm, planta e flores liláses, interior da mata, topo de morro.; Floresta Ombrófila Densa Automontana.","MBM405482","MBM405482",NA,NA,NA,"-48.688444","-24.8545",NA,"2106",NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-12-21 16:19:38-03","MBM","MBM","53162","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers.) Urb.","Brade, A.C.","Hatschbach, G.","2169","1951","04","08","Southern America","Brazil","Paraná","Piraquara","Morro Anhangava","-49.0633010864258","-25.4416999816895",NA,NA,"MBM053162","MBM053162",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"32","2020-12-21 16:19:38-03","MBM","MBM","3112","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers.) Urb.","Hatschbach, G.","Hatschbach, G.","16095","1967","02","03","Southern America","Brazil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"MBM003112","MBM003112",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"33","2020-12-21 16:19:38-03","MBM","MBM","53161","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers.) Urb.","Hatschbach, G.","Hatschbach, G.","16237","1967","03","30","Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"MBM053161","MBM053161",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"34","2015-09-03 19:23:33-03","MNHN","RECOLNAT_MNHN_P","P02086576","PreservedSpecimen",NA,NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Glaziou, A.",NA,"1893","2","19",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahe","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086576' target='other'> <mi>dwc_moreinfo</mi></a>","P02086576","P02086576_01",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,"4886",NA,NA,NA
"35","2015-09-03 19:23:33-03","MNHN","RECOLNAT_MNHN_P","P02086577","PreservedSpecimen",NA,NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Glaziou, A.",NA,"1891","3","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086577' target='other'> <mi>dwc_moreinfo</mi></a>","P02086577","P02086577_01",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,"18560",NA,NA,NA
"36","2020-12-11 11:43:37-03","UFMG","BHCB","78175","PreservedSpecimen","Plantae","Monocotyledon",NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5194","2003","02","25","Southern America","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Augusto Ruschi","-40.565011","-19.842514",NA,"Erva saprófita, escapo lilás, flores lilases; Mata pluvial, alto de morro","BHCB030044",NA,"872","872",NA,"-40.565011","-19.842514",NA,"2016",NA,NA,"06","15",NA,NA,NA,NA
"37","2020-12-11 11:43:37-03","UFMG","BHCB","15464","PreservedSpecimen","Plantae","Monocotyledon",NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.",NA,"Souza, HC","s.n.","1987","04","08","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,"Flor lilás; Mata de galeria em altitude","BHCB054726",NA,NA,NA,NA,NA,NA,NA,"2020","30417","auto","01",NA,NA,NA,NA,NA
"38","2021-02-11 17:18:25-03","UFPR","UPCB","93767","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urban","Goldenberg, R.","Goldenberg, R. | Varassin, R. | Bustos, A. | Zanarta, T.","2646","2019","01","11",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia, trilha da Roda D'Água.","-40.6002998352051","-19.9356002807617",NA,"Erva terrestre, áfila. Eixo da planta e flores purpureas.","UPCB0042884","UPCB0042884","820","820",NA,NA,NA,NA,"2019","23813","auto",NA,NA,NA,NA,NA,NA
"39","2021-02-11 17:18:25-03","UFPR","UPCB","6320","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Urb.","Hatschbach, G.","Hatschbach, G.","16095","1967","02","03",NA,"Brasil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,"Saprófita, lilás. Mata sombria e úmida crescendo de preferência junto a Chusquea sp..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"40","2021-02-11 17:18:25-03","UFPR","UPCB","9282","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","Urb.","Hatschbach, G.","Hatschbach, G.","20940","1969","01","29",NA,"Brasil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,"Saprófita, violeta. Mata da crista do morro..",NA,NA,NA,NA,NA,NA,NA,NA,"1970","61623","auto","01",NA,NA,NA,NA,NA
"41","2019-01-25 04:36:00-02","MO","MOBOT","100392530","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P. & H. Maas (WAG)","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 12544","2009","4","22","South America","Peru","Pasco","Oxapampa","Dist. Villa Rica. Puellas-Yuncullmas, Camino a Supizú.","-75.0852777","-10.5930555",NA,NA,NA,NA,"1205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","3",NA,NA
"42","2014-04-21 08:47:00-03","MO","MOBOT","100701729","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P. & H. Maas (WAG)","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|R. Francis|Valerio Flores","Vásquez Martínez 31320A","2006","3","28","South America","Peru","Pasco","Oxapampa","Dist. Palcazú, Parque Nacional Yanachaga-Chemillén, Estación Biológica Paujil-hacia el Mirador. Bosque primario.","-75.2519444","-10.3377777",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"43","2014-04-21 08:46:00-03","MO","MOBOT","100701732","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","P. & H. Maas (WAG)","H. van der Werff|Rodolfo Vásquez|R. Francis","van der Werff 20052A","2005","5","12","South America","Peru","Pasco","Oxapampa","Distr. Palcazu. El Paujil. Lowland rain forest.","-75.2608333","-10.3366666",NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"386","1",NA,NA
"44","2014-04-04 05:49:00-03","MO","MOBOT","1159237","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Jon Ricketson (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 21195","1996","6","15","South America","Peru","Amazonas","Bagua","Distrito Imaza, Cerros de Putuim Bosque primario.","-78.33972","-5.05555",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"45","2012-04-13 09:01:00-03","MO","MOBOT","2455416","PreservedSpecimen","Plantae",NA,NA,"Burmanniaceae","Miersiella","umbellata","Miersiella umbellata","(Miers) Urb.","Maas, P. J. M.","Roberto M. Klein|et al.","Klein 9601",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
