"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","01044832","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"L. Duarte","893","1966","10","27","Brazil","Minas Gerais",NA,"Estrada de Minas-Belo Horizonte",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186029' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044832","NY01044832_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","01044831","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"L. Duarte","910","1966","10","27","Brazil","Minas Gerais",NA,"Estrada Patos de Minas-Belo Horizonte",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186028' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044831","NY01044831_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","01044813","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. C. Barneby",NA,NA,NA,"S. P. Cordovil-Silva","465","1996","05","22","Brazil","Goiás","Niquelândia","Estrada de acesso a Ponte da Bagagem (relocada) - Nossa Senhora Abadia do Moquén","-48.1794","-14.4608",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186125' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044813","NY01044813_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01044717","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"H. S. Irwin","34820","1972","01","22","Brazil","Goiás",NA,"ca. 14 km S. of Niquelândia.",NA,NA,NA,NA,"750",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044717","NY01044717_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01044835","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. M. Magalhaes","5464","1949","11","10","Brazil","Minas Gerais",NA,"Vacarias. Serra do Cipó, Margem do rio Cipó",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186037' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044835","NY01044835_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","605612","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","H. C. de Lima",NA,NA,NA,"L. Riedel","1156","1821",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=648046' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605612","NY00605612_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","01044755","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"E. P. Heringer","13928","1974","08","11","Brazil","Goiás","Padre Bernardo","Padre Bernardes, 120 km de Brasília","-48.2839","-15.1606",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044755","NY01044755_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","01044765","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"E. P. Heringer","11186","1968","09","18","Brazil","Distrito Federal","Brasília","margem do rio Cipó","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185933' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044765","NY01044765_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","605603","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. C. Barneby",NA,NA,NA,"D. Alvarenga","1041","1997","11","08","Brazil","Bahia","Sao Desidério","Estrada de chao entre Roda Velha e Estiva.","-45.33","-12.4822",NA,NA,"690","690","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=648043' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605603","NY00605603_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01044780","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"J. A. Ratter","R1153","1968","04","23","Brazil","Mato Grosso",NA,"4 km N of the Base Camp of the Expedition. (Base Camp close to the Xavantina-São Felix road.)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185983' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044780","NY01044780_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","01044814","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. Eiten","8605","1968","09","07","Brazil","Mato Grosso","Barra do Garças","250 km along new road NNE of village of Xavantina. (8.4 km due SSW of Royal Society-Royal Geographic Base Camp. Along path R-2","-51.75","-12.85",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044814","NY01044814_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01044760","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"E. P. Heringer","11187","1968","09","19","Brazil","Minas Gerais",NA,"Margem da Rodovia Paracatu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044760","NY01044760_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01044784","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"R. M. Harley","10208","1968","09","23","Brazil","Mato Grosso",NA,"R 30, c. 3 km W. of Base Camp","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044784","NY01044784_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01044741","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. G. Hatschbach","37272","1975","09","29","Brazil","Goiás","Alto Paraíso de Goiás","Rio Picarão","-47.5097","-14.1325",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185878' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044741","NY01044741_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01044788","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. C. Barneby",NA,NA,NA,"R. Kral","75264","1988","10","10","Brazil","Goiás",NA,"By gravel road connecting Pires do Rio with BR 050, km 125",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186124' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044788","NY01044788_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01044806","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","H. C. de Lima",NA,NA,NA,"W. W. Thomas","3870","1985","09","19","Brazil","Mato Grosso","Nobres","1.5-2 km E of BR 163, 18 km S of Rio Celeste, ca. 70 km S of Sinop.","-55.67","-12.45",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186017' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044806","NY01044806_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","01044743","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. O. Vanni",NA,NA,NA,"G. G. Hatschbach","67068","1997","08","22","Brazil","Mato Grosso do Sul","Nova Alvorada do Sur","Rod. BR-267, Torre Embratel, Estação Artigas",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185886' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044743","NY01044743_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01478699","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"M. G. da Silva","4160","1979","01","05","Brazil","Rondônia",NA,"Vilhena, arredores do aeroporto","-60.099174","-12.694217",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1740196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01478699","NY01478699_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","01044749","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","H. C. de Lima",NA,NA,NA,"E. P. Heringer","5397","1980","08","28","Brazil","Distrito Federal","Brasília","Córrego Pipiripau","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044749","NY01044749_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","01044794","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"C. Devereux","11","1963","08",NA,"Brazil","Maranhão","Lorêto","Fazenda Morros, ca. 35 km south of Lorêto","-45.1408","-7.0844",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186144' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044794","NY01044794_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","01044731","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"B. Maguire","56144","1963","08","13","Brazil","Tocantins",NA,"Between Cristalândia and Gurupi, Belém-Brasília highway.",NA,NA,NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185860' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044731","NY01044731_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","01044783","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"R. R. de Santos","R1228","1968","05","01","Brazil","Mato Grosso",NA,"2 km N. of the Base Camp of the Expedition. (close to the Xavantina-São Felix road.)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185986' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044783","NY01044783_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","01044781","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"J. A. Ratter","R5060","1985","09","16","Brazil","Minas Gerais",NA,"Sagarana, Projeto Integrado de Colonizacão (INCRA) NW Minas Gerais","-47","-16",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185984' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044781","NY01044781_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","01044735","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"J. M. Pires","16627","1978","08","13","Brazil","Goiás","Porangatu","Perto de Parangatú","-49.1483","-13.4408",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185867' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044735","NY01044735_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","01044878","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. A. Black","54-16433","1954","07","05","Brazil","Maranhão","Caxias",NA,"-43.3558","-4.8592",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186242' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044878","NY01044878_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","01044775","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel",NA,NA,NA,NA,"J. A. Ratter","R6673","1993","07","06","Brazil","Maranhão","Carolina","Transect Area, Fazenda Madeira, approximately 17 km N of Carolina","-47.42","-7.18",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185981' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044775","NY01044775_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","01044742","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. G. Hatschbach","38988","1976","10","06","Brazil","Goiás","Cristalina","Serra dos Cristais","-47.6133","-16.7686",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185884' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044742","NY01044742_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","01044734","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"J. M. Pires","16511","1978","08","10","Brazil","Mato Grosso",NA,"Sararé, RADAMBRASIL, folha SC 21-VA, ponto 13. Serra Aguapei","-59.5","-16.03",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185865' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044734","NY01044734_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01044808","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. C. Barneby",NA,NA,NA,"A. C. Allem","1057","1977","09","18","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5097","-14.1325",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186021' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044808","NY01044808_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","01044820","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","R. C. Barneby",NA,NA,NA,"B. M. T. Walter","3957","1997","11","17","Brazil","Maranhão","Balsas","Lote 23. Area de colonização agrícola (Nova de Carli), cerca de 26 km da vila Kissy, margem esquerda do córrego Tem Medo","-46.7392","-8.6222",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186153' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044820","NY01044820_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","01044715","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"H. S. Irwin","17644","1966","06","23","Brazil","Goiás","Piranhas","Ca. 70 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","-52.03","-16.4",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185841' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044715","NY01044715_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","605605","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","H. C. de Lima",NA,NA,NA,"R. M. Harley","21935","1980","04","29","Brazil","Bahia",NA,"Chapadao Ocidental. 30 km N. from Correntina, on the Inhaúmas road.","-44.62","-13.17",NA,NA,"600","600","Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Bahia, March-June, 1980. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=648052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605605","NY00605605_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01044792","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","H. S. Irwin",NA,NA,NA,"G. Eiten","5416","1963","08","29","Brazil","Maranhão","Pastos Bons","Ca. 20 km west of Pastos Bons. At km 166-167 on road to Mangabeiras","-44.23","-6.7",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1186140' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044792","NY01044792_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01044721","PreservedSpecimen","Plantae","Fabaceae","Pterodon","emarginatus","Pterodon emarginatus","Vogel","W. Mantovani",NA,NA,NA,"G. T. Prance","58592","1964","08","08","Brazil","Maranhão",NA,"Road Carolina to Estreita, km 50","-47.463691","-6.929966",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1185853' target='other'> <mi>dwc_moreinfo</mi></a>","NY01044721","NY01044721_01","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
