"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","individualCount","typeStatus"
"34","2021-04-07 11:43:35-03","UFMS","CGMS","56267","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","V.C. Souza","V.C. Souza; J.P. Souza; A.R. Duarte; P.H. Miyagi","17418","1997","06","08",NA,"Brasil","Mato Grosso","Tapurah","Fazenda São Jacó.","-56.25","-12.5",NA,"Papilionoideae. Corola alaranjada Habitat: Contato Floresta Estacional - Floresta Ombrófita Habito: Subarbusto, 1,5 m de altura","CGMS1086222",NA,NA,NA,"1997","-56,25","-12,5","12",NA,NA,"26",NA,NA,NA,NA
"35","2021-04-07 11:43:35-03","UFMS","CGMS","12583","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L.C.P. Lima","L.C.P. Lima; V.J. Pott; A. Pott","178","2002","08","18",NA,"Brasil","Mato Grosso do Sul","Sonora","Case (Companhia Agrícola Sonora Estância),beira do rio Correntes.","-54.8880555","-17.6186111",NA,"Papilionoideae. Habitat: Vegetação secundária de cerradão.Vale Solo arenoso Habito: Erva ereta.","CGMS1041968",NA,NA,NA,NA,"-54,8880555","-17,6186111",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-04-07 11:43:35-03","UFMS","CGMS","4168","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L.C.P. Lima","M. Sugiyama; D.S. Pinto","719","1987","05","21",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Vila Trindade.","-55.7872222","-20.4711111",NA,"Papilionoideae. Flor amarela.","CGMS1019084",NA,"147","147",NA,"-55,7872222","-20,4711111",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-04-07 11:43:35-03","UFMS","CGMS","12578","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L.C.P. Lima","L.C.P. Lima; V.J. Pott; A.L.B. Sartori; A. Pott","162","2002","04","22",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Rodovia MS-276.","-52.4221992492676","-21.7141990661621",NA,"Papilionoideae. Habitat: Vegetação secundária de cerrado. Relevo plano. Habito: Ocasional.","CGMS1041962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA
"38","2021-04-07 11:43:35-03","UFMS","CGMS","18122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L.C.P. Lima","C.A. Polido; et al.","20","2006","08","19",NA,"Brasil","Mato Grosso do Sul","Bonito","MS 168 - Bonito/Bodoquena.","-56.4818992614746","-21.1210994720459",NA,"Papilionoideae. Fruto marrom. Habitat: Mata Decídua (Borda de estrada). Habito: Arbusto. 1,50 m de altura.","CGMS1047415",NA,NA,NA,"2013",NA,NA,"09",NA,NA,"19","71352","auto",NA,NA
"39","2021-03-01 16:29:50-03","UNICAMP","UEC","193775","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Antunes, LLC","Amaral Jr, A; Mendonça, JO; Dias, O","69","1998","10","13",NA,"Brazil","Mato Grosso do Sul","Três Lagoas","Estrada de terra para o Porto de areia Independência e N.S. Aparecida. + ou - 9,4 km da MS 395.","-51.723889","-20.815833",NA,"Arbusto 1,50m de altura, flor laranja.; Área marginal do cerrado.","UEC131158","UEC131158",NA,NA,"2017","-51.723889","-20.815833","03",NA,NA,"15",NA,NA,NA,NA
"40","2020-02-18 09:34:17-03","UNICAMP","UEC","133755","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Lima, LCP","Lima, LCP; Pott, A; Sartori, ALB; Pott, VJR; Poff, SV","162","2002","04","22",NA,"Brazil","Mato Grosso do Sul","Bataguaçu","Rodovia MS-276.","-52.4221992492676","-21.7141990661621",NA,"Vegetação secundária de cerrado.","UEC151394","UEC151394",NA,NA,"2002",NA,NA,"10",NA,NA,NA,"65610","auto",NA,NA
"41","2019-08-20 10:11:58-03","UNICAMP","UEC","48117","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Fernandes, H","Leitão Filho, HF; Martins, FR; Rodrigues, RR","20093","1988","02","18",NA,"Brazil","São Paulo","Assis","Estação Experimental.","-50.4099998474121","-22.6599998474121",NA,"flor, Subarbusto até 60cm, flores amarelas.","UEC151396","UEC151396",NA,NA,"1997",NA,NA,"11",NA,NA,NA,"23972","auto",NA,NA
"42","2019-08-20 10:11:58-03","UNICAMP","UEC","25087","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Duré, R","Cytrynowicz, M","12268","1981","02","24",NA,"Brazil","São Paulo","Campinas","Estrada para Campinas.","-47.060001373291","-22.8999996185303",NA,"flor e fruto, Erva até 2m, flores amarela vinosas.","UEC151395","UEC151395",NA,NA,"1985",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA
"43","2019-08-20 10:11:58-03","UNICAMP","UEC","148321","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Dinato, DO","Dahlström, L","83","2008","04","10",NA,"Brazil","São Paulo","Luís Antônio","Campo de gramíneas, encharcado e com muitos arbustos","-47.7000007629395","-21.5499992370605",NA,NA,"UEC151393","UEC151393",NA,NA,"2008",NA,NA,NA,NA,NA,NA,"26872","auto",NA,NA
"44","2021-03-21 19:34:36-03","UFC","EAC","25180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Fernandes, A.","Kuhlmann, M.","4138","1957","05","22","Southern America","Brasil","São Paulo","São Simão","Horto Florestal.","-47.5499992370605","-21.4699993133545",NA,"Cerrado","EAC0025180","EAC0025180",NA,NA,"1982",NA,NA,"10",NA,NA,"20","27881","auto",NA,NA
"45","2020-12-21 16:25:13-03","MBM","MBM","167097","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Brandão, M.","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","60679",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,"MBM167097","MBM167097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA
"46","2020-12-21 16:25:13-03","MBM","MBM","291715","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Lima, L.C.P.","Lima, L.C.P.; et al.; et al.","162","2002","04","22","Southern America","Brazil","Mato Grosso do Sul","Bataguaçu","Rod. MS-276","-52.4221992492676","-21.7141990661621",NA,NA,"MBM291715","MBM291715",NA,NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA
"47","2010-10-07 15:27:00-03","MO","MOBOT","2828945","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","V.E. Rudd","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16115","1966","5","27","South America","Brazil","Mato Grosso",NA,"Serra do Roncador. Disturbed cerrado and gallery margin, Rio Turvo, ca. 210 km. N. of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2010-04-02 20:17:00-03","MO","MOBOT","2828946","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 20452","1980","8","20","South America","Paraguay","Amambay",NA,"Colonia Yvypyté. Aeropuerto.","-56","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2013-09-05 14:03:00-03","MO","MOBOT","937678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","T. Killeen (MO)","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","Quevedo Sopepí 882","1993","7","17","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Piso Firme. Monte alto.","-61.3672223","-15.3177778",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"50","2020-12-08 09:09:00-03","MO","MOBOT","101237929","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ctenodon","racemosus","Ctenodon racemosus","(Vogel) D.B.O.S. Cardoso, Filardi & H.C. Lima",NA,"F. Sellow","Sellow s.n.","1818","11",NA,"South America","Brazil","Minas Gerais","Santo Antônio do Monte",NA,"-45.2935981750488","-20.0872001647949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33174","auto","1","Holotype"
"51","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10831","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","A. Fernandes","Neusa Taroda Ranga",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Sales","Fazenda Águas Claras","-49.4799995422363","-21.3400001525879",NA,"Arbusto escandente até 1 m, flor amarela.;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"14081","auto",NA,NA
"52","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","10909","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","C.M. Siniscalchi","Neusa Taroda Ranga & Andréa Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Onda Verde","Fazenda São João","-49.2900009155273","-20.6000003814697",NA,"Herbácea, flores amarelas, frutos imaturos verdes.;",NA,NA,NA,NA,"2011",NA,NA,"08","Magnoliopsida",NA,NA,"15917","auto",NA,NA
"53","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","28886","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Siniscalchi, C.M.","Fernandes, A.C.; Ranga, N.T.",NA,"2005",NA,NA,"América do Sul","Brasil","São Paulo","São José do Rio Preto","Pasto próximo ao AABB","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"20305","auto",NA,NA
"54","2020-06-15 15:30:32-03","UNESP-RC","HRCB","29959","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vog.","Pinto, R.B.","Ranga, N.T.","389","1996","04","11",NA,"Brasil","São Paulo","Onda Verde","Faz. São João","-49.2900009155273","-20.6000003814697",NA,"Herbácea, flores amarelas, frutos imaturos verdes.",NA,NA,NA,NA,"2013",NA,NA,"11",NA,NA,NA,"15917","auto",NA,NA
"55","2020-06-15 15:30:32-03","UNESP-RC","HRCB","30994","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vog.","Pinto, R.B.","Fina, B.G.","148","1998","03","19",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,"Arbusto ca 1m, flores alaranjadas.",NA,NA,NA,NA,"2013",NA,NA,"11",NA,NA,NA,"24621","auto",NA,NA
"56","2020-06-15 15:30:32-03","UNESP-RC","HRCB","29965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vog.","Pinto, R.B.","Ranga, N.T.","619","1996","03","20",NA,"Brasil","São Paulo","Sales","Faz. Águas Claras","-49.4799995422363","-21.3400001525879",NA,"Arbusto escandente atingindo até 1m de altura, flor amarela.",NA,NA,NA,NA,"2013",NA,NA,"11",NA,NA,NA,"14081","auto",NA,NA
"57","2020-09-12 05:00:02-03","US","US","3031501","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"M. Cytrynovitz","12268",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"SP - Estrada par Campinas",NA,NA,NA,NA,"US02045934","US02045934_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","2454647","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"H. S. Irwin & T. R. Soderstrom","6918","1964","10","15","South America - Neotropics","Brazil","Mato Grosso",NA,"Vicinity of Barro do Garcas. cerrado, ca. 45 km N. of Barra do Garcas on road to Xavantina","-52.25","-15.88",NA,NA,"US02045938","US02045938_01","300","400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","3624617","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"E. Gutiérrez, R. Quevedo & F. Mamani","882","1994","5","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Velasco Parque Nacional Noel Kempff M. Campamento La Torre, camino a la parcela.","-60.8311","-13.6539",NA,NA,"US02045933",NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","2856556","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"S. A. Mori, L. A. Mattos Silva, J. Kallunki & T. S. Santos","9931","1978","4","26","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Maracas. Rod. BA 206, a 6 km a SW de Maracas. Afloramento de rocha granitica. Folha SD-24 (14-40a)",NA,NA,NA,NA,"US02045935","US02045935_01","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","2490997","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16115","1966","5","27","South America - Neotropics","Brazil","Mato Grosso",NA,"Serra do Roncador, Rio Turvo, ca. 210 km N. of Xavantina, Mato Grosso",NA,NA,NA,NA,"US02045936","US02045936_01","500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","2490999","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16741","1966","6","7","South America - Neotropics","Brazil","Mato Grosso",NA,"Drainage of the Upper Rio Araguaia, ca. 2 km. NE of Xavantina, Mato Grosso",NA,NA,NA,NA,"US02045937","US02045937_01","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"63","2020-09-02 16:26:43-03","Cenargen","CEN","28215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L. C. P. Lima","Lídio Coradin","6938","1984","08","26",NA,"Brasil","MT","CACERES","Rodovia Cáceres - Caramujo (BR - 174), km 15.","-57.783333","-16.916666","Exsicatas","Material obtido de 2 planta. CIAT N.18536","CEN00028215","CEN00028215","120","120","2002","-57.783333","-16.916666","08",NA,NA,NA,NA,NA,"1",NA
"64","2020-09-02 16:26:43-03","Cenargen","CEN","22474","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L. L. C. Antunes","Terezinha Aparecida Borges Dias","517","1993","03","24",NA,"Brasil","GO","CALDAS NOVAS","Ponte do rio São Bento, estrada Caldas Novas - Ipameri, 19 km de Caldas Novas, margem direita do Rio Corumbá.","-48.625","-17.74169921875","Exsicatas","Flor com estrias vinácea. Estames verde claro e anteras amarela.","CEN00022474","CEN00022474","1040","1040","2016","-4850000.0","-1771667.0","11",NA,NA,NA,"36612","auto","5",NA
"65","2020-09-02 16:26:43-03","Cenargen","CEN","51580","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L. C. P. Lima","Laura Cristina Pires Lima - HMS","162","2002","04","22",NA,"Brasil","MS","BATAGUASSU","Rodovia MS - 276","-52.4221992492676","-21.7141990661621","Exsicatas","CNPQ 520850-99-8 Doação Herbário Mato Grosso do Sul - HMS n° 6489","CEN00051580","CEN00051580",NA,NA,"2002",NA,NA,"10",NA,NA,NA,"65610","auto","1",NA
"66","2019-11-13 11:21:25-03","USP","SPF","66081","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","Fernandes, A","Rachid, M","s.n.","1944","03","04",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00066081",NA,NA,NA,"1997",NA,NA,"08",NA,NA,"06","24621","auto",NA,NA
"67","2020-05-08 11:11:41-03","UEFS","HUEFS","243044","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","racemosa","Aeschynomene racemosa","Vogel","L.P.de Queiroz","Melo, P.H.A.","6931","2017","06","07",NA,"Brasil","Mato Grosso","Nobres","Chácara da Serra. Morros com afloramentos de calcário em vertentes e paredões.","-56.339722","-14.694167",NA,"Floresta estacional decidual, formação aberta do carste, floresta estacional semidecidual. Envolto por pastagens, mata ciliar e cerrado.","HUEFS0243044",NA,"256","256","2018","56W20'23''","14S41'39''","12","Rosanae",NA,NA,NA,NA,NA,NA
