"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","imagecode","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"45","2019-11-21 14:37:24-03","UFJF","CESJ","61626","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiem) Chautems","L.C. Pereira","2017","10",NA,"L.C.Pereira; L. Menini Neto; D.R. Gonzaga","2013","01","17","Brasil","Minas Gerais","Simão Pereira","Levy Gasparian (RJ) na divisa dos dois estados","-43.3119010925293","-21.9636001586914",NA,NA,NA,NA,"Erva rupícola, medindo de 0,30 cm à 1,50 m; inflorescência com flores vermelho-vivo; frutos secos passados.","CESJ061626","40",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,"10972","auto",NA,NA,NA
"46","2019-11-21 14:37:24-03","UFJF","CESJ","44740","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiem) Chautems","A. Chautems","2003",NA,NA,"G. Hatschbach; A.C. Cervi; E. Barbosa","2001","11","13","Brasil","Santa Catarina","Timbé do Sul","Serra da Rocinha, Rod. BR- 285, Serra da Rocinha - Mun. de Timbé do Sul - Santa Catarina.","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,"Flor com exterior vermelho-pálido, base creme. Paredão de arenito.","CESJ044740","72683",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA
"47","2019-08-20 10:15:44-03","UNICAMP","UEC","76987","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","1997","01",NA,"Stehmann, JR; Borba, EL; Reis, C; Ippolito, A","1995","12","08","Brazil","Santa Catarina","Bom Jardim da Serra","Estrada para Serra do Rio do Rastro, km","-49.381944","-28.3925","-49.381944","-28.3925","1410","1410","flor, Flores com corola externamente castanho-avermelhada, tubo internamente branco, limbo vermelho.","UEC141489","1803",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"UEC141489",NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:15:44-03","UNICAMP","UEC","69855","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2004","02",NA,"Stehmann, JR; Dutilh, JHA; Sciamarelli, A","1993","12","08","Brazil","Rio de Janeiro","Itati","Serra do Pinto, Descida da Serra do Pinto.",NA,NA,NA,NA,NA,NA,"flor, Flores vermelhas.","UEC141490","1242",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"UEC141490",NA,NA,NA,NA,NA,NA,NA
"49","2019-01-17 11:25:52-02","PUCRS","MPUC","12742","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","C.A. Mondin","2005","01","01",NA,"2005","01","01","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"50","2019-01-17 11:25:52-02","PUCRS","MPUC","12741","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","G. Souza","2006","01","01",NA,"2005","03","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"51","2019-01-17 11:25:52-02","PUCRS","MPUC","13530","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","N. Silveira",NA,NA,NA,NA,"1993","03","21","Brasil","RS","Terra de Areia","BR 486, Tainhas. Alt.200-600m","-50.0705556","-29.5852778","-50.0705556000","-29.5852778000",NA,NA,"Vegetação ruderal (F: 79)",NA,NA,NA,"South America",NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"52","2020-10-14 10:01:54-03","FURB","FURB","19778","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2010","04","26","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","01","29","Brasil","Santa Catarina","Urussanga","Rio América.","-49.4","-28.5072222","-49.4000000","-28.5072222","433","433","Florística IFFSC mv20 Habitat: Floresta Ombrófila Mista; margem da estrada Habito: flor vermelha","FURB01894","3486",NA,NA,NA,NA,NA,NA,NA,"FURB01894",NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:01:54-03","FURB","FURB","21835","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2010","08","18","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","02","17","Brasil","Santa Catarina","Orleans","Pindotiba.","-49.2502778","-28.39","-49.2502778","-28.3900000","89","89","Florística IFFSC mv29 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; margem da estrada Habito: herbácea; flor vermelha","FURB26138","4014",NA,NA,NA,NA,NA,NA,NA,"FURB26138",NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:01:54-03","FURB","FURB","22725","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Chautems, A","2010","04","26","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","13","Brasil","Santa Catarina","Florianópolis","Rua: Servidão Marcelino Antônio Nunes, Bairro Vargem do Bom Jesus.","-48.4197223","-27.4513889","-48.4197223","-27.4513889","147","147","Florística IFFSC 392 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Inicial; borda do fragmento Habito: erva terrícola;","FURB26137","2039",NA,NA,NA,NA,NA,NA,NA,"FURB26137",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-16 17:52:44-03","UCS","HUCS","42537","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Valduga, E.","2015","02","12","Gonzatti, F.","2015","01","20","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.189811","-29.864942","-50.189811","-29.864942","1","1","erva com flores avermelhadas; bordo da mata de Restinga",NA,"1535",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-16 17:52:44-03","UCS","HUCS","49353","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Gonzatti, F.","2018","03",NA,"Gonzatti, F.","2018","01","09","Brasil","Rio Grande do Sul","Antonio Prado","Linha 21 de Abril, Propriedade Panisson","-51.26045","-28.862728","-51.26045","-28.862728","630","630","Erva ereta, xilopódio suculento sobre rochas,junto ao rio e cachoeira, flores rosadas",NA,"4105",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-16 17:52:44-03","UCS","HUCS","14855","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Skog, L.E.","2000","03",NA,"Kegler, A.","1999","12","29","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na orla da mata",NA,"501",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"58","2019-11-25 12:12:04-03","UFSM","SMDB","18671","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Büneker, H M","2016","02","03","Figueira, M; Schindler, B.","2015","12","20","Brasil","Rio Grande do Sul","Maquiné","estrada para Cascata da Forqueta","-50.206667","-29.535","-50.206667","-29.535",NA,NA,"Herbácea, raro, na beira da estrada, aprox 0,5 m de atura, flores amarelo-avermelhadas; Floresta Ombrófila Densa do Domínio Atlântico, relevo ondulado a forte-ondulado, solo raso, pedregoso","SMDB018671","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:29:12-03","MBM","MBM","24651","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Lagoa Itapeva, perto da Colônia","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM024651","31177",NA,"Southern America",NA,NA,NA,NA,NA,"MBM024651",NA,NA,"20837","auto",NA,NA,NA
"60","2020-12-21 16:29:12-03","MBM","MBM","55981","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Schinini, A.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM055981","12240",NA,"Southern America",NA,NA,NA,NA,NA,"MBM055981",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:29:12-03","MBM","MBM","31240","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM031240","20887",NA,"Southern America",NA,NA,NA,NA,NA,"MBM031240",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:29:12-03","MBM","MBM","393289","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.","2010","08","18","Verdi, M.; Souza, N.L.; Klemz, G.; Souza, N.L.; Klemz, G.","2010","02","17","Brazil","Santa Catarina","Orleans","Pindotiba","-49.250278","-28.39","-49.250278","-28.39","89","89","Herbácea, flor vermelha.; Floresta Ombrófila Densa, margem da estrada.","MBM393289","4014",NA,"Southern America",NA,NA,NA,NA,NA,"MBM393289",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:29:12-03","MBM","MBM","408037","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Valduga, E.","2015","02","12","Gonzatti, F.","2015","01","20","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras, próximo à lagoa","-50.189722","-29.865","-50.189722","-29.865","1","1","Erva com flores avermelhadas.; Bordo da mata de Restinga.","MBM408037","1535",NA,"Southern America",NA,NA,NA,NA,NA,"MBM408037",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:29:12-03","MBM","MBM","45318","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM045318","10861",NA,"Southern America",NA,NA,NA,NA,NA,"MBM045318",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:29:12-03","MBM","MBM","12804","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Londrina","Leroville, Campo das Pedras","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM012804","22893",NA,"Southern America",NA,NA,NA,NA,NA,"MBM012804",NA,NA,"63728","auto",NA,NA,NA
"66","2020-12-21 16:29:12-03","MBM","MBM","303282","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hieron.) Chautems","Chautems, A.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","2005","03","16","Brazil","Santa Catarina","Lauro Müller","Serra do Rio do Rastro","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,"MBM303282","79222",NA,"Southern America",NA,NA,NA,NA,NA,"MBM303282",NA,NA,"15992","auto",NA,NA,NA
"67","2015-09-19 20:08:35-03","MNHN","RECOLNAT_MNHN_P","P00587355","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","warmingii","Gesneria warmingii","Hiern",NA,NA,NA,NA,"Hassler, E.",NA,"1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587355' target='other'> <mi>dwc_moreinfo</mi></a>","P00587355",NA,NA,NA,"hb",NA,NA,NA,NA,"P00587355_01",NA,NA,NA,NA,NA,"6022",NA
"68","2015-09-19 20:08:29-03","MNHN","RECOLNAT_MNHN_P","P00587356","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","warmingii","Gesneria warmingii","Hiern",NA,NA,NA,NA,"Hassler, E.",NA,"1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587356' target='other'> <mi>dwc_moreinfo</mi></a>","P00587356",NA,NA,NA,"hb",NA,NA,NA,NA,"P00587356_01",NA,NA,NA,NA,NA,"6022",NA
"69","2015-09-19 20:07:57-03","MNHN","RECOLNAT_MNHN_P","P00587357","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","warmingii","Gesneria warmingii","Hiern",NA,NA,NA,NA,"Fiebrig, K.","1903","2","15","Paraguay",NA,NA,"Tobati",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587357' target='other'> <mi>dwc_moreinfo</mi></a>","P00587357",NA,NA,NA,"hb",NA,NA,NA,NA,"P00587357_01",NA,NA,NA,NA,NA,"825",NA
"70","2015-09-19 20:07:54-03","MNHN","RECOLNAT_MNHN_P","P00587358","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Hiern",NA,NA,NA,"Warming, E.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587358' target='other'> <mi>dwc_moreinfo</mi></a>","P00587358",NA,"isotype",NA,"hb",NA,NA,NA,NA,"P00587358_01",NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 12:10:09-03","MNHN","RECOLNAT_MNHN_P","P03555668","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Desvaux",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555668' target='other'> <mi>dwc_moreinfo</mi></a>","P03555668",NA,NA,NA,"hb",NA,NA,NA,NA,"P03555668_01",NA,NA,NA,NA,NA,NA,NA
"72","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03555665","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Lourteig, A.","1967","12","14","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555665' target='other'> <mi>dwc_moreinfo</mi></a>","P03555665",NA,NA,NA,"hb",NA,NA,NA,NA,"P03555665_01",NA,NA,"48290","auto",NA,"2120",NA
"73","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03555664","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Lourteig, A.","1967","12","14","Brasil","Santa Catarina","São Joaquim","En declive sobre el camino.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555664' target='other'> <mi>dwc_moreinfo</mi></a>","P03555664",NA,NA,NA,"hb",NA,NA,NA,NA,"P03555664_01",NA,NA,"48290","auto",NA,"2120",NA
"74","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03555667","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.","1965","1","2","Brasil","Santa Catarina","Lauro Muller","São Cristobal, Serra do Rio do Rastro.","-49.3967018127441","-28.3927993774414",NA,NA,"700",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555667' target='other'> <mi>dwc_moreinfo</mi></a>","P03555667",NA,NA,NA,"hb",NA,NA,NA,NA,"P03555667_01",NA,NA,"15992","auto",NA,"14177",NA
"75","2020-04-03 06:53:04-03","MNHN","RECOLNAT_MNHN_P","P03555666","PreservedSpecimen",NA,"Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Wiehler","1980","6","19","Brasil","São Paulo","São Paulo","Seed sent to Bailey Hortorium by Harry Blossfeld s.n. from São Paulo in 1956.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03555666' target='other'> <mi>dwc_moreinfo</mi></a>","P03555666",NA,NA,NA,"hb",NA,NA,NA,NA,"P03555666_01",NA,NA,"53584","auto",NA,"8001",NA
"76","2020-10-01 14:21:41-03","JBB","HEPH","34437","S","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Stehmann, JR","2015",NA,NA,"Moreira, NC; Stehmann, JR; Gouvêa, YF","2015","02","12","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Bau","-43.9925","-19.548333","-43.9925","-19.548333","745","745",NA,NA,"199",NA,"Southern America",NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:36:43-03","UFMG","BHCB","191263","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,"2015",NA,NA,"Moreira, NC; Stehmann, JR; Gouvêa, YF","2015","02","12","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.9925","-19.548333","-43.9925","-19.548333","745","745","Flor laranja; Afloramento de calcário","BHCB191263","199",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:36:43-03","UFMG","BHCB","194376","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,"2019","01",NA,"Ferreira, VL; Stehmann, JR; Santos, GVA","2019","01","24","Brasil","Minas Gerais","Lagoa Santa","Gruta da Lapinha","-43.958333","-19.561667","-43.958333","-19.561667","727","727","Flor tubular alaranjada.; Afloramento de calcáreo, em fenda no maciço.","BHCB194376","162",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:36:43-03","UFMG","BHCB","194402","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,"2019","01",NA,"Ferreira, VL; Stehmann, JR; Santos, GVA","2018","12","11","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.989444","-19.548333","-43.989444","-19.548333","693","693","Flor tubular alaranjada e pilosa.; Afloramento de calcáreo, em fenda no maciço.","BHCB194402","119",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:36:43-03","UFMG","BHCB","32772","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA
"81","2020-12-11 11:36:43-03","UFMG","BHCB","78662","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Melo, PHA de; Lombardi, JA","2003","02","01","Brasil","Minas Gerais","Arcos","Fazenda Faroeste. Rio São Miguel.","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,"Sobre afloramento calcáreo. Herbácea. Rupícula. Flores vermelhas.",NA,"396",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA
"82","2021-02-11 17:19:09-03","UFPR","UPCB","97012","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","aggregata x warmingii","Sinningia aggregata x warmingii",NA,"Peixoto, M.","2020","01",NA,"Stefanello, C. A.","2020","01","24","Brasil","Paraná","Londrina","Lerrovile, Campo das Pedras","-51.1627","-23.3103","-51.1627","-23.3103","810","810","Híbrido natural observado em diversas populações em que parentais ocorrem próximos. Exemplar em cultivo em casa de vegetação, em Curitiba.","UPCB0046868","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:19:09-03","UFPR","UPCB","87618","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Hinoshita, L.K.R.","2016","04",NA,"Labiak, P.H. et al.","2015","03","09","Brasil","Tocantins","Lavandeiras","Afloramento de calcário a cerca de 2 km de Lavandeiras. Propriedade do Seo José.","-46.495278","-12.765","-46.495278","-12.765000","400","400","Rupícola em afloramento de calcário. Flores vermelhas com ápice levemente amarelado. Caules avermelhados..",NA,"6031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2011-03-15 06:34:00-03","MO","MOBOT","2188582","PreservedSpecimen","Plantae","Gesneriaceae","Corytholoma","warmingii","Corytholoma warmingii","(Hiern) Toursark.","Chiarini, F.",NA,NA,NA,"Gloria E. Barboza|Franco E. Chiarini|E. Marini","2004","5","15","Argentina","Misiones","Cainguás","Parque del Salto Encantado, a ca. 7 km desde el INTA de Aristóbulo del Valle, rumbo a Jardín América","-54.93944","-27.09444",NA,NA,"550.00000000",NA,NA,NA,"Barboza 1030",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2009-07-01 12:10:00-03","MO","MOBOT","100150001","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Alain Chautems (G)",NA,NA,NA,"Max Weigend|Ch. Schwarzer","2004","4","21","Peru","La Libertad","Pataz","Road (Huamachuco to) Chagual - Pataz, slopes directly above the Maranon river ca. 4 km S of Chagual on road to Buldibuyo.",NA,NA,NA,NA,"1734.00000000",NA,NA,NA,"Weigend 7922",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"86","2015-09-25 06:24:00-03","MO","MOBOT","100209195","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","A. Chautems",NA,NA,NA,"René Chávez A.","1975","12","16","Peru","Apurimac","Abancay","Curahuasi.",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,"Chávez Alfaro 3364",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2009-09-22 15:05:00-03","MO","MOBOT","100217143","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Felix Woytkowski","1961","11","1","Peru","Cajamarca",NA,"Colasay.",NA,NA,NA,NA,"2700.00000000",NA,NA,NA,"Woytkowski 7057",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2009-09-22 15:04:00-03","MO","MOBOT","100217147","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Felix Woytkowski","1961","10","4","Peru","Cajamarca",NA,"Colasay","-79.05","-5.96666",NA,NA,"2700.00000000",NA,NA,NA,"Woytkowski 6830",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2015-06-19 11:42:00-03","MO","MOBOT","100546946","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Eric Feltz (MO)",NA,NA,NA,"Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña|Carolina Téllez","2012","10","25","Peru","La Libertad",NA,"Dist. Uchumarca.","-77.9128333","-6.99175",NA,NA,"890.00000000",NA,NA,NA,"Bussmann 17333",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","116",NA
"90","2015-06-19 11:41:00-03","MO","MOBOT","100549325","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","Eric Feltz (MO)",NA,NA,NA,"Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña","2012","11","8","Peru","La Libertad",NA,"Distr. Longotea, dolomite outcrops with cloud forest close to San Vicente.","-77.9249445","-6.9945277",NA,NA,"709.00000000",NA,NA,NA,"Bussmann 17732",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","125",NA
"91","2015-03-18 16:02:00-03","MO","MOBOT","100781079","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Luciano Bernardi","1978","11","9","Paraguay","Ñeembucú",NA,"Curupayty, Humaita.","-58.6166667","-27.15",NA,NA,"45.00000000",NA,NA,NA,"Bernardi 18442",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2015-03-19 10:09:00-03","MO","MOBOT","100781081","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems",NA,NA,NA,NA,"Luciano Bernardi","1980","4","4","Paraguay","Ñeembucú",NA,"De Curupaity ad Laureles","-58.5166667","-27.2",NA,NA,"45.00000000",NA,NA,NA,"Bernardi 20474",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2013-07-28 05:59:00-03","MO","MOBOT","1069860","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","warmingii","Sinningia warmingii","(Hiern) Chautems","L.E. Skog",NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","1985","2","27","Ecuador","Loja",NA,"Macará-Zapotillo Road, c. 2 km E of bridge over Río Catamayo, c. 400 m, deciduous forest.","-80.11666","-4.26666",NA,NA,"400.00000000",NA,NA,NA,"Harling 22594",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
