"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"48","2021-02-11 17:17:54-03","UFPR","UPCB","67657","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Loddiges) Engl.","Mancinelli, W.S.","Mancinelli, W.S.","1005","2009","09","26",NA,"Brasil","Paraná","São Luis do Purunã, Morro do Cristo. Floresta Ombrófila Densa Montana.","-49.633333","-25.466667",NA,"Herbácea. Ocorrente no interior da mata..",NA,NA,"Balsa Nova",NA,NA,NA,NA,NA,NA,"-49.633333","-25.466667","2009","10",NA,NA,NA,NA
"49","2021-02-11 17:17:54-03","UFPR","UPCB","75904","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.","Imig, D. C.","Imig, D.C.","5","2011","09","08",NA,"Brasil","Paraná","Serra da Graciosa. Beira de estrada.","-49.0769004821777","-25.3656005859375",NA,"Espata verde, espádice branca.",NA,NA,"Quatro Barras",NA,NA,NA,"17116","auto",NA,NA,NA,"2011","09","12",NA,NA,NA
"50","2021-02-11 17:17:54-03","UFPR","UPCB","57322","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Loddiges) Engl.","Matos, F.B.","Matos, F.B.","1312","2006","12","12",NA,"Brasil","Paraná","Parque Estadual das Lauráceas.","-48.533333","-24.666667",NA,"Terrestre no interior de mata alterada. Coloração variegada. Nome vulgar: Jararaca. Região de contato entre Floresta Ombrófila Densa e Floresta Ombrófila Mista..",NA,NA,"Adrianópolis",NA,NA,NA,NA,NA,NA,"-48.533333","-24.666667","2007","01","01",NA,NA,NA
"51","2021-02-11 17:17:54-03","UFPR","UPCB","28580","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Loddiges) Engl.","Kozera, C.","Dittrich, V.A.O.","192","1996","10","02",NA,"Brasil","Paraná","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,"Erva de aproximadamente 40cm de altura na floresta com Araucaria..",NA,NA,"Curitiba",NA,NA,NA,"25180","auto",NA,NA,NA,"1996","11",NA,NA,NA,NA
"52","2018-12-10 13:05:00-02","MO","MOBOT","101088638","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Rossi, Albert E.|Alair","Rossi 212",NA,NA,NA,"South America","Brazil","São Paulo",NA,"-46.7799987792969","-23.2000007629395",NA,NA,NA,NA,"Campo Limpo Paulista",NA,NA,NA,"9356","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2011-02-22 12:37:00-03","MO","MOBOT","348436","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.","T. Croat","A. Saint-Hilaire","Saint-Hilaire 561","1816",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-10-31 05:50:00-02","MO","MOBOT","360870","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.","W. Hoehne","Wilson Hoehne","Hoehne 3569","1951","7","28","South America","Brazil","São Paulo","Cultivated. São Paulo, Horto da Faculdade de Farmáua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-10-31 05:50:00-02","MO","MOBOT","360880","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.","S. Mayo","Wilson Hoehne","Hoehne 334","1932","10","24","South America","Brazil","São Paulo","Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-12-10 13:05:00-02","MO","MOBOT","101087330","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Wilson Hoehne|Moysés Kuhlmann","Hoehne 10401",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1270220","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.","T.Croat (MO)","Jomar G. Jardim|et al.","Jardim 1254","1998","1","15","South America","Brazil","Bahia","Mun. de Almadina-Bahia","-39.69611","-14.735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2010-04-12 17:23:00-03","MO","MOBOT","2341162","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Ulrich G. Eskuche","Eskuche 4-192","1972","10","20","South America","Argentina","Misiones","Colonia Manuel Belgrano, selva con Araucaria angustifolia",NA,NA,NA,NA,NA,NA,"General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2010-04-12 17:23:00-03","MO","MOBOT","2402793","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Ulrich G. Eskuche","Eskuche 5-168","1972","10","20","South America","Argentina","Misiones","Colonia Manuel Belgrano, selva con Araucaria angustifolia",NA,NA,NA,NA,NA,NA,"General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-06-22 05:25:00-03","MO","MOBOT","2456179","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 2180","1954","10","14","South America","Brazil","Santa Catarina","Mata da Cia. Hering, Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2013-01-31 06:27:00-02","MO","MOBOT","360875","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.","S. Mayo","Lucia Rossi","Rossi 212","1984","9","24","South America","Brazil","São Paulo","Parque Guarapiranga, próximo à represa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2012-04-18 09:46:00-03","MO","MOBOT","368146","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Jan C. Lindeman|J.H. de Haas","Lindeman 2073A","1966",NA,NA,"South America","Brazil","Paraná","Cerro Azul. E of mountain.",NA,NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-12-11 04:12:00-02","MO","MOBOT","101087801","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Renato de Mello-Silva|et al.","Mello-Silva 1810",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Catas Altas",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-12-11 04:12:00-02","MO","MOBOT","101087793","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(G. Lodd.) Engl.",NA,"Renato de Mello-Silva|et al.","Mello-Silva 589",NA,NA,NA,"South America","Brazil","São Paulo",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Sete Barras",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","348545","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum schottianum","Engl.","T. Croat","Auguste F.M. Glaziou","Glaziou 17859","1888","11","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"schottianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","348551","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum schottianum","Engl.","T. Croat","Auguste F.M. Glaziou","Glaziou 17839","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"schottianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","348558","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum typicum","Engl.","T. Croat","Auguste F.M. Glaziou","Glaziou 9330","1878","9","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"typicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","348558","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum typicum","Engl.","T. Croat","Auguste F.M. Glaziou","Glaziou 9330","1878","9","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"typicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-10-22 10:02:28-02","UNIOESTE","UNOP","8123","S","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Handro, O.S.W.","Heringer, E.P.","1133","1942","11","21",NA,"Brasil","Minas Gerais","Est. Exp. Café",NA,NA,NA,"Planta terrestre, caule sob. terraneo, folhas partindo do chão e cachos também.",NA,NA,"Cel. Pacheco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-06-16 10:16:51-03","UNIOESTE","UNOP","3103","S","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Pereira, S.F.","Engels, M.E.; Ferneda-Rocha, L.C.; Ferneda-Rocha, L.C.","403","2012","07","07",NA,"Brasil","Paraná","Parque Municipal Barigui.","-49.2731018066406","-25.4277992248535",NA,"Terrestre, espata castanha escura arrocheada, inflorescência clara.",NA,NA,"Curitiba",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","11189",NA,"Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.",NA,"Cintia C. Chamas; et al","215","1994","08","24",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Folha verde, pecíolo rosado com manchas marrons, escapo branco com manchas marrons, espata verde com base avermelhada e ápice marrom. Parcela alta encosta, altitude aprox. 830m, serrapilheira, meia sombra.","MBML011189","MBML011189","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","12019",NA,"Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.","V. Demuner & J. Rossini/2003","V. Demuner; et al","720","2000","02","16",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Terrestre, apresentando espata, espadice e fruto de cor verde claro. Terreno ingrime, Interior de mata e sombreado.","MBML012019","MBML012019","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","1299",NA,"Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.","Thomas B. Croat/1989","W. Boone","847","1985","10","23",NA,"Brasil","Espírito Santo","Morro do Loteamento Jardim da Montanha","-40.587778","-19.950556",NA,"Erva, espata verde, espádice vináceo, sobre solo raso em terreno rochoso, semi-sombra, capoeirão.","MBML001299","MBML001299","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W35'16","19S57'2",NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","1321",NA,"Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.","Thomas B. Croat/1989","H. Q. Boudet Fernandes","1763","1986","01","10",NA,"Brasil","Espírito Santo","Valsugana Velha","-40.617778","-19.931111",NA,"Erva com folha solitária, espata verde, enrolada, capoeirão, semi-sombra, associado a Pteridium.","MBML001321","MBML001321","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W37'4","19S55'52",NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:43:33-03","MBML","MBML-HERBARIO","7885",NA,"Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","Engl.","M. Nadruz/27-04-1999","L. Kollmann; E. Bausen & W. Pizziolo","885","1998","10","29",NA,"Brasil","Espírito Santo","Santo Antônio","-40.589167","-19.922222",NA,"Chapada. Mata baixa. Lado canaã. Terrestre. Espata verde. Espádice com flores vermelhas.","MBML007885","MBML007885","Santa Teresa",NA,NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA
"76","2020-06-15 15:28:34-03","UNESP-RC","HRCB","35565","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Dittrich, V.A. de O.","Ziparro, V.C.","1978","2000","07","21",NA,"Brasil","São Paulo","Parque Intervales - Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Herbácea terrestre com cerca de 0,3m de altura, inflorescência branca, envolta por espata verde clara.",NA,NA,"Sete Barras",NA,NA,NA,"34059","auto",NA,NA,NA,"2000","09",NA,NA,NA,NA
"77","2021-01-26 14:12:06-03","CPACT","ECT","85","PreservedSpecimen","Plantae","Embryophyta",NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","R.S.C.Magalhães","R.Wasum; G.Heiden | D.Alessandretti","3082","2005","11","05",NA,"Brasil","Paraná","Estrada para Ponta Grossa. Habitat: interior da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056",NA,NA,"ECT0000085","ECT0000085","São Mateus do Sul",NA,"779","779",NA,NA,NA,"50º23'3''W","25º52'5''S","2016","01","28",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2251585","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"L. Smith & R. Reitz",NA,"1957","1","1","South America - Neotropics","Brazil","Santa Catarina","Guarujá, 27 km south of Dionísio Cerqueira","-53.6397018432617","-26.2549991607666",NA,NA,"US01919395","US01919395_01","Dionísio Cerqueira",NA,"700","800","28536","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","1954447","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"R. Reitz",NA,"1948","9","7","South America - Neotropics","Brazil","Santa Catarina","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"US01919398","US01919398_01","Brusque",NA,"35",NA,"19684","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3109911","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"G. Hatschbach & F. J. Zelma",NA,"1985","10","17","South America - Neotropics","Brazil","Espírito Santo","Venda Nova","-41.2439002990723","-20.3682994842529",NA,NA,"US01919391","US01919391_01","Conceição do Castelo",NA,"800",NA,"17824","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","2251607","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"L. Smith & R. Reitz",NA,"1957","1","3","South America - Neotropics","Brazil","Santa Catarina","Pinheiral. Faxinal dos Guedes","-52.4042015075684","-26.8768997192383",NA,NA,"US01919394","US01919394_01","Xanxerê",NA,"700","900","16278","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","2572904","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"L. Smith & R. Reitz",NA,"1964","10","26","South America - Neotropics","Brazil","Santa Catarina","Parque da Uva.","-51.15","-27",NA,NA,"US01919392","US01919392_01","Videira",NA,"700","800",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","2248689","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"R. Reitz & D. Klein",NA,"1956","1","9","South America - Neotropics","Brazil","Santa Catarina",NA,"-49.002799987793","-26.4731006622314",NA,NA,"US01919397","US01919397_01","Guaramirim",NA,"100",NA,"15937","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","2251431","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"L. Smith & R. Reitz",NA,"1956","12","18","South America - Neotropics","Brazil","Santa Catarina","Near Porto União on the road to Santa Rosa","-51.0783004760742","-26.2381000518799",NA,NA,"US01919393","US01919393_01","Porto União",NA,NA,NA,"41804","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2251769","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"L. Smith & R. M. Klein",NA,"1957","2","12","South America - Neotropics","Brazil","Santa Catarina","13 km east of Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,"US01919396","US01919396_01","Lages",NA,"900","1000","70701","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2546202","PreservedSpecimen","Plantae",NA,"Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"G. Hatschbach & O. Guimarães",NA,"1966","9","14","South America - Neotropics","Brazil","Paraná","Cadeado","-48.834400177002","-25.476900100708",NA,NA,"US01919399","US01919399_01","Morretes",NA,NA,NA,"30514","auto","Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"87","2019-12-09 17:29:21-03","UFPR","EFC","14975","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Blum, C.T.","Blum, C.T.","2443","2015","08","19",NA,"Brasil","Paraná","Capão do Cifloma","-49.24","-25.448",NA,"Herbácea 0,4 m alt.; infrutescência clara e espata verde arroxeada; Floresta Ombrófila Mista Montana em estágio médio","EFC014975",NA,"Curitiba",NA,"923","923",NA,NA,NA,"-49.2400","-25.4480","2015","08","19",NA,NA,NA
"88","2021-03-25 13:51:27-03","UNIVILLE","JOI","9595","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","J. Meirelles","M.G. Silva; J. Rigon, J. Meirelles, R. Goldenberg & E. Smidt","12","2009","09","11",NA,"Brasil","Paraná",NA,"-48.681667","-25.319444",NA,"Caule rajado Habito: herbácea","JOI009595","JOI009595","Antonina",NA,"27","27",NA,NA,NA,"48º40'54''W","25º19'10''S","2009","09","11",NA,NA,NA
"89","2021-03-25 13:51:27-03","UNIVILLE","JOI","4396","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","ZIFFER-BERGER, J.","Bächtold, A.","282","2005","09","20",NA,"Brasil","Santa Catarina","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,"; HABITO: terrícola","JOI004396","JOI004396","Araquari",NA,NA,NA,"25329","auto",NA,NA,NA,"1905","06","29",NA,NA,NA
"90","2021-03-25 13:51:27-03","UNIVILLE","JOI","3553","PreservedSpecimen","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Nadroz","F.C.S. Vieira","918","2005","03","26",NA,"Brasil","Santa Catarina","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: terrestre; TIPO VEGETACIONAL: Mata Nebular","JOI003553","JOI003553","Joinville",NA,NA,NA,"37150","auto",NA,NA,NA,"2005","09","21",NA,NA,NA
"91","2019-10-07 09:19:33-03","UEFS","HUEFS","64499","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"Miranda, Z.J.G.","UB11574","1996","02","20",NA,"Brasil","Distrito Federal","Planta coletada no Mosteiro Regina Minorum .",NA,NA,NA,"Terreno úmido.","HUEFS0064499","HUEFS0064499","Anápolis",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-01 15:12:49-03","UnB","UB","11434","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Gonçalves, EG","Miranda, ZJG","s.n.","1996","02","20","Southern America","Brasil","Goiás","Mosteiro Regina Minorum","-48.9528007507324","-16.3267002105713",NA,"Erva; Mata ciliar. Solo: Terra preta de interior de mata.","UB0002299","UB0002299","Anápolis",NA,NA,NA,"31830","auto",NA,NA,NA,"1996","07",NA,NA,NA,NA
"93","2020-08-20 14:54:31-03","UFSC","FLOR","52080","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","525","2009","06","05",NA,"Brasil","Santa Catarina","Sertãozinho, trilha do restaurante Indaiá.","-48.611400604248","-27.0902996063232",NA,"herbácea, flor amarelada. Com espata fechada e envolvendo a inflorescência.","FLOR0052080","FLOR0052080","Itapema",NA,NA,NA,"9090","auto",NA,NA,NA,"2012","02","27",NA,NA,NA
"94","2021-03-04 15:41:55-03","IF","SPSF","40807","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engler","G.A.D.C. Franco","R.T. Polisel & N.M.Ivanauskas & M.C.Assis","523","2008","02","24","América do Sul","Brasil","SP","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,"COLETA: Erva terrestre, frutos imaturos verdes.; GEOGRAFIA: Remanescente de floresta de araucária, subosque.;",NA,NA,"Barra do Chapéu",NA,"807","807",NA,NA,"Liliopsida",NA,NA,"2008","03","25",NA,NA,NA
"95","2021-03-04 15:41:55-03","IF","SPSF","22264","PreservedSpecimen","Plantae","Magnoliophyta","Arales","Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engler","J. A. Pastore","E.E.Macedo","104B","1997","10","11","América do Sul","Brasil","SP","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,"COLETA: Flor maravilha; GEOGRAFIA: Mata ciliar.;",NA,NA,"Pedregulho",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,"2007","07","20",NA,NA,NA
"96","2021-02-08 12:50:41-03","UFRGS","ICN","119216","S","Plantae","Monocotyledon",NA,"Araceae","Asterostigma","cf. lividum","Asterostigma cf. lividum","(Lodd.) Engl.","Waechter, JL","Sevegnani, L","s.n.","1992","10","08","América do Sul","Brasil","RS","Reserva Estadual do Espigão Alto","-51.4606018066406","-27.6716995239258",NA,"Espécie ameaçada de extinção (Em perigo).; Terrestre.; sob floresta de raucária primária, com cerca de 40cm de altura.",NA,NA,"Barracão",NA,NA,NA,"28327","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-08 12:50:41-03","UFRGS","ICN","035698","S","Plantae","Monocotyledon",NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Waechter, JL","Waechter, JL","646","1977","11","13","América do Sul","Brasil","RS","Reserva Florestal de Nonoai","-53.0586013793945","-27.3288993835449",NA,"Espécie ameaçada de extinção (Em perigo).; Erva ereta, espata pardacenta; frutos verde-pálidos; tubérculo subterrâneo com ca. 4cm de diâmetro.; de interior de floresta.",NA,NA,"Planalto",NA,NA,NA,"14684","auto",NA,NA,NA,"1977","12","26",NA,NA,NA
"98","2021-02-08 12:50:41-03","UFRGS","ICN","170620","S","Plantae","Monocotyledon",NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.",NA,"Molz, M","s.n.","2009","11","17","América do Sul","Brasil","SC","Próximo ao rio Lava Tudo","-50.326099395752","-27.8160991668701",NA,"Material testmunho do EIA/RIMA de Pai-Querê.; 0,7m de altura",NA,NA,"Lages",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 09:59:14-03","IBt","SP","272474","S","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Boguer, J","Simão Bianchini, R; Bianchini, S","552","1994","10","14",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia, Início do caminho para os 3 Picos, após o Hotel Simon.","-44.616667","-22.433333",NA,NA,"SP049466","SP049466","Itatiaia",NA,NA,NA,NA,NA,NA,"-44.616667","-22.433333","1996","11","22",NA,NA,NA
"100","2019-11-21 09:59:14-03","IBt","SP","41630","S","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Olaio, A","Kuhlmann, M","s.n.","1939","09","02",NA,"Brasil","Paraná","Entre Curitiba e Paranaguá.",NA,NA,NA,NA,"SP049455","SP049455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","08","17",NA,NA,NA
"101","2019-11-21 09:59:14-03","IBt","SP","487406","S","Plantae",NA,NA,"Araceae","Asterostigma","lividum","Asterostigma lividum","(Lodd.) Engl.","Almeida Scabbia, RJ","Almeida Scabbia, RJ; Kameyama, C; Shirasuna, RT","674","2012","09","27",NA,"Brasil","São Paulo","Estrada para Nazaré Paulista. Próximo ao Condomínio Cidade Soberana ou Parque São João","-46.440528","-23.387194",NA,NA,NA,NA,"Guarulhos",NA,"648","648",NA,NA,NA,"-46.440528","-23.387194","2012","09","27",NA,NA,NA
