"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"125","2010-04-30 10:26:00-03","MO","MOBOT","2190633","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A. Barkley","C.L. Spegazzini","Spegazzini 177","1940","4","2","South America","Argentina","Corrientes","Curuzú Cuatiá","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz, J. D.","uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-11-09 19:54:00-02","MO","MOBOT","2519808","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A. Barkley","Angel L. Cabrera","Cabrera 3871","1936","10","12","South America","Uruguay","Colonia",NA,"Riachuelo","-57.716667","-34.466667",NA,NA,NA,NA,NA,NA,NA,"uruguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-21 23:34:00-03","MO","MOBOT","2452631","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri engleri",NA,"Per Dusén","Dusén 8792","1909","9","2","South America","Brazil","Paraná",NA,"Curitiba. Curityba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"engleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-12-21 10:08:00-02","MO","MOBOT","2519795","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri engleri",NA,"José Arechavaleta","Arechavaleta y Balpardo 186",NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-22 14:19:02-03","UNESP-IBILCE","SJRP","12356","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","São José dos Pinhais","guatupê","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Arbusto 1,50 m, flor creme, beira de capão;",NA,NA,"G. Hatschbach",NA,"45291","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Reitz & D. Klein","4051","1957","9","6","South America - Neotropics","Brazil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666","900",NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2445025","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Reitz & D. Klein","9897","1960","9","7","South America - Neotropics","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535","1000",NA,NA,NA,"US01887301","US01887301_01 US01887301_02",NA,NA,"12814","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","3367524","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Wasum & et al.","s.n.","1997","8","16","South America - Neotropics","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869","1100",NA,NA,NA,"US01887309","US01887309_01 US01887309_02",NA,NA,"30776","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","2563966","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","G. Hatschbach","14990","1966","10","18","South America - Neotropics","Brazil","Paraná","General Carneiro","Cab. Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"US01887311","US01887311_01 US01887311_02",NA,NA,"33284","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2251316","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","L. Smith & Klein, R.","7869","1956","11","22","South America - Neotropics","Brazil","Santa Catarina","Bom Retiro","Falls of Rio Canoas, Campo dos Padres","-49.489200592041","-27.7971992492676","1300","1400",NA,NA,"US01887303","US01887303_01 US01887303_02",NA,NA,"35974","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2780049","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","J. R. de Mattos","9250-A","1961","9","14","South America - Neotropics","Brazil","Paraná","Curitiba","3km leste da cidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"US01887306","US01887306_01 US01887306_02",NA,NA,"25180","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2251314","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","L. Smith & Klein, R.","7865","1956","11","22","South America - Neotropics","Brazil","Santa Catarina","Bom Retiro","Falls of Rio Canoas, Campo dos Padres","-49.489200592041","-27.7971992492676","1300","1400",NA,NA,"US01887302","US01887302_01 US01887302_02",NA,NA,"35974","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","3227497","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Wasum & et al.","8658","1992","9","27","South America - Neotropics","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869","1050",NA,NA,NA,"US01887307","US01887307_01 US01887307_02",NA,NA,"30776","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2045545","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Scolnik","19","1942","12",NA,"South America","Uruguay","Colonia",NA,"Nueva Palmira (Dto Colonia), alrededores de la población.",NA,NA,NA,NA,NA,NA,"US03345120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2573555","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","L. Smith & R. M. Klein","13568","1964","12","4","South America - Neotropics","Brazil","Santa Catarina","Água Doce","Rio Chapecó, 12km south of Horizonte","-51.5560989379883","-26.9978008270264","1000","1100",NA,NA,"US01887298","US01887298_01 US01887298_02",NA,NA,"52743","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2283877","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","G. Hatschbach","6333","1959","9","23","South America - Neotropics","Brazil","Paraná","Contenda","Turvo","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"US01887313","US01887313_01 US01887313_02",NA,NA,"22732","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","1954664","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Reitz & D. Klein","2618","1948","12","29","South America - Neotropics","Brazil","Santa Catarina",NA,"Campo dos Padres",NA,NA,"2000",NA,NA,NA,"US01887304","US01887304_01 US01887304_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2510651","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","T. Pederson","6501","1962","7","11","South America","Argentina","Corrientes",NA,"Estancia La Yela, Dep. Empedrado.",NA,NA,NA,NA,NA,NA,"US03345124",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","3423409","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Wasum","1112","2001","7","15","South America - Neotropics","Brazil","Rio Grande do Sul","São Francisco de Paula","Barragem do Salto","-50.5835990905762","-29.4480991363525","830",NA,NA,NA,"US01887308","US01887308_01 US01887308_02",NA,NA,"76715","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2320174","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","H. H. Bartlett","20895","1943","11","27","South America","Uruguay","Lavalleja",NA,"Cerro Grande, on south side of road between Salus and Minas, Departamento de Lavalleja.",NA,NA,NA,NA,NA,NA,"US03345121",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1619973","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","G. Jonsson","906/A","1914","9","10","South America - Neotropics","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"US01887314","US01887314_01 US01887314_02",NA,NA,"25180","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","1930186","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","H. H. Bartlett","21093","1943","12","7","South America","Uruguay","Rivera",NA,"Barren hill-top with flat outcrops near Rivera, Departamento de Rivera.",NA,NA,NA,NA,NA,NA,"US03345122",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","3073160","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","I. Guerra & et al.","2003","1986","9","21","South America","Brazil","Rio Grande do Sul",NA,"Caçapava do Sul - Fazenda da Taleira.",NA,NA,NA,NA,NA,NA,"US03345125","US03345125_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","G. Hatschbach","988","1948","8","29","South America - Neotropics","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Reitz & D. Klein","9704","1960","8","11","South America - Neotropics","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535","1000",NA,NA,NA,NA,NA,NA,NA,"12814","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","2573571","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","L. Smith & R. M. Klein","13473","1964","12","3","South America - Neotropics","Brazil","Santa Catarina","Água Doce","Campos de Palmas, 28,5 km Southeast of Horizonte (Paraná)","-51.5560989379883","-26.9978008270264","1000","1200",NA,NA,"US01887299","US01887299_01 US01887299_02",NA,NA,"52743","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2510601","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","T. Pederson","4632","1957","9","24","South America","Argentina","Corrientes",NA,"Rincón de Luna, Dep. Concepción, Estancia La Alicia Ana.",NA,NA,NA,NA,NA,NA,"US03345123",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","3073059","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiaceae","Schinus","engleri","Schinus engleri","F.A. Barkley","R. Wasum","s.n.","1986","8","17","South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Estrada para Mato Perso","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"US01887310","US01887310_01 US01887310_02",NA,NA,"49662","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"153","2020-09-02 16:19:29-03","Cenargen","CEN","82925","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","cf. engleri","Schinus cf. engleri","F.A.Barkley","Ernestino de S. Gomes Guarino","1121","2006","09","16",NA,"Brasil","RS","VACARIA","Em frente à porteira da fazenda Cachoeirinha (Sr. Sebastião).","-50.9338989257812","-28.5121994018555",NA,NA,"Exsicatas",NA,"CEN00082925","CEN00082925","J. R. Pirani",NA,"63451","auto",NA,NA,NA,NA,"2017","02",NA,NA,"4"
"154","2021-03-15 18:24:23-03","USP","SPF","212416","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Silva-Luz, CL; Luz, LF","221","2013","11","27",NA,"Uruguai","Treinta y Tres","Treinta y Tres","Estrada de terra em direção à área protegida Quebrada de los Cuervos. Na beira da estrada, no lado esquerdo.","-54.901111","-34.143778","130","130",NA,"Arbusto ca. 1.5 m alt. Folhas verdes discolores com galhas verde-avermelhadas. Frutos arroxeados.","SPF00212416",NA,"Silva-Luz, CL","uruguayensis",NA,NA,"-54.901111","-34.143778",NA,NA,"2015","03",NA,NA,NA
"155","2021-03-15 18:24:23-03","USP","SPF","205242","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Heiden, G; Heiden, G; Galvão, F; Villani, L","1897","2012","04","05",NA,"Brasil","Rio Grande do Sul","Pinheiro Machado","Torrinhas, BR 293, km 112.","-53.393611","-31.564722","423","423",NA,"Arbusto, ca. 2,5 m alt. Folhas verdes. Frutos roxos.","SPF00205242",NA,"Silva-Luz, CL",NA,NA,NA,"-53.393611","-31.564722",NA,NA,"2015","03",NA,NA,NA
"156","2021-03-15 18:24:23-03","USP","SPF","212412","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Silva-Luz, CL; Luz, LF","225","2013","11","30",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional de Aparados da Serra, Trilha do Cotovelo. Lado esquerdo da trilha.","-50.089861","-29.160472","926","926",NA,"Árvore, arvoreta ou arbusto de até 5 m alt. Folhas verdes discolores com galhas arroxeadas. Frutos arroxeados.","SPF00212412",NA,"Silva-Luz, CL",NA,NA,NA,"-50.089861","-29.160472",NA,NA,"2015","03",NA,NA,NA
"157","2021-03-15 18:24:23-03","USP","SPF","212424","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Silva-Luz, CL; Pierre, PMO; Bitencourt, C","259","2014","03","07",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Trilha próxima ao alojamento do parque em direção à cachoeira. Beira da trilha, lado direito.","-49.625806","-28.141639",NA,NA,NA,"Arbusto ca. 1,5 m alt. Folhas verdes discolores. Inflorescências e frutos senescentes marrons.","SPF00212424",NA,"Silva-Luz, CL",NA,NA,NA,"-49.625806","-28.141639",NA,NA,"2015","03",NA,NA,NA
"158","2019-11-13 11:14:25-03","USP","SPF","217588","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mello-Silva, R","3744","2015","01","27",NA,"Brasil","Paraná","Araucária","Campo Redondo, Estrada vicinal.","-49.43975","-25.632778","898","898",NA,NA,"SPF00217588",NA,"Silva-Luz, CL",NA,NA,NA,"-49.43975","-25.632778",NA,NA,"2018","02","26",NA,NA
"159","2021-03-15 18:24:23-03","USP","SPF","222787","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Silva-Luz, CL","161","2011","08","27",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Caminho para a trilha do rio Sapucaí, beira da trilha. Próximo ao centro de visitantes.","-45.480611","-22.688667","1393","1393",NA,"Árvore ca. 7-8 m alt., ramos prostrados. Folhas verdes discolores. Botões amarelo-esverdeados. Cálice verde, corola amarelo-esverdeada, estames com filetes alvos, anteras amarelas, disco intraestaminal amarelo. Galhas verdes ou marro","SPF00222787",NA,"Silva-Luz, CL",NA,NA,NA,"-45.480611","-22.688667",NA,NA,"2011","08","27",NA,NA
"160","2021-03-15 18:24:23-03","USP","SPF","222788","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Silva-Luz, CL","165","2011","08","27",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Trilha da cachoeira, beira da trilha. Margem do rio Sapucaí.","-45.475333","-22.690556","1516","1516",NA,"Árvore ca. 6 m alt., ramos protrados. Folhas verdes discolores, face abaxial verde-clara, face adaxial verde-escura. Botões esverdeados. Eixo da inflorescência esverdeado; pedicelo esverdeado; cálice verde; corola verde-amarelada; ov","SPF00222788",NA,"Silva-Luz, CL",NA,NA,NA,"-45.475333","-22.690556",NA,NA,"2011","08","27",NA,NA
"161","2019-11-13 11:14:25-03","USP","SPF","68732","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Pirani, JR; Mello-Silva, R; Fernandes, JB; Ferreira, AG; Simão-Bianchini, R","2515","1989","10","21",NA,"Brasil","São Paulo",NA,"Serra da Mantiqueira, Entre Campos do Jordão e Piranguçu. Descendo da Serra para Venceslau Brás.",NA,NA,NA,NA,NA,"Arbusto muito ramificado, ramos subdecumbentes. Orla da mata. Frutos imaturos verdes.","SPF00068732",NA,"Pirani, JR",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA
"162","2021-03-15 18:24:23-03","USP","SPF","212403","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri uruguayensis","F.A.Barkley","Silva-Luz, CL; Luz, LF","217","2013","11","27",NA,"Uruguai","Lavalleja","Minas","Rota 8 em direção à Treinta y Tres, próximo à ponte Sauce no km 167. Na beira da estrada, no lado esquerdo.","-54.901111","-34.143972","162","162",NA,"Arbusto ca. 1 m alt., muito prostrado. Folhas verdes discolores. Frutos imaturos verdes; frutos maduros arroxeados.","SPF00212403",NA,"Silva-Luz, CL","uruguayensis",NA,NA,"-54.901111","-34.143972",NA,NA,"2015","03",NA,NA,NA
"163","2019-11-13 11:14:25-03","USP","SPF","141083","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Stehmann, JR; Franceschinelli, EV; Werneck, M; Torres, R","2590","1999","08","26",NA,"Brasil","Minas Gerais","Camanducaia","Estrada para as nascentes do Camanducaia.","-46.1446990966797","-22.7553005218506",NA,NA,NA,"Árvore. Flores verde-amareladas. Possui uma galha esférica, com. de 1 cm de diâmetro.","SPF00141083",NA,"Silva-Luz, CL",NA,"22140","auto",NA,NA,NA,NA,"2015","03","11",NA,NA
"164","2019-11-13 11:14:25-03","USP","SPF","78305","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Pickel, BJ","s.n.","1953","10","04",NA,"Brasil","Minas Gerais","Camanducaia","Fazenda Levantina.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"SPF00078305",NA,"Pirani, JR",NA,"22140","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA
"165","2019-11-13 11:14:25-03","USP","SPF","35606","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Oliveira, PI","818","1984","08","23",NA,"Brasil","Paraná","Curitiba","Parque Barigui. Capão.","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Arbusto 3 m, flor creme.","SPF00035606",NA,"Pirani, JR",NA,"25180","auto",NA,NA,NA,NA,"1984","12",NA,NA,NA
"166","2019-11-13 11:14:25-03","USP","SPF","38083","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Pirani, JR; Cordeiro, I; Zappi, DC","935","1984","09","04",NA,"Brasil","Paraná","Imbituva","BR 373, mata temperada com Araucaria.","-50.6044006347656","-25.2299995422363",NA,NA,NA,"Arvoreta 4 m alt., na orla da mata. Flores alvas.","SPF00038083",NA,"Pirani, JR",NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:14:25-03","USP","SPF","153206","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Hatschbach, G; Cervi, AC; Barbosa, E","72586","2001","11","10",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Rod. São Joaquim - Bom Jesus, próximo de trevo para São José dos Ausentes. Margem do rio.","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Árvore, flor creme.","SPF00153206",NA,"Silva-Luz, CL",NA,"55856","auto",NA,NA,NA,NA,"2015","03","11",NA,NA
"168","2019-11-13 11:14:25-03","USP","SPF","198962","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Kuhlmann, JG","2130",NA,NA,NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00198962",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"169","2019-11-13 11:14:25-03","USP","SPF","72981","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Amarante, E","s.n.","1961","08","18",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"Árvore pequena, 3 m de alt.","SPF00072981",NA,"Mattos, J",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:14:25-03","USP","SPF","198966","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J","14363","1966","12","15",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Horto Florestal.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00198966",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2012","03","09",NA,NA
"171","2019-11-13 11:14:25-03","USP","SPF","224280","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Mattos, J","15020","1967","07","26",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda (reserva florestal).","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00224280",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2011","10","10",NA,NA
"172","2019-11-13 11:14:25-03","USP","SPF","78308","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Carvalho, JPM","s.n.","1982","08","02",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Arbusto 4 m, região de campo. Material 28/5.","SPF00078308",NA,"Pirani, JR",NA,"21048","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA
"173","2019-11-13 11:14:25-03","USP","SPF","199894","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Robim, MJ","s.n.","1984","08","13",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00199894",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"174","2019-11-13 11:14:25-03","USP","SPF","78302","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Robim, MJ; Carvalho, JPM; Baitello, JB","s.n.","1984","08","13",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual, Instituto Florestal, na sede, às margens do Rio Sapucaí.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Porte arbóreo, ca. 4 m alt. Flores amarelo-esverdeada.","SPF00078302",NA,"Baitello, JB",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:14:25-03","USP","SPF","78294","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Xavier, S; Caetano, E","74","1991","06","10",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual, Trilha do Rio Sapucaí (final).","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Presença de frutos verdes e galhas semelhantes a frutos.","SPF00078294","SPF00078294","Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"176","2019-11-13 11:14:25-03","USP","SPF","199893","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Xavier, S; Caetano, E","74","1991","06","10",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual, Trilha do Rio Sapucaí (final).","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Presença de frutos verdes e galhas semelhantes a frutos.","SPF00199893",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2018","02","15",NA,NA
"177","2019-11-13 11:14:25-03","USP","SPF","201243","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Schinus","engleri","Schinus engleri","F.A.Barkley","Barreto, KD","1025","1993","08","17",NA,"Brasil","São Paulo","Campos do Jordão","Parque Ferradura.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00201243",NA,"Silva-Luz, CL",NA,"21048","auto",NA,NA,NA,NA,"2015","03","11",NA,NA
