"mun+county","t20","etiqueta","select"
"bocaina do sul","NA","TRUE",
"bofete","NA","TRUE",FALSE
"boituva","TRUE","TRUE",TRUE
"bom jesus dos perdoes","TRUE","TRUE",TRUE
"bom sucesso","NA","TRUE",
"bom sucesso de itacare","NA","TRUE",FALSE
"bom sucesso de itarare","NA","TRUE",FALSE
"bom sucesso de itarare.","NA","TRUE",FALSE
"bom sucesso do itarare","NA","TRUE",FALSE
"bonsucesso de itarare","NA","TRUE",FALSE
"boraceia","NA","TRUE",FALSE
"botucatu","NA","TRUE",FALSE
"br 116","NA","TRUE",FALSE
"braganca paulista","TRUE","TRUE",TRUE
"brejatuba","NA","TRUE",
"brejetuba","NA","TRUE",
"brigadeiro tobias","NA","TRUE",
"brotas","NA","TRUE",FALSE
"buri","NA","TRUE",FALSE
"buritizal","NA","TRUE",FALSE
"butanta","NA","TRUE",FALSE
"cabreuva","TRUE","TRUE",TRUE
"cacapava","NA","TRUE",FALSE
"cachoeira paulista","NA","TRUE",FALSE
"caconde","NA","TRUE",FALSE
"cafelandia","NA","TRUE",FALSE
"caieiras","TRUE","TRUE",TRUE
"cajamar","TRUE","TRUE",TRUE
"cajati","NA","TRUE",FALSE
"cajuru","NA","TRUE",FALSE
"campina do monte alegre","NA","TRUE",FALSE
"campinas","NA","TRUE",FALSE
"campinas/itatiba","NA","TRUE",FALSE
"campo alegre","NA","TRUE",
"campo de congonhas","NA","TRUE",
"campo grande","NA","TRUE",
"campo limpo paulista","TRUE","TRUE",TRUE
"campos da bocaina","NA","TRUE",
"campos de cunha","NA","TRUE",
"campos de jordao","NA","TRUE",FALSE
"campos do jordao","NA","TRUE",FALSE
"campos novos paulista","NA","TRUE",FALSE
"cananaia","NA","TRUE",FALSE
"cananeia","NA","TRUE",FALSE
"candido mota","NA","TRUE",FALSE
"cannaneia","NA","TRUE",FALSE
"capao bonito","NA","TRUE",FALSE
"capela do alto","TRUE","NA",TRUE
"capital","NA","TRUE",TRUE
"capivari","NA","TRUE",FALSE
"caraguatatuba","NA","TRUE",FALSE
"carapicuiba","TRUE","TRUE",TRUE
"cardoso","NA","TRUE",FALSE
"carlos botelho","NA","TRUE",
"carmopolis de minas","NA","TRUE",
"casa branca","NA","TRUE",FALSE
"casa verde","NA","TRUE",
"cassia dos coqueiros","NA","TRUE",FALSE
"castilho","NA","TRUE",FALSE
"catanduva","NA","TRUE",FALSE
"caucaia do alto","NA","TRUE",
"cedral","NA","TRUE",FALSE
"centro paulus","NA","TRUE",TRUE
"cerca de 2 km de peruibe,","NA","TRUE",TRUE
"cerqueira cesar","NA","TRUE",FALSE
"cesario lange","NA","TRUE",FALSE
"charqueada","NA","TRUE",FALSE
"cobumbatai","NA","TRUE",
"cocaes","NA","TRUE",
"colina","NA","TRUE",FALSE
"conchal","NA","TRUE",FALSE
"conchas","NA","TRUE",
"cordeiropolis","NA","TRUE",FALSE
"coronel macedo","NA","TRUE",FALSE
"corrego alegre","NA","TRUE",
"corumbatai","NA","TRUE",FALSE
"corumbatai.","NA","TRUE",FALSE
"cosmopolis","NA","TRUE",
"cosmorama","NA","TRUE",FALSE
"cotia","TRUE","TRUE",TRUE
"cravinhos","NA","TRUE",FALSE
"cristais paulista","NA","TRUE",FALSE
"cruzeiro","NA","TRUE",FALSE
"cubatao","TRUE","TRUE",TRUE
"cultivada","NA","TRUE",FALSE
"cunha","NA","TRUE",FALSE
"cunhas","NA","TRUE",FALSE
"delfim moreira","NA","TRUE",
"descalvado","NA","TRUE",FALSE
"diadema","TRUE","TRUE",TRUE
"divinolandia","NA","TRUE",FALSE
"do turvo","NA","TRUE",FALSE
"dobrada","NA","TRUE",FALSE
"dois corregos","NA","TRUE",FALSE
"dourado","NA","TRUE",FALSE
"dracena","NA","TRUE",FALSE
"duartina","NA","TRUE",FALSE
"eldorado","NA","TRUE",FALSE
"eldorado paulista","NA","TRUE",FALSE
"elihu root","NA","TRUE",
"emas","NA","TRUE",
"embu","NA","TRUE",TRUE
"embu das artes","TRUE","TRUE",TRUE
"embu guacu","NA","TRUE",FALSE
"embu-guacu","TRUE","TRUE",TRUE
"espirito santo do pinhal","NA","TRUE",FALSE
"espraiado","NA","TRUE",
"est. ecol. boraceia","NA","TRUE",
"estacao experimental boracea","NA","TRUE",
"estacao experimental monte alegre","NA","TRUE",
"estrada santa rosa-sao simao","NA","TRUE",
"estreito","NA","TRUE",
"estrela","NA","TRUE",FALSE
"estrela d'oeste","NA","TRUE",FALSE
"extrema","NA","TRUE",
"fernando prestes","NA","TRUE",FALSE
"fernandopolis","NA","TRUE",FALSE
"ferraz de vasconcelos","TRUE","TRUE",TRUE
"florianopolis","NA","TRUE",
"florida paulista","NA","TRUE",FALSE
"franca","NA","TRUE",FALSE
"francisco morato","TRUE","NA",TRUE
"franco da rocha","TRUE","TRUE",TRUE
"galia","NA","TRUE",FALSE
"garca","NA","TRUE",FALSE
"guapiara","NA","TRUE",FALSE
"guapira","NA","TRUE",
"guaracai","NA","TRUE",FALSE
"guaraci","NA","TRUE",FALSE
"guararapes","NA","TRUE",FALSE
"guararema","TRUE","NA",TRUE
"guaratingueta","NA","TRUE",FALSE
"guarei","NA","TRUE",FALSE
"guariba","NA","TRUE",FALSE
"guaruja","NA","TRUE",FALSE
"guarulhos","TRUE","TRUE",TRUE
"harare fazenda ventania, no horto florestal","NA","TRUE",
"helvetia","NA","TRUE",
"herculandia","NA","TRUE",FALSE
"holambra","NA","TRUE",FALSE
"hortolandia","NA","TRUE",FALSE
"ianabi","NA","TRUE",
"iaras","NA","TRUE",FALSE
"ibate","NA","TRUE",FALSE
"ibiina","NA","TRUE",
"ibira","NA","TRUE",FALSE
"ibirarema","NA","TRUE",FALSE
"ibiti","NA","TRUE",
"ibitinga","NA","TRUE",FALSE
"ibiuna","TRUE","TRUE",TRUE
"icem","NA","TRUE",FALSE
"idaiatuba","NA","TRUE",
"iepe","NA","TRUE",FALSE
"igarapava","NA","TRUE",FALSE
"igarata","TRUE","TRUE",TRUE
"iguape","NA","TRUE",FALSE
"iguape.","NA","TRUE",FALSE
"iiha comprida","NA","TRUE",FALSE
"ilha bela","NA","TRUE",FALSE
"ilha comprida","NA","TRUE",FALSE
"ilha da queimada grande","NA","TRUE",
"ilha de palmas","NA","TRUE",
"ilha de sao sebastiao","NA","TRUE",
"ilha do cardoso","NA","TRUE",
"ilha solteira","NA","TRUE",FALSE
"ilhabela","NA","TRUE",FALSE
"ilhabella","NA","TRUE",FALSE
"indaiatuba","NA","TRUE",FALSE
"indeterminado","NA","TRUE",
"indiapora","NA","TRUE",FALSE
"interior","NA","TRUE",
"inubia paulista","NA","TRUE",FALSE
"ipanema","NA","TRUE",
"ipero","TRUE","TRUE",TRUE
"ipeuna","NA","TRUE",FALSE
"ipiranga","NA","TRUE",
"iporanga","NA","TRUE",FALSE
"iporanga/apiai","NA","TRUE",FALSE
"iracemapolis","NA","TRUE",FALSE
"itabaraba","NA","TRUE",
"itabera","NA","TRUE",FALSE
"itacare","NA","TRUE",
"itahim","NA","TRUE",
"itai","NA","TRUE",FALSE
"itajobi","NA","TRUE",FALSE
"itaju","NA","TRUE",FALSE
"itangua","NA","TRUE",
"itanhaem","TRUE","TRUE",TRUE
"itanhanhem","NA","TRUE",TRUE
"itaoca","NA","TRUE",FALSE
"itapecerica","NA","TRUE",TRUE
"itapecerica da serra","TRUE","TRUE",TRUE
"itapecirica","NA","TRUE",TRUE
"itapecirica da serra","NA","TRUE",TRUE
"itapetinga","NA","TRUE",
"itapetininga","NA","TRUE",FALSE
"itapeva","NA","TRUE",FALSE
"itapevi","TRUE","TRUE",TRUE
"itapina","NA","TRUE",
"itapira","NA","TRUE",
"itapira da serra","NA","TRUE",
"itapirina","NA","TRUE",
"itapitingui","NA","TRUE",
"itapora","NA","TRUE",
"itaporanga","NA","TRUE",FALSE
"itapui","NA","TRUE",FALSE
"itaquaquecetuba","TRUE","NA",TRUE
"itaquera","NA","TRUE",
"itaquera.","NA","TRUE",
"itaqui","NA","TRUE",
"itarapina","NA","TRUE",
"itarara","NA","TRUE",TRUE
"itarare","NA","TRUE",TRUE
"itarate","NA","TRUE",TRUE
"itariri","TRUE","TRUE",TRUE
"itatiaia","NA","TRUE",
"itatiba","NA","TRUE",
"itatinga","NA","TRUE",
"itatuba","NA","TRUE",
"itinga","NA","TRUE",
"itirapina","NA","TRUE",
"itopitingui","NA","TRUE",
"itu","TRUE","TRUE",TRUE
"itupeva","NA","TRUE",FALSE
"ituverava","NA","TRUE",FALSE
"jabaquara","NA","TRUE",
"jaboticabal","NA","TRUE",FALSE
"jacarei","TRUE","TRUE",TRUE
"jaci","NA","TRUE",FALSE
"jacupiranga","NA","TRUE",FALSE
"jaguariuna","NA","TRUE",FALSE
"jahu","NA","TRUE",FALSE
"jales","NA","TRUE",FALSE
"jambeiro","TRUE","NA",TRUE
"jandira","TRUE","TRUE",TRUE
"jaragua","NA","TRUE",
"jardim botanico","NA","TRUE",
"jardinopolis","NA","TRUE",FALSE
"jarinu","TRUE","TRUE",TRUE
"jau","NA","TRUE",FALSE
"jeriquara","NA","TRUE",FALSE
"joanopolis","TRUE","TRUE",TRUE
"joao ramalho","NA","TRUE",FALSE
"jose bonifacio","NA","TRUE",FALSE
"jucupiranga","NA","TRUE",
"jumirim","NA","TRUE",FALSE
"jundiai","TRUE","TRUE",TRUE
"juquia","TRUE","TRUE",TRUE
"juquitiba","TRUE","TRUE",TRUE
"jureia","NA","TRUE",
"lagoa santa","NA","TRUE",
"lajeado","NA","TRUE",
"laranjal paulista","NA","TRUE",FALSE
"lavinia","NA","TRUE",FALSE
"lavrinhas","NA","TRUE",FALSE
"leme","NA","TRUE",FALSE
"lencois paulista","NA","TRUE",FALSE
"limeira","NA","TRUE",FALSE
"lindoia","NA","TRUE",FALSE
"lins","NA","TRUE",FALSE
"loc.ign.","NA","TRUE",
"local ignorado","NA","TRUE",
"lorena","NA","TRUE",FALSE
"loreto","NA","TRUE",
"lourdes","NA","TRUE",FALSE
"louveira","NA","TRUE",FALSE
"lucelia","NA","TRUE",FALSE
"luis antonio","NA","TRUE",FALSE
"luiz antonio","NA","TRUE",FALSE
"luiz do paraitinga","NA","TRUE",
"luiziania","NA","TRUE",FALSE
"macaubal","NA","TRUE",FALSE
"macaubal (p2)","NA","TRUE",FALSE
"macedonia","NA","TRUE",FALSE
"magda","NA","TRUE",FALSE
"mairinque","TRUE","TRUE",TRUE
"mairipora","TRUE","TRUE",TRUE
"mamparra","NA","TRUE",
"manduri","NA","TRUE",FALSE
"marilia","NA","TRUE",FALSE
"maripora","NA","TRUE",TRUE
"marsilac","NA","TRUE",
"martinho prado","NA","TRUE",
"martinho prado junior","NA","TRUE",
"martinopolis","NA","TRUE",FALSE
"matao","NA","TRUE",FALSE
"matao (g9)","NA","TRUE",
"mato grosso","NA","TRUE",
"maua","TRUE","TRUE",TRUE
"mendonca","NA","TRUE",FALSE
"miguelopolis","NA","TRUE",FALSE
"miracata","NA","TRUE",TRUE
"miracatu","TRUE","TRUE",TRUE
"mirante do paranapanema","NA","TRUE",FALSE
"mirassol","NA","TRUE",FALSE
"mirassolandia","NA","TRUE",FALSE
"mococa","NA","TRUE",FALSE
"mogi","NA","TRUE",TRUE
"mogi cruzes","NA","TRUE",TRUE
"mogi da cruzes","NA","TRUE",TRUE
"mogi das cruzes","TRUE","TRUE",TRUE
"mogi das cruzes - estrada usaca","NA","TRUE",TRUE
"mogi das cruzes-biritiba mirim","NA","TRUE",TRUE
"mogi guacu","NA","TRUE",FALSE
"mogi guacu, padua sales","NA","TRUE",FALSE
"mogi mirim","NA","TRUE",FALSE
"mogi-guacu","NA","TRUE",FALSE
"mogi-mirim","NA","TRUE",FALSE
"moji das cruzes","NA","TRUE",TRUE
"moji guacu","NA","TRUE",FALSE
"moji-guacu","NA","TRUE",FALSE
"moji-mirim","NA","TRUE",FALSE
"mojiguacu","NA","TRUE",FALSE
"mombuca","NA","TRUE",FALSE
"mongaga","NA","TRUE",TRUE
"mongagua","TRUE","TRUE",TRUE
"monguagua","NA","TRUE",TRUE
"monte alegre","NA","TRUE",FALSE
"monte alegre do sul","NA","TRUE",FALSE
"monte alto","NA","TRUE",FALSE
"monte aprazivel","NA","TRUE",FALSE
"monte castelo","NA","TRUE",FALSE
"monte mor","NA","TRUE",FALSE
"monteiro lobato","NA","TRUE",FALSE
"mooca","NA","TRUE",
"morro agudo","NA","TRUE",FALSE
"morro chato","NA","TRUE",
"morungaba","NA","TRUE",FALSE
"municipio cunha","NA","TRUE",FALSE
"municipio de votuporanga","NA","TRUE",FALSE
"na","NA","TRUE",
"natividade da serra","TRUE","TRUE",TRUE
"nazare paulista","TRUE","TRUE",TRUE
"nhandeara","NA","TRUE",FALSE
"nova alianca","NA","TRUE",FALSE
"nova alianca mun.","NA","TRUE",FALSE
"nova europa","NA","TRUE",FALSE
"nova granada","NA","TRUE",FALSE
"nova granada (g6)","NA","TRUE",FALSE
"nova odessa","NA","TRUE",FALSE
"novo horizonte","NA","TRUE",FALSE
"novo horizonte (g1)","NA","TRUE",FALSE
"nubia","NA","TRUE",
"oleo","NA","TRUE",FALSE
"olimpia","NA","TRUE",FALSE
"onda verde","NA","TRUE",FALSE
"orindiuva","NA","TRUE",FALSE
"oriundiuva","NA","TRUE",FALSE
"orlandia","NA","TRUE",FALSE
"osasco","TRUE","TRUE",TRUE
"ourinhos","NA","TRUE",FALSE
"ouro verde","NA","TRUE",FALSE
"p/ mogi das cruzes","NA","TRUE",TRUE
"palestina (p5)","NA","TRUE",FALSE
"palestina (p6)","NA","TRUE",FALSE
"palheireiros","NA","TRUE",
"palheiros","NA","TRUE",
"palmeira d'oeste","NA","TRUE",FALSE
"palmital","NA","TRUE",FALSE
"palmitalzinho","NA","TRUE",
"panorama","NA","TRUE",FALSE
"panorama - caiua","NA","TRUE",FALSE
"panorama /caiua","NA","TRUE",FALSE
"panorama-caiua","NA","TRUE",FALSE
"paraguacu","NA","TRUE",FALSE
"paraguacu paulista","NA","TRUE",FALSE
"paraibuna","TRUE","TRUE",TRUE
"paranapanema","NA","TRUE",FALSE
"paranapiacaba","NA","TRUE",
"parapanema","NA","TRUE",FALSE
"paraqui-acu","NA","TRUE",FALSE
"parati","NA","TRUE",FALSE
"paraty","NA","TRUE",FALSE
"pard","NA","TRUE",FALSE
"pardinho","NA","TRUE",FALSE
"parelheiro","NA","TRUE",
"parelheiros","NA","TRUE",
"parieta-acu","NA","TRUE",
"pariquera","NA","TRUE",FALSE
"pariquera acu","NA","TRUE",FALSE
"pariquera-acu","NA","TRUE",FALSE
"parque do carmo-itaquera","NA","TRUE",
"parque do estado","NA","TRUE",
"parque estadual da serra do ma","NA","TRUE",FALSE
"parque estadual da serra do mar - nucleo curucutu","NA","TRUE",FALSE
"parque sao paulo","NA","TRUE",
"paruibe","NA","TRUE",
"paticonia","NA","TRUE",
"patrocicio paulista","NA","TRUE",FALSE
"patrocinio paulista","NA","TRUE",FALSE
"paulinia","NA","TRUE",FALSE
"paulistania","NA","TRUE",FALSE
"paulo de faria","NA","TRUE",FALSE
"paulo de farias","NA","TRUE",FALSE
"paulo faria","NA","TRUE",FALSE
"pederneiras","NA","TRUE",FALSE
"pedra bela","NA","TRUE",FALSE
"pedregulho","NA","TRUE",FALSE
"pedreira","NA","TRUE",FALSE
"pedro de toledo","TRUE","TRUE",TRUE
"penapolis","NA","TRUE",FALSE
"pereira barreto","NA","TRUE",FALSE
"pereiras","NA","TRUE",FALSE
"peribe","NA","TRUE",TRUE
"peruibe","TRUE","TRUE",TRUE
"piassaguera","NA","TRUE",
"picinguaba","NA","TRUE",
"piedade","TRUE","TRUE",TRUE
"pilar do sul","NA","TRUE",FALSE
"pindamonhagaba","NA","TRUE",FALSE
"pindamonhamgaba","NA","TRUE",FALSE
"pindamonhangaba","NA","TRUE",FALSE
"pindorama","NA","TRUE",FALSE
"pindorama (p9)","NA","TRUE",FALSE
"pinhal.zinho","NA","TRUE",FALSE
"pinhalzinho","NA","TRUE",FALSE
"pinheirinho","NA","TRUE",
"pinheiros","NA","TRUE",
"piquete","NA","TRUE",FALSE
"piracaia","TRUE","TRUE",TRUE
"piracibaba","NA","TRUE",FALSE
"piracicaba","NA","TRUE",FALSE
"piracicaba.","NA","TRUE",FALSE
"piraju","NA","TRUE",FALSE
"pirajui","NA","TRUE",FALSE
"pirajussara","NA","TRUE",
"pirapora do bom jesus","TRUE","NA",TRUE
"piraquera","NA","TRUE",
"pirassununga","NA","TRUE",FALSE
"piratininga","NA","TRUE",FALSE
"pirituba","NA","TRUE",
"pirssununga","NA","TRUE",
"piruque","NA","TRUE",
"pitangueiras","NA","TRUE",FALSE
"planalto","NA","TRUE",FALSE
"planalto (g3)","NA","TRUE",FALSE
"platina","NA","TRUE",FALSE
"poa","TRUE","TRUE",TRUE
"poloni","NA","TRUE",FALSE
"pompeia","NA","TRUE",FALSE
"ponte grande","NA","TRUE",
"porangaba","NA","TRUE",FALSE
"porto epitacio","NA","TRUE",
"porto feliz","TRUE","TRUE",TRUE
"porto ferreira","NA","TRUE",FALSE
"porto primavera","NA","TRUE",
"potirendaba","NA","TRUE",FALSE
"praia grande","TRUE","TRUE",TRUE
"pratania","NA","TRUE",FALSE
"presidente bernardes","NA","TRUE",FALSE
"presidente epitacio","NA","TRUE",FALSE
"presidente epitacio pessoa","NA","TRUE",FALSE
"presidente olegario","NA","TRUE",
"presidente prudente","NA","TRUE",FALSE
"presidente venceslau","NA","TRUE",FALSE
"primavera","NA","TRUE",
"promissao","NA","TRUE",FALSE
"quata","NA","TRUE",FALSE
"queluz","NA","TRUE",FALSE
"querencia","NA","TRUE",
"rancharia","NA","TRUE",FALSE
"redencao da serra","TRUE","NA",TRUE
"regente feijo","NA","TRUE",FALSE
"registro","NA","TRUE",FALSE
"rejente feijo","NA","TRUE",FALSE
"reserva da jureia","NA","TRUE",
"restinga","NA","TRUE",FALSE
"ribeira","NA","TRUE",FALSE
"ribeirao bonito","NA","TRUE",FALSE
"ribeirao grande","NA","TRUE",FALSE
"ribeirao pires","TRUE","TRUE",TRUE
"ribeirao preto","NA","TRUE",FALSE
"riberao grande","NA","TRUE",
"rifaina","NA","TRUE",FALSE
"rio claro","NA","TRUE",FALSE
"rio das pedras","NA","TRUE",FALSE
"rio grande","NA","TRUE",TRUE
"rio grande da serra","TRUE","TRUE",TRUE
"riolandia","NA","TRUE",FALSE
"riversul","NA","TRUE",FALSE
"rodovia washington luiz km 261","NA","TRUE",
"rosana","NA","TRUE",FALSE
"roseira","NA","TRUE",FALSE
"rubiao junior","NA","TRUE",
"s. ant. da alegria","NA","TRUE",
"s. antonio da alegria","NA","TRUE",
"s. luis do paraytinga","NA","TRUE",
"s/ local","NA","TRUE",
"sabauna","NA","TRUE",
"sabino","NA","TRUE",
"sales","NA","TRUE",FALSE
"sales (g2)","NA","TRUE",FALSE
"sales 3/4polis","NA","TRUE",TRUE
"salesopolis","TRUE","TRUE",TRUE
"salesopolis municipio","NA","TRUE",TRUE
"salesopolis/sao sebastiao","NA","TRUE",TRUE
"salespolis","NA","TRUE",TRUE
"sallesopolis","NA","TRUE",TRUE
"salmourao","NA","TRUE",FALSE
"saltao","NA","TRUE",
"salto","NA","TRUE",TRUE
"salto de pirapora","TRUE","TRUE",TRUE
"salto grande","NA","TRUE",FALSE
"san andre","NA","TRUE",TRUE
"sandovalina","NA","TRUE",FALSE
"santa adelia","NA","TRUE",FALSE
"santa barbara d'oeste","NA","TRUE",FALSE
"santa barbara d#?#oeste","NA","TRUE",FALSE
"santa branca","TRUE","TRUE",TRUE
"santa cruz da conceicao","NA","TRUE",FALSE
"santa cruz da estrela","NA","TRUE",
"santa cruz das palmeiras","NA","TRUE",FALSE
"santa cruz do rio pardo","NA","TRUE",FALSE
"santa fe do sul","NA","TRUE",FALSE
"santa genebra","NA","TRUE",
"santa isabel","TRUE","TRUE",TRUE
"santa maria da serra","NA","TRUE",FALSE
"santa olivia","NA","TRUE",
"santa rita","NA","TRUE",FALSE
"santa rita d'oeste","NA","TRUE",FALSE
"santa rita do passa quatro","NA","TRUE",FALSE
"santa rosa do viterbo","NA","TRUE",FALSE
"santa salete","NA","TRUE",FALSE
"santana","NA","TRUE",
"santana de parnaiba","TRUE","NA",TRUE
"santana do riacho","NA","TRUE",
"santo amaro","NA","TRUE",
"santo anastacio","NA","TRUE",FALSE
"santo andre","TRUE","TRUE",TRUE
"santo antonio da alagria","NA","TRUE",FALSE
"santo antonio da alegria","NA","TRUE",FALSE
"santo antonio da posse","NA","TRUE",FALSE
"santo antonio de posse","NA","TRUE",FALSE
"santo antonio do aracangua (p1)","NA","TRUE",FALSE
"santo antonio do aracangua, distrito de vicentinopolis (p1)","NA","TRUE",FALSE
"santo antonio do pinhal","NA","TRUE",FALSE
"santos","TRUE","TRUE",TRUE
"sao bento do sapucai","NA","TRUE",FALSE
"sao bento do sapucai, coordenadoria de assistencia tecnica integral (cati)","NA","TRUE",FALSE
"sao bernado do campo","NA","TRUE",TRUE
"sao bernardo","NA","TRUE",TRUE
"sao bernardo do campo","TRUE","TRUE",TRUE
"sao caetano","NA","TRUE",TRUE
"sao caetano do sul","TRUE","TRUE",TRUE
"sao carlos","NA","TRUE",FALSE
"sao francisco","NA","TRUE",FALSE
"sao joao da boa vista","NA","TRUE",FALSE
"sao joao das laranjeiras","NA","TRUE",
"sao joao de iracema (g5)","NA","TRUE",FALSE
"sao joao del-rei","NA","TRUE",FALSE
"sao joaquim da barra","NA","TRUE",FALSE
"sao jose do barreiro","NA","TRUE",
"sao jose do rio pardo","NA","TRUE",FALSE
"sao jose do rio preto","NA","TRUE",FALSE
"sao jose do rio preto / mirassol","NA","TRUE",FALSE
"sao jose do rio preto-mirassol","NA","TRUE",FALSE
"sao jose dos campos","TRUE","TRUE",TRUE
"sao lourenco da serra","TRUE","TRUE",TRUE
"sao luis de paraitinga","NA","TRUE",FALSE
"sao luis do paraitinga","NA","TRUE",FALSE
"sao luiz de paraitinga","NA","TRUE",FALSE
"sao luiz de paraitingano","NA","TRUE",FALSE
"sao luiz do paraitinga","NA","TRUE",FALSE
"sao manoel","NA","TRUE",FALSE
"sao manuel","NA","TRUE",FALSE
"sao mateus","NA","TRUE",FALSE
"sao migue","NA","TRUE",FALSE
"sao miguel","NA","TRUE",FALSE
"sao miguel acanjo","NA","TRUE",FALSE
"sao miguel aranjo","NA","TRUE",FALSE
"sao miguel arcanjo","NA","TRUE",FALSE
"sao miguel arcanjo.","NA","TRUE",FALSE
"sao miguel de arcanjo","NA","TRUE",FALSE
"sao miguel do arcanjo","NA","TRUE",FALSE
"sao paulo","TRUE","TRUE",TRUE
"sao paulo (jardim botanico)","NA","TRUE",TRUE
"sao pedro","NA","TRUE",FALSE
"sao pedro do turvo","NA","TRUE",FALSE
"sao roque","TRUE","TRUE",TRUE
"sao sebastiao","NA","TRUE",FALSE
"sao sebastiao bertioga","NA","TRUE",
"sao sebastiao da grama","NA","TRUE",FALSE
"sao sebatiao","NA","TRUE",FALSE
"sao simao","NA","TRUE",FALSE
"sao vicente","TRUE","TRUE",TRUE
"sarapui","TRUE","TRUE",TRUE
"selesopolis","NA","TRUE",TRUE
"senges","NA","TRUE",
"serra azul","NA","TRUE",FALSE
"serra da bocaina","NA","TRUE",
"serra da cantareira","NA","TRUE",
"serra da mantiqueira","NA","TRUE",FALSE
"serra do mar","NA","TRUE",FALSE
"serra gaucha","NA","TRUE",FALSE
"serra negra","NA","TRUE",FALSE
"sertaozinho","NA","TRUE",FALSE
"sete barras","TRUE","TRUE",TRUE
"sete barros","NA","TRUE",TRUE
"silveiras","NA","TRUE",FALSE
"socorro","NA","TRUE",FALSE
"sorocaba","TRUE","TRUE",TRUE
"sousas","NA","TRUE",
"souzas","NA","TRUE",
"sp","NA","TRUE",TRUE
"sto. andre","NA","TRUE",TRUE
"subauma","NA","TRUE",
"sud mennucci","NA","TRUE",FALSE
"sumare","NA","TRUE",FALSE
"suzanapolis","NA","TRUE",FALSE
"suzano","TRUE","TRUE",TRUE
"tabapua","NA","TRUE",FALSE
"taboao da serra","TRUE","TRUE",TRUE
