nome_aceito_correto,splink_t20,gbif_t20,splink_sp,gbif_sp,sum
Anathallis bleyensis,FALSE,FALSE,TRUE,FALSE,1
Anathallis crebrifolia,FALSE,NA,FALSE,NA,0
Anathallis gehrtii,TRUE,FALSE,TRUE,FALSE,2
Anathallis kautskyi,FALSE,NA,FALSE,NA,0
Anathallis pabstii,FALSE,FALSE,FALSE,FALSE,0
Anathallis radialis,FALSE,FALSE,TRUE,FALSE,1
Anathallis tigridens,FALSE,FALSE,FALSE,FALSE,0
Ancistrotropis firmula,TRUE,FALSE,TRUE,TRUE,3
Andira praecox,FALSE,FALSE,FALSE,FALSE,0
Andreadoxa flava,FALSE,FALSE,FALSE,FALSE,0
Andropogon carinatus,TRUE,FALSE,TRUE,TRUE,3
Andropogon glaucophyllus,TRUE,FALSE,TRUE,FALSE,2
Andropogon hypogynus,TRUE,FALSE,TRUE,TRUE,3
Anemia blechnoides,TRUE,TRUE,TRUE,TRUE,4
Anemia dentata,FALSE,FALSE,FALSE,FALSE,0
Anemia espiritosantensis,FALSE,FALSE,FALSE,FALSE,0
Anemia gardneri,FALSE,FALSE,FALSE,FALSE,0
Anemia organensis,FALSE,FALSE,FALSE,FALSE,0
Anemia phyllitidis,TRUE,TRUE,TRUE,TRUE,4
Anemia trichorhiza,FALSE,FALSE,TRUE,FALSE,1
Anemopaegma arvense,TRUE,TRUE,TRUE,TRUE,4
Anemopaegma mirabile,FALSE,FALSE,FALSE,FALSE,0
Anemopaegma patelliforme,FALSE,FALSE,FALSE,FALSE,0
Anetanthus gracilis,FALSE,FALSE,FALSE,FALSE,0
Angelonia alternifolia,NA,FALSE,NA,FALSE,0
Angelonia integerrima,FALSE,FALSE,TRUE,TRUE,2
Aniba ferrea,FALSE,FALSE,FALSE,FALSE,0
Aniba heringeri,FALSE,FALSE,TRUE,TRUE,2
Aniba santalodora,FALSE,FALSE,FALSE,FALSE,0
Aniseia martinicensis var. ambigua,NA,FALSE,NA,TRUE,1
Annona annonoides,FALSE,FALSE,FALSE,FALSE,0
Annona burchellii,FALSE,FALSE,FALSE,FALSE,0
Annona calcarata,FALSE,FALSE,FALSE,FALSE,0
Annona dolabripetala,TRUE,TRUE,TRUE,TRUE,4
Annona emarginata,TRUE,TRUE,TRUE,TRUE,4
Annona ferruginea,FALSE,FALSE,FALSE,FALSE,0
Annona glaucophylla,FALSE,FALSE,FALSE,FALSE,0
Annona malmeana,FALSE,FALSE,FALSE,FALSE,0
Annona parviflora,TRUE,TRUE,TRUE,TRUE,4
Annona pickelii,FALSE,FALSE,FALSE,FALSE,0
Annona xylopiifolia,TRUE,FALSE,TRUE,FALSE,2
Anomochloa marantoidea,FALSE,FALSE,FALSE,FALSE,0
Anomospermum reticulatum subsp. nitidum,NA,FALSE,NA,FALSE,0
Anteremanthus hatschbachii,FALSE,FALSE,TRUE,FALSE,1
Anthaenantiopsis fiebrigii,FALSE,FALSE,FALSE,FALSE,0
Anthurium ameliae,FALSE,FALSE,TRUE,TRUE,2
Anthurium bocainense,FALSE,FALSE,TRUE,TRUE,2
Anthurium fontellanus,NA,FALSE,NA,TRUE,1
Anthurium jureianum,TRUE,FALSE,TRUE,TRUE,3
Anthurium langsdorffii,TRUE,TRUE,TRUE,TRUE,4
Anthurium lucidum,FALSE,FALSE,FALSE,FALSE,0
Anthurium luschnathianum,FALSE,FALSE,FALSE,FALSE,0
Anthurium organense,FALSE,FALSE,FALSE,FALSE,0
Anthurium parvum,FALSE,FALSE,FALSE,FALSE,0
Anthurium radicans,FALSE,FALSE,FALSE,FALSE,0
Anthurium xanthophylloides,FALSE,FALSE,FALSE,FALSE,0
Aosa parviflora,FALSE,FALSE,TRUE,TRUE,2
Aosa uleana,FALSE,FALSE,TRUE,TRUE,2
Aphelandra espirito-santensis,NA,FALSE,NA,FALSE,0
Aphelandra margaritae,FALSE,FALSE,FALSE,FALSE,0
Aphelandra maximiliana,FALSE,FALSE,FALSE,FALSE,0
Aphelandra squarrosa,TRUE,TRUE,TRUE,TRUE,4
Apinagia riedelii,TRUE,FALSE,TRUE,TRUE,3
Apium prostratum,TRUE,FALSE,TRUE,FALSE,2
Apoclada simplex,FALSE,FALSE,TRUE,TRUE,2
Apuleia leiocarpa,TRUE,TRUE,TRUE,TRUE,4
Arachis villosa,TRUE,FALSE,TRUE,FALSE,2
Araucaria angustifolia,TRUE,TRUE,TRUE,TRUE,4
Aristida brasiliensis,TRUE,FALSE,TRUE,FALSE,2
Aristida circinalis,TRUE,FALSE,TRUE,FALSE,2
Aristida constricta,FALSE,FALSE,FALSE,FALSE,0
Aristida ekmaniana,TRUE,FALSE,TRUE,FALSE,2
Aristida filifolia,FALSE,FALSE,TRUE,TRUE,2
Aristida laevis,FALSE,FALSE,TRUE,FALSE,1
Aristida macrophylla,TRUE,FALSE,TRUE,FALSE,2
Aristida oligospira,FALSE,FALSE,FALSE,FALSE,0
Aristida sanctae-luciae,NA,FALSE,NA,FALSE,0
Aristida subaequans,TRUE,TRUE,TRUE,TRUE,4
Aristolochia curviflora,FALSE,FALSE,FALSE,FALSE,0
Aristolochia cymbifera,TRUE,TRUE,TRUE,TRUE,4
Aristolochia hypoglauca,TRUE,FALSE,TRUE,FALSE,2
Aristolochia odora,FALSE,FALSE,TRUE,FALSE,1
Arrojadoa bahiensis,FALSE,FALSE,FALSE,FALSE,0
Arrojadoa eriocaulis,FALSE,FALSE,FALSE,FALSE,0
Arthrocereus glaziovii,FALSE,FALSE,FALSE,FALSE,0
Arthrocereus melanurus,FALSE,FALSE,FALSE,FALSE,0
Arthrocereus melanurus subsp. melanurus,NA,FALSE,NA,FALSE,0
Arthrocereus rondonianus,FALSE,FALSE,FALSE,FALSE,0
Arthropogon xerachne,TRUE,TRUE,TRUE,TRUE,4
Arundinella deppeana,TRUE,FALSE,TRUE,FALSE,2
Asclepias aequicornu,TRUE,FALSE,TRUE,FALSE,2
Asclepias langsdorffii,TRUE,FALSE,TRUE,FALSE,2
Aspicarpa sericea,FALSE,FALSE,TRUE,TRUE,2
Aspidosperma album,FALSE,FALSE,FALSE,FALSE,0
Aspidosperma compactinervium,FALSE,TRUE,TRUE,TRUE,3
Aspidosperma inundatum,FALSE,FALSE,FALSE,FALSE,0
Aspidosperma macrocarpon,FALSE,FALSE,TRUE,TRUE,2
Aspidosperma nobile,FALSE,FALSE,TRUE,FALSE,1
Aspidosperma parvifolium,TRUE,TRUE,TRUE,TRUE,4
Aspidosperma polyneuron,TRUE,TRUE,TRUE,TRUE,4
Aspidosperma quebracho-blanco,FALSE,FALSE,FALSE,FALSE,0
Aspidosperma quirandy,FALSE,TRUE,TRUE,TRUE,3
Aspidosperma riedelii,TRUE,TRUE,TRUE,TRUE,4
Aspidosperma sandwithianum,FALSE,FALSE,FALSE,FALSE,0
Aspidosperma spruceanum,FALSE,FALSE,TRUE,FALSE,1
Aspilia almasensis,FALSE,FALSE,FALSE,FALSE,0
Aspilia caudata,FALSE,FALSE,FALSE,FALSE,0
Aspilia cordifolia,FALSE,FALSE,FALSE,FALSE,0
Aspilia cylindrocephala,FALSE,FALSE,FALSE,FALSE,0
Aspilia diamantinae,FALSE,FALSE,FALSE,FALSE,0
Aspilia diffusiflora,FALSE,FALSE,FALSE,FALSE,0
Aspilia diniz-cruzeanae,NA,FALSE,NA,FALSE,0
Aspilia eglerii,FALSE,FALSE,FALSE,FALSE,0
Aspilia espinhacensis,TRUE,NA,TRUE,NA,2
Aspilia floribunda,TRUE,TRUE,TRUE,TRUE,4
Aspilia grazielae,FALSE,FALSE,FALSE,FALSE,0
Aspilia jugata,FALSE,FALSE,FALSE,FALSE,0
Aspilia ovatifolia,FALSE,FALSE,FALSE,FALSE,0
Aspilia pereirae,FALSE,NA,FALSE,NA,0
Aspilia pohlii,FALSE,FALSE,FALSE,FALSE,0
Aspilia prostrata,FALSE,FALSE,FALSE,FALSE,0
Aspilia reticulata,FALSE,FALSE,FALSE,FALSE,0
Aspilia silphioides,FALSE,FALSE,FALSE,FALSE,0
Asplenium austrobrasiliense,TRUE,TRUE,TRUE,TRUE,4
Asplenium beckeri,FALSE,FALSE,FALSE,FALSE,0
Asplenium bradeanum,TRUE,TRUE,TRUE,TRUE,4
Asplenium campos-portoi,NA,FALSE,NA,TRUE,1
Asplenium castaneum,FALSE,FALSE,FALSE,FALSE,0
Asplenium schwackei,FALSE,FALSE,FALSE,FALSE,0
Asplenium trindadense,FALSE,FALSE,FALSE,FALSE,0
Asplundia brachypus,TRUE,TRUE,TRUE,TRUE,4
Asterostigma colubrinum,TRUE,TRUE,TRUE,TRUE,4
Asterostigma cubense,TRUE,NA,TRUE,NA,2
Asterostigma lombardii,FALSE,FALSE,TRUE,TRUE,2
Asterostigma tweedianum,TRUE,TRUE,TRUE,TRUE,4
Astraea cincta,FALSE,FALSE,FALSE,FALSE,0
Astrocaryum minus,FALSE,FALSE,FALSE,FALSE,0
Astronium balansae,FALSE,FALSE,TRUE,TRUE,2
Astronium urundeuva,TRUE,TRUE,TRUE,TRUE,4
Athenaea fasciculata,TRUE,NA,TRUE,NA,2
Athenaea sellowiana,TRUE,TRUE,TRUE,TRUE,4
Atractylocarpus brasiliensis,TRUE,FALSE,TRUE,FALSE,2
Atractylocarpus longisetus,FALSE,FALSE,FALSE,FALSE,0
Attalea barreirensis,FALSE,FALSE,FALSE,FALSE,0
Attalea compta,FALSE,FALSE,TRUE,TRUE,2
Attalea oleifera,FALSE,FALSE,FALSE,FALSE,0
Aulonemia setosa,TRUE,FALSE,TRUE,TRUE,3
Austroblechnum andinum,FALSE,FALSE,FALSE,FALSE,0
Austroblechnum organense,FALSE,FALSE,TRUE,TRUE,2
Austroblechnum squamipes,FALSE,FALSE,FALSE,FALSE,0
Austrocritonia angulicaulis,TRUE,TRUE,TRUE,TRUE,4
Austroeupatorium rosmarinaceum,TRUE,FALSE,TRUE,FALSE,2
Avena strigosa,TRUE,FALSE,TRUE,TRUE,3
Axonopus argentinus,TRUE,FALSE,TRUE,FALSE,2
Axonopus carajasensis,FALSE,TRUE,FALSE,TRUE,2
Axonopus chrysoblepharis,FALSE,FALSE,TRUE,FALSE,1
Axonopus comans,FALSE,TRUE,FALSE,TRUE,2
Axonopus complanatus,FALSE,FALSE,TRUE,TRUE,2
Axonopus fastigiatus,FALSE,FALSE,FALSE,FALSE,0
Axonopus hydrolithicus,FALSE,FALSE,FALSE,FALSE,0
Axonopus monticola,FALSE,TRUE,FALSE,TRUE,2
Axonopus uninodis,TRUE,TRUE,TRUE,TRUE,4
Azara uruguayensis,FALSE,FALSE,TRUE,TRUE,2
Baccharis aracatubensis,FALSE,FALSE,FALSE,FALSE,0
Baccharis concinna,FALSE,FALSE,TRUE,FALSE,1
Baccharis elliptica,TRUE,FALSE,TRUE,FALSE,2
Baccharis hypericifolia,FALSE,FALSE,FALSE,FALSE,0
Baccharis lychnophora,FALSE,FALSE,TRUE,TRUE,2
Baccharis paranensis,FALSE,FALSE,TRUE,TRUE,2
Baccharis penningtonii,FALSE,FALSE,FALSE,FALSE,0
Baccharis polyphylla,FALSE,FALSE,FALSE,FALSE,0
Baccharis pseudoalpestris,TRUE,FALSE,TRUE,FALSE,2
Baccharis sphenophylla,TRUE,TRUE,TRUE,TRUE,4
Bacopa cochlearia,FALSE,FALSE,FALSE,FALSE,0
Bacopa congesta,TRUE,FALSE,TRUE,FALSE,2
Bactris timbuiensis,FALSE,FALSE,FALSE,FALSE,0
Balfourodendron riedelianum,TRUE,TRUE,TRUE,TRUE,4
Banisteriopsis andersonii,FALSE,FALSE,FALSE,FALSE,0
Banisteriopsis basifixa,FALSE,FALSE,TRUE,FALSE,1
Banisteriopsis cipoensis,FALSE,FALSE,FALSE,FALSE,0
Banisteriopsis hatschbachii,FALSE,FALSE,FALSE,FALSE,0
Banisteriopsis hirsuta,FALSE,FALSE,FALSE,FALSE,0
Banisteriopsis magdalenensis,FALSE,FALSE,FALSE,FALSE,0
Banisteriopsis parviflora,TRUE,FALSE,TRUE,FALSE,2
Banisteriopsis pseudojanusia,FALSE,NA,FALSE,NA,0
Banisteriopsis salicifolia,FALSE,FALSE,TRUE,FALSE,1
Banisteriopsis sellowiana,FALSE,FALSE,FALSE,FALSE,0
Barbacenia delicatula,FALSE,FALSE,FALSE,FALSE,0
Barbacenia ensifolia,FALSE,NA,FALSE,NA,0
Barbacenia exscapa,FALSE,FALSE,FALSE,FALSE,0
Barbacenia glutinosa,FALSE,FALSE,FALSE,FALSE,0
Barbacenia gounelleana,FALSE,FALSE,TRUE,TRUE,2
Barbacenia longiscapa,FALSE,FALSE,FALSE,FALSE,0
Barbacenia paranaensis,FALSE,FALSE,TRUE,FALSE,1
Barbacenia pungens,FALSE,NA,FALSE,NA,0
Barbacenia riparia,FALSE,FALSE,FALSE,FALSE,0
Barbacenia rodriguesii,FALSE,FALSE,FALSE,FALSE,0
Barbacenia spectabilis,FALSE,FALSE,FALSE,FALSE,0
Barbacenia spiralis,FALSE,FALSE,FALSE,FALSE,0
Barbosella dusenii,TRUE,FALSE,TRUE,FALSE,2
Barbosella spiritu-sanctensis,NA,FALSE,NA,FALSE,0
Barbosella trilobata,FALSE,FALSE,FALSE,FALSE,0
Barnebya dispar,TRUE,FALSE,TRUE,TRUE,3
Barrosoa apiculata,FALSE,FALSE,FALSE,FALSE,0
Bauhinia integerrima,FALSE,FALSE,FALSE,FALSE,0
Bauhinia marginata,FALSE,FALSE,FALSE,FALSE,0
Begonia albidula,FALSE,FALSE,FALSE,FALSE,0
Begonia altamiroi,FALSE,FALSE,TRUE,FALSE,1
Begonia apparicioi,FALSE,FALSE,FALSE,FALSE,0
Begonia bahiensis,FALSE,FALSE,FALSE,FALSE,0
Begonia besleriifolia,FALSE,FALSE,FALSE,FALSE,0
Begonia brevilobata,TRUE,FALSE,TRUE,FALSE,2
Begonia coccinea,TRUE,TRUE,TRUE,TRUE,4
Begonia crispula,FALSE,NA,FALSE,NA,0
Begonia curtii,FALSE,FALSE,FALSE,FALSE,0
Begonia dentatiloba,TRUE,TRUE,TRUE,TRUE,4
Begonia espiritosantensis,FALSE,FALSE,FALSE,FALSE,0
Begonia glabra,FALSE,FALSE,FALSE,FALSE,0
Begonia handroi,TRUE,NA,TRUE,NA,2
Begonia ibitiocensis,FALSE,FALSE,FALSE,FALSE,0
Begonia inconspicua,FALSE,FALSE,FALSE,FALSE,0
Begonia itaguassuensis,FALSE,FALSE,FALSE,FALSE,0
Begonia itatinensis,TRUE,TRUE,TRUE,TRUE,4
Begonia jureiensis,FALSE,NA,TRUE,NA,1
Begonia kuhlmannii,FALSE,FALSE,FALSE,FALSE,0
Begonia larorum,FALSE,FALSE,TRUE,FALSE,1
Begonia obscura,FALSE,FALSE,FALSE,FALSE,0
Begonia organensis,FALSE,FALSE,FALSE,FALSE,0
Begonia paranaensis,TRUE,FALSE,TRUE,TRUE,3
Begonia paulensis,TRUE,FALSE,TRUE,TRUE,3
Begonia perdusenii,FALSE,FALSE,TRUE,TRUE,2
Begonia piresiana,TRUE,NA,TRUE,NA,2
Begonia pluvialis,FALSE,FALSE,FALSE,FALSE,0
Begonia polygonifolia,FALSE,FALSE,FALSE,FALSE,0
Begonia ruschii,FALSE,FALSE,FALSE,FALSE,0
Begonia salesopolensis,TRUE,TRUE,TRUE,TRUE,4
Begonia santoslimae,TRUE,FALSE,TRUE,FALSE,2
Begonia scharffii,FALSE,FALSE,FALSE,FALSE,0
Begonia stenolepis,FALSE,FALSE,FALSE,FALSE,0
Begonia sylvatica,FALSE,FALSE,FALSE,FALSE,0
Begonia toledoana,TRUE,TRUE,TRUE,TRUE,4
Begonia undulata,FALSE,FALSE,TRUE,FALSE,1
Begonia venosa,FALSE,FALSE,TRUE,TRUE,2
Begonia vicina,FALSE,FALSE,TRUE,TRUE,2
Beilschmiedia fluminensis,TRUE,FALSE,TRUE,FALSE,2
Beilschmiedia rigida,FALSE,FALSE,FALSE,FALSE,0
Belemia fucsioides,FALSE,FALSE,FALSE,FALSE,0
Bellucia riparia,FALSE,FALSE,FALSE,FALSE,0
Bellucia wurdackiana,FALSE,FALSE,FALSE,FALSE,0
Berberis campos-portoi,FALSE,FALSE,FALSE,FALSE,0
Bernardia crassifolia,FALSE,FALSE,FALSE,FALSE,0
Bernardia pulchella,TRUE,TRUE,TRUE,TRUE,4
Bernardia similis,FALSE,FALSE,FALSE,FALSE,0
Bertholletia excelsa,FALSE,FALSE,TRUE,TRUE,2
Bertolonia formosa,FALSE,FALSE,FALSE,FALSE,0
