nome_aceito_correto,fontes
Chusquea anelythra,sima-SP_oficial
Chusquea attenuata,sima-cncflora_web-Portaria 443/2014
Chusquea baculifera,sima-Portaria 443/2014
Chusquea bambusoides,UICN_API
Chusquea erecta,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chusquea heterophylla,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chusquea pinifolia,sima-SP_oficial-cncflora_web
Chusquea pulchella,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chusquea tenuiglumis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Chytroglossa paulensis,sima-SP_oficial-cncflora_web
Cienfuegosia drummondii,sima
Cienfuegosia sulfurea,sima
Cinnamodendron dinisii,cncflora_ckan
Cinnamodendron occhionianum,cncflora_ckan
Cinnamomum erythropus,sima-Portaria 443/2014
Cinnamomum hatschbachii,sima-Portaria 443/2014
Cinnamomum quadrangulum,sima-Portaria 443/2014
Cinnamomum stenophyllum,cncflora_web
Cinnamomum taubertianum,sima
Cinnamomum triplinerve,sima-cncflora_web
Cipocereus bradei,sima-Portaria 443/2014
Cipocereus crassisepalus,sima-Portaria 443/2014
Cipocereus laniflorus,sima-Portaria 443/2014
Cipocereus minensis,sima-Portaria 443/2014
Cipocereus pusilliflorus,sima-Portaria 443/2014
Cirrhaea dependens,cncflora_web
Cirrhaea fuscolutea,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Cirrhaea loddigesii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cirrhaea longiracemosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cissampelos pareira,cncflora_web
Cissus apendiculata,sima-Portaria 443/2014
Cissus inundata,sima-Portaria 443/2014
Cissus serroniana,cncflora_web
Cissus stipulata,cncflora_web
Cissus trianae,sima-cncflora_web
Citharexylum obtusifolium,sima-Portaria 443/2014
Citharexylum solanaceum,cncflora_ckan
Citronella gongonha,UICN_API
Cladium mariscus,UICN_API
Clarisia ilicifolia,UICN_API
Clarisia racemosa,UICN_API
Clavija nutans,sima
Clavija spinosa,sima-SP_oficial
Cleistes aphylla,sima-Portaria 443/2014
Cleistes exilis,sima
Cleistes montana,cncflora_web-sima-cncflora_web
Cleistes paranaensis,cncflora_web
Cleistes ramboi,sima-cncflora_web
Cleistes rodriguesii,cncflora_web-UICN_API
Cleistes tenuis,sima
Clematis campestris,sima-SP_oficial-cncflora_web
Clethra scabra,cncflora_web-UICN_API
Clidemia capitellata,UICN_API
Clidemia dentata,UICN_API
Clidemia sericea,sima-SP_oficial
Cliococca selaginoides,sima
Clitoria densiflora,cncflora_web
Clitoria epetiolata,sima
Clitoria laurifolia,cncflora_web
Clusia aemygdioi,sima-Portaria 443/2014
Clusia lanceolata,UICN_API
Cnidoscolus adenoblepharus,sima
Cnidoscolus froesii,sima
Cnidoscolus monsanto,sima
Cnidoscolus oligandrus,UICN_API
Cnidoscolus urens,UICN_API
Coccoloba declinata,UICN_API
Coccoloba glaziovii,sima-UICN_API
Coccoloba mollis,UICN_API
Coccoloba paraguariensis,sima
Coccoloba striata,UICN_API
Coccoloba warmingii,UICN_API
Cochlospermum regium,sima-cncflora_web-UICN_API
Codonanthe carnosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Codonanthe devosiana,cncflora_web
Codonanthe gracilis,cncflora_web
Codonanthe venosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Codonorchis canisioi,sima-Portaria 443/2014
Coffea arabica,UICN_API
Colanthelia cingulata,sima-SP_oficial
Colanthelia macrostachya,sima-SP_oficial-cncflora_web-Portaria 443/2014
Coleocephalocereus buxbaumianus,sima
Coleocephalocereus fluminensis,UICN_API
Coleocephalocereus purpureus,sima-Portaria 443/2014
Collaea speciosa,cncflora_web-UICN_API
Colletia exserta,sima-Portaria 443/2014
Colletia paradoxa,sima-Portaria 443/2014
Cololobus longiangustatus,sima-Portaria 443/2014
Cololobus rupestris,sima-Portaria 443/2014
Colubrina glandulosa,cncflora_web-UICN_API
Colubrina retusa,sima-SP_oficial-cncflora_web
Columnea sanguinea,sima
Comanthera bahiensis,sima-Portaria 443/2014
Comanthera brasiliana,sima-Portaria 443/2014
Comanthera elegans,sima-Portaria 443/2014
Comanthera harleyi,sima-Portaria 443/2014
Comanthera magnifica,sima
Comanthera mucugensis,sima-Portaria 443/2014
Comanthera suberosa,sima
Combretum laxum,UICN_API
Combretum rupicola,sima-Portaria 443/2014
Commelina diffusa,UICN_API
Comparettia falcata var. paulensis,sima-cncflora_web
Conceveiba prealta,sima
Conchocarpus bellus,sima-Portaria 443/2014
Conchocarpus cauliflorus,sima-Portaria 443/2014
Conchocarpus coeruleus,sima-Portaria 443/2014
Conchocarpus fontanesianus,cncflora_ckan-UICN_API
Conchocarpus marginatus,sima-Portaria 443/2014
Conchocarpus ruber,sima
Condalia buxifolia,sima-Portaria 443/2014
Connarus rostratus,cncflora_web
Connarus suberosus,UICN_API
Conocarpus erectus,UICN_API
Constantia cipoensis,sima-Portaria 443/2014
Constantia cristinae,sima
Constantia microscopica,sima
Constantia rupestris,sima
Convolvulus hasslerianus,sima-SP_oficial-cncflora_web
Copaifera langsdorffii,UICN_API
Copaifera lucens,cncflora_ckan
Copaifera trapezifolia,UICN_API
Cordia insignis,UICN_API
Cordia magnoliifolia,cncflora_ckan
Cordia ochnacea,cncflora_ckan
Cordia sellowiana,UICN_API
Cordia silvestris,sima-SP_oficial-cncflora_web
Cordia superba,UICN_API
Cordia taguahyensis,UICN_API
Cordia tarodae,cncflora_ckan
Cordia trichoclada,sima-SP_oficial-cncflora_web
Cordia trichotoma,UICN_API
Cordiera myrciifolia,UICN_API
Corymborkis flava,sima-cncflora_web
Couepia belemii,sima-Portaria 443/2014
Couepia carautae,sima-Portaria 443/2014
Couepia cidiana,sima
Couepia joaquinae,sima-Portaria 443/2014
Couepia leitaofilhoi,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Couepia marleneae,sima
Couepia meridionalis,sima-SP_oficial-CR_Lac-cncflora_ckan-UICN_API-Portaria 443/2014
Couepia monteclarensis,cncflora_web
Couepia morii,sima
Couepia pernambucensis,sima
Couepia reflexa,sima
Couepia schottii,sima-Portaria 443/2014
Couepia stipularis,sima
Couepia venosa,cncflora_ckan-UICN_API
Couratari asterotricha,sima-Portaria 443/2014
Couratari longipedicellata,sima
Couratari prancei,sima
Couratari pyramidata,sima-Portaria 443/2014
Coussapoa floccosa,sima
Coussapoa microcarpa,UICN_API
Coussarea accedens,cncflora_ckan-UICN_API
Coussarea bocainae,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Coussarea hydrangeifolia,cncflora_web
Coussarea insignis,sima
Coussarea meridionalis,UICN_API
Coussarea nodosa,cncflora_web
Coutarea hexandra,UICN_API
Cranfillia caudata,sima-Portaria 443/2014
Cranichis candida,sima-cncflora_web
Crassula peduncularis,sima-Portaria 443/2014
Cratylia intermedia,sima-SP_oficial-cncflora_web
Cratylia isopetala,sima-SP_oficial
Crinum americanum,sima-SP_oficial
Critonia morifolia,UICN_API
Critoniopsis quinqueflora,cncflora_ckan
Crocanthemum brasiliensis,sima-sima-Portaria 443/2014
Crotalaria lanceolata,UICN_API
Crotalaria micans,UICN_API
Crotalaria otoptera,sima-SP_oficial-cncflora_web-mpoSP
Crotalaria subdecurrens,sima
Croton aberrans,sima
Croton alchorneicarpus,cncflora_ckan-UICN_API
Croton celtidifolius,cncflora_ckan
Croton compressus,sima-SP_oficial-cncflora_web
Croton floribundus,cncflora_ckan
Croton glechomifolius,sima-SP_oficial-cncflora_web
Croton gracilipes,cncflora_ckan
Croton hemiargyreus,cncflora_ckan-UICN_API
Croton hirtus,cncflora_web
Croton ichthygaster,sima
Croton leptobotryus,SP_oficial-sima-cncflora_web-Portaria 443/2014
Croton luetzelburgii,sima
Croton macrobothrys,cncflora_ckan
Croton oliganthus,sima
Croton piptocalyx,cncflora_ckan
Croton priscus,cncflora_ckan
Croton pseudopopulus,sima
Croton salutaris,cncflora_ckan
Croton serratifolius,sima-SP_oficial-cncflora_web
Croton sphaerogynus,sima-SP_oficial-cncflora_web
Croton tricolor,UICN_API
Croton urucurana,sima
Croton vulnerarius,cncflora_ckan-UICN_API
Crumenaria choretroides,sima-SP_oficial-cncflora_web
Crumenaria polygaloides,sima-cncflora_web
Cryptanthus capitatus,sima-Portaria 443/2014
Cryptanthus coriaceus,sima-Portaria 443/2014
Cryptanthus correia-araujoi,sima
Cryptanthus dorothyae,sima-Portaria 443/2014
Cryptanthus grazielae,sima
Cryptanthus lutherianus,sima
Cryptanthus maritimus,sima-Portaria 443/2014
Cryptanthus minarum,sima-Portaria 443/2014
Cryptanthus zonatus,sima-Portaria 443/2014-sima-Portaria 443/2014-sima-Portaria 443/2014
Cryptocarya aschersoniana,UICN_API
Cryptocarya botelhensis,sima-SP_oficial
Cryptocarya mandioccana,UICN_API
Cryptocarya micrantha,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP
Cryptocarya moschata,UICN_API
Cryptocarya saligna,UICN_API
Cryptochloa capillata,cncflora_web
Ctenardisia speciosa,sima
Ctenitis anniesii,cncflora_web
Ctenitis eriocaulis,cncflora_web
Ctenitis fenestralis,sima-cncflora_web
Ctenium brevispicatum,sima-SP_oficial-cncflora_web
Ctenium cirrosum,SP_oficial-cncflora_web-mpoSP-sima
Ctenodon brasilianus,UICN_API
Ctenodon brevipes,UICN_API
Ctenodon lacabuendianus,sima-Portaria 443/2014
Ctenodon marginatus,UICN_API
Ctenodon racemosus,UICN_API
Culcita coniifolia,cncflora_web
Cunila incana,sima-sima
Cupania bracteosa,UICN_API
Cupania castaneaefolia,sima
Cupania concolor,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Cupania emarginata,UICN_API
Cupania furfuracea,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Cupania ludowigii,cncflora_ckan
Cupania oblongifolia,UICN_API
Cupania olivacea,sima
Cupania tenuivalvis,cncflora_ckan-UICN_API
Cupania vernalis,UICN_API
Cupania zanthoxyloides,cncflora_ckan
Cuphea adenophylla,sima-Portaria 443/2014
Cuphea arenarioides,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Cuphea bahiensis,sima-Portaria 443/2014
Cuphea cipoensis,sima-Portaria 443/2014
Cuphea cuiabensis,sima-Portaria 443/2014
Cuphea glaziovii,sima-cncflora_web-Portaria 443/2014
Cuphea glutinosa,cncflora_web
Cuphea hatschbachii,sima
Cuphea linarioides,cncflora_web
Cuphea lindmaniana,sima-Portaria 443/2014
Cuphea lutescens,sima-SP_oficial-cncflora_web
Cuphea melvilla,sima-cncflora_web-UICN_API
Cuphea repens,cncflora_web
Cuphea rubrovirens,sima-Portaria 443/2014
Cuphea teleandra,sima-Portaria 443/2014
Cuphea urbaniana,sima
Curculigo scorzonerifolia,sima-cncflora_web
Curitiba prismatica,sima
Curtia tenuifolia,sima-SP_oficial-cncflora_web-mpoSP
Cuscuta obtusiflora,cncflora_web
Cyanaeorchis arundinae,sima-cncflora_web
Cyanocephalus apertiflorus,sima-Portaria 443/2014
Cyanocephalus bombycinus,sima
Cyanocephalus caprariifolius,sima-Portaria 443/2014
Cyanocephalus delicatulus,sima-Portaria 443/2014
Cyanocephalus digitatus,sima-Portaria 443/2014
Cyanocephalus lippioides,cncflora_ckan-UICN_API
Cyanocephalus tagetifolius,sima-Portaria 443/2014
Cyanocephalus tenuifolius,cncflora_web
Cyanocephalus viaticus,sima-Portaria 443/2014
Cyathea corcovadensis,cncflora_web
Cyathea glaziovii,cncflora_web
Cyathea poeppigii,sima
Cyathea pungens,cncflora_web
Cyathea uleana,cncflora_web
Cybianthus densicomus,sima-cncflora_web
Cybianthus detergens,UICN_API
Cybianthus goyazensis,cncflora_ckan-UICN_API
Cybianthus peruvianus,UICN_API
Cyclolobium brasiliense,UICN_API
Cyclopogon dutrae,sima-Portaria 443/2014
Cyclopogon longibracteatus,UICN_API
Cyclosorus interruptus,UICN_API
Cycnoches pentadactylum,sima-Portaria 443/2014
Cylindrocolea rhizantha,cncflora_web
Cymbocarpa refracta,cncflora_web-sima
Cynophalla flexuosa,UICN_API
Cyperus appendiculatus var. atlanticus,sima-Portaria 443/2014
Cyperus articulatus,UICN_API
Cyperus brasiliensis,UICN_API
Cyperus brevifolius,UICN_API
Cyperus compressus,UICN_API
Cyperus digitatus,UICN_API
Cyperus distans,UICN_API
Cyperus drummondii,UICN_API
Cyperus eragrostis,UICN_API
Cyperus flavescens,UICN_API-cncflora_web
Cyperus friburgensis,sima
Cyperus giganteus,sima-cncflora_web
Cyperus haspan,UICN_API
Cyperus hortensis,UICN_API
Cyperus imbricatus,UICN_API
Cyperus iria,UICN_API
Cyperus lanceolatus,UICN_API
Cyperus mundtii,UICN_API
Cyperus polystachyos,UICN_API
Cyperus rotundus,cncflora_web-UICN_API
Cyperus sesquiflorus,UICN_API
Cyperus unioloides,UICN_API
Cyrtopodium blanchetii,sima-SP_oficial-cncflora_web
Cyrtopodium brandonianum,sima-SP_oficial-cncflora_web-UICN_API
Cyrtopodium caiapoense,sima-Portaria 443/2014
Cyrtopodium dusenii,sima-SP_oficial-cncflora_web
Cyrtopodium flavum,cncflora_web
Cyrtopodium fowliei,sima-SP_oficial-cncflora_web
Cyrtopodium gigas,cncflora_web
Cyrtopodium hatschbachii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cyrtopodium lamellaticallosum,sima-Portaria 443/2014
Cyrtopodium latifolium,sima-Portaria 443/2014
Cyrtopodium linearifolium,sima-Portaria 443/2014
Cyrtopodium lissochiloides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Cyrtopodium pallidum,cncflora_web
Cyrtopodium palmifrons,sima-cncflora_web-Portaria 443/2014
Cyrtopodium paludicolum,sima-cncflora_web
Cyrtopodium parviflorum,sima-SP_oficial-cncflora_web
Cyrtopodium poecilum,sima
Cyrtopodium triste,sima-SP_oficial-cncflora_web-Portaria 443/2014
Dacryodes edilsonii,sima-Portaria 443/2014
Dahlstedtia castaneifolia,sima
Dahlstedtia dehiscens,sima
Dahlstedtia floribunda,cncflora_ckan
Dahlstedtia muehlbergiana,sima-cncflora_web
Dahlstedtia pentaphylla,cncflora_ckan
Dalbergia ecastaphyllum,UICN_API
Dalbergia elegans,sima-Portaria 443/2014
Dalbergia ernest-ulei,cncflora_ckan
Dalbergia hortensis,sima
Dalbergia nigra,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Dalechampia glechomifolia,sima-cncflora_web
Dalechampia leandrii,sima-cncflora_web
Dalechampia purpurata,sima-Portaria 443/2014
Dalechampia riparia,sima-Portaria 443/2014
Dalechampia weddelliana,sima
Danthonia cirrata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Daphnopsis brasiliensis,cncflora_ckan-UICN_API
Daphnopsis coriacea,cncflora_ckan-UICN_API
Daphnopsis fasciculata,UICN_API
Daphnopsis martii,cncflora_ckan-UICN_API
Daphnopsis racemosa,UICN_API
Daphnopsis schwackeana,cncflora_ckan-UICN_API
Daphnopsis utilis,cncflora_ckan-UICN_API
Dasyanthina serrata,cncflora_web
Dasycondylus dusenii,sima
Dasycondylus resinosus,cncflora_web
Dasyphyllum lanceolatum,sima-cncflora_web
Dasyphyllum spinescens,UICN_API
Davilla glaziovii,sima-Portaria 443/2014
Davilla macrocarpa,sima-Portaria 443/2014
Davilla nitida,cncflora_web
Declieuxia cordigera,sima-cncflora_web
Declieuxia cordigera var. divergentiflora,SP_oficial
Declieuxia fruticosa,sima-cncflora_web
Declieuxia oenanthoides,sima-SP_oficial-cncflora_web-mpoSP
Delonix regia,UICN_API
Dendropanax australis,UICN_API
Dendropanax cuneatus,cncflora_web-UICN_API
Dendropanax denticulatus,cncflora_ckan-UICN_API
Dendropanax monogynus,UICN_API
Dendropanax nebulosus,cncflora_ckan-UICN_API
Dendrophorbium catharinense,sima-Portaria 443/2014
Dendrophorbium glaziovii,cncflora_ckan
Dendrophorbium paranense,sima-Portaria 443/2014
Dendrophorbium pluricephalum,sima
Dendrophthora warmingii,cncflora_web
Deschampsia cespitosa,sima-Portaria 443/2014
Desmodium adscendens,UICN_API
Desmodium barbatum,UICN_API
Desmodium cajanifolium,UICN_API
Desmodium craspediferum,sima-Portaria 443/2014
Desmodium procumbens,sima-cncflora_web
Desmodium subsecundum,UICN_API
Desmoscelis villosa,UICN_API
Deuterocohnia meziana,sima-Portaria 443/2014
Diandrolyra tatianae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Dichaea anchorifera,sima
Dichaea mosenii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Dichanthelium aequivaginatum,cncflora_web
Dichanthelium surrectum,cncflora_web
Dichorisandra acaulis,sima-Portaria 443/2014
Dichorisandra glaziovii,sima-Portaria 443/2014
Dichorisandra leucophthalmos,sima-Portaria 443/2014
Dichorisandra neglecta,sima-Portaria 443/2014
Dicksonia sellowiana,sima-cncflora_web-mpoSP-Portaria 443/2014
Diclinanona matogrossensis,sima
Dicliptera squarrosa,sima-cncflora_web
Dictyoloma vandellianum,UICN_API
Dictyostega orobanchoides,sima-cncflora_web
Dicymbe heteroxylon,sima
Dicypellium caryophyllaceum,sima-Portaria 443/2014
Didymoglossum kapplerianum,sima-cncflora_web
Didymoglossum ovale,cncflora_web
Didymopanax acuminatus,sima-Portaria 443/2014
Didymopanax angustissimus,UICN_API
Didymopanax auratus,sima-Portaria 443/2014
Didymopanax calvus,cncflora_web
Didymopanax gardneri,sima-Portaria 443/2014
Didymopanax glaziovii,sima-Portaria 443/2014
Didymopanax macrocarpus,UICN_API
Didymopanax morototoni,UICN_API
Didymopanax vinosus,UICN_API
Dieffenbachia aglaonematifolia,sima
Digitaria corynotricha,sima-SP_oficial-cncflora_web
Digitaria horizontalis,UICN_API
Digitaria insularis,UICN_API-UICN_API
Digitaria neesiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Digitaria nuda,UICN_API
Dilodendron bipinnatum,cncflora_web
Dimerostemma annuum,sima-Portaria 443/2014
Dimerostemma arnottii,sima-cncflora_web
Dimerostemma bahiense,sima
Dimerostemma bishopii,sima
Dimerostemma episcopale,sima-Portaria 443/2014
Dimerostemma grazielae,sima-Portaria 443/2014
Dimerostemma lippioides,UICN_API
Dimerostemma myrtifolium,sima-Portaria 443/2014
Dimorphandra exaltata,cncflora_ckan
Dimorphandra mediocris,sima
Dimorphandra mollis,UICN_API
Dimorphandra wilsonii,sima-Portaria 443/2014
Dioclea burkartii,sima
Dioscorea aesculifolia,sima-cncflora_web
Dioscorea asperula,sima-Portaria 443/2014
Dioscorea campestris,sima-cncflora_web
Dioscorea grandiflora,sima-SP_oficial-cncflora_web
Dioscorea kunthiana,cncflora_web
Dioscorea loefgrenii,sima-SP_oficial-Portaria 443/2014
Dioscorea mantiqueirensis,sima-SP_oficial-Portaria 443/2014
Dioscorea mollis,sima-SP_oficial-cncflora_web
Dioscorea perdicum,sima-SP_oficial
Dioscorea pseudomacrocapsa,sima-Portaria 443/2014
Dioscorea rumicoides,sima-SP_oficial-cncflora_web
Dioscorea sanpaulensis,sima-cncflora_web-Portaria 443/2014
Dioscorea stegelmanniana,sima-cncflora_web
Dioscorea trilinguis,sima-cncflora_web-UICN_API-Portaria 443/2014
Diospyros apeibacarpos,cncflora_ckan-UICN_API
Diospyros brasiliensis,cncflora_ckan-UICN_API
Diospyros inconstans,cncflora_web
Diospyros lasiocalyx,cncflora_web-sima
Diphasium jussiaei,sima-Portaria 443/2014-cncflora_web
Diploon cuspidatum,UICN_API
Diplopterys sepium,sima-Portaria 443/2014
Diplusodon aggregatifolius,sima-Portaria 443/2014
Diplusodon argyrophyllus,sima-Portaria 443/2014
Diplusodon ericoides,sima-Portaria 443/2014
Diplusodon glaziovii,sima-Portaria 443/2014
Diplusodon glocimarii,cncflora_web
Diplusodon gracilis,sima-Portaria 443/2014
Diplusodon hatschbachii,sima-Portaria 443/2014
Diplusodon kielmeyeroides,sima
Diplusodon minasensis,sima-Portaria 443/2014
Diplusodon orbicularis,sima-Portaria 443/2014
Diplusodon ovatus,sima-SP_oficial-cncflora_web-Portaria 443/2014
Diplusodon panniculatus,sima-Portaria 443/2014
Diplusodon retroimbricatus,sima-Portaria 443/2014
Diplusodon vidalii,sima
Diplusodon villosissimus,sima-SP_oficial-cncflora_web-Portaria 443/2014
Dipteryx alata,cncflora_web-UICN_API
Discaria americana,sima-Portaria 443/2014
Disciphania hernandia,sima
Discocactus bahiensis,sima-Portaria 443/2014
Discocactus catingicola,sima-Portaria 443/2014
Discocactus ferricola,sima
Discocactus heptacanthus,sima
Discocactus horstii,sima-Portaria 443/2014
Discocactus pseudoinsignis,sima-Portaria 443/2014
Discocactus zehntneri,sima-Portaria 443/2014
Discolobium psoraleifolium,sima
Disteganthus basilateralis,sima
Distimake repens,sima-Portaria 443/2014
Disynaphia ericoides,sima-SP_oficial-cncflora_web-Portaria 443/2014
Disynaphia praeficta,sima-Portaria 443/2014
Disynaphia variolata,sima-cncflora_web-Portaria 443/2014
Ditassa arianeae,sima-Portaria 443/2014
Ditassa auriflora,sima-Portaria 443/2014
Ditassa bicolor,UICN_API
Ditassa cipoensis,sima-Portaria 443/2014
Ditassa cordeiroana,sima-Portaria 443/2014
Ditassa itambensis,sima-Portaria 443/2014
Ditassa laevis,sima-Portaria 443/2014
Ditassa lagoensis,sima-SP_oficial-mpoSP
Ditassa leonii,sima-Portaria 443/2014
Ditassa longisepala,sima-Portaria 443/2014
Ditassa maricaensis,sima-Portaria 443/2014
Ditassa oberdanii,sima-Portaria 443/2014
Dodonaea viscosa,UICN_API
Doliocarpus glomeratus,sima-cncflora_web
Doliocarpus lancifolius,sima-Portaria 443/2014
Dorstenia alberti,sima
Dorstenia arifolia,cncflora_web
Dorstenia brasiliensis,sima-cncflora_web
Dorstenia cayapia,sima-cncflora_web
Dorstenia conceptionis,sima-Portaria 443/2014
Dorstenia fischeri,sima
Dorstenia hildegardis,sima-Portaria 443/2014
Dorstenia sucrei,sima
Doryopteris rediviva,sima-cncflora_web-Portaria 443/2014
Doryopteris trilobata,sima-Portaria 443/2014
Drepanolejeunea aculeata,sima-cncflora_web-UICN_API-Portaria 443/2014
Drimys brasiliensis,cncflora_web
Drosera graomogolensis,sima-Portaria 443/2014
Dryadella auriculigera,sima-SP_oficial-CR_Lac-cncflora_web-Portaria 443/2014
Dryadella gomes-ferreirae,sima
Dryadella kautskyi,sima
Dryadella lilliputiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Dryadella susanae,sima-Portaria 443/2014
Duckeanthus grandiflorus,sima
Duguetia dicholepidota,sima
Duguetia furfuracea,cncflora_web-sima-UICN_API
Duguetia lanceolata,cncflora_web-UICN_API
Duguetia magnolioidea,sima-Portaria 443/2014
Duguetia restingae,sima-Portaria 443/2014
Duguetia reticulata,sima-Portaria 443/2014
Duguetia salicifolia,sima-SP_oficial-cncflora_web-mpoSP
Duguetia scottmorii,sima-Portaria 443/2014
Duguetia sooretamae,sima-Portaria 443/2014
Duranta erecta,UICN_API
Duranta vestita,UICN_API
Dyckia agudensis,sima-Portaria 443/2014
Dyckia alba,sima
Dyckia brevifolia,sima
Dyckia choristaminea,sima
Dyckia delicata,sima-Portaria 443/2014
Dyckia distachya,sima-Portaria 443/2014
Dyckia dusenii,sima-sima-Portaria 443/2014
Dyckia encholirioides,cncflora_web
Dyckia fosteriana,sima-Portaria 443/2014
Dyckia hatschbachii,sima-Portaria 443/2014
Dyckia hebdingii,sima-Portaria 443/2014-sima
Dyckia ibiramensis,sima-Portaria 443/2014
Dyckia irmgardiae,sima
Dyckia maritima,sima-Portaria 443/2014
Dyckia minarum,sima-SP_oficial-cncflora_web
Dyckia monticola,sima-Portaria 443/2014
Dyckia rariflora,sima-Portaria 443/2014
Dyckia reitzii,sima-Portaria 443/2014
Dyckia remotiflora,sima-Portaria 443/2014
Dyckia retroflexa,sima
Dyckia rigida,sima
Dyckia tomentosa,sima
Dyckia tuberosa,sima-cncflora_web-Portaria 443/2014-sima-cncflora_web-Portaria 443/2014-cncflora_web
Dyckia ursina,sima-Portaria 443/2014
Dyckia x elisabethae,sima
Dyckia x julianae,sima
Dyschoriste lavandulacea,sima-Portaria 443/2014
Dyschoriste smithii,sima-Portaria 443/2014
Dyssochroma longipes,cncflora_web
Dyssochroma viridiflorum,cncflora_web
Ecclinusa bullata,sima
Ecclinusa lancifolia,sima
Ecclinusa ramiflora,UICN_API
Echinochloa colona,UICN_API
Echinochloa crus-pavonis,UICN_API
Echinochloa polystachya,UICN_API
Echinochloa walteri,UICN_API
Echinocoryne echinocephala,sima-Portaria 443/2014
Echinodorus paniculatus,sima-SP_oficial-cncflora_web-mpoSP
Echinopsis calochlora,sima-Portaria 443/2014
Echinopsis oxygona,sima-Portaria 443/2014
Eclipta prostrata,UICN_API
Edmundoa lindenii,cncflora_web
Eduandrea selloana,sima-Portaria 443/2014
Egletes viscosa,sima-cncflora_web
Elachyptera coriacea,sima
Elachyptera festiva,sima-cncflora_web
Elachyptera micrantha,cncflora_web
Elaphoglossum acrocarpum,sima-cncflora_web-Portaria 443/2014
Elaphoglossum beckeri,sima-Portaria 443/2014
Elaphoglossum edwallii,cncflora_web
Elaphoglossum gayanum,cncflora_web
Elaphoglossum herminieri,sima-cncflora_web
Elaphoglossum hybridum,UICN_API
Elaphoglossum iguapense,cncflora_web
Elaphoglossum itatiayense,cncflora_web
Elaphoglossum langsdorffii,cncflora_web
Elaphoglossum macahense,cncflora_web
Elaphoglossum nigrescens,cncflora_web
Elaphoglossum pachydermum,cncflora_web
Elaphoglossum paulistanum,cncflora_web
Elaphoglossum prestonii,cncflora_web
Elaphoglossum scolopendrifolium,sima-cncflora_web-Portaria 443/2014
Elaphoglossum strictum,cncflora_web
Elaphoglossum tectum,cncflora_web
Eleocharis acutangula,UICN_API
Eleocharis bonariensis,cncflora_web
Eleocharis confervoides,UICN_API
Eleocharis flavescens,UICN_API
Eleocharis geniculata,UICN_API
Eleocharis loefgreniana,cncflora_web
Eleocharis mutata,UICN_API
Eleocharis plicarhachis,cncflora_web
Eleocharis radicans,sima
Eleocharis sellowiana,UICN_API
Eleocharis stenocarpa,sima-cncflora_web
Eleocharis urceolata,sima-cncflora_web
Elephantopus riparius,cncflora_web
Eleusine tristachya,UICN_API
Elleanthus linifolius,cncflora_web
Eltroplectris calcarata,cncflora_web
Eltroplectris kuhlmanniana,sima
Eltroplectris schlechteriana,sima
Elvasia capixaba,sima
Elvasia kollmannii,sima
Encholirium biflorum,sima-Portaria 443/2014
Encholirium disjunctum,sima-Portaria 443/2014
Encholirium gracile,sima-Portaria 443/2014
Encholirium heloisae,sima-Portaria 443/2014
Encholirium horridum,sima-Portaria 443/2014
Encholirium irwinii,sima-Portaria 443/2014
Encholirium longiflorum,sima-Portaria 443/2014
Encholirium luxor,sima-Portaria 443/2014
Encholirium pedicellatum,sima-Portaria 443/2014
Encholirium scrutor,sima-Portaria 443/2014
Encholirium vogelii,sima-Portaria 443/2014
Encyclia argentinensis,cncflora_web
Encyclia bragancae,sima-Portaria 443/2014
Encyclia fowliei,sima
Endlicheria paniculata,UICN_API
Enterolobium contortisiliquum,UICN_API
Enterolobium gummiferum,cncflora_ckan-UICN_API
Enydra anagallis,cncflora_web
Epidendrum addae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Epidendrum caldense,sima-cncflora_web
Epidendrum carpophorum,cncflora_web
Epidendrum cauliflorum,sima-SP_oficial-cncflora_web
Epidendrum chlorinum,cncflora_web
Epidendrum coronatum,sima-cncflora_web
Epidendrum cristatum,cncflora_web
Epidendrum dendrobioides,cncflora_web
Epidendrum filicaule,sima-SP_oficial-cncflora_web
