nome_aceito_correto,nomes_originais,elegivel_produto_1,splink_t20,gbif_t20,splink_rbcv,gbif_rbcv,sum,entra,notas_all,especialista
Aphelandra espirito-santensis,Aphelandra espirito-santensis,examinar,NA,FALSE,NA,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aphelandra longiflora,Aphelandra longiflora,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aphelandra maximiliana,Aphelandra maximiliana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aphelandra prismatica,Aphelandra prismatica,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aphelandra schottiana,Aphelandra schottiana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Aphelandra squarrosa,Aphelandra squarrosa,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Dicliptera squarrosa,Dicliptera squarrosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Dyschoriste lavandulacea,Dyschoriste lavandulacea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Justicia brasiliana,Justicia brasiliana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Justicia genuflexa,Justicia genuflexa,examinar,FALSE,TRUE,FALSE,TRUE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Justicia kleinii,Justicia kleinii,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Justicia lythroides,Justicia lythroides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Justicia polita,Justicia polita,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Justicia pygmaea,Justicia catharinensis,apta,TRUE,TRUE,TRUE,TRUE,4,entra,Nome original era sinônimo,
Justicia scheidweileri,Justicia scheidweileri,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Justicia tijucensis,Justicia tijucensis,examinar,TRUE,FALSE,FALSE,FALSE,1,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Lepidagathis meridionalis,Lepidagathis meridionalis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Pseuderanthemum riedelianum,Pseuderanthemum riedelianum,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ruellia bulbifera,Ruellia bulbifera,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ruellia epallocaulos,Ruellia epallocaulos,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ruellia erythropus,Ruellia erythropus,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ruellia multifolia,Ruellia multifolia,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Ruellia solitaria,Ruellia solitaria,apta,TRUE,FALSE,TRUE,TRUE,3,nao entra,"NA",
Staurogyne brachiata,Staurogyne brachiata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Staurogyne elegans,Staurogyne elegans,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Staurogyne itatiaiae,Staurogyne itatiaiae,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Staurogyne vauthieriana,Staurogyne vauthieriana,examinar,FALSE,TRUE,FALSE,TRUE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Staurogyne veronicifolia,Staurogyne veronicifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Staurogyne warmingiana,Staurogyne warmingiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Stenandrium mandioccanum,Stenandrium mandioccanum,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Stenostephanus lobeliiformis,Stenostephanus lobeliiformis,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Stenandrium hatschbachii,Stenandrium hatschbachii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Stenandrium stenophyllum,Stenandrium stenophyllum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ruellia dissitifolia,Ruellia dissitifolia,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Avicennia schaueriana,Avicennia schaueriana,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Dyschoriste smithii,Dyschoriste smithii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Staurogyne nitida,Staurogyne carvalhoi,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Justicia laevilinguis,Justicia laevilinguis,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Justicia pseudoamazonica,Justicia pseudoamazonica,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Avicennia germinans,Avicennia germinans,apta,FALSE,FALSE,FALSE,FALSE,0,nao entra,"NA",
Aphelandra margaritae,Aphelandra margaritae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Justicia clausseniana,Justicia clausseniana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Stenandrium dulce,Stenandrium diphyllum-Stenandrium diphyllum,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,nome duplicado com critério conflitante na base original/Nome original era sinônimo,
Justicia ramulosa,Justicia ramulosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Odontonema dissitiflorum,Odontonema dissitiflorum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pseuderanthemum modestum,Pseuderanthemum modestum,examinar,TRUE,FALSE,FALSE,FALSE,1,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Justicia bullata,Justicia bullata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Ruellia chamaedrys,Ruellia chamaedrys,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Schaueria paranaensis,Justicia paranaensis-Schaueria paranaensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Schaueria litoralis,Schaueria litoralis-Schaueria lophura-Schaueria virginea,apta,FALSE,FALSE,FALSE,FALSE,0,entra,Nome original era sinônimo-NA,
Pachystachys dubiosa,Pachystachys dubiosa-Streblacanthus dubiosus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Achatocarpus praecox,Achatocarpus praecox,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Adelothecium bogotense,Adelothecium bogotense,apta,FALSE,NA,FALSE,NA,0,nao entra,"NA",
Echinodorus paniculatus,Echinodorus paniculatus,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Sagittaria lancifolia,Sagittaria lancifolia,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Sagittaria rhombifolia,Sagittaria rhombifolia,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Helanthium bolivianum,Helanthium bolivianum,examinar,FALSE,FALSE,FALSE,FALSE,0,nao entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Limnocharis laforesti,Limnocharis laforesti-Limnocharis laforestii,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil-A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Alstroemeria amabilis,Alstroemeria amabilis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alstroemeria apertiflora,Alstroemeria apertiflora,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Alstroemeria capixaba,Alstroemeria capixaba,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alstroemeria caryophyllaea,Alstroemeria caryophyllaea,examinar,TRUE,NA,TRUE,NA,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Alstroemeria foliosa,Alstroemeria foliosa,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Alstroemeria inodora,Alstroemeria inodora,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Alstroemeria malmeana,Alstroemeria malmeana,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alstroemeria plantaginea,Alstroemeria plantaginea,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Alstroemeria variegata,Alstroemeria variegata,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Alstroemeria brasiliensis,Alstroemeria brasiliensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alstroemeria orchidioides,Alstroemeria orchidioides,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alstroemeria penduliflora,Alstroemeria penduliflora,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alternanthera sessilis,Alternanthera sessilis,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Alternanthera tenella,Alternanthera tenella,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Celosia grandifolia,Celosia grandifolia,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Chamissoa acuminata,Chamissoa acuminata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Chamissoa altissima,Chamissoa altissima,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Gomphrena elegans,Gomphrena elegans,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gomphrena vaga,Gomphrena vaga,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Hebanthe pulverulenta,Hebanthe pulverulenta,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Herbstia brasiliana,Herbstia brasiliana,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Lecosia oppositifolia,Lecosia oppositifolia,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pfaffia glomerata,Pfaffia glomerata,apta,TRUE,TRUE,TRUE,FALSE,3,nao entra,"NA",
Pfaffia gnaphaloides,Pfaffia gnaphaloides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Alternanthera bahiensis,Alternanthera bahiensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Blutaparon portulacoides,Blutaparon portulacoides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Chamissoa acuminata var. maximilianii,Chamissoa acuminata var. maximilianii,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Gomphrena agrestis,Gomphrena agrestis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gomphrena duriuscula,Gomphrena duriuscula,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena nigricans,Gomphrena nigricans,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pfaffia jubata,Pfaffia jubata,apta,TRUE,FALSE,TRUE,FALSE,2,nao entra,"NA",
Alternanthera micrantha,Alternanthera micrantha,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Celosia argentea,Celosia argentea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Gomphrena hatschbachiana,Gomphrena hatschbachiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alternanthera januarensis,Alternanthera januarensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Froelichia interrupta,Froelichia interrupta,examinar,TRUE,TRUE,TRUE,TRUE,4,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Froelichia procera,Froelichia procera,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Froelichiella grisea,Froelichiella grisea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena graminea,Gomphrena graminea,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Gomphrena paranensis,Gomphrena paranensis,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Gomphrena regeliana,Gomphrena regeliana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pfaffia argyrea,Pfaffia argyrea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pfaffia glabrata,Pfaffia glabrata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Alternanthera aquatica,Alternanthera aquatica,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Alternanthera paronychioides,Alternanthera paronychioides,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Amaranthus rosengurtii,Amaranthus rosengurtii,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Pfaffia minarum,Pfaffia minarum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena centrota,Gomphrena centrota,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena pulchella,Gomphrena pulchella,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena schlechtendaliana,Gomphrena schlechtendaliana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena sellowiana,Gomphrena sellowiana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Gomphrena macrocephala,Gomphrena macrocephala,apta,TRUE,FALSE,FALSE,FALSE,1,nao entra,"NA",
Alternanthera kurtzii,Alternanthera decurrens,apta,TRUE,NA,TRUE,NA,2,entra,Nome original era sinônimo,
Alternanthera praelonga,Alternanthera praelonga,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Alternanthera puberula,Alternanthera puberula,apta,FALSE,NA,FALSE,NA,0,nao entra,"NA",
Alternanthera hirtula,Alternanthera hirtula,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Alternanthera reineckii,Alternanthera reineckii-Alternanthera reinekii,apta,FALSE,NA,FALSE,NA,0,entra,Nome original mal escrito-NA,
Quaternella glabratoides,Quaternella glabratoides,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Alternanthera flavescens,Alternanthera flavescens,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Alternanthera lanceolata,Alternanthera lanceolata,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Crinum americanum,Crinum americanum,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Griffinia colatinensis,Griffinia colatinensis,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Griffinia espiritensis,Griffinia espiritensis,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Griffinia intermedia,Griffinia intermedia,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Griffinia parviflora,Griffinia parviflora,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Griffinia paubrasilica,Griffinia paubrasilica,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Griffinia rochae,Griffinia rochae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum blossfeldiae,Hippeastrum blossfeldiae,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Hippeastrum brasilianum,Hippeastrum brasilianum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum breviflorum,Hippeastrum breviflorum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum papilio,Hippeastrum papilio,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum psittacinum,Hippeastrum psittacinum,apta,TRUE,FALSE,TRUE,FALSE,2,entra,"NA",
Hippeastrum santacatarina,Hippeastrum santacatarina,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum striatum,Hippeastrum striatum,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
Zephyranthes capivarina,Zephyranthes capivarina,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Zephyranthes paranaensis,Zephyranthes paranaensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Griffinia aracensis,Griffinia aracensis,examinar,NA,NA,NA,NA,NA,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA
Griffinia gardneriana,Griffinia gardneriana,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Griffinia liboniana,Griffinia liboniana,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Hippeastrum angustifolium,Hippeastrum angustifolium,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Hippeastrum leucobasis,Hippeastrum leucobasis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum morelianum,Hippeastrum morelianum,apta,TRUE,TRUE,TRUE,FALSE,3,entra,"NA",
Hippeastrum reginae,Hippeastrum reginae,apta,TRUE,TRUE,FALSE,TRUE,3,entra,"NA",
Hippeastrum vittatum,Hippeastrum vittatum,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Worsleya procera,Worsleya procera,examinar,TRUE,FALSE,TRUE,FALSE,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Zephyranthes americana,Zephyranthes brasiliensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Zephyranthes candida,Zephyranthes candida,apta,FALSE,TRUE,FALSE,TRUE,2,entra,"NA",
Zephyranthes coerulea,Habranthus coeruleus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Griffinia nocturna,Griffinia nocturna,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Hippeastrum stapfianum,Hippeastrum goianum,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Zephyranthes irwiniana,Habranthus irwinianus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Griffinia hyacinthina,Griffinia hyacinthina,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Zephyranthes blumenavia,Eithea blumenavia,apta,TRUE,FALSE,TRUE,FALSE,2,entra,Nome original era sinônimo,
Astronium graveolens,Astronium graveolens,apta,TRUE,TRUE,FALSE,FALSE,2,nao entra,"NA",
Lithraea molleoides,Lithraea molleoides,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Schinopsis brasiliensis,Schinopsis brasiliensis var. glabra,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Spondias mombin,Spondias mombin,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tapirira guianensis,Tapirira guianensis,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Tapirira obtusa,Tapirira obtusa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Anacardium humile,Anacardium humile,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Schinus ramboi,Schinus ramboi,apta,FALSE,FALSE,FALSE,FALSE,0,entra,"NA",
Astronium balansae,Myracrodruon balansae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil/Nome original era sinônimo,
Schinopsis balansae,Schinopsis balansae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Schinus engleri,Schinus engleri,apta,TRUE,TRUE,TRUE,FALSE,3,entra,"NA",
Schinus spinosa,Schinus spinosa,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Spondias expeditionaria,Spondias expeditionaria,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Spondias venulosa,Spondias venulosa,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Astronium urundeuva,Astronium urundeuva-Myracrodruon urundeuva,apta,TRUE,TRUE,TRUE,FALSE,3,entra,Nome original era sinônimo-NA,
Anemia blechnoides,Anemia blechnoides,examinar,TRUE,NA,FALSE,NA,1,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Anemia espiritosantensis,Anemia espiritosantensis,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Anemia gardneri,Anemia gardneri,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Anemia organensis,Anemia organensis,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Anemia phyllitidis,Anemia candidoi,apta,TRUE,NA,TRUE,NA,2,entra,Nome original era sinônimo,
Anemia trichorhiza,Anemia trichorhiza,apta,FALSE,NA,FALSE,NA,0,entra,"NA",
Anemia dentata,Anemia dentata,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Aneura pinguis,Aneura pinguis,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona annonoides,Annona annonoides,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona calcarata,Annona calcarata,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona dolabripetala,Annona dolabripetala-Annona neosericea-Annona ubatubensis,apta,TRUE,NA,TRUE,NA,2,entra,Nome original era sinônimo-NA,
Annona emarginata,Annona emarginata-Annona maritima-Annona neosalicifolia-Annona rugulosa,apta,TRUE,NA,TRUE,NA,2,entra,Nome original era sinônimo-NA,
Annona ferruginea,Annona ferruginea,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona parviflora,Annona parviflora,examinar,TRUE,NA,TRUE,NA,2,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,FBnao- OCCScruzam
Annona pickelii,Annona pickelii,examinar,FALSE,NA,FALSE,NA,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Annona sylvatica,Annona sylvatica,apta,TRUE,NA,TRUE,NA,2,nao entra,"NA",
Annona xylopiifolia,Annona xylopiifolia,apta,TRUE,NA,TRUE,NA,2,entra,"NA",
Diclinanona matogrossensis,Diclinanona matogrossensis,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duckeanthus grandiflorus,Duckeanthus grandiflorus,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia dicholepidota,Duguetia dicholepidota,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia furfuracea,Duguetia fufuracea-Duguetia furfuracea,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,Nome original era sinônimo-NA,
Duguetia lanceolata,Duguetia lanceolata,apta,TRUE,TRUE,TRUE,TRUE,4,nao entra,"NA",
Duguetia magnolioidea,Duguetia magnolioidea,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia restingae,Duguetia restingae,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia reticulata,Duguetia reticulata,examinar,FALSE,FALSE,FALSE,FALSE,0,entra,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,
Duguetia salicifolia,Duguetia salicifolia,apta,TRUE,TRUE,TRUE,TRUE,4,entra,"NA",
