"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"153","2020-12-21 16:23:19-03","MBM","MBM","268141","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Barboza, E.","2002","02","20","Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,"MBM268141","MBM268141",NA,NA,NA,"4339","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:23:19-03","MBM","MBM","24531","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Hatschbach, G.","1972","07","11","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,"MBM024531","MBM024531",NA,NA,NA,"29794","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:23:19-03","MBM","MBM","56978","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Hatschbach, G.","1975","11","05","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM056978","MBM056978",NA,NA,NA,"34903","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:23:19-03","MBM","MBM","14475","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) W.S. Judd","Sleumer, H.","Hatschbach, G.","1969","11","05","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"MBM014475","MBM014475",NA,NA,NA,"22818","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:23:19-03","MBM","MBM","415196","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.","2017","10","13","Brazil","Paraná","Antonina","Serra do Ibitiraquire, Disco Porto, rio Cotia","-48.806944","-25.238056","-48.806944","-25.238056","MBM415196","MBM415196",NA,NA,"acutifolia","1906","Southern America","740","740",NA,"Arvoreta 3 m alt.; corola alva; vegetação herbáceo-arbustiva em área de aterro; Floresta Ombrófila Densa Submontana.",NA,NA,NA,"2018","10",NA,"23",NA,NA,NA,NA,NA
"158","2020-12-21 16:23:19-03","MBM","MBM","17961","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Judd, W.S.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","11","21","Brazil","Paraná","Bocaiúva do Sul","Campina dos Tavares","-49.1150016784668","-25.2061004638672",NA,NA,"MBM017961","MBM017961",NA,NA,"acutifolia","25598","Southern America",NA,NA,NA,"Arbusto 3m, flor creme. Matinha na beira do campo na encosta de pequenos morros; Arbusto 3m, flor creme.; Matinha na beira do campo na encosta de pequenos morros.","61623","auto","ISOTYPE","1984",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:23:19-03","MBM","MBM","294278","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Simon, G.F.; Silva, J.M.; Simon, G.F.","2004","01","16","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"MBM294278","MBM294278",NA,NA,"acutifolia","5833","Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:23:19-03","MBM","MBM","222052","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Ribas, O.S.","Silva, J.M.; Poliquesi, C.B.; Abe, L.M.; Poliquesi, C.B.; Abe, L.M.","1998","03","17","Brazil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,"MBM222052","MBM222052",NA,NA,"acutifolia","2299","Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:23:19-03","MBM","MBM","301150","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Mocochinski, A.Y.","Mocochinski, A.Y.; et al.; et al.","2003","12","01","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,"MBM301150","MBM301150",NA,NA,"acutifolia","177","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:23:19-03","MBM","MBM","254017","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Ribas, O.S.","Barboza, E.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","2000","11","09","Brazil","Paraná","Guaratuba","Usina Chaminé","-48.5746994018555","-25.8827991485596",NA,NA,"MBM254017","MBM254017",NA,NA,"acutifolia","578","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:23:19-03","MBM","MBM","384244","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Barboza, E.","Dunaiski Jr.; A.","2007","11","02","Brazil","Paraná","São José dos Pinhais","Cunhãy","-49.2064018249512","-25.5347003936768",NA,NA,"MBM384244","MBM384244",NA,NA,"acutifolia","3480","Southern America",NA,NA,NA,"Arbusco com flores alvas.","45291","auto",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:23:19-03","MBM","MBM","242517","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Ribas, O.S.","Cordeiro","1999","10","26","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"MBM242517","MBM242517",NA,NA,"acutifolia","3099","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:23:19-03","MBM","MBM","276499","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Ribas, O.S.","Sehnem, A.","1950","12","19","Brazil","Rio Grande do Sul","São Francisco de Paula","Taibé","-50.5835990905762","-29.4480991363525",NA,NA,"MBM276499","MBM276499",NA,NA,"acutifolia","5164","Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:23:19-03","MBM","MBM","51169","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Judd, W.S.","Reitz, R.","1948","11","02","Brazil","Santa Catarina","Brusque","Morro Spitzkopf","-48.9174995422363","-27.0981006622314",NA,NA,"MBM051169","MBM051169",NA,NA,"acutifolia","2260","Southern America",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:23:19-03","MBM","MBM","232722","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Maschio, W.","1998","11","30","Brazil","Paraná","Bocaiúva do Sul","Fazenda Castelo Branco","-49.1150016784668","-25.2061004638672",NA,NA,"MBM232722","MBM232722",NA,NA,"niederleinii","228","Southern America",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:23:19-03","MBM","MBM","39371","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Hatschbach, G.","1959","11","22","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM039371","MBM039371",NA,NA,"niederleinii","6493","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:23:19-03","MBM","MBM","17968","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Hatschbach, G.","1959","11","22","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM017968","MBM017968",NA,NA,"niederleinii","6493","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:23:19-03","MBM","MBM","254018","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Ribas, O.S.","Silva, J.M.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2000","02","25","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM254018","MBM254018",NA,NA,"niederleinii","3255","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:23:19-03","MBM","MBM","294279","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Silva, J.M.; Longhi-Wagner, H.M.; Longhi-Wagner, H.M.","2004","01","12","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM294279","MBM294279",NA,NA,"niederleinii","3938","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:23:19-03","MBM","MBM","39369","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Hatschbach, G.","1959","11","22","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM039369","MBM039369",NA,NA,"niederleinii","6575","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:23:19-03","MBM","MBM","233227","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Silva, R.R.","Silva, R.R.; et al.; et al.","1999","01","22","Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233227","MBM233227",NA,NA,"niederleinii","64","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:23:19-03","MBM","MBM","232798","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Silva, R.R.","Santos, E.P.; et al.; et al.","1998","11","27","Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"MBM232798","MBM232798",NA,NA,"niederleinii","672","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:23:19-03","MBM","MBM","301149","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Scheer, M.B.","Scheer, M.B.; et al.; et al.","2003","10","05","Brazil","Paraná","Guaratuba","Serra do Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM301149","MBM301149",NA,NA,"niederleinii","547","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:23:19-03","MBM","MBM","227006","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","1997","12","31","Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"MBM227006","MBM227006",NA,NA,"niederleinii","2214","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:23:19-03","MBM","MBM","106433","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Sehnem, A.","1950","01","19","Brazil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"MBM106433","MBM106433",NA,NA,"niederleinii","4295","Southern America",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:23:19-03","MBM","MBM","171177","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"MBM171177","MBM171177",NA,NA,"niederleinii","61314","Southern America",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:23:19-03","MBM","MBM","347999","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Dalastra, C.H.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.","2008","11","16","Brazil","Santa Catarina","Bom Jardim da Serra","Boca da Serra","-49.624698638916","-28.3369007110596",NA,NA,"MBM347999","MBM347999",NA,NA,"niederleinii","7216","Southern America",NA,NA,NA,"Arbusto, 2m, flor creme. Matinha nebular; Arbusto 2m, flor creme.; Matinha nebular.","32577","auto",NA,"2019","02",NA,"12",NA,NA,NA,NA,NA
"180","2020-12-21 16:23:19-03","MBM","MBM","128768","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1988","10","04","Brazil","Santa Catarina","Bom Jardim da Serra","Bom Jardim da Serra, arredores","-49.624698638916","-28.3369007110596",NA,NA,"MBM128768","MBM128768",NA,NA,"niederleinii","52376","Southern America",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:23:19-03","MBM","MBM","39370","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Reitz, R.","1948","02","15","Brazil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,"MBM039370","MBM039370",NA,NA,"niederleinii","2338","Southern America",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:23:19-03","MBM","MBM","176188","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Judd, W.S.","Reitz, R.","1948","02","15","Brazil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,"MBM176188",NA,NA,NA,"niederleinii","2338","Southern America",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:23:19-03","MBM","MBM","233226","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","1998","12","29","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM233226","MBM233226",NA,NA,"niederleinii","2747","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:23:19-03","MBM","MBM","249252","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Romão, G.O.","Cordeiro, J.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","1999","12","28","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, próximo a torre de rádio","-49.2655982971191","-26.1924991607666",NA,NA,"MBM249252","MBM249252",NA,NA,"niederleinii","1712","Southern America",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:23:19-03","MBM","MBM","128769","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii niederleinii","(Sleumer) W.S. Judd","Hatschbach, G.","Landrum, L.R.","1977","11","22","Brazil","Santa Catarina","Lages","Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM128769","MBM128769",NA,NA,"niederleinii","2685","Southern America",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04507646","PreservedSpecimen",NA,"Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,"Ule, E.","1891","1","1","Brasil","Santa Catarina",NA,"No campo de Capivare acima da Serra Geral",NA,NA,NA,NA,"P04507646","P04507646_01",NA,NA,NA,NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507646' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1841",NA,NA
"187","2016-08-02 10:55:15-03","MNHN","RECOLNAT_MNHN_P","P00715920","PreservedSpecimen",NA,"Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,"Glaziou, A.","1892","3","28","Brésil",NA,NA,"Biribiry, au Mocoto (Minas)",NA,NA,NA,NA,"P00715920","P00715920_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00715920' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19572",NA,NA
"188","2015-09-04 15:49:23-03","MNHN","RECOLNAT_MNHN_P","P04507645","PreservedSpecimen",NA,"Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,"Lourteig, A.","1967","12","14","Brasil","Santa Catarina","São Joaquim","Serra do Oratório, aparados de la Serra (bord de falaise).","-49.9317016601562","-28.2938995361328",NA,NA,"P04507645","P04507645_01",NA,NA,NA,NA,NA,"1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04507645' target='other'> <mi>dwc_moreinfo</mi></a>","48290","auto",NA,NA,NA,NA,NA,NA,NA,"2149",NA,NA
"189","2020-12-11 11:35:01-03","UFMG","BHCB","48227","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:35:01-03","UFMG","BHCB","61766","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,NA,NA,NA,NA,"Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:35:01-03","UFMG","BHCB","61282","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd",NA,NA,NA,NA,NA,"Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:18:46-03","UFPR","UPCB","72380","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii","(Sleumer) Judd","Mancinelli, W.S.","Mancinelli, W.S.","2010","11","03","Brasil","Santa Catarina","Garuva","Serra Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,NA,"1322",NA,"1100","1100",NA,"Arbustiva, corrente em Campos de Altitude..","22441","auto",NA,"2010","11",NA,"03",NA,NA,NA,NA,NA
"193","2021-02-11 17:18:46-03","UFPR","UPCB","43633","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. acutifolia","(Sleumer) Judd","Romão, G.O.","Barbosa, E.","2000","11","09","Brasil","Paraná","Guaratuba","Usina Chaminé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"var. acutifolia","578",NA,NA,NA,NA,"Arbusto 1,5m, com flores alvas, no alto do morro..","41937","auto",NA,"2007","09",NA,"25",NA,NA,NA,NA,NA
"194","2021-02-11 17:18:46-03","UFPR","UPCB","40933","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Silva, R.R. & Cervi","Reitz, P.R.","1948","02","15","Brasil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,NA,"var. niederleinii","2338",NA,NA,NA,NA,"Árvore 5m, flor branca. Alt.: 2000m..","35974","auto",NA,"1998","10",NA,"03",NA,NA,NA,NA,NA
"195","2021-02-11 17:18:46-03","UFPR","UPCB","1881","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Silva, R.R. & Cervi","Reitz, P.R.","1948","02","15","Brasil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,NA,"var. niederleinii","2338",NA,NA,NA,NA,"Árvore 5m, flor branca. Alt.: 2000m..","35974","auto",NA,"1998","10",NA,"03",NA,NA,NA,NA,NA
"196","2021-02-11 17:18:46-03","UFPR","UPCB","49512","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Scheer, M.B.","Scheer, M.B.","2003","02","08","Brasil","Paraná","Morretes","Serra da Igreja, Morro dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"var. niederleinii","549",NA,NA,NA,NA,"Arbustiva ereta. Refúgio vegetacional altomontano..","30514","auto",NA,"2004","07",NA,NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:18:46-03","UFPR","UPCB","40465","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Santos, E.P.","Santos, E.P.","1999","12","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"var. niederleinii","861",NA,NA,NA,NA,"Árvore de ± 4 m, flor creme. Interior de floresta ombrófila densa alto-montana, 1350 m de altitude..","41937","auto",NA,"1999","12",NA,"17",NA,NA,NA,NA,NA
"198","2021-02-11 17:18:46-03","UFPR","UPCB","36275","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Silva, R.R.","Silva, R.R.","1999","01","22","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"var. niederleinii","64",NA,NA,NA,NA,"Arbusto de 2m, flores alva-esverdeadas. Campo rupestre, 1210m de altitude..","41937","auto",NA,"1999","01",NA,"25",NA,NA,NA,NA,NA
"199","2021-02-11 17:18:46-03","UFPR","UPCB","35598","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii var. niederleinii","(Sleumer) Judd","Silva, R.R.","Santos, E.P.","1998","11","27","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"var. niederleinii","672",NA,"1210","1210",NA,"Arbusto de ± 2 m, flores esverdeadas. Campo rupestre..","41937","auto",NA,"1999","01",NA,"15",NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","1950350","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Walter S. Judd","Gert G. Hatschbach","1970","11","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia","Hatschbach 25598","South America",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2009-12-04 16:52:00-02","MO","MOBOT","2457320","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","Judd, W. S.","Gert G. Hatschbach|O. V. Guimarães","1970","11","21","Brazil","Paraná",NA,"Bocaiúva do Sul. Campina dos Tavares",NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia","Hatschbach 25598","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","2898636","PreservedSpecimen","Plantae","Ericaceae","Agarista","niederleinii","Agarista niederleinii acutifolia","Judd","G. Hatschbach","E.L. Barbosa","2000",NA,NA,"Brazil","Paraná",NA,"Usina Chaminé (Mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia","Barbosa 578","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
