"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"100","2020-12-20 21:17:41-03","UFV","VIC","36589","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Fernandes, J.M.","Fernandes, J.M.","788","2010","04","02",NA,"Brasil","Minas Gerais","São Roque de Minas","Entorno do Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Árvore de 10 m de altura; Cálice esverdeado e corola arroxeada; Frutos verdes.","VIC036589",NA,NA,NA,"57119","auto",NA,NA,"2010","04","02",NA,NA,NA,NA,NA
"101","2019-11-21 14:36:59-03","UFJF","CESJ","34262","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","L.C.S. Assis","L.C.S. Assis","115","2001","04","30","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Árvore com aproximadamente 18 m encontrada na borda da mata. Caule cinza liso, folhas discolores, pétalas roxas ou brancas, cálice piloso, frutos pilosos. Havia apenas este indivíduo.","CESJ034262",NA,NA,NA,"7934","auto",NA,NA,"2001","04",NA,NA,NA,NA,NA,NA
"102","2019-11-21 14:36:59-03","UFJF","CESJ","28099","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"E.E.Santo; C.Sant'Anna","CESJ28099","1938","10",NA,"América do Sul","Brasil","Espirito Santo","Cariacica","Fazenda Maricará Instituto Biologia Vegetal","-40.4199981689453","-20.2639007568359",NA,"Material recebido da Secção Técnica do Café, Victoria (N.4). Entregue à secção pelo Snr. J.E.T.Mendes em outubro de 1938.","CESJ028099",NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-21 14:36:59-03","UFJF","CESJ","49870","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","F.S. Souza","M.G. Rezende; R.C.L. Elias; F.R.G. Salimena","64","2008","03","28","América do Sul","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedra Branca","-46.386100769043","-21.9235992431641",NA,"Árvore ca. 10 m, estrada para a serra da Pedra Branca. Flores alvas até róseas e majenta, cálice ferruginoso, castanhos escuros.","CESJ049870",NA,NA,NA,"25710","auto",NA,NA,"2009","10",NA,NA,NA,NA,NA,NA
"104","2019-11-21 14:36:59-03","UFJF","CESJ","28163","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","A.S.Lima","A.S.Lima","CESJ28163","1944","05","10","América do Sul","Brasil","São Paulo","Água da Prata",NA,NA,NA,NA,"Árvore, mato. 10 folhas no herbário.","CESJ028163",NA,NA,NA,NA,NA,NA,NA,"1944","05","10",NA,NA,NA,NA,NA
"105","2019-11-21 14:36:59-03","UFJF","CESJ","X-047/X-080","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Nome vulgar:Pau-pereira,folha de bolo,mangalô,cataquá.Árvore que atinge usualmente 20m por 40 a 60cm.Madeira uniforme e dura.","CESJX047X0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 14:36:59-03","UFJF","CESJ","27930","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H.F. Leitão Filho","C.Pacheco","CESJ27930","1967","05","12","América do Sul","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"3 folhas no herbário.","CESJ027930",NA,NA,NA,"23900","auto",NA,NA,"1967","05","12",NA,NA,NA,NA,NA
"107","2019-11-21 14:36:59-03","UFJF","CESJ","28130","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","A.S.Lima","J.E.T.Mendes","163","1944","04","11","América do Sul","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,"Árvore, Fazenda Santa Elisa. Folhas no herbário.","CESJ028130",NA,NA,NA,"23900","auto",NA,NA,"1944","04","11",NA,NA,NA,NA,NA
"108","2019-11-21 14:36:59-03","UFJF","CESJ","28243","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","J.Santoro","H.J.Scaranani","CESJ28243","1947","08","28","América do Sul","Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,"Árvore, coleção árvore de sombra, Faz. Santa Elisa. Folhas no herbário.","CESJ028243",NA,NA,NA,"23900","auto",NA,NA,"1947","08","29",NA,NA,NA,NA,NA
"109","2019-11-21 14:36:59-03","UFJF","CESJ","28182","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","H.F. Leitão Filho","C.Pacheco","CESJ28182","1967","05","12","América do Sul","Brasil","São Paulo","Campinas","Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,"3 folhas no herbário.","CESJ028182",NA,NA,NA,"23900","auto",NA,NA,"1967","05","12",NA,NA,NA,NA,NA
"110","2019-12-16 09:56:12-03","UNICAMP","UEC","143184","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Urbanetz, C; Corrêa, AM; Costa, AM","Tozzi, AMGA; et al.","2003/40","2003","05","06",NA,"Brazil","Minas Gerais","Fortaleza de Minas",NA,"-46.754444","-20.847361",NA,"Árvore, 8m, flores lilases.","UEC178310","UEC178310","1043","1043",NA,NA,"-46.754444","-20.847361",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-12-16 09:56:12-03","UNICAMP","UEC","145342","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Lima, HC; Wendt, T; Farney de Sá, C; Andreata, RHP; Caruso Gomes, J","3047","1987","06","30",NA,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Fazenda da forquilha, próx. ao Rio do Norte.","-41.833333","-21.883333",NA,"Árvore pequena ou mediana, 10-15m alt. tronco com casca lisa e acinzentada, DAP 30cm. Frutos imaturos fulvo-esverdeados. Vários indivíduos no pasto, remanescentes da mata de encosta. N. V.: Folha larga.","UEC178309","UEC178309","350","550",NA,NA,"-41.833333","-21.883333",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:31:11-03","UNICAMP","UEC","159452","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Silva, JS; Tozzi, AMGA; Costa, MFB; Pinto, RB; et al.","1074","2011","11","15",NA,"Brazil","Minas Gerais",NA,"Estrada Jacuí - Fortaleza de Minas, Direção a São Sebastião do Paraíso, Beira da estrada.","-46.757778","-20.971111",NA,"Árvore com 10 m de altura. Frutos castanhos.","UEC032876","UEC032876","1128","1128",NA,NA,"-46.757778","-20.971111",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:31:11-03","UNICAMP","UEC","168476","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rossi, L","Kirizawa, M","3621","2008","04","12",NA,"Brazil","São Paulo","Caconde","Na encosta da Serra da Mantiqueira.&nf;Beira de estrada com mata semidecídua de um lado, nas cercanias da represa de Caconde. Na encosta de morro desmatado.","-46.633333","-21.533333",NA,"Árvore ca. 8 m alt., isolada, em floração intensa; Fores alvas e lilases, fruto legume imaturo.","UEC091433","UEC091433","835","835",NA,NA,"-46.633333","-21.533333","2008","04","17",NA,NA,NA,NA,NA
"114","2021-03-01 16:31:11-03","UNICAMP","UEC","192534","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Lima, HC","Baez, C; Fernandez, EP; Gomes, RC; Martinelli, G; Haroldo, L; Lerina, E","1562","2018","04","04",NA,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Reserva Ecológica do Guapiaçu, Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu.","-42.75","-22.395556",NA,"Árvore matriz n° 113; CAP 157 cm; Corte alvacento com exudato vermelho pouco abundante. Cálice verde com indumento castanho. Corola violácea. Verticilo com mácula central amarela. Folhas marcadamentes discolores. Altura:19m. Habitat:","UEC166409","UEC166409","413","413",NA,NA,"-42.75","-22.395556","2018","04",NA,NA,NA,NA,NA,NA
"115","2020-03-02 11:04:44-03","UNICAMP","UEC","46250","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Vieira, MC; El-Dash, L","59117","1987","09","06",NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Disturbed semidecidous forest.","-46.25","-21.416667",NA,"Tree 30m, common, completely leafless, Cebus monkeys eating seeds; leaves from juvenile.","UEC178312","UEC178312","800","800",NA,NA,"-46.25","-21.416667",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-03-02 11:04:44-03","UNICAMP","UEC","462500","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Gentry, A; et al.","59117","1987","09","06",NA,"Brazil","Minas Gerais",NA,"Fazenda Lagoa, Mata Lagoa, disturbed sem","-46.25","-21.416667",NA,"fruto, Tree 30m, common, completely leafless. Cebus monkeys eating seeds; leaves from juvenile.","UEC178312","UEC178312",NA,NA,NA,NA,"-46.25","-21.416667",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-12-16 09:56:12-03","UNICAMP","UEC","77630","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Martins, AB","31474","1994","03","21",NA,"Brazil","São Paulo","Águas da Prata","Fazenda Retiro, Borda da Mata na beira da estrada.","-47.333333","-21.866667",NA,"Árvore ca. 15m de altura. Flores brancas com estrias azul-arroxeadas e ápice às vezes rosado. Inflorescência com eixos e botões negros, aveludados.","UEC178318","UEC178318",NA,NA,NA,NA,"-47.333333","-21.866667","2002",NA,NA,NA,NA,NA,NA,NA
"118","2020-02-03 10:09:04-03","UNICAMP","UEC","77604","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Martins, AB","31499","1994","03","21",NA,"Brazil","São Paulo","Águas da Prata","Rod. Adhemar P. Barros, Km 232, Ca. 2 Km antes da entrada para a Fazenda Monte Alegre.","-47.333333","-21.866667",NA,"Árvore ca. 5m de altura, com flores lilás-rosadas, cálice e eixo da inflorescência negro-aveludados.","UEC176689","UEC176689",NA,NA,NA,NA,"-47.333333","-21.866667","2002",NA,NA,NA,NA,NA,NA,NA
"119","2019-12-16 09:56:12-03","UNICAMP","UEC","574750","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Carvalho, AMV; Santos, TS; Brito, HS","2539","1989","09","06",NA,"Brazil","Bahia","Itabuna","km 564 da rodovia BR-101. Região da Mata","-39.2803001403809","-14.7855997085571",NA,"fruto, Árvore com ca. 7m de altura, folha levemente discolor com face inferior mais clara. Frutos maduros verde amarelados. Material para Rhodia: Folha e casca.","UEC178316","UEC178316",NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-12-16 09:56:12-03","UNICAMP","UEC","8761","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Martins, FR","1","1975","03","22",NA,"Brazil","Minas Gerais","Alpinópolis","Fazenda Salto, Furnas.","-46.3880996704102","-20.8635997772217",NA,"Árvore 4-5m, copa simpetrica, com inflorescências terminais em panículas grandes com eixo ao redor de 1,0m, flores roxas. Indivíduo isolado, em beira de vale.","UEC178319","UEC178319","1000","1000","22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-12-16 09:56:12-03","UNICAMP","UEC","8760","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Shepherd, GJ; Semir, J; Salgado, PR; Andrade, JB","7248","1978","02","22",NA,"Brazil","Minas Gerais","Araxá","Em cerrado.","-46.940601348877","-19.5932998657227",NA,"Árvore de 10m; flores + / - lilases (vexillum) com mancha amarela.","UEC178311","UEC178311","1000","1000","29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-12-16 09:56:12-03","UNICAMP","UEC","138799","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Arzolla, FARDP","Arzolla, FARDP","745","2005","03","06",NA,"Brazil","Minas Gerais","Itajubá","Margens da Rodovia BR 469, Remanescentes de floresta.","-45.4528007507324","-22.4256000518799",NA,"Árvore, 10 metros de altura, flores arroxeadas.","UEC178308","UEC178308",NA,NA,"19946","auto",NA,NA,"2005","03","16",NA,NA,NA,NA,NA
"123","2019-12-16 09:56:12-03","UNICAMP","UEC","93781","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tozzi, AMGA; Tozzi, CL; Junqueira, FA","96-45","1996","06","30",NA,"Brazil","Minas Gerais","Jacuí","Fazenda São José, Estrada Jacuí - Fortaleza de Minas, próximo ao embarcadouro de gado. Remanescente de mata.","-46.7411003112793","-21.0167007446289",NA,"Árvore de 10-13m de altura, fruto castanho (amarronzado), folhas discolores.","UEC178314","UEC178314",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-12-16 09:56:12-03","UNICAMP","UEC","93782","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tozzi, AMGA; Tozzi, CL; Junqueira, FA","96-45","1996","06","30",NA,"Brazil","Minas Gerais","Jacuí","Fazenda São José, Estrada Jacuí - Fortaleza de Minas, próximo ao embarcadouro de gado. Remanescente de mata.","-46.7411003112793","-21.0167007446289",NA,"Árvore de 10-13m de altura, fruto castanho (amarronzado), folhas discolores.",NA,NA,NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-12-16 09:56:12-03","UNICAMP","UEC","206475","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tozzi, AMGA","97/4","1997","03","31",NA,"Brazil","Minas Gerais","Jacuí","Fazenda São José, próximo à sede.","-46.7411003112793","-21.0167007446289",NA,"folha, Remanescente de mata, estéril, material testemunho de estudos fitoquímicos.","UEC178315","UEC178315",NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-12-16 09:56:12-03","UNICAMP","UEC","980880","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Tozzi, AMGA","974","1997","03","31",NA,"Brazil","Minas Gerais","Jacuí","Fazenda São José, Próximo à sede. Remanescente de mata.","-46.7411003112793","-21.0167007446289",NA,"Estéril. Material testemunho de estudos fitoquímicos.",NA,NA,NA,NA,"16705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-12-16 09:56:12-03","UNICAMP","UEC","91103","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Souza, SB","452","1994","08","21",NA,"Brazil","Minas Gerais","Monte Belo","Mata da Olaria - Fazenda Lagoa.","-46.3675003051758","-21.3264007568359",NA,"folha, Árvore. Material estéril na trilha.","UEC178317","UEC178317",NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-16 09:56:12-03","UNICAMP","UEC","130101","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Oliveira, DMT; Campos, CJ","s.n.","1997","03","20",NA,"Brazil","São Paulo","Botucatu","Fazenda Experimental Lageado, UNESP.","-48.439998626709","-22.8799991607666",NA,"Árvore de 18m de altura; inflorescências apicais com flores claras na base e roxas no ápice, com cálice aveludado marrom.","UEC178320","UEC178320",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-16 09:56:12-03","UNICAMP","UEC","071992","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Santin, DA","Santin, DA","30974","1993","06","01",NA,"Brazil","São Paulo","Campinas","Instituto de Biologia, UEC.","-47.060001373291","-22.8999996185303",NA,NA,"UEC178326","UEC178326",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-12-16 09:56:12-03","UNICAMP","UEC","139630","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Hoehne, FC","Hoehne, FC","s.n","1927","05","13",NA,"Brazil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,"UEC178307","UEC178307",NA,NA,"19933","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:31:11-03","UNICAMP","UEC","206476","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Bernacci, LC; Pilati, R; Camargo, O; Andrade, PRP","311","1994","06","14",NA,"Brazil","São Paulo","Monte Alegre do Sul","E.E. Monte Alegre.","-46.6800003051758","-22.6800003051758",NA,"Arbórea, 15mts de altura, frutos imaturos ferruginosos.; Região montanhosa.","UEC051599","UEC051599",NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-12-16 09:56:12-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Marcondes-Ferreira, W; Belinello, R; Silva, AA; Zanini, E; Torres Jr, AH; Rizzatti, ACS","1117","1995","05","03",NA,"Brazil","São Paulo","Pedregulho","Fazenda Santa Terezinha, itirapuã, ca. 8 km da fronteira.","-47.4700012207031","-20.25",NA,"Árvore até 12m, flores lilás escuro e brancas, cálice com pilosidade nigrescente. Frutos jovens dourado-nigrescentes, no cume do morro.",NA,NA,NA,NA,"27552","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"133","2019-12-16 09:56:12-03","UNICAMP","UEC","73506","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Marcondes-Ferreira, W; Belinello, R; Silva, AA; Zanini, E; Torres Jr, AH; Rizzatti, ACS","1117","1995","05","03",NA,"Brazil","São Paulo","Pedregulho","Fazenda Santa Terezinha, itirapuã, ca. 8 km da fronteira.","-47.4700012207031","-20.25",NA,"Árvore até 12m, flores lilás escuro e brancas, cálice com pilosidade nigrescente. Frutos jovens dourado-nigrescentes, no cume do morro.","UEC042191","UEC042191",NA,NA,"27552","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-15 11:56:53-03","UNICAMP","UEC","89612","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Kämpf, E","Catharino, ELM","24","1984","03","26",NA,"Brazil","São Paulo","Piracicaba","Parque da Esalq / USP","-47.6399993896484","-22.7199993133545",NA,"Flores novas, escuras, violáceas, flores mais velhas brancas sem perfume.","UEC178325","UEC178325",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:31:11-03","UNICAMP","UEC","157167","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Kotchetkoff-Henriques, O","Kotchetkoff-Henriques, O; Nogueira, AC","30","2001","05","03",NA,"Brazil","São Paulo","Ribeirão Preto","Mata Fazenda Santa Rita","-47.810001373291","-21.1700000762939",NA,"Árvore ca. 10m altura, diâmetro ca. 30cm. Flores brancas e lilás.","UEC008546","UEC008546",NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-12-16 09:56:12-03","UNICAMP","UEC","87170","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Tozzi, AMGA","Pagano","310","1981","04","30",NA,"Brazil","São Paulo","Rio Claro","Fazenda São José.","-47.560001373291","-22.4099998474121",NA,"flor, Árvore com 15m de altura, DAP=30cm, flores brancas-lilazes. Mata.","UEC178322","UEC178322",NA,NA,"21773","auto",NA,NA,"1997","02",NA,NA,NA,NA,NA,NA
"137","2019-12-16 09:56:12-03","UNICAMP","UEC","87170","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Tozzi, AMGA","Pagano, SN","310","1981","04","30",NA,"Brazil","São Paulo","Rio Claro","Fazenda São José, Mata.","-47.560001373291","-22.4099998474121",NA,"Árvore com 15m de altura. DAP=30cm. Flores brancas-lilases.",NA,NA,NA,NA,"21773","auto",NA,NA,"1997","02","18",NA,NA,NA,NA,NA
"138","2019-12-16 09:56:12-03","UNICAMP","UEC","30051","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Pagano","407","1982","07","21",NA,"Brazil","São Paulo","Rio Claro","Fazenda São José, Mata.","-47.560001373291","-22.4099998474121",NA,"Árvore até 8m de altura. DAP = 30cm. Vagens pilosas.","UEC178324","UEC178324",NA,NA,"21773","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"139","2019-12-16 09:56:12-03","UNICAMP","UEC","92814","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.",NA,"Hoehne, W","s.n.","1947","01","16",NA,"Brazil","São Paulo","São Paulo","Parque do Estado de S. Paulo.","-46.6300010681152","-23.5400009155273",NA,"flor, Árvore.","UEC178321","UEC178321",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:31:11-03","UNICAMP","UEC","156705","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Baitello, JB","Baitello, JB","260","1988","04","05",NA,"Brazil","São Paulo","São Paulo","parque estadual Alberto Loefgreen, Arboreto Bassotti.","-46.6300010681152","-23.5400009155273",NA,"17m altura, inflorescências cor marrom escuro, flores violáceas.","UEC008899","UEC008899",NA,NA,"53584","auto",NA,NA,"1988","04",NA,NA,NA,NA,NA,NA
"141","2019-12-16 09:56:12-03","UNICAMP","UEC","117832","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Groppo Jr, M","Groppo Jr, M","438","2000","08","20",NA,"Brazil","São Paulo","Socorro","Bairro Jaboticabal, ao longo da estrada Socorro-Águas de Lindoia","-46.5200004577637","-22.5900001525879",NA,"fruto, Árvore ca. 16m, ao longo da estrada. Frutos secos ócreos. Em rebrota, com poucas folhas adultas.","UEC178323","UEC178323",NA,NA,"17674","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"142","2019-12-16 09:56:12-03","UNICAMP","UEC","70665","S","Plantae","Magnoliopsida",NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Rodrigues, RS","Tamashiro, JY; Belinello, R; Rodrigues, RR; Ivanauskas, NM","1014","1995","05","09",NA,"Brazil","São Paulo","Socorro","Estrada de terra, Saltinho - Monte Sião","-46.5200004577637","-22.5900001525879",NA,"Árvore de 13m, flores com vexilo lilás e centro esverdeado, carena e quilha lilases.","UEC178313","UEC178313",NA,NA,"17674","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-06 09:55:37-03","UFOP","OUPR","19902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Acaiaca",NA,"-43.1446990966797","-20.3624992370605",NA,"Beira de estrada. Árvore com 5 a 6m. Flores branco-róseas",NA,NA,NA,NA,"14401","auto",NA,NA,"1977","05",NA,NA,NA,NA,NA,NA
"144","2019-11-06 09:55:37-03","UFOP","OUPR","19901","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Zurlo, M.A.","Badini, J.; Zurlo, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Engenheiro Correia","-43.5080986022949","-20.2875003814697",NA,"Beira de estrada. Árvore . Flores branco-róseas",NA,NA,NA,NA,"44599","auto",NA,NA,"1977","05","02",NA,NA,NA,NA,NA
"145","2019-11-06 09:55:37-03","UFOP","OUPR","19900","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Zurlo, M.A.","Badini, J.; Zurlo, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Engenheiro Correia","-43.5080986022949","-20.2875003814697",NA,"Beira de estrada. Árvore . Flores branco-róseas",NA,NA,NA,NA,"44599","auto",NA,NA,"1977","05","02",NA,NA,NA,NA,NA
"146","2019-11-06 09:55:37-03","UFOP","OUPR","19898","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Zurlo, M.A.","Badini, J.; Zurlo, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Engenheiro Correia","-43.5080986022949","-20.2875003814697",NA,"Beira de estrada. Árvore . Flores branco-róseas",NA,NA,NA,NA,"44599","auto",NA,NA,"1977","05","02",NA,NA,NA,NA,NA
"147","2019-11-06 09:55:37-03","UFOP","OUPR","19899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Platycyamus","regnellii","Platycyamus regnellii","Benth.","Zurlo, M.A.","Badini, J.; Zurlo, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","São Gonçalo","-43.5080986022949","-20.2875003814697",NA,"Beira de estrada. Árvore . Flores branco-róseas",NA,NA,NA,NA,"44599","auto",NA,NA,"1977","05","02",NA,NA,NA,NA,NA
