"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified"
"13","2021-03-15 16:37:00-03","NY","NYBG","01300219","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","R. A. Toro","522","1927","09","04","South America","Colombia","Antioquia","Titiribi, vicinity of Medellín",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1637934' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300219","NY01300219_01","Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2016-09-27 19:27:00-03","NY","NYBG","01300232","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","L. Aristeguieta","7858","1971","07",NA,"South America","Venezuela","Mérida","Alrededores de Mérida.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641061' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300232","NY01300232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2016-09-30 05:23:00-03","NY","NYBG","01300223","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","A. E. Lawrence","319","1932","07","14","South America","Colombia","Boyacá","Region of Mt. Chapón, extreme western part of Dept. Boyacá, north-west of Bogotá: El Umbo region. 100N-Nw of Bogota.","914.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638010' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300223","NY01300223_01",NA,NA,NA,NA,"914.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01300235","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","D. A. Neill","E. Suclli","1258","2003","08","22","South America","Peru","Cusco","Dist. Echarate, Rosaspata","1800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300235","NY01300235_01","Britton","La Convención","-72.57","-12.82","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-09-27 19:28:00-03","NY","NYBG","01300234","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","F. J. Breteler","4614","1965","09","24","South America","Venezuela","Mérida","Near La Azulita.","1150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300234","NY01300234_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","01300236","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","D. N. Smith","5411","1983","12","28","South America","Peru","Pasco","Old Villa Rica road, between Puente Paucartambo and Cedropampa","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641217' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300236","NY01300236_01","Britton","Oxapampa","-75.37","-10.75","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2016-09-27 19:25:00-03","NY","NYBG","01300233","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","C. Parra","22","1974","08","01","South America","Venezuela","Mérida","Facultad de Medicina de la Universidad de Los Andes.","1600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641068' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300233","NY01300233_01",NA,"Libertador",NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01131947","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","M. de L. Rico-Arce","V. C. Souza","4984","1994","01","11","South America","Brazil","São Paulo","Entre Vargem Grande do Sul e Sao Roque da Fartura, a ca. 10 km. de Sao Roque da Fartura.","920","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282748' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131947","NY01131947_01","Britton","Vargem Grande do Sul","-46.82","-21.8058","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2016-09-30 05:23:00-03","NY","NYBG","01300216","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","E. Forero","327","1965","12","07","South America","Colombia","Cundinamarca","4 km de Tocaima, entre Tocaima y Apulo","480","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1637803' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300216","NY01300216_01",NA,NA,NA,NA,"480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01300230","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","H. M. Curran","1125","1948","08","19","South America","Venezuela","Trujillo","Trujillo San [Lojas? Yejas?].",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1640971' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300230","NY01300230_01","Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2016-09-30 05:25:00-03","NY","NYBG","01300227","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","W. A. Archer","565","1930","08","31","South America","Colombia",NA,"Titiribi","1700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1640904' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300227","NY01300227_01 NY01300227_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2016-09-27 19:25:00-03","NY","NYBG","01300237","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","D. Smith","1425","1982","05","05","South America","Peru","Junín","Road to Satipo, 10 km from river.","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641257' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300237","NY01300237_01",NA,"Chanchamayo Province","-75.25","-10.93","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01300415","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","M. de L. Rico-Arce","R. T. Pennington","694","1997","02","09","South America","Colombia","Antioquia","Autopista Medellín-Bogota, 25 km. after peajé, ca.10 km. from the road.","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1581116' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300415","NY01300415_01","Britton","Cocorná","-75","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01300222","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","F. W. Pennell","3437","1917","12","26","South America","Colombia","Tolima","Líbano.","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1638006' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300222","NY01300222_01 NY01300222_02","Britton",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","01300231","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. C. Barneby; J. W. Grimes","H. M. Curran","1125","1948","08","19","South America","Venezuela","Trujillo","Trujillo San [Lojas? Yejas?].",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1641060' target='other'> <mi>dwc_moreinfo</mi></a>","NY01300231","NY01300231_01","Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-02-08 09:08:42-03","NBC","NL-BOTANY","L.1060950","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1060950","NL-L1060950","Britton",NA,NA,NA,NA,"Magnoliopsidae","Uw15764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-02-08 09:08:42-03","NBC","NL-BOTANY","L.1060951","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1060951 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1060951","NL-L1060951","Britton",NA,NA,NA,NA,"Magnoliopsidae","U 0054047 | Uw 15764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-02-08 09:08:42-03","NBC","NL-BOTANY","L.3886052","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3886052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3886052","NL-L3886052","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-02-08 09:08:42-03","NBC","NL-BOTANY","L.3886053","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3886053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3886053","NL-L3886053","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U 0054048","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054048",NA,"Britton",NA,NA,NA,NA,"Magnoliopsidae","Uw 15764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U 0079859","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Fuchs HP; et al.",NA,"1967","03","29","Southern America","Colombia","Chocó","At Aurora left of Baudó.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079859",NA,"Britton",NA,NA,NA,NA,"Magnoliopsidae","Uw15764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U.1253377","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Berti LM; Sanchez IP",NA,"1982","06","20","Southern America","Venezuela",NA,"entre Colon y Michelena. Estado Tachira.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253377","NL-U1253377","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U.1253378","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Aristeguieta L",NA,"1971","07","01","Southern America","Venezuela",NA,"Alrededores de Merida. Edo. Merida.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253378","NL-U1253378","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U.1253379","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Lawrance AE",NA,"1932","07","14","Southern America","Colombia",NA,"forest edge, La Chapon region. Region of Mt. Chapon, ectreme western part of Dept. Boyaca, north-west of Bogota.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253379","NL-U1253379","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-02-08 09:08:42-03","NBC","NL-BOTANY","U.1253380","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Albizia","carbonaria","Albizia carbonaria",NA,"Uribe Uribe AL",NA,"1962","08","18","Southern America","Colombia",NA,"Cundinamarca: Anapoima, vereda de Golconda.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253380","NL-U1253380","Britton",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-08-20 10:11:58-03","UNICAMP","UEC","70406","S","Plantae","Magnoliopsida",NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Leitão Filho, HF","Leitão Filho, HF","359","1968","04","04",NA,"Brazil","São Paulo","Faz. Monte D Este",NA,NA,"flor, Árvore 10m, flores cremosas, floresce em março-abril. Usado no sombreamento do café. NV: pisquim.",NA,NA,"Britton","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"39","2013-04-01 09:14:43-03","IPT","BCTW","7615","S","Plantae","Magnoliophyta",NA,NA,"Albizia","carbonaria","Albizia carbonaria",NA,NA,NA,NA,NA,NA,NA,"Colômbia",NA,NA,NA,NA,NA,NA,NA,"Britton",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2015-09-04 06:10:37-03","MNHN","RECOLNAT_MNHN_P","P00199157","PreservedSpecimen",NA,NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria",NA,"Aristeguieta, L.",NA,"1971","7",NA,NA,"Vénézuéla",NA,"Alrededores de Merida",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00199157' target='other'> <mi>dwc_moreinfo</mi></a>","P00199157","P00199157_01","Britton",NA,NA,NA,NA,NA,NA,NA,NA,"7858",NA,NA,NA,NA,NA,NA
"41","2017-07-24 07:52:00-03","MO","MOBOT","100341447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. Duno de Stefano (CICY)","Juan Perea|J.L. Mateo","Perea 4493","2010","6","9","South America","Peru","Pasco","Dist. Oxapampa. Sector Alto Sogorno. Proyecto Apícola.","127.00000000",NA,NA,NA,NA,"Britton","Oxapampa","-75.3261111","-10.7958333",NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA
"42","2013-01-28 05:13:00-02","MO","MOBOT","1090774","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","L. Sánchez & J. Caballero (USZ)","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 96","1996","4","7","South America","Bolivia","Santa Cruz","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme.","300.00000000",NA,NA,NA,NA,"Britton","Velasco","-61.2427777","-15.2461111",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA
"43","2008-05-27 22:02:00-03","MO","MOBOT","1227885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","Fernando Cornejo","F. Cornejo|A. Balarezo","Cornejo Valverde 2699","1996","11","14","South America","Peru","Puno","Cabeceras del Río Candamo. Colinoso. Bosque montano en la cima de colina.","800.00000000",NA,NA,NA,NA,"Britton","Carabaya","-70.11666","-13.3","850.00000000",NA,NA,NA,NA,"10","2",NA,NA,NA,NA,NA
"44","2015-12-27 05:31:00-02","MO","MOBOT","1263922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","L. Rico","T. D. Pennington|V. Plana|et al.","Pennington 694","1997","2","9","South America","Colombia","Antioquia","Autopista Medellín-Bogotá, 25 km after peaje. ca 10 m from road.","1300.00000000",NA,NA,NA,NA,"Britton","Cocorná","-75","6",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"45","2008-05-27 22:02:00-03","MO","MOBOT","1507272","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R. Liesner (MO)","Alwyn H. Gentry|David N. Smith","Gentry 36080","1982","3","4","South America","Peru","Junín","Road from San Ramon to Tarma, ca. 10 km SW of San Ramon, Chanchamayo Valley.","1000.00000000",NA,NA,NA,NA,"Britton",NA,NA,NA,NA,NA,NA,NA,NA,"2268",NA,NA,NA,NA,NA,NA
"46","2017-01-28 05:27:00-02","MO","MOBOT","1517215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","carbonaria","Albizia carbonaria","R.E. Gereau (MO)","Alwyn H. Gentry|Jorge Brand","Gentry 36886","1982","6","14","South America","Colombia","Chocó","31 km E of Quibdo, ca. 14 km E of Tutunendo, tropical pluvial forest on steep rocky slopes, near Choco Village of Veintuna.","300.00000000",NA,NA,NA,NA,"Britton",NA,"-76.41666","5.73333","450.00000000",NA,NA,NA,NA,"2312",NA,NA,NA,NA,NA,NA
