"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"139","2020-12-21 16:32:45-03","MBM","MBM","268308","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Queiróz, L.P. de; et al.; et al.","2107","1987","11","02","Southern America","Brazil",NA,NA,NA,"MBM268308",NA,NA,"A. Juss.","Bahia","MBM268308","Amorim, A.M.","Barreiras","Divisa com o Rio de Janeiro","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:32:45-03","MBM","MBM","46914","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.","39126",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM046914",NA,NA,"A. Juss.","Goiás","MBM046914","Anderson, W.R.","Alvorada do Norte","Rod. BR-020, 25km S de Alvorada do Norte","-46.4921989440918","-14.4807996749878",NA,NA,NA,NA,NA,"45394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:32:45-03","MBM","MBM","147999","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55977",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM147999",NA,NA,"A. Juss.","Goiás","MBM147999","Anderson, W.R.","Teresina de Goiás","Rio São João","-47.2647018432617","-13.7763996124268",NA,NA,NA,NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:32:45-03","MBM","MBM","292566","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Forzza, R.C.; et al.; et al.","1925","2001","10","20","Southern America","Brazil",NA,NA,NA,"MBM292566",NA,NA,"A. Juss.","Minas Gerais","MBM292566","A.","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:32:45-03","MBM","MBM","215128","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Nic Lughadha, E.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM215128",NA,NA,"A. Juss.","Bahia","MBM215128","Amorim, A.M.","Abaíra","Brejo do Engenho","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:32:45-03","MBM","MBM","151613","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Harley, R.M.; et al.; et al.","25959",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM151613",NA,NA,"A. Juss.","Bahia","MBM151613","Anderson, W.R.","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:32:45-03","MBM","MBM","38601","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.; Kummrow, R.; Kummrow, R.","37150",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038601",NA,NA,"A. Juss.","Goiás","MBM038601","Anderson, W.R.","Piracanjuba","Rochedo","-49.0167007446289","-17.3027992248535",NA,NA,NA,NA,NA,"41044","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:32:45-03","MBM","MBM","306602","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Giulietti, A.M.; et al.; et al.","s.n.","1981","10","31","Southern America","Brazil",NA,NA,NA,"MBM306602",NA,NA,"A. Juss.","Minas Gerais","MBM306602","Volpi, R.L.","Diamantina","Estrada Diamantina - Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:32:45-03","MBM","MBM","244224","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69481","1999","10","21","Southern America","Brazil",NA,NA,NA,"MBM244224",NA,NA,"A. Juss.","Minas Gerais","MBM244224","Anderson, W.R.","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:32:45-03","MBM","MBM","104129","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49583",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM104129",NA,NA,"A. Juss.","Minas Gerais","MBM104129","Anderson, W.R.","Oliveira","Córrego Dias","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:32:45-03","MBM","MBM","255353","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Krieger, L.","7163","1969","10","18","Southern America","Brazil",NA,NA,NA,"MBM255353",NA,NA,"A. Juss.","Minas Gerais","MBM255353","Amorim, A.M.","São João del Rey","São João del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:32:45-03","MBM","MBM","242228","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69732","1999","10","25","Southern America","Brazil",NA,NA,NA,"MBM242228",NA,NA,"A. Juss.","Minas Gerais","MBM242228","Anderson, W.R.","Serro","Cabeceiras do Rio Jequitinhonha, Cascata Moinho de Esteira","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:28:22-03","PUC-RIO","FCAB","4348","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","C.A. Miranda; Sebastião S. Souza","523","1987","03","21",NA,"Brasil",NA,NA,"Projeto de Proteção do Meio Ambiente e das Comunidades Indígenas (PMACI).; Arvoreta com flores de cor amarelo-ovo na margem do rio.; Vegetação: Floresta Aluvial. Solo: Hidromórfófico. Relevo: Plano.","004348",NA,"Angiospermae","A.Juss.","Amazonas",NA,"M.P.M. de Lima","Pauini","Rio Cuminiuá - Marecão","-66.9764022827148","-7.71361017227173",NA,NA,"1987","07","28","313441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-15 09:03:51-03","UESC","UESC","12085","S","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Azevedo, I.N.C.de","302","2004","10","28",NA,"Brasil",NA,NA,"Arbusto 1,50m.","UESC0012085","Angiospermae","Florideophycidae","A.Juss.","Distrito Federal",NA,NA,"Brasília",NA,"-32.014444","-15.551111",NA,NA,"2013","12",NA,NA,NA,"32W0'52''","15S33'4''","Dicotyledoneae",NA,NA,NA,NA,NA
"153","2019-08-15 09:03:51-03","UESC","UESC","12044","S","Plantae","Malpighiaceae","Heteropterys","eglandulosa","Heteropterys eglandulosa","Rodrigues-da-Silva, R.","586","2002","09","10",NA,"Brasil",NA,NA,"Erva 1,50m.; Coordenadas em UTM Lat.0190117 Long.8238706.","UESC0012044","Angiospermae","Florideophycidae","A.Juss.","Distrito Federal",NA,NA,"Brasília",NA,"-47.893889","-15.911389",NA,NA,NA,NA,NA,NA,NA,"47W53'38''","15S54'41''","Dicotyledoneae",NA,NA,NA,NA,NA
"154","2015-09-05 08:41:51-03","MNHN","RECOLNAT_MNHN_P","P05596952","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596952' target='other'> <mi>dwc_moreinfo</mi></a>","P05596952",NA,NA,"A.Juss.","Minas Gerais","P05596952_01",NA,NA,"Curvello.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-01-04 16:15:46-02","MNHN","RECOLNAT_MNHN_P","P05596949","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Blanchet",NA,"1845","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596949' target='other'> <mi>dwc_moreinfo</mi></a>","P05596949",NA,NA,"A.Juss.","Bahia","P05596949_01",NA,NA,"Moritiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3514",NA,NA
"156","2015-09-05 08:41:51-03","MNHN","RECOLNAT_MNHN_P","P05596953","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596953' target='other'> <mi>dwc_moreinfo</mi></a>","P05596953",NA,NA,"A.Juss.","Minas Gerais","P05596953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-05 08:41:53-03","MNHN","RECOLNAT_MNHN_P","P05596991","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596991' target='other'> <mi>dwc_moreinfo</mi></a>","P05596991",NA,NA,"A.Juss.","Minas Gerais","P05596991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10378",NA,NA
"158","2015-10-14 14:17:04-03","MNHN","RECOLNAT_MNHN_P","P00673751","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Claussen, P.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673751' target='other'> <mi>dwc_moreinfo</mi></a>","P00673751",NA,NA,"A.Juss.",NA,"P00673751_01",NA,NA,"Curvello (Minas geraes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-10-14 14:17:39-03","MNHN","RECOLNAT_MNHN_P","P00673752","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Claussen, P.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Ex dono Dr. Delessert 1840 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673752' target='other'> <mi>dwc_moreinfo</mi></a>","P00673752",NA,NA,"A.Juss.",NA,"P00673752_01",NA,NA,"Minas geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-11-06 23:46:27-02","MNHN","RECOLNAT_MNHN_P","P02428738","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428738' target='other'> <mi>dwc_moreinfo</mi></a>","P02428738",NA,NA,"A.Juss.",NA,"P02428738_01","Anderson",NA,"Province de Minas-Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"161","2015-11-06 23:46:30-02","MNHN","RECOLNAT_MNHN_P","P02428739","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428739' target='other'> <mi>dwc_moreinfo</mi></a>","P02428739",NA,NA,"A.Juss.",NA,"P02428739_01","Anderson",NA,"Province de Minas-Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"162","2015-11-07 01:01:54-02","MNHN","RECOLNAT_MNHN_P","P02428740","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428740' target='other'> <mi>dwc_moreinfo</mi></a>","P02428740",NA,NA,"A.Juss.",NA,"P02428740_01","Anderson",NA,"Province de Minas-Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"163","2015-11-06 23:46:35-02","MNHN","RECOLNAT_MNHN_P","P02428741","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428741' target='other'> <mi>dwc_moreinfo</mi></a>","P02428741",NA,NA,"A.Juss.","Espirito Santo","P02428741_01",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 539",NA,NA
"164","2015-11-06 23:46:38-02","MNHN","RECOLNAT_MNHN_P","P02428742","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428742' target='other'> <mi>dwc_moreinfo</mi></a>","P02428742",NA,NA,"A.Juss.","Espirito Santo","P02428742_01",NA,NA,"Sine loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-01-11 12:46:43-02","MNHN","RECOLNAT_MNHN_P","P02428743","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428743' target='other'> <mi>dwc_moreinfo</mi></a>","P02428743",NA,NA,"A.Juss.","Espirito Santo","P02428743_01",NA,NA,"Sine loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-05 08:57:15-03","MNHN","RECOLNAT_MNHN_P","P05474823","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Smith, H.H.",NA,"1898","1","1",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05474823' target='other'> <mi>dwc_moreinfo</mi></a>","P05474823",NA,NA,"A.Juss.",NA,"P05474823_01",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1518",NA,NA
"167","2015-09-05 08:57:15-03","MNHN","RECOLNAT_MNHN_P","P05474824","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Funck|Schlim",NA,"1846","3","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05474824' target='other'> <mi>dwc_moreinfo</mi></a>","P05474824",NA,NA,"A.Juss.",NA,"P05474824_01",NA,NA,"Prov. de Cumana, Caripe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"703",NA,NA
"168","2015-09-05 08:41:51-03","MNHN","RECOLNAT_MNHN_P","P05596946","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Calussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596946' target='other'> <mi>dwc_moreinfo</mi></a>","P05596946",NA,NA,"A.Juss.","Minas Gerais","P05596946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"535",NA,NA
"169","2015-09-05 08:41:51-03","MNHN","RECOLNAT_MNHN_P","P05596947","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596947' target='other'> <mi>dwc_moreinfo</mi></a>","P05596947",NA,NA,"A.Juss.","Minas Gerais","P05596947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"535",NA,NA
"170","2015-09-05 08:41:51-03","MNHN","RECOLNAT_MNHN_P","P05596948","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Blanchet",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596948' target='other'> <mi>dwc_moreinfo</mi></a>","P05596948",NA,NA,"A.Juss.","Bahia","P05596948_01",NA,NA,"Moritiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3514",NA,NA
"171","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596972","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Linden",NA,NA,NA,NA,NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596972' target='other'> <mi>dwc_moreinfo</mi></a>","P05596972",NA,NA,"A.Juss.",NA,"P05596972_01",NA,NA,"Antre Caracas et Merida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"236",NA,NA
"172","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596973","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596973' target='other'> <mi>dwc_moreinfo</mi></a>","P05596973",NA,NA,"A.Juss.",NA,"P05596973_01",NA,NA,"in altoplanitie et decliviis. Sierra de Maracayú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5302",NA,NA
"173","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596976","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596976' target='other'> <mi>dwc_moreinfo</mi></a>","P05596976",NA,NA,"A.Juss.",NA,"P05596976_01",NA,NA,"Iter ad Yerbales Montium Sierra de Maracayú. In regione vicine Igatimí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4688",NA,NA
"174","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596977","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596977' target='other'> <mi>dwc_moreinfo</mi></a>","P05596977",NA,NA,"A.Juss.",NA,"P05596977_01",NA,NA,"In regione vicine Igatimí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4688",NA,NA
"175","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596978","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596978' target='other'> <mi>dwc_moreinfo</mi></a>","P05596978",NA,NA,"A.Juss.",NA,"P05596978_01",NA,NA,"Sierra de Maracayú, regione vicini Igatimí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4840",NA,NA
"176","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596979","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Rusby, H.H.",NA,"1885","1","1",NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596979' target='other'> <mi>dwc_moreinfo</mi></a>","P05596979",NA,NA,"A.Juss.",NA,"P05596979_01",NA,NA,"Yungas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730",NA,NA
"177","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596980","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596980' target='other'> <mi>dwc_moreinfo</mi></a>","P05596980",NA,NA,"A.Juss.",NA,"P05596980_01",NA,NA,"Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2445",NA,NA
"178","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596981","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1844","8","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596981' target='other'> <mi>dwc_moreinfo</mi></a>","P05596981",NA,NA,"A.Juss.",NA,"P05596981_01",NA,NA,"Bords du Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2475",NA,NA
"179","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596982","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1844","8","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596982' target='other'> <mi>dwc_moreinfo</mi></a>","P05596982",NA,NA,"A.Juss.",NA,"P05596982_01",NA,NA,"Bords du Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2475",NA,NA
"180","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596983","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1844","8","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596983' target='other'> <mi>dwc_moreinfo</mi></a>","P05596983",NA,NA,"A.Juss.",NA,"P05596983_01",NA,NA,"Bords du Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2440",NA,NA
"181","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596984","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1844","8","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596984' target='other'> <mi>dwc_moreinfo</mi></a>","P05596984",NA,NA,"A.Juss.",NA,"P05596984_01",NA,NA,"Bords du Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2440",NA,NA
"182","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596985","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1843","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596985' target='other'> <mi>dwc_moreinfo</mi></a>","P05596985",NA,NA,"A.Juss.","Minas Gerais","P05596985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"953",NA,NA
"183","2015-09-05 08:41:52-03","MNHN","RECOLNAT_MNHN_P","P05596986","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596986' target='other'> <mi>dwc_moreinfo</mi></a>","P05596986",NA,NA,"A.Juss.","Rio de Janeiro","P05596986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA
"184","2015-09-05 08:41:53-03","MNHN","RECOLNAT_MNHN_P","P05596989","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Irwin, H.S.|Santos, R.R.|Souza, R.",NA,"1965","10","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596989' target='other'> <mi>dwc_moreinfo</mi></a>","P05596989",NA,NA,"A.Juss.","Distrito Federal","P05596989_01",NA,NA,"5 km. W. of Formosa, road to Brasília.",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9061",NA,NA
"185","2015-09-05 08:41:53-03","MNHN","RECOLNAT_MNHN_P","P05596990","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Houllet",NA,"1839","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596990' target='other'> <mi>dwc_moreinfo</mi></a>","P05596990",NA,NA,"A.Juss.",NA,"P05596990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1059",NA,NA
"186","2015-09-05 08:41:53-03","MNHN","RECOLNAT_MNHN_P","P05596992","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","anoptera","Heteropterys anoptera","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05596992' target='other'> <mi>dwc_moreinfo</mi></a>","P05596992",NA,NA,"A.Juss.",NA,"P05596992_01",NA,NA,"Province de Mato-Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",NA,NA
