"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"92","2021-04-08 17:40:14-03","EAO","IAN","137238","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2337","1966","05","27","Southern America","Brasil","Bahia","Jucare","Plantacao de cacau.",NA,NA,NA,NA,"Arbusto prostrado. Flores cremes quando novas, quando adutas roseas, caule espinhoso.","IAN137238",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"93","2021-04-08 17:40:14-03","EAO","IAN","137245","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2368","1966","06","01","Southern America","Brasil","Bahia",NA,"Margem da rodovia Una-Olivenca. Mata costeira.",NA,NA,NA,NA,"Planta prostrada. Flores cremes quando novas, quando adultas roseas, caule espinhoso.","IAN137245",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"94","2021-04-08 17:40:14-03","EAO","IAN","70066","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Black, GA","12241","1951","04","04","Southern America","Brasil","Minas Gerais",NA,"Morro do Pilar.",NA,NA,NA,NA,NA,"IAN070066",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"95","2021-04-08 17:40:14-03","EAO","IAN","136974","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2450","1966","06","30","Southern America","Brasil","Bahia","Belmonte","Mata costeira.","-38.8828010559082","-15.8631000518799",NA,NA,"Arbusto prostrado. flores cremes quando novas, roseas quando adutas.","IAN136974",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24","71281","auto",NA,NA,NA,NA,NA
"96","2021-04-08 17:40:14-03","EAO","IAN","120377","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2294","1966","05","25","Southern America","Brasil","Bahia","Juçari","Plantação de cacau.","-39.4953002929688","-15.1913995742798",NA,NA,"Planta prostrada. Inflorescência em espiga, flores cremes, estames brancos.","IAN120377",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24","21386","auto",NA,NA,NA,NA,NA
"97","2021-04-08 17:40:14-03","EAO","IAN","128330","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2294","1966","05","25","Southern America","Brasil","Bahia","Jussari","Plantacao de cacau.","-39.4953002929688","-15.1913995742798",NA,NA,"Planta prostrada, Inflorescencia em espiga, flores cremes, estames brancos.","IAN128330",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24","21386","auto",NA,NA,NA,NA,NA
"98","2021-04-08 17:40:14-03","EAO","IAN","128332","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Belém, RP","2297","1966","05","25","Southern America","Brasil","Bahia","Jussari","Plantação de cacau.","-39.4953002929688","-15.1913995742798",NA,NA,"Planta prostrada. Inflorescência em espiga, flores cremes brancas.","IAN128332",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24","21386","auto",NA,NA,NA,NA,NA
"99","2021-04-08 17:40:14-03","EAO","IAN","13761","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Nestor, J","s.n.","1941","05","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Capoeira. Estação Experimental.","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto semiescandente. Flores alvas. Regularmente frequente.","IAN013761","IAN013761 IAN013761_e","Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,"24","17082","auto",NA,NA,NA,NA,NA
"100","2021-04-08 17:40:14-03","EAO","IAN","93333","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Piptadenia","latifolia","Piptadenia latifolia","Benth.","Glaziou, AFM","3722",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN093333",NA,"Ribeiro, PG",NA,NA,NA,"2013","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2013-07-03 10:59:32-03","EBDA","BAH","7557","S","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) Macbr.","T. S. dos Santos","4280","1986","08",NA,NA,"Brasil","Bahia","Santa Cruz Cabrália","Munic. de Santa Cruz de Cabrália. Área da Estação Ecológica do Pau-brasil (ESPAB), cerca de 16 Km a W de PortoSeguro, Rod. BR 367 (Porto Seguro/Eunápolis). Região de Mata Higrófila Sul Baiana. Paralelo 16o.23'S e meridiano 39o.08'W. Alt.: ca. 40m.","-39.0247","-16.2781",NA,NA,"Cipó. Frutos imaturos, de coloração verde.",NA,NA,"R. Barneby (NY)",NA,NA,NA,"1986",NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA
"102","2013-07-03 10:59:32-03","EBDA","BAH","818","S","Plantae",NA,NA,"Fabaceae","Piptadenia","laxa","Piptadenia laxa","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-12-04 15:25:14-03","PUCPR","HUCP","22231","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Silva, JM; Vasconcellos, GC","6410","2008","04","10",NA,"Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,NA,"HUCP00014973","HUCP00014973","Ribas, OS",NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"104","2019-12-04 15:25:14-03","PUCPR","HUCP","21474","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F. Macbr.","Silva, JM; Vasconcellos, GC","6410","2008","04","10",NA,"Brasil","Paraná","Adrianópolis","Tatupeva","-48.9911003112793","-24.6571998596191",NA,NA,NA,"HUCP00014720","HUCP00014720","Ribas, OS",NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"105","2020-11-26 18:08:22-03","CPAN-UFMS","COR","16157","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Silva, J.S.; Shimizu, G.","927","2011","03","13",NA,"Brasil","Mato Grosso do Sul","Corumbá","BR-262, Beira da estrada,.","-57.6533012390137","-19.0091991424561","183",NA,"5 m de altura; Com Flor: corola e estames brancos e anteras marrons",NA,NA,NA,"183",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"106","2019-10-09 11:16:49-03","UFBA","ALCB","025612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML; et al.","3529","1993","08","21","Southern America","Brasil","Bahia",NA,"Extremo Sul, Posto da Mata,  rea da Aracruz Celulose",NA,NA,NA,NA,"escandente, espinescente. Folhas bipinadas. Frutos imaturos verdes.","ALCB024396","ALCB024396","Ribeiro, PG",NA,NA,NA,"2011","07",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"107","2019-10-09 11:16:49-03","UFBA","ALCB","037211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Orlandi, RP; Stradmann, MTS; Poveda, A; Guedes, ML","PCD636","1994","08","31","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.440278","-12.459722","930",NA,"Escandente. Folhas compostas, com folíolos membranáceos. Frutos imaturos de cor verde. Ocasional.; Vegetação rupícula em terreno plano. Afloramento rochoso de arenito.",NA,NA,"Queiroz, LP de; Lima, MPM de","930",NA,NA,NA,NA,"-41.440278","-12.459722",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-10-09 11:16:49-03","UFBA","ALCB","037261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Orlandi, RP; M.T.S.Stradmann, A Poveda,","PCD636","1994","08","31","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha","-41.433333","-12.45","930",NA,"escandente. Folhas compostas, folíolos membranáceos. Frutos imaturos verdes. Ocasional.; vegetação rupícola em terreno plano. Afloramento rochoso de arenito.","ALCB024400","ALCB024400","Queiroz, LP de; Lima, MPM de","930",NA,NA,"1997","10","-41.433333","-12.45",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-10-09 11:16:49-03","UFBA","ALCB","101888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","18850","2011","04","23","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Cachoeira do Fraga","-41.866667","-13.533333",NA,NA,"de ca 6 m de altura. Folhas coriáceas, discolores, face abaxial tomentosa. Fruto cápsula, marrom, glabra.","ALCB024398","ALCB024398","Guedes, ML",NA,NA,NA,"2012","01","-41.866667","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-10-09 11:16:50-03","UFBA","ALCB","95194","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","17189","2010","06","13","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Estrada Andaraí para Mucugê","-41.274444","-12.945","842",NA,"escandente, espinescente, folíolos membranáceos. Inflorescência com flores cremes. frutos jovens.","ALCB024410","ALCB024410","Borges, LM","842",NA,NA,"2012","05","-41.274444","-12.945","31",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-09 11:16:49-03","UFBA","ALCB","134565","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Lima, HC; Fortes, EA; Nascimento, MT; Broggio, IS; Viana, HBN; Neto, NBN","8675","2018","07","09","Southern America","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. Próximo ao brejo, após o início da trilha Prof. Marcelo.","-41.078611","-21.413889","6",NA,"Com ramos aculeados; Frutos jovens esverdeados. Muito frequente.","ALCB053696","ALCB053696",NA,"6",NA,NA,NA,NA,"-41.078611","-21.413889",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-10-09 11:16:49-03","UFBA","ALCB","58096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","403","2001","06","25","Southern America","Brasil","Bahia","Una","Litoral Sul, Assentamento Vitorópolis","-39.066667","-15.283333",NA,NA,"espinescente. Folíolos cartáceos, levemente discolores. Botões esverdeados, flores aromáticas, alvas quando jovens e róseas quando senescente. Ocasional.; Estádio avançado de regeneração.","ALCB024405","ALCB024405","Ribeiro, PG",NA,NA,NA,"2011","07","-39.066667","-15.283333","28",NA,NA,NA,NA,NA,NA,NA
"113","2019-10-09 11:16:49-03","UFBA","ALCB","59941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Loureiro, DM; Guedes, ML; Nascimento, AFS; Guaré, F; et al.","635","2002","05","04","Southern America","Brasil","Bahia","Andaraí","Chapada Diamantina, Caminho para Paty, Margens do caminho.","-41.316667","-12.8",NA,NA,"espinescente. Foliólolos membranáceos. Inflorescência axilares.; rupícola","ALCB024403","ALCB024403","Borges, LM",NA,NA,NA,"2012","05","-41.316667","-12.8","31",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-24 18:14:00-03","UFBA","ALCB","61361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","7497","2000","10","10","Southern America","Brasil","Bahia","Andaraí","Chapada Diamantina, caminho para MucugÆ, próximo a ponte; margem direita do rio São José","-41.326944","-12.756389",NA,NA,"espinescente. Folíolos cartáceos. Inflorescência em espigas; flores esverdeadas.","ALCB024409","ALCB024409 ALCB024409_1","Borges, LM",NA,NA,NA,"2012","05","-41.326944","-12.756389","31",NA,NA,NA,NA,NA,NA,NA
"115","2019-10-09 11:16:50-03","UFBA","ALCB","74530","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Barbosa, E; Costa, EF","1269","2006","04","20","Southern America","Brasil","Paraná","Cerro Azul","Boi Perdido, rodovia Cerro Azul para Tunas do Paraná","-49.25","-24.816667",NA,NA,"2 m. Flor vermelha.; beira do barranco",NA,NA,"Barros, M",NA,NA,NA,"2009","11","-49.25","-24.816667","20",NA,NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:16:50-03","UFBA","ALCB","75165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Ramalho, M; et al.","s/n","2006","06","08","Southern America","Brasil","Bahia","Ituberá","Litoral Sul","-39.133333","-13.716667",NA,NA,"espinescente. Foliólolo#?#membranáceo. Inflorescência axilares, botões verdes , flores alvas.","ALCB024402","ALCB024402","Borges, LM",NA,NA,NA,"2012","05","-39.133333","-13.716667","31",NA,NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:16:50-03","UFBA","ALCB","76955","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Valadão, RM; Guedes, ML","424","2006","06","24","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Próximo à Mata do Pacangê, área antropizada",NA,NA,NA,NA,"espinescente. Folhas com folíolos membranáceos vilosos. Flores em inflorescência do tipo espiga. Botões esverdeados e flores alvas.; Capoeira baixa.","ALCB024408","ALCB024408","Borges, LM",NA,NA,NA,"2012","05",NA,NA,"31",NA,NA,NA,NA,NA,NA,NA
"118","2019-10-09 11:16:49-03","UFBA","ALCB","025111","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML","3130","1994","05","16","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro","-39.0247001647949","-16.2780990600586",NA,NA,"escandente. Folíolos membranáceos. Inflorescência com flores róseas.","ALCB024395","ALCB024395","Ribeiro, PG",NA,NA,NA,"2011","07",NA,NA,"26","49584","auto",NA,NA,NA,NA,NA
"119","2019-10-09 11:16:49-03","UFBA","ALCB","043968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Passos Júnior, LA; Guedes, ML; et al.","304","1999","08","07","Southern America","Brasil","Bahia","Ibicoara","Chapada Diamantina, Fazenda Ribeirão da Serra, margem do Rio Sincor , ca. de 2 Km a Nordeste da sede","-41.283333","-13.4","900",NA,"escandente. Espinhos curtos. Fol¡olos membran ceos discolores. Frutos imaturos verdes. Ocasional.; com porte arbustivo-arb¢reo médio de 7,50 m. Solo areno-argiloso.",NA,NA,"Barros, M","900",NA,NA,"2009","11","-41.283333","-13.4","20",NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:16:49-03","UFBA","ALCB","029124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML; Paraguassú, LA; Argôlo, AS; Silva, MP da; Andrade, F","PCD3848","1995","06","28","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, beira da estrada","-41.333333",NA,"510",NA,"escandente e espinescnete. Folíolos membranáceos. Inflorescência com botões e flores esverdeados, estames róseos. Ocasional.; substrato areno-argiloso.","ALCB024399","ALCB024399","Borges, LM","510",NA,NA,"2012","05","-41.333333",NA,"31",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-24 18:14:00-03","UFBA","ALCB","021796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Lima, JCA de; Santos, MM dos","141","1984","08","02","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, estrada Eun polis - Barrolndia","-39.383333",NA,"140",NA,"9,5 m, DAP 0,38 m, diâmetro da copa 6,5 m (fanerófita). Caule com acúleos. Folha composta foliada. Fruto legume. Pouco frequente.; vegetação secundária. Solo argilo-arenoso. Relevo tabular.",NA,NA,"Barros, M","140",NA,NA,"2009","11","-39.383333",NA,"20",NA,NA,NA,NA,NA,NA,NA
"122","2019-10-09 11:16:49-03","UFBA","ALCB","028213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Guedes, ML","s/n","1993","08","22","Southern America","Brasil","Bahia","Nova Viçosa",NA,"-39.371898651123","-17.8918991088867",NA,NA,NA,"ALCB024397","ALCB024397","Borges, LM",NA,NA,NA,"2012","05",NA,NA,"31","70538","auto",NA,NA,NA,NA,NA
"123","2019-10-09 11:16:49-03","UFBA","ALCB","114928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Hatschbach, G; Ribas, OS; Carneiro, J","75048","2003","06","09","Southern America","Brasil","Espírito Santo","Conceição da Barra","Rodovia ES-421, orla da mata.","-39.7322006225586","-18.5932998657227",NA,NA,"Apoiante. Flor roxa, estames purpúreos.","ALCB024411","ALCB024411","Lewis, GP",NA,NA,NA,"2006",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"124","2019-10-09 11:16:49-03","UFBA","ALCB","112076","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","adiantoides","Piptadenia adiantoides","(Mart.) Müll.Arg.","Silva, JM; Vasconcellos, GC","6410","2008","04","10","Southern America","Brasil","Paraná","Adrianópolis","Tatupeva","-48.9911003112793","-24.6571998596191",NA,NA,"flor rosada","ALCB024394","ALCB024394","Ribas, OS",NA,NA,NA,"2008",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"125","2019-10-09 11:16:50-03","UFBA","ALCB","029395","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","fruticosa","Piptadenia fruticosa","(Mart.) J.F.Macbr.","Queiroz, LP de; Fraga, VLF","3256","1993","06","29","Southern America","Brasil","Bahia","Maracás","Sudoeste, Fazenda Tanquinho, ca. 20 Km N da cidade, no ramal para a Fazenda Santa Rita, na estrada para Planaltino","-40.4308013916016","-13.4411001205444",NA,NA,"2,0 m., escandente, tronco com espinhos cônicos. Pecíolo e raque foliar acastanhados, o pecíolo com nectários vináceos. Flores com cálice e corola esverdeada creme. Frutos imaturos verdes. Comum na beira de riacho. Foto.; arbustiva-ar","ALCB024401","ALCB024401","Lewis, GP",NA,NA,NA,"1995",NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA
"126","2020-02-08 09:10:37-03","NBC","NL-BOTANY","L.2020068","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Thomas WW; et al.",NA,"1994","02","02","Southern America","Brazil","Bahía",NA,"Mun. Jussari.","-39.5","-15",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020068","NL-L2020068","Barneby RC",NA,NA,NA,NA,NA,"-39.5","-15.0",NA,NA,NA,"Magnoliopsidae","L 0253328",NA,NA,NA
"127","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U.1308581","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Harley RM; et al.",NA,"1980","03","22","Southern America","Brazil",NA,NA,"Estado da Bahia. Serra do Sincora. W. of Barra da Estiva, on the road to Jussiape.","-41.45","-13.583333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308581","NL-U1308581",NA,NA,NA,NA,NA,NA,"-41.45","-13.583333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"128","2020-02-08 09:10:37-03","NBC","NL-BOTANY","U.1308582","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Harley RM; et al.",NA,"1980","05","21","Southern America","Brazil",NA,NA,"Estado da Bahia. Serras dos Lencois. Shortly North Lencois. 'Mata de Cipo'.","-41.366667","-12.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308582","NL-U1308582",NA,NA,NA,NA,NA,NA,"-41.366667","-12.55",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"129","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709043","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Breteler FJ",NA,"1966","03","21","Southern America","Venezuela",NA,NA,"State of Bolivar, N.E. of Upata.","-62.216667","8.266667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709043","NL-WAG1709043",NA,NA,NA,NA,NA,NA,"-62.216667","8.266667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"130","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709044","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Breteler FJ",NA,"1966","03","21","Southern America","Venezuela",NA,NA,"State of Bolivar, N.E. of Upata.","-62.216667","8.266667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709044","NL-WAG1709044",NA,NA,NA,NA,NA,NA,"-62.216667","8.266667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"131","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709045","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Bruijn J de",NA,"1967","04","11","Southern America","Venezuela",NA,NA,"Border between Estado Bolivar and Territo rio Delata Amacuro.","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709045","NL-WAG1709045",NA,NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"132","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709046","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Bruijn J de",NA,"1967","04","11","Southern America","Venezuela",NA,NA,"Border between Estado Bolivar and Territo rio Delata Amacuro.","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709046","NL-WAG1709046",NA,NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"133","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709047","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Bruijn J de",NA,"1967","04","11","Southern America","Venezuela",NA,NA,"Border between Estado Bolivar and Territo rio Delata Amacuro.","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709047","NL-WAG1709047",NA,NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"134","2020-02-08 09:10:37-03","NBC","NL-BOTANY","WAG.1709048","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Piptadenia","adiantoides","Piptadenia adiantoides","(Spreng.) J.F.Macbr.","Bruijn J de",NA,"1967","04","11","Southern America","Venezuela",NA,NA,"Border between Estado Bolivar and Territo rio Delata Amacuro.","-61.733333","8.066667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709048","NL-WAG1709048",NA,NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
