"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"11","2020-11-24 17:10:40-03","UTFPR","DVPR","6190","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro","Silva, DR","Rocha Filho, JA; Dama, VJ; Machado, C","780","2018","07","17",NA,"Brasil","Paraná","Capanema","Futura área do reservatório da UHE Baixo Iguaçu, próximo a ETE.","-53.8088989257812","-25.6718997955322","259","259",NA,"Cipó 6 m. Folhas cartáceas, flores lilás. Ponto 056.; Floresta Estacional Semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo Vermelhos.","DVPR006190",NA,"2018","11","22",NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA
"12","2020-11-24 17:10:40-03","UTFPR","DVPR","6197","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro","Silva, DR","Silva, DR; Dama, VJ; Moura, AP","360","2018","07","09",NA,"Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, mata do lado esquerdo do rio Iguaçu.","-53.8088989257812","-25.6718997955322","185","185",NA,"Cipó lenhoso 10 m. Folhas cartáceas, verde discolores. Inflorescência com tricomas nos botões florais. Ponto 012.; Floresta Estacional Semidecidual em estágio médio de sucessão secundária. Associação entre Latossolo e Nitossolo Vermel","DVPR006197",NA,"2018","11","20",NA,NA,"23753","auto",NA,NA,NA,NA,NA,NA
"13","2019-10-09 11:15:50-03","UFBA","ALCB","112060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassler) L.P.Queiroz","Bertoluzzi, RL","Silva, JM; Soares, A; Maschio, W","2152","1997","10","16","Southern America","Brasil","Paraná","Três Barras do Paraná","Vargem Bonita","-53.1808013916016","-25.4188995361328",NA,NA,NA,"lenhosa.; degradada","ALCB029980","ALCB029980","2009",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"14","2019-10-09 11:15:50-03","UFBA","ALCB","60461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassler) L.P.Queiroz","Hatschbach, G","Silva, JM; Barbosa, E; Mansano, VF","3207","2000","08","22","Southern America","Brasil","Paraná","Adrianópolis","Furnas","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Lenhosa. Flor lilás. Margem da estrada e orla da mata.","ALCB029981","ALCB029981","2000",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"15","2020-02-08 09:12:01-03","NBC","NL-BOTANY","U 0271300","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200271300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0271300",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13488",NA,NA,NA,NA
"16","2020-02-08 09:12:01-03","NBC","NL-BOTANY","U.1259016","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro",NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Est. Parana.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1259016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1259016","NL-U1259016",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"17","2020-02-08 09:12:01-03","NBC","NL-BOTANY","U.1259017","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro",NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Est. Parana.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1259017 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1259017","NL-U1259017",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"18","2020-11-04 11:09:07-03","ESALQ","ESA","52494","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassler) L.P. de Queiroz","Tamashiro, J.Y.","Francisco, E.M. et al.",NA,"1998","08","21",NA,"Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA052494","ESA052494",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"19","2020-11-04 11:09:07-03","ESALQ","ESA","52495","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassler) L.P. de Queiroz","Tamashiro, J.Y.","Alves, J. et al.",NA,"1999","06","11",NA,"Brasil","Paraná","Nova Santa Bárbara",NA,"-50.5853004455566","-23.5853004455566",NA,NA,NA,NA,"ESA052495","ESA052495","1999","01","01",NA,NA,"25438","auto",NA,NA,NA,NA,NA,NA
"20","2019-02-22 11:46:25-03","IPA","IPA","44299","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","Queiroz, L.P. de","Hatschbach, G.","48117","1984","07","19","Southern America","Brasil","Paraná","Cerro Azul","Rio Turvo. Orla da mata","-49.261100769043","-24.823600769043",NA,NA,NA,"Trepadeira, lenhosa, flor lilás escuro.","IPA0044299",NA,"1994","04","15",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"21","2019-02-22 11:46:25-03","IPA","IPA","56169","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","Eugênio, C.","Eugênio, C.","29","1996",NA,NA,"Southern America","Brasil","Pernambuco","Recife","Lado sul da mata","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Trepadeira","IPA0056169",NA,"1997","10","03",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"22","2019-11-21 14:36:23-03","UFJF","CESJ","55288","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassler) L.P. de Queiroz","R.L.Bertoluzzi","J.M. Silva; A. Soares; W.Maschio","2152","1997","10","16","América do Sul","Brasil","Paraná","Três Barras do Paraná","Vargem Bonita","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Trepadeira lenhos. Mata degradada.","CESJ055288",NA,"2009",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"23","2020-10-14 10:01:31-03","FURB","FURB","3238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro","Tamashiro, JY","Francisco, E.M.; et al.","115","1999","09","02",NA,"Brasil","Paraná","São Sebastião da Amoreira","Fazenda Cachoeira.","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"FURB01664","FURB01664","1999",NA,NA,NA,NA,"13345","auto",NA,NA,NA,NA,NA,NA
"24","2021-03-16 17:52:03-03","UCS","HUCS","17632","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","Hatschbach, G.","Silva, J.M.","3935","1999","09","01",NA,"Brasil","Paraná","Boa Vista","Alto Alegre",NA,NA,NA,NA,NA,"Herbario MBM; Orla da floresta",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-08-16 08:39:23-03","UTFPR","HCF","26333","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","M.G. Caxambu","M.G. Caxambu","8454","2018","08","23",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, próximo às","-54.438833","-25.648611","225","225",NA,"trepadeira volúvel, heliófita. Flores com cálice verde e corola lilás. Ocasional.",NA,NA,"2018","09","04","54°26'19,8 W","25°38'55 S",NA,NA,NA,NA,NA,NA,NA,NA
"26","2019-08-16 08:39:23-03","UTFPR","HCF","21424","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","E. Barboza & J. Cordeiro","G. Felitto","946","2015","08","12",NA,"Brasil","PR","Palmital","PCH Cantu 2, área de supressão do futuro","-52.453056","-24.750278","406","406",NA,"escandente, apoiada em Casearia sylvestris, flores roxas. Floresta Estacional Semidecidual.",NA,NA,"2015","10","02","52°27'11 W","24°45'01 S",NA,NA,NA,NA,NA,NA,NA,NA
"27","2019-08-16 08:39:23-03","UTFPR","HCF","15003","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","J. Cordeiro","E.L. Siqueira","1231","2014","09","18",NA,"Brasil","PR","Ortigueira","margem do Rio Rosário do Tibagi","-50.869222","-23.932056","474","474",NA,"subarbusto heliófito. Flores com cálice verde e corola roxa. Frutos imaturos verdes.",NA,NA,"2015",NA,NA,"50°52'09,2 W","23°55'55,4 S",NA,NA,NA,NA,NA,NA,NA,NA
"28","2019-08-16 08:39:23-03","UTFPR","HCF","26289","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","M.G. Caxambu","E.L. Siqueira","2756","2018","08","15",NA,"Brasil","PR","Iretama","Parque Municipal Dama da Noite","-52.043889","-24.408778","431","431",NA,"trepadeira volúvel, heliófita. Flores com cálice verde e corola roxa.",NA,NA,"2018","08","28","52°02'38 W","24°24'31,6 S",NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-08-16 08:39:23-03","UTFPR","HCF","6023","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","J. Cordeiro & E. Barboza","F. Almeida",NA,"2007","08","11",NA,"Brasil","PR","Iretama","Fazenda São José - BR 487 próximo ao Rio","-52.1058006286621","-24.423900604248",NA,NA,NA,"Subarbusto ca. 0,5m de altura, heliófito, com flores roxas.",NA,NA,"2008",NA,NA,NA,NA,"27581","auto",NA,NA,NA,NA,NA,NA
"30","2019-08-16 08:39:23-03","UTFPR","HCF","15861","S","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. Queiroz & R. Monteiro","R.L.C. Bortoluzzi","J.M. Cruz","127","1999","07","14",NA,"Brasil","PR","Tunas do Paraná","Ouro Fino","-49.0858001708984","-24.9743995666504",NA,NA,NA,"apoiante, frutos imaturos verdes; orla da floresta.",NA,NA,"2009",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"31","2021-03-21 19:35:09-03","UFC","EAC","13488","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P.Queiroz & R. Monteiro","Queiroz, L.P.","Hatschbach, G.","48117","1984","07","19","Southern America","Brasil","Paraná","Cerro Azul","Rio do Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,"Trepadeira, lenhosa., flor lilás; Orla da mata","EAC0013488","EAC0013488","1995","05","10",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"32","2020-12-21 16:26:04-03","MBM","MBM","217635","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","floribunda","Cratylia floribunda intermedia","Hassl.","Vanni, R.","Vanni, R.; et al.; et al.","4009",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM217635","MBM217635",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intermedia",NA,NA,NA
"33","2020-12-21 16:26:04-03","MBM","MBM","232734","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Hatschbach, G.","Soares, A.; et al.; et al.","119",NA,NA,NA,"Southern America","Brazil","Paraná","Boa Vista da Aparecida","Boa Vista da Aparecida","-53.4081001281738","-25.4356002807617",NA,NA,NA,NA,"MBM232734","MBM232734",NA,NA,NA,NA,NA,"12704","auto",NA,NA,NA,NA,NA,NA
"34","2020-12-21 16:26:04-03","MBM","MBM","52910","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Hatschbach, G.","1515",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM052910","MBM052910",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"35","2020-12-21 16:26:04-03","MBM","MBM","5743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Lindeman, J.; et al.; et al.","2078",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM005743","MBM005743",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"36","2020-12-21 16:26:04-03","MBM","MBM","162142","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59241",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM162142","MBM162142",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"37","2020-12-21 16:26:04-03","MBM","MBM","92293","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Hatschbach, G.","48117",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Rio do Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM092293","MBM092293",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"38","2020-12-21 16:26:04-03","MBM","MBM","349184","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Ribas, O.S.","Kaehler, M.","246","2008","09","21","Southern America","Brazil","Paraná","Telêmaco Borba","Poço Preto, Foz do Rio das Antas. ÁRea da futura instalação da casa de força da UH Mauá","-50.6156005859375","-24.3239002227783","680","680",NA,"Liana sobre árvore caída. Flores com pétalas roxas","MBM349184","MBM349184","2009","02",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"39","2020-12-21 16:26:04-03","MBM","MBM","219638","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Bortoluzzi, R.","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2152","1997","10","16","Southern America","Brazil","Paraná","Três Barras do Paraná","Vargem Bonita","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Trepadeira lenhosa. Mata degradada","MBM219638","MBM219638","2009","07","14",NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"40","2020-12-21 16:26:04-03","MBM","MBM","251217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Hatschbach, G.","Silva, J.M.; Barboza, E.; Mansano, V.S.; Barboza, E.; Mansano, V.S.","3207","2000","08","22","Southern America","Brazil","Paraná","Adrianópolis","Furnas","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Trepadeira lenhosa; flor lilás.; Margem da estrada, borda da mata.","MBM251217","MBM251217","2000",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"41","2020-12-21 16:26:04-03","MBM","MBM","15529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Hatschbach, G.","24448",NA,NA,NA,"Southern America","Brazil","Paraná","Cândido de Abreu","Umbuzinho","-51.3333015441895","-24.5669002532959",NA,NA,NA,NA,"MBM015529","MBM015529",NA,NA,NA,NA,NA,"55411","auto",NA,NA,NA,NA,NA,NA
"42","2020-12-21 16:26:04-03","MBM","MBM","59939","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Queiróz, L.P. de","Hatschbach, G.","41559",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Barra do Lajeado Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM059939","MBM059939",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"43","2020-12-21 16:26:04-03","MBM","MBM","3469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Bortoluzzi, R.","Lindeman, J.C.; Haas, J.H.; Haas, J.H.","892","1966","04","07","Southern America","Brazil","Paraná","Cianorte","Campo cerrado ao lado do aeroportinho da Fazenda Lagoa, N de Jussara, S do Rio Ivaí.","-52.6049995422363","-23.6632995605469","240","240",NA,"Trepadeira pouco lenhosa, racemos eretos, flores ligeiramente caindo, vexilo de fora amarelo pálido, de dentro vermelho com vena mediana branca, asas e carena branc-amareladas","MBM003469","MBM003469","2009","07","14",NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"44","2020-12-21 16:26:04-03","MBM","MBM","347500","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Bortoluzzi, R.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","7305","2006","06","30","Southern America","Brazil","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,"Trepadeira lenhosa, flor lilás. Orla da mata. Floresta estacional semidecídua.","MBM347500","MBM347500","2009","07","15",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:26:04-03","MBM","MBM","232395","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cratylia","intermedia","Cratylia intermedia","(Hassl.) L.P. de Queiroz","Hatschbach, G.","Carneiro, J.","652",NA,NA,NA,"Southern America","Brazil","Paraná","Guapirama","Rio das Cinzas","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,"MBM232395","MBM232395",NA,NA,NA,NA,NA,"18301","auto",NA,NA,NA,NA,NA,NA
