"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"49","2015-10-02 02:50:17-03","MNHN","RECOLNAT_MNHN_P","P00704176","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Hallé","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de St. Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704176' target='other'> <mi>dwc_moreinfo</mi></a>","P00704176","P00704176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"50","2002-11-27 15:03:10-02","MNHN","RECOLNAT_MNHN_P","P00704177","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de St. Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704177' target='other'> <mi>dwc_moreinfo</mi></a>","P00704177","P00704177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"51","2015-10-02 02:49:54-03","MNHN","RECOLNAT_MNHN_P","P00704178","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Hallé","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de St. Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00704178' target='other'> <mi>dwc_moreinfo</mi></a>","P00704178","P00704178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"52","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523822","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Dusén, P.",NA,"1911","12","28",NA,"Brasil","Paraná",NA,"Rio Cubatão",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523822' target='other'> <mi>dwc_moreinfo</mi></a>","P05523822","P05523822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13651",NA,NA,NA
"53","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523825","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Gaudichaud, C.",NA,"33","11","1",NA,"Brasil",NA,NA,"Brésil. Province de San Paolo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523825' target='other'> <mi>dwc_moreinfo</mi></a>","P05523825","P05523825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"932",NA,NA,NA
"54","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523827","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Santos",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. (75) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523827' target='other'> <mi>dwc_moreinfo</mi></a>","P05523827","P05523827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3025",NA,NA,NA
"55","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523826","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Glaziou, A.",NA,"1890","8","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523826' target='other'> <mi>dwc_moreinfo</mi></a>","P05523826","P05523826_01",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"18158",NA,NA,NA
"56","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523828","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Glaziou, A.",NA,"1890","8","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Jan.) Alto Macahé","-42.5311012268066","-22.2819004058838","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523828' target='other'> <mi>dwc_moreinfo</mi></a>","P05523828","P05523828_01",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"18158",NA,NA,NA
"57","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523829","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Glaziou, A.",NA,"1890","8","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil (R.J.) Alto Macahé.","-42.5311012268066","-22.2819004058838","hb","Prélèvement pollen por Melle Lobreau (Palyn. Montpellier) M. Malplanche 10.1.1969. Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523829' target='other'> <mi>dwc_moreinfo</mi></a>","P05523829","P05523829_01",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,"18158",NA,NA,NA
"58","2015-09-05 10:54:49-03","MNHN","RECOLNAT_MNHN_P","P05523831","PreservedSpecimen",NA,NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Nadeaud",NA,"1862","9","1",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande; prés Rio","-44.3180999755859","-23.0067005157471","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05523831' target='other'> <mi>dwc_moreinfo</mi></a>","P05523831","P05523831_01",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:34:26-03","UFMG","BHCB","28872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:34:26-03","UFMG","BHCB","34401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:34:26-03","UFMG","BHCB","34401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:34:26-03","UFMG","BHCB","38401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:34:26-03","UFMG","BHCB","46556","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:34:26-03","UFMG","BHCB","46584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:34:26-03","UFMG","BHCB","48486","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:34:26-03","UFMG","BHCB","50738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:34:26-03","UFMG","BHCB","28872","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:34:26-03","UFMG","BHCB","76170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Ribas, OS","4203","2002","01","10","Southern America","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:19:12-03","UFPR","UPCB","24749","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Lombardi, J.A.","Acra, L.A.","157","1987","11","30",NA,"Argentina","Misiones","Puerto Iguazú","Parque Nacional do Iguaçu - Missiones",NA,NA,NA,"Trepadeira lenhosa, com flores alvescentes. Orla do caminho, local de incidência solar difusa..",NA,NA,NA,NA,NA,NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:19:12-03","UFPR","UPCB","24742","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Mennega, A.M.W.","Hatschbach, G.","35756","1975","01","17",NA,"Brasil","Paraná","Morretes","Ilha do Malha","-48.834400177002","-25.476900100708",NA,"Trepadeira lenhosa, flor alvescente. Margem rio..",NA,NA,NA,NA,NA,"30514","auto","1987","01","01",NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:19:12-03","UFPR","UPCB","26295","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Lombardi, J.A.","Dittrich, V.A.O.","9","1995","10","13",NA,"Brasil","São Paulo","Ubatuba","Praia do Puruba","-45.0699996948242","-23.4300003051758",NA,"Trepadeira à beira da estrada de acesso a praia..",NA,NA,NA,NA,NA,"34265","auto","1998","01",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:19:12-03","UFPR","UPCB","23896","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Lombardi, J.A.","Negrelle, R.R.B.","A976","1993","12","27",NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha - próximo ao Rio Sai-Mirim","-48.6161003112793","-26.1168994903564",NA,"Liana com flores brancas, perfumadas..",NA,NA,NA,NA,NA,"18121","auto","1998","01",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:19:12-03","UFPR","UPCB","40169","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Smith","Borgo, M.","Borgo, M.","246","1998","12","15",NA,"Brasil","Paraná","Guaratuba","Rio Vitório","-48.5746994018555","-25.8827991485596",NA,"Liana de flores esverdeadas, margem de rio..",NA,NA,NA,NA,NA,"41937","auto","1999","12",NA,NA,NA,NA,NA,NA,NA
"74","2020-07-09 11:24:00-03","MO","MOBOT","2189440","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.",NA,"Erik L. Ekman","Ekman 1462","1907","12",NA,"South America","Argentina","Misiones",NA,"Posadas, in reg. fluminis Alto Paraná, prope praed. La Granja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2009-07-21 23:34:00-03","MO","MOBOT","2452141","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.",NA,"Per Dusén","Dusén 13651","1911","12","28","South America","Brazil","Paraná",NA,"Guaratuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-08-24 12:06:00-03","MO","MOBOT","2987665","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi, July/","Itaipú Binacional","Itaipú Binacional 555","1979","11","17","South America","Paraguay","Alto Paraná",NA,"Rva. Itabó. Bosque, alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","3296382","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","!J.A. Lombardi","Gert G. Hatschbach","Hatschbach 48793","1983","12","8","South America","Brazil","Paraná",NA,"Cab. Rib. do Tigre (mun. Cerro Azul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-11-20 06:16:00-02","MO","MOBOT","3296590","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","!J.A. Lombardi","Gert G. Hatschbach|R. Kummrow","Hatschbach 35756","1975","1","17","South America","Brazil","Paraná",NA,"Elha do Malha. Mun. Morretes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2010-11-21 08:41:00-02","MO","MOBOT","2430278","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Hippocratea","micrantha","Hippocratea micrantha","Cambess.",NA,"G.J. Schwarz","Schwarz 7166","1948","12","24","South America","Argentina","Misiones","Iguazú","Cataratas del Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-10 20:44:54-03","INPA","INPA","152629","S","Plantae","Dicotyledon Com-Clade","Celastrales","Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, JA","Hatschbach, GG","35756","1975","01","17","Southern America","Brasil","Paraná","Morretes","Ilha do Malha","-48.834400177002","-25.476900100708",NA,NA,"INPA0152629","INPA0152629 INPA0152629_e",NA,NA,NA,"30514","auto","2014","11",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","10831",NA,"Plantae",NA,NA,"Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","J. A. Lombardi/Fev.-2003","L. Kollmann; E. Bausen & W. Pizziolo","2227","1999","03","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Mata de encosta. Trepadeira. Flores verdes.","MBML010831","MBML010831",NA,NA,NA,NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA
"82","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","50497",NA,"Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"J. A. Lombardi","10040","2013","04","23",NA,"Brasil","São Paulo","Ubatuba","Sertão da Praia Dura, estrada da Folha Seca, ca. 23º29'27''-28'15'', 45º10'27''-11''","-45.171667","-23.488333",NA,"Mata atlântica. Margem de estrada de terra. Liana, folhas cartáceas, frutos imaturos verdes","MBML050497","MBML050497",NA,NA,NA,NA,NA,NA,NA,NA,"45W10'18","23S29'18",NA,NA,NA,NA
"83","2020-06-15 15:29:51-03","UNESP-RC","HRCB","41801","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, J.A.","Paixão, J.L.","374","2004","06","02",NA,"Brasil","Bahia","Potiraguá","Rod. Que liga a Br 101 com Itapetinga, ca. 15 km para Itaimbé","-39.575","-15.703333",NA,"Trepadeiras. Folhas discolores. Flores de cor creme",NA,NA,NA,NA,NA,NA,NA,"2004","11",NA,"39º34'30W","15º42'12S",NA,NA,NA,NA
"84","2020-06-15 15:29:51-03","UNESP-RC","HRCB","60036","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, J.A.","Matos, E.","725","2011","11","02",NA,"Brasil","Bahia","Jaguaripe","Caribé.","-38.984444","-13.245556",NA,"Liana. Flores brancas e perfumadas. PL 589",NA,NA,NA,NA,NA,NA,NA,"2012","07",NA,"38º59'4W","13º14'44S",NA,NA,NA,NA
"85","2020-06-15 15:29:51-03","UNESP-RC","HRCB","59834","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.",NA,"Lombardi",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba, Sertão da Praia Dura, estrada da Folha Seca",NA,"-45.174167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45º10'27W","ca. 23º29'27S",NA,NA,NA,NA
"86","2020-06-15 15:29:51-03","UNESP-RC","HRCB","14423","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C.Sm.","Lombardi, J.A.","Moraes, P.L.R.","370","1991","01","12",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Material caído na trilha Taquaral - meio de encosta - árvore - inflorescência",NA,NA,"700","700",NA,"27904","auto","2005","08",NA,NA,NA,NA,NA,NA,NA
"87","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10101","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10831","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10935","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11331","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11428","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-17 15:24:58-03","UNESP-RC","HRCB","13425","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-17 15:24:58-03","UNESP-RC","HRCB","15830","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-17 15:24:58-03","UNESP-RC","HRCB","16407","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9671","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9836","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Elachyptera","micrantha","Elachyptera micrantha","(Cambess.) A.C. Sm.","J. A. Lombardi","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","2026779","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"G. Hatschbach","2100","1951","1","27","South America - Neotropics","Brazil","Paranaguá",NA,"Matinhos",NA,NA,NA,NA,"US01867414","US01867414_01 US01867414_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3146068","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"G. Hatschbach & R. Kummrow","35756","1975","1","17","South America - Neotropics","Brazil","Morretes",NA,"Ilha do Malha",NA,NA,NA,NA,"US01867408","US01867408_01 US01867408_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2221935","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"R. M. Klein","970","1955","1","4","South America - Neotropics","Brazil","Itajaí",NA,"Cunhas",NA,NA,NA,NA,"US01867407","US01867407_01 US01867407_02","10",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","288615","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"-. Sellow","274",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01867404","US01867404_01 US01867404_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","16472","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brazil",NA,NA,NA,NA,"US00991043","US00991043_01 US00991043_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","2221925","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"R. M. Klein","879","1954","11","29","South America - Neotropics","Brazil","Itajaí",NA,"Cunhas",NA,NA,NA,NA,"US01867405","US01867405_01 US01867405_02","10",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3321187","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Elachyptera","micrantha","Elachyptera micrantha",NA,NA,"G. Hatschbach & O. S. Ribas","61396","1994","12","28","South America - Neotropics","Brazil","Bocaiúva do Sul",NA,"Parque Estadual das Lauráceas",NA,NA,NA,NA,"US01867412","US01867412_01 US01867412_02","500","700","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
