"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"11","2021-03-15 16:37:00-03","NY","NYBG","397749","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"H. S. Irwin","31058","South America","Brazil","Serra da Agua de Rega. Ca. 24 km N of Seabra, road to Agua de Rega","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=96901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397749","NY00397749_01","P. G. Delprete","1971","02","25","Bahia","Seabra","-41.7703","-12.4186","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","950475","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"R. de Mello-Silva","CFCR5882","South America","Brazil","São Thomé das Letras. Serra do Cantagalo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1063612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00950475","NY00950475_01","P. G. Delprete","1984","11","03","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","688209","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.","isolectotype","J. F. Widgren","1119","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=849555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00688209","NY00688209_01",NA,"1845",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","2684405","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"P. G. Delprete","6862","South America","Brazil","Serra Grande, Sítio Mata Fresca","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956296' target='other'> <mi>dwc_moreinfo</mi></a>","NY02684405",NA,NA,"1998","10","22","Ceará","Ubajara","-40.93","-3.83","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","01093030","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"D. A. Folli","2038","South America","Brazil","Reserva Florestal de Linhares. Na área do antigo Calimã, L - A.5.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1246786' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093030","NY01093030_01","P. G. Delprete","1993","10","11","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1033411","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"E. P. Heringer","10613","South America","Brazil","Granja do Tamanduá.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220261' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033411","NY01033411_01","P. G. Delprete","1965","10","06","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1182896","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"P. G. Delprete","9140","South America","Brazil","UFG, Campus II, Bosque Saint-Hilaire.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411151' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182896","NY01182896_01","P. G. Delprete","2004","12","07","Goiás","Goiânia","-49.2603","-16.6031","1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1033402","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"H. S. Irwin","17986","South America","Brazil","Ca. 30 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219915' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033402","NY01033402_01","P. G. Delprete","1966","06","29","Goiás","Caiapônia","-51.82","-17.15","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","1033386","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","3905","South America","Brazil","De Goiânia a Senador Canedo, pela GOM-7, no km 12, à esquerda da Rodovia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219882' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033386","NY01033386_01","P. G. Delprete","1969","03","04","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","1033398","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","1570","South America","Brazil","De Goiânia a Leopoldo de Bulhões. 18 km de Goiânia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033398","NY01033398_01","P. G. Delprete","1968","07","02","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","1033409","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"A. C. Sevilha","1728","South America","Brazil","Fazenda Água Limpa. Mata de galeria do Córrego Capetinga.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220256' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033409","NY01033409_01","P. G. Delprete","1997","12","01","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","1033414","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"E. P. Heringer","2949","South America","Brazil","Bacia do Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033414","NY01033414_01","P. G. Delprete","1979","12","18","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","1145947","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"P. G. Delprete","10542","South America","Brazil","Santuario de Visa Silvestre Vagafogo. Trilha principal.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145947","NY01145947_01","P. G. Delprete","2007","12","21","Goiás","Pirenópolis","-48.995","-15.8242","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","397751","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"R. M. Harley","15251","South America","Brazil","On road to Abaira, ca. 8 km to N of the town of Rio de Contas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=96900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397751","NY00397751_01","P. G. Delprete","1972","01","18","Bahia","Rio de Contas","-41.78","-13.55","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1017445","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"A. Freire Fierro","1616","South America","Brazil","Mun. de Paranapiacaba, coleções a os lados da trilha para a Pedra Lisa.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207866' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017445","NY01017445_01","P. G. Delprete","1990","08","18","São Paulo",NA,"-46.25","-23.83","600","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1033412","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"E. P. Heringer","11618","South America","Brazil","Rio Corumbá, 120 km de Brasília.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220262' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033412","NY01033412_01","P. G. Delprete","1968","01","18","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1033397","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","1050","South America","Brazil","Estrada GOM-9 p/ Escola de Agronomia e Veterinária à esquerda 2 km.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219903' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033397","NY01033397_01","P. G. Delprete","1968","05","23","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","2684406","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"P. G. Delprete","6861","South America","Brazil","Serra Grande, Sítio Mata Fresca","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02684406",NA,NA,"1998","10","22","Ceará","Ubajara","-40.93","-3.83","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","2684407","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"P. G. Delprete","6887","South America","Brazil","Serra Grande, Sítio Murimbuca","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956298' target='other'> <mi>dwc_moreinfo</mi></a>","NY02684407",NA,NA,"1998","10","23","Ceará","Ubajara","-40.9","-3.82","820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","1033389","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","883","South America","Brazil","Goiânia a Senador Canedo pela GOM-7, no km 12, à esquerda da Rodovia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219888' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033389","NY01033389_01","P. G. Delprete","1968","05","18","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00779153","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"S. A. Nicolau","2091","South America","Brazil","Cajuru: Barrosa","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=802117' target='other'> <mi>dwc_moreinfo</mi></a>","NY00779153","NY00779153_01","P. G. Delprete","1999","12","15","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","1033384","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","8611","South America","Brazil","A margem esquerda do Rio Paranaíba. 20 km de Itumbira, seguindo rio","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219879' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033384","NY01033384_01","P. G. Delprete","1972","11","23","Goiás","Itumbiara","-49.2153","-18.4194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","1033390","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","8607","South America","Brazil","Em direção a Perolândia. 20 km do Rio Claro.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219889' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033390","NY01033390_01","P. G. Delprete","1972","11","09","Goiás","Jataí","-51.7142","-17.8817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","01093031","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"D. A. Folli","2768","South America","Brazil","Reserva Florestal de Linhares. Atrás do laboratório de sementes.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1246825' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093031","NY01093031_01","P. G. Delprete","1996","08","11","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","1033385","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","8697","South America","Brazil","A margem esquerda do Rio Paranaíba. 20 km de Itumbiara, segundo rio acima.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219880' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033385","NY01033385_01","P. G. Delprete","1972","12","21","Goiás","Itumbiara","-49.2153","-18.4194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","1033394","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","3159","South America","Brazil","Goiânia a Senador Canêdo pela GOM-7, no Km. 12. À esquerda da rodovia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219898' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033394","NY01033394_01","P. G. Delprete","1968","12","27","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1033403","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"M. C. Weyland Vieira","1061","South America","Brazil","Mata Olaria. Arvore 274. Ponto 71. Fazenda Lagoa. Monte Belo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219916' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033403","NY01033403_01","P. G. Delprete","1987","02","14","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","1033399","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"H. S. Irwin","10936","South America","Brazil","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033399","NY01033399_01","P. G. Delprete","1965","12","02","Goiás","Corumbá de Goiás","-48.8086","-16.03204","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","1017444","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"H. de F. Leitão Filho","10823","South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207865' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017444","NY01017444_01","P. G. Delprete","1979","12","11","São Paulo","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","1033417","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"E. P. Heringer","5618","South America","Brazil","Bacia do Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220273' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033417","NY01033417_01","P. G. Delprete","1980","11","04","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1017442","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"D. A. Folli","1049","South America","Brazil","Reserva Florestal de Porto Seguro - CVRD. Localizada a margem do Córrego Comarangi.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207860' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017442","NY01017442_01","P. G. Delprete","1990","01","11","Bahia","Porto Seguro","-39.1442871","-16.3468262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1033413","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"E. P. Heringer","6026","South America","Brazil","Córrego da Papuda, próximo à barra com o Rio São Bartolomeu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220263' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033413","NY01033413_01","P. G. Delprete","1981","01","22","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1033387","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Ixora","brevifolia","Ixora brevifolia","Benth.",NA,"J. A. Rizzo","2989","South America","Brazil","De Goiânia a Senador Canedo, pela GOM-7, no km 12. A esquerda da Rodovia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1219884' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033387","NY01033387_01","P. G. Delprete","1968","12","05","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
