"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"136","2019-12-19 08:15:20-03","FPS","FPS","1262","MachineObservation","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwirkowski, P. & Bianconcini, J.","53B","2014","03","08",NA,"Brasil","Santa Catarina","Sertãozinho - Propriedade de Leonardo Pilz",NA,NA,"<ll>dwc_commonname:</ll> Canela-amarela","FPS01262,MBM391847,FURB27415",NA,NA,"(Schott) Nees","FPS01262_v01 FPS01262_v02 FPS01262_v03 FPS01262_v04 FPS01262_v05 FURB27415 MBM391847",NA,"Brotto, M.L.","-49.379917","-26.319801","São Bento do Sul",NA,NA,NA,NA,"2014","-49.379917","-26.319801","08","20",NA,"MBM 391847, FURB 47014","voucher",NA,NA,NA
"137","2019-02-15 11:40:52-02","IPA","IPA","39273","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Pohl","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"IPA0039273","Plantae",NA,"(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-02-15 11:40:52-02","IPA","IPA","39274","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schott","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"IPA0039274","Plantae",NA,"(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-02-15 11:40:52-02","IPA","IPA","52597","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","307","1990","04","17","Southern America","Brasil","Paraná","Rio do Corvo, mata pluvial.",NA,NA,"Árvore 5m; flores creme.","IPA0052597","Plantae",NA,"(Schott) Nees",NA,NA,"Baitello, J.","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-02-15 11:40:52-02","IPA","IPA","32184","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Hoehne, W.","1475","1944","09","19","Southern America","Brasil","São Paulo","Parque do Estado de São Paulo",NA,NA,NA,"IPA0032184","Plantae",NA,"(Schott) Nees",NA,NA,"Hoehne, W.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-02-15 11:40:52-02","IPA","IPA","9316","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Pickel, B.","4433","1939","10","25","Southern America","Brasil","São Paulo","Horto Florestal, na frente do museu.",NA,NA,"Árvore de flores brancas aromáticas.","IPA0009316","Plantae",NA,"(Schott) Nees",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-02-15 11:40:52-02","IPA","IPA","9317","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Pickel, B.","4433","1940","01","24","Southern America","Brasil","São Paulo","Horto Florestal, no parque.",NA,NA,NA,"IPA0009317","Plantae",NA,"(Schott) Nees",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-02-15 11:40:52-02","IPA","IPA","32185","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Hoehne, W.","3642","1951","09","20","Southern America","Brasil","São Paulo","Parque do Estado de São Paulo, campo experimental.",NA,NA,"Árvore.","IPA0032185","Plantae",NA,"(Schott) Nees",NA,NA,"Hoehne, W.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-08-27 13:30:39-03","IAP","PACA-AGP","73381","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M. Sobral","5697","1987","03",NA,NA,"Brasil","RS",NA,NA,NA,"arvore 10m flores brancas Habitat: embeira de estrada","PACA073381","Magnoliophyta","Laurales","(Rich.) Ness",NA,NA,"Molz, M.","-50.2696990966797","-29.8866996765137","Osório",NA,NA,"27350","auto","2013",NA,NA,"12","04","Magnoliatae",NA,NA,NA,NA,NA
"145","2020-12-20 21:18:03-03","UFV","VIC","042437","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Tinti, B.V.; Nunes, J.","s.n.","2010",NA,NA,NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Vale Verde",NA,NA,NA,"VIC042437",NA,NA,"(Schott) Nees",NA,NA,NA,"-41.8683013916016","-20.4333000183105","Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-20 21:18:03-03","UFV","VIC","40244","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Simão, M.R.V.C.","76","2012","05","05",NA,"Brasil","Minas Gerais","Mata do Paraiso, Estação de Pesquisa, treinamento e Educação Ambiental da Mata do Paraiso",NA,NA,"Árvore de 15 m, corola creme de odor aoçicado, as 3 pétalas mais externas são ferrugineasexternamente, presença de brácteas marrons nas inflorescências.","VIC040244",NA,NA,"(Schott) Nees",NA,NA,NA,"-42.8819007873535","-20.7539005279541","Viçosa",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-20 21:18:03-03","UFV","VIC","40230","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Simão, M.R.V.C.","59","2012","04","21",NA,"Brasil","Minas Gerais","Mata do Paraiso, Estação de Pesquisa, treinamento e Educação Ambiental da Mata do Paraiso",NA,NA,"árvore de 15 m, cálice ferrugineo, corola verde.","VIC040230",NA,NA,"(Schott) Nees",NA,NA,NA,"-42.8819007873535","-20.7539005279541","Viçosa",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-20 21:18:03-03","UFV","VIC","2873","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Alencar, E.","s.n.","1936","04","15",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"VIC002873",NA,NA,"(Schott) Nees",NA,NA,NA,"-42.8819007873535","-20.7539005279541","Viçosa",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-20 14:17:37-03","UFOPA","HSTM","92","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Suemitsu, C.; Maia, J.G.S.; Mourão, R.H.V.; Raposo, J.D.A.","363","2015","01","21",NA,"Brasil","Pará","UFOPA, Campus Tapajós, ao lado do laboratório de tecnologia da madeira.",NA,NA,NA,"HSTM000092",NA,NA,"(Schott) Nees",NA,NA,"Suemitsu, C.","-54.740833","-2.419444","Santarém","26","26",NA,NA,"2015","54º44'27''W","2º25'10''S","07","28",NA,NA,NA,NA,NA,NA
"150","2020-10-20 14:17:37-03","UFOPA","HSTM","6768","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Suemitsu, C. (MRC 51); Maia,J.G.S.; Mourão,R.H.V.; Raposo,J.D.A.","363","2015","01","21",NA,"Brasil","Pará","UFOPA, Campus Tapajós, ao lado do laboratório de tecnologia da madeira.",NA,NA,NA,"HSTM006768",NA,NA,"(Schott) Nees",NA,NA,"Suemitsu, C.","-54","-2","Santarém","26","26",NA,NA,"2015","54º0'0''W","2º0'0''S","07","28",NA,NA,NA,NA,NA,NA
"151","2021-03-24 17:09:16-03","UFES","SAMES","2826","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Giaretta,A.O.","1354","2012","10","24",NA,"Brasil","Espírito Santo","Próximo ao Parque Estadual de Itaúnas. Floresta de restinga seca, próximo a foz natural do rio Itaúnas.",NA,NA,"Arvoreta de 4m de altura, com ramos prostrados, flores creme ador doce.","SAMES02826",NA,NA,"(Schott) Nees",NA,NA,"Siqueira,G.S.","-39.7322006225586","-18.5932998657227","Conceição da Barra",NA,NA,"41644","auto","2018",NA,NA,"08","18",NA,NA,NA,NA,NA,NA
"152","2021-03-24 17:09:16-03","UFES","SAMES","2855","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"MachadoFilho,C.; Giaretta,A.O.;Kaique,L.P.M.;Jesus,L.M.","6","2013","03","25",NA,"Brasil","Espírito Santo","Regência. Restinga arbórea.",NA,NA,"Arbórea, botão verde, flor amarela, fruto marrom.","SAMES02855",NA,NA,"(Schott) Nees",NA,NA,"Siqueira,G.S.","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,"48094","auto","2018",NA,NA,"08","18",NA,NA,NA,NA,NA,NA
"153","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021807","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J. M. Silva; E. Barbosa, E. F. Costa","3351","2001","3","23",NA,"Brazil","Paraná","Estrada de Pacas para o Parque das Lauráceas (Mun. Tunas do Paraná) Paraná, Brazil",NA,NA,"pmc-dpp 004; Árvore, 10m, flor alva.",NA,"Magnoliophyta","Laurales","Nees",NA,NA,"H. van der Werff","-49.1","-24.9667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:38:10-03","UFJF","CESJ","X-118","PreservedSpecimen","Plantae","Lauraceae","Nectandra","amara","Nectandra amara",NA,"?","s.n.",NA,NA,NA,"América do Sul","Brasil","São Paulo","Museus Florestal",NA,NA,"Nome vulgar: Canela parda.Arvore grande,20-30m de altura,usada em construções dormentes,vigas,etc.","CESJ00X118","Angiosperma",NA,"Meins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 14:38:10-03","UFJF","CESJ","70835","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A.A. de Oliveira","830","2015","01","09","América do Sul","Brasil","Santa Catarina","Fortaleza",NA,NA,"Floresta Ombrófila Densa; estágio avançado. Terrestre.","CESJ070835","Angiosperma",NA,"(Schott) Nees",NA,NA,"A.A. de Oliveira","-49.9525","-29.159444","Praia Grande","323","323",NA,NA,"2015","-49.9525","-29.159444","01","09",NA,NA,NA,NA,NA,NA
"156","2019-11-21 14:38:10-03","UFJF","CESJ","54718","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"O.S. Ribas; C.B. Poliquesi; E. Barbosa; J.Bordin; P.Steiner","5896","2004","02","14","América do Sul","Brasil","Paraná","Sítio Santa Bárbara",NA,NA,"Árvore, 15m, flor alvacenta. Floresta com influência da floresta ombrófila mista.","CESJ054718","Angiosperma",NA,"(Schott) Nees",NA,NA,"H.van der Werff","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 14:38:10-03","UFJF","CESJ","62148","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"A. Stival-Santos; S. Silveira","767","2009","07","14","América do Sul","Brasil","Santa Catarina","Reserva Indígena do Bugio, Lat.: 26º43'47,00S; Lon.: 49º40'24,00W; Alt.: 920m.s.m.",NA,NA,"Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Altura: 8m; Hábito: Árvore; Habitat: local aberto; Fruto: imaturo verde (Florística IFFSC 800).","CESJ062148","Angiosperma",NA,"(Schott) Nees",NA,NA,"A.Quinet","-49.628101348877","-26.9582996368408","José Boiteux",NA,NA,"29414","auto","2010",NA,NA,"09","15",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:45:15-03","UFMS","CGMS","33009","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"F. Macedo-Alves","526","2009","04","02",NA,"Brasil","São Paulo","Morro Bocaina.",NA,NA,"Flores brancas e ráque daInflorescência vermelha. Habitat: Mata Atlântica de Encosta. Ocorre em encosta junto com Tibouchina granulosa (Desr.) Cogn. e Araucaria angustifolia (Bertol.) Kuntze. Habito: Árvore. 12,00m de altura.","CGMS1062399",NA,NA,"(Schott) Nees",NA,NA,"F. Macedo-Alves","-44.3166667","-22.6808334","Bananal","1189","1189",NA,NA,NA,"-44,3166667","-22,6808334",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:45:15-03","UFMS","CGMS","17774","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"O.S. Ribas; C.B. Poliquesi; E. Barbosa; E.F. Costa","3325","2001","03","03",NA,"Brasil","Santa Catarina","Serra do Quiriri.",NA,NA,"Flor creme-alvacenta. Duplicata do MBM Habitat: Matinha nebular da encosta do morro Habito: árvore 7m .","CGMS1047069",NA,NA,"(Schott) Nees",NA,NA,"Henk van der Werff","-49.2655982971191","-26.1924991607666","Campo Alegre","1300","1300","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:49:42-03","UFS","ASE","12633","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, M J; Hastschbach","853","1990","05","09","Southern America","Brasil","Paraná","Estrada da Graciosa, Rio do Corvo.",NA,NA,"Árvore odorífera, 10m, flores alvas.; Árvore odorífera, 10m, flores alvas.; Mata pluvial.","ASE0007088","Magnoliophyta",NA,"(Schott) Nees.",NA,NA,"Werff. H.","-49.076667","-25.365833","Quatro Barras",NA,NA,NA,NA,"1999","-49.076667","-25.365833",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:32:32-03","UNICAMP","UEC","72549","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Sartori, A; et al.","33427","1995","02","14",NA,"Brazil","São Paulo","Parque Estadual Jacupiranga, núcleo cedro.",NA,NA,"Árvore 10m, flores brancas e botões creme.; Mata atlântica","UEC132264","Magnoliopsida",NA,"(Schott) Nees","UEC132264",NA,"Baitello, JB","-48.414889","-24.962222","Jacupiranga",NA,NA,NA,NA,NA,"-48.414889","-24.962222",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:32:32-03","UNICAMP","UEC","160795","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Romão, GO; Dantas, APT","1580","2006","09","05",NA,"Brazil","Paraná","Morro Camapuã, Propriedade do Sr. Agüilheiro, acesso por estrada de terra com 5 km a partir da saída da BR-116 no km 51-52, ca. 1 km do Posto Tulha.",NA,NA,"Arvoreta 2,5 m alt.; frutos verdes.; Floresta Estacional e mata ciliar.","UEC009884","Magnoliopsida",NA,"(Schott) Nees","UEC009884",NA,"Alves, FM","-48.880333","-25.254","Campina Grande Do Sul",NA,NA,NA,NA,"2009","-48.880333","-25.254","09",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:32:32-03","UNICAMP","UEC","161507","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Marchiori, NM; Munhoz, I; Toledo, W; Cano, GB; Santos, FC","612","2011","01","05",NA,"Brazil","São Paulo","Parque Estadual.",NA,NA,"Material vegetativo. Cerca de 20 m de altura e 1 indivíduo distribuído em ilha.; Floresta Ombrófila Densa Montana.","UEC024910","Magnoliopsida",NA,"(Schott) Nees","UEC024910",NA,"Marchiori, NM","-45.945278","-23.330333","São Luiz do Paraitinga","999","999",NA,NA,"2011","-45.945278","-23.330333","12",NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:32:32-03","UNICAMP","UEC","64319","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lima, HC","3543","1989","04","20",NA,"Brazil","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima. Nascente deo Rio das Flores.&nf;Próximo à fazenda Sophronites.",NA,NA,"Árvore com 15 m de alt. Flores perfumadas com cálice esverdeado e corola alvacenta. Ocasional.","UEC061247","Magnoliopsida",NA,"(Schott) Nees","UEC061247",NA,NA,"-42.05","-22","Nova Friburgo","1100","1100",NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:32:32-03","UNICAMP","UEC","177297","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Luchiari, C; et al.","720","1996","03","21",NA,"Brazil","Rio de Janeiro","Reserva de Poço das Antas, Est. Juturnaiba, derita -km 1",NA,NA,"20m, árvore, heliófita, folhas doiscolor, verde escuro face superior, face inferior verde, botões e flores creme com forte perfume adocicado. FAF. (todo o morro estava florido)","UEC002899","Magnoliopsida",NA,"(Schott) Nees","UEC002899",NA,NA,"-42.3917007446289","-22.6508007049561","Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:32:32-03","UNICAMP","UEC","81949","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Costa, CB; Kirizawa, M; Rapini, A","200","1996","03","19",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar - Núcleo Cunha. 23º13'28 e 23º16'10 latit. sul e 45º02'23 e 45º05'15 long. W Gr.",NA,NA,"Árvore ca 8,0m alt. Pétalas brancas, pelos ferrigíneos.; Mata pluvial de altitude, em fase de regeneração. Trilha do Rio bonito.","UEC138296","Magnoliopsida",NA,"(Schott) Nees","UEC138296",NA,"Baitello, JB","-44.9599990844727","-23.0699996948242","Cunha","1100","1100","38855","auto","1998",NA,NA,"04","25",NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:32:32-03","UNICAMP","UEC","106728","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Hoehne, W","3642","1951","09","20",NA,"Brazil","São Paulo","Parque do Estado.&nf;Campo Experimental.",NA,NA,"Árvore.","UEC061245","Magnoliopsida",NA,"(Schott) Nees","UEC061245",NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:32:32-03","UNICAMP","UEC","6023","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Gibbs, PE; et al.","4601","1977","03","30",NA,"Brazil","São Paulo","Rodovia Ubatuba-Taubaté",NA,NA,"Árvore com cerca de 15 metros; flores branco creme.; No alto da serra, em mata.","UEC138529","Magnoliopsida",NA,"(Schott) Nees","UEC138529",NA,"Baitello, JB","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,"34265","auto","2015",NA,NA,"04","15",NA,NA,NA,NA,NA,NA
"169","2019-11-06 09:56:02-03","UFOP","OUPR","11207","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwacke, C.A.W.","s.n.","1891","03","16",NA,"Brasil","Rio de Janeiro","Santa Thereza",NA,NA,"Terreno úmido. Árvore, flores pálidas",NA,NA,NA,"(Schott) Nees",NA,NA,NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:02:16-03","FURB","FURB","12523","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Gasper, A.L. de","2183","2009","05","21",NA,"Brasil","Santa Catarina","Rio Hipólito, próximo a parcela 117.",NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: árvore;","FURB27201",NA,NA,"(Schott) Nees","FURB27201",NA,"Quinet, A","-49.4719445","-28.2702778","Orleans","312","312",NA,NA,"2010","-49.4719445","-28.2702778","09","17",NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:02:16-03","FURB","FURB","13011","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Stival-Santos, A.; Silveira, S.","767","2009","07","14",NA,"Brasil","Santa Catarina","Reserva Indígena do Bugio.",NA,NA,"Florística IFFSC 800(Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; local aberto Habito: árvore; Fruto verde;","FURB27198",NA,NA,"(Schott) Nees","FURB27198",NA,"Quinet, A","-49.6733334","-26.7297223","José Boiteux","920","920",NA,NA,"2010","-49.6733334","-26.7297223","09","15",NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:02:16-03","FURB","FURB","13352","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","2248","2009","06","15",NA,"Brasil","Santa Catarina","Reserva Biológica Estadual do Aguaí.",NA,NA,"Florística IFFSC 57(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: árvore;","FURB27419",NA,NA,"(Schott) Nees","FURB27419 FURB27419_1",NA,"Quinet, A","-49.6038889","-28.5494444","Siderópolis","314","314",NA,NA,"2010","-49.6038889","-28.5494444","09","15",NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:02:16-03","FURB","FURB","17857","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Korte, A.; Kniess, A.","1000","2009","11","25",NA,"Brasil","Santa Catarina","Alto Limeirinha.",NA,NA,"Florística IFFSC 309 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB27197",NA,NA,"(Schott) Nees","FURB27197",NA,"Quinet, A","-49.5005556","-27.6302778","Alfredo Wagner","642","642",NA,NA,"2010","-49.5005556","-27.6302778","09","15",NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:02:16-03","FURB","FURB","18135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Korte, A.; Kniess, A.","1297","2009","12","03",NA,"Brasil","Santa Catarina","Alto Rio Bonito.",NA,NA,"Florística IFFSC 344 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; flor branca","FURB27196",NA,NA,"(Schott) Nees","FURB27196",NA,"Quinet, A","-49.4105556","-27.54","Ituporanga","676","676",NA,NA,"2010","-49.4105556","-27.5400000","09","15",NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:02:16-03","FURB","FURB","19933","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","3413","2010","01","27",NA,"Brasil","Santa Catarina","Cirenaica.",NA,NA,"Florística IFFSC 58 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","FURB27205",NA,NA,"(Schott) Nees","FURB27205",NA,"Quinet, A","-49.4972222","-28.5291667","Treviso","197","197",NA,NA,"2010","-49.4972222","-28.5291667","09","15",NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:02:16-03","FURB","FURB","19960","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.","3412","2010","01","27",NA,"Brasil","Santa Catarina","Cirenaica.",NA,NA,"Fito IFFSC 58 /S/55 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","FURB27423",NA,NA,"(Schott) Nees","FURB27423",NA,"Oliveira, AA de","-49.4972222","-28.5291667","Treviso","197","197",NA,NA,"2010","-49.4972222","-28.5291667","09","28",NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:02:16-03","FURB","FURB","20027","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","1595","2010","02","01",NA,"Brasil","Santa Catarina","Rancho das Tábuas.",NA,NA,"Florística IFFSC 314 (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; beira de estrada Habito: arbórea; flor branco-amarelada","FURB02018",NA,NA,"(Schott) Nees","FURB02018",NA,"Oliveira, AA de","-49.0494444","-27.6302778","Angelina","590","590",NA,NA,"2010","-49.0494444","-27.6302778","09","28",NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:02:16-03","FURB","FURB","27904","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Souza, N.L. de & Klettenberg, D.H.","3463","2010","01","28",NA,"Brasil","Santa Catarina","Belvedere Baixo.",NA,NA,"Fito IFFSC 59 /S/17 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB27421",NA,NA,"(Schott) Nees","FURB27421",NA,"Quinet, A","-49.4130556","-28.5263889","Siderópolis","453","453",NA,NA,"2010","-49.4130556","-28.5263889","09","17",NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:02:16-03","FURB","FURB","29044","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Korte, A.; Kniess, A.","4103","2010","08","18",NA,"Brasil","Santa Catarina","Barragem do 8º Salto - Serra do Piraí.",NA,NA,"Florística IFFSC 1026 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27199",NA,NA,"(Schott) Nees","FURB27199",NA,"Quinet, A","-49.0505556","-26.2802778","Joinville","698","698",NA,NA,"2010","-49.0505556","-26.2802778","09","28",NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:02:16-03","FURB","FURB","45367","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Oliveira, A.A. de","830","2015","01","09",NA,"Brasil","Santa Catarina","Fortaleza.",NA,NA,"Florística Entorno IFFSC 04 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: terrestre;","FURB27418",NA,NA,"(Schott) Nees","FURB27418",NA,"Oliveira, AA de","-49.9525","-29.1594444","Praia Grande","323","323",NA,NA,"2015","-49.9525000","-29.1594444","01","09",NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:02:16-03","FURB","FURB","46393","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwirkowski, P.","256","2014","03","16",NA,"Brasil","Santa Catarina","Serra Alta, atrás da Condorplast.",NA,NA,NA,"FURB27417",NA,NA,"(Schott) Nees","FURB27417",NA,"Brotto, ML","-49.4608333","-26.2961111","São Bento do Sul",NA,NA,NA,NA,"2014","-49.4608333","-26.2961111","08","20",NA,NA,NA,NA,NA,NA
