"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","coordinatePrecision","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-01 16:27:33-03","UNICAMP","UEC","199978","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Siqueira, GS","Siqueira, GS","647","2011","08","03",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo, 700m. Próximo ao campo de futebol.","-39.273889","-79.377556",NA,NA,NA,"Porte: Arbóreo&nf;Forma Vida: Terrestre&nf;Cor Botão:&nf;Cor Flor:&nf;Cor Fruto Maturo: Verde&nf;Cor Fruto Imaturo: Verde&nf;Cor Exsudação: Incolor&nf;Descamação: Ausente&nf;Forma Fuste: Cilíndrico&nf;Superfície Casca:&nf;Altura total (m):4&nf;Altura Fust","UEC154863",NA,"UEC154863",NA,"-39.273889","-79.377556",NA,"2011","08","03",NA,NA,NA,NA,NA
"45","2021-03-01 16:27:33-03","UNICAMP","UEC","197941","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Demuner, V; Vervloet, RR; Belisário, M; Bausen, E","4117","2007","05","30",NA,"Brazil","Espírito Santo","Santa Leopoldina","colina verde (morro do agudo). israel elias ramos (trilha acima do bananal)","-40.44","-20.925",NA,NA,NA,"arvoreta 6m frutos imaturos verdes, látex transparente.; interior da mata","UEC124253",NA,"UEC124253",NA,"-40.44","-20.925",NA,"2018","03",NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:27:33-03","UNICAMP","UEC","197944","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Weinberg, B","746","1984","01","05",NA,"Brazil","Bahia","Vitória",NA,NA,NA,NA,NA,NA,"pau santo","UEC124251",NA,"UEC124251",NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:27:33-03","UNICAMP","UEC","201689","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Trad, RJ; Oliveira, LA","649","2018","01","22",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-40.069306","-19.151972","60","60",NA,"Árvore ca. 2 m, exudato translúcido, flores com cálice verde e corola branca. Odor adocicado.; Borda da mata próxima aos cajueiros.","UEC191141",NA,"UEC191141",NA,"-40.069306","-19.151972",NA,"2018","02",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:27:33-03","UNICAMP","UEC","201728","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Trad, RJ; Oliveira, LA","648","2018","01","22",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-40.069083","-19.151944","52","52",NA,"Árvore ca. 5 m, exudato translúcido, flores com cálice verde e corola branca. Odor adocicado.; Borda da mata próxima aos cajueiros.","UEC191142",NA,"UEC191142",NA,"-40.069083","-19.151944",NA,"2018","02",NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:27:33-03","UNICAMP","UEC","205835","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Trad, MFDJ; Trad, HT","1","2018","02","17",NA,"Brazil","Rio de Janeiro","Armação dos Búzios","Estrada entre Armação dos Búzios e Cabo Frio. Próximo à rampa de voo livre e da praia José Gonçalves.",NA,NA,NA,NA,NA,"Árvore ca. 3 m, exsudato translúcido; flores com cálice verde e corola branca, anteras amarelas, odor adocicado.; Restinga.","UEC098982",NA,"UEC098982",NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:27:33-03","UNICAMP","UEC","205836","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Trad, MFDJ; Trad, HT","2","2018","02","17",NA,"Brazil","Rio de Janeiro","Armação dos Búzios","Estrada entre Armação dos Búzios e Cabo Frio. Próximo à rampa de voo livre e da praia José Gonçalves.",NA,NA,NA,NA,NA,"Árvore ca. 2,5 m, exsudato translúcido; flores com cálice verde e corola branca, anteras amarelas, odor adocicado.; Restinga.","UEC029392",NA,"UEC029392",NA,NA,NA,NA,"2018","02",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:27:33-03","UNICAMP","UEC","205837","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Costa, IG","961","2018","01","11",NA,"Brazil","Rio de Janeiro","Armação dos Búzios","Bairro José Gonçalves","-41.956139","-22.786461",NA,NA,NA,"Lâmina cartácea esverdeada; pedúnculo, pedicelo e cálice esverdeados; botões albo-esverdeados; corola esbranquiçada; estames amarelados. Altura: 4m. Hábito/Forma de vida: Arvoreta.; Habitat: Floresta Estacional Semidecidual Baixo- mont","UEC001196",NA,"UEC001196",NA,"-41.956139","-22.786461",NA,"2018","02",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:27:33-03","UNICAMP","UEC","184836","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Rodrigues, ID","35","1998","12","23",NA,"Brazil","Espírito Santo","Fundão","Propiedade José Murilo Coutinho (as margens da BR). Floresta de tabuleiro. Local aproximadamente 1 Km após o ponto final do ônibus Nova Almeida.","-40.4067001342773","-19.9325008392334",NA,NA,NA,"Árvore. Flor amarelo claro. Plandta com 6m de alt.","UEC108945","27186","UEC108945","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:27:33-03","UNICAMP","UEC","199976","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Folli, DA","Folli, DA","1073","1990","01","24",NA,"Brazil","Espírito Santo","Linhares","Reserva Biológica de Comboio. IBAMA - Regência. Próximo à Reserva da FUNAI. Nome vulgar na RFL: Durce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte: Arbóreo&nf;Forma Vida: Terrestre&nf;Cor Botão: Verde&nf;Cor Flor: Creme&nf;Cor Fruto Maturo:&nf;Cor Fruto Imaturo:&nf;Cor Exsudação: Incolor&nf;Descamação: Em ripas&nf;Forma Fuste: Cilíndrico&nf;Superfície Casca: Lisa&nf;Altura total (m): 3&nf;Altu","UEC154865","48094","UEC154865","auto",NA,NA,NA,"1993","05","14",NA,NA,NA,NA,NA
"54","2021-03-01 16:27:33-03","UNICAMP","UEC","166591","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Aona, LYS; Gil, ASB; Meireles, JE; Siqueira, GS","982","2006","01","28",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD, estrada das Cinco Folhas (contra mão).","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbusto ca. 2 m de altura, botão alvo, flor alva, exsudação incolor a translúcida.; Mata de Mussununga.","UEC036131","48094","UEC036131","auto",NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:27:33-03","UNICAMP","UEC","166592","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Aona, LYS; Gil, ASB; Meireles, JE; Siqueira, GS","983","2006","01","28",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD, estrada das Cinco Folhas (contra mão).","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbusto ca. 5 m de altura, botão alvo, flor alva, exsudação incolor a translúcida.; Mata de Mussununga.","UEC036130","48094","UEC036130","auto",NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:27:33-03","UNICAMP","UEC","166578","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Saddi, N","Folli, DA","180","1979","12","18",NA,"Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD.&nf;Estrada: Flamengo.&nf;Localização: nos fundos do campo de futebol.&nf;Ecossistema: Mussununga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Forma de vida: terrestre.&nf;Porte: arbóreo.&nf;Altura total: 6.&nf;Forma do fuste: cilíndrico.&nf;Altura do fuste: 2.&nf;Superficie da casca: áspera.&nf;CAP do fuste: 19.&nf;Cor do botão: verde&nf;Diâmetro da copa: 2.&nf;Cor da flor: branco.&nf;Cor da ex","UEC036180","48094","UEC036180","auto",NA,NA,NA,"1985","05","27",NA,NA,NA,NA,NA
"57","2021-03-01 16:27:33-03","UNICAMP","UEC","195579","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Folli, DA","Folli, DA","6490","2009","12","07",NA,"Brazil","Espírito Santo","Pinheiros","Reserva biológica Córrego do veado.","-40.2132987976074","-18.3703002929688",NA,NA,NA,"Terrestre, porte arbóreo, 13m; botão verde, flor amarela. Fuste cilíndrico 8m CAP38cm, altura total 13m, diâmetro copa 5m. Seiva incolor.; Mata de tabuleiro.","UEC138658","28525","UEC138658","auto",NA,NA,NA,"2009","12","07",NA,NA,NA,NA,NA
"58","2019-08-20 10:09:01-03","UNICAMP","UEC","197940","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Weinberg, B","803","1985","01","15",NA,"Brazil","Espírito Santo","Vitória","praia do canto","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"UEC124254","15291","UEC124254","auto",NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:27:33-03","UNICAMP","UEC","196872","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Fernandes, DS","Fernandes, DS; Tavares, R","852","2004","08","03",NA,"Brazil","Rio de Janeiro","Cabo Frio","2º distrito, Tamoios, Parque Ecológicos Municipal do Mico Leão Dourado.","-42.0186004638672","-22.8794002532959",NA,NA,NA,"Heliófila, folhas verdes escuras discolores, flores brancas, látex transparente.; Floresta secundária de restinga, impactada por loteamento e mineração de areia.","UEC138742","40069","UEC138742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:27:33-03","UNICAMP","UEC","201847","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Farág, PR; et al.","281","1996","12","15",NA,"Brazil","Rio de Janeiro","Cabo Frio","Estrada Cabo Frio - Búzios, próximo a nova sede da Prefeitura.","-42.0186004638672","-22.8794002532959",NA,NA,NA,"Árvore pequena, cerca de 3 metros de altura. Folhas levemente discolores de membranáceas à subcoriáceas. Flores com cálice verde e corola alva, antera amarela.","UEC189930","40069","UEC189930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:27:33-03","UNICAMP","UEC","196871","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Lima, HC","2888","1987","05","06",NA,"Brazil","Rio de Janeiro","Cabo Frio","Estrada nova p/ Búzios, Baia Formosa, entrada para o Capão da Pedra, Faz. do Sr. Henrique Massala.","-42.0186004638672","-22.8794002532959",NA,NA,NA,"Arvoreta, 4m alt. DAP 6cm. Látex incolor. Frutos imaturos pardacentos. Ocasional.; Mata de restinga","UEC138741","40069","UEC138741","auto",NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:27:33-03","UNICAMP","UEC","195584","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Vaz, A","Santos, MG; et al.","1404","2000","05","12",NA,"Brazil","Rio de Janeiro","Carapebus","Estrada a Praia de Carapebus.","-41.6610984802246","-22.1872005462646",NA,NA,NA,"Arbusto com cerca de 2 metros de altura, flores alvas; frutos de cor castanhos-esverdeado.","UEC137591","13257","UEC137591","auto",NA,NA,NA,"2009","07","31",NA,NA,NA,NA,NA
"63","2021-03-01 16:27:33-03","UNICAMP","UEC","195583","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Santos, MG; et al.","352","1996","06","21",NA,"Brazil","Rio de Janeiro","Carapebus","Fazenda São Lázaro, 1km da sede da Fazenda em direção a praia.","-41.6610984802246","-22.1872005462646",NA,NA,NA,"Arvoreta com cerca de 1,90-2,70 metros de altura, xerofita, fruto seco deiscente acinzentado.; Restinga de Carapebus.","UEC138662","13257","UEC138662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:27:33-03","UNICAMP","UEC","196870","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Vieira, CM","Bovini, MG; Giordano, LC","946","1995","11","25",NA,"Brazil","Rio de Janeiro","Macaé","Restina de Carapebus, Fazenda São Lázaro.","-41.7868995666504","-22.3708000183105",NA,NA,NA,"Árvore ca. 3,5m heliófila. Folhas coriáceas levemente discolores. Pétalas alas e estames amarelos.; Restinga","UEC138740","47209","UEC138740","auto",NA,NA,NA,"1995","12",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:27:33-03","UNICAMP","UEC","201846","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Mattos, JR; Nadruz, MA","Mattos, JR; Nadruz, MA","576","2017","04",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim do Rio de Janeiro. Canteiro 17C.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Cultivado. Ramos dilindricos e glabros, folhas verticiladas, lâmina foliar simples elíptica, cartácea, de margem inteira. Flores com sépalas esverdeadas, pétalas esbranquiçadas e estames amarelados. Flores cheirosas. RBv 3590. Hábito","UEC189928","57442","UEC189928","auto",NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:27:33-03","UNICAMP","UEC","177050","S","Plantae","Magnoliopsida",NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Vieira, CM","Braga, JMA; Lira, NJA","3100","1995","12","13",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca, Botafogo, Morro Mundo Novo, Campus da Universidade Santa Úrsula.","-43.2075004577637","-22.9027996063232","100","100",NA,"Árore, ca. 6metros de altura. Latéx escasso e transparente. Folhas membranáceas. Botões florais verdes.","UEC023923","57442","UEC023923","auto",NA,NA,NA,"1996","01","12",NA,NA,NA,NA,NA
"67","2014-10-14 15:56:46-03","BS","M","M-0089157","S","Plantae","Magnoliophyta","Malpighiales","Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Riedel, L.",NA,"1831","12","31",NA,"Brasil",NA,NA,"Brasilia, Rio Jan.",NA,NA,NA,NA,NA,NA,"M0089157",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"NOTATYPE","21:00",NA,NA,NA
"68","2019-06-27 10:24:28-03","UFES","VIES","8628","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.","2660","1992","02","13",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES008628","37987","VIES008628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-06-27 10:24:28-03","UFES","VIES","8621","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2466","1992","01","07",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES008621","37987","VIES008621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-09-27 18:04:11-03","UFES","VIES","17341","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Gomes, J.M.L.","3171","2008","02","24",NA,"Brasil","Espírito Santo","Aracruz","Parque Natural Municipal do Aricanga.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES017341","37987","VIES017341","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"71","2020-04-27 16:09:13-03","UFES","VIES","20221","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, O.J.","Oliveira, R.N.","155","1992","02","25",NA,"Brasil","Espírito Santo","Aracruz","Reserva do M7-3 a 3m da estrada principal na curva. Mata Atlântica.","-40.2733001708984","-19.8202991485596",NA,NA,NA,"Capoeirão.","VIES020221","37987","VIES020221","auto",NA,NA,NA,"1992","02","25",NA,NA,NA,NA,NA
"72","2019-06-27 10:24:28-03","UFES","VIES","8626","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","3313","1992","04","28",NA,"Brasil","Espírito Santo","Aracruz","Retiro.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES008626","37987","VIES008626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-06-27 10:24:28-03","UFES","VIES","8619","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L.","4350","1992","12","09",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES008619","41644","VIES008619","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-06-27 10:24:28-03","UFES","VIES","8625","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3410","1992","06","09",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES008625","41644","VIES008625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-04-27 16:09:13-03","UFES","VIES","7081","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, O.J.","Pereira, O.J.; Gomes, J.M.L.","4849","1993","08","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES007081","41644","VIES007081","auto",NA,NA,NA,"1993","08","12",NA,NA,NA,NA,NA
"76","2020-04-27 16:09:13-03","UFES","VIES","23314","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Giaretta, A.O.","Giaretta, A.O.; Monteiro, M.M. & Ribeiro, M.","790","2010","05","01",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES023314","41644","VIES023314","auto",NA,NA,NA,"2010","05",NA,NA,NA,NA,NA,NA
"77","2019-06-27 10:24:28-03","UFES","VIES","29515","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Giaretta, A.O.; Monteiro, M.M. & Lopes, L.C.M.","518","2009","04","21",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES029515","41644","VIES029515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-09-27 18:04:11-03","UFES","VIES","19450","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Souza, M.C.; et al.","560","2008","01","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES019450","41644","VIES019450","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"79","2019-09-27 18:04:11-03","UFES","VIES","5394","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Vinha, P.C.","1184","1990","12","09",NA,"Brasil","Espírito Santo","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,NA,NA,"VIES005394","27186","VIES005394","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"80","2019-09-27 18:04:11-03","UFES","VIES","9091","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Zandonadi, A.S.; Ribeiro, K.S.","15","2010","11","05",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES009091","28401","VIES009091","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"81","2019-09-27 18:04:11-03","UFES","VIES","32519","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Pereira, O.J.; Castro, R. & Gomes, J.M.L.","6319","2000","08","07",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES032519","48094","VIES032519","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"82","2019-06-27 10:24:28-03","UFES","VIES","27008","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Faria, M.B.; Giaretta, A.O.; Moreira, M.A. & Monteiro, M.M.","153","2008","04","05",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES027008","56510","VIES027008","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-06-27 10:24:28-03","UFES","VIES","18205","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Passamani, F.; Azevedo, A.R.","Azevedo, A.R.; Passamani, F.","189","1996",NA,NA,NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES018205","16451","VIES018205 VIES018205_1","auto",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:09:13-03","UFES","VIES","18204","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, O.J.","Pereira, O.J.; et al.","5569","1996","04","25",NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES018204","16451","VIES018204","auto",NA,NA,NA,"1996","04","25",NA,NA,NA,NA,NA
"85","2019-09-27 18:04:11-03","UFES","VIES","11012","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, R.J.","Cribari, R.S.; Assis, A.M.","16","2010","06","14",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701","220","220",NA,NA,"VIES011012","16451","VIES011012","auto",NA,NA,NA,"2014","12","10",NA,NA,NA,NA,NA
"86","2019-06-27 10:24:28-03","UFES","VIES","8848","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Fraga, C.N.","41","1994","09","02",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES008848","27156","VIES008848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-06-27 10:24:28-03","UFES","VIES","2323","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Pereira, O.J.","1376","1987","09","19",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES002323","27156","VIES002323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-06-27 10:24:28-03","UFES","VIES","4468","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Vinha, P.C.","817","1990","05","07",NA,"Brasil","Espírito Santo","Vitória","Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES004468","15291","VIES004468","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-09-27 18:04:11-03","UFES","VIES","18699","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Assis, A.M.","Assis, A.M.; Weiler Júnior, I.","328","1997","12","23",NA,"Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES018699","15291","VIES018699","auto",NA,NA,NA,"1997","12","23",NA,NA,NA,NA,NA
"90","2019-09-27 18:04:11-03","UFES","VIES","18696","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Assis, A.M.","Assis, A.M.; Weiler Júnior, I.","273","1997","11","28",NA,"Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES018696","15291","VIES018696","auto",NA,NA,NA,"1997","11","28",NA,NA,NA,NA,NA
"91","2019-12-06 19:29:22-03","UFES","VIES","39385","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Wandekoken, D.T.","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","80","2015","10","10",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha. Aberto de moita.","-40.424167","-20.596667",NA,NA,NA,NA,"VIES039385",NA,"VIES039385",NA,"40º25'27''W","20º35'48''S",NA,"2016","10","10",NA,NA,NA,NA,NA
"92","2020-04-27 16:09:13-03","UFES","VIES","41518","S","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Pereira, W.C.","Pereira, W.C.","16","2019","01","09",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.428056","-20.61",NA,NA,NA,NA,"VIES041518",NA,"VIES041518",NA,"40º25'41''W","20º36'36''S",NA,"2019","01","09",NA,NA,NA,NA,NA
