"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"49","2019-08-27 13:26:35-03","IAP","PACA-AGP","7470","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","F. Theissen SJ",NA,"1907",NA,NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,"Habitat: In paludosis Fenofase: flor","PACA007470",NA,NA,NA,NA,"2000","06",NA,"10287","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:26:35-03","IAP","PACA-AGP","6834","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Rambo, B.",NA,"1935",NA,NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,"Habitat: In paludosis Fenofase: flor","PACA006834",NA,NA,NA,NA,"2000","06",NA,"70701","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:36:48-03","IAP","PACA-AGP","6827","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Bruxel, A.",NA,"1935",NA,NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,"Habitat: In paludosis Fenofase: flor","PACA006827",NA,NA,NA,NA,"2000","06",NA,"70701","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:26:35-03","IAP","PACA-AGP","62880","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Emrich-Rambo","Camargo, O. R.","3110","1958","01","20",NA,"Brasil","RS","Bom Jesus","Lageadinho","-50.4166984558105","-28.6678009033203",NA,"Confirmado por J.A.N. Batista em junho/2000. Habitat: In paludosis Fenofase: flor","PACA062880",NA,NA,NA,NA,"1958","09","25","55856","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:26:35-03","IAP","PACA-AGP","36566","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Rambo, B.",NA,"1948","02",NA,NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"Habitat: In paludosis alte dumetosis Fenofase: flor","PACA036566",NA,NA,NA,NA,"2000","06",NA,"30776","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:26:35-03","IAP","PACA-AGP","50215","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Emrich, K.",NA,"1951","02","22",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Habitat: In paludosis alte dumetosis Fenofase: flor","PACA050215",NA,NA,NA,NA,"2000","06",NA,"16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:26:35-03","IAP","PACA-AGP","26858","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. Dutra","Emrich, K.",NA,"1936","01","30",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Confirmado por J.A.N. Batista em 06/2000. Habitat: In paludosis Fenofase: flor","PACA026858",NA,NA,NA,NA,"1954","09","04","16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:26:35-03","IAP","PACA-AGP","33335","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Emrich, K.",NA,"1946","02","14",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Habitat: Ad rivum Fenofase: flor","PACA033335",NA,NA,NA,NA,"2000","06",NA,"16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:26:35-03","IAP","PACA-AGP","52826","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Emrich, K.",NA,"1953","02","19",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Habitat: In paludosis Fenofase: flor","PACA052826",NA,NA,NA,NA,"2000","06",NA,"16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:26:35-03","IAP","PACA-AGP","52833","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Emrich, K.",NA,"1953","02","09",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Habitat: In paludosis Fenofase: flor","PACA052833",NA,NA,NA,NA,"2000","06",NA,"16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:26:35-03","IAP","PACA-AGP","56939","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst","Emrich, K.",NA,"1955","02","13",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Confirmado por J.A.N. Batista em Junho/2000. Habitat: In paludosis herbosis Fenofase: flor","PACA056939",NA,NA,NA,NA,"1955","04","03","16452","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:26:35-03","IAP","PACA-AGP","54969","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst","Rambo, B.",NA,"1954","02","24",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"Confirmado por J.A.N. Batista em 06/2000. Habitat: In paludosis Fenofase: flor","PACA054969",NA,NA,NA,NA,"1954","11","10","49662","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:26:35-03","IAP","PACA-AGP","56687","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Emrich-Rambo","Rambo, B.",NA,"1955","02","08",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"Confirmado por J.A.N. Batista em junho/2000. Habitat: In paludosis alte dumetosis Fenofase: flor","PACA056687",NA,NA,NA,NA,"1955","04","03","49662","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-18 16:49:47-03","IAP","PACA-AGP","26230","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","Rambo, B.",NA,"1945","11",NA,NA,"Brasil","RS","Quaraí","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,"Flores imaturas, determinação difícil. Pela estrutura da coluna parece mais Habenaria macronectar. Habitat: In paludosis Fenofase: fl. nondum aperto","PACA026230",NA,NA,NA,NA,"2000","06",NA,"74636","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:26:35-03","IAP","PACA-AGP","4434","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","João A.N. Batista","Rambo, B.",NA,"1941","02","08",NA,"Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,"Habitat: In paludosis alte dumetosis Fenofase: flor","PACA004434",NA,NA,NA,NA,"2000","06",NA,"76715","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:26:35-03","IAP","PACA-AGP","58549","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Emrich-Rambo","Rambo, B.",NA,"1956","02","12",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL Habitat: In paludosis alte dumetosis Fenofase: flor","PACA058549",NA,NA,NA,NA,"1957","05","16","76715","auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:18:45-03","UFV","VIC","020788","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell) Hoehne",NA,"Valente, G.E.; et al.","1458","2004","03","10",NA,"Brasil","Minas Gerais","Araponga","PESB, Serra das 3 Cabeças, Totem deitado.","-42.5208015441895","-20.6667003631592",NA,"Planta crescendo em solo raso úmido, sobre afloramento rochoso granitoide, flor verde.","VIC020788","VIC020788",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:18:45-03","UFV","VIC","038619","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell) Hoehne",NA,"Tinti, B.V.","s.n.","2010","04","23",NA,"Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato.","-42.2789001464844","-20.7255992889404",NA,"Herbácea, afloramento rochoso,campo graminoso.","VIC038619","VIC038619",NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:18:45-03","UFV","VIC","025396","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell) Hoehne",NA,"Valente, G.E.; et al.","615","2001","02","14",NA,"Brasil","Minas Gerais","Araponga","PESB, Serra das Cabeças, Na base da primeira subida ingreme, após o primeiro afloramento rochoso, depois da primeira mata em direção á serra.atl 1560 m.","-42.5208015441895","-20.6667003631592",NA,"Crescendo a pleno sol, em solo raso, sobre laje de pedra, inflorescência verde claro.","VIC025396","VIC025396",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:40:45-03","UFJF","CESJ","48566","PreservedSpecimen","Plantae","Angiosperma",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N.Batista","F.R.G. Salimena; P.H. Nobre","2369","2007","01","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,"Planta à beira do rio, tépalas esverdeadas, labelo creme.","CESJ048566",NA,NA,NA,NA,"2007","06","12","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:46:53-03","UFMS","CGMS","50703","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","J.M. Silva; L.M. Abe","2885","1999","02","19",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,"Flores creme-avermelhadas. Labelo creme. Habitat: Campo. Depressões úmidas. Habito: Ereta.","CGMS1080406",NA,NA,NA,NA,"2001",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:00:50-03","UNICAMP","UEC","139051","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Singer, RB","2003/19","2003","12","10",NA,"Brazil","São Paulo","Paranapiacaba","Estação Biológica Alto da Serra, Santo André.",NA,NA,NA,NA,"UEC034374","UEC034374",NA,NA,NA,"2013","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:00:50-03","UNICAMP","UEC","42810","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Custódio-Filho, A","2796","1986","12","17",NA,"Brazil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Casa grande.","-45.866667","-23.633333",NA,"Herbacea, flores esverdeadas.","UEC034378","UEC034378","890","950",NA,"2013","04","05",NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:00:50-03","UNICAMP","UEC","91199","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Souza, JP; Souza, VC; Rodrigues, RR; Tamashiro, JY; Ivanauskas, NM","875","1996","12","14",NA,"Brazil","São Paulo","Cunha","Floresta Ombrófila Densa, Floresta à beira da estrada, na beira do Rio Paraíba. Em brejo.","-45.041667","-23.255556",NA,"Terrestre, 1 m alt. Flores amarelo-esverdeadas.","UEC034375","UEC034375",NA,NA,NA,"2013","04","05",NA,NA,"-45.041667","-23.255556",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:00:50-03","UNICAMP","UEC","118960","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Batista, JAN","1040","2000","01","24",NA,"Brazil","Bahia","Barreiras","As margens do Rio Branco, Cerca de 29,5 km após o entroncamento com a BR-020, na estrada em direção a Cotia. Cerca de 90 km a NO de Barreiras. Área completamente alagada.","-44.9900016784668","-12.1527996063232",NA,"Erva subaquática, em meio as gramíneas crescendo dentro d'água as margens de pequena lagoa marginal ao rio. Imediatamente acima e a direita da ponte sobre o rio. Plantas com cerca de 1/3 e 1/2 do caule crescendo submerso. Comum no loca","UEC034377","UEC034377",NA,NA,NA,"2013","04","05","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:00:50-03","UNICAMP","UEC","118013","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Batista, JAN; Lemos, ARC","869","1999","02","09",NA,"Brazil","Bahia","Barreiras","As margens do Rio Branco, Um pouco acima da ponte. Primeiro rio após o Rio de Janeiro (Cachoeira Acaba Vidas) indo em direção a Cotia. Cerca de 100 km NE de Barreiras.","-44.9900016784668","-12.1527996063232",NA,"Erva aquática, encontrada preferencialmente nos bolsões de água mais ou menos parada formados as margem do rio, mas também nos pontos mais rasos na margem do rio, com água corrente. Sempre dentre d'água, até em locais cerca de 0,5-1 m","UEC034373","UEC034373",NA,NA,NA,"2013","04","05","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:00:50-03","UNICAMP","UEC","44588","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Ramos, AE","179","1983","01","21",NA,"Brazil","Distrito Federal","Brasília","Lagoa Bonita Ca. 30 km a NE de Brasília","-47.9296989440918","-15.7797002792358",NA,"Orquídea aquática, calcarada e flores branco esverdeadas. Comum.","UEC034376","UEC034376",NA,NA,NA,"2013","04","05","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:00:50-03","UNICAMP","UEC","129637","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Pansarin, ER; Mickeliunas, L","1014","2003","03","04",NA,"Brazil","Minas Gerais","Alagoa","Ca. 4 km antes da cidade.","-44.6418991088867","-22.1706008911133",NA,NA,"UEC034245","UEC034245",NA,NA,NA,"2013","04","05","13155","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:00:50-03","UNICAMP","UEC","177842","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Kummrow, R","1068","1976","02","03",NA,"Brazil","Paraná","Porto Amazonas","Fazenda São Roque, Campo, margens de córrego.","-49.8903007507324","-25.5447006225586",NA,"Flor verde.","UEC034408","UEC034408",NA,NA,NA,"2001","02","23","14684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:00:50-03","UNICAMP","UEC","129073","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Pansarin, ER; Mickeliunas, L","977","2003","01","25",NA,"Brazil","Paraná","Tijucas do Sul","Estrada de terra em dir. a mineradora, Campo que margeia uma lagoa, aproximadamente 1 km da mineradora.","-49.1988983154297","-25.9281005859375",NA,NA,"UEC034723","UEC034723",NA,NA,NA,"2013","04","05","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:00:50-03","UNICAMP","UEC","95462","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Pansarin, ER; Belinello, R; Singer, RB","97/86","1997","11","20",NA,"Brazil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,"UEC034379","UEC034379",NA,NA,NA,"2013","04","05","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:00:50-03","UNICAMP","UEC","140276","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Singer, RB","s.n.","1997","11","20",NA,"Brazil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,"UEC034371","UEC034371",NA,NA,NA,"2013","04","05","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:00:50-03","UNICAMP","UEC","112025","S","Plantae","Liliopsida",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Carvalho, BM","Amaral, MCE; Bittrich, V; Faria, AD","2000/38","2000","03",NA,NA,"Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha, Reserva do Instituto Florestal. Lago.","-46.9421997070312","-22.372200012207",NA,NA,"UEC034380","UEC034380",NA,NA,NA,"2013","04","05","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-06 09:56:52-03","UFOP","OUPR","9717","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, J.A.N.","Silva, J.L.","s.n.","1982","11","10",NA,"Brasil","Minas Gerais","Ouro Preto","Rancharia","-43.5080986022949","-20.2875003814697",NA,"Brejo. Erva. Flores pálidas",NA,NA,NA,NA,NA,"2005","12",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-04 13:19:33-03","UDESC","LUSC","5178","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","T. Lobato","T.Lobato; Tanaka C.A. & F. Machado","274","2012","01","10",NA,"Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"LUSC001793","LUSC001793",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-01-24 17:51:11-03","PUCRS","MPUC","22424","S","Plantae",NA,"Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","C.R. Buzatto",NA,NA,"2015","01","29","South America","Federative Republic of Brazil","Santa Catarina","Painel","Próximo ao Rio Pelotinhas","-50.1936111111","-28.0177777778",NA,"Campo úmido, muitos indivíduos (mais de dez).&nf;WGS-84. Área do Projeto PPBio - Área 8",NA,NA,NA,NA,NA,"2015","02","18",NA,NA,"-50.1936111111","-28.0177777778","Magnoliopsida","379","1106","1106","1",NA,NA,NA
"85","2020-10-14 10:04:10-03","FURB","FURB","58436","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Kassner-Filho, A.","Kassner-Filho, A.","2421","2018","03","23",NA,"Brasil","Santa Catarina","Água Doce","Pequena Central Hidroelétrica 2.","-51.6016667","-26.6991666",NA,NA,"FURB58436","FURB58436",NA,NA,NA,"2018","03","23",NA,NA,"-51.6016667","-26.6991666",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:04:10-03","FURB","FURB","64392","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, Oliveira, C.T.","8749","2019","02","24",NA,"Brasil","Santa Catarina","Bom Jardim da Serra","Canion Laranjeiras. Parque Nacional de São Joaquim","-49.5538889","-28.2719445",NA,"Flores verde-esbranquiçadas Habitat: Banhado em borda de floresta Habito: Erva","FURB64392","FURB64392","1320","1320",NA,"2019","02","24",NA,NA,"-49.5538889","-28.2719445",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:50:18-03","UCS","HUCS","15566","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Buzatto, C.R.","Wasum, R.A.","533","2000","03","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Estrada para Praia Grande","-50.1446990966797","-29.0478000640869",NA,"sobre barrancos-beira da estrada",NA,NA,"1050","1050",NA,"2019","04","08","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:50:18-03","UCS","HUCS","18821","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Biachetti; Miranda","Scur, L.","930","2002","01","30",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"campo úmido",NA,NA,"780","780",NA,"2006",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:38:32-03","MBM","MBM","17756","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Hatschbach, G.","Hatschbach, G.","26330","1971","02","19","Southern America","Brazil","Paraná","Guarapuava","Fazenda três Capões","-51.4580993652344","-25.395299911499",NA,NA,"MBM017756","MBM017756",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:38:32-03","MBM","MBM","49671","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","12387","1965","02","27","Southern America","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,"MBM049671","MBM049671",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:38:32-03","MBM","MBM","49674","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Hatschbach, G.","3104","1953","02","21","Southern America","Brazil","Paraná","Curitiba","Cajuru","-49.2731018066406","-25.4277992248535",NA,NA,"MBM049674","MBM049674",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:38:32-03","MBM","MBM","49668","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst, G.","Pabst, G.","1355","1952","02","10","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"MBM049668","MBM049668",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:38:32-03","MBM","MBM","253422","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, J.A.N.","Dusén, P.","14420",NA,NA,NA,"Southern America","Brazil","Paraná",NA,"s",NA,NA,NA,"Unicata.","MBM253422","MBM253422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:38:32-03","MBM","MBM","392884","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Fraga, C.N.; Fontana, A.P.; Labiak, P.H.; Kollmann, L.; Forzza, R.C.; Fontana, A.P.; Labiak, P.H.; Kollmann, L.; Forzza, R.C.","1811","2008","02","12","Southern America","Brazil","Espírito Santo","Castelo","Reserva Biológica Duas Bocas, Trilha para as piscinas","-41.083611","-20.516111",NA,"Herbácea terrestre, em área brejosa. Flores com sépalas verdes, pétalas e labelo brancos.; Floresta Ombrófila Densa Altomontana com inselbergues.","MBM392884","MBM392884","1100","1100",NA,NA,NA,NA,NA,NA,"-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:38:32-03","MBM","MBM","410518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Barboza, E.","May, D.; Barboza, E.; Santos, E.L. dos; Barboza, E.; Santos, E.L. dos","312","2013","01","31","Southern America","Brazil","Paraná","Lapa","Reserva Particular do Patrimonio Natural Uru","-49.689444","-25.814722",NA,"Erva terricola, flores esverdeadas.; Lugar úmido","MBM410518","MBM410518","830","830",NA,"2013","02","08",NA,NA,"-49.689444","-25.814722",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:38:32-03","MBM","MBM","49669","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Brade, A.C.","Hatschbach, G.","611","1947","01","31","Southern America","Brazil","Paraná","Curitiba","Pinhais","-49.2731018066406","-25.4277992248535",NA,NA,"MBM049669","MBM049669",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
