"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","barcode"
"1","2021-02-08 21:33:33-03","UFBA","ALCB","100291","PreservedSpecimen","Plantae","Marchantiophyta","Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","s/n","2011","09","18","Southern America","Brasil","Bahia","Ituberá","-39.191944","-13.674722","-39.191944","-13.674722","178","178","Corticícola",NA,NA,NA,NA
"2","2021-03-01 11:49:22-03","UFPE","UFP","84766d","PreservedSpecimen","Plantae",NA,"Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","C -197","2015","11",NA,NA,"Brasil","Bahia","Una","-39.0825","-15.375","-39.0825","-15.375","27","27","coleta sobre cacaueiro","Reis, LC","2016","11","UFP84766d"
"3","2021-03-01 11:49:22-03","UFPE","UFP","84767g","PreservedSpecimen","Plantae",NA,"Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","C -198","2015","11",NA,NA,"Brasil","Bahia","Una","-39.0825","-15.375","-39.0825","-15.375","27","27","coleta sobre cacaueiro","Reis, LC","2016","11","UFP84767g"
"4","2021-03-01 11:49:22-03","UFPE","UFP","84793d","PreservedSpecimen","Plantae",NA,"Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","C -209","2015","11",NA,NA,"Brasil","Bahia","Una","-39.0825","-15.375","-39.0825","-15.375","27","27","coleta sobre cacaueiro","Reis, LC","2016","11","UFP84793d"
"5","2021-03-01 11:49:22-03","UFPE","UFP","84795b","PreservedSpecimen","Plantae",NA,"Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","C -212","2015","11",NA,NA,"Brasil","Bahia","Una","-39.0825","-15.375","-39.0825","-15.375","27","27","coleta sobre cacaueiro","Reis, LC","2016","11","UFP84795b"
"6","2021-03-01 11:49:22-03","UFPE","UFP","84796b","PreservedSpecimen","Plantae",NA,"Metzgeriaceae","Metzgeria","subaneura","Metzgeria subaneura","Schiffn.","Reis, LC","C -217","2015","11",NA,NA,"Brasil","Bahia","Una","-39.0825","-15.375","-39.0825","-15.375","27","27","coleta sobre cacaueiro","Reis, LC","2016","11","UFP84796b"
