"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"91","2020-10-14 09:57:56-03","FURB","FURB","56081","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Junior, G.A.; Velasques, J.S.","2002","12","04",NA,"Brasil",NA,NA,NA,"FURB56081",NA,NA,"Griseb.","Damasceno JR., G.A.","3241","Mato Grosso do Sul","Ladário","Fazendo São João.","-57.5288889","-19.1891666","200","200",NA,"FURB56081","2003","-57.5288889","-19.1891666","08",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 09:57:56-03","FURB","FURB","56082","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Junior, G.A.; Velasques, J.S.","2002","12","04",NA,"Brasil",NA,NA,"Habitat: Mata decídua, litólico, morro Habito: arvoreta","FURB56082",NA,NA,"Griseb.","Damasceno JR., G.A.","3240","Mato Grosso do Sul","Corumbá","Fazenda São João.","-57.5288889","-19.3558333","200","200",NA,"FURB56082","2003","-57.5288889","-19.3558333","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:51:24-03","UCS","HUCS","39600","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Verdi, M.","2009","03","07",NA,"Brasil",NA,NA,"Herbário FURB 13257; arbórea","HUCS006438","Angiospermae","Caryophyllales","Griseb.","Sobral, M.","1767","Santa Catarina","Caibi","Linha Aparecida - Floresta Estacional Decidual","-53.2477989196777","-27.0716991424561",NA,NA,NA,NA,"2009",NA,NA,"08","17","18165","auto",NA,NA,NA,NA,NA
"94","2019-12-06 19:29:09-03","UFES","VIES","25220","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Assis, A.M.; Cribari, R.S.; Santos, J.","2018","05","26",NA,"Brasil",NA,NA,NA,"VIES025220",NA,NA,"Griseb.",NA,"4504","Espírito Santo","Presidente Kennedy","Restinga entre Marobá e Praia das Neves.","-40.941111","-21.21","11","11",NA,"VIES025220",NA,"40º56'28''W","21º12'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:38:06-03","UTFPR","HCF","11557","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","E.L. Siqueira","2012","12","06",NA,"Brasil",NA,NA,"árvore ca. 6 m, heliófita. Frutos imaturos verdes.",NA,NA,NA,"Griseb.","J. Cordeiro & P.Bohrer","621","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.069611","-23.966056","354","354",NA,NA,"2013","52°04'10,6 W","23°57'57,8 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-16 08:38:06-03","UTFPR","HCF","6584","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M.G. Caxambu","2008","01","11",NA,"Brasil",NA,NA,"arvoreta de subosque, ca. 6 m. Frutos imaturos verdes. Rara.",NA,NA,NA,"Griseb.","M.G. Caxambu","1999","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.304972","-24.100167","565","565",NA,NA,"2015","52°18'17,9 W","24°06'00,6 S","02","25",NA,NA,NA,NA,NA,NA,NA
"97","2020-06-29 09:29:00-03","UFRRJ","RBR","1565","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A. Schinini; C.L. Cristóbal","1976","10","24",NA,"Argentina",NA,NA,NA,"RBR00001565",NA,NA,"Griseb.",NA,"13695","Corrientes","Dep. San Luis del Palmar","Ruta 6, 16 km SE de San Luis del Palmar.",NA,NA,NA,NA,NA,"RBR00001565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-29 09:29:00-03","UFRRJ","RBR","9424","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. Alves; et al.","1999","02","10",NA,"Brasil",NA,NA,NA,"RBR00009424",NA,NA,"Griseb.",NA,"s/n°","Paraná","Sertaneja","Fazenda Tangará","-50.8382987976074","-23.0368995666504",NA,NA,NA,"RBR00009424",NA,NA,NA,NA,NA,"31896","auto",NA,NA,NA,NA,NA
"99","2013-04-01 09:14:37-03","IPT","BCTW","2331","S","Plantae",NA,"Achatocarpus","bicornutus","Achatocarpus bicornutus",NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,"Magnoliophyta",NA,"Schinz & Autran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"100","2020-12-21 16:11:13-03","MBM","MBM","143324","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Zardini, E.M.","1988","07","09","Southern America","Paraguay",NA,NA,"Tree 8m.; Forest. aLT.: 250m.","MBM143324",NA,NA,"Griseb.","Liesner, R.","5592","Paraguari","Cerro Palacios",NA,"-57.166667","-25.416667",NA,NA,NA,"MBM143324","1990","-57.166667","-25.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:11:13-03","MBM","MBM","162583","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Toledo, C.S.; Joaquin, N.; Ezcurra, C.; Schinini, A.; Joaquin, N.; Ezcurra, C.; Schinini, A.","1993","04","15","Southern America","Bolivia",NA,NA,"Arbustiva 2m.; flores verdosas, estigmas grisáceos.; Alt.: 750m.","MBM162583",NA,NA,"Griseb.","Schinini, A.","11819","Luis Calvo","Chuquisaca","Represa Cardozo II","-63.166667","-20.666667",NA,NA,NA,"MBM162583","1993","-63.166667","-20.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:11:12-03","MBM","MBM","133149","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Hunziker, A.T.; Cocucci, A.E.; Cocucci, A.E.","1964","10","06","Southern America","Argentina",NA,NA,NA,"MBM133149",NA,NA,"Griseb.","Hunziker, A.T.","17508","Catamarca","El Alto","Sierra de Ancasti",NA,NA,NA,NA,NA,"MBM133149","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:11:12-03","MBM","MBM","133151","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Hunziker, A.T.","1954","11","11","Southern America","Argentina",NA,NA,"Arbol 4-6m. Sólo con frutos.; Frecuente en el monte.","MBM133151",NA,NA,"Griseb.","Hunziker, A.T.","10383","Santiago del Estero","Rivadavia","La Isleta",NA,NA,NA,NA,NA,"MBM133151","1954",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:11:13-03","MBM","MBM","143321","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Zardini, E.M.; Velásquez, C.; Velásquez, C.","1989","01","05","Southern America","Paraguay",NA,NA,"Tree 7m; fruit fleshy, translucid, white. Seeds black.; Gallery forest on eastern peak. Alt.: 500m","MBM143321",NA,NA,"Griseb.","Liesner, R.","9290","Paraguari",NA,NA,"-57.15","-25.9",NA,NA,NA,"MBM143321","1990","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:11:13-03","MBM","MBM","143322","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Zardini, E.M.; Aguayo, A.; Aguayo, A.","1988","12","04","Southern America","Paraguay",NA,NA,"Reclining shrub. Fleshy translucid fruit.; Gallery florest. Alt.: 500m.","MBM143322",NA,NA,"Griseb.","Liesner, R.","8305","Paraguari","Macizo Acahay",NA,"-57.15","-25.9",NA,NA,NA,"MBM143322","1990","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:11:13-03","MBM","MBM","143323","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Zardini, E.M.; Florentín, T.; Florentín, T.","1988","09","03","Southern America","Paraguay",NA,NA,"Tree 10m; flower white.; Forest on rocks on Estearn Peak. Alt.: 500m","MBM143323",NA,NA,"Griseb.","Liesner, R.","6960","Paraguari","Macizo Acahay",NA,"-57.15","-25.9",NA,NA,NA,"MBM143323","1990","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:11:13-03","MBM","MBM","145170","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Solomon, J.C.; Nee, M.; Nee, M.","1988","03","09","Southern America","Bolivia",NA,NA,"Arbusto espinosos y árboles pequeños muy dispersos, comunes.; Suelo desnudo, muy arcillosos y densos.","MBM145170",NA,NA,"Griseb.","Liesner, R.","17970","Santa Cruz","Caballero","San Isidro","-64.4","-18.066667",NA,NA,NA,"MBM145170","1989","-64.4","-18.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:11:13-03","MBM","MBM","176285","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Krapovickas, A.","1967","08","18","Southern America","Argentina",NA,NA,"Arbusto 1,50m; Palmar de copernicia.","MBM176285",NA,NA,"Griseb.","Krapovickas, A.","13062","Formosa","Ruta 11","10km S de Clorinda.",NA,NA,NA,NA,NA,"MBM176285","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:11:13-03","MBM","MBM","198147","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pietrobom-Silva, M.R.; Zardini, E.M.; Zardini, E.M.","1995","07","25","Southern America","Paraguay",NA,NA,"Arbustiva 2m; flor verde amarelada.; Bosques secos semi-deciduos e savanas inundadas em argila. Próxima da margem da Ruta.","MBM198147",NA,NA,"Griseb.","Schinini, A.","2158","Presidente Hayes",NA,"Ruta Fortín-General Bruguez, km 50-55.",NA,NA,NA,NA,NA,"MBM198147","2003",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:11:13-03","MBM","MBM","239737","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, A.L.","1998","10","21","Southern America","Brazil",NA,NA,"Árvore 7m; fruto verde.","MBM239737",NA,NA,"Griseb.","Vieira, A.O.S.","s.n.","Paraná","Congoinhas",NA,NA,NA,NA,NA,NA,"MBM239737","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:11:13-03","MBM","MBM","249493","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pedersen, T.M.","1974","11","11","Southern America","Argentina",NA,NA,"Large shrub.; Scrubby woodland.","MBM249493",NA,NA,"Griseb.","Schinini, A.","10825","Salta","Anta","Estancia São Jorge",NA,NA,NA,NA,NA,"MBM249493","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:11:13-03","MBM","MBM","380178","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","2009","03","07","Southern America","Brazil",NA,NA,"Arbórea.; Floresta Estacional Decidual. Alt.: 430m.","MBM380178",NA,NA,"Griseb.","Sobral, M.","1767","Santa Catarina","Caibi","Linha Aparecida","53.235833","-26.9975",NA,NA,NA,"MBM380178","2009","53.235833","-26.9975","07","17",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:11:13-03","MBM","MBM","278046","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Marmori, G.C.","2002","10","04","Southern America","Paraguay",NA,NA,"Arbol pequeño, tortuoso; flor amarillo-verdoso; follaje verde claro.","MBM278046",NA,NA,"Griseb.","Marmori, G.C.","4098","Alto Paraguay","Estancia Guyra Toro","Chaco","-58.623333","-19.675833",NA,NA,NA,"MBM278046","2002","-58.623333","-19.675833","10",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:11:13-03","MBM","MBM","287266","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Mello-Silva, R.; Forzza, R.C.; Marcato, A.C.; Forzza, R.C.; Marcato, A.C.","2001","12","13","Southern America","Argentina",NA,NA,"Árvore 4m; cálice verde, persistente; fruto hialino, semente negra.; Orla do chaco brejoso.Alt.: 450m.","MBM287266",NA,NA,"Griseb.","Sobral, M.","1901","Salta","San Ramón de la Nueva Orán","Ruta 50","-64.226667","-23.286111",NA,NA,NA,"MBM287266","2005","-64.226667","-23.286111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:11:13-03","MBM","MBM","298117","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Estevan, D.A.","2003","04","15","Southern America","Brazil",NA,NA,"Árvore 7m; frutos imaturos verdes.","MBM298117",NA,NA,"Griseb.","Lovato, M.C.","s.n.","Paraná","Paiquerê","Fazenda Figueira",NA,NA,NA,NA,NA,"MBM298117","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:11:13-03","MBM","MBM","343830","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Múlgura de Romero, M.E.; Aliscioni, S.S.; Belgrano, M.J.; Johnson, A.E.; Romero,; Aliscioni, S.S.; Belgrano, M.J.; Johnson, A.E.; Romero, M.","2002","03","14","Southern America","Argentina",NA,NA,"Arbol 2-3m.&nf;; Alt.: 400m.","MBM343830",NA,NA,"Griseb.","Múlgura de Romero, M.E.","3320","Misiones","General Manuel Belgrano","Reserva da Vida Silvestre Uruguai","-54.116667","-25.966667",NA,NA,NA,"MBM343830","2002","-54.116667","-25.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:11:13-03","MBM","MBM","377542","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Hunziker, A.T.; Cocucci, A.E.; Cocucci, A.E.","1964","10","06","Southern America","Argentina",NA,NA,"Arbolito bajo 3-4m.; Alt.: 700/800m.","MBM377542",NA,NA,"Griseb.",NA,"17515","Catamarca","El Alto","Sierra de Ancasti, Talita Pozo",NA,NA,NA,NA,NA,"MBM377542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:11:13-03","MBM","MBM","382998","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Siqueira, E.L.","2012","12","06","Southern America","Brazil",NA,NA,"Árvore ca. 6m, heliófita. Frutos imaturos verdes.; Floresta Estacional Semidecidual Submontana. Relevo suave-ondulado.","MBM382998",NA,NA,"Griseb.","Cordeiro, J.; Bohrer, P.","621","Paraná","Fênix","Estação Ecológica Municipal de Fênix","-52.069611","-23.966056","354","354",NA,"MBM382998","2013","-52.069611","-23.966056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:11:13-03","MBM","MBM","423365","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Jr, G.A.; Velasques, J.S.; Velasques, J.S.","2002","12","04","Southern America","Brazil",NA,NA,"Arvoreta de 6m, Fitossociologia no 3987.; Mata decídua, Litólico e rico em Ferro, Morro.","MBM423365",NA,NA,"Griseb.","Damasceno Jr, G.A.","3241","Mato Grosso do Sul","Ladário","Fazenda São João","-57.528889","-19.189167","200","200",NA,NA,"2003","-57.528889","-19.189167","08",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:11:13-03","MBM","MBM","55743","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Krapovickas, A.; Schinini, A.; Schinini, A.","1977","04","07","Southern America","Bolivia",NA,NA,"Alt.: 600m.","MBM055743",NA,NA,"Griseb.",NA,"31008","Tarija","Gran Chaco","Villa Montes","21.833333","63.616667",NA,NA,NA,"MBM055743",NA,"21.833333","63.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:11:13-03","MBM","MBM","423369","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Damasceno Jr, G.A.; Velasques, J.S.; Velasques, J.S.","2002","12","04","Southern America","Brazil",NA,NA,"Arvoreta de 4,2 m.; Mata decídua. Litólico. Morro.","MBM423369",NA,NA,"Griseb.","Damasceno Jr, G.A.","3240","Mato Grosso do Sul","Ladário","Fazenda São João","-57.528889","-19.355833","200","200",NA,NA,"2003","-57.528889","-19.355833","08",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:11:13-03","MBM","MBM","224812","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pott, A.; Cunha, C.N.; Pott, V.J.; Tavares, C.C.F.; Cunha, C.N.; Pott, V.J.; Tavares, C.C.F.","1986","12","02","Southern America","Brazil",NA,NA,"Mata em capão alongado; solo calcimorfico petrocalcico. Alt.: 90m.","MBM224812",NA,NA,"Griseb.","Ribas, O.S.","2427","Mato Grosso do Sul","Corumbá","Fzenda Sagrado, Pantanal; Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"MBM224812","2005",NA,NA,"04",NA,"295160","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:11:13-03","MBM","MBM","283022","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, J.A.","2002","10","08","Southern America","Brazil",NA,NA,"Árvore 4m; frutos verdes.; Borda da mata.","MBM283022",NA,NA,"Griseb.",NA,"s.n.","Paraná","Alvorada do Sul","Fazenda São José","-51.2310981750488","-22.7803001403809",NA,NA,NA,"MBM283022",NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:11:13-03","MBM","MBM","347226","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Caxambu, M.G.","2008","01","11","Southern America","Brazil",NA,NA,"Subosque; arvoreta 6m; fruto imaturos verdes.; Alt.: 565m.","MBM347226",NA,NA,"Griseb.","Cordeiro, J.","1999","Paraná","Campo Mourão","Parque Estadual do Lago Azul","-52.3830986022949","-24.0456008911133",NA,NA,NA,"MBM347226","2008",NA,NA,"11","26","28572","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:11:12-03","MBM","MBM","11510","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lindeman, J.C.; Haas, H.; Haas, H.","1966","12","21","Southern America","Brazil",NA,NA,NA,"MBM011510",NA,NA,"Griseb.","Lindeman, J.C.","3344","Paraná","Capanema",NA,"-53.8088989257812","-25.6718997955322",NA,NA,NA,"MBM011510","1968",NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:11:13-03","MBM","MBM","270842","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, O.C.","2000","10","25","Southern America","Brazil",NA,NA,"Árvore 4m; frutos imaturos verdes.","MBM270842",NA,NA,"Griseb.","Andrade, S.F.","s.n.","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,"MBM270842","2000",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:11:13-03","MBM","MBM","259077","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Mikich, S.B.","1996","10","17","Southern America","Brazil",NA,NA,"Árvore; fruto branco translúcido.; Floresta.","MBM259077",NA,NA,"Griseb.","Borgo, M.","s.n.","Paraná","Fênix","Fazenda Cagibi","-51.9791984558105","-23.9160995483398",NA,NA,NA,"MBM259077",NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:11:12-03","MBM","MBM","11512","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lindeman, J.C.; Haas, H.; Haas, H.","1966","03","19","Southern America","Brazil",NA,NA,"Shrub lianas of resp. 17and 10 cm diameter.&nf;; Rainforest on small hill just; broken at the height of 50&nf;.","MBM011512",NA,NA,"Griseb.","Lindeman, J.C.","647","Paraná","Jussara","Fazenda Boa Esperança","-52.4693984985352","-23.6214008331299",NA,NA,NA,"MBM011512","1968",NA,NA,NA,NA,"17622","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:11:13-03","MBM","MBM","336336","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Marestoni, T.M.; Cervigne, N.S.; Francisco, E.M.; Cervigne, N.S.; Francisco, E.M.","2007","09","25","Southern America","Brazil",NA,NA,"Árvore 3,5m; flores e botões verdes-claro.; Borda da mata.","MBM336336",NA,NA,"Griseb.","Marestoni, T.M.","55","Paraná","Lupionópolis","Mata São Francisco, Reserva Natural do Patrimônio Natural","-51.6571998596191","-22.7553005218506",NA,NA,NA,"MBM336336","2007",NA,NA,"11","29","11262","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:11:13-03","MBM","MBM","270082","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, E.M.","2002","03","15","Southern America","Brazil",NA,NA,"Árvore 4m; frutos imaturos verdes.; Borda da mata.","MBM270082",NA,NA,"Griseb.","Vieira, A.O.S.","s.n.","Paraná","Primeiro de Maio","Fazenda Santa Rosa","-51.0283012390137","-22.8505992889404",NA,NA,NA,"MBM270082","2002",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:11:13-03","MBM","MBM","283021","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, A.L.","1999","11","29","Southern America","Brazil",NA,NA,"Árvore 5m; CAP 50cm; frutos maduros verdes.; Borda do mato.","MBM283021",NA,NA,"Griseb.","Vieira, A.O.S.","159","Paraná","Primeiro de Maio","Sítio Barra Bonita","-51.0283012390137","-22.8505992889404",NA,NA,NA,"MBM283021","2000",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:11:13-03","MBM","MBM","306676","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Tomé, M.V.F.","1994","10","08","Southern America","Brazil",NA,NA,"Árvore 5m; flor sem cheiro, com estipula; estigma bifído.; Borda da mata.","MBM306676",NA,NA,"Griseb.","Cordeiro, J.","121","Paraná","Santa Mariana","Mata do Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,"MBM306676","2006",NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:11:13-03","MBM","MBM","307884","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Tomé, M.V.F.","1994","11","28","Southern America","Brazil",NA,NA,"Árvore com espinhos 4,50m; fruto verde.; Borda da mata.","MBM307884",NA,NA,"Griseb.","Cordeiro, J.","239","Paraná","Santa Mariana","Mata São Francisco","-50.5186004638672","-23.1508007049561",NA,NA,NA,"MBM307884","2006",NA,NA,"02",NA,"29409","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:11:13-03","MBM","MBM","230766","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, E.M.; Souza, L.R.M.; Souza, L.R.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Árvore 7m; frutos imaturos verdes.","MBM230766",NA,NA,"Griseb.","Vieira, A.O.S.","s.n.","Paraná","Santo Antonio do Paraíso","Rio Congonhas, Recanto dos Amores.","-50.6455993652344","-23.4936008453369",NA,NA,NA,"MBM230766","1997",NA,NA,"12","09","24994","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:11:13-03","MBM","MBM","295358","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ribas, O.S.; Straube, F.C.; Urben Filho, A.; Straube, F.C.; Urben Filho, A.","2003","12","20","Southern America","Brazil",NA,NA,"Árvore 5m; fruto imaturo verde.; Floresta Estacional Semidecidual.","MBM295358",NA,NA,"Griseb.","Ribas, O.S.","5693","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,NA,"MBM295358","2004",NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:11:13-03","MBM","MBM","257099","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, O.C.","1999","09","29","Southern America","Brazil",NA,NA,"Árvore 7m; frutos imaturos verdes.","MBM257099",NA,NA,"Griseb.","Andrade, S.F.","s.n.","Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,"MBM257099","2000",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:11:13-03","MBM","MBM","15511","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lindeman, J.C.; Haas, H.; Haas, H.","1966","06","26","Southern America","Brazil",NA,NA,NA,"MBM015511",NA,NA,"Griseb.","Lindeman, J.C.","1760","Paraná","Xambrê",NA,"-53.4900016784668","-23.7360992431641",NA,NA,NA,"MBM015511",NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:11:13-03","MBM","MBM","57862","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pedersen, T.M.","1977","11","07","Southern America","Brazil",NA,NA,"Large tree-like shrub.; Remnants of Woodland.","MBM057862",NA,NA,"Griseb.","Pedersen, T.M.","11941","Rio Grande do Sul","Santo Angelo","Próximo a Ijuí","-54.2630996704102","-28.2992000579834",NA,NA,NA,"MBM057862","1977",NA,NA,"11","07","25915","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:11:13-03","MBM","MBM","36978","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Rambo, B.","1951","02","06","Southern America","Brazil",NA,NA,NA,"MBM036978",NA,NA,"Griseb.","Rambo, B.","49835","Santa Catarina","Itapiranga","Rio Uruguay, Rio Peperi","-53.7122001647949","-27.1693992614746",NA,NA,NA,"MBM036978","1951",NA,NA,"02","06","18767","auto",NA,NA,NA,NA,NA
