"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"49","2020-12-20 21:16:14-03","UFV","VIC","49238","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saporetti, A W J","53","2006","03",NA,NA,"Brasil","Bahia","Caravelas","Muçununga arborizada aberta","-39","-17","50","50",NA,"Fanerófita, frutos imaturos verdes; Espodossolo","VIC049238","VIC049238","Saporetti, A W J",NA,NA,NA,NA,NA,"-39","-17",NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:16:14-03","UFV","VIC","18093","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Luiza, A.","s.n.","1995","08","15",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,"Árvore com 12 metros de altura. P5 nº 34.","VIC018093","VIC018093","Costa, C.R.A. de","2004",NA,NA,"07","21",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:16:14-03","UFV","VIC","29216","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Lopes, M.M.M.","83","2002","03","28",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso, aceiro, final da primeira ladeira subindo pela cancela.","-42.865556","-20.795278",NA,NA,NA,"Arvoreta; ráquis arroxeada, folíolo membranáceo; corola vinho escuro.","VIC029216","VIC029216","Lopes, M.M.M.","2003",NA,NA,"05","13","-42.865556","-20.795278",NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:16:14-03","UFV","VIC","36904","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Siqueira, L.C. de; et al.","79","2006","03","13",NA,"Brasil","Minas Gerais","Araponga","Comunidade Praia Danta, Sistema Agroflorestal do Sr. Ilson. Entorno do Parque Estadual Serra do Brigadeiro (PESB).","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC036904","VIC036904","Siqueira, L.C. de","2007","16385","auto","05","18",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:16:14-03","UFV","VIC","36907","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Siqueira, L.C. de; et al.","305","2006","06","17",NA,"Brasil","Minas Gerais","Araponga","Comunidade São Joaquim, Sistema Agroflorestal do Sr. João dos Santos e Sra. Santinha. Entorno do Parque Estadual Serra do Brigadeiro (PESB).","-42.5208015441895","-20.6667003631592",NA,NA,NA,"Árvore, c.a. de 9,0 metros de altura; presena de poucas flors de cor lilás, muitos botões florais.","VIC036907","VIC036907","Siqueira, L.C. de","2007","16385","auto","05","18",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:16:14-03","UFV","VIC","29428","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Araújo, R.S. de; et al.","102","2007","08","16",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Mata do Baú. Floresta Estacional Semidecídua.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbórea com c.a. de 4,5 metros de altura; inflorescência com muitas lenticelas esbranquiçadas; flores lilases.","VIC029428","VIC029428","Araújo, R.S. de","2007","44599","auto","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:16:14-03","UFV","VIC","29430","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Araújo, R.S. de; Garcia, F.C.P.","02","2006","07","25",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Mata do belém. Floresta Estacional Semidecídua.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbórea com c.a. de 8,0 metros de altura; inflorescência com muitas lenticelas esbranquiçadas; flores lilases.","VIC029430","VIC029430 VIC029430_1","Araújo, R.S. de","2006","44599","auto","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:16:14-03","UFV","VIC","29429","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Araújo, R.S. de; et al.","92","2007","07","29",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Mata do Belém. Floresta Estacional Semidecídua.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbórea com c.a. de 4,0 metros de altura; inflorescência com muitas lenticelas esbranquiçadas; flores lilases.","VIC029429","VIC029429","Araújo, R.S. de","2007","44599","auto","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:16:14-03","UFV","VIC","20158","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Meira Neto, J.A.A.","2191","1994","09",NA,NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Planta jovem com 0,8 metro de altura.","VIC020158","VIC020158",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:16:14-03","UFV","VIC","503","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Mexia, Y.","4579","1930","04","08",NA,"Brasil","Minas Gerais","Viçosa","E. S. A. V., Barbado. Altitude de 675 metros.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Árvore com cerca de 2,0 metros de altura; flores vinho e tubo da corola branco.","VIC000503","VIC000503","Gentry, A.H.","1992","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:32:29-03","UFJF","CESJ","51845","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","I.Almeida; B. Paixão-Souza; V. Bordoni","46","2008","08","16","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Interior de mata, ca. 15m. Flores roxas","CESJ051845",NA,"B. Paixão-Souza; João Araújo","2009","36144","auto","02","13",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:32:29-03","UFJF","CESJ","39754","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","A.S.M. Valente; D.S. Pifano; L.C.S. Assis","237","2003","02","05","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Árvore, ca. 5m, no interior da mata em região de clareira. Pétalas em tom púrpura-arroxeado.","CESJ039754",NA,"L.C.S. Assis","2003","7934","auto","08","19",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:32:29-03","UFJF","CESJ","34861","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","L.C.S. Assis","348","2001","10","21","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Árvore ca.7m encontrada no interior da mata. tronco acinzentado, folhas discolores, frutos amarronzados. Poco freqüente.","CESJ034861",NA,"L.C.S. Assis","2003","7934","auto","08","19",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:32:29-03","UFJF","CESJ","24607","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","O.S.T. Moreira; S.H. Borges","s.n.,","1989","04","17","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore baixa, isolada, corola cor de vinho escuro.","CESJ024607",NA,"L.Lohmann","2002","36144","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:46:28-03","UFS","ASE","12863","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, M; Gomes, S","4","1993","01","15","Southern America","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056",NA,NA,NA,"Arbusto com flores lilases.; Arbusto com flores lilases.; Mata de restinga.","ASE0021406","ASE0021406","Viana, MF","1993",NA,NA,"01","22","-37.315","-10.758056",NA,NA,NA,NA,NA,NA
"64","2019-11-27 13:46:28-03","UFS","ASE","1701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, G","229","1981","11","16","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro","-37.448333","-11.350833",NA,NA,NA,"árvore. 6-8. m. folhas compostas e opostas, flores roxas reunidas em inflroescências racemosas.; árvore. 6-8. m. folhas compostas e opostas, flores roxas reunidas em inflroescências racemosas.; Restinga devastada","ASE0013729","ASE0013729",NA,NA,NA,NA,NA,NA,"-37.448333","-11.350833",NA,NA,NA,NA,NA,NA
"65","2019-11-27 13:46:28-03","UFS","ASE","2118","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Almeida, MN de","24","1982","01","23","Southern America","Brasil","Sergipe","São Cristóvão","Campus Universitário","-37.099631","-10.925675",NA,NA,NA,"arbusto. flores liláses, folhas compostas e opostas, frutos siliqua marrom.; arbusto. flores liláses, folhas compostas e opostas, frutos siliqua marrom.; restinga","ASE0014030","ASE0014030","M. de Ataíde Silva d","1982",NA,NA,"08","24","-37.099631","-10.925675",NA,NA,NA,NA,NA,NA
"66","2019-11-27 13:46:28-03","UFS","ASE","256","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Fonseca, MR","ASE256","1975","01","05","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,NA,NA,"arbusto. com ramos longos 3-3,5m, flores lilas escuro, tubulosas e vistosas.; arbusto. com ramos longos 3-3,5m, flores lilas escuro, tubulosas e vistosas.; Tabuleiros arenosos","ASE0012699","ASE0012699","Fonseca, MR","1980",NA,NA,"02","03","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"67","2019-11-27 13:46:28-03","UFS","ASE","2842","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Carneiro, EM","448","1982","11","22","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Fazenda Santo Antônio","-37.424278","-11.378056",NA,NA,NA,"árvore. 10. m. flores vinho, frutos imaturos verdes, folhas compostas e alternas. frequente; árvore. 10. m. flores vinho, frutos imaturos verdes, folhas compostas e alternas. frequente; Mata subperenefolia","ASE0014572","ASE0014572",NA,NA,NA,NA,NA,NA,"-37.424278","-11.378056",NA,NA,NA,NA,NA,NA
"68","2019-11-27 13:46:28-03","UFS","ASE","3292","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Gomes, E","266","1983","08","11","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Fazenda Santo Antônio","-37.424278","-11.378056",NA,NA,NA,"arbusto. folhas compostas e opostas, flroes roxas, frutos secos marrons.; arbusto. folhas compostas e opostas, flroes roxas, frutos secos marrons.; Mata de restinga.","ASE0014896","ASE0014896","Viana, G","1984",NA,NA,"07","28","-37.424278","-11.378056",NA,NA,NA,NA,NA,NA
"69","2019-11-27 13:46:28-03","UFS","ASE","3586","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, G","810","1983","11","08","Southern America","Brasil","Sergipe","São Cristóvão","Campus Universitário","-37.099631","-10.925675",NA,NA,NA,". folhas compostas e opostas, flores liláses em panículas.; . folhas compostas e opostas, flores liláses em panículas.; Mata de restinga.","ASE0015118","ASE0015118",NA,NA,NA,NA,NA,NA,"-37.099631","-10.925675",NA,NA,NA,NA,NA,NA
"70","2019-11-27 13:46:28-03","UFS","ASE","3620","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, G","1113","1985","03","21","Southern America","Brasil","Sergipe","São Cristóvão","Campus Universitário","-37.099631","-10.925675",NA,NA,NA,"arbusto. flores roxas e frutos marrons.; arbusto. flores roxas e frutos marrons.; Restinga","ASE0015144","ASE0015144","Viana, G","1985",NA,NA,NA,NA,"-37.099631","-10.925675",NA,NA,NA,NA,NA,NA
"71","2019-11-27 13:46:28-03","UFS","ASE","3628","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, G","1082","1984","12","26","Southern America","Brasil","Sergipe","São Cristóvão",NA,"-37.206389","-11.014722","47","47",NA,"arbusto. flroes liláses em racemos terminais.; arbusto. flroes liláses em racemos terminais.; Cerrado devastado","ASE0015150","ASE0015150","Viana, G","1985",NA,NA,"02","06","-37.206389","-11.014722",NA,NA,NA,NA,NA,NA
"72","2019-11-27 13:46:28-03","UFS","ASE","3983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Figueiredo, MA","20","1984","12","13","Southern America","Brasil","Sergipe","Areia Branca","Serra de Itabaiana","-37.315","-10.758056",NA,NA,NA,"arbusto. folhas compostas, flores grandes e vistosas, inflroescência tipo cacho, estaminódio muito desenvolvido e galndular.; arbusto. folhas compostas, flores grandes e vistosas, inflroescência tipo cacho, estaminódio muito desenvolv","ASE0015383","ASE0015383","Viana, G","1986",NA,NA,"04","01","-37.315","-10.758056",NA,NA,NA,NA,NA,NA
"73","2019-11-27 13:46:28-03","UFS","ASE","558","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Fonseca, MR","ASE558","1978","03","13","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,NA,NA,"arbusto. 2-3. m. flores lilases escuro tubulosas, folhas compostas.; arbusto. 2-3. m. flores lilases escuro tubulosas, folhas compostas.; Tabuleiros arenosos","ASE0012908","ASE0012908","Fonseca, MR","1981",NA,NA,"05","19","-36.855833","-10.737778",NA,NA,NA,NA,NA,NA
"74","2019-11-27 13:46:28-03","UFS","ASE","585","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Fonseca, MR","ASE585","1978","04","02","Southern America","Brasil","Sergipe","Santo Amaro das Brotas",NA,"-37.054167","-10.789167",NA,NA,NA,"arbusto. 3,5. m. ramificado, flores lilás escuro, vistosas, fruto seco deiscente.; arbusto. 3,5. m. ramificado, flores lilás escuro, vistosas, fruto seco deiscente.; Restinga interna (solo de areias brancas)","ASE0012924","ASE0012924","Silva, AM","1978",NA,NA,"08","03","-37.054167","-10.789167",NA,NA,NA,NA,NA,NA
"75","2019-11-27 13:46:28-03","UFS","ASE","6450","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Viana, G; S.G.Magalhães","ASE6450","1996","03","29","Southern America","Brasil","Sergipe","Tomar do Geru",NA,"-37.840556","-11.373333",NA,NA,NA,"arbusto. 2. m. frutos imaturos verdes.; arbusto. 2. m. frutos imaturos verdes.; Mata atlântica","ASE0016866","ASE0016866","Viana, G","1996",NA,NA,"11","14","-37.840556","-11.373333",NA,NA,NA,NA,NA,NA
"76","2019-11-27 13:46:28-03","UFS","ASE","6645","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Landim, M; Moura, D; Raulino, T","894","1996","03","22","Southern America","Brasil","Sergipe","Areia Branca","Serra de Itabaiana","-37.315","-10.758056",NA,NA,NA,"árvore. 4. m. botões e flores roxos, frutos imaturos verdes.; árvore. 4. m. botões e flores roxos, frutos imaturos verdes.; beira de estrada, área alterada","ASE0017021","ASE0017021","Cruz, A","2000",NA,NA,"05",NA,"-37.315","-10.758056",NA,NA,NA,NA,NA,NA
"77","2019-11-27 13:46:28-03","UFS","ASE","9403","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Rodrigues, LMO; Santos, E; Ribeiro, LV","27","2006","02","23","Southern America","Brasil","Sergipe","Neópolis","Fazenda Cardozo","-36.579444","-10.32",NA,NA,NA,"Arbusto ca. 4 m, folhas compostas opostas, fruto seco aberto.; Arbusto ca. 4 m, folhas compostas opostas, fruto seco aberto.; Mata Atlântica (Borda da Mata).","ASE0020889","ASE0020889","Rodrigues, L M O","2006",NA,NA,"03","08","-36.579444","-10.32",NA,NA,NA,NA,NA,NA
"78","2019-11-27 13:46:28-03","UFS","ASE","98","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Fonseca, MR","ASE98","1974","09","24","Southern America","Brasil","Sergipe","Ilha das Flores",NA,"-36.54","-10.436667",NA,NA,NA,"arbusto. 2,5. m. pouco ramificado, folhas grandes (com até 60cm) compostas e com subdivisão, opostas sem estípulas, flores vistosas sem odor de cor lilás escuro, reunidas em inflorescências racemosas com até 0,5m, flores tubulosas com","ASE0012576","ASE0012576","Silva, MA de","1974",NA,NA,"11","20","-36.54","-10.436667",NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:46:28-03","UFS","ASE","873","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & F.Schum.","Fonseca, MR","430","1981","03","26","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, ao lado da estrada para o poço das Moças","-37.2081","-10.4583",NA,NA,NA,"arbusto. 2. m. folhas opostas compostas, frutos imaturos verdes e maduros castanhos escuro, deiscentes. frequente; arbusto. 2. m. folhas opostas compostas, frutos imaturos verdes e maduros castanhos escuro, deiscentes. frequente; (sol","ASE0013124",NA,"Fonseca, MR","1981",NA,NA,"03","26","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:46:28-03","UFS","ASE","39212","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham","Santana Júnior, JA; Santos, MN; Santos Júnior, JL; Neto, A","550","2017","10","06","Southern America","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Próximo à Estação de Tratamento da Universidade Federal de Sergipe.","-37.061","-10.5537",NA,NA,NA,"Arbusto, de aproximadamente 1,30 m de altura. Flores roxas.; Mata Atlântica","ASE0040686",NA,"Santana Júnior, JA","2017",NA,NA,"12","19","-37.061","-10.5537",NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:26:34-03","UNICAMP","UEC","159215","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Barroso, RM; Kochanovski, FJ; Bacci, LF","213","2015","06","07",NA,"Brazil","São Paulo","Mombuca","Mata do Pinheiro. Usina Rosana.","-48.109333","-23.551903","564","564",NA,"Árvore, 6 m de alt,","UEC032778","UEC032778",NA,NA,NA,NA,NA,NA,"-48.109333","-23.551903",NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:08:01-03","UNICAMP","UEC","73925","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Shepherd, GJ; Koch, I","9512","1995","04","05",NA,"Brazil","São Paulo","Cruzeiro","Fazenda Boa Vista","-45.236111","-22.491667","1100","1100",NA,"Frutos, Mata de encosta, perturbada. Arbusto com 1 m; frutos imaturos castanhos.","UEC140143","UEC140143","Farias, R","2003",NA,NA,"05",NA,"-45.236111","-22.491667",NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:08:01-03","UNICAMP","UEC","92584","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Tamashiro, JY; Nave, AG; Peneireiro, FM","61","1996","12","13",NA,"Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha- Trilha da Pedreira.","-45.036111","-23.239444",NA,NA,NA,"Flores, Árvore de 3 m, flor lilás. Floresta ombrófila densa, vegetação secundária (foi pastagem há 20 anos).","UEC140142","UEC140142","Nave, AG","1996",NA,NA,"12",NA,"-45.036111","-23.239444",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:08:01-03","UNICAMP","UEC","82421","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santin, DA","30471","1993","04","20",NA,"Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,"ORI","UEC109183","UEC109183","Santin, DA",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:08:01-03","UNICAMP","UEC","70284","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santin, DA","30471","1993","04","20",NA,"Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,"ORI","UEC140145","UEC140145","Santin, DA",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:08:00-03","UNICAMP","UEC","172566","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santin, DA","30472","1993","04","06",NA,"Brazil","São Paulo","Campinas","Mata da Julie.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC084834","UEC084834",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:08:01-03","UNICAMP","UEC","71291","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Serrão, S","27947","1991","08","28",NA,"Brazil","São Paulo","Campinas","Unicamp, Jardim Botânico. Arboreto-curva 2/ rua 1.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Flores, Planta ainda jovem, mais ou menos 0,8 m; flores cor de vinho.","UEC140140","UEC140140",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:08:00-03","UNICAMP","UEC","112724","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Cavalcanti, DC","225","1996","01","24",NA,"Brazil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especiali","-45.189998626709","-22.8099994659424",NA,NA,NA,"Flores, Árvore ca. 5 m, botões florais e flores arroxeados. Mata de planalto.","UEC140144","UEC140144","Assis, MA",NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:08:00-03","UNICAMP","UEC","28707","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Stubblebine, WH; Shepherd, GJ; Tamashiro, JY","13206","1981","12","10",NA,"Brazil","São Paulo","Iguape","Mata da Baixada- Praia do Grajaú","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Frutos, Árvore de 6 m com frutos imaturos de cor verde.","UEC140147","UEC140147","Vattimo-Gil, I","1988","55628","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:08:01-03","UNICAMP","UEC","60346","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rodrigues, RR; Zandoval, JA","s.n.",NA,NA,NA,NA,"Brazil","São Paulo","Ipeúna","Remanescente Florestal do Rio Passa-Cinc","-47.7099990844727","-22.4300003051758",NA,NA,NA,"ORI, Árvore de 7 m de altura. Nome vulgar: caroba.","UEC140146","UEC140146","Rodrigues, RR",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-20 10:08:01-03","UNICAMP","UEC","32812","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kinoshita, LS; Dias, MC; Prado, AL; Wholer, MT","14240","1982","09","20",NA,"Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,"Flores, Arbusto de 1,0 m de altura. Flores roxas.","UEC140149","UEC140149","Vattimo-Gil, I","1988","39309","auto","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-02-10 17:51:28-03","UNICAMP","UEC","127229","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Bittar, M; Bessa, J","s.n.","1984","03","09",NA,"Brazil","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Flores, Árvore pequena, pouco ramosa, flores vermelho-púrpura.","UEC140141","UEC140141","Zappi, DC","1984","53584","auto","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-05 16:46:16-03","UFOP","OUPR","1099","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Badini, J.","s.n.","1974","04",NA,NA,"Brasil","Minas Gerais","Guaraciaba","Brecha","-43.0074996948242","-20.57080078125",NA,NA,NA,"Árvore, flores roxas. Campo.",NA,NA,"Zurlo, M.A.","1980","16300","auto","11","18",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-05 16:46:16-03","UFOP","OUPR","16334","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, V.R.L.","04","2000","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Área da Alcan","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores roxas. Campo sujo.",NA,NA,"Santos, V.R.L.","2001","44599","auto","03","12",NA,NA,NA,NA,NA,NA,NA,NA
