"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","class","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","relatedCatalogItem","sex","infraspecificEpithet"
"105","2019-08-27 13:28:01-03","IAP","PACA-AGP","48830","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1950","11","22","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA048830",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"106","2019-08-27 13:28:01-03","IAP","PACA-AGP","43497","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","09","20","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA043497",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"107","2019-08-27 13:28:01-03","IAP","PACA-AGP","37741","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1948","09","22","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA037741",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"108","2019-08-27 13:28:01-03","IAP","PACA-AGP","27132","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in graminosis subhumidis Fenofase: flor","PACA027132",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"109","2019-08-27 13:28:01-03","IAP","PACA-AGP","109424","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Jesuíta não identificado","1740","1934","10","17","Brasil","RS","São Leopoldo","Cume Sapucaia.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"PACA109424",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-27 13:28:01-03","IAP","PACA-AGP","109425","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Jesuíta não identificado","2440","1940","08",NA,"Brasil","RS","São Leopoldo","Meio Portão. Via Férrea.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"PACA109425",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"111","2019-08-27 13:28:01-03","IAP","PACA-AGP","43578","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","09","23","Brasil","RS","São Leopoldo","Portao","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA043578",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"112","2019-08-27 13:28:01-03","IAP","PACA-AGP","50713","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","L. B. Smith",NA,NA,NA,"Reitz, R.","3701","1948","12","16","Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis","PACA050713",NA,"Magnoliophyta","Asterales","35974",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"113","2019-08-27 13:28:01-03","IAP","PACA-AGP","51533","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA051533",NA,"Magnoliophyta","Asterales","63451",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"114","2019-08-27 13:28:01-03","IAP","PACA-AGP","70954","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","(D. Don) DC.",NA,NA,NA,NA,"Sehnem, A.",NA,"1950","12","19","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campo paludoso","PACA070954",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"115","2019-08-27 13:28:01-03","IAP","PACA-AGP","54550","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","(D. Don) DC.","B. Rambo SJ","1954","07","10","Rambo, B.",NA,"1953","11","13","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA054550",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"116","2019-08-27 13:28:01-03","IAP","PACA-AGP","44583","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","(D. Don) DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA044583",NA,"Magnoliophyta","Asterales","49662",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"117","2019-08-27 13:28:01-03","IAP","PACA-AGP","60052","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","(D. Don) DC.","Emrich-Rambo","1957","05","01","Rambo, B.",NA,"1957","01","24","Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis alte graminosis Fenofase: flor","PACA060052",NA,"Magnoliophyta","Asterales","35974",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"118","2019-08-27 13:28:01-03","IAP","PACA-AGP","45465","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1950","01","18","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis turfosis dumetosis Fenofase: flor","PACA045465",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"119","2019-08-27 13:28:01-03","IAP","PACA-AGP","7641","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1941","02","12","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in paludosis turfosis Fenofase: flor","PACA007641",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"120","2019-08-27 13:28:01-03","IAP","PACA-AGP","62798","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1958","09","25","Camargo, O. R.","2462","1957","11","10","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA062798",NA,"Magnoliophyta","Asterales","19545",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"121","2019-08-27 13:28:01-03","IAP","PACA-AGP","54670","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","B. Rambo SJ","1954","07","10","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor","PACA054670",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"122","2019-08-27 13:28:01-03","IAP","PACA-AGP","109309","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","B. Rambo",NA,NA,NA,"Sehnem, A.",NA,"1961","01","02","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Habitat: herba in turfoso campo","PACA109309",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"123","2019-08-27 13:28:01-03","IAP","PACA-AGP","49449","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis turfosis dumetosis Fenofase: flor","PACA049449",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"124","2019-08-27 13:28:01-03","IAP","PACA-AGP","92151","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","C. Mondin","2003","11",NA,"Mondin, C.","2445","2001","11","11","Brasil","RS","São José dos Ausentes","na saída da cidade","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"HASU 14390&nf;capítulos amarelos Habitat: turfeira Hábito: erva","PACA092151",NA,"Magnoliophyta","Asterales","42598",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"125","2019-08-27 13:28:01-03","IAP","PACA-AGP","109430","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Jesuíta não identificado",NA,"1941","10","08","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: lugares úmidos e mesmo bem dentro do banhado","PACA109430",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"126","2019-08-27 13:28:01-03","IAP","PACA-AGP","35527","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Muller",NA,"1946","11","06","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA035527",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-27 13:28:01-03","IAP","PACA-AGP","50654","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Sehnem, A.",NA,"1950","01","19","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in paludosis turfosis dumetosis Fenofase: flor","PACA050654",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"128","2019-08-27 13:28:01-03","IAP","PACA-AGP","53819","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1953","02","03","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA053819",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"129","2019-08-27 13:28:01-03","IAP","PACA-AGP","53845","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1953","02","03","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA053845",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-27 13:28:01-03","IAP","PACA-AGP","8661","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1942","01","14","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"sicher, 10.7.1954.; fl. Habitat: in turfosis campestribus Fenofase: flor","PACA008661",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"131","2019-08-27 13:28:01-03","IAP","PACA-AGP","11863","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Irm. Augusto",NA,"1932","11",NA,"Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA011863",NA,"Magnoliophyta","Asterales","49662",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"132","2019-08-27 13:28:01-03","IAP","PACA-AGP","32639","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Henz, E.",NA,"1945","10","09","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA032639",NA,"Magnoliophyta","Asterales","21601",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"133","2019-08-27 13:28:01-03","IAP","PACA-AGP","62773","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1958","09","25","Camargo, O. R.","2444","1957","11","02","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","PACA062773",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"134","2019-08-27 13:28:01-03","IAP","PACA-AGP","54459","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","B. Rambo SJ",NA,NA,NA,"Rambo, B.",NA,"1953","11","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor","PACA054459",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"135","2019-08-27 13:28:01-03","IAP","PACA-AGP","44154","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","10","31","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA044154",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"136","2019-08-27 13:28:01-03","IAP","PACA-AGP","44901","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA044901",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"137","2019-08-27 13:28:01-03","IAP","PACA-AGP","92150","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","C. Mondin","1998","12","17","Mondin, C.","1687","1998","12","17","Brasil","RS","São Francisco de Paula","FLONA, entre a sede e o Arroio Lageado","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ca. 1,5 m alt., capítulos amarelos&nf;HASU 7087 Habitat: na turfeira Hábito: erva","PACA092150",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"138","2019-08-27 13:28:01-03","IAP","PACA-AGP","44127","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1949","10","24","Brasil","RS","São Leopoldo","Barreto Vianna","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA044127",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"139","2019-08-27 13:28:01-03","IAP","PACA-AGP","505","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1934","10","28","Brasil","RS","São Leopoldo","São Borja","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"flor amarela Habitat: in paludosis dumetosis Fenofase: flor","PACA000505",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"140","2019-08-27 13:28:01-03","IAP","PACA-AGP","51659","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1954","07","10","Rambo, B.",NA,"1951","12","27","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA051659",NA,"Magnoliophyta","Asterales","63451",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-27 13:28:01-03","IAP","PACA-AGP","55165","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1955","04","07","Reitz, R.","4883","1950","01","29","Brasil","SC","São Joaquim","Cambajuva","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA055165",NA,"Magnoliophyta","Asterales","48290",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"142","2019-08-27 13:28:01-03","IAP","PACA-AGP","60105","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.","Emrich-Rambo","1957","05","01","Rambo, B.",NA,"1957","01","22","Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA060105",NA,"Magnoliophyta","Asterales","35974",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-20 21:16:03-03","UFV","VIC","21850","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Almeida, G.S.S.","2007","01",NA,"Almeida, G.S.S.; et al.","642","2007","01","18","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Tesoureiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 1m; capítulos com bracteas involucrais verdes, flores alaranjadas. Coletada em ambiente paludoso/campo rupestre.","VIC021850",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-20 21:16:03-03","UFV","VIC","21849","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Almeida, G.S.S.","2005","12",NA,"Almeida, G.S.S.; Custódio, J.","126","2005","11","21","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Tesoureiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 1m; capítulos com bracteas involucrais verdes, flores alaranjadas. Coletada em ambiente paludoso/campo rupestre.","VIC021849",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-20 21:16:03-03","UFV","VIC","21848","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Almeida, G.S.S.","2006","01",NA,"Almeida, G.S.S.; Custódio, J.","186","2005","11","17","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Tesoureiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 0.5m caule meludoso, flores alaranjadas. Coletada em campos de afloramentos rochosos/campo rupestre.","VIC021848",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-20 21:16:03-03","UFV","VIC","21847","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Almeida, G.S.S.","2006","01",NA,"Almeida, G.S.S.; et al.","231","2005","12","04","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do Tesoureiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva 0.5m caule meludoso, flores alaranjadas. Coletada em campos de afloramentos rochosos/campo rupestre.","VIC021847",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-22 11:00:16-03","ASU","ASU-PLANTS","ASU0108103","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Keller H.A., Ríos, C.R. & Krauczuk, E.R.","10994","2012","10","24","Argentina","Santa Fe",NA,"Gral. Obligado, Ruta Nacional 11","-59.851028","-29.285556",NA,NA,NA,NA,"Hierba, capítulos blancos.",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 14:32:14-03","UFJF","CESJ","59511","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","A.M. Teles","2012","07","05","C.N. Silva; D.S. Pifano","215","2012","03","27","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF, Na trilha ao redor do lago.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Na trilha ao redor do lago. Herbácea, ca. de 0,6m de alt., flores lilases.","CESJ059511",NA,"Angiosperma",NA,"36144",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 14:32:14-03","UFJF","CESJ","32829","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","G. Hatschbach","2000",NA,NA,"J.M. Silva; E. Barbosa; J. Cordeiro","3275","2000","02","25","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Capítulo amarelo. Campo de solo turfoso e úmido. Alt: 1300 m.","CESJ032829",NA,"Angiosperma",NA,"41937",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 14:32:14-03","UFJF","CESJ","17367","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","J.N. Nakajima","2003","07",NA,"s.col.","s.n.","1980","08","20","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Na beira de represa, brejo, flores alaranjadas.","CESJ017367",NA,"Angiosperma",NA,"36144",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 14:32:14-03","UFJF","CESJ","25205","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","M.M. Saavedra","2009","02",NA,"M. Sabino","25205","1979","09","25","Brasil","Minas Gerais","Juiz de Fora","São Pedro - Cruzeiro","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"No terreno brejoso, erva até 80 cm. Flores alaranjadas.","CESJ025205",NA,"Angiosperma",NA,"36144",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:41:37-03","UFMS","CGMS","30432","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"S.N. Moreira; V.J. Pott","369","2010","11","01","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa Gado de Corte, varjão próximo à Ferrovia.","-54.7833333","-20.5583333","-54,7833333","-20,5583333","512","512",NA,"CGMS1059841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:24:23-03","UNICAMP","UEC","141048","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Monge, M","2010","03",NA,"Moraes, MD","798","2005","11","13","Brazil","Santa Catarina",NA,"BR 116, ca. 50 km S de Lages.",NA,NA,NA,NA,NA,NA,"Flores brancas, as dos centro geralmente com lábio menor amarelo na base.; Baixada úmida, próximo a brejo.","UEC086957","UEC086957","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
