"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","previousCatalogNumber","infraspecificEpithet","fieldNumber","individualCount","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","669142","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","L. A. Bohs",NA,NA,NA,"L. Riedel","s.n.","1833","01",NA,"Brazil",NA,NA,"Corcovado.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53515' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet","NY00669142","NY00669142_01",NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","669143","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","L. A. Bohs",NA,NA,NA,"L. Riedel","s.n.","1823","11",NA,"Brazil",NA,NA,"Pr. Cajau.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53518' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South America","sheet","NY00669143","NY00669143_01",NA,NA,NA,NA,NA,NA,NA
"13","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","26051","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs, L.","1988","06",NA,"Miers, J.","4539","1838","01","01","Brazil",NA,NA,"Org. [Organ] Mts., Vargem Wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"BM000815909",NA,"Dicotyledoneae","holotype",NA,NA,NA,NA,NA
"14","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","44888","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs, L.","2010","04",NA,"Agra, M.F.; Bohs, L.; Giacomin, L.L.; Stehmann, J.R.; Rodrigues, I.M.C.","7261","2010","04","26","Brazil","Minas Gerais",NA,"RPPN Caraça near Santa Barbara. Road/trail to Tanque Grande near researcher's house","-43.492306","-20.101","-43.492306","-20.101",NA,"1260","1260","Shrub 1-2 m in understory. Corollas white to very pale purplish; anthers white to light yellow. Fruits globose, ca. 2-2.5 cm diameter.; Bosque estacional semideciduo.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"15","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","44888","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs, L.","2010","04",NA,"Agra, M.F.; Bohs, L.; Giacomin, L.L.; Stehmann, J.R.; Rodrigues, I.M.C.","7261","2010","04","26","Brazil","Minas Gerais",NA,"RPPN Caraça near Santa Barbara. Road/trail to Tanque Grande near researcher's house","-43.492306","-20.101","-43.492306","-20.101",NA,"1260","1260","Shrub 1-2 m in understory. Corollas white to very pale purplish; anthers white to light yellow. Fruits globose, ca. 2-2.5 cm diameter.; Bosque estacional semideciduo.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"150862",NA,NA,NA,NA
"16","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73087","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Giacomin, L.L.","2009","10","10","Oliveira, C.T.","211","2008","10","27","Brazil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, trilha para o Tanque Grande","-43.493333","-20.102222","-43.493333","-20.102222",NA,"1235","1235","Arbusto de 1.0 m. Flores de corola branca e estames amarelos.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"142117",NA,NA,NA,NA
"17","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73090","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","2009","01","01","Castro, R.M.; Melo, P.H.A.; Pessoa, J. .F.S.; Klinke Neto, G.","1971","2008","10","23","Brazil","Minas Gerais","Mariana","Area de Influencia Indireta de PDE Trevo, Vale.","-43.465833","-20.186667","-43.465833","-20.186667",NA,NA,NA,"Arbusto. Flores verdes.; No afloramento de canga.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"128334",NA,NA,NA,NA
"18","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73091","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","1997","06","18","Leoni, L.S.","s.n.","1990","12","16","Brazil","Minas Gerais","Carangola","Fazenda Sta. Rita","-42.033333","-20.766667","-42.033333","-20.766667",NA,"600","600","Subarbusto ereto (2 m). Ramos cilindricos; flores ligeiramente lilás.; Mata de encosta - area perturbada.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"19466",NA,NA,NA,NA
"19","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73107","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Knapp, S.","2013","11",NA,"Gontijo, F.D.","219","2012","01","17","Brazil","Minas Gerais","Mariana","Dique Santa Rita, Mina de Fabrica Nova, complexo Mariana","-43.439444","-20.170556","-43.439444","-20.170556",NA,NA,NA,"campo rupestre ferruginoso/floresta estacional semidecidua",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"20","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","44888","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs, L.","2010","04",NA,"Agra, M.F.; Bohs, L.; Giacomin, L.L.; Stehmann, J.R.; Rodrigues, I.M.C.","7261","2010","04","26","Brazil","Minas Gerais",NA,"RPPN Caraça near Santa Barbara. Road/trail to Tanque Grande near researcher's house","-43.492306","-20.101","-43.492306","-20.101",NA,"1260","1260","Shrub 1-2 m in understory. Corollas white to very pale purplish; anthers white to light yellow. Fruits globose, ca. 2-2.5 cm diameter.; Bosque estacional semideciduo.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"21","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73089","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","2010","06","10","Carmo, F.F.","3803","2008","12","06","Brazil","Minas Gerais","Catas Altas","Chapada de Canga","-43.405278","-20.137361","-43.405278","-20.137361",NA,"910","910","Em borda de capão. Afloramento de canga.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"140059",NA,NA,NA,NA
"22","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73094","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.",NA,NA,NA,"Costa, L.V.","s.n.","1994","11",NA,"Brazil","Minas Gerais",NA,"Parque Estadual Rio Doce",NA,NA,NA,NA,NA,NA,NA,"Herbáceo 0.7 m.; Area queimada",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"26018",NA,NA,NA,NA
"23","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73086","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","2007","01","01","Mota, R.C.; Viana, L.","547","2000","12","05","Brazil","Minas Gerais","Mariana","Mina da Samitri","-43.4161","-20.3778",NA,NA,"33524",NA,NA,"Arbusto escandente.; Em borde de mata semidescidua.","auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"24","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73088","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","2002","04",NA,"Gomes, J.V.","s.n.","2001","12","03","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, mata do Jaó, Plot 3","-42.1392","-19.7897",NA,NA,"49886",NA,NA,NA,"auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"69563",NA,NA,NA,NA
"25","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73092","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","1996","08","18","Andrade, P.M.; Lopes, M.A.","227","1984","02","24","Brazil","Minas Gerais","Caratinga","F.M.C. Mata Jaó","-42.1392","-19.7897",NA,NA,"49886",NA,NA,"Escandente. Flores lilases. Fruto rajado de verde e amarelado.; Mata Atlântica","auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"33818",NA,NA,NA,NA
"26","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73093","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","1996","08",NA,"Andrade, P.M.; Lopes, M.A.","525","1984","11","21","Brazil","Minas Gerais","Caratinga","Est. Biol. Caratinga, Matão.","-42.1392","-19.7897",NA,NA,"49886",NA,NA,"Arbustivo. Flores lilases, frutos verdes. Colectada anteriomente com flor.; Mata Atlântica.","auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"33821",NA,NA,NA,NA
"27","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","73095","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","1995","03","28","Lombardi, J.A.","526","1994","03","19","Brazil","Minas Gerais","Caratinga","Est.. Biol. Caratinga, Fazenda Montes Claros, Trilha do Matão.","-42.1392","-19.7897",NA,NA,"49886",NA,NA,"Erva. Folhas herbáceas. Flores de pétalas roxas e internamente verdes na base; estames arroxeados. Frutos imaturos rajados de tons de verde.; Mata secundária.","auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"28","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","1153","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter","Bohs, L.",NA,NA,NA,"Burchell, W.J.","1422",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"77674",NA,"Dicotyledoneae","isotype",NA,"pentazygum",NA,NA,NA
"29","2015-02-10 11:46:22-02","BM","SOLANACEAE_SOURCE_BR","1153","O","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens pentazygum","Bitter","Bohs, L.",NA,NA,NA,"Burchell, W.J.","1422",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"77674",NA,"Dicotyledoneae","isotype",NA,"pentazygum",NA,NA,NA
"30","2021-01-14 15:33:40-03","MN","R","11950","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","fraxinella","Cyphomandra fraxinella","Sendtn.",NA,NA,NA,NA,"Glaziou, A.F.M.","12097","1880","09","12","Brasil","Rio de Janeiro","Engenho Velho",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,"R000011950","R000011950_001",NA,NA,NA,NA,NA,NA,NA
"31","2020-12-20 21:19:31-03","UFV","VIC","031873","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Valente, G.E.; et al.","2422","2008","11","22","Brasil","Minas Gerais","Viçosa","Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,"Planta coletada em subbosque de floresta estacional semidecidua, flor de corola rosada e estames amarronzados.","auto",NA,NA,"VIC031873",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-12-20 21:19:31-03","UFV","VIC","002614","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Kulhmann","s.n.","1935","11","02","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,NA,"auto",NA,NA,"VIC002614","VIC002614",NA,NA,NA,NA,NA,NA,NA
"33","2020-10-20 14:18:17-03","UFOPA","HSTM","5913","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","1905","07","01","Castro, R.M.; Melo, P.H.A.; Pessoa, J.F.S.; Klinke, N.G.","1971","2008","10","23","Brasil","Minas Gerais","Mariana","Área de Influrência direta da PDE Trevo, Vale.","-43.465833","-20.186667","43º27'57''W","20º11'12''S",NA,NA,NA,NA,NA,NA,NA,"HSTM005913","HSTM005913",NA,NA,NA,NA,NA,NA,NA
"34","2020-10-20 14:18:17-03","UFOPA","HSTM","7963","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Ordones, J. et. al.; Ferreira Junior, C.A.","2226","2013","12","06","Brasil","Minas Gerais","Catas Altas","RPPN do Caraça-Tanque Grande. Mata Atlântica, Floresta Estacional Semidecpidua.","-43.491667","-20.100556","43º29'30''W","20º6'2''S",NA,NA,NA,NA,NA,NA,NA,"HSTM007963","HSTM007963",NA,NA,NA,NA,NA,NA,NA
"35","2019-11-21 14:46:13-03","UFJF","CESJ","35408","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","J.R. Stehmann","2002","05",NA,"R.M. Castro; D.S. Pifano","693","2001","11","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"11991",NA,NA,"Arbusto no declive na borda da mata ciliar. Flores com corola arroxeada anteras amarelas. Frutos verdes.","auto","América do Sul",NA,"CESJ035408",NA,NA,NA,NA,NA,NA,NA,NA
"36","2019-11-21 14:46:13-03","UFJF","CESJ","47202","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","P.O. Garcia","2005","11","15","P.O. Garcia","s.n.","2003","08",NA,"Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,"Arbusto de cerca de 1 m de altura na clareira que sofreu pertubação por fogo com flores brancas com forte odor adocicado e frutos verdes.","auto","América do Sul",NA,"CESJ047202",NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-11-21 14:46:13-03","UFJF","CESJ","31746","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","P.O. Garcia","2005","06","07","R.M. Castro","30","2000","12","16","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida, área queimada, Bairro São Pedro.","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,"Erva. Cálice verde, corola lilás. Anteras de cor lilás.","auto","América do Sul",NA,"CESJ031746",NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-11-21 14:46:13-03","UFJF","CESJ","11769","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","J.R. Stehmann","1996","02","26","L. Krieger; U.C. Câmara","CESJ11769","1972","09","16","Brasil","Minas Gerais","Juiz de Fora","Fazenda São Mateus","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,"Na roça, subarbusto 1 . Flores roxas, grandes. Palnta inteira pegajosa.","auto","América do Sul",NA,"CESJ011769",NA,NA,NA,NA,NA,NA,NA,NA
"39","2019-11-21 14:46:13-03","UFJF","CESJ","33840","PreservedSpecimen","Plantae","Angiosperma",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","P.O. Garcia","2005","06","07","L. Meireles","s.n.","2000","10","24","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,"36144",NA,NA,"Erva ca. 0,7 m, com flores lilases. Presente na área queimada.","auto","América do Sul",NA,"CESJ033840",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-01 16:41:44-03","UNICAMP","UEC","106978","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, JR","1996","10","10","Cruz, ND; Shepherd, GJ; et al.","6297","1977","11","17","Brazil","Minas Gerais",NA,"Serra do Caraça, ca. 70Km suleste de Belo Horizonte, Mata Ciliar, próximo ao Mosteiro da Caraça.",NA,NA,NA,NA,NA,NA,NA,"Arbusto até 2m. Flores brancas.",NA,NA,NA,"UEC047364","UEC047364",NA,NA,NA,NA,NA,NA,NA
"41","2019-11-06 09:57:43-03","UFOP","OUPR","20776","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Stehmann, J.R.","2008","08","27","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1533","2007","11","21","Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,NA,"Erva. Corola branca. Anteras amarelas. Orla de mata","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2014-10-14 15:57:08-03","BS","M","M-0171860","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Sebastianopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0171860",NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"43","2014-10-14 15:57:08-03","BS","M","M-0171861","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0171861",NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"44","2014-10-14 15:57:08-03","BS","M","M-0171862","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis ad viam publ. Paulinam; Provinciae Sebastianopolit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0171862",NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA,NA
"45","2015-09-04 12:14:27-03","MNHN","RECOLNAT_MNHN_P","P00335530","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335530' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P00335530","P00335530_01 P00335530_02",NA,NA,NA,NA,"B1 583",NA,NA
"46","2015-09-03 19:53:22-03","MNHN","RECOLNAT_MNHN_P","P00335531","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1855 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335531' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P00335531","P00335531_01 P00335531_02",NA,NA,NA,NA,"210",NA,NA
"47","2004-08-09 17:41:28-03","MNHN","RECOLNAT_MNHN_P","P00335532","PreservedSpecimen",NA,NA,NA,"Solanaceae","Solanum","graveolens","Solanum graveolens","Bunbury","Bohs",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00335532' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P00335532","P00335532_01",NA,NA,NA,NA,"1422",NA,NA
