"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"90","2021-04-07 11:46:58-03","UFMS","CGMS","70619","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A.C. Cervi","A. Pott; V.J. Pott, L.C.P. Lima & E.M.J. Costa","9797","2002","04","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva Ecológica do Parque dos Poderes.",NA,NA,NA,"Flor ausente. Fruto imaturo verde. Obs.: Material para DNA em síica gel. Doação do HMS (3733). Habitat: Borda de floresta semidecidual. Solo argiloso. Relevo ondulado. Habito: Trepadeira. Freqüente.","CGMS1103017","Mast.","-54.5611111","-20.4513889",NA,"2004","02","17","-54,5611111","-20,4513889",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:46:57-03","UFMS","CGMS","14404","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","V.J. Pott; U.M. Resende","A. Sciamarelli; F.G. Kuhn; C.S.C. Arruda","2018","2004","04","23",NA,"Brasil","Mato Grosso do Sul","Inocência",NA,NA,NA,NA,"Planta apresentando brotamento. Mesófita.","CGMS1043879","Mast.","-51.9069444","-19.5663889",NA,NA,NA,NA,"-51,9069444","-19,5663889",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:46:58-03","UFMS","CGMS","37773","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"V.J. Pott; A. Pott","10720","2010","01","11",NA,"Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa - Varjão próximo a ferrovia.","515","515",NA,"Flor branca. Fruto roxo. Ocasional. Habitat: Cerradão. Habito: Trepadeira. 1,00m de altura.","CGMS1067191","Mast.","-54.7833333","-20.5591667",NA,NA,NA,NA,"-54,7833333","-20,5591667",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:46:57-03","UFMS","CGMS","14632","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12388","2004","11","18",NA,"Brasil","Mato Grosso do Sul","Inocência","Fazenda Lagoinha.",NA,NA,NA,"Flor esbranquiçada. Corona branca. Habitat: Pastagem de Brachiaria em área de cerradão. Solo arenoso. Relevo topo quase plano. Habito: Trepadeira. Ocasional.","CGMS1044114","Mast.","-51.9300003051758","-19.7255992889404",NA,NA,NA,NA,NA,NA,"66802","auto",NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:46:57-03","UFMS","CGMS","15362","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","U.M. Resende","G. Atique","8","2004","12","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Campo Verde- Serra da Bodoquena.",NA,NA,NA,"Flor creme. Fruto preto. Habitat: Morro. Solo calcário. Relevo serra. Habito: Arbusto.","CGMS1044874","Mast.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:22:33-03","UNICAMP","UEC","31598","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Garcia, WG","13703","1979",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá.",NA,NA,NA,NA,"UEC147249","Mart.","-55.320619","-23.118472","UEC147249","2005","12",NA,"-55.320619","-23.118472",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:37:40-03","UNICAMP","UEC","118130","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Bertoncini, AP; Bertoncini, MP","1006","1999","03","09",NA,"Brazil","São Paulo","Avaí","Aldeia Guarani",NA,NA,NA,"Liana, 1,5m de altura, folhas cartáceas, com glândulas na face abaxial, presença de botões florais.","UEC147253","Mart.","-49.316667","-22.166667","UEC147253","2005","12",NA,"-49.316667","-22.166667",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:37:40-03","UNICAMP","UEC","155344","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Azevedo, MAM; Sousa, DJL","181","2010","04","18",NA,"Brazil","Ceará","Ubajara","Sítio do Alemão, Trilha para o Mirante.","906","906",NA,"Trepadeira na beria da trilha. Material em botão. Frequente.","UEC070207","Mart.","-40.889694","-3.84425","UEC070207","2010","04",NA,"-40.889694","-3.84425",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:37:40-03","UNICAMP","UEC","155353","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Milward-de-Azevedo, MA; Sousa, DJL","198","2010","04","24",NA,"Brazil","Ceará","Guaramiranga","Parque das trilhas, Trepadeira na beira da trilha. Material estéril.","934","934",NA,"Material estéril","UEC070198","Mart.","-38.934611","-4.269917","UEC070198","2010","04",NA,"-38.934611","-4.269917",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:37:40-03","UNICAMP","UEC","155377","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Souza, FGLS","Azevedo, MAM; Sousa, DJL","179","2010","04","18",NA,"Brazil","Ceará","Ubajara","Sítio do Alemão, Trilha para o Mirante.","866","866",NA,"Trepadeira na beira da trilha. Material estéril. Folhas em sílica gel para análise de DNA.","UEC076121","Mart.","-40.888528","-3.847167","UEC076121","2020",NA,NA,"-40.888528","-3.847167",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:37:40-03","UNICAMP","UEC","155378","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Azevedo, MAM; Sousa, DJL","178","2010","04","18",NA,"Brazil","Ceará","Ubajara","Sítio do Alemão, Trilha para o Mirante.","866","866",NA,"Trepadeira na beira da trilha. Material em botão. Frequente. Folhas em sílica gel para análise de DNA.","UEC070122","Mart.","-40.888528","-3.847167","UEC070122","2010","04",NA,"-40.888528","-3.847167",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:37:40-03","UNICAMP","UEC","155381","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Azevedo, MAM; Sousa, DJL","180","2010","04","18",NA,"Brazil","Ceará","Ubajara","Sítio do Alemão, Trilha para o Mirante.","925","925",NA,"Trepadeira na beira da trilha. Material estéril. Frequente.","UEC070117","Mart.","-40.888306","-3.846972","UEC070117","2010","04",NA,"-40.888306","-3.846972",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:37:40-03","UNICAMP","UEC","92475","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Rezende, AA","343","1996","03","07",NA,"Brazil","São Paulo","São José do Rio Preto","Mirassol, Estação de coleta 3.",NA,NA,NA,"Liana herbácea, até 2 cm, com botões esverdeados, frutos imaturos verdes.; Borda da mata.","UEC147247","Mart.","-49.380556","-20.81","UEC147247","2005","12",NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:37:40-03","UNICAMP","UEC","12610","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Gibbs, PE; Leitão Filho, HF; Semir, J; Kinoshita, LS; Taroda, N","2697","1976","09","07",NA,"Brazil","Goiás","Inhumas","Rodovia Goiania - Goiás.",NA,NA,NA,"Trepadeira de flores com pétalas verdes e corola branca.","UEC147246","Mart.","-49.4961013793945","-16.3577995300293","UEC147246","2005","12",NA,NA,NA,"22031","auto",NA,NA,NA,NA,NA,NA
"104","2019-08-20 10:22:33-03","UNICAMP","UEC","139034","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Singer, RB","20032","2003","02","21",NA,"Brazil","Mato Grosso do Sul","Aquidauana","Proximidades da Associação Comercial de Aquidauana.",NA,NA,NA,NA,"UEC147244","Mart.","-55.7872009277344","-20.4710998535156","UEC147244","2008","09",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:37:40-03","UNICAMP","UEC","98664","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Tiritan, O; Paiva, M","372","1990","12","20",NA,"Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP, Campus de Ilha Solteira.",NA,NA,NA,"Trepadeira, flores brancas com estames esverdeados.; Cerradão.","UEC147245","Mart.","-51.4188995361328","-20.3672008514404","UEC147245","2003","02",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:22:33-03","UNICAMP","UEC","35644","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Bernacci, LC","Isabela; Ari","s/n1","1993","10","08",NA,"Brazil","Minas Gerais","Uberlândia","Estação de captação de água da Sucupira.",NA,NA,NA,NA,"UEC064092","Mart.","-48.2771987915039","-18.9186000823975","UEC064092","2012","09","10",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:37:40-03","UNICAMP","UEC","64966","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Arantes, AA; et al.","73","1993","10","06",NA,"Brazil","Minas Gerais","Uberlândia","Estação Ecológica do Panga",NA,NA,NA,"Herbáceo, escandente. Pétalas brancas. Frutos verdes.; Cerradão.","UEC147250","Mart.","-48.2771987915039","-18.9186000823975","UEC147250","2005","12",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:37:40-03","UNICAMP","UEC","72435","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","841","1994","11","30",NA,"Brazil","São Paulo","Magda","Fazenda Francisco (CFM), Margem do Rio São José dos Dourados.",NA,NA,NA,"Trepadeira herbácea, folhas de um verde mais claro ao longo das nervuras principais, flores brancas.; Mata com elementos de cerrado. Mata ribeirinha e mata semidecídua.","UEC147248","Mart.","-50.2200012207031","-20.6399993896484","UEC147248","2005","12",NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:37:40-03","UNICAMP","UEC","87125","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, MA","Aguiar, OT","535","1994","12","07",NA,"Brazil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Margem do caminho.",NA,NA,NA,"Trepadeira, frutos imaturos verdes.","UEC147242","Mart.","-52.1599998474121","-22.5300006866455","UEC147242","2005","12",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"110","2019-01-17 11:26:20-02","PUCRS","MPUC","19969","S","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","S.M. Nunes",NA,NA,"1997","09","26","South America","Brasil","SC","Governador Celso Ramos","Lage de Pedra",NA,NA,NA,NA,NA,"Mast.","-48.5592002868652","-27.3146991729736",NA,"1997","01","01",NA,NA,"13751","auto","Magnoliopsida",NA,"1",NA,NA,NA
"111","2021-03-16 17:53:25-03","UCS","HUCS","11562a","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Mondin, C.","Butzke, A.","s.n.","1994","10","25",NA,"Brasil","Rio Grande do Sul","Erechim","Secretaria da Justiça","780","780",NA,"Herbara - 7523; beira d amata",NA,"Marters","-52.2738990783691","-27.6341991424561",NA,"1998","04","28",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"112","2020-04-27 16:11:02-03","UFES","VIES","42015","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward de Azevedo, M.","Milward de Azevedo, M.; Souza, D.J.L.","178","2010","04","18",NA,"Brasil","Ceará","Ubajara",NA,NA,NA,NA,NA,"VIES042015","Mast.","-40.9211006164551","-3.85443997383118","VIES042015","2010","04",NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"113","2020-04-27 16:11:02-03","UFES","VIES","42017","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward de Azevedo, M.","Milward de Azevedo, M.; Souza, D.J.L.","180","2010","04","18",NA,"Brasil","Ceará","Ubajara",NA,NA,NA,NA,NA,"VIES042017","Mast.","-40.9211006164551","-3.85443997383118","VIES042017","2010","04",NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"114","2021-03-21 19:37:56-03","UFC","EAC","57886","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Souza, F.G.L.S.","Loiola, M.I.B.; et al.","2258","2014","04","23","Southern America","Brasil","Ceará","Ubajara","PARNA Ubajara, portão Planalto, próximo à guarita.","863","863",NA,"Trepadeira.; Floresta mesófila.","EAC0057886","Mast.","-40.910833","-3.842222",NA,"2019","04","15","-40.910833","-3.842222",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-21 19:37:56-03","UFC","EAC","29943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Hilward-de-Azevedo, H.","Cavalcanti, F.S.; Sousa, E.B.; Delprete, P.G.","s.n.","2000","03","28","Southern America","Brasil","Ceará","Crato","Ch. Araripe, Sítio Guaribas",NA,NA,NA,"Trepadeira de caules verdes a vináceos, folhas membranáceas, discolores, face adaxial com manchas claras, face abaxial vináceo, fruto imaturo verde.","EAC0029943","Mast.","-39.4094009399414","-7.23416996002197",NA,"2010","04","22",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:39:19-03","MBM","MBM","169379","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60755",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Fazenda Santa Cruz",NA,NA,NA,NA,"MBM169379","Mast.","-55.7872009277344","-20.4710998535156","MBM169379",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:39:19-03","MBM","MBM","161125","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58896",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Nioaque","Rod. BR-419, 15km N de Nioaque",NA,NA,NA,NA,"MBM161125","Mast.","-55.8300018310547","-21.1352996826172","MBM161125",NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:39:19-03","MBM","MBM","124535","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Goetzke, S.","167",NA,NA,NA,"Southern America","Brazil","Paraná","Amaporã","Amaporã",NA,NA,NA,NA,"MBM124535","Mast.","-52.7874984741211","-23.0958003997803","MBM124535",NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:39:19-03","MBM","MBM","3959","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.","15773",NA,NA,NA,"Southern America","Brazil","Paraná","Icaraíma","Estrada para o Porto Camargo",NA,NA,NA,NA,"MBM003959","Mast.","-53.613899230957","-23.3955993652344","MBM003959",NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:39:19-03","MBM","MBM","196700","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","J.C. Gomes Jr.","1531",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM196700","Mast.",NA,NA,"MBM196700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:39:19-03","MBM","MBM","397035","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Morais, F.F.; Monteiro, R.; Monteiro, R.","231","2009","12","18","Southern America","Brazil","Mato Grosso","Cáceres","Fazenda São Domingos, BR 070, Fronteira Brazil/Bolívia",NA,NA,NA,"Apresenta flores brancas e cálice verde.; Cerrado.","MBM397035","Mast.","-58.253792","-16.360389","MBM397035",NA,NA,NA,"-58.253792","-16.360389",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:39:19-03","MBM","MBM","95774","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Krapovickas, A.; Cristóbal, C.L.; Ahumada, L.Z.; Cristóbal, C.L.; Ahumada, L.Z.","14031",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Ponta Porã","Ca. 10km no caminho para Bela Vista",NA,NA,NA,NA,"MBM095774","Mast.",NA,NA,"MBM095774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:39:19-03","MBM","MBM","99299","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49044",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Antônio João","Antônio João, 5km O",NA,NA,NA,NA,"MBM099299","Mast.","-55.9474983215332","-22.1910991668701","MBM099299",NA,NA,NA,NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:39:19-03","MBM","MBM","99301","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49099",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Antônio João","Campestre",NA,NA,NA,NA,"MBM099301","Mast.","-55.9474983215332","-22.1910991668701","MBM099301",NA,NA,NA,NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:39:19-03","MBM","MBM","80150","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.","45158",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Ponta Porã","Ponto Alto",NA,NA,NA,NA,"MBM080150","Mast.","-55.7256011962891","-22.5361003875732","MBM080150",NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:39:19-03","MBM","MBM","129614","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Goetzke, S.","216",NA,NA,NA,"Southern America","Brazil","Paraná","Amaporã","Amaporã, arredores",NA,NA,NA,NA,"MBM129614","Mast.","-52.7874984741211","-23.0958003997803","MBM129614",NA,NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:39:19-03","MBM","MBM","34182","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","33277",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Alto Araguaia","Alto Araguaia, arredores",NA,NA,NA,NA,"MBM034182","Mast.","-53.2153015136719","-17.3146991729736","MBM034182",NA,NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:39:19-03","MBM","MBM","80149","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.","46214",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Amambai","Rodovia para Tacuru, km 30",NA,NA,NA,NA,"MBM080149","Mast.","-55.2257995605469","-23.1042003631592","MBM080149",NA,NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:39:19-03","MBM","MBM","220731","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Ribas, O.S.","2458",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Bela Vista","Estrada Bela Vista - Caracol, ca. 15km O da cidade",NA,NA,NA,NA,"MBM220731","Mast.","-56.5210990905762","-22.1089000701904","MBM220731",NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:39:19-03","MBM","MBM","161124","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58887",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Bela Vista","Rod. BR-060, 40km N de Bela Vista",NA,NA,NA,NA,"MBM161124","Mast.","-56.5210990905762","-22.1089000701904","MBM161124",NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:39:19-03","MBM","MBM","117905","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51651",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Caracol","Caracol, arredores",NA,NA,NA,NA,"MBM117905","Mast.","-57.0243988037109","-22.0139007568359","MBM117905",NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:39:19-03","MBM","MBM","54069","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Sacco, J da C","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13313",NA,NA,NA,"Southern America","Brazil","Paraná","Xambrê","Altônia",NA,NA,NA,NA,"MBM054069","Mast.","-53.4900016784668","-23.7360992431641","MBM054069",NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:28:32-03","PUC-RIO","FCAB","4545","PreservedSpecimen","Plantae",NA,"Angiospermae","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","L.C. Bernacci","J.C. Siqueira","2528","1988","01",NA,NA,"Brasil","Goiás","Pirenópolis","Meia Lua",NA,NA,NA,"Flores amarelas; caule descumbente.","004545","Mast.","-48.9592018127441","-15.852499961853",NA,"1996","07","25",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"134","2015-09-20 17:20:24-03","MNHN","RECOLNAT_MNHN_P","P00605819","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Killip","Hassler, E.",NA,NA,"11",NA,NA,"Paraguay",NA,NA,"In regione cursus superioris fluminis Apa",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00605819' target='other'> <mi>dwc_moreinfo</mi></a>","P00605819","Mast",NA,NA,"P00605819_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7875",NA,NA
"135","2015-09-20 16:37:29-03","MNHN","RECOLNAT_MNHN_P","P00605820","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Killip","Hassler, E.",NA,NA,"11",NA,NA,"Paraguay",NA,NA,"In regione cursus superioris fluminis Apa",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00605820' target='other'> <mi>dwc_moreinfo</mi></a>","P00605820","Mast",NA,NA,"P00605820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7875",NA,NA
"136","2008-03-13 16:39:57-03","MNHN","RECOLNAT_MNHN_P","P00614900","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Killip","Orbigny, A.D. d'",NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00614900' target='other'> <mi>dwc_moreinfo</mi></a>","P00614900","Mast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"504",NA,NA
"137","2013-07-25 15:02:29-03","MNHN","RECOLNAT_MNHN_P","P00614901","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Tillett","Mandon, G.",NA,"1854","9",NA,NA,"Bolivia",NA,NA,"Caugally",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00614901' target='other'> <mi>dwc_moreinfo</mi></a>","P00614901","Mast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-03-13 16:39:57-03","MNHN","RECOLNAT_MNHN_P","P00614902","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi","Hatschbach, G.",NA,"1965","11","6",NA,"Brésil",NA,NA,"Parana, Ortigueira, Bairro dos Franca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00614902' target='other'> <mi>dwc_moreinfo</mi></a>","P00614902","Mast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13226",NA,NA
"139","2008-03-13 16:39:57-03","MNHN","RECOLNAT_MNHN_P","P00614903","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Killip","Weddell, H.A.",NA,"1844","11","1",NA,"Brésil",NA,NA,"Entre Goyas et Cujaba",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00614903' target='other'> <mi>dwc_moreinfo</mi></a>","P00614903","Mast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3025",NA,NA
