"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"119","2021-03-21 19:37:51-03","UFC","EAC","27424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Nunes, E.","Cavalcanti, F.S.","481","1999","Southern America","Brasil","Ceará",NA,"Erva, flor rosada.; Floresta.","EAC0027424",NA,"02","22","Crato","Guaribas - FLONA","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,NA,"1999","02","30071","auto","20",NA,NA,NA,NA
"120","2021-03-21 19:37:51-03","UFC","EAC","51649","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Mamede, M.","Mamede, M.","549Solos","2002","Southern America","Brasil","Ceará",NA,"Flor rosa; Idade 24 dias ; Experimento de germinação em casa de vegetação.","EAC0051649",NA,"08","20","Fortaleza","Campus do Pici, Solo bruno não cálcico.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,"2002","09","19924","auto",NA,NA,NA,NA,NA
"121","2021-03-21 19:37:51-03","UFC","EAC","51653","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Mamede, M.","Mamede, M.","163Bio","2002","Southern America","Brasil","Ceará",NA,"Flor rosa; Experimento de germinação em casa de vegetação.","EAC0051653",NA,"08","29","Fortaleza","Campus do Pici, Solo bruno não cálcico.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,"2002","09","19924","auto",NA,NA,NA,NA,NA
"122","2021-03-21 19:37:51-03","UFC","EAC","18492","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fernandes, A.; Nunes, E.","Figueiredo, M.A.","s.n.","1992","Southern America","Brasil","Ceará",NA,"Erva.","EAC0018492",NA,"03","01","Pacoti","Serra de Baturité","-38.9233016967773","-4.22499990463257","600","600",NA,NA,NA,NA,NA,"1995","05","9622","auto","26",NA,NA,NA,NA
"123","2021-03-21 19:37:51-03","UFC","EAC","12696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fernandes, A.; Nunes, E.","Figueiredo, M.A.; et al.","s.n.","1984","Southern America","Brasil","Ceará",NA,"Erva, flor lilás.; Capoeira","EAC0012696",NA,"06","07","Santa Quitéria","Próximo à Serra do Quati","-40.1567001342773","-4.33194017410278",NA,NA,NA,NA,NA,NA,NA,"1995","05","62463","auto","03",NA,NA,NA,NA
"124","2021-03-21 19:37:51-03","UFC","EAC","27861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27861","1999","Southern America","Brasil","Ceará",NA,"Erva, flor rosa.; Mata úmida","EAC0027861",NA,"02","25","Ubajara","Planalto - Nebilna, Pl. da Ibiapaba - PARNA","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,NA,NA,"1999","03","27385","auto","05",NA,NA,NA,NA
"125","2021-03-21 19:37:51-03","UFC","EAC","27860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27860","1999","Southern America","Brasil","Ceará",NA,"Erva, flor rosa.","EAC0027860",NA,"02","24","Ubajara","Sede - PARNA, Pl. da Ibiapaba - PARNA","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,NA,NA,"1999","03","27385","auto","03",NA,NA,NA,NA
"126","2020-12-21 16:39:02-03","MBM","MBM","22617","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A.","Hatschbach, G.","29449",NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM022617","MBM022617",NA,NA,"Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:39:02-03","MBM","MBM","15360","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A.","Hatschbach, G.","23700",NA,"Southern America","Brazil","Mato Grosso",NA,NA,"MBM015360","MBM015360",NA,NA,"Terenos","Terenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:39:02-03","MBM","MBM","170640","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A.","Krapovickas, A.; et al.; et al.","44981",NA,"Southern America","Paraguay",NA,NA,NA,"MBM170640","MBM170640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:39:02-03","MBM","MBM","25229","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31653",NA,"Southern America","Brazil","Minas Gerais",NA,NA,"MBM025229","MBM025229",NA,NA,"Felisberto Caldeira","Curtidor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:39:02-03","MBM","MBM","102533","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Pinto, G.C.P.; et al.","Bautista, H.P.; Salgado, D.A.; Salgado, D.A.","896",NA,"Southern America","Brazil","Bahia",NA,NA,"MBM102533","MBM102533",NA,NA,"Morpará","Fazenda São Domingos","-43.2807998657227","-11.5586004257202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"65114","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:39:02-03","MBM","MBM","160902","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Mello-Silva, R.; et al.; et al.","642",NA,"Southern America","Brazil","Minas Gerais",NA,NA,"MBM160902","MBM160902",NA,NA,"Botumirim","Serra da Canastra","-43.010799407959","-16.872200012207",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"39434","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:39:02-03","MBM","MBM","160573","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58868",NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM160573","MBM160573",NA,NA,"Caracol","Ca. 16km L na rodovia para Bela Vista","-57.0243988037109","-22.0139007568359",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:39:02-03","MBM","MBM","168190","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60820",NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM168190","MBM168190",NA,NA,"Corumbá","Rod. BR-262, próximo ao trevo para Maria Coelho","-57.6533012390137","-19.0091991424561",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:39:02-03","MBM","MBM","160902","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Mello-Silva, R.; et al.; et al.","642",NA,"Southern America","Brazil","Minas Gerais",NA,NA,"MBM160902","MBM160902",NA,NA,"Botumirim","Serra da Canastra","-43.010799407959","-16.872200012207",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"39434","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:39:02-03","MBM","MBM","160573","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58868",NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM160573","MBM160573",NA,NA,"Caracol","Ca. 16km L na rodovia para Bela Vista","-57.0243988037109","-22.0139007568359",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"53879","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:39:02-03","MBM","MBM","168190","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Hatschbach, G.; Pott, V.; Silva, J.M.; Pott, V.; Silva, J.M.","60820",NA,"Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM168190","MBM168190",NA,NA,"Corumbá","Rod. BR-262, próximo ao trevo para Maria Coelho","-57.6533012390137","-19.0091991424561",NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"137","2019-11-01 15:28:32-03","PUC-RIO","FCAB","2134","PreservedSpecimen","Plantae",NA,"Angiospermae","Oxalidaceae","Oxalis","delicata","Oxalis delicata","Pohl ex Progel","P. Capell S.J.","P. Capell S.J.","s.n.","1952",NA,"Brasil","Rio de Janeiro",NA,"Nome aceito: Oxalis cratensis Hook.","002134",NA,"06",NA,"Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"138","2020-03-06 16:33:14-03","UESC","UESC","4517","S","Plantae","Angiospermae","Florideophycidae","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver","E.Saar","Cavalcanti, G.","6","2000",NA,"Brasil","Bahia",NA,"Arbustiva/Arbórea.; Erva, 0,30 m. Caule com tomentos alvos.","UESC0004517",NA,"02","27","Remanso",NA,"-42.234722","-9.645556","400","400",NA,NA,"Dicotyledoneae","42W14'5''","9S38'44''","2000","03",NA,NA,NA,NA,NA,NA,NA
"139","2017-06-27 15:38:21-03","MNHN","RECOLNAT_MNHN_P","P01167483","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Saar","Cavalcanti, G.|et, al.",NA,"2000",NA,"Brésil","Bahia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167483' target='other'> <mi>dwc_moreinfo</mi></a>","P01167483","P01167483_01","2","27",NA,"Bahia, Remanso","-42.23472","-9.64556",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"140","2018-09-26 14:48:14-03","MNHN","RECOLNAT_MNHN_P","P02441821","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Hassler, E.",NA,"1901",NA,"Paraguay",NA,"hb","Reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441821' target='other'> <mi>dwc_moreinfo</mi></a>","P02441821","P02441821_01",NA,NA,NA,"Iter ad Paraguariam septentrionalem : In regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7863 a",NA,NA,NA
"141","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581724","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Sperling, C.R.|Santos, J.C.|Silva, M.G.|Lima, R.P.|Rosario, C.S.|Condon, M.",NA,"1982",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581724' target='other'> <mi>dwc_moreinfo</mi></a>","P05581724","P05581724_01","6","14",NA,"Serra dos Carajás. Riverbanks of Rio Itacaiunas, 2 km downriver from ferry crossing to AMZA camp 3-Alfa","-50.5","-5.88333","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6173",NA,NA,NA
"142","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581726","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1979",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581726' target='other'> <mi>dwc_moreinfo</mi></a>","P05581726","P05581726_01","1","31",NA,"Ponte do Grego, Rio Aquidauana, 48 km N de Terenos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34487",NA,NA,NA
"143","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581729","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Irwin, H.S.|Santos, R.R.|Souza, R.",NA,"1966",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581729' target='other'> <mi>dwc_moreinfo</mi></a>","P05581729","P05581729_01","1","22",NA,"Serra Dourada, Estado de Goiás. Lower slopes of Serra Dourada, ca. 30km S.E. of Goiás Velho, Goiás.","-50","-14","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11967",NA,NA,NA
"144","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581730","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Jobert",NA,"1877",NA,"Brasil","Piauí","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581730' target='other'> <mi>dwc_moreinfo</mi></a>","P05581730","P05581730_01","1","1",NA,"Est. Piauhy;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1046",NA,NA,NA
"145","2015-09-05 10:16:06-03","MNHN","RECOLNAT_MNHN_P","P05611742","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Mello-Silva, R.|Vicente, J.|Arbo, M.M.",NA,"1992",NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05611742' target='other'> <mi>dwc_moreinfo</mi></a>","P05611742","P05611742_01","11","19","Botumirim","Extremo N de Serra da Canastra, proximo al camino hacia Itacambira. Tinoco","-43.05","-16.91667","970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"642",NA,NA,NA
"146","2015-11-07 01:01:14-02","MNHN","RECOLNAT_MNHN_P","P00507131","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507131' target='other'> <mi>dwc_moreinfo</mi></a>","P00507131","P00507131_01 P00507131_02 P00507131_03",NA,NA,NA,"Province de Ceara",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1506",NA,NA,NA
"147","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581735","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Allemão, F.",NA,"1859",NA,"Brasil","Ceará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581735' target='other'> <mi>dwc_moreinfo</mi></a>","P05581735","P05581735_01","1","1",NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",NA,NA,NA
"148","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581731","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Krapovickas, A.",NA,"1976",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581731' target='other'> <mi>dwc_moreinfo</mi></a>","P05581731","P05581731_01","12","13","Rio Verde de Mato Grosso","Base escarpa de la Serra Alegra ca. 20km N de Rio Verde","-54.83333","-18.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29879",NA,NA,NA
"149","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581732","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Harley, R.M.|Ferreira, A.|Castro, R.|Souza, R.",NA,"1968",NA,"Brasil","Mato Grosso","hb","Prélèment Pollen pour Helle L. Dreyer (Kew) M. Malplanche 1994 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581732' target='other'> <mi>dwc_moreinfo</mi></a>","P05581732","P05581732_01","11","9",NA,"47 km approx. S from Xavantina on Aragarças road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10964",NA,NA,NA
"150","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581736","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Anderson, W.R.",NA,"1973",NA,"Brasil","Goiás","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581736' target='other'> <mi>dwc_moreinfo</mi></a>","P05581736","P05581736_01","3","11",NA,"24 km by road SW of Monte Alegre de Goiás",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6784",NA,NA,NA
"151","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581728","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Philcox, D.|Fereira, A.",NA,"1968",NA,"Brasil","Mato Grosso","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581728' target='other'> <mi>dwc_moreinfo</mi></a>","P05581728","P05581728_01","1","1",NA,"21km N of Xavantina.","-52.23333","-14.63333","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3836",NA,NA,NA
"152","2015-11-07 01:01:17-02","MNHN","RECOLNAT_MNHN_P","P00507132","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507132' target='other'> <mi>dwc_moreinfo</mi></a>","P00507132","P00507132_01 P00507132_02 P00507132_03",NA,NA,NA,"Province de Ceara",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1506",NA,NA,NA
"153","2015-09-17 06:30:20-03","MNHN","RECOLNAT_MNHN_P","P00507133","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507133' target='other'> <mi>dwc_moreinfo</mi></a>","P00507133","P00507133_01 P00507133_02 P00507133_03",NA,NA,NA,"Province de Ceara",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1506",NA,NA,NA
"154","2015-09-04 13:12:50-03","MNHN","RECOLNAT_MNHN_P","P00507134","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Gardner, G.",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00507134' target='other'> <mi>dwc_moreinfo</mi></a>","P00507134","P00507134_01 P00507134_02 P00507134_03",NA,NA,NA,"Province de Ceara",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"1506",NA,NA,NA
"155","2019-01-04 14:17:44-02","MNHN","RECOLNAT_MNHN_P","P00724064","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Hassler, E.",NA,"1901",NA,"Paraguay",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724064' target='other'> <mi>dwc_moreinfo</mi></a>","P00724064","P00724064_01",NA,NA,NA,"Iter ad Paraguariam septentrionalem : In regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7863",NA,NA,NA
"156","2019-01-04 14:17:48-02","MNHN","RECOLNAT_MNHN_P","P00724065","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.",NA,"Hassler, E.",NA,"1901",NA,"Paraguay",NA,"hb","recu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724065' target='other'> <mi>dwc_moreinfo</mi></a>","P00724065","P00724065_01",NA,NA,NA,"Iter ad Paraguariam septentrionalem : In regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7863",NA,NA,NA
"157","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581733","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Hatschbach, G.",NA,"1970",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581733' target='other'> <mi>dwc_moreinfo</mi></a>","P05581733","P05581733_01","2","17","Terenos",NA,"-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52758","auto",NA,"23700",NA,NA,NA
"158","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581737","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Chevalier, A.",NA,"1928",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581737' target='other'> <mi>dwc_moreinfo</mi></a>","P05581737","P05581737_01","10","7","Niterói",NA,"-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"159","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581718","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Hatschbach, G.|Schinini, A.|Silva, J.M.",NA,"1993",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581718' target='other'> <mi>dwc_moreinfo</mi></a>","P05581718","P05581718_01","2","10","Caracol","16 km L da rod. para Bela Vista","-57.0243988037109","-22.0139007568359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53879","auto",NA,"58868",NA,NA,NA
"160","2015-09-05 10:47:10-03","MNHN","RECOLNAT_MNHN_P","P05581712","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Berg, C.C.|Henderson, A.J.",NA,"1977",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581712' target='other'> <mi>dwc_moreinfo</mi></a>","P05581712","P05581712_01","10","22","Itupiranga","Along Rio Tocantins","-49.3266983032227","-5.13471984863281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"131749","auto",NA,"BG 674",NA,NA,NA
"161","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581746","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Silva, A.S.L.|Rosa, N.A.|Bahia, R.P.|Rosário, C.",NA,"1981",NA,"Brasil","Pará","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581746' target='other'> <mi>dwc_moreinfo</mi></a>","P05581746","P05581746_01","3","25","Tucuruí","Breu Branco. Margem do Rio Tocantins.","-49.6725006103516","-3.76610994338989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,"1466",NA,NA,NA
"162","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581725","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Vasconcellos, J.M.",NA,"1944",NA,"Brasil","Paraíba","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581725' target='other'> <mi>dwc_moreinfo</mi></a>","P05581725","P05581725_01","10","15","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,"61",NA,NA,NA
"163","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581727","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1981",NA,"Brasil","Piauí","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581727' target='other'> <mi>dwc_moreinfo</mi></a>","P05581727","P05581727_01","1","31","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56344","auto",NA,"37220",NA,NA,NA
"164","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581734","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Hatschbach, G.",NA,"1972",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581734' target='other'> <mi>dwc_moreinfo</mi></a>","P05581734","P05581734_01","4","13","Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,"29449",NA,NA,NA
