"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","year","month","identifiedBy","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus"
"118","2020-12-21 16:16:10-03","MBM","MBM","192866","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","Southern America","Brazil","Paraná",NA,NA,NA,"Frequente.; Em campo limpo.","MBM192866","10865",NA,NA,"1979","11","Dombrowski, L.T.","14","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) Cabrera",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:16:09-03","MBM","MBM","192849","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Próximo ao Rio dos Papagaios.",NA,NA,"Frequente.; Em campo arenoso, seco.","MBM192849","6592",NA,NA,"1976","10","Dombrowski, L.T.","25","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) Cabrera",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:16:10-03","MBM","MBM","192864","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","Rio dos Papagaios.",NA,NA,"Frequente.; Em campo.","MBM192864","2931",NA,NA,"1970","09","Dombrowski, L.T.","10","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) Cabrera",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:16:09-03","MBM","MBM","168831","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Imaguire, N.","Southern America","Brazil","Paraná","Fazenda Experimental da Escola de Agronomia.",NA,NA,"Capítulos alvescentes. Frequente.; Banhado drenado.","MBM168831","2532",NA,NA,"1970","10","Imaguire, N.","07","Piraquara","-49.0633010864258","-25.4416999816895",NA,"(L.) Cabrera",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:16:10-03","MBM","MBM","192867","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná",NA,NA,NA,"Frequente.; Em campo.","MBM192867","2018",NA,NA,"1966","11","Dombrowski, L.T.",NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:16:10-03","MBM","MBM","243966","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","Southern America","Brazil","Paraná","Buraco do Padre.",NA,NA,"Ereta, flor alva.; Campo limpo e seco.","MBM243966","661",NA,NA,"1999","11","Robinson, H.","24","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:16:10-03","MBM","MBM","192856","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha",NA,NA,"Frequente.; Em campo.","MBM192856","7661",NA,NA,"1977","09",NA,"15","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:16:10-03","MBM","MBM","53252","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.","Southern America","Brazil","Paraná","Ribeirão da Fazenda.",NA,NA,"Capítulos alvos.; Do campo.","MBM053252","7319",NA,NA,"1960","10","Teles, A.M.","02","Rio Negro","-49.7975006103516","-26.1058006286621",NA,"(L.) Cabrera",NA,NA,NA,"31514","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:16:09-03","MBM","MBM","163694","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.; Barboza, E.; Barboza, E.","Southern America","Brazil","Paraná",NA,NA,NA,"Capítulos alvos.; Campo limpo, seco.","MBM163694","59641",NA,NA,"1993","10","Robinson, H.","19","Tibagi","-50.4136009216309","-24.5093994140625",NA,"(L.) Cabrera",NA,NA,NA,"56988","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:16:10-03","MBM","MBM","263308","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"Capítulo creme, lígulas alvas.; Campo limpo e seco.","MBM263308","72681",NA,NA,"2001","11","Cordeiro, J.","13","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,"(L.) Cabrera",NA,NA,NA,"42598","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:16:10-03","MBM","MBM","298843","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","Southern America","Brazil","Santa Catarina",NA,NA,NA,"Ereta, flor alva.; Campo limpo.","MBM298843","78372",NA,NA,"2004","10","Robinson, H.","22","Correia Pinto","-50.3610992431641","-27.5846996307373",NA,"(L.) Cabrera","890","890",NA,"21488","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:16:10-03","MBM","MBM","192859","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Estrada Curitiba-Paranaguá.",NA,NA,"Frequente.","MBM192859","610",NA,NA,"1964","10","Dombrowski, L.T.","19",NA,NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:16:10-03","MBM","MBM","192860","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Pereira, M.L.; Kuniyoshi, Y.; Pereira, M.L.","Southern America","Brazil","Paraná","Estrada Curitiba-Ponta Grossa.",NA,NA,"Frequente.; Em campo.","MBM192860","853",NA,NA,"1964","11","Dombrowski, L.T.","05",NA,NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:16:10-03","MBM","MBM","192861","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Moreira, E.","Southern America","Brazil","Paraná","Estrada Curitiba-São Paulo.",NA,NA,"Campo úmido.","MBM192861","77",NA,NA,"1960","11","Barroso, G.M.","03",NA,NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,"1963","10","22",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:16:10-03","MBM","MBM","214829","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Andrade, B.O.","Southern America","Brazil","Paraná","Nascente do Rio Tibagi.",NA,NA,"Campos hidrófilos sobre Organossolo.","MBM214829","159",NA,NA,"2008","12","Ribas, O.S.","06","Ponta Grossa","-49.824722","-25.273611",NA,"(L.) Cabrera","1096","1096",NA,NA,NA,"2009","02",NA,"-49.824722","-25.273611",NA,NA,NA,NA,NA
"133","2020-12-21 16:16:10-03","MBM","MBM","357192","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","Southern America","Brazil","Paraná",NA,NA,NA,"Erva ereta, heliófita, ca. 0,50 m. Flores de cálice verde e corola alva.; Relevo ondulado, vegetação estepe (Campos Gerais).","MBM357192","2727",NA,NA,"2009","10","Cordeiro, J.; Lozano, E.D.","16","Ponta Grossa","-49.937528","-25.190333",NA,"(L.) Cabrera","948","948",NA,NA,NA,"2010",NA,NA,"-49.937528","-25.190333",NA,NA,NA,NA,NA
"134","2020-12-21 16:16:10-03","MBM","MBM","386134","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","Southern America","Brazil","Paraná","Recreio da Serra",NA,NA,"Erva ereta, capítulos brancos.; Formação Pioneira com Influência Fluvial (várzea).","MBM386134","1371",NA,NA,"2013","10","Larocca, P.","24","Piraquara","-49.023047","-25.446467",NA,"(L.) Cabrera","927","927",NA,NA,NA,"2013","11","14","-49.023047","-25.446467",NA,NA,NA,NA,NA
"135","2020-12-21 16:16:10-03","MBM","MBM","386134","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","Southern America","Brazil","Paraná","Recreio da Serra",NA,NA,"Erva ereta, capítulos brancos.; Formação Pioneira com Influência Fluvial (várzea).","MBM386134","1371",NA,NA,"2013","10","Larocca, P.","24","Piraquara","-49.023047","-25.446467",NA,"(L.) Cabrera","927","927",NA,NA,NA,"2013","11","14","-49.023047","-25.446467",NA,NA,NA,NA,NA
"136","2020-12-21 16:16:10-03","MBM","MBM","406574","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Silva, J.M.; Pinto, E.S.; Poliquesi, C.B.; Pinto, E.S.; Poliquesi, C.B.","Southern America","Brazil","Paraná","Itaiacoca",NA,NA,"Subarbusto com 80 cm de altura; capítulos creme.; Campo.","MBM406574","7634",NA,NA,"2010","11","Barboza, E.","27","Ponta Grossa","-49.956389","-25.146667","MBM406574","(L.) Cabrera","1030","1030",NA,NA,NA,"2016","11","22","-49.956389","-25.146667",NA,NA,NA,NA,NA
"137","2020-12-21 16:16:10-03","MBM","MBM","428659","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Lozano, E.D.","Southern America","Brazil","Paraná","Reservatório Piraquara II, estrada para o Morro do Canal, próximo ao reservatório",NA,NA,"Herbácea, 60 cm, capítulos alvos, campo úmido.; Campos de Curitiba.","MBM428659","1592",NA,NA,"2013","10","Lozano, E.D.","30","Piraquara","-49.013889","-25.516111",NA,"(L.) Cabrera",NA,NA,NA,NA,NA,"2018",NA,NA,"-49.013889","-25.516111",NA,NA,NA,NA,NA
"138","2020-12-21 16:16:10-03","MBM","MBM","53635","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Pereira, E.; Hatschbach, G.; Hatschbach, G.","Southern America","Brazil","Paraná",NA,NA,NA,"Arbusto de 30-80 cm. Flores brancas.; Campo.","MBM053635","8086",NA,NA,"1963","11","Hatschbach, G.","02","Araucária","-49.4103012084961","-25.5930995941162",NA,"(L.) Cabrera",NA,NA,NA,"21346","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:16:09-03","MBM","MBM","192845","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","BR-116.",NA,NA,"Beira de estrada em campo.","MBM192845","14689",NA,NA,"1980","02","Dombrowski, L.T.",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:16:09-03","MBM","MBM","192848","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em campo.","MBM192848","2591",NA,NA,"1967","10","Dombrowski, L.T.","09","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:16:09-03","MBM","MBM","192853","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em campo.","MBM192853","1888",NA,NA,"1966","10","Dombrowski, L.T.","14","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:16:10-03","MBM","MBM","192865","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em beira de banhado.","MBM192865","5514",NA,NA,"1974","11","Dombrowski, L.T.","14","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:16:10-03","MBM","MBM","192869","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em beira de banhado.","MBM192869","6070",NA,NA,"1975","10","Dombrowski, L.T.","17","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:16:10-03","MBM","MBM","192871","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente. Flores brancas.; Em campo seco.","MBM192871","977",NA,NA,"1964","11","Dombrowski, L.T.","19","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:16:09-03","MBM","MBM","192852","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Colônia Orleans.",NA,NA,"Frequente.; Em campo, beira de estrada.","MBM192852","4743",NA,NA,NA,NA,"Dombrowski, L.T.",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:16:10-03","MBM","MBM","90132","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Oliveira, P.I.","Southern America","Brazil","Paraná",NA,NA,NA,"Planta 60 cm, capítulos alvos.; Do campo.","MBM090132","767",NA,NA,"1983","11","Hatschbach, G.","22","Piraquara","-49.0633010864258","-25.4416999816895",NA,"(L.) Cabrera",NA,NA,NA,"12577","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:16:10-03","MBM","MBM","192868","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","Southern America","Brazil","Paraná","Lagoa Dourada.",NA,NA,"Frequente.; Em beira de banhado.","MBM192868","7613",NA,NA,"1977","10","Dombrowski, L.T.","19","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:16:10-03","MBM","MBM","192870","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha",NA,NA,"Frequente. Início de Floração.; Em campo.","MBM192870","6332",NA,NA,"1976","10","Dombrowski, L.T.","11","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:16:10-03","MBM","MBM","301084","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Mocochinski, A.Y.; Scheer, M.B.; Scheer, M.B.","Southern America","Brazil","Paraná","Serra da Farinha Seca",NA,NA,NA,"MBM301084","252",NA,NA,"2002","12","Mocochinski, A.Y.","07","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"(L.) Cabrera","1430","1430",NA,"17116","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:16:09-03","MBM","MBM","170244","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","Southern America","Brazil","Rio Grande do Sul","Fortaleza.",NA,NA,"Ereta, capítulos alvos, anteras pretas.; Campo limpo, solo turfoso.","MBM170244","61334",NA,NA,"1994","11","Robinson, H.","24","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"(L.) Cabrera","1000","1000",NA,"30776","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:16:09-03","MBM","MBM","183369","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Jarenkow, J.A.","Southern America","Brazil","Rio Grande do Sul","Serra das Asperesas",NA,NA,"Erva, capítulos brancos.; Encosta pedregosa.","MBM183369","1448",NA,NA,"1989","11","Jarenkow, J.A.","19","Piratini","-53.1041984558105","-31.4480991363525",NA,"(L.) Cabrera",NA,NA,NA,"62286","auto","1989","11",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:16:10-03","MBM","MBM","192863","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Moreira Fº, H.","Southern America","Brazil","Paraná",NA,NA,NA,NA,"MBM192863","48",NA,NA,NA,NA,"Hoehne, W.",NA,"Araucária","-49.4103012084961","-25.5930995941162",NA,"(L.) Cabrera",NA,NA,NA,"21346","auto","1956","11",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:16:09-03","MBM","MBM","189741","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia",NA,NA,NA,"MBM189741","6651",NA,NA,"1976","11","Dombrowski, L.T.","05","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:16:09-03","MBM","MBM","192847","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em campo seco.","MBM192847","5545",NA,NA,"1974","11","Dombrowski, L.T.","18","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:16:10-03","MBM","MBM","192857","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Frequente.; Em campo seco.","MBM192857","5960",NA,NA,"1975","01","Dombrowski, L.T.",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:16:10-03","MBM","MBM","192858","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Não frequente.; Em campo seco.","MBM192858","785",NA,NA,"1964","11","Dombrowski, L.T.","19","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:16:09-03","MBM","MBM","192850","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.; Kuniyoshi, Y.; Kuniyoshi, Y.","Southern America","Brazil","Paraná","Pinheirinho.",NA,NA,"Frequente.; Em campo.","MBM192850","2057",NA,NA,"1966","11","Dombrowski, L.T.",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:16:10-03","MBM","MBM","26893","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.","Southern America","Brazil","Paraná","Tarumã.",NA,NA,"Capítulos alvos. Untuosa ao tato.; Campo, depressões úmidas.","MBM026893","27655",NA,NA,"1971","10","Hatschbach, G.","18","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto","1973","10",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:16:10-03","MBM","MBM","203552","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Ribas, O.S.; Luz, M.F. da; Luz, M.F. da","Southern America","Brazil","Paraná","Recanto dos Papagaios.",NA,NA,"Ereta até 60 cm, capítulos alvecentes.; Campo limpo, seco.","MBM203552","1561",NA,NA,"1996","10","Hatschbach, G.","28","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) Cabrera",NA,NA,NA,"35166","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:16:10-03","MBM","MBM","347677","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","Southern America","Brazil","Paraná","Recanto dos Papagaios.",NA,NA,"Ereta, capítulo alvacento.; Campo limpo.","MBM347677","7011",NA,NA,"2008","10","Barboza, E.","06","Palmeira","-50.0064010620117","-25.4293994903564",NA,"(L.) Cabrera",NA,NA,NA,"35166","auto","2014","08","28",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:16:10-03","MBM","MBM","28840","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.","Southern America","Brazil","Paraná","Fazenda Cambiju.",NA,NA,"Erva. Capítulos alvecentes.; Campo seco.","MBM028840","32961",NA,NA,"1973","10","Hatschbach, G.","25","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto","1974","03",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:16:10-03","MBM","MBM","192862","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Dombrowski, L.T.","Southern America","Brazil","Paraná","Parque Estadual de Vila Velha",NA,NA,"Frequente.; Em campo seco.","MBM192862","709",NA,NA,"1964","10","Dombrowski, L.T.","28","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:16:09-03","MBM","MBM","126073","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Gelain, V.","Southern America","Brazil","Rio Grande do Sul","Criuva.",NA,NA,"No campo entre rochedos.","MBM126073","4771",NA,NA,"1988","10","Robinson, H.","30","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(L.) Cabrera","800","800",NA,"49662","auto","1988","11",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:16:10-03","MBM","MBM","347984","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.","Southern America","Brazil","Santa Catarina","Boca da Serra.",NA,NA,"Xilopodífera, flor alvacenta.; Campo de altitude.","MBM347984","7225",NA,NA,"2008","11","Barboza, E.","16","Bom Jardim da Serra","-49.624698638916","-28.3369007110596","MBM347984","(L.) Cabrera",NA,NA,NA,"32577","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:16:10-03","MBM","MBM","168699","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Imaguire, N.","Southern America","Brazil","Paraná",NA,NA,NA,"Corola branca. Não abundante.; De campo.","MBM168699","5643",NA,NA,"1981","10","Ribas, O.S.","07","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(Don) Cabrera",NA,NA,NA,"25180","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:16:10-03","MBM","MBM","33719","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Ferreira, L.F.","Southern America","Brazil","Paraná","Santa Amélia.",NA,NA,"Erva. Flor alva.; Do brejo.","MBM033719","101",NA,NA,"1974","10","Hatschbach, G.","19","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(Don) Cabrera",NA,NA,NA,"25180","auto","1975","05",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:16:10-03","MBM","MBM","33717","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Hatschbach, G.","Southern America","Brazil","Paraná",NA,NA,NA,"Capítulo alvo.; Do brejo.","MBM033717","35224",NA,NA,"1974","10","Hatschbach, G.","12","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,"(Don) Cabrera",NA,NA,NA,"28404","auto","1975","05",NA,NA,NA,NA,NA,NA,NA,NA
