"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"47","2018-05-01 10:58:00-03","MO","MOBOT","101042405","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"B. Weinberg","Weinberg 197","1980","9","23","South America","Brazil","Espírito Santo","Vila Velha","Barra do Jucu, Jacaranema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,"1",NA
"48","2008-05-27 22:02:00-03","MO","MOBOT","3227773","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Gert G. Hatschbach","Hatschbach 46800","1983","8","7","South America","Brazil","Espírito Santo",NA,"Rod. BR-101; 10-20 km S. de S. Mateus.",NA,NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2013-05-28 05:17:00-03","MO","MOBOT","3417213","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"D.C. Carraça|José F.A. Baumgratz|A.M. Pintor|M. Avelar","Carraça 10","2004","8","24","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas, Trilha Rodolfo Norte, em área de brejo.",NA,NA,NA,NA,NA,NA,"J.F.A. Baumgratz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-08-31 09:06:28-03","INPA","INPA","221911","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Carraça, DC","10","2004","08","24",NA,"?",NA,NA,NA,NA,NA,NA,NA,"INPA0221911","INPA0221911 INPA0221911_e","Baumgratz, JFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-08-31 09:06:28-03","INPA","INPA","224255","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Farias, DS","282","1994","07","13","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha Rodolfo Norte. Área FP029.","-42.25","-22.5",NA,NA,"INPA0224255","INPA0224255 INPA0224255_e",NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA
"52","2020-08-31 09:06:28-03","INPA","INPA","251888","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Souza, JAN","404","2009","03","13","Southern America","Brasil","Pernambuco","Igarassu","Usina de São José, na borda florestal. Mata de Zamabana.","-34.985711","-7.706258",NA,NA,"INPA0251888","INPA0251888 INPA0251888_e","Brito, ES","27","27","2017","11",NA,"-34.985711","-7.706258",NA,NA,NA,NA,NA,NA,NA
"53","2020-08-31 09:06:28-03","INPA","INPA","221911","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Carraça, DC","10","2004","08","24","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha Rodolfo Norte.","-42.3917007446289","-22.6508007049561",NA,NA,"INPA0221911","INPA0221911 INPA0221911_e",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"54","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","45012",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhae","Henriettea saldanhae","Cogn.",NA,"T.B. Flores; G.O. Romão","1168","2012","08","26",NA,"Brasil","Espírito Santo","Linhares","Sooretama, Reserva Biológica de Sooretama - Ramificação da estrada do meio Km 10","-40.108533","-19.011183",NA,"Árvore 6m alt., frutos imaturos verdes, cálice verde, corola rosa, anteras roxas","MBML045012","MBML045012","R.Goldenberg/2015","65","65",NA,NA,NA,"40W6'30,72","19S0'40,26",NA,NA,NA,NA,NA,NA,NA
"55","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","29612",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3510","2007","04","03",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira","-40.664444","-18.973889",NA,"Arbusto 4m botões florais e frutos jovens verdes, frutos maduros vermelhos. Afloramento rochoso.","MBML029612","MBML029612","R.Goldenberg/2009","400","400",NA,NA,NA,"40W39'52","18S58'26",NA,NA,NA,NA,NA,NA,NA
"56","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","31916",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"R. C. Britto; A. Margon, E. Segato e F. Hoffman","193","2007","03","09",NA,"Brasil","Espírito Santo","Anchieta","fazenda da Samarco","-40.58","-20.787778",NA,"arvoreto com 7m, borda de mata, flores rosa com estames roxos e frutos verdes.","MBML031916","MBML031916","R.Goldenberg/2009",NA,NA,NA,NA,NA,"40W34'48","20S47'16",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","32198",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","3469","2007","10","03",NA,"Brasil","Espírito Santo","Águia Branca","Santa Lúzia. Pedra do Ciro.","-40.664694","-18.977639",NA,"Vegetação rupestre. Arbusto 3m x 18cm. Folha verde clara inferiormente. Cálice verde, pétalas róseas, estames roxos, estilete amarelado.","MBML032198","MBML032198","R.Goldenberg/2009","175","175",NA,NA,NA,"40W39'52,9","18S58'39,5",NA,NA,NA,NA,NA,NA,NA
"58","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","337",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"B. Weinberg","195","1980","09","23",NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jucu, Jacaranema","-40.319444","-20.402222",NA,"Umbrófila, psamófita, local úmido. Flores lilases e estames roxos. Flores perfumadas, 4m de altura. À sombra em alagadiços.","MBML000337","MBML000337","Wurdack/1991",NA,NA,NA,NA,NA,"40W19'10","20S24'8",NA,NA,NA,NA,NA,NA,NA
"59","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","339",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"B. Weinberg","197","1980","09","23",NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jucu, Jacaranema","-40.319444","-20.402222",NA,"Flores lilases e estames roxos, perfumada, 4m de altura. À sombra em alagadiço.","MBML000339","MBML000339","Wurdack/1991",NA,NA,NA,NA,NA,"40W19'10","20S24'8",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","34841",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"L. Kollmann; A.P. Fontana, E. Leme & M. Zanoni","10936","2008","04","26",NA,"Brasil","Espírito Santo","Águia Branca","Santa Luzia, Pedra da Bandeira.","-40.667778","-18.978889",NA,"Arvoreto 6m. Folhas verde escura. Pétalas branco rosadas, corola verde, ovário verde. Estames filete verde, estames lilás, estilete branco. Pecíolo e caule com tricomas marrons.","MBML034841","MBML034841","R. Goldenber/4/2009",NA,NA,NA,NA,NA,"40W40'4","18S58'44",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","45047",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"T.B. Flores; G.O. Romão","1272","2012","08","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto - trilha da Suzano","-39.835981","-18.368333",NA,"Arbusto 2m alt., cálice verde, corola e anteras roxas","MBML045047","MBML045047","R. Goldenberg/2015",NA,NA,NA,NA,NA,"39W50'9,53","18S22'6",NA,NA,NA,NA,NA,NA,NA
"62","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","6308",NA,"Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"A. G. Silva","618","1984","03","30",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Árvore (5m), pétalas brancas com tons de anil. Cálice piloso persistente no fruto baciforme.","MBML006308","MBML006308","J.F.Baumgratz & M.L.Souza/1993",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"63","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90063","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Ribeiro, M.; Rozario, E.M.","1536","2019","07","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Transição entre Floresta Ciliar e Alta, ao lado de uma lagoa (ca. 0,93 ha, sem cobertura de vegetação no seu interior) no perímetro da reserva. Reserva Biológica de Córrego Grande","-39.782222","-18.269444",NA,"7 m alt., casca estriada. Folhas verde-escuras (adaxial). Flores: hipanto e cálice verdes, corola branca, filete amarelo, anteras lilás, estilete branco. Frutos imaturos verdes, frutificação intensa. Habito: Árvore","SAMEScarpo90063",NA,"Ribeiro, M.","65","65","2019","11","11","39º46'56''W","18º16'10''S",NA,NA,NA,NA,NA,NA,NA
"64","2021-02-09 10:13:27-03","UENF","HUENF","5470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Souza, T.P.; Ribeiro, E.A.; Nascimento, M.T.","18","2009","11","30",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00005473",NA,"Rosa, P.","56","56","2014","11","27","42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US","2459224","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","gomesii","Henriettea gomesii","Brade",NA,"A. P. Duarte & E. Gomes","3614",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Entre Guarapari e Iconha Est. do Espirito Santo.",NA,NA,NA,NA,"US02951924","US02951924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","2536233","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Z. Trinta & E. Fromm","2164",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Entre Guarapari e Anchieta.",NA,NA,NA,NA,"US02952005","US02952005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","3207492","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"B. Weinberg","195","1980","9","23","South America - Neotropics","Brazil","Espírito Santo",NA,"Município de Vila Velha, Barra do Jucu, Jacaranema.",NA,NA,NA,NA,"US02952000","US02952000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","3037782","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"D. Folli","182",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Proced Reserva Florestal da CVRO. Linhares Esp. Santo, Est. Gávea, ant. X-2, km 2.944.",NA,NA,NA,NA,"US02952002","US02952002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","3710981","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"P. Rosa et al.","1085","2016","8","29","South America","Brazil","Río de Janeiro",NA,"Campos dos Goytacazes. Area de amortecimento do Parque Estadual do Desengano. Mocoto, fazenda da Cica. Mata de baixada a beira da estrada, a esquerda, mata do Urutau Gigante.","-41.72","-21.8839",NA,NA,"US01944822","US01944822_01","Rosa, P.","22",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","2623385","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"E. Pereira","4192","1958","8","15","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estado do Rio de Janeiro, Baixada Fluminense - Capinaré (Próximo de Caxias).",NA,NA,NA,NA,"US02951998","US02951998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2829144","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"G. Martinelli, J. P. P. Carauta, C. G. Costa, B. De souza & et al.","2669","1977","9","14","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Silva Jardim, Poço d'Anta.",NA,NA,NA,NA,"US02952004","US02952004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3189184","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"D. Araujo & et al.","7552","1986","9","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. Macaé, Faz. Jurubatiba, mata de restinga.",NA,NA,NA,NA,"US02951999","US02951999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","3080481","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"D. Araujo & N. Maciel","7046",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Macaé. Faz. Jurubatiba, mata de restinga, à beira d'água.",NA,NA,NA,NA,"US02952001","US02952001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","2981274","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"G. Hatschbach","46800","1983","8","7","South America - Neotropics","Brazil","Espírito Santo",NA,"Rod. BR-101; 10-20 km S de S. Mateus.",NA,NA,NA,NA,"US02952003","US02952003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"75","2019-12-09 17:30:13-03","UFPR","EFC","18647","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhae","Henriettea saldanhae","Cogn.",NA,"Souza, I.","598","2019","09","19",NA,"Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas","-42.254498","-22.548945",NA,"Árvore 6 m, frutos imaturos verdes, adquirindo tonalidade vermelha com o amadurecimento.","EFC018647",NA,"Souza, I.","26","26","2019","09","19","-42.254498","-22.548945",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-13 11:25:17-03","USP","SPF","98146","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Lobo, PC","29277","1993","11","11",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SPF00098146",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"77","2019-09-04 19:21:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana",NA,"Type [status unknown]","A. Glaziou","8460",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"78","2015-03-07 08:51:23-03","F","FMNH-SEEDPLANTS","V0132546F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0132546F","V0132546F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"79","2015-03-07 08:51:23-03","F","FMNH-SEEDPLANTS","V0132547F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0132547F","V0132547F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"80","2018-04-04 16:32:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei",NA,NA,"E. Pereira","4192",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4192",NA,NA
"81","2015-03-07 08:51:30-03","F","FMNH-SEEDPLANTS","V0132830F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0132830F","V0132830F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"82","2015-03-07 08:57:21-03","F","FMNH-SEEDPLANTS","V0145845F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0145845F","V0145845F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"83","2020-07-23 12:12:44-03","CEPLAC","CEPEC","38854","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei",NA,NA,"G. Hatschbach","46800","1996","08","09",NA,"Brasil","Espírito Santo","SÃO MATEUS","10-20Km ao S cidade, BR-101. Margens de corrego.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,"30/12/1984"
"84","2020-07-23 12:12:44-03","CEPLAC","CEPEC","62579","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei",NA,NA,"A. G. da Silva","618","1984","03","30",NA,"Brasil","Pernambuco","RECIFE",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"J. F. A. Baumgratz",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,"30/12/1993"
"85","2019-05-06 11:59:18-03","UFU","HUFU","19305","S","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Lombardi, J.A.","1055","1996","02","06",NA,"Brasil","Bahia","Porto Seguro","Arraial d`Ajuda, Beira do caminho da vila para praia de Pitinga.","-39.0647010803223","-16.4496994018555",NA,"Folhas cartáceas bicolores, botões e sépalas verdes, pétala branca, filetes verdes, anteras rosa, estilete esbranquiçado, estigma amarelo.; Mata de restinga.","HUFU00060594","HUFU00060594","Goldenberg, R.",NA,NA,"2005","02",NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA
"86","2021-03-03 15:27:50-03","MN","R-TIPOS","9771","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana","Cogn.","Isolectotypus","Glaziou, A.F.M.","8352","1875","08","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000009771","R000009771_001","Silva, K.C. & Baumgratz, J.F.A.",NA,NA,"2008",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"87","2021-02-25 18:07:55-03","MN","R-TIPOS","9770","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana","Cogn.","Isotypus","Glaziou, A.F.M.","8460","1876","06","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000009770","R000009770_001","Silva, K.C. & Baumgratz, J.F.A.",NA,NA,"2008",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"88","2021-03-03 15:27:50-03","MN","R-TIPOS","9771a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana","Cogn.","Isolectotypus","Glaziou, A.F.M.","8352","1875","08","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000009771a","R000009771a_001","Silva, K.C. & Baumgratz, J.F.A.",NA,NA,"2008",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"89","2021-02-25 18:07:55-03","MN","R-TIPOS","9770a","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","glazioviana","Henriettea glazioviana","Cogn.","Isotypus","Glaziou, A.F.M.","8460","1876","06","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000009770a","R000009770a_001","Silva, K.C. & Baumgratz, J.F.A.",NA,NA,"2008",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"90","2021-02-23 13:22:44-03","MN","R-TIPOS","168230","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.","Lectotypus","Palma, M. [Saldanha da Gama, J. 6992]","6992","1883","02","01",NA,"Brasil","Rio de Janeiro","Magé","Jauá","-43.040599822998","-22.6527996063232",NA,NA,"R000168230","R000168230_001","Silva, K.C. & Baumgratz, J.F.A.",NA,NA,"2008",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA
"91","2020-08-20 14:57:43-03","UFSC","FLOR","33147","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Farias, D.S.; et alii","282","1994","07","13",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, trilha Rodolfo Norte.","-42.25","-22.5",NA,"árvore, Fruto Imaturo, verde; maduro avermelhado, cauligíneos, 5m altura. Alimento/fauna. Mico-leão se alimentando. Recebido de RB Nª 309600.","FLOR0033147",NA,"Baumgratz, J.F.A.",NA,NA,NA,NA,NA,"42º15'W","22º30'S",NA,NA,NA,NA,NA,NA,NA
"92","2020-08-20 14:57:43-03","UFSC","FLOR","64920","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","480","2013","04","15",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaíba.","-42.305833","-22.536944",NA,"Árvore, 6m altura. Adulto: Folhas discolores em tons de verde. Flores com cálice verde, pétala creme, estames hialinos com anteras arrroxeadas e pistilo hialino. Flores assimétricas. Frutos imaturos esverdeados, frutos maduros róseos.","FLOR0064920","FLOR0064920","Rosa, P.; Baumgratz, J.F.A.",NA,NA,"2013","04","15","42º18'21''W","22º32'13''S",NA,NA,NA,NA,NA,NA,NA
"93","2020-08-20 14:57:43-03","UFSC","FLOR","64921","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","555","2013","07","25",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha para a Ponte de Ferro, à direita. Indivíduo próximo ao banhado.","-42.287222","-22.579444",NA,"Árvore, 5m altura. Folhas discolores verdes. Flores de pétalas róseas, estames róseos e filetes amarelados. Mestrado Acadêmico 'Morfologia externa de frutos, sementes e fases juvenis de Melastomataceae em um Remanescente de Floresta A","FLOR0064921","FLOR0064921","Rosa, P.; Baumgratz, J.F.A.","16","16","2013","07","25","42º17'14''W","22º34'46''S",NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 14:57:43-03","UFSC","FLOR","64922","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Henriettea","saldanhaei","Henriettea saldanhaei","Cogn.",NA,"Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","561","2013","08","22",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poços das Antas. Trilhos do trem à esquerda.","-42.273889","-22.510278",NA,"Árvore. Altura: 5m. Folhas levemente discolor em tons de verde. Flores zigomórfa pelo verticilo de reprodução. Pétalas róseas de consistência carnosa. Estames com o filete amarelado e estames arroxeados. Pistilo alvo, com estigma cre","FLOR0064922","FLOR0064922","Rosa, P.; Baumgratz, J.F.A.","31","31","2013","08","22","42º16'26''W","22º30'37''S",NA,NA,NA,NA,NA,NA,NA
