"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"50","2020-11-04 11:14:29-03","ESALQ","ESA","9102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Moraes, P.L.R.","821.0","1993","03","28",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA009102","ESA009102","Kawasaki, M.L.","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:29-03","ESALQ","ESA","109388","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"Duarte, A.R.","514.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109388","ESA109388",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:29-03","ESALQ","ESA","109832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29359.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109832","ESA109832",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:29-03","ESALQ","ESA","109833","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29360.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109833","ESA109833",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:29-03","ESALQ","ESA","88485","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Udulutsch, R.G.; Forster, W.; Mazine, F.F.; Souza, V.C.","1540.0","2003","01","24",NA,"Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Floresta Atlântica de Encosta.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, ca. 3m. Frutos imaturos verdes e maduros vermelhos.","ESA088485","ESA088485","Udulutsch, R.G.","37574","auto","2002",NA,NA,"01",NA,NA,NA,"24",NA,NA
"55","2020-11-04 11:14:29-03","ESALQ","ESA","128279","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"Kuntz, J.","936.0","2013","03","28",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.","-47.5","-23.9599990844727",NA,NA,NA,"Indivíduo jovem, ca. 5 m alt.","ESA128279",NA,"Ivanauskas, N.M.","41034","auto","2013",NA,NA,"03",NA,NA,NA,"28",NA,NA
"56","2020-11-04 10:56:24-03","ESALQ","ESA","142059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Toledo, C. A. P.; Flores, T. B. Gayoso; Coelho, R. G. & Colleta, D. C.","321.0","2015","10","09",NA,"Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina. Ao longo da estrada de acesso à Pedra da Macela.","-44.815278","-23.141111","1760","1760",NA,"Árvore, frutos imaturos verdes.","ESA142059",NA,"Gomes, M.P.",NA,NA,"2015","44°48'55W","23°08'28S","12",NA,NA,NA,"07",NA,NA
"57","2015-07-02 14:03:12-03","JBP","HPL","6472","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"H. Lorenzi","6147","2006","09","21",NA,"Brasil","SP","Piracicaba","Coletado e cultivado na Escola Superior de Agronomia Luiz de Queiroz (ESALQ).","-47.64","-22.72",NA,NA,NA,NA,NA,NA,"R. Tsuji","44778","auto","2006",NA,NA,"01",NA,NA,NA,"10",NA,NA
"58","2021-03-24 17:09:31-03","UFES","SAMES","3819","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Ribeiro,M.; Broggio,I.S.;Fanticelle,B.S.","320","2011","11","01",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta Alta de Tabuleiro, Mata da Água Limpa.","-40.2132987976074","-18.3703002929688",NA,NA,NA,"Fruto laranja quando maduro. Habito: Árvore","SAMES03819",NA,"Souza,M.C.;Giaretta,A.","28525","auto","2011",NA,NA,"09",NA,NA,NA,"08",NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034155","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Nied. in Engl. & Prantl","J. M. Silva; L.A. Ferreira, L.M. Abe.","2864","1999","1","15",NA,"Brazil","Parana",NA,"Ribeirao do Meio (Mun. Barra do Turvo).","-48.504829","-24.76189",NA,NA,NA,"Arvore, 5m flor alva.",NA,NA,"M. Sobral, 1999.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034156","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Nied. in Engl. & Prantl","S.V.A. Pessoa","476","1989","8","29",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Nascente do Rio das Flores.","-42.5","-22.55","1150","1200",NA,"Arvoreta, 4m alto; heliofila, folhas discolores verdes, botoes florais verde claros. 950 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034157","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Nied. in Engl. & Prantl","G. Hatschbach; J. M. Silva","56122","1991","12","4",NA,"Brazil","Parana","Guaraquecaba","Salto Murato.","-48.3258","-25.2983","20","30",NA,"coor from www.fallingrain.com/world; Arvore 5m; flores alvas.",NA,NA,"M. Sobral, 1993.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:36:14-03","UNICAMP","UEC","64215","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Guedes, R; et al.","2171","1988","11","07",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22",NA,NA,NA,"Parc. 1B; microp. 7d, Ind 3283, DAP 8cm, alt. 6m. Ramos levemente ferugíneos, folhas discolores as mais novas com face dorsal fortemente ferrugíneas, botões florais esverdeados levemente ferrugíneos, flores abertas com hipanto ferrugíneo, sépalas ver",NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:36:14-03","UNICAMP","UEC","64214","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Vieira, CM; et al.","86","1989","09","13",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha","-42.05","-22",NA,NA,NA,"Árvore 6m, folhas discolores verdes, flores com pedicelo, brácteas e hipanto verde-ferrugíneos, pétalas e estiletes alvos, estames com filetes alvos, anteras pardas.","UEC018702",NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:36:14-03","UNICAMP","UEC","160372","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","54","2011","01","05",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","999","999",NA,"Material vegetativo. Cerca de 5 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039484","UEC039484","Marchiori, NM",NA,NA,"2011","-45.945278","-23.330333","05",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:36:14-03","UNICAMP","UEC","107856","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Batista, ER; Penha, AS; Monico, IM; Matsukuma, CK; Oki, VK","67","1999","01","08",NA,"Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.083333","-25.066667",NA,NA,NA,"ÁRvore 5m alt.; Floresta Ombrófila Densa. Floresta de encosta",NA,NA,NA,NA,NA,NA,"-47.083333","-25.066667",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:36:14-03","UNICAMP","UEC","11820","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D60560","1976","09","06",NA,"Brazil","São Paulo",NA,"8km from Iguape from junction with the São Paulo - Registro road.",NA,NA,NA,NA,NA,"Shrub / small tree.",NA,NA,"Sobral, M",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:36:14-03","UNICAMP","UEC","122074","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","226","2001","04","17",NA,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824417","-24.041222","30","180",NA,"Árvore 7m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",NA,NA,"Mazine, FF; Souza, VC",NA,NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:36:14-03","UNICAMP","UEC","133486","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Urbanetz, C; Mariuza; Domingos; Lelo","319","2004","01","14",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória.","-47.916667","-24.883333","30","155",NA,"Arbusto de 2m, frutos maduros vermelhos.",NA,NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:21:03-03","UNICAMP","UEC","148823","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Aranha, BA","335","2006","10","22",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","380","380",NA,NA,NA,NA,"Sobral, M",NA,NA,"2008","-45.084167","-23.366389","10",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:36:14-03","UNICAMP","UEC","160985","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Stefani, EJF; Belinello, R; Galvão, J","77","2010","05","29",NA,"Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.508889","-23.644167","50","90",NA,"Árvore com 8m; Mata Atlântica","UEC035873","UEC035873","Stefani, EJF",NA,NA,"2010","-45.508889","-23.644167","12",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:36:14-03","UNICAMP","UEC","168893","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Vieira, LT; Sims","389","2006","08","27",NA,"Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira.","-46.916667","-22.833333","700","700",NA,"Árvore.; Floresta Estacional Semidecídua.","UEC053259","UEC053259","Vieira, LT",NA,NA,NA,"-46.916667","-22.833333",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:36:14-03","UNICAMP","UEC","64216","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Peron, M; et al.","888","1989","09","25",NA,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima","-43.05","-22",NA,NA,NA,"Parc. 1A, microp. 4b, ind. 794, alt. 6m, DAP 9cm, fuste 3m. Árvore, folhas verde escuro concolores; pedúnculo, brácteas e cálice verde claro, globo petalífero branco.",NA,NA,NA,NA,NA,NA,"-43.05","-22",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:36:14-03","UNICAMP","UEC","73593","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Galetti, M; et al.","135","1994","03","12",NA,"Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul","-48.214167","-24.225278",NA,NA,NA,"Árvore, 5m alt., poucas flores claras presentes. Na fit. n. 78.; Mata",NA,NA,"Souza, MC",NA,NA,"2005","-48.214167","-24.225278","07",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:36:14-03","UNICAMP","UEC","178202","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Gomes, JAMA; Bernacci, LC","48325","2006","11","09",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba).","-45.133953","-23.626383","3","3",NA,"Arvoreta, alt. 2,5m; flores brancas.&nf;; Floresta Ombrófila Densa Submontana.","UEC104262","UEC104262",NA,NA,NA,NA,"-45.133953","-23.626383",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:36:14-03","UNICAMP","UEC","178203","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Gomes, JAMA; Virillo, CB","50529","2006","12","03",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba).","-45.133953","-23.626383","180","180",NA,"Flores brancas.&nf;; Floresta Ombrófila Densa Submontana.","UEC104263","UEC104263","Gomes, JAMA",NA,NA,NA,"-45.133953","-23.626383",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:36:14-03","UNICAMP","UEC","187118","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Ivanauskas, NM; Maestro, AL","117","1995","04","18",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,NA,"Árvore 4m alt., tronco branco. Flores brancas.; Mata Atlântica","UEC117747","UEC117747","Aguiar, OT",NA,NA,"1995","-47.885","-24.608333","10",NA,NA,NA,"10",NA,NA
"77","2021-03-01 16:36:14-03","UNICAMP","UEC","73600","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Almeida-Scabbia, RJ; et al.","243","1994","04","09",NA,"Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio","-48.214167","-24.225278",NA,NA,NA,"Árvore, 3m de altura, início de formação de frutos. Na fit. n. 240.; Beira do rio.",NA,NA,"Mazine, FF",NA,NA,"1997","-48.214167","-24.225278","08",NA,NA,NA,"15",NA,NA
"78","2021-03-01 16:36:14-03","UNICAMP","UEC","73609","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Almeida-Scabbia, RJ; et al.","302","1994","04","14",NA,"Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do rio.","-48.214167","-24.225278",NA,NA,NA,"Árvore 6m de alt.; flores brancas, frutos vermelhos em álcool. Na fen. n. 32R.",NA,NA,"Souza, MC",NA,NA,"2005","-48.214167","-24.225278","07",NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:36:14-03","UNICAMP","UEC","183443","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Rochelle, ALC","J1258",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral","-45.050833","-23.216389","450","450",NA,"Floresta ombrófila densa submontana.","UEC041676","UEC041676","Sobral, M",NA,NA,"2008","-45.050833","-23.216389","03",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:36:14-03","UNICAMP","UEC","91327","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Ivanauskas, NM; Maestro, AL","117","1995","04","18",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,NA,"Árvore 4m alt., tronco branco. Flores brancas.; Mata Atlântica",NA,NA,"Aguiar, OT",NA,NA,"1995","-47.885","-24.608333","10",NA,NA,NA,"10",NA,NA
"81","2021-03-01 16:36:14-03","UNICAMP","UEC","95890","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Ivanauskas, NM","586","1995","11","22",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833",NA,NA,NA,"Árvore de 4m. CAsca externa rsa, flores brancas.; Floresta Atlântica",NA,NA,"Ivanauskas, NM",NA,NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:21:03-03","UNICAMP","UEC","81898","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Toniato, MTZ","33663","1995","03","27",NA,"Brazil","São Paulo","Campinas","Mata de brejo, altura, km 139 da rodovia D. Pedro I.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC018699",NA,"Bünger, MO","23900","auto","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:21:03-03","UNICAMP","UEC","73849","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Toniato, MTZ","33663","1995","03","27",NA,"Brazil","São Paulo","Campinas","Mata de brejo, altura, km 139 da rodovia D. Pedro I.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC079931","UEC079931","Bünger, MO","23900","auto","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:36:14-03","UNICAMP","UEC","107439","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","883","1999","01","13",NA,"Brazil","São Paulo","Iguape","Estação Ecológica de Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore.; Floresta Ombrófila Densa",NA,NA,"Mazine, FF","55628","auto","1999",NA,NA,"01",NA,NA,NA,"26",NA,NA
"85","2019-08-20 10:21:03-03","UNICAMP","UEC","124490","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Moraes, PLR","1187",NA,NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"UEC008299","UEC008299","Bünger, MO","27904","auto","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:36:14-03","UNICAMP","UEC","67411","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Lobo, PC; et al.","29371","1993","11","16",NA,"Brazil","São Paulo","Ubatuba","Brasil, São Paulo, Ubatuba, Praia de Maranduba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 5m.","UEC018698","UEC018698","Bünger, MO","34265","auto","2012",NA,NA,"04",NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:36:14-03","UNICAMP","UEC","178197","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Gomes, JAMA; Bernacci, LC; Santos, OA; Santos, S; Benedetti, FJ","405","2006","11","08",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (parque estadual da serra do mar, nucleo picinguaba), -23,373498 N, -45,080223 L.;","-45.0699996948242","-23.4300003051758","180","180",NA,"Arvore 7m altura, DAP 29cm, vegetativa na ocasião; Floresta Ombrófila Densa Submontana","UEC002737","UEC002737",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:36:14-03","UNICAMP","UEC","178181","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","O.Berg","Gomes, JAMA; Bernacci, LC; Santos, OA; Santos, S; Benedetti, FJ","572","2007","12","05",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (parque estadual da serra do mar, nucleo picinguaba) -23.367009 N; -45.083511 L","-45.0699996948242","-23.4300003051758","350","350",NA,"Arvore 6m altura, PAP 16cm, Flores brancas (subparcela 72, individuo I 1447); Floresta Ombrófila Densa Submontana","UEC002752","UEC002752",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:36:15-03","UNICAMP","UEC","200698","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Duthie","Pereira, LS; Belinello, R","N701","2009","01","27",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","990","1045",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 17 metros de altura. Frequência da espécie na parcela: n=6; Mata Atlântica","UEC158090","UEC158090","Meireles, LD",NA,NA,"2017","-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-04 13:19:27-03","UDESC","LUSC","5475","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P. & et al.","29361",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente- Paruqe Estadual de Carlos Botelho.","-47.9199981689453","-24.3799991607666","350","350",NA,"Floresta Ombrófila Densa Submontana;;;.","LUSC007135","LUSC007135",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:03:22-03","FURB","FURB","46868","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Bonaldi, R.A.","839","2013","12","27",NA,"Brasil","Paraná","Paranaguá","Tinguçú.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Habitat: Floresta Ombrófila Densa de Terras Baixas;arbórea","FURB32158","FURB32158","Bonaldi, R.A.","24916","auto","2018",NA,NA,"12",NA,NA,NA,"27",NA,NA
"92","2020-10-14 10:03:22-03","FURB","FURB","2881","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Baitello, J.B.",NA,"1981","11","10",NA,"Brasil","São Paulo","Cananéia","Cachoeira do Empenho, Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"FURB39464","FURB39464","Bünger, MO","37574","auto","2016",NA,NA,"03",NA,NA,NA,"22",NA,NA
"93","2021-03-16 17:53:52-03","UCS","HUCS","14429","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Silva, J.M.","2864","1999","01","15",NA,"Brasil","Paraná","Barra do Turvo","Ribeirão do Meio",NA,NA,NA,NA,NA,"árvore 5m, flor alva.; Mata da beira do rio",NA,NA,"Ribeiro, C.L.",NA,NA,"2019",NA,NA,"02",NA,NA,NA,"01",NA,NA
"94","2019-08-16 08:40:12-03","UTFPR","HCF","13094","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","M.G. Caxambu","4860","2013","10","31",NA,"Brasil","SP","Cananéia","Propriedade do Sr. Flávio","-47.861639","-24.80825","33","33",NA,"árvore ca. 10 m, heliófita, ripária. Flores alvas.",NA,NA,"J. Cordeiro",NA,NA,"2014","47°51'41,9 W","24°48'29,7 S",NA,NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:40:12-03","UTFPR","HCF","15879","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","R.A. Bonaldi","839","2013","12","27",NA,"Brasil","PR","Paranaguá","Tinguaçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,"árvore de 7 m de altura.",NA,NA,"R.A. Bonaldi","24916","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:31:29-03","UFRRJ","RBR","44131","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","R.A. Coelho; M.C. Souza, J. Costa","25","2018","03","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00044131",NA,"M.C. Souza","57442","auto","2018",NA,NA,"04",NA,NA,NA,"05",NA,NA
"97","2020-06-29 09:31:29-03","UFRRJ","RBR","42420","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","L.F. Gonçalves","355","2016","11","15",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Estrada Guapimirim x Teresópolis, Km 96,5, beira da estrada. Parque Nacional da Serra dos Órgãos","-43.002222","-22.486944","538","538",NA,NA,"RBR00042420","RBR00042420","L.F. Gonçalves",NA,NA,NA,"43º0'8''W","22º29'13''S",NA,NA,NA,NA,NA,NA,NA
"98","2020-06-29 09:31:29-03","UFRRJ","RBR","44132","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","R.A. Coelho; M.C. Souza, J. Costa","6","2018","03","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00044132",NA,"M.C. Souza","57442","auto","2018",NA,NA,"04",NA,NA,NA,"05",NA,NA
