"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1","2021-03-15 16:37:00-03","NY","NYBG","408381","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","R. P. Belém","3650","1968","05","25","South America","Brazil","Bahia","Encruzilhada","Encruzilhada, saída para Divisópolis","-40.9092","-15.5317","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408381","NY00408381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","408373","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"T. D. Pennington","10169","1978","03","02","South America","Brazil","Bahia","Itabuna","Road (BR415) from Itabuna to Vitoria da Conquista, 19 km from junction with BR101","-39.2803","-14.7858","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408373","NY00408373_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","408392","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","R. M. Harley","25291","1988","10","22","South America","Brazil","Bahia",NA,"Livramento do Brumado. Arredores da cidade, na beira da estrada para Rio de Contas.","-41.83","-13.63","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408392","NY00408392_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","408375","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","T. S. dos Santos","2128","1971","11","12","South America","Brazil","Bahia",NA,"Rod. Itaimbé 3 a 4 Itamari",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408375","NY00408375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","408395","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","S. A. Mori","S. A. Mori","11190","1978","11","19","South America","Brazil","Bahia","Jequié","Ca. 3 km a W de Jequié. Folha SD-24 (14-40)","-40.0833","-13.8578","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408395","NY00408395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","408371","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"T. D. Pennington","10174","1978","03","03","South America","Brazil","Bahia","Itambé","Road from Itapetinga to Vitoria da Conquista (BR415) km 10","-40.6242","-15.245","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408371","NY00408371_01","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","00837071","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929101' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837071","NY00837071_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","408383","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","R. M. Harley","26984","1988","11","23","South America","Brazil","Bahia",NA,"Livramento do Brumado. 4 km da cidade na estrada para Rio de Contas","-41.83","-13.63","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408383","NY00408383_01","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","408382","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","W. R. Anderson","36974","1972","03","15","South America","Brazil","Bahia","Cocos","Ca. 13 km S of Cocos and 3 km S of the Rio Itaguarí","-44.53","-14.18","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408382","NY00408382_01","560","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","408391","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","T. S. dos Santos","444","1969","10","23","South America","Brazil","Bahia","Itaju do Colônia","A 12 km da estrada em direçao a Feirinha ao lado W. Margem esquerda do rio Corro","-39.7242","-15.1425","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408391","NY00408391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","00837065","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","Y. E. J. Mexia","5670","1931","04","20","South America","Brazil","Minas Gerais","Corinto","Fazenda do Diamante; near first Corriga do Anjico.","-44.4564","-18.3808","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837065","NY00837065_01","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-09-28 16:27:00-03","NY","NYBG","402010","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta",NA,"R. E. Gereau","M. A. Lewis","87923","1987","09","22","South America","Bolivia","La Paz","Inquisivi","Chichipata Trail. Along the trail between the hospital San Antonio in Quime and the Rio Chichipata","-67.22","-16.97","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402010",NA,"3100","3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00837062","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","W. R. Anderson","36282","1972","02","19","South America","Brazil","Minas Gerais","Santana do Riacho","Serra do Espinhaço, Serra do Cipó, limestone (marble) outcrop ca. 10 km S of Serra do Cipó, at Cardenal Mota. Marble being cut by a company called Marmores Brasil","-43.6247","-19.3373","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837062","NY00837062_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","00837031","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","A. P. Duarte","7498","1962","11","26","South America","Brazil","Minas Gerais","Várzea da Palma","Faz. da Mae d'Agua.","-44.749531","-17.411382","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837031","NY00837031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","408379","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","Grupo Pedra do Cavalo","907","1980","11",NA,"South America","Brazil","Bahia","Cabaceiras do Paraguçu","Porto Castro Alves. Cachoeira/Bahia. Vale dos Rios. Paraguaçú e Jacuipe","-39.08","-12.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408379","NY00408379_01","40","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01096174","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","E. H. A. Rodrigues","E. H. A. Rodrigues","200","1994","03","19","South America","Brazil","São Paulo","Jaboticabal","Fazenda Santa Izabel","-48.3197","-21.25","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1233755' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096174","NY01096174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","408377","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","Grupo Pedra do Cavalo","520","1980","08",NA,"South America","Brazil","Bahia",NA,"Roncador. Cachoeira/Bahia-Vale dos Rios. Paraguaçu/Jacuipe","-39.08","-12.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408377","NY00408377_01","40","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1921330","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","M. F. Simon","1752","2012","10","13","South America","Brazil","Rondônia","Porto Velho","AHE Jirau, margem esquerda do rio Madeira.","-64.7047","-9.2772","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2255431' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921330","NY01921330_01","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00837072","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"E. Pereira","430","1953","10","22","South America","Brazil","Mato Grosso do Sul","Corumbá","Urucum","-57.6531","-19.0094","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929105' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837072","NY00837072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00837068","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"M. G. da Silva","4777","1979","06","05","South America","Brazil","Mato Grosso","Juína","BR-174, Aripuana, Projeto Juína, estrada para o aeroporto","-58.7408","-11.3783","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837068","NY00837068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","408394","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","E. Gusmao","233","1975","12","07","South America","Brazil","Bahia","Encruzilhada","Encruzilhada","-40.9092","-15.5317","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408394","NY00408394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","408374","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"M. Kawall","299","1993","11","08","South America","Brazil","Rio de Janeiro","Cantagalo","Cantagalo","-42.3681","-21.9811","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408374","NY00408374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00837067","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","W. W. Thomas","5980A","1988","02","15","South America","Brazil","Minas Gerais","Itinga","4 km W of Itinga on BR 367 to Almenara","-41.8","-16.63","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929090' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837067","NY00837067_01","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","408390","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","R. S. Pinheiro","1541","1971","08","03","South America","Brazil","Bahia","Floresta Azul","Rod. Floresta Azul x Trinta e seis.","-39.66","-14.86","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408390","NY00408390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","408384","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"R. de Lemos Fróes","12635","1942","10","01","South America","Brazil","Bahia",NA,"Central portion of the state",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408384","NY00408384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00837069","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","G. G. Hatschbach","G. G. Hatschbach","50383","1986","06","14","South America","Brazil","Minas Gerais","Itaobim","Pasmado. Vale do rio Jequitinhonha.","-41.5031","-16.5619","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929094' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837069","NY00837069_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","01142884","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","G. T. Prance","30295","1987","11","05","South America","Brazil","Pará",NA,"Cuanta do Anajas, rio Anajas entre Anajas e Vista Alegre","-49.8258036","-0.9555302","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586840' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142884","NY01142884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00837064","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","J. A. Ratter","R.2648","1972","10","23","South America","Brazil","Minas Gerais","Januária","Approx. 10 km W of Januária","-44.5","-15.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837064","NY00837064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","408372","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"T. D. Pennington","10169","1978","03","02","South America","Brazil","Bahia","Itabuna","Road (BR415) from Itabuna to Vitoria da Conquista, 19 km from junction with BR101","-39.2803","-14.7858","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408372","NY00408372_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","408386","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","W. A. Palacios","H. M. Curran","141","1918","05","07","South America","Brazil","Bahia",NA,"Bomfim",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408386","NY00408386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","1034256","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","L. Paredes","A. C. Cervi","CA7355","1994","01","13","South America","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","-36.42","-9.25","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1248997' target='other'> <mi>dwc_moreinfo</mi></a>","NY01034256","NY01034256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","686699","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","J. G. Jardim","3527","2001","04","15","South America","Brazil","Bahia","Carinhanha","Rod. para Serra do Ramalho, 10.5 km da sede municipal.","-43.75111111","-14.2080556","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686699","NY00686699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00837063","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","W. R. Anderson","9182","1973","04","19","South America","Brazil","Minas Gerais",NA,"13 km by road W of Januária on road to Serra das Araras, ca. 2 km E of large limestone hill","-44.45237","-15.56637","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837063","NY00837063_01","575","575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","408378","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"L. P. de Queiroz","1124","1986","11","16","South America","Brazil","Bahia","Valente","BA-120, 3 km após Valente","-39.4428","-11.3919","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408378","NY00408378_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00837066","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","B. A. S. Pereira","2459","1993","03","09","South America","Brazil","Minas Gerais","Januária","Próximo a afloramento calcário no km 42 da estrada Pandeiros/Januária.","-44.3617","-15.4881","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929083' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837066","NY00837066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","408393","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","R. M. Harley","27065","1988","12","02","South America","Brazil","Bahia","Paramirim","10-16 km da cidade na estrada para Livramento do Brumado","-42.2","-13.55","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408393","NY00408393_01","500","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00837070","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","G. Davidse","11577","1976","03","30","South America","Brazil","Minas Gerais","Medina","11 km N of Medina along Highway BR-116.","-41.4767","-16.2225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837070","NY00837070_01","590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","402013","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","W. A. Palacios","W. A. Palacios","3295","1989","01","02","South America","Ecuador",NA,NA,"Cantón Macará. Achima en el cruce del camino a Papayal in la Quebrada Papayal. Bosque seco Montano Bajo","-79.82","-4.3","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402013",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","686700","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","K. Almeida","46","2000","05","06","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estação Ecológica do Tapacurá","-34.95027778","-8.0127778","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=839184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686700","NY00686700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","408387","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"J. B. E. Pohl","3548",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408387","NY00408387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00837032","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. B. Croat","H. S. Irwin","27359","1970","03","10","South America","Brazil","Minas Gerais","Joaquim Felício","Ca. 2 km N. of Joaquim Felício","-44.1709","-17.7588","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837032","NY00837032_01","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1145095","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.",NA,"A. Salino","9146","2003","10","08","South America","Brazil","Minas Gerais","Bandeira","Área a ca. de 14 Km da sede de Bandeira, na divisa com a Bahia.","-40.5592","-15.8847","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305771' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145095","NY01145095_01","620","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","408388","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","L. P. de Queiroz","2178","1989","03","24","South America","Brazil","Bahia","Itambé","21 km NE de Itapetininga, ao longo da BR 415","-40.6242","-15.245","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408388","NY00408388_01","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-28 16:27:00-03","NY","NYBG","402011","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta",NA,"T. D. Pennington","N. Soria","4255","1990","07","23","South America","Paraguay","Cordillera",NA,"Camino Altos Bernal cue",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01142885","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Trichilia","hirta","Trichilia hirta","L.","T. D. Pennington","D. C. Daly","1548","1981","11","22","South America","Brazil","Pará","Breu Branco","Rio Tocantins, 1km E of Breu Branco, 44 km S of Tucuruí on old BR 422.","-49.6735668","-4.1624743","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586902' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142885","NY01142885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
