"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"54","2019-08-27 13:31:10-03","IAP","PACA-AGP","109947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"M. Verdi","5292","2010","08","13","Brasil","SC","Ituporanga","Rio do Norte.","-49.501667","-27.36","49°30'06W","27°21'36S","708","708","FURB 32351 Habitat: interior do fragmento Hábito: arbustiva Ecossistema: floresta ombrófila densa","PACA109947",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"55","2020-12-20 21:18:22-03","UFV","VIC","52451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Filho, L.A.F.S.","2008","04","20","Filho, L.A.F.S.; et al.","4","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","P.N. de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Pecíolos verdes, folhas verdes discolores. Infrutescência verde-pardacenta. Frutos jovens verdes. Arvoreta de 2,5m de altura.","VIC052451",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:22-03","UFV","VIC","11174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, A. .F.","1546","1987","03","06","Brasil","São Paulo","São José dos Campos","Flroa da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore de 5m, folhas de verde mais escuro na face central; frutos de verdes a negros","VIC011174",NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:22-03","UFV","VIC","10873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, A. .F.; Martins, F.R.","1227","1985","09","10","Brasil","São Paulo","São José dos Campos","Flroa da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore de até 6m altura, botões verde-claro, pétalas brancas internamente, estrames brancos.","VIC010873",NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg",NA,NA,NA,"J. M. Silva; E. Barbosa, R. Goldenberg","3458","2000","9","13","Brazil","Parana",NA,"Rio Açungui (Mun. Rio Branco do Sul) Paraná, Brazil","-49.3","-25.1667",NA,NA,NA,NA,"PMC-DPP 004; Árvore, 5m, anteras alvacentas.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg",NA,NA,NA,"J. M. Silva; C. B. Poliquesi, E. Barbosa","1957","1997","9","11","Brazil","Parana",NA,"Estrada para o Parque das Lauráceas, próximo a sede (Mun. Tunas) Paraná, Brazil","-49.1","-24.9667",NA,NA,NA,NA,"PMC - DPP 004; Arvoreta, 4m, flor alva.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:39:35-03","UFJF","CESJ","68196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","V.A. Campos","2014",NA,NA,"V.A. Campos","s.n.","2014",NA,NA,"Brasil","Minas Gerais","Lima Duarte","RPPN Fazenda da Serra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, ca 8m. Indivíduo FS1133. Dentro da parcela 16 da fitossociologia. Altitude 1070 m.s.m.","CESJ068196",NA,"Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:39:35-03","UFJF","CESJ","68193","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","V.A. Campos","2014",NA,NA,"V.A. Campos","s.n.","2014",NA,NA,"Brasil","Minas Gerais","Lima Duarte","RPPN Fazenda da Serra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, ca 9m. Indivíduo FS971. Dentro da parcela 14 da fitossociologia. Altitude 1070 m.s.m.","CESJ068193",NA,"Angiosperma",NA,"América do Sul",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:39:35-03","UFJF","CESJ","49356","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2009",NA,NA,"A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"CESJ049356",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:39:35-03","UFJF","CESJ","49355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2009",NA,NA,"A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"CESJ049355",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:39:35-03","UFJF","CESJ","38305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2001",NA,NA,"J.M. Silva; O.S. Ribas; E. Barbosa","3411","2001","09","04","Brasil","Paraná","Lapa","Rio Iguaçu, próximo da ponte na Rod. PR-427.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"CESJ038305",NA,"Angiosperma",NA,"América do Sul",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:39:35-03","UFJF","CESJ","65960","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","L.L. Justino","2015","04","11","L.L. Justino; J.H.C. Ribeiro; C. Nardy; P.T. Silva","145","2015","04","11","Brasil","Minas Gerais","Rio Preto","Mata do Benedito","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore, 3,5 m alt., na borda da mata, transição com área de pastagem. Folhas discolores, face abaxial verde amarelada e flores alvas.","CESJ065960",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:39:35-03","UFJF","CESJ","68213","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","V.A. Campos","2013",NA,NA,"V.A. Campos","s.n.","2013",NA,NA,"Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore, ca 7m. Indivíduo ML569. Dentro da parcela 9 da fitossociologia. Altitude 1030 m.s.m.","CESJ068213",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:39:35-03","UFJF","CESJ","48299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2001",NA,NA,"O.S. Ribas; L.M. Abe","3031","2000","01","18","Brasil","Paraná","Adrianópolis","Mato Preto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Arvoreta, 3,5m, fruto maduro negro. Mata ombrófila densa.","CESJ048299",NA,"Angiosperma",NA,"América do Sul",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:46:09-03","UFMS","CGMS","49769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2002",NA,NA,"J.M. Silva; E. Barbosa. R Goldenberg","3458","2000","09","13","Brasil","Paraná","Rio Branco do Sul","Rio Açungui.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Anteras alvacentas. Habitat: Inteiror da mata. Habito: Árvore. 5,00m de altura.","CGMS1079700",NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-27 13:50:30-03","UFS","ASE","39448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2015","04","06","Oliveira, AA de; Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","104","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1227","-27.0726","-49.1227","-27.0726",NA,NA,"Arbusto.; Floresta Ombrófila Densa Montana. Encosta.","ASE0040969",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-26 11:11:31-03","UNICAMP","UEC","53257","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R",NA,NA,NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1507","1986","11","20","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"Árvore de até 5 m, casca e lenho cremes, súber liso.","UEC161514","UEC161514","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-26 11:11:31-03","UNICAMP","UEC","53172","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, AF; Martins, FR","1227","1985","09","10","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor, Árvore de até 6 m de altura, botões verde-claros, pétalas brancas internamente, estames brancos. Mata da estufa.","UEC161500","UEC161500","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-26 11:11:31-03","UNICAMP","UEC","60037","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1481","1986","10","07","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor, Árvore de até 8 m, botões florais brancos, casca pêssego, lenho creme, súber liso com fendas finas e pústulas.","UEC161511","UEC161511","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-26 11:11:31-03","UNICAMP","UEC","53269","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R",NA,NA,NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1504","1986","11","20","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor e fruto, Árvore de até 8 m, casca camurça, lenho quase laranja, súber liso.","UEC161510","UEC161510","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:34:38-03","UNICAMP","UEC","152627","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Caddah, MK","2009","08",NA,"Caddah, MK; Shimizu, GH; Belinello, R","642","2009","08","04","Brazil","São Paulo","Queluz","Margem do rio das Cruzes, Proximo á pousada águas da Marambaia","-45.303056","-22.763056","-45.303056","-22.763056","970","970","Arvoreta ca. 3m, botões brancos, coleta em sílica.","UEC161527","UEC161527","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-26 11:11:31-03","UNICAMP","UEC","60039","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1992","07",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1492","1986","10","08","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor e fruto, Árvore de até 6 m, flores brancas, folhas de verde mais intenso na face ventral, casca alaranjada, lenho creme, súber liso.","UEC161517","UEC161517","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:34:38-03","UNICAMP","UEC","117606","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","2017",NA,NA,"Quinet, A","435","2000","07","31","Brazil","Rio de Janeiro","Nova Friburgo","Lumiar, Santa Luzia.","-42.291389","-22.384444","-42.291389","-22.384444","650","650","Árvore com 7m de altura a DAP e 25cm, flores verdes, folhas verdes, comum no local, mata de encosta sobre solo argilo arenoso.; Mata de encosta","UEC131843","UEC131843","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-26 11:11:31-03","UNICAMP","UEC","60036","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1464","1986","10","04","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"flor, Árvore de até 5 m, casca creme, lenho pêssego, súber liso, flores brancas, frutos imaturos de cor verde-claro.","UEC161512","UEC161512","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-26 11:11:31-03","UNICAMP","UEC","60035","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1498","1986","11","19","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.716667","-45.9375","-23.716667",NA,NA,"fruto, Árvore de até 6 m, casca laranja-claro, lenho creme, súber liso, folhas discolores, frutos imaturos de cor verde.","UEC161513","UEC161513","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-26 11:11:31-03","UNICAMP","UEC","147123","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Aguirre, GH; et al.","116","2005","09","22","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC161523","UEC161523","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:34:38-03","UNICAMP","UEC","20379","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Martins, E; Goldenberg, R","1992","07",NA,"Leitão Filho, HF; et al.","71","1980","10","01","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Arvore até 12m. Folhas discolores, flores brancas.; Nativo no interior de mata de encosta.","UEC161509","UEC161509","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:34:38-03","UNICAMP","UEC","24151","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Martins, E; Goldenberg, R","1992","07",NA,"Semir, J; et al.","996","1981","05","21","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Arvoreta 3m, n° levante. 862 Frutos coletados para arboreto","UEC161507","UEC161507","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-16 14:02:11-03","UNICAMP","UEC","40128","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1995","02",NA,"Weyland Vieira, MC","990","1986","10","13","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.25","-21.416667","-46.25","-21.416667",NA,NA,"fruto, Árvore 468. Ponto 117. Frutos em formação. Mata de olaria.","UEC161515","UEC161515","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:19:09-03","UNICAMP","UEC","73794","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1995","09",NA,"Goldenberg, R; Koch, IH","62","1995","04","05","Brazil","São Paulo","Cruzeiro","Fazenda Boa Vista","-45.236111","-22.491667","-45.236111","-22.491667","1100","1100","flor e fruto, Arvoreta com 6 m, frutos maduros azul-escuros. Mata de encosta, perturbada.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:34:38-03","UNICAMP","UEC","65353","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Martins, E; Goldenberg, R","1992","07",NA,"Leitão Filho, HF; et al.","67","1980","10","01","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Arvore até 15m. Folhas discolores, flores brancacentas.; Nativo no interior de mata de encosta.","UEC161506","UEC161506","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-26 11:11:31-03","UNICAMP","UEC","73334","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Árbocz, GF","33444","1995","02","14","Brazil","São Paulo","Jacupiranga","Parque Estadual Jacupiranga - Núcleo Ced","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,"fruto, Árvore de 4 m, frutos imaturos verdes, quando maduros violeta. Mata Atlântica de planície.","UEC161518","UEC161518_01 UEC161518_02","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-26 11:11:32-03","UNICAMP","UEC","83995","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Goldenberg, R; Belinello, R; Árbocz, GF; Koch, I; Macias, L","173","1996","05","23","Brazil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,"fruto, Arbusto de 2 m; frutos imaturos verdes. Mata ciliar.","UEC161525","UEC161525","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-26 11:11:32-03","UNICAMP","UEC","84006","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Goldenberg, R; Shepherd, GJ","124","1995","04","03","Brazil","Minas Gerais","Passa Quatro","Estrada do Paiolzinho","-44.891667","-22.390556","-44.891667","-22.390556",NA,NA,"fruto, Arbusto de 2 m, frutos azuis escuros.","UEC161519","UEC161519","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-26 11:11:31-03","UNICAMP","UEC","111412","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, RR","1995","09",NA,"Krieger, L","9212","1970","09","21","Brazil","Minas Gerais","Lima Duarte","Na beira do fosso.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"flor, Árvore pequena, flores esverdeadas.","UEC161505","UEC161505","Magnoliopsida",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"89","2019-08-26 11:11:31-03","UNICAMP","UEC","152624","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Caddah, MK","2009","06",NA,"Caddah, MK; Guimarães, PJF","464","2009","05","13","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha para três Picos","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arvoreta 5,0 frutos maduros roxos coleta em sílica","UEC161526","UEC161526","Magnoliopsida",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:19:09-03","UNICAMP","UEC","67157","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1995","11",NA,"Tamashiro, JY; Belinello, R; Santos, FAM; Goldenberg, R","485","1994","08","16","Brazil","São Paulo","Joanópolis","Estrada para Cachoeira dos Pretos","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"flor, Arvoreta de 4 m, botões novos.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA
"91","2020-02-18 09:35:12-03","UNICAMP","UEC","96322","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1998",NA,NA,"Godoi, JV; Romaniuc","5","1991","01","14","Brazil","São Paulo","Juquitiba","Próximo à Cachoeira do França.","-47.060001373291","-23.9300003051758",NA,NA,NA,NA,"fruto, Árvore, cerca de 5 m de altura, frutos jovens verdes e roxos quando maduros.","UEC161504","UEC161504","Magnoliopsida",NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:34:38-03","UNICAMP","UEC","78645","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Caddah, MK","2009","08",NA,"Caddah, MK; Shimizu, GH; Belinello, R","632","2009","08","03","Brazil","São Paulo","Lavrinhas","Serra da Mantiqueira, Fábrica da Suall.","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,"Arvoreta ca 6m, inflorescência jovens, coleta em sílica.","UEC161508","UEC161508","Magnoliopsida",NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA
"93","2019-08-26 11:11:31-03","UNICAMP","UEC","73621","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1995","01",NA,"Baitello, JB; Aguiar, OT","807","1995","09","06","Brazil","São Paulo","Miracatu","Parque Estadual de Jurupará - Estrada do, Caminho para o Parque.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"flor, Arvoreta de 2,5 m com flores claras.","UEC161520","UEC161520","Magnoliopsida",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"94","2019-08-26 11:11:31-03","UNICAMP","UEC","72888","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1995","09",NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Falivene, SMP; Silva, AMC","1151","1995","01","12","Brazil","São Paulo","Pariquera-Açu","Rodovia para Cananéia - Fazenda Estreito, Beira de estrada.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"fruto, Arbusto de cerca de 5 m de altura, frutos maduros azul-arroxeados. Floresta alta com retirada de madeira.","UEC161522","UEC161522","Magnoliopsida",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"95","2019-08-26 11:11:31-03","UNICAMP","UEC","120982","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1993","07",NA,"Handro, O","816","1958","09","30","Brazil","São Paulo","São Paulo","Bairro Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Árvore pequena, flores alvas.","UEC161503","UEC161503","Magnoliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"96","2019-08-26 11:11:31-03","UNICAMP","UEC","120993","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, RR","1993","07",NA,"Sendulsky, T","855","1968","10","29","Brazil","São Paulo","São Paulo","Jardim Botânico e Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor","UEC161502","UEC161502","Magnoliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"97","2019-08-26 11:11:31-03","UNICAMP","UEC","65094","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1994","04",NA,"Hoehne, W","s.n.","1948","08","27","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"flor, Arbusto do cerrado.","UEC161516","UEC161516","Magnoliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-06 09:56:26-03","UFOP","OUPR","6537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Baumgratz, J.F.","1999","09",NA,"Roschel, M.B.; Craig, J.","317","1996","11","05","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Orla de mata. Arbusto com 4m. Frutos verdes imaturos",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:56:26-03","UFOP","OUPR","6608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2013",NA,NA,"Magalhães-Gomes, C.T.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"100","2019-11-06 09:56:26-03","UFOP","OUPR","9341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Messias, M.C.T.B.","1999","10","21","Messias, M.C.T.B.","280","1999","10","18","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Mata. Árvore com 3,5m de altura. Mta com muitos cipós e epífitas. Frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:02:59-03","FURB","FURB","10622","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","2009","10","03","Grippa, C.R.; Bachmann, V.","619","2007","10","12","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.2547222","-27.1202778","-49.2547222","-27.1202778","350","350","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo VII.","FURB30109","FURB30109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-14 10:02:59-03","FURB","FURB","10648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","2009","10","03","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","645","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","Fazenda Agrião.","-49.2152778","-27.1738889","-49.2152778","-27.1738889","460","460","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo V.","FURB30120","FURB30120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
