"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","class"
"17","2020-10-14 10:00:04-03","FURB","FURB","33602","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez","Moura, R","2011","10","06","Korte, A.","5389","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.5994444","-27.9047222","-48.5994444","-27.9047222","Florística IFFSC 228 (Erva Terrícola) Habitat: Restinga; Estágio Avançado Habito: erva terrícola;","FURB01104",NA,NA,NA,NA,"FURB01104",NA,NA,NA,NA,"15","15",NA,NA,NA
"18","2019-11-08 08:50:40-03","FURB","FURB","39149","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez","Funez, L.A.","2014","08","07","Funez, L.A.","972","2012","09","29","Brasil","Santa Catarina","Penha","Praia Vermelha.","-48.5972222","-26.8055556","-48.5972222","-26.8055556",NA,"FURB19508",NA,NA,NA,NA,"FURB19508 FURB19508_1 FURB19508_2",NA,NA,NA,NA,"6","6",NA,NA,NA
"19","2020-10-14 10:00:04-03","FURB","FURB","44936","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez","Funez, L.A.","2014","09","05","Funez, L.A.","3073","2014","09","05","Brasil","Santa Catarina","Florianópolis","Dunas da Lagoa da Conceição (Joaquina).","-48.4544444","-27.6291667","-48.4544444","-27.6291667",NA,"FURB19511",NA,NA,NA,NA,"FURB19511",NA,NA,NA,NA,"5","5",NA,NA,NA
"20","2020-12-21 16:19:23-03","MBM","MBM","132882","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1048","1986","11","02","Brazil","Paraná","Paranaguá","Ilha do Mel, Encantadas","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM132882",NA,NA,"Southern America",NA,"MBM132882","24916","auto",NA,NA,NA,NA,NA,NA,NA
"21","2020-12-21 16:19:23-03","MBM","MBM","33316","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Leme, E.M.C.",NA,NA,NA,"Kummrow, R.","754","1974","11","17","Brazil","Paraná","Matinhos","Morro do Boi, Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM033316",NA,NA,"Southern America",NA,"MBM033316","15275","auto",NA,NA,NA,NA,NA,NA,NA
"22","2020-12-21 16:19:23-03","MBM","MBM","75111","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Hatschbach, G.",NA,NA,NA,"Tessmann, G.","s.n.","1953","11","04","Brazil","Paraná","Paranaguá","Ilha do Mel, Baia de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM075111",NA,NA,"Southern America",NA,"MBM075111","24916","auto",NA,NA,NA,NA,NA,NA,NA
"23","2020-12-21 16:19:23-03","MBM","MBM","72320","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","34428","1974","05","09","Brazil","Paraná","Guaratuba","Balneário Coroado","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM072320",NA,NA,"Southern America",NA,"MBM072320","41937","auto",NA,NA,NA,NA,NA,NA,NA
"24","2020-12-21 16:19:23-03","MBM","MBM","7459","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","19657","1968","02","28","Brazil","Paraná","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM007459",NA,NA,"Southern America",NA,"MBM007459","41937","auto",NA,NA,NA,NA,NA,NA,NA
"25","2020-12-21 16:19:23-03","MBM","MBM","75228","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez",NA,NA,NA,NA,"Frenzel, A.","s.n.","1951","10",NA,"Brazil","Paraná","Guaratuba","Morro de Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM075228",NA,NA,"Southern America",NA,"MBM075228","41937","auto",NA,NA,NA,NA,NA,NA,NA
"26","2020-12-21 16:19:23-03","MBM","MBM","4779","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Tessmann, G.",NA,NA,NA,"Frenzel, A.","s.n.","1951","10",NA,"Brazil","Paraná","Guaratuba","Morro de Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM004779",NA,NA,"Southern America",NA,"MBM004779","41937","auto",NA,NA,NA,NA,NA,NA,NA
"27","2020-12-21 16:19:23-03","MBM","MBM","15551","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","24853","1970","09","29","Brazil","Paraná","Londrina","Leroville, Campo das Pedras","-51.1627998352051","-23.3103008270264",NA,NA,"Terrícola.","MBM015551",NA,NA,"Southern America",NA,"MBM015551","63728","auto",NA,NA,NA,NA,NA,NA,NA
"28","2020-12-21 16:19:23-03","MBM","MBM","168031","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaud.) Mez","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","154","1967","09","04","Brazil","Paraná","Matinhos","Praia de Caiobá, Ilha do Farol","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM168031",NA,NA,"Southern America",NA,"MBM168031","15275","auto",NA,NA,NA,NA,NA,NA,NA
"29","2020-12-21 16:19:23-03","MBM","MBM","180497","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Stellfeld, C.",NA,NA,NA,"Stellfeld, C.","2006","1944","10","14","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM180497",NA,NA,"Southern America",NA,"MBM180497","41937","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"30","2020-12-21 16:19:23-03","MBM","MBM","34067","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","12750","1965","09","11","Brazil","Paraná","Matinhos","Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM034067",NA,NA,"Southern America",NA,"MBM034067","15275","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"31","2020-12-21 16:19:23-03","MBM","MBM","34068","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","6666","1959","11","01","Brazil","Paraná","Matinhos","Morro de Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM034068",NA,NA,"Southern America",NA,"MBM034068","15275","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"32","2020-12-21 16:19:23-03","MBM","MBM","113418","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.; Guis; Guis","s.n.","1985","09","28","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM113418",NA,NA,"Southern America",NA,"MBM113418","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"33","2020-12-21 16:19:23-03","MBM","MBM","34068","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","6666","1959","11","01","Brazil","Paraná","Paranaguá","Morro do Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM034068",NA,NA,"Southern America",NA,"MBM034068","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"34","2020-12-21 16:19:23-03","MBM","MBM","113418","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.; Guis; Guis","s.n.","1985","09","28","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM113418",NA,NA,"Southern America",NA,"MBM113418","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"35","2020-12-21 16:19:23-03","MBM","MBM","180497","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Stellfeld, C.",NA,NA,NA,"Stellfeld, C.","2006","1944","10","14","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"Terrícola.","MBM180497",NA,NA,"Southern America",NA,"MBM180497","41937","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"36","2020-12-21 16:19:23-03","MBM","MBM","34067","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","12750","1965","09","11","Brazil","Paraná","Matinhos","Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM034067",NA,NA,"Southern America",NA,"MBM034067","15275","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"37","2020-12-21 16:19:23-03","MBM","MBM","34068","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","6666","1959","11","01","Brazil","Paraná","Matinhos","Morro de Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,"Terrícola.","MBM034068",NA,NA,"Southern America",NA,"MBM034068","15275","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"38","2020-12-21 16:19:23-03","MBM","MBM","113418","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.; Guis; Guis","s.n.","1985","09","28","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM113418",NA,NA,"Southern America",NA,"MBM113418","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"39","2020-12-21 16:19:23-03","MBM","MBM","34068","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","6666","1959","11","01","Brazil","Paraná","Paranaguá","Morro do Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM034068",NA,NA,"Southern America",NA,"MBM034068","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"40","2020-12-21 16:19:23-03","MBM","MBM","113418","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides encholirioides","(Gaud.) Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.; Guis; Guis","s.n.","1985","09","28","Brazil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Terrícola.","MBM113418",NA,NA,"Southern America",NA,"MBM113418","24916","auto",NA,"encholirioides",NA,NA,NA,NA,NA
"41","2015-09-28 18:42:54-03","MNHN","RECOLNAT_MNHN_P","P00713125","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez","Mez",NA,NA,NA,"Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713125' target='other'> <mi>dwc_moreinfo</mi></a>","P00713125",NA,NA,NA,"hb","P00713125_01",NA,NA,"isotype",NA,NA,NA,"130",NA,NA
"42","2017-11-16 16:21:10-02","MNHN","RECOLNAT_MNHN_P","P00713126","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713126' target='other'> <mi>dwc_moreinfo</mi></a>","P00713126",NA,NA,NA,"hb","P00713126_01",NA,NA,"type",NA,NA,NA,"130",NA,NA
"43","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00713127","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez","Smith",NA,NA,NA,"Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713127' target='other'> <mi>dwc_moreinfo</mi></a>","P00713127",NA,NA,NA,"hb","P00713127_01",NA,NA,"isotype",NA,NA,NA,"130",NA,NA
"44","2015-09-03 21:19:42-03","MNHN","RECOLNAT_MNHN_P","P02177628","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"D´Urville, D.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Amérique du Sud, Bresil, Santa Catarina. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02177628' target='other'> <mi>dwc_moreinfo</mi></a>","P02177628",NA,NA,NA,"hb","P02177628_01",NA,NA,NA,NA,NA,NA,"159",NA,NA
"45","2015-09-03 21:19:42-03","MNHN","RECOLNAT_MNHN_P","P02177629","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"S.N.",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Amérique du Sud; BRESIL. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,". . Dumont D´Urville <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02177629' target='other'> <mi>dwc_moreinfo</mi></a>","P02177629",NA,NA,NA,"hb","P02177629_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2015-09-03 21:19:43-03","MNHN","RECOLNAT_MNHN_P","P02177646","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"Schwacke",NA,"1897","10","3","Brasil","Santa Catarina",NA,"BRÉSIL; Itá-mirim diet. ao lit. maris in ins. São Francisco. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02177646' target='other'> <mi>dwc_moreinfo</mi></a>","P02177646",NA,NA,NA,"hb","P02177646_01",NA,NA,NA,NA,NA,NA,"13373",NA,NA
"47","2015-09-03 21:19:43-03","MNHN","RECOLNAT_MNHN_P","P02177645","PreservedSpecimen",NA,"Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"Hatschbach, G.|Guimarães, O.",NA,"1970","11","29","Brasil","Paraná","Londrina","Leroville, Campo das Pedras. Londrina, Paraná, Sul, Brasil, América do Sul","-51.1627998352051","-23.3103008270264",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02177645' target='other'> <mi>dwc_moreinfo</mi></a>","P02177645",NA,NA,NA,"hb","P02177645_01","63728","auto",NA,NA,NA,NA,"24853",NA,NA
"48","2021-02-11 17:18:23-03","UFPR","UPCB","19716","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Silva, S.M.","1992","07",NA,"Cervi, A.C.","2043","1982","11","10","Brasil","Paraná","Caiobá","Morro do Caiobá",NA,NA,NA,NA,"Em cima de pedras..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-11 17:18:23-03","UFPR","UPCB","15008","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1048","1986","11","02","Brasil","Paraná","Paranaguá","Encantadas, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Erva terrestre, flor amarela. Beira da praia, próximo a rochas e em touceiras..","UPCB0033311",NA,NA,NA,NA,"UPCB0033311","24916","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-02-11 17:18:23-03","UFPR","UPCB","13395","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Silva, S.M.",NA,NA,NA,"Britez, R.M.","96","1985","09","28","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Terrestre, flor amarelo-alaranjada, formando touceiras, freqüente..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"51","2015-08-11 22:32:00-03","MO","MOBOT","3000890","PreservedSpecimen","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","(Gaudich.) Mez",NA,NA,NA,NA,"J. Tweedie","Tweedie 795",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
