"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"167","2020-11-04 11:20:59-03","ESALQ","ESA","70996","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Farah, F.T. et al.","1998","06","20",NA,"Brasil",NA,NA,NA,"ESA070996","48.0","Minas Gerais","Magnoliophyta",NA,"Pohl","Farah, F.T.",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA070996","Patrocínio",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:20:59-03","ESALQ","ESA","93673","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Savassi-Coutinho, A.P. et al.","2006","01","11",NA,"Brasil",NA,NA,NA,"ESA093673","928.0","Minas Gerais","Magnoliophyta",NA,NA,"Shimizu, G. H. S.",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA093673","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:20:59-03","ESALQ","ESA","108166","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ferreira, F.M.","2002","11","16",NA,"Brasil",NA,NA,NA,"ESA108166","372.0","Minas Gerais","Magnoliophyta",NA,NA,"Shimizu, G.H.",NA,"-44.9852981567383","-21.7222003936768",NA,NA,"ESA108166","São Tomé das Letras",NA,NA,"16076","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:20:59-03","ESALQ","ESA","82251","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","2002","11","09",NA,"Brasil",NA,NA,"flores amarelas","ESA082251","104.0","Minas Gerais","Magnoliophyta",NA,NA,"Shimizu, G. H. S.","32 km de Caçaratiba (Caiçara), na estrada Itacambira-Caçaratiba","-43.3088989257812","-17.0646991729736","860","860","ESA082251","Itacambira","-43,116,667","-17,166,944","48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 12:16:21-03","ESALQ","ESA","137813","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","2015","12","17",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt.; frutos castanhos.","ESA137813","39760.0","Distrito Federal",NA,NA,"Pohl","Souza, V.C.","Reserva Ecológica do IBGE. Estrada Sul, na beira da reserva. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto","2015","12","17",NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:20:59-03","ESALQ","ESA","81127","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Souza, V.C.; Mazine, F.F.; Tsuji, R.","2001","08","27",NA,"Brasil",NA,NA,NA,"ESA081127","26940.0","Minas Gerais","Magnoliophyta",NA,NA,"Shimizu, G. H. S.","Serra da Soledade. Cerrado pedregoso.","-43.8067016601562","-19.8864002227783",NA,NA,"ESA081127","Sabará",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-01-14 15:33:58-03","MN","R","7535","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.F.M.","1894","09","23",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007535","20692","Goiás",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"R000007535_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-01-14 15:33:58-03","MN","R","72675","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7551","R010053367","592","Ceará",NA,NA,"Pohl","Vianna, M.C.",NA,"-40.0461006164551","-7.21250009536743",NA,NA,"R010053367_001 R010053367_002 R010053367_003 R010053367_004 R010053367_005","Araripe",NA,NA,"24561","auto","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-19 10:25:41-03","CPAP","CPAP","2152","PreserverdSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Pott, A.","1986","05","24",NA,"Brasil",NA,NA,"Árvore 4-6m de altura. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: . AMBIENTE: Campo cerrado, borda de cerradão e caapões. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Quina-Doce",NA,"2233","MS",NA,NA,"Pohl","A. Pott","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal","-55.175","-17.909167","167","167",NA,"Coxim","55°10'30'' W","17°54'33'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-07-02 14:04:33-03","JBP","HPL","8701","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. Lorenzi","1994","03","20",NA,"Brasil",NA,NA,NA,NA,"1408","MG",NA,NA,NA,"H. Lorenzi","Coletado na estrada Piuhi-Passos; proximo à represa de Furnas.","-45.9581","-20.4653",NA,NA,NA,"Piuhi",NA,NA,"33265","auto","1994","03","20",NA,NA,NA,NA,NA,NA,NA
"177","2014-09-25 12:33:24-03","FEMACT","MIRR","7965","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Maduro, C.B.; Silva S. J. R.; Pereira J.P.R.; Azarack P. A.","2008","10","07",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt., flores amarelas, botão amarelo.",NA,"01","Roraima",NA,NA,NA,NA,"Serra","-61.3706","3.65222",NA,NA,NA,"Amajari",NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-02-15 11:52:08-02","IPA","IPA","56610","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Carvalho, A.M. de; Gasson, P.; Amorim, A.; Santa'ana, S.C.; Gasson, P.; Amorim, A.; Santa'ana, S.C.","1992","02","18","Southern America","Brasil",NA,NA,"Árvore comum no local. Folhas discolores com face inferior mais clara. Flores amarelas; frutos imaturos verdes.; Cerrado. Campo Gerais.","IPA0056610","3714","Bahia","Plantae",NA,"Pohl","França, F.","ca. 3km SW de Caetité, na estrada para Brejinho de Ametista.","-42.4749984741211","-14.0693998336792",NA,NA,NA,"Caetité",NA,NA,"53684","auto","1994","07",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-02-15 11:52:08-02","IPA","IPA","56611","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Carvalho, A.M. de; Amorim, A.M.A.; Jardim, J.G.; Amorim, A.M.A.; Jardim, J.G.","1993","02","20","Southern America","Brasil",NA,NA,"Árvore ca. 8m de altura. Folhas leve discolores com face inferior mais clara. Flores amarelas.; Vegetação nos arredores do hotel, camos com afloramentos de arenito. Serra do Ouro.","IPA0056611","4213","Bahia","Plantae",NA,"Pohl","França, F.","Monte Tabor, Hotel Serra do Ouro.","-40.5182991027832","-11.1806001663208","550","550",NA,"Jacobina",NA,NA,"62396","auto","1994","07",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-02-15 11:52:08-02","IPA","IPA","58657","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Félix, L.P.","1996","01","08","Southern America","Brasil",NA,NA,"Arvoreta ca. 4m; flores amarelas.","IPA0058657","7515","Bahia","Plantae",NA,"Pohl","França, F.","Morrão, em sítio rupestre próximo à repetidora.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Morro do Chapéu",NA,NA,"98143","auto","2002","04","22",NA,NA,NA,NA,NA,NA,NA
"181","2019-02-15 11:52:08-02","IPA","IPA","40587","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gardner",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040587","s.n.","Ceará","Plantae",NA,"Pohl",NA,NA,"-37.7696990966797","-4.56166982650757",NA,NA,NA,"Aracati",NA,NA,"56389","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-02-15 11:52:08-02","IPA","IPA","21461","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Academia Brasileira de Ciências","1971","12","02","Southern America","Brasil",NA,NA,"Árvore 5-7m, abundante; casca enegrecida fendilhada longitudinalmente; flores amarelas vistosas e perfumadas.","IPA0021461","1127","Ceará","Plantae",NA,"Pohl","Vianna, M.C.","encosta da Serra do Araripe. Mata do terço superior, menos úmido.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Crato",NA,NA,"30071","auto","1978","01",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:52:08-02","IPA","IPA","17871","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barroso, G.M.; Mª José; Giulietti, A.M.; Mª José; Giulietti, A.M.","1968","12","21","Southern America","Brasil",NA,NA,"Cerrado.","IPA0017871","564","Goiás","Plantae",NA,"Pohl","Vianna, M.C.","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","07","29",NA,NA,NA,NA,NA,NA,NA
"184","2019-02-15 11:52:08-02","IPA","IPA","2100","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Andrade-Lima","1951","01","16","Southern America","Brasil",NA,NA,"Arbusto pequeno. Flor amarela.","IPA0002100","51-850","Minas Gerais","Plantae",NA,"Pohl",NA,"Serra do Cipó, campos alpinos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-02-15 11:52:08-02","IPA","IPA","24089","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, R.M.","1974","03","08","Southern America","Brasil",NA,NA,"Tree to 10m with thick, corky, deeply-fissured bark. Branches very brittle. Leaves rigid, coriaceous, dark green above, pale beneath. Flowers bright yellow.; Small stream with marsh on white sand, and surrounding cerrado on sandstone","IPA0024089","16998","Bahia","Plantae",NA,"Pohl","Grey-Wilson, C.","Serra do Curral Feio, 16 km NW of Lagoinha (which is 5,5km SW of Delfino) on side road to Minas do Mimoso.","-41.333333","-10.366667","950","1000",NA,NA,"-41.333333","-10.366667",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-02-15 11:52:08-02","IPA","IPA","32785","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, R.M.","1980","04","09","Southern America","Brasil",NA,NA,"Trees to 5m with trunk 30cm in diameter. Leaves coriaceous, rather bright green above, paler beneath. Fruit green with transparent colourless, resinous exudation.; CAmpos Gerais - shrub and herb-rich grassland with acaulous palms, but","IPA0032785","21125","Bahia","Plantae",NA,"Pohl","Cooper, S.M.","Serra Geral de Caitité, ca. 5km S from Caitité along the Brejinhos das Ametistas road.","-42.483333","-14.116667","1000","1000",NA,NA,"-42.483333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-02-15 11:52:08-02","IPA","IPA","40588","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gardner","1838","10",NA,"Southern America","Brasil",NA,NA,"A tree about 30 feet high; common. Flowers bright yellow.","IPA0040588","1596","Pernambuco","Plantae",NA,"Pohl",NA,"on the Serra do Araripe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-02-15 11:52:08-02","IPA","IPA","56597","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hage, J.L.; Santos, E.B. dos; Brito, H.S.; Santos, J.B. dos; Santos, E.B. dos; Brito, H.S.; Santos, J.B. dos","1990","08","29","Southern America","Brasil",NA,NA,"Árvore 5m x 20cm. Frutos secos. Coletas de folhas para anlise.","IPA0056597","2295","Bahia","Plantae",NA,"Pohl","França, F.","rodovia BA-052 à 20km para Morro do Chapéu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"Jacobina",NA,NA,"62396","auto","1994","07",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-02-15 11:52:08-02","IPA","IPA","56607","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Carvalho, A.M. de; Lewis, G.P.; Hage, J.L.; Lewis, G.P.; Hage, J.L.","1994","12","18","Southern America","Brasil",NA,NA,"Arvorezinha ca. 6m de altura. Folhas leve discolor com face ventral mais escura. Flores amarelo intenso.; Mata de galeria. Campo natural.","IPA0056607","980","Bahia","Plantae",NA,"Pohl","França, F.","km 232 da rodovia BR 242 para Ibotirama. Pai Inácio.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Palmeiras",NA,NA,"20767","auto","1994","07",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-27 13:34:23-03","IAP","PACA-AGP","67330","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. F. Leitão","1983","12","06",NA,"Brasil",NA,NA,"arvoreta de até 3 m, flores amarelas&nf;Herb. UNICAMP 15197 Habitat: campo rupestre","PACA067330",NA,"MG","Magnoliophyta","Polygalales","Pohl","sem det.","próximo a cidade","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Tiradentes",NA,NA,"10355","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"191","2020-12-20 21:19:43-03","UFV","VIC","029013","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Sartori, M.A.; et al.","2003","10","18",NA,"Brasil",NA,NA,"Árvore de folha coriácea, verde discolor, sépala verde amarela, pétala amarelo esverdeada.","VIC029013","652","Minas Gerais",NA,NA,"Pohl",NA,"RPPN da FERTECO, Companhia vale do Rio doce.","-43.8577995300293","-20.4997005462646",NA,NA,"VIC029013","Congonhas",NA,NA,"16368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-20 21:19:43-03","UFV","VIC","019353","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Silva, A.F. da","2004","10","22",NA,"Brasil",NA,NA,"Árvore de 6 m de altura.","VIC019353","2387","Minas Gerais",NA,NA,"Pohl",NA,"APA Cachoeira das Andorinhas, Cerrado 1230 m de altitude.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC019353","Ouro Preto",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-20 21:19:43-03","UFV","VIC","029139","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Machado, T.M.","2004","12","04",NA,"Brasil",NA,NA,"Árvore de ca de 7 m de latura, tronco de 35 cm de diâmetro 4-6 folhas por ramo, fruto cápsula deiscente, bastante visitada por insetos abundante.","VIC029139","s.n.","Minas Gerais",NA,NA,"Pohl",NA,"Serra do lenheiro","-44.2616996765137","-21.1355991363525",NA,NA,"VIC029139","São João del Rei",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-20 21:19:43-03","UFV","VIC","007900","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Prof, José Maria","1971","10","15",NA,"Brasil",NA,NA,"Árvore pequena.","VIC007900","s.n.","Minas Gerais",NA,NA,"Pohl",NA,"Serra do Cipó",NA,NA,NA,NA,"VIC007900","Usina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-20 21:19:43-03","UFV","VIC","018992","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Carvalho, A.F.","1998","01","07",NA,"Brasil",NA,NA,"Árvore de flores amarelas, caule retorcido, quando mais velhas ao ser cortado, possui seiva com gosto semelhante a vinho.","VIC018992","484","Minas Gerais",NA,NA,"Pohl",NA,"Turmalina",NA,NA,NA,NA,"VIC018992","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-20 21:19:43-03","UFV","VIC","019936","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Valente, G.E.","2003","04","26",NA,"Brasil",NA,NA,"Planta de vca de 80 cm, crescendo em solo pedregoso, a pleno sol, flores verdes amareladas, frutos jovens.","VIC019936","1246","Minas Gerais",NA,NA,"Pohl",NA,"Serra de Ouro Branco, Campo rupestre.",NA,NA,NA,NA,"VIC019936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-24 17:10:06-03","UFES","SAMES","5651","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Menezes,L.F.T.","2012","05","24",NA,"Brasil",NA,NA,"Folhas lisas, levemente discolores, flores amarelas, intensa floração. Habito: Árvore","SAMES05651","1989","Espírito Santo",NA,NA,"Pohl","Menezes,L.F.T.","Próximo ao rio São Mateus. Vegetação ao longo do rio São Mateus.","-39.8588981628418","-18.716100692749",NA,NA,NA,"São Mateus",NA,NA,"56510","auto","2012","05","24",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:49:03-03","UFJF","CESJ","2452","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","L. Krieger","1955","12","12","América do Sul","Brasil",NA,NA,"N.V.: Pau de tucano, pau de brinco. Árvore do cerrado (2-3m), sobre pedras. Flores amarelas.","CESJ002452","CESJ2452","Minas Gerais","Angiosperma",NA,"Pohl.","L. Krieger","Serra do Curral, BR 135, Km 15, Motuca","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:49:03-03","UFJF","CESJ","40040","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","F.M. Ferreira; M.O.D. Pivari","2002","11","16","América do Sul","Brasil",NA,NA,"Árvore ca. 4m, em campo rupestre, entre rochas. Folhas discolores. Flores amarelas.","CESJ040040","372","Minas Gerais","Angiosperma",NA,"Pohl.","G.H. Shimizu; D.J.P. Gonçalves","Fazenda dos Correa - Paredão","-44.9852981567383","-21.7222003936768",NA,NA,NA,"São Tomé das Letras",NA,NA,"16076","auto","2014","07",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-04-07 11:49:22-03","UFMS","CGMS","24876","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M.L. Bueno; A.F. Souza; E.O. Rocha-Júnior; D.R.M. Neves","2008","01","19",NA,"Brasil",NA,NA,"Fruto verde Habitat: Cerradão Habito: Árvore. 7,00m de altura.","CGMS1054300","697","Mato Grosso do Sul",NA,NA,"Pohl","M.L. Bueno",NA,"-54.6166667","-20.45","532","532",NA,"Campo Grande","-54,6166667","-20,45",NA,NA,"2008","01","19",NA,NA,NA,NA,NA,NA,NA
"201","2021-04-07 11:49:22-03","UFMS","CGMS","72433","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. Pott; V.J. Pott & L.C.P. Lima","2002","09","18",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Floresta ripária em área de cerrado. Solo arenoso aluvial. Relevo vale. Frequente. Habito: Árvore 3-8m de altura","CGMS1105238","10353","Mato Grosso do Sul",NA,NA,"Pohl",NA,"Rio Jauru, rodovia MS-436, entre Alcinópolis e Camapuã.","-53.6108333","-18.4452777",NA,NA,NA,"Figueirão","-53,6108333","-18,4452777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-04-07 11:49:22-03","UFMS","CGMS","72432","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. Pott; V.J. Pott & L.C.P. Lima","2002","09","17",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Floresta ripária em domínio de cerrado. Solo arenoso aluvial. Relevo vale. Dominante. Habito: Árvore 3-8m de altura","CGMS1105237","10328","Mato Grosso do Sul",NA,NA,"Pohl",NA,"Rio FigeuirãoCoati, estrada entre Coxim a Figueirão.","-53.9905555","-18.6419444",NA,NA,NA,"Figueirão","-53,9905555","-18,6419444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:49:22-03","UFMS","CGMS","24806","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M.L. Bueno","2008","07","18",NA,"Brasil",NA,NA,NA,"CGMS1054233","638","Mato Grosso do Sul",NA,NA,"Pohl","M.L. Bueno","APA do Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Campo Grande",NA,NA,"161190","auto","2009","01","06",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-27 13:53:22-03","UFS","ASE","1297","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Andrade-Lima, D de","1971","12","02","Southern America","Brasil",NA,NA,"Árvore 5 a 7. m. Flores vistosas e perfuradas.; Árvore 5 a 7. m. Flores vistosas e perfuradas.","ASE0013425","ASE1297","Ceará","Magnoliophyta",NA,"Pohl","F.França","Enconsta da Sera do Araripe.Mata do terço superior","-39.409167","-7.234444",NA,NA,"ASE0013425","Crato","-39.409167","-7.234444",NA,NA,"1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-27 13:53:22-03","UFS","ASE","36393","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Machado, WJ; Araújo, CA; Santos, EA; Souza, AKJ","2013","12","19","Southern America","Brasil",NA,NA,"Árvore 5 m. Flor com pétalas amarelas.; Mata Atlântica","ASE0036869","1165","Sergipe","Magnoliophyta",NA,"Pohl","Machado, WJ","PARNA Serra de Itabaiana","-37.253","-10.4107",NA,NA,"ASE0036869","Areia Branca","-37.253","-10.4107",NA,NA,"2013","12","19",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:43:26-03","UNICAMP","UEC","117140","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Martins, AB; Matsumoto, K; Faria, AD; Lopes, CA; Belinello, R","1997","10","09",NA,"Brazil",NA,NA,"Árvore ca. 4m, flores amarelas.; Campo rupestre.","UEC012889","35683","Minas Gerais","Magnoliopsida",NA,"Pohl","Shimizu, GH","Serra do Moleque","-44.655833","-21.586111","1300","1300","UEC012889","Carrancas","-44.655833","-21.586111",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-08-20 10:28:26-03","UNICAMP","UEC","123781","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Schütz Rodrigues, R; Simões, AO; Belinello, R","2002","01","17",NA,"Brazil",NA,NA,"arbusto ca. 1,5m, bastante ramificado, em campo rupestre. Botões, flores e frutos imaturos.","UEC072808","252","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","km 127 da rodovia BA 142 que liga Barra da Estiva a Mucugê.","-41.351556","-13.507917",NA,NA,NA,"Barra da Estiva","-41.351556","-13.507917",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-08-20 10:28:26-03","UNICAMP","UEC","123788","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","21",NA,"Brazil",NA,NA,"árvore ca. 4m, em campo rupestre. Frutos já abertos.","UEC072805","273","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","Rodovia BA 148, Cabrália-Abaíra.",NA,NA,NA,NA,NA,"Catolés",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-08-20 10:28:26-03","UNICAMP","UEC","123792","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","21",NA,"Brazil",NA,NA,"arbusto ca. 4m, em campo rupestre. Vegetativo.","UEC072807","268","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","rodovia BA 148, Cabrália-Abaíra.","-41.791222","-13.087278",NA,NA,NA,NA,"-41.791222","-13.087278",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-08-20 10:28:26-03","UNICAMP","UEC","123793","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","21",NA,"Brazil",NA,NA,"arbusto ca. 2m, em campo rupestre. Frutos maduros.","UEC072810","267","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","rodovia BA 148, Cabrália-Abaíra.","-41.791222","-13.087278",NA,NA,NA,NA,"-41.791222","-13.087278",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-08-20 10:28:26-03","UNICAMP","UEC","123881","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Barbosa, AR; Flores, AS; Rodrigues, RS; Simões, AO; Belinello, R","2002","01","22",NA,"Brazil",NA,NA,"arbusto ca. 8m. Botões e flores.","UEC072702","279","Bahia","Magnoliopsida",NA,"Pohl","Barbosa, AR","estrada de Rio de Contas para Pico das Almas.","-41.879583","-13.540778",NA,NA,NA,"Rio de Contas","-41.879583","-13.540778",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-08-20 10:28:26-03","UNICAMP","UEC","148689","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Queiroz, RT; Galvão, JC; Tozzi, AMGA; Aragaki, S; Fortuna-Perez, AP; Silva, MJ; Guerin, N; S","2008","11","21",NA,"Brazil",NA,NA,"árvore, 6m, flores amarelas",NA,"1352","Minas Gerais","Magnoliopsida",NA,"Pohl",NA,"Hotel Termópolis - Estância Balneária, cerrado rupestre","-45.838333","-20.935","918","918",NA,"São Sebastião do Paraíso","-45.838333","-20.935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
