"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","class","order","imagecode","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","minimumElevationInMeters","maximumElevationInMeters"
"11","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331315","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Vervoorst F",NA,"Southern America","Argentina",NA,"B. Aires: Moron: Villa Udaondo: Fuyn, canada Forleti.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331315",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1956","11","15",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331315",NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331320","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Balansa B",NA,"Southern America","Paraguay",NA,"Prairies marugensis situes entre la Cerro-Hu et le Cerro San Comas, pres de Paraguari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331320",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1875","11","19",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331320",NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331321","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Parodi LR",NA,"Southern America","Argentina",NA,"Palermo (Buenos Aires).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331321",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1922","12","03",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331321",NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331322","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Herb Jansen - Wachter",NA,"Southern America","Uruguay",NA,"Montevideo, Carrasco, Leh Platens.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331322",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1934","11","01",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331322",NA,NA,NA,NA,NA,NA
"15","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331323","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Balansa B",NA,"Southern America","Uruguay",NA,"Unio pres de montevideo, dans les lieux fangeux.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331323",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1874","01","20",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331323",NA,NA,NA,NA,NA,NA
"16","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331324","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Balansa B",NA,"Southern America","Uruguay",NA,"Embouchure de la riviere de Santa Lucia, au NO. de Montevideo. - Bord des marais.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331324 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331324",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1874","02","02",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331324",NA,NA,NA,NA,NA,NA
"17","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331325","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Balansa B",NA,"Southern America","Argentina",NA,"Rivadavia, pres de Buenos-Aires. - Prairies humides.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331325",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1875","11","21",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331325",NA,NA,NA,NA,NA,NA
"18","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331326","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Balansa B",NA,"Southern America","Argentina",NA,"Station de Pereyra, pres de Buenos-Aires.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331326",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1875","11","17",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331326",NA,NA,NA,NA,NA,NA
"19","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1331327","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Arechavaleta J",NA,"Southern America","Uruguay",NA,"Montevideo, cerca del agua.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1331327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1331327",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1874","12","01",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-L1331327",NA,NA,NA,NA,NA,NA
"20","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1526388","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Gallinal JP; et al.",NA,"Southern America","Uruguay",NA,"Depto: Florida. Cerro Colorado. San Pedro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1526388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1526388",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1936","12","01",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-U1526388",NA,NA,NA,NA,NA,NA
"21","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1526389","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Herter WG",NA,"Southern America","Uruguay",NA,"Loc. Dict. Cerro. Departamento de Montevideo. República Oriental del Uruguay.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1526389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1526389",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1925","11","01",NA,NA,NA,NA,NA,"Magnoliopsidae","Poales","NL-U1526389",NA,NA,NA,NA,NA,NA
"22","2019-08-27 13:26:08-03","IAP","PACA-AGP","112505","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis",NA,NA,NA,"Brasil","RS",NA,NA,NA,"Herbarium Riograndense - Seminarii S. J. RS Habitat: In humidis","PACA112505","Magnoliophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1934","11","08","São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto","Liliatae","Cyperales",NA,NA,NA,NA,NA,NA,NA
"23","2019-08-27 13:26:08-03","IAP","PACA-AGP","57124","PreservedSpecimen","Plantae","Gramineae","Polypogon","chilensis","Polypogon chilensis","Rambo, B.",NA,NA,"Brasil","RS","Esteio",NA,NA,"Habitat: in alte graminosis Fenofase: flor","PACA057124","Magnoliophyta","(Kunth) Pilg.","Emrich-Rambo","1957","05","12","1955","11","14","São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto","Liliatae","Cyperales",NA,NA,NA,NA,NA,NA,NA
"24","2019-01-17 11:23:44-02","PUCRS","MPUC","11206","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,"South America","Brasil","SC","Sul de Zortéia, junto ao rio Uruguaí",NA,NA,NA,NA,NA,"(Kunth) Pilg.","L. Eggers",NA,NA,NA,"1996","11","15","Campos Novos","-51.2247222","-27.4016667",NA,NA,"Liliopsida","Poales",NA,"-51.2247222000","-27.4016667000","1",NA,NA,NA
"25","2019-01-17 11:23:44-02","PUCRS","MPUC","8112","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,"South America","Brasil","SC","Estreito",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg",NA,NA,NA,"1988","12","13","Concórdia","-52.0277778","-27.2344444",NA,NA,"Liliopsida","Poales",NA,"-52.0277778000","-27.2344444000","1",NA,NA,NA
"26","2019-01-17 11:23:44-02","PUCRS","MPUC","6221","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","C. Nunes",NA,"South America","Brasil","SC","Barra dos Queimados",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg","1988","01","01","1988","12","14","Concórdia","-52.0277778","-27.2344444",NA,NA,"Liliopsida","Poales",NA,"-52.0277778000","-27.2344444000","1",NA,NA,NA
"27","2019-01-17 11:23:44-02","PUCRS","MPUC","8093","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","C.S.A. Martins",NA,"South America","Brasil","SC","Ibicuí",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg",NA,NA,NA,"1988","11","18","Campos Novos","-51.2247222","-27.4016667",NA,NA,"Liliopsida","Poales",NA,"-51.2247222000","-27.4016667000","1",NA,NA,NA
"28","2019-01-17 11:23:44-02","PUCRS","MPUC","3025","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,"(Kunth) Pilg.","T. Strehl","1985","01","01","1978","10","23","Pelotas","-52.3422222","-31.7719444",NA,NA,"Liliopsida","Poales",NA,"-52.3422222000","-31.7719444000","1","480",NA,NA
"29","2019-01-17 11:23:44-02","PUCRS","MPUC","8095","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,"South America","Brasil","SC","Estreito",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg",NA,NA,NA,"1988","12","13","Concórdia","-52.0277778","-27.2344444",NA,NA,"Liliopsida","Poales",NA,"-52.0277778000","-27.2344444000","1",NA,NA,NA
"30","2019-01-17 11:23:44-02","PUCRS","MPUC","8094","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","C.S.A. Martins",NA,"South America","Brasil","SC","Ibicuí",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg",NA,NA,NA,"1988","11","18","Campos Novos","-51.2247222","-27.4016667",NA,NA,"Liliopsida","Poales",NA,"-51.2247222000","-27.4016667000","1",NA,NA,NA
"31","2019-01-17 11:23:44-02","PUCRS","MPUC","6222","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","C. Nunes",NA,"South America","Brasil","SC","Lageado Barra Grande, Arroio Santa Cruz",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg","1988","01","01","1988","12","18","Capinzal","-51.6072222","-27.3455556",NA,NA,"Liliopsida","Poales",NA,"-51.6072222000","-27.3455556000","1",NA,NA,NA
"32","2019-01-17 11:23:44-02","PUCRS","MPUC","8111","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,"South America","Brasil","SC","Estreito",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.R. Dillemburg","1990","01","01","1988","12","13","Concórdia","-52.0277778","-27.2344444",NA,NA,"Liliopsida","Poales",NA,"-52.0277778000","-27.2344444000","1",NA,NA,NA
"33","2020-10-14 10:05:03-03","FURB","FURB","11365","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Dreveck, S.; Carneiro, F.E.","493",NA,"Brasil","Santa Catarina","Peritiba.",NA,NA,"Florística IFFSC 1536(Erva Terrícola) Habitat: Floresta Estacional Decidual; entorno da parcela Habito: herbácea;","FURB39454",NA,"(Kunth) Pilg.","Funez, L.A.","2017","03","03","2008","11","27","Alto Bela Vista","-51.975","-27.4058333",NA,NA,NA,NA,"FURB39454","-51.9750000","-27.4058333",NA,NA,"450","450"
"34","2020-10-14 10:05:03-03","FURB","FURB","45886","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Funez, L.A.","3250",NA,"Brasil","Santa Catarina","Bairro Frederico Ferronato.",NA,NA,NA,"FURB39661",NA,"(Kunth) Pilg.","L.A. Funez","2016","10","10","2014","12","18","Xanxerê","-52.3894444","-26.8744445",NA,NA,NA,NA,"FURB39661","-52.3894444","-26.8744445",NA,NA,"825","825"
"35","2021-03-16 17:54:38-03","UCS","HUCS","44395","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Gaio, J.","527",NA,"Brasil","Rio Grande do Sul","Lagoa do Peixoto - margem oeste",NA,NA,"Erva ereta cespitosa em solo bem drenado; Na área de uma jazida abandonada",NA,"Angiospermae","(Kunth) Pilg.","Gaio, J.","2016","01","13","2015","11","21","Osório","-50.245561","-29.866342",NA,NA,NA,"Poales",NA,"-50.245561","-29.866342",NA,NA,"3","3"
"36","2021-03-16 17:54:38-03","UCS","HUCS","10864","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Butzke, A.","516",NA,"Brasil","Rio Grande do Sul","Linha Tonello",NA,NA,"Herbara - 7516&nf;; beira de estrada",NA,"Angiospermae","(Kunth) Pilg.","Smith, S.F.","1996","01",NA,"1994","09","21","Gaurama","-52.0942001342773","-27.5841999053955","11998","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"37","2021-03-16 17:54:38-03","UCS","HUCS","11426","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Butzke, A.","898",NA,"Brasil","Rio Grande do Sul","Quatro Irmãos",NA,NA,"campo limpo",NA,"Angiospermae","(Kunth) Pilg.","Smith, S.F.","1996","05",NA,"1995","11","15","Erechim","-52.2738990783691","-27.6341991424561","46790","auto",NA,"Poales",NA,NA,NA,NA,NA,"780","780"
"38","2019-11-25 12:12:32-03","UFSM","SMDB","597","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Araújo, A.A.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"SMDB000597",NA,"(Kunth) Pilger","Alvarez, A.F.","1981","03","11","1951","01",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-06-16 17:15:21-03","UFSM","SMDB","11134","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Santos, V","408",NA,"Brasil","Rio Grande do Sul","Camobi, Campus-UFSM, Jardim Botânico",NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow","SMDB011134",NA,"(Kunth) Pilger","Santos, V","2008","01","25","2007","01","17","Santa Maria","-53.8069000244141","-29.6842002868652","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-12-21 16:40:56-03","MBM","MBM","272411","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Dombrowski, L.T.","5564","Southern America","Brazil","Paraná","Capão da Imbuia.",NA,NA,"Em campo seco. Não frequente.","MBM272411",NA,"(Kunth) Pilg.","Longhi-Wagner, H.","2008","10",NA,"1974","10","10","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto",NA,NA,"MBM272411",NA,NA,NA,NA,NA,NA
"41","2020-12-11 11:45:18-03","UFMG","BHCB","147402","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Gasper, AL de; Bueno, ML; Neves, DRM; Rezende, VL","2578","Southern America","Brasil","Minas Gerais","Fazenda do Onça, Floresta Ombrófila Mista",NA,NA,"barranco, erva terrícola, flor cor: bege",NA,"Monocotyledon","(Kunth) Pilg.",NA,NA,NA,NA,"2011","03","15","Delfim Moreira","-45.345","-22.608083",NA,NA,NA,NA,NA,"-45.345","-22.608083",NA,NA,"1670","1670"
"42","2021-02-11 17:21:20-03","UFPR","UPCB","60816","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Kozera, C.","2732",NA,"Brasil","Paraná","Ponte dos Arcos.",NA,NA,"Herbácea, cespitosa, sobre afloramento de arenito..","UPCB0040357",NA,"(Kunth) Pilger","Kozera, C.","2006","01","01","2005","12","07","Balsa Nova","-49.6356010437012","-25.5839004516602","27346","auto",NA,NA,"UPCB0040357",NA,NA,NA,NA,NA,NA
"43","2021-02-11 17:21:20-03","UFPR","UPCB","31105","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Bidá, A.","561",NA,"Brasil","Paraná","Santa Mônica Clube de Campo",NA,NA,NA,"UPCB0040352",NA,"(Kunth) Pilger","Longhi-Wagner, H.M.","1998","11","04","1984","11","15","Colombo","-49.2242012023926","-25.2917003631592","13536","auto",NA,NA,"UPCB0040352",NA,NA,NA,NA,NA,NA
"44","2020-07-09 10:23:00-03","MO","MOBOT","2476514","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. Dutra","Dutra 335","South America","Brazil","Rio Grande do Sul","São Leopoldo",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1901","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"45","2015-08-12 05:57:00-03","MO","MOBOT","2514761","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Florentino Felippone","Felippone 6919","South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2009-07-31 16:34:00-03","MO","MOBOT","2519206","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","F. Kurtz","Kurtz 132","South America","Paraguay","Guairá","Villa Rica",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1894","11","7",NA,"-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2009-05-15 11:31:00-03","MO","MOBOT","2974592","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Pedro Jörgensen","Jörgensen 2420","South America","Argentina","Chaco","Común Las Palmas.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","G. Davidse",NA,NA,NA,"1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2009-07-10 17:57:00-03","MO","MOBOT","2974647","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Troels M. Pedersen","Pedersen 877","South America","Argentina","Corrientes","Estancia  Santa Teresa on the banks of the Santa Lucia. On very wet, fertile soil with Sandy Subsoil.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","Cabrera",NA,NA,NA,"1950",NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2012-04-24 13:38:00-03","MO","MOBOT","2974681","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Arturo Donat","Donat 275","South America","Argentina","Santa Cruz","Tehuelches.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","G. Davidse",NA,NA,NA,"1930","3","25",NA,"-67.438889","-46.937778",NA,NA,NA,NA,NA,NA,NA,"1",NA,"200.00000000",NA
"50","2009-08-23 06:40:00-03","MO","MOBOT","2974706","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","T.J.V. Stuckert","Stuckert 19481","South America","Argentina","Chaco","Primero de Mayo: Colonia Benítez.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","C.B. Villamil",NA,NA,NA,"1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-04-30 12:50:00-03","MO","MOBOT","2974777","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Lombardo|et al.","Lombardo 10924","South America","Uruguay","Canelones","Ruta Interbalnearia km 26.5",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2011-03-11 07:58:00-03","MO","MOBOT","2974842","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Aurelio Schinini|Ricardo O. Vanni|Guillermo Norrmann","Schinini Cacace 19074","South America","Argentina","Corrientes","Colonia Carolina, 39 km E of Goya, ruta 24. Crece en matas al borde de camino.",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1979",NA,NA,"Goya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2014-02-23 17:36:00-03","MO","MOBOT","2974901","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","C. Orth","Orth 1093","South America","Brazil","Rio Grande do Sul","S. Leopoldo In dumetosis.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","Chase",NA,NA,NA,"1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
