"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","monthIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","sex"
"11","2021-03-30 12:46:46-03","EAO","IAN","149102","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Ichaso, CLF",NA,"Irwin, HS; Maxwell, RH","19108","1968","01","24","Southern America","Brasil","Goiás",NA,"Shede. Common. 50km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of rio Maranhão. Forested limestone outcrop.",NA,NA,NA,"Fleshy herb with short asceding stems, the light green inflorescence to 15cm tall.","IAN149102",NA,NA,NA,"800","800","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:10:02-03","NBC","NL-BOTANY","U.1480459","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","01","24","Southern America","Brazil",NA,NA,"The Planalto do Brasil, Serra dos Pirineus, common. 50km N. of Corumbá de Goiás on road to Niquelandia, Goiás in valley of Rio Maranhao.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480459","NL-U1480459",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:10:02-03","NBC","NL-BOTANY","L.1541906","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"1966","01","26","Southern America","Brazil",NA,NA,"Planalto do Brasil. Distrito Federal. Côrrego Landim, ca. 25 km N. of Brasilia, D.F.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541906","NL-L1541906",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:10:02-03","NBC","NL-BOTANY","U 0111514","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,"isotype","Gardner G",NA,NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Brasilia, Goyaz",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200111514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0111514","NL-U0111514",NA,NA,NA,NA,NA,"Magnoliopsidae","67740 A",NA,NA,NA,NA,NA,NA,NA
"15","2020-11-04 12:18:04-03","ESALQ","ESA","70274","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana",NA,NA,NA,"Gonçalves, E.G.","635.0","2000","12","21",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"ESA070274","ESA070274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-01-14 15:32:55-03","MN","R","39055","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Yuncker,T.G.",NA,"Glaziou, A.F.M.; Schwacke, C.A.W.",NA,"1879","09",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"R000039055","R000039055_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-11-21 14:41:30-03","UFJF","CESJ","14518","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","D. Monteiro",NA,"L. Krieger","CESJ14518","1977","01",NA,"América do Sul","Brasil","Minas Gerais",NA,"Cordisburgo Maquiné",NA,NA,NA,"Na mata, sobre humus, terreno calcáreo, face dorsal mais clara.","CESJ014518",NA,NA,NA,NA,NA,"2012",NA,NA,"03",NA,NA,NA,NA,NA,NA
"18","2021-03-01 16:37:48-03","UNICAMP","UEC","32398","S","Plantae","Magnoliopsida",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho, MS",NA,"Heringer, EP; Mendonça, RC; Salles, AEH; Chagas e Silva, F; Paula, JE","1027","1979","02","27",NA,"Brazil","Distrito Federal","Brasília","Rio Maranhão Fazenda Maranhão","-47.9296989440918","-15.7797002792358",NA,"planta sobre pedra, flora membranacea, inflorescencia verde claro, folha carnosa quebradiça","UEC149437","UEC149437","70570","auto",NA,NA,"2007",NA,NA,"12",NA,NA,NA,NA,NA,NA
"19","2020-12-21 16:39:30-03","MBM","MBM","254142","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Gonçalves, E.G.",NA,"Gonçalves, E.G.; et al.; et al.","635",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Pedreira, Rodovia DF-205",NA,NA,NA,NA,"MBM254142","MBM254142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2015-09-03 18:44:58-03","MNHN","RECOLNAT_MNHN_P","P01953042","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Province de Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01953042' target='other'> <mi>dwc_moreinfo</mi></a>","P01953042","P01953042_01",NA,NA,NA,NA,NA,NA,NA,NA,"B2 109",NA,NA,NA,NA,NA
"21","2015-09-03 18:44:58-03","MNHN","RECOLNAT_MNHN_P","P01953043","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Mosén",NA,"1874","4","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01953043' target='other'> <mi>dwc_moreinfo</mi></a>","P01953043","P01953043_01",NA,NA,NA,NA,NA,NA,NA,NA,"1646",NA,NA,NA,NA,NA
"22","2015-09-03 18:44:58-03","MNHN","RECOLNAT_MNHN_P","P01953046","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Smith, L.B.",NA,"1965","3","5",NA,"Brasil","Distrito Federal",NA,NA,"-47.88333","-15.56667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01953046' target='other'> <mi>dwc_moreinfo</mi></a>","P01953046","P01953046_01",NA,NA,NA,NA,NA,NA,NA,NA,"15026",NA,NA,NA,NA,NA
"23","2015-09-03 18:44:58-03","MNHN","RECOLNAT_MNHN_P","P01953047","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Irwin, H.S.|Wasshausen, D.C.|Maxwell, H.",NA,"1968","1","24",NA,"Brasil",NA,NA,"50 km N of Corumbá de Goiás on road to Niquelândia, Goiás, in valley of Rio Maranhão.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01953047' target='other'> <mi>dwc_moreinfo</mi></a>","P01953047","P01953047_01",NA,NA,NA,NA,NA,NA,NA,NA,"19108",NA,NA,NA,NA,NA
"24","2015-09-03 18:44:58-03","MNHN","RECOLNAT_MNHN_P","P01953045","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Mexia, Y.",NA,"1931","4","1",NA,"Brasil","Minas Gerais","Corinto","Fazenda do Diamante. Olhos de Água.","-44.4564018249512","-18.3808002471924","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01953045' target='other'> <mi>dwc_moreinfo</mi></a>","P01953045","P01953045_01","49021","auto",NA,NA,NA,NA,NA,NA,"5501",NA,NA,NA,NA,NA
"25","2020-12-11 11:40:08-03","UFMG","BHCB","146861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Costa, HES; Mota, RC da","H97","2009","12","05","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim","-44.2325","-20.115556",NA,"Erva com inflorescências esverdeadas e caules tuberculosos.; Fenda na rocha na base do Morro da Dolomita.","BHCB052614",NA,NA,NA,"1022","1022","2019",NA,NA,"10",NA,"-44.2325","-20.115556",NA,NA,NA
"26","2020-12-11 11:40:08-03","UFMG","BHCB","184608","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Mota, RC da","4012","2016","02","16","Southern America","Brasil","Minas Gerais","Jequitaí","Curral de Pedras","-44.555","-17.08",NA,"Projeto desenvolvido pelo Instituto Prístino.; Erva rupestre; inflorescências verdes.; Coletada em fendas de bloco rochoso em Mata de Galeria.","BHCB049895",NA,NA,NA,"562","562","2016",NA,NA,"02",NA,"-44.555","-17.08","16",NA,NA
"27","2020-12-11 11:40:08-03","UFMG","BHCB","78666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Melo, PHA de; Lombardi, JA","400","2003","02","01","Southern America","Brasil","Minas Gerais","Arcos","Fazenda Faroeste. Rio São Miguel.","-45.5393981933594","-20.2819004058838",NA,"Sobre afloramento calcáreo. Herbácea. Rupestre. Espiga verde.",NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-12-11 11:40:08-03","UFMG","BHCB","40468","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Salino, A; Gotschalg, A","4055","1998","02","15","Southern America","Brasil","Minas Gerais","Januária","Vale do Peruaçu., Mata ciliar do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,"Erva, folhas levemente carnosas, sobre rochas.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2009-07-17 14:12:00-03","MO","MOBOT","2855055","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","C.L. Ichaso",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 12023","1966","1","26","South America","Brazil","Distrito Federal",NA,"Soil-filled crevices on outcrop. Steep wooded slopes, Côrrego Landim, ca. 25 km. N. of Brasilia, D.F.",NA,NA,NA,NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2009-07-31 17:15:00-03","MO","MOBOT","2855271","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","C.L. Ichaso",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19108","1968","1","24","South America","Brazil","Goiás",NA,"50 km N. of Corumba de Goiás on road to Niquelâo. Forested limestone outcrop.",NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2013-05-07 06:03:00-03","MO","MOBOT","2855413","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Ricardo Callejas",NA,"Ynés Mexia","Mexia 5501","1931","4","1","South America","Brazil","Minas Gerais",NA,"Districto Corinto. Fazenda do Diamante. Olhos de Agua. Water-seeping cliff in shade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2008-05-27 22:02:00-03","MO","MOBOT","2855528","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Lyman B. Smith","Smith 15026","1965","3","5","South America","Brazil","Distrito Federal",NA,"By Limestone outcrop, Fercal.","-47.88333","-15.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-08-31 09:13:47-03","INPA","INPA","204407","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Kirkbride Junior, JH","4741","1982","04","27","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Queima-Lençol","-47.85","-15.533333",NA,NA,"INPA0204407","INPA0204407 INPA0204407_e",NA,NA,"850","850",NA,NA,NA,NA,NA,"-47.85","-15.533333",NA,NA,NA
"34","2020-08-31 09:13:47-03","INPA","INPA","52304","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Ichaso, CLF",NA,"Irwin, HS","12023","1966","01","26","Southern America","Brasil","Distrito Federal","Brasília","Steep wooded slopes, Côrrego Landim, ca. 25 km N of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0052304","INPA0052304 INPA0052304_e","70570","auto","850","850","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2019-12-19 11:19:59-03","UFG","UFG","1825","S","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Guimarães, E.F.",NA,"Rizzo, J.A.; Barbosa, A.","3961","1969","03","06",NA,"Brasil","Goiás","Goiânia","Morro dos Lobos, Localizada nas elevações que forma o Morro dos Lobos. Mata primitiva. Sobre uma grande pedra.","-49.2538986206055","-16.6786003112793",NA,"Herbáceo.",NA,NA,"25250","auto",NA,NA,"2003",NA,NA,"12",NA,NA,NA,"05",NA,NA
"36","2020-09-12 05:00:02-03","US","US","3275202","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"J. H. Kirkbride","4741","1982","4","27","South America - Neotropics","Brazil",NA,NA,"Fazenda Queima-Lençol","-47.85","-15.53",NA,NA,"US01331404","US01331404_01",NA,NA,"850",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"37","2020-09-12 05:00:02-03","US","US","2755144","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19108","1968","1","24","South America - Neotropics","Brazil",NA,NA,"Serra dos Pireneus. 50 km of Corumbá de Goiás on road to Niquelândia, in valley of Rio Maranhão",NA,NA,NA,NA,"US01331408","US01331408_01",NA,NA,"800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"38","2020-09-12 05:00:02-03","US","US","2952765","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"E. P. Heringer, J. E. de Paula, R. C. de Mendonça & A. E. Heringer Salles","1026","1979","2","27","South America - Neotropics","Brazil",NA,NA,"Rio Maranhão Via DF-2 Fazenda Maranhão",NA,NA,NA,NA,"US01331407","US01331407_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"39","2020-09-12 05:00:02-03","US","US","1618126","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Y. Mexia","5501","1931","4","1","South America - Neotropics","Brazil","Corinto",NA,"Fazenda do Diamante. Olhos de Água",NA,NA,NA,NA,"US01331410","US01331410_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"40","2020-09-12 05:00:02-03","US","US","3226105","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"J. H. Kirkbride","3933","1981","2","26","South America - Neotropics","Brazil",NA,NA,"Perto do Rio das Salinas","-47.95","-15.52",NA,NA,"US01331405","US01331405_01",NA,NA,"840",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"41","2020-09-12 05:00:02-03","US","US","1483502","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"G. O. A. Malme","1450","1894","2","25","South America - Neotropics","Brazil","Chapada dos Guimarães",NA,"Santa Anna da Chapada",NA,NA,NA,NA,"US01331412","US01331412_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"42","2020-09-12 05:00:02-03","US","US","2952766","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"E. P. Heringer, J. E. de Paula, R. C. de Mendonça & A. E. Heringer Salles","1027","1979","2","27","South America - Neotropics","Brazil",NA,NA,"Rio Maranhão Via DF-2 Fazenda Maranhão",NA,NA,NA,NA,"US01331406","US01331406_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"43","2020-09-12 05:00:02-03","US","US","2534248","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"L. Smith","15026","1965","3","5","South America - Neotropics","Brazil",NA,NA,"Fercal","-47.88","-15.57",NA,NA,"US01331409","US01331409_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"44","2020-09-12 05:00:02-03","US","US","1194787","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"G. O. A. Malme","1450","1894","2","25","South America - Neotropics","Brazil","Chapada dos Guimarães",NA,"Sta Anna da Chapada",NA,NA,NA,NA,"US01331411","US01331411_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"45","2020-09-02 16:35:44-03","Cenargen","CEN","75697","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Andrielle Câmara Amaral","19","2006","01","31",NA,"Brasil","DF","BRASILIA","APA da Cafuringa próximo a entrada da Caverna dos Morcegos.","-47.9296989440918","-15.7797002792358","Exsicatas","Ocorrendo sobre rocha.","CEN00075697","CEN00075697","70570","auto",NA,NA,"2012",NA,NA,"01",NA,NA,NA,NA,"2",NA
"46","2020-09-02 16:35:44-03","Cenargen","CEN","47879","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Aécio Amaral-Santos","1896","2003","03","09",NA,"Brasil","DF","BRASILIA","DF 330, estrada que dá acesso à escola classe Rio do Ouro.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00047879","CEN00047879","70570","auto",NA,NA,"2003",NA,NA,"07",NA,NA,NA,NA,"2",NA
"47","2020-09-02 16:35:44-03","Cenargen","CEN","36276","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Roberta Cunha de Mendonça","4099","2000","02","29",NA,"Brasil","GO","NOVA ROMA","Fazenda Santa Clara (local denominado Sucuri ou Pinga), propriedade dos Srs. José Soares da Mata e Joaquim Soares da Mata.","-46.858611","-13.753611","Exsicatas","Erva ciófila, rupícola. Folhas crassas, discolor verde, superficial abaxial verde alvascenta, inflorescência ereta de cor verde, comum sobre os afloramentos de calcário. Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas do Goiás.","CEN00036276","CEN00036276",NA,NA,"485","485","2001",NA,NA,"05",NA,"-46.858611","-13.753611",NA,"1",NA
"48","2020-09-02 16:35:44-03","Cenargen","CEN","80312","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Jair Eustáquio Quintino de Faria Jr.","837","2010","04","22",NA,"Brasil","GO","NIQUELANDIA","Estrada entre Niquelândia - Muquém.","-48.311388","-14.451944","Exsicatas","Sobre rochas. Inflorescência verde, folha verde com nervura clara. HERBÁRIO UB - Goiás.","CEN00080312","CEN00080312",NA,NA,"569","569","2010",NA,NA,"04",NA,"-48.311388","-14.451944",NA,"1",NA
