"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"11","2016-09-29 15:09:00-03","NY","NYBG","423992","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","8990","1959","08","21","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf, Blumenau","-49.132229","-27.025081",NA,NA,"950","950","NY00423992","NY00423992_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561815' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","423985","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","P. K. H. Dusén",NA,NA,NA,"G. Jönsson","632a","1914","07","06","Brazil","Paraná","Piraquara","Banhado","-49.0631","-25.4419",NA,NA,NA,NA,"NY00423985","NY00423985_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561790' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-09-29 15:09:00-03","NY","NYBG","423991","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","3588","1956","08","16","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"700","700","NY00423991","NY00423991_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561802' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","423999","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00423999","NY00423999_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561793' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","424006","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"P. K. H. Dusén","12096","1912","08","29","Brazil","Paraná","Ipiranga","Ipiranga","-50.5842","-25.0242",NA,NA,NA,NA,"NY00424006","NY00424006_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561795' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"16","2016-09-29 15:09:00-03","NY","NYBG","423987","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","4326","1957","06","15","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","NY00423987","NY00423987_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561804' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","423995","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","E. Pereira; G. Eglei",NA,NA,NA,"E. Pereira","96","1953","07","16","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Alto das Agulhas Negras","-44.658333","-22.384444",NA,NA,"2700","2700","NY00423995","NY00423995_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561792' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","423996","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"G. G. Hatschbach","22232","1969","09","25","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquira, Abrigo 1","-49.0553","-25.3058",NA,NA,"1600","1600","NY00423996","NY00423996_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561811' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"19","2016-09-29 15:09:00-03","NY","NYBG","424008","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Kummrow","2489","1984","08","02","Brazil","Paraná","Campina Grande do Sul","Serra do Capivari","-49.0553","-25.3058",NA,NA,NA,NA,"NY00424008","NY00424008_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561798' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"20","2016-09-29 10:08:00-03","NY","NYBG","778237","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"F. O. Souza","124","2000","07","20","Brazil","São Paulo","Caraguatatuba","Caraguatatuba, Parque Estadual da Serra do Mar, Nucleo Caraguatatuba, trilha da Pedra Verde","-45.4097","-23.6203",NA,NA,NA,NA,"NY00778237","NY00778237_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=273665' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2016-09-29 15:09:00-03","NY","NYBG","424003","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"L. B. Smith","6283","1952","03","20","Brazil","Santa Catarina","Blumenau","Forest, Spitzkopf","-49.1","-26.88",NA,NA,"50","997","NY00424003","NY00424003_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561808' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"22","2016-09-29 15:09:00-03","NY","NYBG","424005","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","9857","1960","09","07","Brazil","Santa Catarina","Sao José","Serra da Boa Vista, Sao José","-48.6272","-27.6156",NA,NA,"1000","1000","NY00424005","NY00424005_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561806' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","423989","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"J. Cordeiro","123","1985","08","21","Brazil","Paraná","Morretes","Véu de Noiva","-48.8342","-25.4769",NA,NA,NA,NA,"NY00423989","NY00423989_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561813' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"24","2016-09-29 10:08:00-03","NY","NYBG","423981","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"A. C. Cervi","3705","1992","06","06","Brazil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0767","-25.3658",NA,NA,NA,NA,"NY00423981","NY00423981_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=273664' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2016-09-29 15:09:00-03","NY","NYBG","424002","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"G. F. J. Pabst","6069","1961","10","20","Brazil","Santa Catarina",NA,"Estr. BR 2. Serra do Espigao à 30 km de S. Cecília",NA,NA,NA,NA,"1300","1300","NY00424002","NY00424002_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561799' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","423982","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"G. G. Hatschbach","16835","1967","08","02","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-48.829656","-25.241299",NA,NA,NA,NA,"NY00423982","NY00423982_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561807' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","823100","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","A. M. W. Mennega",NA,NA,NA,"J. C. Lindeman","6403","1971","08","21","Brazil","Rio de Janeiro",NA,"Serra dos Orgãos, valley above Fazenda Bonfim.",NA,NA,NA,NA,"1600","1600","NY00823100","NY00823100_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936933' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","02705354","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.",NA,NA,NA,NA,"J. Wesenberg","JW1048","2010","07","22","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos, Trilha São Pedro.","-43.016944","-22.4575",NA,NA,NA,NA,"NY02705354","NY02705354_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997196' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2016-09-29 15:09:00-03","NY","NYBG","423986","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"B. Rambo","32442","1946","02","28","Brazil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4167","-28.6681",NA,NA,NA,NA,"NY00423986","NY00423986_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561801' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"30","2016-09-29 20:17:00-03","NY","NYBG","685191","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"J. R. Pirani",NA,NA,NA,"J. R. Pirani","4895","2001","10","19","Brazil","São Paulo","Campos do Jordao","Parque Estadual, Trilha do Rio Sapucaí.","-45.59","-22.73",NA,NA,NA,NA,"NY00685191","NY00685191_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887279' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-09-30 17:18:00-03","NY","NYBG","02064173","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1432",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Parque Estadual Pico do Paraná. Morro Pico do Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,"1700",NA,"NY02064173","NY02064173_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2419955' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"32","2016-09-29 19:23:00-03","NY","NYBG","685962","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"F. de Barros",NA,NA,NA,"F. de Barros","1890","1990","09","12","Brazil","São Paulo","Cananéia","Ilha do Cardoso, morro do Cardoso, 1° pico na trilha para o pico do Cardoso.","-47.9197","-25.0103",NA,NA,NA,NA,"NY00685962","NY00685962_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822963' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2016-09-29 22:56:00-03","NY","NYBG","887349","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"M. Sugiyama; C. B. Costa",NA,NA,NA,"C. B. Costa","504","2001","03","12","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgaos, Trilha para a Pedra do Sino.","-43.0011","-22.4517",NA,NA,"1200","1200","NY00887349","NY00887349_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093388' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2016-09-30 03:01:00-03","NY","NYBG","1183993","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"R. C. Forzza; D. C. Zappi",NA,NA,NA,"R. C. Forzza","4325","2006","11","21","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.887946","-21.704555",NA,NA,NA,NA,"NY01183993","NY01183993_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459534' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2016-09-30 03:19:00-03","NY","NYBG","1039091","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"D. C. Zappi",NA,NA,NA,"F. M. Ferreira","1136","2006","09","20","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata nebular entre a Cachoeirinha e a Gruta dos Três Arcos.","-43.7931","-21.8428",NA,NA,NA,NA,"NY01039091","NY01039091_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1481655' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","02330263","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.",NA,NA,NA,NA,"J. M. A. Braga","4468","1997","12","02","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Estrada para o Pico das Agulhas Negras.","-44.65833","-22.35833",NA,NA,"1800",NA,"NY02330263","NY02330263_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2523236' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","423984","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","A. F. M. Glaziou",NA,NA,NA,"A. F. M. Glaziou","19417",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Rio","-43.2075","-22.9031",NA,NA,NA,NA,"NY00423984","NY00423984_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561796' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"38","2016-09-29 15:09:00-03","NY","NYBG","424000","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","6852","1958","08","01","Brazil","Santa Catarina","Rio do Sul","Serra do Matador, Rio do Sul","-49.6431","-27.2144",NA,NA,"700","700","NY00424000","NY00424000_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561805' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"39","2016-09-29 15:09:00-03","NY","NYBG","424007","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","M. O. Dillon",NA,NA,NA,"R. Reitz","4792","1957","09","05","Brazil","Santa Catarina","Campo Alegre","Morro do Iquequerim, Campo Alegre","-49.2656","-26.1925",NA,NA,"1500","1500","NY00424007","NY00424007_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561809' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","823101","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","J. C. Lindeman",NA,NA,NA,"G. G. Hatschbach","16835","1967","08","02","Brazil","Paraná",NA,"Just below top of Pico de Garatuva, ca. 25 km NE of Curitiba.",NA,NA,NA,NA,"1600","1600","NY00823101","NY00823101_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936936' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","423994","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","E. Pereira; G. Eglei",NA,NA,NA,"E. Pereira","96","1953","07","16","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Alto das Agulhas Negras","-44.658333","-22.384444",NA,NA,"2700","2700","NY00423994","NY00423994_01","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=561791' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Apiales","itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
