"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus","previousCatalogNumber"
"11","2021-03-15 16:37:00-03","NY","NYBG","01405568","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Bixa","arborea","Bixa arborea","Huber","C. A. Cid Ferreira","8416","1986","11","10","South America","Brazil","Amazonas","Alvarães","Margem direita do rio Solimões, estrada que liga a cidade de Alvarães `a Vila Nogueira.","-64.8041654","-3.2597954","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2214953' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405568","NY01405568_01","J. F. Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-11-07 15:37:00-02","NY","NYBG","02595532","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Bixa","arborea","Bixa arborea",NA,"T. L. P. Couvreur","208","2009","10","22","South America","Bolivia","La Paz",NA,"Ixiamas","-68.06233","-13.15965","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306135' target='other'> <mi>dwc_moreinfo</mi></a>","NY02595532","NY02595532_01",NA,"223","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","01405572","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Bixa","arborea","Bixa arborea","Huber","C. A. Cid Ferreira","4422","1984","06","09","South America","Brazil","Mato Grosso",NA,"BR 364, Cuiabá-Porto Velho a 15 km da divisa dos Estados de Rondônia e Mato Grosso, Distrito de Patronal, Vila Bela da Santíssima Trindade.","-60.98","-12.22","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2214949' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405572","NY01405572_01","J. F. Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","02158447","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Bixa","arborea","Bixa arborea","Huber","R. de Lemos Fróes","20868","1945","05","02","South America","Brazil","Amazonas",NA,"Santo Antonio do Içá; T. firme alta","-67.9465342","-3.1022924","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315054' target='other'> <mi>dwc_moreinfo</mi></a>","NY02158447","NY02158447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-02-08 11:07:42-03","UNESP-IBB","BOTU","6355","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea huber",NA,"Estrela, M.R.","10-15376","1976","03","15",NA,"Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667",NA,"Árvore de até 2,5 m de altura, diâmetro de 9 cm, flor de cor rosea, fruto seco <ll>dwc_commonname:</ll> Coloral","BOTU006355",NA,NA,NA,NA,"huber","63°10'00w","7°31'00s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-11-24 17:10:33-03","UTFPR","DVPR","4393","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Caxambu, MG; et al.","4556","2013","02","02",NA,"Brasil","Espirito Santo","Sooretama","Reserva Natural da Vale - RNV.","-40.0406","-19.0829",NA,"árvore ca. 10m, heliófita. Flores alvas.; Relevo: suave - ondulado. Borda de floresta.","DVPR004393",NA,"Siqueira, GS","36","36",NA,"-40.0406","-19.0829","2013","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-10-18 16:24:00-02","UNEMAT","TANG","161","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Benth.","Santos, EC","16","2010","03","23",NA,"Brasil","Mato Grosso","Tangará da Serra","Jd. Araputanga","-57.4858016967773","-14.6194000244141",NA,"folhas simples levemente avermelhadaflores polistêmones, arbóreo","TANG000000161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA
"18","2016-10-18 16:24:00-02","UNEMAT","TANG","124","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Benth.","Fenner, A","1","2009","10","06",NA,"Brasil","Mato Grosso","Tangará da Serra","Unemat","-57.4858016967773","-14.6194000244141",NA,"folhas simples, filotaxia alternainflorescências em panículas terminais com flores de cor rosa clara, arbóreo","TANG000000124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA
"19","2016-10-18 16:24:00-02","UNEMAT","TANG","126","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Benth.","Batistti, M","1","2009","10","05",NA,"Brasil","Mato Grosso","Tangará da Serra","Unemat","-57.4858016967773","-14.6194000244141",NA,"folhas simples, filotaxia alternainflorescências em panículas terminais com flores de cor rosa clara, arbóreo","TANG000000126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA
"20","2016-10-18 16:24:00-02","UNEMAT","TANG","125","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Benth.","Iskierski, D","1","2009","10","19",NA,"Brasil","Mato Grosso","Tangará da Serra","Unemat","-57.4858016967773","-14.6194000244141",NA,"folhas simples, filotaxia alternainflorescências em panículas terminais com flores de cor rosa clara, arbóreo","TANG000000125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:35:47-03","EAO","IAN","144514","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Pires, JM","s.n.","1974","10","09","Southern America","Brasil","Pará","Timboteua",NA,NA,NA,NA,"Árvore grande. Amostra química nº 233.","IAN144514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-30 12:35:47-03","EAO","IAN","150273","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Cordeiro, MR","609","1975","08","24","Southern America","Brasil","Rondônia",NA,"Margem da estrada Belmonte.",NA,NA,NA,"Árvore de 6m e 40cm de circunferência, frutos maduros.","IAN150273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-30 12:35:47-03","EAO","IAN","152713","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Marinho, LR","519","1976","06","11","Southern America","Brasil","Amazonas",NA,"Projeto RADAM, rio Marauia, afluente do rio Negro, ponto 12, mata de terra arenosa.",NA,NA,NA,"Árvore de 15m e 1m de circunferência; frutos maduros.","IAN152713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:35:47-03","EAO","IAN","152822","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Bahia, TRA","54","1976","06","02","Southern America","Brasil","Amazonas",NA,"Projeto RADAM, estrada Transamazônica, capoeira de terra firme.",NA,NA,NA,"Arbusto de 4m de altura; frutos marrons.","IAN152822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:35:47-03","EAO","IAN","175890","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Freitas, JC; Ferreira, GC","70","2002","08","21","Southern America","Brasil","Pará","Paragominas","Área experimental 2002.","-48.781667","-3.523139",NA,"Árvore, 15m alt. x 47,7cm DAP; base reta; fuste reto; ritidoma marrom-amarelado, rugoso; lenticelas não evidentes; casca morta marrom-claro, cor de abóbora entre as cascas viva e morta; casca viva cor de vinho, 0,5cm espess.; alburno a","IAN175890",NA,"Cordeiro, MR",NA,NA,NA,"-48.781667","-3.523139","2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:35:47-03","EAO","IAN","48801","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Monteiro, RC de","322","1932","04","27","Southern America","Brasil","Pará",NA,"Aderson Camp near Tavio Creek, Tapajós Region.",NA,NA,NA,NA,"IAN048801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:35:47-03","EAO","IAN","60913","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ducke, A","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN060913","IAN060913 IAN060913_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-04-08 17:37:29-03","EAO","IAN","FRUTO201","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Freitas, JC; Ferreira, GC","70","2002","08","21","Southern America","Brasil","Pará","Paragominas","Área experimental 2002.","-48.781667","-3.523139",NA,"Árvore, 15m alt. x 47,7cm DAP; base reta; fuste reto; ritidoma marrom-amarelado, rugoso; lenticelas não evidentes; casca morta marrom-claro, cor de abóbora entre as cascas viva e morta; casca viva cor de vinho, 0,5cm espess.; alburno","IANFRUTO201",NA,"Cordeiro, MR",NA,NA,NA,"-48.781667","-3.523139","2002","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-04-08 17:37:29-03","EAO","IAN","XILO467","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Cordeiro, MR","609","1975","08","24","Southern America","Brasil","Rondônia",NA,"Margem da estrada Belmonte.",NA,NA,NA,"Árvore de 6m e 40cm de circunferência, frutos maduros.","IANXILO467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-04-08 17:37:29-03","EAO","IAN","XILO469","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Marinho, LR","519","1976","06","11","Southern America","Brasil","Amazonas",NA,"Projeto RADAM, rio Marauia, afluente do rio Negro, ponto 12, mata de terra arenosa.",NA,NA,NA,"Árvore de 15m e 1m de circunferência; frutos maduros.","IANXILO469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:35:47-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","UHE Belo Monte","286","2000","11","24","Southern America","Brasil","Pará","Altamira",NA,"-52.2064018249512","-3.20333003997803",NA,"Folha abaxialmente tomentosa, marrom; frutos achatados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:35:47-03","EAO","IAN","182626","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Nascimento, MP do","s.n.","1997","08","20","Southern America","Brasil","Pará","Belém","EMBRAPA-CPATU. Horto de Plantas Medicinais.","-48.5043983459473","-1.4558299779892",NA,"Arvoreto de 4m","IAN182626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"33","2021-03-30 12:35:47-03","EAO","IAN","150630","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Erly","1193607","1975","10","07","Southern America","Brasil","Pará","Belterra","Santarém-Cuiabá. Coleção do IBDF.","-54.937198638916","-2.63638997077942",NA,NA,"IAN150630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"34","2021-04-08 17:37:29-03","EAO","IAN","XILO468","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Erly","1743608","1975","10","22","Southern America","Brasil","Pará","Belterra","Santarém-Cuiabá. Coleção do IBDF.","-54.937198638916","-2.63638997077942",NA,NA,"IANXILO468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"35","2021-03-30 12:35:47-03","EAO","IAN","150673","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Erly","1743608","1975","10","22","Southern America","Brasil","Pará","Belterra","Santarém-Cuiabá. Coleção do IBDF.","-54.937198638916","-2.63638997077942",NA,NA,"IAN150673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"36","2021-03-30 12:35:47-03","EAO","IAN","150610","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Erly","0943606","1975","09","30","Southern America","Brasil","Pará","Belterra","Santarém-Cuiabá. Coleção do IBDF.","-54.937198638916","-2.63638997077942",NA,NA,"IAN150610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"37","2021-04-08 17:37:29-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Oliveira, GJ; Cabral, LD; Pedroso, ACR","s.n.","2003","12","16","Southern America","Brasil","Pará","Belterra","Rodovia Santarém-Cuiabá, km 83. Mata primária, solo argiloso.","-54.937198638916","-2.63638997077942",NA,"Árvore, 21m alt.; base reta; fuste cilíndrico; ritidoma cinza, estriado; casca morta marrom, 0,8mm espess.; casca viva alaranjada, cheiro goiaba verde, 0,1cm espess.; alburno amarelado; exsudato seiva laranja, velocidade lenta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"38","2021-04-08 17:37:29-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Cabral, LD; Oliveira, GJ; Pedroso, ACR","s.n.","2003","12","16","Southern America","Brasil","Pará","Belterra","Rodovia Santarém-Cuiabá, km 83. Mata primária, solo argiloso.","-54.937198638916","-2.63638997077942",NA,"Árvore; 15m alt.; base reta; ritidoma cinza estriado; casca morta esverdeada, 1mm espess.; casca viva alaranjada, cheiro de goiaba verde, 1mm espess.; alburno esbranquiçado; exsudato seiva laranja, velocidade lenta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"39","2021-03-30 12:35:47-03","EAO","IAN","150564","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Erly","0802805","1975","09","15","Southern America","Brasil","Pará","Belterra","Santarém-Cuiabá. IBDF.","-54.937198638916","-2.63638997077942",NA,NA,"IAN150564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74752","auto",NA,NA,NA,NA,NA,NA
"40","2021-03-30 12:35:47-03","EAO","IAN","159853","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, MG da","3166","1977","05","28","Southern America","Brasil","Pará","Paragominas","Itinga do Pará. Mata virgem, terra firme, argilosa.","-47.3527984619141","-2.99583005905151",NA,"Árvore de 15m x 40cm de diâmetro, 10m de fuste, fruto seco.","IAN159853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA,NA
"41","2021-03-30 12:35:47-03","EAO","IAN","10410","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ducke, A","831","1941","11",NA,"Southern America","Brasil","Pará","Peixe-Boi","Ad viam ferream inter Belem et Bragança, silva non inundabili.","-47.312198638916","-1.19193994998932",NA,"Arbor mediveris flor roseis.","IAN010410","IAN010410 IAN010410_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27180","auto",NA,NA,NA,NA,NA,NA
"42","2021-03-30 12:35:47-03","EAO","IAN","170901","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Zimmerman, B","s.n.","2000","02",NA,"Southern America","Brasil","Pará","Redenção",NA,"-50.0313987731934","-8.02861022949219",NA,"Aldeia Aukre. BK - Q.36.","IAN170901",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,"64747","auto",NA,NA,NA,NA,NA,NA
"43","2021-03-30 12:35:47-03","EAO","IAN","164151","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ribeiro, BGS","1911","1995","11","21","Southern America","Brasil","Pará","Santarém","Km 67, Flona do Tapajós, Campo de Experimento de Durabilidades Naturais. parcela 36-15-04.","-54.7083015441895","-2.44305992126465",NA,"Árvore de 12m de altura, frutos jovens, cor marron esverdeado.","IAN164151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:35:47-03","EAO","IAN","184920","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Nascimento, EAP","16",NA,NA,NA,"Southern America","Brasil","Pará","Santarém","Km 67, rodovia Santarém Cuiabá , Floresta Nacional do Tapajós,mata alta de terra firme,solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,"Árvore de 13 m de altura e 25 cm de DAP,frutos marrons escuros.","IAN184920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:35:47-03","EAO","IAN","164151","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ribeiro, BGS; Oliveira, JCL de","1911","1995","11","29","Southern America","Brasil","Pará","Santarém","Tauari. Km 67 mata da flona do Tapajos, campos de experimentos de Durabilidade naturais. Parc. 36/15/04.","-54.7083015441895","-2.44305992126465",NA,"06 amostras.","IAN164151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:35:47-03","EAO","IAN","147929","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","09","09","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 km 79 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 13m e 80cm.","IAN147929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:37:29-03","EAO","IAN","XILO2004","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","09","09","Southern America","Brasil","Pará","Santarém","Zona Branco Belterra BR 165 km 79 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 13m e 80cm.","IANXILO2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:37:29-03","EAO","IAN","XILO465","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","10","18","Southern America","Brasil","Pará","Santarém","Zona Jotoarana Belterra BR 165 km 117 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 8m.","IANXILO465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
