"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"59","2021-03-16 17:56:20-03","UCS","HUCS","47838","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3123","2016","12","09",NA,"Brasil","Rio Grande do Sul","Caminho para o Silveirão","-49.957097","-28.654583","1225","1225",NA,"Epífito em troncos de Dicksonia em decoposição, interior da mata","HUCS001847","HUCS001847","São José dos Ausentes",NA,NA,NA,NA,"2018","-49.957097","-28.654583",NA,"06",NA,NA,NA,NA,NA,NA
"60","2021-03-16 17:56:20-03","UCS","HUCS","47842","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2705","2016","09","03",NA,"Brasil","Rio Grande do Sul","Estrada para Fortaleza próximo ao antigo Abatedouro","-50.060917","-29.059111","1041","1041",NA,"Erva rizomatosa em barranco úmido de arroio, à sombra. Também em base de Dicksonia","HUCS001832","HUCS001832","Cambará do Sul",NA,NA,NA,NA,"2018","-50.060917","-29.059111",NA,"06",NA,NA,NA,NA,NA,NA
"61","2021-03-16 17:56:20-03","UCS","HUCS","47843","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3236","2016","12","12",NA,"Brasil","Santa Catarina","Morro da Antena","-49.857694","-27.921611","1646","1646",NA,"Erva rupícola sobre pared~]ao rochoso, nos entornos da cascata que congela. Local mais seco e emio ensolarado","HUCS001819","HUCS001819","Urupema",NA,NA,NA,NA,"2018","-49.857694","-27.921611",NA,"06",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:56:20-03","UCS","HUCS","47852","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3314","2017","01","16",NA,"Brasil","Rio Grande do Sul","Topo do morro da Serra do Faxinal, campo e mata à direita da estrada","-50.042333","-29.180031","959","959",NA,"Erva rizomatosa, epífito sobre tronco de decomposição, interior de mata nebular à sombra","HUCS001820","HUCS001820","Cambará do Sul",NA,NA,NA,NA,"2018","-50.042333","-29.180031",NA,"06",NA,NA,NA,NA,NA,NA
"63","2021-03-16 17:56:20-03","UCS","HUCS","47854","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2828","2016","10","16",NA,"Brasil","Rio Grande do Sul","Pico Montenegro","-49.808028","-28.614194","1247","1247",NA,"Epífito, rupícola em mata nebular","HUCS001852","HUCS001852","São José dos Ausentes",NA,NA,NA,NA,"2018","-49.808028","-28.614194",NA,"06",NA,NA,NA,NA,NA,NA
"64","2021-03-16 17:56:20-03","UCS","HUCS","47859","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3004","2016","11","17",NA,"Brasil","Santa Catarina","Estrada para o Alto Quiriri, mata próxima à mangueira","-48.976778","-26.024583","1370","1370",NA,"Erva rizomatosa, epífita em caule de árvores, mata nebular com regato. Plantas à sombra e também ao sol","HUCS001817","HUCS001817","Garuva",NA,NA,NA,NA,"2018","-48.976778","-26.024583",NA,"06",NA,NA,NA,NA,NA,NA
"65","2021-03-16 17:56:20-03","UCS","HUCS","47863","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3316","2017","01","16",NA,"Brasil","Rio Grande do Sul","Topo do morro da Serra do Faxinal, campo e mata à direita da estrada","-50.042333","-29.180028","959","959",NA,"Epífito em tronco de árvore, córtex espesso, interior da mata nebular formando relva.","HUCS001851","HUCS001851","Cambará do Sul",NA,NA,NA,NA,"2018","-50.042333","-29.180028",NA,"06",NA,NA,NA,NA,NA,NA
"66","2021-03-16 17:56:20-03","UCS","HUCS","47864","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2955","2016","11","14",NA,"Brasil","Paraná","Pico Camapuã","-48.863722","-25.262611","1423","1423",NA,"Erva rizomatosa, epifítica em tronco de árvore, junto à caminho na subida ao pico, à meia luz, mata altomontana","HUCS001855","HUCS001855","Campina Grande do Sul",NA,NA,NA,NA,"2018","-48.863722","-25.262611",NA,"06",NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:56:20-03","UCS","HUCS","47878","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2635","2016","09","01",NA,"Brasil","Rio Grande do Sul","Fazenda Irmãos Nunes","-50.101833","-28.996556","1031","1031",NA,"Erva rizomatosa sobre rochas, galhos e troncos de Dicksonia, em mata ciliar de arroio, mata de araucária, meia luz.","HUCS001823","HUCS001823","Cambará do Sul",NA,NA,NA,NA,"2018","-50.101833","-28.996556",NA,"06",NA,NA,NA,NA,NA,NA
"68","2021-03-16 17:56:20-03","UCS","HUCS","47954","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2619","2016","09","01",NA,"Brasil","Rio Grande do Sul","Fazenda Irmãos Nunes","-50.051833","-28.996556","1031","1031",NA,"Erva rizomatosda terrícola em barrancos de arroio , à sombra, solo úmido junto a Lellingeria itatimensis","HUCS001831","HUCS001831","Cambará do Sul",NA,NA,NA,NA,"2018","-50.051833","-28.996556",NA,"06",NA,NA,NA,NA,NA,NA
"69","2021-03-16 17:56:20-03","UCS","HUCS","47979","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2493","2016","07","10",NA,"Brasil","Rio Grande do Sul","Estrada para o Cânion Josafá","-50.071111","-29.370278","940","940",NA,"Epífito, rupícola, terrícola em mata de araucária formando relva em rochas ou solo, à sombra. Interior da mata .","HUCS001821","HUCS001821","São Francisco de Paula",NA,NA,NA,NA,"2018","-50.071111","-29.370278",NA,"06",NA,NA,NA,NA,NA,NA
"70","2021-03-16 17:56:20-03","UCS","HUCS","47989","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2667","2016","10","15",NA,"Brasil","Rio Grande do Sul","Fazenda Potreirinhos","-49.975217","-28.598203","1200","1200",NA,"Erva rizomatosa, formando relva em barranco de cachoeira à sombra, junto à regato.","HUCS001834","HUCS001834","São José dos Ausentes",NA,NA,NA,NA,"2018","-49.975217","-28.598203",NA,"06",NA,NA,NA,NA,NA,NA
"71","2021-03-16 17:56:20-03","UCS","HUCS","48034","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3995","2017","11","18",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos, PARNASO, Parque Nacional","-43.016306","-22.454028","2034","2034",NA,"Erva rizomatosa rupícola em rochas e solo sombreados e úmidos, frondes pendentes, à sombra. Subida para o Sino, mata nebular de altitude.","HUCS001853","HUCS001853","Teresópolis",NA,NA,NA,NA,"2018","-43.016306","-22.454028",NA,"06",NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:56:20-03","UCS","HUCS","48038","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3088","2016","12","08",NA,"Brasil","Rio Grande do Sul","Itaimbezinho, próximo Sede do Parque","-50.078792","-29.158775","918","918",NA,"Erva rizomatosa, recobrindo face de paredão rochoso, úmido e meio sombreado. Junto a H. fragile, entre musgos","HUCS001827","HUCS001827","Cambará do Sul",NA,NA,NA,NA,"2018","-50.078792","-29.158775",NA,"06",NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:56:20-03","UCS","HUCS","48039","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2633","2016","09","01",NA,"Brasil","Rio Grande do Sul","Fazenda Irmãos Nunes","-50.051833","-28.985167","1031","1031",NA,"Terrícola, epífito em barrancos úmidos de arroio. Também, em base de Dicksonia à sombra em meia luz. Abundante, formando relva","HUCS001848","HUCS001848","Cambará do Sul",NA,NA,NA,NA,"2018","-50.051833","-28.985167",NA,"06",NA,NA,NA,NA,NA,NA
"74","2021-03-16 17:56:20-03","UCS","HUCS","48040","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2643","2016","09","01",NA,"Brasil","Rio Grande do Sul","Fazenda Irmãos Nunes","-50.051833","-28.985167","1031","1031",NA,"Epífito em tronco de Dicksonia em área aberta junto à arroio","HUCS001826","HUCS001826","Cambará do Sul",NA,NA,NA,NA,"2018","-50.051833","-28.985167",NA,"06",NA,NA,NA,NA,NA,NA
"75","2021-03-16 17:56:20-03","UCS","HUCS","48041","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2819","2016","10","15",NA,"Brasil","Rio Grande do Sul","Estrada do Silveira","-49.95425","-28.586083","1225","1225",NA,"Erva pendente em base de troncos de Dicksonia, à sombra, junto à regato, frondes com até 25 cm de comprimento","HUCS001816","HUCS001816","São José dos Ausentes",NA,NA,NA,NA,"2018","-49.95425","-28.586083",NA,"06",NA,NA,NA,NA,NA,NA
"76","2021-03-16 17:56:20-03","UCS","HUCS","49188","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3230","2016","12","12",NA,"Brasil","Santa Catarina","Morro da Antena","-49.856389","-27.922222","1646","1646",NA,"Erva rizomatosa em paredão rochoso, meio seco, mata nebular, meia luz","HUCS001740","HUCS001740","Urupema",NA,NA,NA,NA,"2019","-49.856389","-27.922222",NA,"02",NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:56:20-03","UCS","HUCS","49207","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2600","2016","08","25",NA,"Brasil","Rio Grande do Sul","ponte Rio São Marcos","-51.010639","-29.016456","706","706",NA,"Erva terrícola, rizomatosa em barrancos do arroio São Marcos, à sombra, junto à musgos","HUCS001841","HUCS001841","Caxias do Sul",NA,NA,NA,NA,"2019","-51.010639","-29.016456",NA,"02",NA,NA,NA,NA,NA,NA
"78","2021-03-16 17:56:20-03","UCS","HUCS","49218","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","4398","2018","04","01",NA,"Brasil","São Paulo","Serra da Bocaina, trilha para o rio (banheiros do PN) e trilha para o arroio","-44.616639","-22.733889","1513","1513",NA,"Erva rastejante em troncos de árvores de Dicksonia, interior de vale com regato","HUCS001752","HUCS001752","São José do Barreiro",NA,NA,NA,NA,"2019","-44.616639","-22.733889",NA,"02",NA,NA,NA,NA,NA,NA
"79","2021-03-16 17:56:20-03","UCS","HUCS","49225","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2697","2016","09","02",NA,"Brasil","Rio Grande do Sul","Rodovia para São José dos Ausente, sede da Pousada João de Barro","-50.112083","-29.016722","1004","1004",NA,"Rizomatosa em barrancos humosos de arroio sombreado, local úmido e pedregoso","HUCS001828","HUCS001828","Cambará do Sul",NA,NA,NA,NA,"2019","-50.112083","-29.016722",NA,"02",NA,NA,NA,NA,NA,NA
"80","2021-03-16 17:56:20-03","UCS","HUCS","49226","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","2640","2016","09","01",NA,"Brasil","Rio Grande do Sul","fazenda Irmãos Nunes","-50.051833","-28.996556","1031","1031",NA,"Epífito em troncos de árvores, sombreado, também em rochas e cáudice de Dicksonia","HUCS001746","HUCS001746","Cambará do Sul",NA,NA,NA,NA,"2019","-50.051833","-28.996556",NA,"02",NA,NA,NA,NA,NA,NA
"81","2021-03-16 17:56:20-03","UCS","HUCS","49222","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","3218","2016","12","12",NA,"Brasil","Santa Catarina","PARNA, sede do Parque, alojamento","-49.636833","-28.147111","1339","1339",NA,"Erva epífito em cáudice de Dicksonia sellowiana, interior de vale de encosta, com regato, à sombra","HUCS001835","HUCS001835","São Joaquim",NA,NA,NA,NA,"2019","-49.636833","-28.147111",NA,"02",NA,NA,NA,NA,NA,NA
"82","2021-03-16 17:56:20-03","UCS","HUCS","48073","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Gonzatti, F.","4018","2017","11","19",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","-44.732778","-22.361111","2200","2200",NA,"Epífito em troncos de árvore na mata ombrófila de encosta. Região da ponte, subida para sede Rebouças",NA,NA,"Itatiaia",NA,NA,NA,NA,"2018","-44.732778","-22.361111",NA,"07",NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:56:20-03","UCS","HUCS","857","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch, P.G.","Sehnem, A.","5444","1951","01","10",NA,"Brasil","Santa Catarina",NA,"-50.326099395752","-27.8160991668701","950","950",NA,"ad rupem","HUCS001829","HUCS001829","Lages",NA,NA,"70701","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:56:20-03","UCS","HUCS","40952","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.; Windisch, P.G.; Machado","Gonzatti, F.","677","2013","02","20",NA,"Brasil","Rio Grande do Sul","Ponte do Rio São Marcos - Divisa com Caxias","-51.0680999755859","-28.9710998535156","830","830",NA,"terrícola rizomatosa em barranco - margem do arroio","HUCS001836","HUCS001836","São Marcos",NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:56:20-03","UCS","HUCS","23298","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Gonzatti, F.","Jürgens, C.","135","1900",NA,NA,NA,"Brasil","Rio Grande do Sul","Serra João Rodriguez","-52.4258003234863","-29.7175006866455",NA,NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.; an feuchten Felsen","HUCS001854","HUCS001854","Santa Cruz do Sul",NA,NA,"38612","auto","2016",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:56:20-03","UCS","HUCS","859","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Sehnem, A.","Sehnem, A.","7303","1969","02","27",NA,"Brasil","Rio Grande do Sul","Taimbé","-50.5835990905762","-29.4480991363525","800","800",NA,"ad rupem in taimbé","HUCS001842","HUCS001842","São Francisco de Paula",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-26 13:10:39-03","UTFPR","HCF","29817","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","F. Gonzatti","F. Gonzatti","2635","2016","09","01",NA,"Brasil","RS","Fazenda Irmãos Nunes","-50.101944","-28.996667","1031","1031",NA,"erva rizomatosa sobre rochas, galhos e troncos de Dicksonia, em mata ciliar de arroio, mata de araucária, meia luz.",NA,NA,"Cambará do Sul",NA,NA,NA,NA,"2018","50°06'07 W","28°59'48 S",NA,"06",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:29:30-03","MBM","MBM","35024","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.","Brade, A.C.","Brade; Tamandaé, F.; Tamandaé, F.","6432","1913","06","04","Southern America","Brazil","Rio de Janeiro","Serra do Itatiaia",NA,NA,NA,NA,NA,NA,"MBM035024","MBM035024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-01 15:28:46-03","PUC-RIO","FCAB","0043","PreservedSpecimen","Plantae",NA,"Pteridophyta","Hymenophyllaceae","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"A. Sehnem","s.n.","1942","01","16",NA,"Brasil",NA,"Arroio das capoeiras Bom Jesús",NA,NA,NA,NA,NA,NA,"000043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-09-03 17:00:48-03","MNHN","RECOLNAT_MNHN_P","P01374231","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01374231' target='other'> <mi>dwc_moreinfo</mi></a>","P01374231","P01374231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2016-11-29 10:38:29-02","MNHN","RECOLNAT_MNHN_P","P01374232","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Spannagel, L.C.",NA,"1907",NA,NA,NA,"Brésil",NA,"S. Catharina, Lages",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01374232' target='other'> <mi>dwc_moreinfo</mi></a>","P01374232","P01374232_01 P01374232_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-03 17:00:48-03","MNHN","RECOLNAT_MNHN_P","P01374233","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Spannagel, L.C.",NA,"1907",NA,NA,NA,"Brésil",NA,"S. Catharina, Lages",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01374233' target='other'> <mi>dwc_moreinfo</mi></a>","P01374233","P01374233_01 P01374233_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-03 17:22:22-03","MNHN","RECOLNAT_MNHN_P","P01470582","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470582' target='other'> <mi>dwc_moreinfo</mi></a>","P01470582","P01470582_01 P01470582_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-11-29 10:38:32-02","MNHN","RECOLNAT_MNHN_P","P01470583","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470583' target='other'> <mi>dwc_moreinfo</mi></a>","P01470583","P01470583_01 P01470583_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 17:42:27-03","MNHN","RECOLNAT_MNHN_P","P01470584","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","Rosenst.",NA,"Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470584' target='other'> <mi>dwc_moreinfo</mi></a>","P01470584","P01470584_01 P01470584_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-04 18:05:41-03","MNHN","RECOLNAT_MNHN_P","P00622083","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Dusén, P.",NA,"1902","5","15",NA,"Brésil",NA,"Serra do Itaiaia",NA,NA,"2100",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622083' target='other'> <mi>dwc_moreinfo</mi></a>","P00622083","P00622083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161",NA,NA,NA,NA
"97","2015-09-05 08:07:32-03","MNHN","RECOLNAT_MNHN_P","P00622084","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","5","26",NA,"Brésil",NA,"Serra os Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622084' target='other'> <mi>dwc_moreinfo</mi></a>","P00622084","P00622084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA,NA,NA
"98","2015-09-21 09:31:46-03","MNHN","RECOLNAT_MNHN_P","P00622085","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","5","26",NA,"Brésil",NA,"Serra os Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622085' target='other'> <mi>dwc_moreinfo</mi></a>","P00622085","P00622085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA,NA,NA
"99","2020-09-09 14:13:25-03","MNHN","RECOLNAT_MNHN_P","P00622086","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Sanchez","Bonpland",NA,"1808",NA,NA,NA,"[Venezuela]",NA,"de la villa de Caracas, dans l'amérique méridionale",NA,NA,NA,NA,"hb","Herbier Bory de St Vincent, 1847. Fougères catal. n°54-22 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622086' target='other'> <mi>dwc_moreinfo</mi></a>","P00622086","P00622086_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-10-03 04:48:13-03","MNHN","RECOLNAT_MNHN_P","P00669211","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Venezuela]",NA,"Silla de Caracas [Crescit in devexis montis Silla de Caracas (Prov. Venezuelae)]",NA,NA,"990",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669211' target='other'> <mi>dwc_moreinfo</mi></a>","P00669211","P00669211_01",NA,"lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-04 17:47:38-03","MNHN","RECOLNAT_MNHN_P","P01328955","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","6",NA,NA,"Brésil",NA,"Serra os Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328955' target='other'> <mi>dwc_moreinfo</mi></a>","P01328955","P01328955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3348",NA,NA,NA,NA
"102","2015-09-04 17:47:38-03","MNHN","RECOLNAT_MNHN_P","P01328956","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","8","8",NA,"Brésil",NA,"Haut des Orgues",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328956' target='other'> <mi>dwc_moreinfo</mi></a>","P01328956","P01328956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3593",NA,NA,NA,NA
"103","2016-11-28 14:52:02-02","MNHN","RECOLNAT_MNHN_P","P01328957","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1874","7","8",NA,"Brésil",NA,"Rio de Janeiro (Environs)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328957' target='other'> <mi>dwc_moreinfo</mi></a>","P01328957","P01328957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7351",NA,NA,NA,NA
