"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"449","2020-12-11 11:41:49-03","UFMG","BHCB","45437","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Furlan, A; et al.","s.n.","1988","04","09","Brasil","São Paulo","Ubatuba","picinguaba. Restinga. Estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,NA,"Arbusto, 2m de altura, frutos verdes (parece Monimiaceae).","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:41:49-03","UFMG","BHCB","45436","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Ribeiro, JELS; et al.","s.n.","1988","02","06","Brasil","São Paulo","Ubatuba","picinguaba-trilha atrás do alojamento. Restinga pr","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,NA,"Flores creme e frutos verde.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:41:49-03","UFMG","BHCB","45435","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Furlan, A; et al.","s.n.","1989","03","12","Brasil","São Paulo","Ubatuba","picinguaba-trilha da guarita","-45.0699996948242","-23.4300003051758",NA,NA,"34265",NA,NA,NA,"Árvore, 6m. Frutos verdes","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-11 11:41:50-03","UFMG","BHCB","69128","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Magalhães, GM","623","1941","09","09","Brasil","Minas Gerais","Belo Horizonte","Ponte Alta.","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,"Arbusto 2,0 m, pouco frequente.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-11 11:41:49-03","UFMG","BHCB","19770","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Andrade, PM de","1342","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-12-11 11:41:49-03","UFMG","BHCB","19766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Andrade, PM de","1341","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223",NA,NA,"29211",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-12-11 11:41:49-03","UFMG","BHCB","160551","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,"2012","10","19","Resende, UM; et al.","1173","2000","09","16","Brasil","Mato Grosso do Sul","Campo Grande","Reserva do Guariroba","-54.6464004516602","-20.4428005218506",NA,NA,"161190",NA,NA,NA,"Arbusto. Flores alvas.; Borda de mata","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-12-11 11:41:50-03","UFMG","BHCB","69124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Barreto, HLM","8719","1938","08","30","Brasil","Minas Gerais","Belo Horizonte","Ressaca.","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,"arbusto 2,0m, muito frequente.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-12-11 11:41:49-03","UFMG","BHCB","63057","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Mota, RC da","467","2001","06","14","Brasil","Minas Gerais","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,"13047",NA,NA,NA,"Planta coletada em mata de galeria, em área brejosa; subarbóreo; flores verde-claras.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-11 11:41:49-03","UFMG","BHCB","143068","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Simão-Bianchini, R; Rossi, L; Queiroz, RT","1647","2007","10","18","Brasil","São Paulo","Santo André","Rodoanel trecho sul, lote 1, estaca 31096","-46.5299987792969","-23.6599998474121",NA,NA,"27258",NA,NA,NA,"Arvoreta 4 m alt., em solo encharcado. Botões roxo claro. Frutos maduros enegrescidos","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-12-11 11:41:50-03","UFMG","BHCB","73829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Cordeiro, Z; Pirani, JR; Furlan, A","s.n.","1980","07","24","Brasil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte-Conceiçãod o Mato Dentro, Vale do Córrego Véu da Noiva.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"FLORA DA SERRA DO CIPÓ; Arbusto do substrato 2,5m alt. Flores alvo-arroxeadas.; Mata ciliar.","auto",NA,"Southern America",NA,"BHCB031648","BHCB031648",NA,NA,NA,NA,NA,NA,NA
"460","2020-12-11 11:41:50-03","UFMG","BHCB","69122","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Barreto, HLM","7797","1932","08","31","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,NA,"Arbusto 1,0m, pouco frequente.","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-12-11 11:41:49-03","UFMG","BHCB","168906","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G.Don",NA,NA,NA,NA,"Bovini, MG","1696","1999","08","31","Brasil","Rio de Janeiro","Rio de Janeiro","Xerém, Barragem de Saracuruna, orla da represa.","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,NA,NA,"Arbusto heliófilo ca. 2.5m. Folhas semi-cartáceas, discolores. Botões esverdeados.","auto",NA,"Southern America",NA,"BHCB014218",NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-11 11:41:50-03","UFMG","BHCB","32562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","sessiliflorum","Cestrum sessiliflorum","Sendtn.",NA,"1846",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Photo Negative Number: 33041",NA,"Typus",NA,NA,"BHCB035147",NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","464956","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","K.Thomsen",NA,NA,NA,"A.S. Barfod","Barfod 41650","1983","3","3","Ecuador","Carchi",NA,"San Marcos. Along trail leading to Río San Juan. Primary rain forest on terra firme. Ethobot. inform.: Herman Dinero.","-78.33333","1.11666",NA,NA,NA,"660.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3331931","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1296",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, Near Sarampuini[Mapiri region]",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","3331933","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1297",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, near Sarampiuni[Mapiri region]",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","3331974","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1617",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, near Mapiri","-68.18333","-15.4",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","3331978","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1618",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, near Mapiri","-68.18333","-15.4",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","3331984","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1619",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, near Mapiri","-68.18333","-15.4",NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2011-06-17 17:02:00-03","MO","MOBOT","3359044","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.","Foster's 1958 catalog notes file",NA,NA,NA,"José Steinbach","Steinbach G. 1560","1915","8",NA,"Bolivia","Santa Cruz","Sara","Montes de Buena Vista",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","943244","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii","Lingelsh.",NA,NA,NA,NA,"M. Toledo G.|J.C. Herrera","Toledo G. 30","1992","8","7","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff M; 1-3 kilómetros al S del Campamento Lago Caimán, en la Senda Flor de Oro.","-60.9","-13.61666",NA,NA,NA,"250.00000000","750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","3331919","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","baenitzii","Cestrum baenitzii angustifolium","Francey","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 1294",NA,NA,NA,"Bolivia","La Paz","Larecaja","San Carlos, near Sarampiuni, Mapiri",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"angustifolium",NA
"472","2011-02-24 10:43:00-03","MO","MOBOT","100351031","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum","Rusby","Foster's catalog notes file",NA,NA,NA,"Henry H. Rusby","Rusby 814","1885",NA,NA,"Bolivia",NA,NA,"Yungas",NA,NA,NA,NA,NA,"1828.80000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-06-29 10:57:00-03","MO","MOBOT","2920093","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum","Miers",NA,NA,NA,NA,"Louis O. Williams|Vicente Assis","Williams 7322","1945","6","10","Brazil","Minas Gerais",NA,"Betim. Fazenda do Cabuí, near Contagem.",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","3329884","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum","Miers","Foster's catalog note file",NA,NA,NA,"Miguel Bang","Bang 1414","1892",NA,NA,"Bolivia","La Paz","Larecaja","Guanay","-67.88333","-15.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2011-02-10 10:41:00-02","MO","MOBOT","469091","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","coriaceum","Cestrum coriaceum","Miers",NA,NA,NA,NA,"George Gardner","Gardner 1786","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","469353","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","hassleri","Cestrum hassleri","Francey",NA,NA,NA,NA,"Émile Hassler","Hassler 10310",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","2929182","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","lanceolatum","Cestrum lanceolatum","Schott ex Sendtn.","Lucia Freire",NA,NA,NA,"Lima","Lima 3594","1989","6","7","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Macaé de Cima, nascentes do rio das Flores, Sítio Sophronites. Mata de encosta.",NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2011-05-01 17:01:00-03","MO","MOBOT","100372169","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","conf. M. Nee (NY)",NA,NA,NA,"Manuel J. Macía|H. Romero|comunidad Huaorani de Dicaro","Macía 3263","1998","4","18","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur - Iro Km 114,1. En territorio de la comunidad Huaorani de Dicaro. Parcela temporal de muestreo (0.1 ha) Nº 16.","-76.18925","-1.02125",NA,NA,NA,"250.00000000","300.00000000","2",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"98-10",NA,NA
"479","2013-03-01 13:32:00-03","MO","MOBOT","1751134","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 20214","1992","8","15","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Masuale. Suelo un escasa roca, topografía colinada. Aspecto muy húmedo. Estrato herbáceo dominado de Cyclanthaceae, Polypodiophytos, Columnea, Geonoma. Tallos de los árbols cubiertos casi en su totalidad de Bryophytos. Aspecto nublado. Transectos de 50 x 2 m x 5 (0.05 Ha.).","-79.4333333","-2.6333333",NA,NA,NA,"780.00000000","800.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"94",NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","1064663","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Carlos E. Cerón|Gladys Benavides","Cerón Martínez 14169","1995","4","15","Ecuador","Morona-Santiago",NA,"San José Grande, cuenca del río Paute entre el río Cardenillo Grande y Cardenillo Chico. Bosque húmedo PreMontano. Topografía muy colinada, suelo rocoso. Transecta de 50 x 2 m. Informantes: Rómulo & Kléber Rivera.","-78.43333","-2.6",NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2008-05-27 22:02:00-03","MO","MOBOT","1201114","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Carlos Játiva|Carl C. Epling","Játiva 822","1964","7","18","Ecuador","Esmeraldas","San Lorenzo","New road near station San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2008-05-27 22:02:00-03","MO","MOBOT","1201227","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Carlos Játiva|Carl C. Epling","Játiva 2150","1967","8","5","Ecuador","Esmeraldas",NA,"Near Borbon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2009-08-24 05:34:00-03","MO","MOBOT","1754197","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. E. Benitez de Rojas",NA,NA,NA,"Linda K. Albert de Escobar|James P. Folsom","Escobar 3406","1983","3","31","Colombia","Antioquia","Guatapé","Vereda Santa Rita. Finca Montepinar","-75.16666","6.25",NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2008-05-27 22:02:00-03","MO","MOBOT","1233752","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Aída Alvarez|et al.","Alvarez 2440","1998","1","21","Ecuador","Pastaza","Pastaza","Río Acaro o Río Challuayacu (erróneamente como Río Manderoyacu en el mapa del IGM). Parcela temporal de inventario de bosque, 0.25 ha, cerca al sitio A propuesto para pozo exploratorio de petróleo de ARCO. Terraza del río, suelo coluvial, subestrato de roca arenisca de la formación Chambira.","-77.41666","-1.4",NA,NA,NA,"330.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"32",NA,NA
"485","2013-12-22 11:57:00-02","MO","MOBOT","1325320","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","L. & H. Miranda",NA,NA,NA,"Lider Miranda|H. Miranda","Miranda 25","1998","11","2","Ecuador","Manabí","Montecristi","Bosque Protector Sancan y Cerro Montecristi","-80.68333","-1.03333",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-06-02 05:37:00-03","MO","MOBOT","1350396","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Efraín Freire|M. Reina|Y. Reina","Freire Mayorga 1006","1995","12","23","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma. Parroquia Nono, carretera Calacalí-Nanegalito, km 30. Sendero hacia la cascada, pendiente 40% Bosque primario intervenido, muy húmedo montano bajo. Suelo café oscuro bastante arenoso. Transecto 1.","-78.63333","0.01666",NA,NA,NA,"1885.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2013-06-02 05:37:00-03","MO","MOBOT","1350710","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Efraín Freire|Carlos E. Cerón","Freire Mayorga 1297","1996","9","19","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma. Parroquia Nono, carretero Calacalí-Nanegalito, km 30. Sendero a la cumbre, pendiente 40%. Bosque intervenido muy humedo montano, suelo café oscuro, arenoso arcilloso.","-78.65","0.01666",NA,NA,NA,"2150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2013-06-02 05:37:00-03","MO","MOBOT","1350916","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Efraín Freire|Carlos E. Cerón","Freire Mayorga 1297A","1996","9","19","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma, parroquia Nono, carretera Calacalí-Nanegalito, km 30, sendero a la cumbre, pendiente 40%. Bosque intervenido muy húmedo montano, suelo café oscuro, arenoso, arcilloso.","-78.65","0.01666",NA,NA,NA,"2150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2015-04-30 05:52:00-03","MO","MOBOT","1350942","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Efraín Freire|M. Reina|M. Andi","Freire Mayorga 1528","1996","12","25","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma. Parroquia Nono, carretero Nono-Nanegalito, orillas del Río Alambí-sendero occidental. Bosque secundario muy húmedo montano bajo, suelo café claro con mucha hojarazca. Transecto 42.","-78.63333","0.01666",NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2014-11-15 05:40:00-02","MO","MOBOT","1351365","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","N. Pitman",NA,NA,NA,"Nigel Pitman|Tom Delinks","Pitman 1576","1997","8",NA,"Ecuador","Napo","Orellana","Yasuni National Park. Kms 14-15 of the Maxus/YPF pipeline road. E of Juan Tapuy's finca. Mature terra firme forest on flat terrain.","-76.53333","-0.51666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","1530483","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 35950",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2008-07-08 10:26:00-03","MO","MOBOT","1559284","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"Alwyn H. Gentry","Gentry 12039","1974","10","24","Ecuador","Los Ríos",NA,"Río Palenque Biological Station, ca. halfway between Quevedo and Santa Domingo de los Colorados, tropical wet forest.","-79.36666","-0.58333",NA,NA,NA,"200.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3657",NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","1716890","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M.Nee, 95",NA,NA,NA,"M. Toledo G.","Toledo G. 30","1996","8","8","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2008-05-27 22:02:00-03","MO","MOBOT","1716900","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M.Nee, 95",NA,NA,NA,"M. Toledo G.","Toledo G. 30","1996","8","8","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2013-12-29 15:47:00-02","MO","MOBOT","1749553","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón|Myriam Reyna|Germán Toasa|R. Romero|Maximo Reyes","Cerón Martínez 19920","1992","8","8","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares-Churute. Bosque muy seco Tropical y Bosque Seco Premontano. Cerca a Cumbre del Cerro Cimalon Pequeño entrando por el Pentagono. Bosque Primario. Suelo Pedregoso. Topografía colinada. Transecto de 50 x 2 m x 5 (0.05 Ha).","-79.66666","-2.45",NA,NA,NA,"350.00000000","400.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"89",NA,NA
"496","2011-06-09 16:53:00-03","MO","MOBOT","1749741","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 19974","1992","8","10","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cerro Cimalon Grande. Parte media. Topografía muy colinada. Suelo Pedregoso con grandes rocas. Bosque Primario. Transectos de 50 x 2 m x 5 (0.05 Ha.).","-79.58333","-2.4",NA,NA,NA,"370.00000000","430.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"91",NA,NA
"497","2011-06-09 16:54:00-03","MO","MOBOT","1756296","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 17882","1991","12","31","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Pancho Diablo. Topografía colinado, suelo rocoso, muy húmedo. Transectos de 50 x 2 m x 5 (0.05 HA).","-79.58333","-2.45",NA,NA,NA,"700.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"161",NA,NA
