"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"13","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025138","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","J. M. Silva","J. M. Silva; O. S. Ribas & J. Vaz","4550","2006","1","5",NA,"Brazil","Parana",NA,"Fazenda Mato Limpo, Berneck (Mun. Adrianópolis) Paraná, Brazil","-49","-24.6667",NA,"PMC - DPP 004; Arbusto, 2m; anteras alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-11-21 14:39:35-03","UFJF","CESJ","23286","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","S.A.C. Chiea","L. Krieger; et al.","CESJ23286","1988","12","17","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Córrego do Inácio.",NA,NA,NA,"Na mata, próxima ao curso d'água. Subarbusto, flores em botão, branco-esverdeado.","CESJ023286","CESJ023286","1989","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-11-21 14:39:35-03","UFJF","CESJ","27480","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"D.S. Almeida","s.n.","1993","05","05","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,"Arvoreta de sub-bosque.","CESJ027480",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-11-21 14:39:35-03","UFJF","CESJ","26349","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","D. Sette de Almeida","M. Eiterer; D.Sette de Almeida","128","1993","01","22","América do Sul","Brasil","Minas Gerais","Juiz de Fora","UFJF - Estrada Dom Orione, Estrada de terra que liga ao Dom Orione(Parcela 1).","-43.3502998352051","-21.7642002105713",NA,"Na mata secundária.Frequente, ca. 3,0m alt., apenas frutos.","CESJ026349",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-11-21 14:39:35-03","UFJF","CESJ","7391","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","S.A.C. Chiea","L. Krieger","CESJ7391","1969","10",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Na mata, folhas opostas, nervuras dorsais, cor ferrugem.","CESJ007391",NA,"1987","03","36144","auto",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"18","2019-11-21 14:39:35-03","UFJF","CESJ","22282","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","B. Chiavegatto","V.L.A. Garcia","s.n.","1988","03","22","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ022282",NA,"2001","08","36144","auto",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"19","2021-04-07 11:46:09-03","UFMS","CGMS","49197","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","J.M. Silva","J.M. Silva; O.S. Ribas; J. Vaz","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,"Anteras alvas. Habitat: Floresta atlântica. Habito: Arbusto. 2,00m de altura.","CGMS1079138",NA,"2006",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-01 16:34:33-03","UNICAMP","UEC","200237","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.",NA,"Padgurschi, MCG; Belinello, R","M352","2009",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 5.5 metros de altura. Frequência da espécie na parcela: n=2","UEC177702",NA,NA,NA,NA,NA,"-45.183333","-23.4",NA,"990","1045",NA,NA,NA,NA,NA
"21","2020-02-10 17:54:26-03","UNICAMP","UEC","147126","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.",NA,"Aguirre, GH; et al.","112","2005","04","21",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,"UEC071935","UEC071935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-01 16:34:33-03","UNICAMP","UEC","182822","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.",NA,"Brito, VLG","VLGB15","2010","10","29",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia.",NA,NA,NA,"Árvore.","UEC011513","UEC011513",NA,NA,NA,NA,NA,NA,NA,"900","1100",NA,NA,NA,NA,NA
"23","2020-02-10 17:54:26-03","UNICAMP","UEC","54449","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.",NA,"Silva, AF; Capellari Jr, L; Linnaeus, C","1373","1986","01","12",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Mata da Reserva.","-45.9375","-23.716667",NA,"flor, Árvore de 10 m, folhas bicolores sendo verde na face ventral e ferrugíneas na dorsal. Súber com grandes rugas verticais, casca fina castanha, lenho creme-amarelado, seiva incolor abundante, flores brancas mal cheirosas, frutos ve","UEC071938","UEC071938",NA,NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-02-10 17:54:26-03","UNICAMP","UEC","21051","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.","Goldenberg, R","Assumpção, CT","s.n.","1979","10","06",NA,"Brazil","São Paulo","Anhembi","Barreiro Rico, At river margin (Água das Pedras).","-49.388889","-22.670556",NA,"flor","UEC071934","UEC071934","1998",NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-02-18 09:35:12-03","UNICAMP","UEC","154952","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","(Mart.) A.DC.",NA,"Castro, AG","355","2000","08","09",NA,"Brazil","São Paulo","Bananal","Estação Ecológica de Bananal. Serra Bocaina. Próximo a um local de clareira natural.","-44.3199996948242","-22.6800003051758",NA,NA,"UEC045456","UEC045456",NA,NA,"26795","auto",NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA
"26","2019-11-06 09:56:25-03","UFOP","OUPR","5507","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Rezende, A.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"2011","02","44599","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"27","2019-11-06 09:56:25-03","UFOP","OUPR","1268","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Rezende, A.","Silva, J.L.; Roschel, M.B.","s.n.","1993","11","27",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Mata. Arbusto com 2m",NA,NA,"2011","02","44599","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA
"28","2020-10-14 10:02:54-03","FURB","FURB","13745","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Oliveira, A. A.","Stival-Santos, A.; Verdi, M. & Dreveck, S.","779","2009","07","29",NA,"Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.0816667","-27.0575",NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: arbórea; Fruto verde;","FURB29892","FURB29892","2017","08",NA,NA,"-49.0816667","-27.0575000","31","350","350",NA,NA,NA,NA,NA
"29","2020-10-14 10:02:54-03","FURB","FURB","26825","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Oliveira, A. A.","Korte, A.; Kniess, A.","3365","2010","05","21",NA,"Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09",NA,"Florística IFFSC 577 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB29894","FURB29894","2017","08",NA,NA,"-49.2308334","-27.0900000","31","601","601",NA,NA,NA,NA,NA
"30","2021-03-16 17:53:44-03","UCS","HUCS","29930","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","Slva, J.M.","Silva, J.M.","4550","2006","01","05",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo , Berneck","-48.9911003112793","-24.6571998596191",NA,"arbusto 2m, anteras alvas; Floresta Atlântica",NA,NA,"2006",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2014-10-14 15:56:54-03","BS","M","M-0165556","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Provinciae St. Pauli.",NA,NA,NA,NA,"M0165556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ISOTYPE",NA,NA,NA
"32","2014-10-14 15:56:54-03","BS","M","M-0165557","S","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis aeternis locis udis inter Lorena et Mochy das Cruces. Provinciae S. Pauli.",NA,NA,NA,NA,"M0165557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","HOLOTYPE",NA,NA,NA
"33","2019-08-16 08:40:02-03","UTFPR","HCF","19702","S","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.","J.M. Silva","J.M. Silva","4550","2006","06","05",NA,"Brasil","PR","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,"arbusto, 2 m; anteras alvas. Floresta Atlântica.",NA,NA,"2006",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-12-21 16:34:29-03","MBM","MBM","407315","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Brotto, M.L.","Brotto, M.L.; Lozano, E.D.; Lozano, E.D.","2363","2016","12","07","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.691917","-24.837917",NA,"Árvore com 5 m de altura; com botões florais.; Floresta Ombrófila Densa Montana (de porte baixo).","MBM407315","MBM407315","2016","12",NA,NA,"-48.691917","-24.837917","13","910","910",NA,NA,NA,NA,NA
"35","2020-12-21 16:34:29-03","MBM","MBM","258837","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Almeida, D.S.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,NA,"MBM258837","MBM258837",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-12-21 16:34:29-03","MBM","MBM","310379","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Silva, J.M.; Ribas, O.S.; Vaz, J.; Ribas, O.S.; Vaz, J.","4550","2006","01","05","Southern America","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,"MBM310379","MBM310379",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-12-21 16:34:29-03","MBM","MBM","199274","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Esteves, R.","68",NA,NA,NA,"Southern America","Brazil","São Paulo","Ibiúna","Parque Estadual de Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,"MBM199274","MBM199274",NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-12-21 16:34:29-03","MBM","MBM","122616","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Sobral, M.; et al.; et al.","5680",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Nova Lima","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"MBM122616","MBM122616",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-12-21 16:34:29-03","MBM","MBM","309529","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Silva, J.M.","Silva, J.M.; Pinto, E.S.; Poliquesi, C.B.; Pinto, E.S.; Poliquesi, C.B.","4529","2005","11","24","Southern America","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo","-48.9911003112793","-24.6571998596191",NA,NA,"MBM309529","MBM309529 MBM309529_1",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-12-21 16:34:29-03","MBM","MBM","309528","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Silva, J.M.; Pinto, E.S.; Poliquesi, C.B.; Pinto, E.S.; Poliquesi, C.B.","4530A","2005","11","24","Southern America","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,"Arbusto, 2,50m, fruto vinoso. Floresta atlântica","MBM309528","MBM309528 MBM309528_1",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2015-09-04 20:57:38-03","MNHN","RECOLNAT_MNHN_P","P05313540","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313540' target='other'> <mi>dwc_moreinfo</mi></a>","P05313540","P05313540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"284",NA,NA
"42","2015-09-04 20:58:29-03","MNHN","RECOLNAT_MNHN_P","P05313541","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313541' target='other'> <mi>dwc_moreinfo</mi></a>","P05313541","P05313541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3963",NA,NA
"43","2015-09-04 20:58:29-03","MNHN","RECOLNAT_MNHN_P","P05313542","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou",NA,"1867","10","10",NA,"Brasil","Rio de Janeiro",NA,"Mont os Orgues.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313542' target='other'> <mi>dwc_moreinfo</mi></a>","P05313542","P05313542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1580",NA,NA
"44","2015-09-04 20:58:29-03","MNHN","RECOLNAT_MNHN_P","P05313543","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou",NA,"1867","10","10",NA,"Brasil","Rio de Janeiro",NA,"St. Louis (os órgãos).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313543' target='other'> <mi>dwc_moreinfo</mi></a>","P05313543","P05313543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1579",NA,NA
"45","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313544","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou, A.",NA,"1868","4","29",NA,"Brasil","Rio de Janeiro",NA,"St. Louis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313544' target='other'> <mi>dwc_moreinfo</mi></a>","P05313544","P05313544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1578",NA,NA
"46","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313545","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313545' target='other'> <mi>dwc_moreinfo</mi></a>","P05313545","P05313545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313546","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313546' target='other'> <mi>dwc_moreinfo</mi></a>","P05313546","P05313546_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 658",NA,NA
"48","2015-09-04 21:00:34-03","MNHN","RECOLNAT_MNHN_P","P05313548","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","Mart. ex DC.",NA,"Glaziou, A.",NA,"1892","5","4",NA,"Brasil","Minas Gerais",NA,"Serrinha, prés le Santa Barbara.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05313548' target='other'> <mi>dwc_moreinfo</mi></a>","P05313548","P05313548_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19336",NA,NA
"49","2020-12-11 11:38:21-03","UFMG","BHCB","157258","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Gontijo, FD","229","2011","10","14","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Dique Santa Rita, Mina de Fábrica Nova, Complexo Mariana.Campo Rupestre Ferruginoso/Floresta Estacional Semidecidual","-43.439167","-20.188889",NA,"Árvore",NA,NA,NA,NA,NA,NA,"-43.439167","-20.188889",NA,"893","893",NA,NA,NA,NA,NA
"50","2020-12-11 11:38:21-03","UFMG","BHCB","177300","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2138","2015","04","29","Southern America","Brasil","Minas Gerais","Mariana","Mina Fazendão","-43.436667","-20.153611",NA,"Floresta Estacional Semidecidual",NA,NA,"2015","05",NA,NA,"-43.436667","-20.153611","01",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:38:21-03","UFMG","BHCB","183865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Sousa, NL; Souza, JAM; Avelar, R","377","2016","11","22","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.843333","-20.266111",NA,"Arbóreo, 7,8m alt. Terrestre. Botões florais brancos.; Floresta Estacional Semidecidual. Ao lado de curso d'água em encosta de barranco.",NA,NA,"2016","12",NA,NA,"-43.843333","-20.266111","15","1049","1049",NA,NA,NA,NA,NA
"52","2020-12-11 11:38:21-03","UFMG","BHCB","185660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Tameirão Neto, E; Campos, RDL","5567","2014","01","25","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.261931","-19.612842",NA,"Arbóreo; Frutificação; Mata do Borrachudo, face inferior da folha vermelha, altura 4,5m; Floresta estacional semidecidual","BHCB185660",NA,NA,NA,NA,NA,"-43.261931","-19.612842",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:38:21-03","UFMG","BHCB","185842","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","856","2014","08","23","Southern America","Brasil","Minas Gerais","Morro do Pilar",NA,"-43.316808","-19.278911",NA,"Arbóreo; Frutificação; Floresta estacional semidecidual","BHCB185842",NA,NA,NA,NA,NA,"-43.316808","-19.278911",NA,"611","611",NA,NA,NA,NA,NA
"54","2020-12-11 11:38:21-03","UFMG","BHCB","196952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Rezende, SG; Justo, AG","6656","2017","12","12","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.697778","-20.073056",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196952",NA,NA,NA,NA,NA,"-43.697778","-20.073056",NA,"1486","1486",NA,NA,NA,NA,NA
"55","2020-12-11 11:38:21-03","UFMG","BHCB","196953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Rezende, SG; Justo, AG","6657","2018","01","26","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.705278","-20.088333",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB196953",NA,NA,NA,NA,NA,"-43.705278","-20.088333",NA,"1308","1308",NA,NA,NA,NA,NA
"56","2020-12-11 11:38:21-03","UFMG","BHCB","16626","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Pequeno, PHA; et al.","13","1989","09","14","Southern America","Brasil","Minas Gerais","João Monlevade",NA,"-43.1735992431641","-19.8099994659424",NA,NA,"BHCB002820",NA,"2011","02","9985","auto",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:38:21-03","UFMG","BHCB","73571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Magalhães, GM","2800",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:38:21-03","UFMG","BHCB","73572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Barreto, HLM","6689",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:38:21-03","UFMG","BHCB","94317","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Ferreira, RM; França, GS","110","2005","05","22","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,"Arvoreta, 3m, frutos imaturos verdes, borda de mata, área do brucutu",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:38:21-03","UFMG","BHCB","94252","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Ferreira, RM; França, GS; Stehmann, JR","45","2004","12","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,"Arbustivo, 1,5m, flores brancas, Córrego Brucutu",NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:38:21-03","UFMG","BHCB","1169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,NA,"s.n.","1943","02","01","Southern America","Brasil","Minas Gerais","Santa Bárbara","Fonseca.","-43.4152984619141","-19.959400177002",NA,"Capoeira;arbusto;",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:38:21-03","UFMG","BHCB","63911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.",NA,"Mota, RC da; Viana, L","629","2001","01","29","Southern America","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,"Planta coletada em mata semidecídua; árvore.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-11 17:19:54-03","UFPR","UPCB","66368","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","brunnea","Miconia brunnea","DC.","Goldenberg, R.","Santos, M.F.dos","264","2008","03","13",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão.","-43.416667","-19.416667",NA,"Arvoreta, 4m. Pilosidade avermelhada. Folhas discolores, face adaxial verde, face abaxial vermelha. Ráquis da inflorescência rubro-esverdeada. Frutos imaturos verdes..","UPCB0016718","UPCB0016718","2009","01",NA,NA,"-43.416667","-19.416667","01",NA,NA,NA,NA,NA,NA,NA
