"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"47","2019-08-16 08:38:43-03","UTFPR","HCF","21536","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","L. Fonseca","M.G. Caxambu","7594","2016","10","13","Brasil","PR","Matelândia","Parque Nacional do Iguaçu - Estrada de","-53.873528","-25.361861","53°52'24,7 W","25°21'42,7 S","336","336","trepadeira com gavinhas, heliófita. Flores com cálice verde e corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","06","19",NA,NA,NA,NA,NA
"48","2020-02-28 11:49:48-03","UTFPR","HCF","30602","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","J.M.A. Jesus","V. Ariati","1779","2019","08","15","Brasil","PR","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"trepadeira de dossel, flor amarela. Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","02","56988","auto",NA,NA,NA
"49","2020-12-21 16:18:10-03","MBM","MBM","241268","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Udulutsch, R.G.","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","3029","1999","09","01","Brazil","Paraná","São Jorge do Oeste","Perobal",NA,NA,NA,NA,NA,NA,"Escandente, lenhosa, flor amarela. Floresta degradada.","MBM241268","MBM241268",NA,NA,"Southern America",NA,NA,NA,"2007","09","04",NA,NA,NA,NA,NA
"50","2020-12-21 16:18:10-03","MBM","MBM","263246","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Isernhagen, I.","Isernhagen, I.; Borgo, M.; Borgo, M.","111","1997","07","09","Brazil","Paraná","São Jorge do Oeste","Foz do Chopim",NA,NA,NA,NA,NA,NA,NA,"MBM263246","MBM263246",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:18:10-03","MBM","MBM","320672","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Fonseca, L.H.M.","Labiak, P.; Matos, F.B.; Boeger, M.R.T.; Muschner, V.C.; Matos, F.B.; Boeger, M.R.T.; Muschner, V.C.","3847","2006","10","03","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Estrada do Poço Preto","-54.425","-25.625","-54.425","-25.625","170","170","Liana, flores amarelas.; Floresta Estacional Semidecidual","MBM320672","MBM320672",NA,NA,"Southern America",NA,NA,NA,"2013","10","18",NA,NA,NA,NA,NA
"52","2020-12-21 16:18:10-03","MBM","MBM","387411","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Fonseca, L.H.M.","Lima, M.R.; Carneiro, J.; Carneiro, J.","42","2012","09","18","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Liana, frutos verdes imaturos.; Floresta ripária do Rio Barra Grande.","MBM387411","MBM387411",NA,NA,"Southern America",NA,NA,NA,"2013","10",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:18:10-03","MBM","MBM","406562","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Kaehler, M.","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9343","2016","05","14","Brazil","Paraná","Adrianópolis","João Surrá","-48.660556","-24.701111","-48.660556","-24.701111","110","110","Trepadeira; flor creme.; Floresta Ombrófila Densa Submontana, vegetação secundária.","MBM406562","MBM406562",NA,NA,"Southern America",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:18:10-03","MBM","MBM","415417","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Cordeiro, J.","Krüger, J.C.; Carpanese, C.C.S.; Fumagalli, D.; Cordeiro, J.; Carpanese, C.C.S.; Fumagalli, D.; Cordeiro, J.","40","2012","03","22","Brazil","Paraná","Iporã","Parque Primavera, trilha lateral","-53.695278","-24.001667","-53.695278","-24.001667","335","335","Liana com flores amarelas e botões verdes.","MBM415417",NA,NA,NA,"Southern America",NA,NA,NA,"2018","12","01",NA,NA,NA,NA,NA
"55","2020-12-21 16:18:10-03","MBM","MBM","415418","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Cordeiro, J.","Fumagalli, D.; Carpanese, C.C.S.; Krüger, J.C.; Cordeiro, J.; Carpanese, C.C.S.; Krüger, J.C.; Cordeiro, J.","73","2012","08","11","Brazil","Paraná","Palotina","Distrito Floresta, C. Vale","-53.695278","-24.218333","-53.695278","-24.218333","300","300","Liana com flores amarelas.","MBM415418",NA,NA,NA,"Southern America",NA,NA,NA,"2018","12","01",NA,NA,NA,NA,NA
"56","2020-12-21 16:18:10-03","MBM","MBM","233840","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Lohmann, L.G.","Salino, A.","3481","1997","09","27","Brazil","Minas Gerais","Jequeri","Usina Cachoeira Escura","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,"MBM233840","MBM233840",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"22280","auto",NA,NA,NA
"57","2020-12-21 16:18:10-03","MBM","MBM","316636","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Udulutsch, R.G.","Ferrari Tomé, M.V.","975","1996","07","27","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Liana, flor amarela, cheiro doce. Borda da mata","MBM316636","MBM316636",NA,NA,"Southern America",NA,NA,NA,"2006","11","29","41852","auto",NA,NA,NA
"58","2020-12-21 16:18:10-03","MBM","MBM","296710","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Udulutsch, R.G.","Labiak, P.; et al.; et al.","3327","2004","06","29","Brazil","Paraná","Capitão Leônidas Marques","Rio Capanema, próximo ao Parque Nacional do Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,"300","300","Liana lenhosa, flores amarelas. Floresta Estacional Semidecidual","MBM296710","MBM296710",NA,NA,"Southern America",NA,NA,NA,"2006","11","28","14258","auto",NA,NA,NA
"59","2020-12-21 16:18:10-03","MBM","MBM","6727","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Hatschbach, G.","Hatschbach, G.","16897","1967","08","09","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM006727","MBM006727",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA
"60","2020-12-21 16:18:10-03","MBM","MBM","320540","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Zuntini, A.D.","Silva, J.M.; Barboza, E.; Cunha, E.M.; Barboza, E.; Cunha, E.M.","5132","2006","10","13","Brazil","Paraná","Jaguariaíva","Pesqueiro","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Trepadeira, flor amarela.; Cerrado.","MBM320540","MBM320540",NA,NA,"Southern America",NA,NA,NA,"2013","07","25","44368","auto",NA,NA,NA
"61","2020-12-21 16:18:10-03","MBM","MBM","346108","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Carneiro, J.S.","Carneiro, J.S.; et al.; et al.","385","2005","04","15","Brazil","Paraná","Lupionópolis","Mata São Pedro","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,"Liana, flores com corola amarela","MBM346108","MBM346108",NA,NA,"Southern America",NA,NA,NA,"2006",NA,NA,"11262","auto",NA,NA,NA
"62","2020-12-21 16:18:10-03","MBM","MBM","9411","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Hatschbach, G.","Hatschbach, G.","19274","1968","05","30","Brazil","Paraná","Morretes","Saquarema","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM009411","MBM009411",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA
"63","2020-12-21 16:18:10-03","MBM","MBM","12337","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Hatschbach, G.","Koczicki, C.","103","1969","07","31","Brazil","Paraná","Morretes","Serra do Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM012337","MBM012337",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA
"64","2020-12-21 16:18:10-03","MBM","MBM","53454","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Gentry, A.","Hatschbach, G.","40042","1977","07","21","Brazil","Paraná","Quatiguá","5km L de Quatiguá","-49.9136009216309","-23.5671997070312",NA,NA,NA,NA,NA,"MBM053454","MBM053454",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"12279","auto",NA,NA,NA
"65","2020-12-21 16:18:10-03","MBM","MBM","129786","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Udulutsch, R.G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53226","1989","07","20","Brazil","Paraná","Quedas do Iguaçu","Salto Osório.","-52.9081001281738","-25.4496994018555",NA,NA,"300","300","Trepadeira lenhosa, flores amarelas. Orla mata pluvial das margens do Rio Iguaçu.","MBM129786","MBM129786",NA,NA,"Southern America",NA,NA,NA,"2007","09","04","24667","auto",NA,NA,NA
"66","2020-12-21 16:18:10-03","MBM","MBM","384371","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Cordeiro, J.","Dunaiski Jr.; A.","2055","2003","05","01","Brazil","Paraná","Rio Branco do Sul","Coloninha","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Trepadeira de flores amarelas.","MBM384371","MBM384371",NA,NA,"Southern America",NA,NA,NA,"2012",NA,NA,"37352","auto",NA,NA,NA
"67","2020-12-21 16:18:10-03","MBM","MBM","35255","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Sandwith, N.Y.","Hatschbach, G.","6280","1959","09","11","Brazil","Paraná","Sengés","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM035255","MBM035255",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA
"68","2020-12-21 16:18:10-03","MBM","MBM","424241","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Jesus, J.M.A.","Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S.","1779","2019","08","15","Brazil","Paraná","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Trepadeira de dossel, flor amarela.; Floresta Ombrófila Mista.","MBM424241",NA,NA,NA,"Southern America",NA,NA,NA,"2019","10","02","56988","auto",NA,NA,NA
"69","2020-12-21 16:18:10-03","MBM","MBM","243119","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Hashimoto, G.","Hashimoto, G.","19188","1998","08","11","Brazil","São Paulo","Buri","Buri","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"Liana do campo com flores amarelas.","MBM243119","MBM243119",NA,NA,"Southern America",NA,NA,NA,"1998",NA,NA,"28249","auto",NA,NA,NA
"70","2020-12-21 16:18:10-03","MBM","MBM","220320","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bur. ex K. Schum.","Assis, M.A. de","Assis, M.A. de","560","1995","07","27","Brazil","São Paulo","Rio Claro","Rio Passa Cinco","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"MBM220320","MBM220320",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA
"71","2015-09-04 08:26:21-03","MNHN","RECOLNAT_MNHN_P","P02868858","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Múlgura, M.E.|Fortunato, R.|Ponce, M.",NA,"1985","9","10","Argentina",NA,NA,"Prov. Missiones, Dpto. Iguazú, RN 12,2km N Aº Jesú Argentino.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868858' target='other'> <mi>dwc_moreinfo</mi></a>","P02868858","P02868858_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"531",NA,NA
"72","2015-09-04 08:26:21-03","MNHN","RECOLNAT_MNHN_P","P02868859","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Mello, C.",NA,"1866","9","10","Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868859' target='other'> <mi>dwc_moreinfo</mi></a>","P02868859","P02868859_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"73","2015-09-04 08:26:21-03","MNHN","RECOLNAT_MNHN_P","P02868860","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Mello, C.",NA,"1867","8","24","Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868860' target='other'> <mi>dwc_moreinfo</mi></a>","P02868860","P02868860_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"74","2015-09-04 08:26:21-03","MNHN","RECOLNAT_MNHN_P","P02868861","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Mello, C.",NA,"1867","8","24","Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868861' target='other'> <mi>dwc_moreinfo</mi></a>","P02868861","P02868861_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"75","2015-09-04 08:26:21-03","MNHN","RECOLNAT_MNHN_P","P02868862","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Mello, C.",NA,"1866","9","10","Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868862' target='other'> <mi>dwc_moreinfo</mi></a>","P02868862","P02868862_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"76","2015-09-04 08:25:36-03","MNHN","RECOLNAT_MNHN_P","P02868236","PreservedSpecimen",NA,"Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Fry, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02868236' target='other'> <mi>dwc_moreinfo</mi></a>","P02868236","P02868236_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:33:52-03","UFMG","BHCB","198729","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & Schum.",NA,"Fonseca, LHM; Vasconcelos, TN","353","2014","10","09","Brasil","São Paulo","São Miguel Arcanjo","estrada para o Parque Estadual Carlos Botelho, próximo da ponte","-48.024278","-23.923333","-48.024278","-23.923333","634","634","Liana. Inflorescência verde. Cálice verde. Corola amarela.; Floresta Estacioanl Semidecidual","BHCB198729",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:33:52-03","UFMG","BHCB","198733","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & Schum.",NA,"Kataoka, EY","351","2016","10","02","Brasil","São Paulo","Salto de Pirapora","Borda de plantação de eucalipto. Caminho por estrada não pavimentada do bairro Capão Redondo ao bairro da Barra","-47.653139","-23.641361","-47.653139","-23.641361","497","497","Liana. Corola amarelo-esverdeada, tornando-se mais escuras ao senescer. Beija-flores como visitantes florais e formigas nos nectários extra-florais; Mata ciliar em área degradada, ecótono Mata Atlântica/Cerrado","BHCB198733",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:33:52-03","UFMG","BHCB","23726","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & Schum.",NA,"Tameirão Neto, E; Werneck, MS","792","1991","08",NA,"Brasil","Minas Gerais","Bonsucesso","Macaia; Fazenda Porto Velho.",NA,NA,NA,NA,NA,NA,"Trepadeira, flores amarelas; Mata","BHCB030308",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"2007","09","19",NA,NA,NA,NA,NA
"80","2020-12-11 11:33:52-03","UFMG","BHCB","19328","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & Schum.",NA,"Tolêdo, F; Stehmann, JR","s.n.","1991","08","22","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA
"81","2020-12-11 11:33:52-03","UFMG","BHCB","38802","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & Schum.",NA,"Salino, A","3481","1997","09","27","Brasil","Minas Gerais","Jequeri","Usina de Cachoeira Escura., Área de Inundação","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,"&nf;; Trepadeira. Folhas cartáceas, com 3 folíolos, flores alaranjadas, com cálice verde&nf;&nf;&nf;; Crescendo na borda de floresta ciliar","BHCB030309",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"1998","12",NA,"22280","auto",NA,NA,NA
"82","2020-10-06 10:52:00-03","MO","MOBOT","101227046","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.",NA,"F. Sellow","Sellow s.n.",NA,NA,NA,"Brazil",NA,NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype","1"
"83","2019-01-22 12:49:00-02","MO","MOBOT","1019233","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Wilson Hoehne","Hoehne 6226","1968","8","14","Brazil","São Paulo",NA,"Aguas de Lindoia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"84","2016-08-23 10:40:00-03","MO","MOBOT","1019558","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Gert G. Hatschbach","Hatschbach 6280","1959","9","11","Brazil","Paraná",NA,"Senges.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","2020-10-06 11:10:00-03","MO","MOBOT","1019584","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","J. Correia de Méllo","Correia de Méllo 28","1869","7","21","Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1"
"86","2019-01-22 11:07:00-02","MO","MOBOT","1019595","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Novães, José de Campos","Novães s.n.(SP14998)",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"87","2016-08-23 11:03:00-03","MO","MOBOT","1019685","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Rudolph Reiss","Reiss 81","1934","8","12","Brazil","Paraná",NA,"Tibagy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"88","2016-08-23 10:55:00-03","MO","MOBOT","1026521","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","GABRIELLI","GABRIELLI 11427","1980","8","9","Brazil","São Paulo",NA,"Mpio. Porto Ferreira. Barranca do Mogi-Guacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2016-08-23 10:18:00-03","MO","MOBOT","1032931","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Gert G. Hatschbach","Hatschbach 38527","1976","4","4","Brazil","Paraná",NA,"Mpio. Adrianopolis. Barra Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2016-08-16 13:41:00-03","MO","MOBOT","1034029","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","F. Javier Fernández Casas|J. Molero","Fernández Casas 3720","1980","9","17","Paraguay","Itapúa",NA,"Cerca de Yatytay, junto a la Balsa del Río Tembey, en bosque denso y alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"91","2016-08-23 11:28:00-03","MO","MOBOT","1036148","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Alwyn H. Gentry","Gentry 21483","1978","1","29","Brazil","São Paulo",NA,"Vicinity of Atabaia, disturbed forest remnant.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4218",NA,"1"
"92","2016-08-16 13:41:00-03","MO","MOBOT","1051288","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Guillermo Caballero M.","Caballero Marmori s/n 1980","1980","7","31","Paraguay","Alto Paraná",NA,"Vivero Forestal Itapu. Bosque Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"93","2008-05-27 22:02:00-03","MO","MOBOT","1129803","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","M.M. Arbo","Sara G. Tressens|et al.","Tressens 4480","1993","10","14","Argentina","Misiones",NA,"Dep. Iguazu. Parque Nacional Iguazu, Ruta 101. Pto. Canoas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-08-23 11:18:00-03","MO","MOBOT","1132002","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Itaipú Binacional","Binacional 823","1980","7","31","Paraguay","Alto Paraná",NA,"Rva. Tati Yupi, bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2016-08-23 11:05:00-03","MO","MOBOT","1132005","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","M. Silvia Ferrucci|et al.","Ferrucci 506","1986","7","1","Argentina","Misiones",NA,"Dep. Iguazu. Parque Nacional del Iguazu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"96","2016-08-23 10:38:00-03","MO","MOBOT","1141187","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","A. Loefgren","Loefgren 1292","1889","7","2","Brazil","São Paulo",NA,"Beira rio, mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"97","2016-08-23 11:02:00-03","MO","MOBOT","1051436","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","L.H.M. Fonseca","Ricardo O. Vanni|et al.","Vanni 2676","1991","8","6","Argentina","Misiones",NA,"Dep. Iguazu. Parque Nacional Iguazu. Sendero Macuco.","-54.5166667","-25.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
