"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"348","2020-06-29 09:30:36-03","UFRRJ","RBR","25981","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","06","17","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 4. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025981","RBR00025981","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-06-29 09:30:36-03","UFRRJ","RBR","25984","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","08","20","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 6. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025984","RBR00025984","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-06-29 09:30:36-03","UFRRJ","RBR","25985","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","09","24","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 7. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025985","RBR00025985","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-06-29 09:30:36-03","UFRRJ","RBR","38968","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","26","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 8. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00038968",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-06-29 09:30:36-03","UFRRJ","RBR","25989","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","26","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 8. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025989","RBR00025989","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-06-29 09:30:36-03","UFRRJ","RBR","25990","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","26","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 8. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025990","RBR00025990","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-06-29 09:30:36-03","UFRRJ","RBR","25988","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","11","05","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, linha 7. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025988","RBR00025988","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-06-29 09:30:36-03","UFRRJ","RBR","25986","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","09","24","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 7. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025986","RBR00025986","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-06-29 09:30:36-03","UFRRJ","RBR","25987","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","10","29","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 7. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025987","RBR00025987","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-06-29 09:30:36-03","UFRRJ","RBR","25991","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"H.C. Rodrigues","s.n.","1994","12","03","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, linha 9. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025991","RBR00025991","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-06-29 09:30:36-03","UFRRJ","RBR","18049","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2006","02","02","I.M. Silva","388","1995","07","12","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018049","RBR00018049","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-06-29 09:30:36-03","UFRRJ","RBR","26969","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2002","10","08","H.C. Lima","5914","2001","11","13","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Riacho Nova Estrela km9 sede da Reserva. Elev.:790-800M.(22°34#?#10#?##?#S / 43°28#?#6#?##?#W) Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026969","RBR00026969","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-06-29 09:30:36-03","UFRRJ","RBR","18039","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.B. Baitello","1995","06","16","L.S. Sylvestre","980","1994","02","10","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança após o portão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018039","RBR00018039","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-06-29 09:30:36-03","UFRRJ","RBR","18054","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2006","02","02","P. Germano-Filho","79","1995","03","30","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018054","RBR00018054","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-06-29 09:30:36-03","UFRRJ","RBR","18038","S","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.B. Baitello","1995","06","16",NA,"s.n.","1993","02","12","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018038","RBR00018038","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2013-04-01 09:18:48-03","IPT","BCTW","8207","S","Plantae",NA,"Nectandra","membranacea","Nectandra membranacea","(Sw.) Grisebach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"364","2013-04-01 09:18:48-03","IPT","BCTW","10411","S","Plantae",NA,"Nectandra","membranaceae","Nectandra membranaceae falcifolia","(Sw.) Griseb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguai","Canelones","Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"falcifolia","Magnoliopsida",NA,NA,NA
"365","2019-11-25 12:12:11-03","UFSM","SMDB","1491","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I",NA,NA,NA,"Duarte, A P","8838","1965","02","19","Brasil","Rio Grande do Sul","Espírito Santo da Vitória",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB001491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-25 12:12:11-03","UFSM","SMDB","1495","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I","1976","10","30","Caranta, P","393","1967","08","16","Brasil","Rio de Janeiro","Guanabara","Estrada da lista Chimezatin",NA,NA,NA,NA,NA,NA,NA,"SMDB001495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-25 12:12:11-03","UFSM","SMDB","1313","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I","1954","06","01","Kuhlmann, J G","s.n.","1939","03","15","Brasil","Rio de Janeiro","Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB001313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-25 12:12:11-03","UFSM","SMDB","1371","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I","1965",NA,NA,"Pereira, E","9830","1965","02","25","Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,NA,"SMDB001371",NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-25 12:12:11-03","UFSM","SMDB","1317","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I","1976","11","30","Kuhlmann, J G","315","1927","11","30","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001317",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-25 12:12:11-03","UFSM","SMDB","1372","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I","1976","11","30","Bandeira, MC","s.n.","1930","03","17","Brasil","Rio de Janeiro","Itatiaia","Montesrrat","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"SMDB001372",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-25 12:12:11-03","UFSM","SMDB","1373","S","Plantae","Lauraceae","Nectandra","leucothyrsus","Nectandra leucothyrsus","Meisn.","Vattimo, I; Kuhlmam, JG","1976","11","30","Bandeira, MC","s.n.","1927","03","08","Brasil","Rio de Janeiro","Rio de Janeiro","Matas das obras púlicas","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SMDB001373",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:30:57-03","MBM","MBM","115100","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Vaz, A.M.S.F.",NA,NA,NA,"Pastore, U.; Klein, R.M.; Klein, R.M.","111","1986","10","23","Brazil","Mato Grosso do Sul","Naviraí","Fazenda Juncaí","-54.190601348877","-23.0650005340576",NA,NA,NA,NA,NA,"MBM115100","MBM115100","54855","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:30:57-03","MBM","MBM","352956","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Assis, L.C.S.","2003","12",NA,"Forzza, R.C.; et al.; et al.","2058","2002","01","26","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 12 m alt. Folhas discolores. Flores creme-esverdeadas; anteras amarelas","MBM352956","MBM352956","11991","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:30:57-03","MBM","MBM","44","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Zanon, M.M.F.","2007","03",NA,"Hatschbach, G.","12804","1965","09","17","Brazil","Paraná","Antonina","Estrada Cacatu - Serra Negra, Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 5m, da mata","MBM000044","MBM000044","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:30:57-03","MBM","MBM","425386","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moura, R.","2017","03","24","Samor, O.J.M.","14080","2014","04","14","Brazil","Rio de Janeiro","Santa Maria Madalena","Conglomerado 273-Ex 1","-42.076111","-22.129444","-42.076111","-22.129444",NA,NA,"Solo argiloso. Árvore, com 8,0 m de altura. Base dilatada. Casca externa acinzentada c/ manchas liquênicas, grossa, rugosa, apresentando odor caracterísitico de Lauraceae (doce) quando cortada. Flores brancas.; Solo argiloso.","MBM425386",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:30:57-03","MBM","MBM","116390","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Palacios, W.; et al.; et al.","496","1985","05","18","Ecuador",NA,NA,"Prov. de Napo",NA,NA,NA,NA,NA,NA,NA,"MBM116390","MBM116390",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:30:57-03","MBM","MBM","124470","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.",NA,NA,NA,"Zak, V.","1340","1986","09","27","Ecuador",NA,NA,"Prov. Pichincha",NA,NA,NA,NA,NA,NA,NA,"MBM124470","MBM124470",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:30:57-03","MBM","MBM","124855","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.",NA,NA,NA,"Gentry, A.; et al.; et al.","44397","1984","01","21","Bolivia",NA,NA,"Dep. La Paz, Prov. Nor Yungas",NA,NA,NA,NA,NA,NA,NA,"MBM124855","MBM124855",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:30:57-03","MBM","MBM","151851","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.",NA,NA,NA,"Zak, V.; et al.; et al.","3057","1987","11","28","Ecuador",NA,NA,"Prov. Pichincha",NA,NA,NA,NA,NA,NA,NA,"MBM151851","MBM151851",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:30:57-03","MBM","MBM","151852","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.",NA,NA,NA,"Zak, V.; et al.; et al.","3225","1987","12","09","Ecuador",NA,NA,"Prov. Pichincha",NA,NA,NA,NA,NA,NA,NA,"MBM151852","MBM151852",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:30:57-03","MBM","MBM","163302","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Burger, W.",NA,NA,NA,"Almeda, F.; et al.; et al.","6624","1991","02","14","Costa Rica",NA,NA,"Prov. Puntarenas",NA,NA,NA,NA,NA,NA,NA,"MBM163302","MBM163302",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:30:57-03","MBM","MBM","163303","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Burger, W.",NA,NA,NA,"Almeda, F.; et al.; et al.","6685","1991","02","17","Costa Rica",NA,NA,"Puntarenas",NA,NA,NA,NA,NA,NA,NA,"MBM163303","MBM163303",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:30:57-03","MBM","MBM","164101","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","van der Werff, H.",NA,NA,NA,"Webster, G.L.; et al.; et al.","29357","1992","07","13","Ecuador",NA,NA,"Parroquia Nanegal, Prov. Pichincha, Canton Quito",NA,NA,NA,NA,NA,NA,NA,"MBM164101","MBM164101",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:30:57-03","MBM","MBM","223738","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, J.B.",NA,NA,NA,"Souza, J.P.; et al.; et al.","111",NA,NA,NA,"Brazil","São Paulo",NA,"Ca. 37km de Juquiá em direção a Tapiraí",NA,NA,NA,NA,NA,NA,NA,"MBM223738","MBM223738",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:30:57-03","MBM","MBM","305385","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","González, J.",NA,NA,NA,"González, J.; et al.; et al.","3952","2003","07",NA,"Costa Rica",NA,NA,"Heredia",NA,NA,NA,NA,NA,NA,NA,"MBM305385","MBM305385",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:30:57-03","MBM","MBM","388341","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2014","04","15","Brotto, M.L.; Silva, J.M.; Silva, J.M.","1579","2014","03","18","Brazil","Paraná","Guaratuba","Divisa","-48.704764","-25.979914","-48.704764","-25.979914","12","12","Árvore de 11m; flores branco-amareladas.; Floresta Ombrófila Densa das Terras Baixas.","MBM388341","MBM388341",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:30:57-03","MBM","MBM","391349","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2013","06","25","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","4350","2012","11","03","Brazil","Santa Catarina","São Francisco do Sul","arredores","-48.703778","-26.193306","-48.703778","-26.193306","30","30","Arvoreta ca. 3m, heliófita, ripária. Frutos imaturos verdes e os maduros castanhos.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Densa Aluvial.","MBM391349","MBM391349",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:30:57-03","MBM","MBM","396726","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2013","01","31","Augusto-Silva, M.","72","2012","08","27","Brazil","Santa Catarina","Joinville",NA,"-48.897858","-26.180994","-48.897858","-26.180994","57","57","Árborea no dossel, altura 18m.; Floresta Ombrófila Densa Submontana.","MBM396726","MBM396726",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:30:57-03","MBM","MBM","397175","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2014","11","13","Caxambu, M.G.","5074","2014","03","24","Brazil","Paraná","Guaraqueçaba","Agropecuária Bananal, Propriedade do Sr. Werner","-48.386083","-25.177833","-48.386083","-25.177833","19","19","Árvore, ca. 12m, ripária. Heliófita. Flores alvas.; Floresta Ombrófila Densa Aluvial. Relevo plano.","MBM397175","MBM397175",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:30:57-03","MBM","MBM","397516","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Ariati, V.",NA,NA,NA,"Ariati, V.; Detzel, L.; Detzel, L.","812","2012","08","23","Brazil","Paraná","São José dos Pinhais","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-49.163164","-25.695786","-49.163164","-25.695786",NA,NA,"Floresta Ombrófila Mista.","MBM397516","MBM397516",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:30:57-03","MBM","MBM","400243","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2015","07","09","Motta, J.T.","4244","2014","03","19","Brazil","Paraná","Cerro Azul",NA,"-49.277222","-24.7825","-49.277222","-24.7825","389","389","Árvore, 12,0m; flores creme.; Mata à margem do Rio Ribeira.","MBM400243","MBM400243",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:30:57-03","MBM","MBM","400266","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2014","07","24","Motta, J.T.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","4393","2014","07","23","Brazil","Paraná","Guaratuba","Estrada do Cubatão","-48.728611","-25.606389","-48.728611","-25.606389","382","382","Árvore, 6,0m; frutos imaturos, verdes.; Floresta Ombrófila Densa.","MBM400266","MBM400266",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:30:57-03","MBM","MBM","402780","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2016","04","15","Brotto, M.L.","2272","2016","04","02","Brazil","Paraná","Matinhos","Serra da Prata, trilha para o Salto Parati","-48.594444","-25.765278","-48.594444","-25.765278","24","24","Árvore com 5m de altura; flores brancas.; Floresta Ombrófila Densa Submontana.","MBM402780","MBM402780",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:30:57-03","MBM","MBM","405149","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Figueiredo, P.H.A.","2015","10","15","Silva, L.","813","2015","10","15","Brazil","Rio de Janeiro","Itatiaia","Conglomerado 63-1-6-48","-44.55","-22.455","-44.55","-22.455",NA,NA,"Árvore com 11 m de altura. Casca interna marrom (oxidação) e externa cinza, fina, lenticelada. Fruto imaturo com 1 cm, verde, carnoso.; Floresta Ombrófila Densa; solo pedregoso; terço superior da encosta.","MBM405149","MBM405149",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:30:57-03","MBM","MBM","406571","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2016","11","22","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9341","2016","05","14","Brazil","Paraná","Adrianópolis","João Surrá","-48.597561","-24.672689","-48.597561","-24.672689","110","110","Árvore com 6 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana, vegetação secundária.","MBM406571","MBM406571",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:30:57-03","MBM","MBM","407194","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.L.R.","2016","10","14","Moraes, P.L.R.; Rohwer, J.G.; Brotto, M.L.; Silva, J.M.; Rohwer, J.G.; Brotto, M.L.; Silva, J.M.","5456","2016","10","14","Brazil","Paraná","Morretes","Rio Pitinga","-48.788889","-25.551111","-48.788889","-25.551111","20","20","Árvore 18 m, frutos maduros arroxeados.; Floresta Ombrófila Densa Aluvial.","MBM407194","MBM407194",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:30:57-03","MBM","MBM","408345","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","03","27","Brotto, M.L.; Völtz, R.R.; Silva, J.M.; Völtz, R.R.; Silva, J.M.","2417","2017","02","22","Brazil","São Paulo","Barra do Turvo","próximo ao rio Pardo","-48.537361","-24.726028","-48.537361","-24.726028","140","140","Árvore com 13 m de altura; botões e flores brancas.; Floresta Ombrófila Densa Submontana.","MBM408345","MBM408345",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:30:57-03","MBM","MBM","409395","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2016","04","10","Caxambu, M.G.","5765","2014","11","01","Brasil","Paraná","Guaraqueçaba","Estrada Pedra Chata, Beira do Rio Serra Negra","-48.348167","-25.126389","-48.348167","-25.126389","29","29","Arvoreta ca. 3 m, heliófita. Flores amarelas diminutas.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Densa Aluvial.","MBM409395","MBM409395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
