"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","individualCount","fieldNumber","infraspecificEpithet","sex"
"43","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Leitão Filho, HF; Martins, FR; Semir, J; Tamashiro, JY","17349","1985","06","04",NA,"Brazil","Minas Gerais","Guinda","Estra de Guinda a Conselheiro da Mata, Km178, RP14",NA,NA,NA,"Arvoreta de 4m, capitulos com flores lilases.",NA,NA,NA,NA,"1992","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-01 16:24:09-03","UNICAMP","UEC","192343","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Silvestre, LFV","121","2015","05","01",NA,"Brazil","Goiás","Cavalcante","Engenho II, Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,"Arbóreo 3m, flores fecundas; Cerrado sensu stricto","UEC128661","UEC128661",NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:24:09-03","UNICAMP","UEC","195474","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Semir, J; Monge, M","Vichnewski, W","450a","1993","11","01",NA,"Brazil","Minas Gerais","Capitólio","Morro do Chapéu.","-46.0499992370605","-20.6152992248535",NA,"Flores cremes, até 2m de altura.; Cerrado","UEC132065","UEC132065",NA,NA,"2010",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-10 17:50:14-03","UNICAMP","UEC","51433","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Leitão Filho, HF; Carvalho-Okano, RM","21616","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 2-3m alt., flores creme, folhas douradas a prateadas.","UEC069356","UEC069356",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Leitão Filho, HF; Carvalho-Okano, RM","21616","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 2-3m alt., flores creme, folhas douradas a prateadas.",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Leitão Filho, HF; Carvalho-Okano, RM","216112","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 2-3m alt., flores creme, folhas douradas a prateadas na face inferior.",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-10 17:50:14-03","UNICAMP","UEC","51410","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Leitão Filho, HF; Carvalho-Okano, RM","216112","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado.","-46.0499992370605","-20.6152992248535",NA,"Arbusto, ca. 2-3m alt., flores creme, folhas douradas a prateadas na face inferior.","UEC069221","UEC069221",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19068","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2,5m , capítulos com flores lilases. (RP-4e).",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19089","1992","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 2,5m, capítulos com flores lilases.(RP-14d)",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19088","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m (RP-7e)",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19081","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m, capítulos com flores avermelhadas",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19071","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m, capítulos com flores brancas. (RP-9d)",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19079","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3metros, capítulos com flores lilases. (RP-2e).",NA,NA,NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-10 17:50:14-03","UNICAMP","UEC","47146","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19079","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3metros, capítulos com flores lilases. (RP-2e).","UEC069337","UEC069337",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-10 17:50:14-03","UNICAMP","UEC","47144","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19081","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m, capítulos com flores avermelhadas","UEC069553","UEC069553",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-10 17:50:14-03","UNICAMP","UEC","47137","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19088","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m (RP-7e)","UEC069352","UEC069352",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-10 17:50:14-03","UNICAMP","UEC","47136","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19089","1992","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 2,5m, capítulos com flores lilases.(RP-14d)","UEC069554","UEC069554",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-10 17:50:14-03","UNICAMP","UEC","47124","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19071","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta até 3m, capítulos com flores brancas. (RP-9d)","UEC069529","UEC069529",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-10 17:50:14-03","UNICAMP","UEC","47127","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Sciamarelli, A","Vichnewski, W; Lopes, JLC","19068","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2,5m , capítulos com flores lilases. (RP-4e).","UEC069345","UEC069345",NA,NA,"1992","04",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-10 17:50:14-03","UNICAMP","UEC","52162","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Leitão Filho, HF; Carvalho-Okano, RM","21612","1999","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa Hidroeletrica de Furnas, Cerrado","-46.0499992370605","-20.6152992248535",NA,"Arbusto ca. 2-3m alt., flores creme folhas prateadas na face inferior.","UEC069531","UEC069531",NA,NA,"2011",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-10 17:50:14-03","UNICAMP","UEC","51423","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Leitão Filho, HF; Carvalho-Okano, RM","21612","1999","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa Hidroeletrica de Furnas, Cerrado","-46.0499992370605","-20.6152992248535",NA,"Arbusto ca. 2-3m alt., flores creme folhas prateadas na face inferior.","UEC113939","UEC113939",NA,NA,"2011",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-10 17:50:14-03","UNICAMP","UEC","196977","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Kinoshita, LS","1036","2010","07","09",NA,"Brazil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,"UEC141389","UEC141389",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:09-03","UNICAMP","UEC","185494","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Monge, M","Kinoshita, LS; Evangelista, AS; Muler, AL; Leite, CL; Palmeira, JA; Galvão, JC; Alonso, MA; Fo","11/366","2011","05","26",NA,"Brazil","Minas Gerais","Delfinópolis","Região da Serra da Canastra","-46.8539009094238","-20.343900680542",NA,"Arvoreta, 2,5m de altura, flores em capítulo.","UEC117266","UEC117266",NA,NA,"2011","06",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Schumacher, H","Gibbs, PE; Abbott, JR; Andrade, JB","5260","1977","05","17",NA,"Brazil","Minas Gerais","Diamantina","20Km S se Diamantina, Serra na estrada para Conselheiro da Mata.","-43.6002998352051","-18.2493991851807",NA,"Subarbusto 2m. Capítulos creme.",NA,NA,NA,NA,"1982","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-10 17:50:14-03","UNICAMP","UEC","3202","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Schumacher, H","Gibbs, PE; Abbott, JR; Andrade, JB","5260","1977","05","17",NA,"Brazil","Minas Gerais","Diamantina","20Km S se Diamantina, Serra na estrada para Conselheiro da Mata.","-43.6002998352051","-18.2493991851807",NA,"Subarbusto 2m. Capítulos creme.","UEC069530","UEC069530",NA,NA,"1982","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-10 17:50:14-03","UNICAMP","UEC","118262","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Semir, J","25613","1989","07","03",NA,"Brazil","Minas Gerais","Diamantina","A 17 km da estrada para Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,"Arvoreta com cerca de 3,0 m de altura. Com aquênios de Pappus ocráceo.","UEC069457","UEC069457",NA,NA,"2011",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-10 17:50:14-03","UNICAMP","UEC","32307","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Schumacher, H","1110","1981","09","06",NA,"Brazil","Minas Gerais","Diamantina","BR116, 34km nach Capelinha","-43.6002998352051","-18.2493991851807",NA,NA,"UEC069342","UEC069342",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Schumacher, H","1110","1981","09","06",NA,"Brazil","Minas Gerais","Diamantina","BR116, 34km nach Capelinha","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-10 17:50:14-03","UNICAMP","UEC","51191","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Leitão Filho, HF; Santin, DA; Nakajima, JN; Vieira, MF; Gomes, MJIR; Araújo, GM","21788","1989","07","03",NA,"Brazil","Minas Gerais","Diamantina","Mata ciliar e cmapo rupestre.","-43.6002998352051","-18.2493991851807",NA,"Arbusto ca.3,0m alt., capítulos de flores creme.","UEC069360","UEC069360",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Leitão Filho, HF; Santin, DA; Nakajima, JN; Vieira, MF; Gomes, MJIR; Araújo, GM","21788","1989","07","03",NA,"Brazil","Minas Gerais","Diamantina","Mata ciliar e cmapo rupestre.","-43.6002998352051","-18.2493991851807",NA,"Arbusto ca.3,0m alt., capítulos de flores creme.",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:24:09-03","UNICAMP","UEC","128704","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Duarte, AP; Pereira, E","8964","1965","09","20",NA,"Brazil","Minas Gerais","Diamantina","Mendanha","-43.6002998352051","-18.2493991851807",NA,"Arvoreta.","UEC123769","UEC123769",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-10 17:50:14-03","UNICAMP","UEC","116650","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Lopes, NP","204","1999","09","10",NA,"Brazil","Minas Gerais","Diamantina","Rodovia Diamantina/Araçuai, Próximo ao Km 574.","-43.6002998352051","-18.2493991851807",NA,"Planta com aproximadamente 2 a 3 m. de altura; folhas finas verde em cima e brancas em baixo.","UEC069455","UEC069455",NA,NA,"2011",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-10 17:50:14-03","UNICAMP","UEC","38618","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Lopes, JRC","17673","1985","06",NA,NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado","-46.6096992492676","-20.718900680542",NA,"Arbusto ca.3,0m alt.","UEC069265","UEC069265",NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Lopes, JRC","17673","1985","06",NA,NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado","-46.6096992492676","-20.718900680542",NA,"Arbusto ca.3,0m alt.",NA,NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-10 17:50:14-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Lopes, JRC","17675","1985","06","17",NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado.","-46.6096992492676","-20.718900680542",NA,"Arbusto até 2,5mts.",NA,NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-10 17:50:14-03","UNICAMP","UEC","38614","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Lopes, JRC","17675","1985","06","17",NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado.","-46.6096992492676","-20.718900680542",NA,"Arbusto até 2,5mts.","UEC069267","UEC069267",NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-10 17:50:14-03","UNICAMP","UEC","74117","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Árbocz, GF","643","1994","08","16",NA,"Brazil","Minas Gerais","Passos","Próximo à Furnas. Solo rochso de arenito. Vegetação xeromófica.","-46.6096992492676","-20.718900680542",NA,"Arbusto tortuoso de cor cinza prateado, a. 10,0 m; flores brancas.","UEC069399","UEC069399",NA,NA,"2011",NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-10 17:50:14-03","UNICAMP","UEC","38101","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Semir, J; Martins, AB","13478","1982","03","06",NA,"Brazil","Minas Gerais","Santana do Riacho","Estrada da Usina Val de Lagoa","-43.7144012451172","-19.1688995361328",NA,"Arvoreta de 3,0 m. Crescendo próximo à mata ciliar, flores jovens.","UEC069451","UEC069451",NA,NA,"2011",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:24:09-03","UNICAMP","UEC","96784","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Semir, J","Borba, EL; Vaccarelli, VN; Farinaci, JF","545","1998","02",NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Campo rupestre.","UEC123771","UEC123771",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:24:09-03","UNICAMP","UEC","114119","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.",NA,"Vitta, FA; Belinello, R; Semir, J","472","1997","08","20",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada para Lapinha, ca 1Km após a cidade de Santana do Riacho. Porção NW da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Arvoreta até 4mn alt.","UEC124842","UEC124842",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-10 17:50:14-03","UNICAMP","UEC","111816","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Nakajima, JN; Sciamarelli, A; Oliveira, R; Oliveira, PE; Romero, R","1135","1999","07","14",NA,"Brazil","Minas Gerais","São Roque de Minas","PARNA, Serra da Canastra,, Guarida de Sacramento","-46.3657989501953","-20.2453002929688",NA,"Afloramneto rochoso, arvoreta, ca. 2m, brácteas verdes, corola e estigma lilases.","UEC069340","UEC069340",NA,NA,"2011",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-10 17:50:14-03","UNICAMP","UEC","66602","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Nakajima, JN","Araújo, GM; Oliveira, PEAM; Nakajima, JN; Schiavini, I; Pereira, PR; Ranal, MA","196","1992","05","29",NA,"Brazil","Minas Gerais","Uberlândia","Estação Écológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Cerrado, arbóreo, ca. 5,0m.","UEC069335","UEC069335",NA,NA,"1998","05",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:24:09-03","UNICAMP","UEC","66742","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Barroso, GM","Duarte, AP; Pereira, E","9988","1965","09","20",NA,"Brazil","Minas Gerais","Virgem da Lapa","De Campo Alegre para Virgem da Lapa.","-42.3431015014648","-16.8043994903564",NA,"Arbusto 1-2 metros.","UEC124843","UEC124843",NA,NA,"1965",NA,NA,"37634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-10 17:50:14-03","UNICAMP","UEC","74091","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1215","1995","12","12",NA,"Brazil","São Paulo","Pedregulho","Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.","-47.4700012207031","-20.25",NA,"Arvoreta até 3,0 m de altura, com frutos com papus creme.","UEC069452","UEC069452",NA,NA,"2011",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-02-10 17:50:14-03","UNICAMP","UEC","78642","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","Mart.( ex A.DC.) Sch.Bip.","Loeuille, BFP","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1215","1995","12","12",NA,"Brazil","São Paulo","Pedregulho","Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.","-47.4700012207031","-20.25",NA,"Arvoreta até 3,0 m de altura, com frutos com papus creme.","UEC069459","UEC069459",NA,NA,"2011",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
