"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","typeStatus","individualCount","class"
"11","2020-12-21 16:18:08-03","MBM","MBM","207189","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","Udulutsch, R.G.","Hatschbach, G.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","65817","1997","01","19","Southern America","Brazil","Bahia","Boquira","Arredores.","-42.730598449707","-12.8231000900269",NA,NA,NA,"Trepadeira lenhosa, flor creme. Caatinga. Unicata.","MBM207189","MBM207189","2007","09",NA,NA,"36950","auto","12",NA,NA,NA
"12","2020-12-21 16:18:08-03","MBM","MBM","110180","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","Udulutsch, R.G.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","50449","1986","06","17","Southern America","Brazil","Bahia","Brumado","Rod. BR 030.","-41.6652984619141","-14.2035999298096",NA,NA,NA,"Escandente, flor creme. Caatinga.","MBM110180","MBM110180","2007","09",NA,NA,"38387","auto","12",NA,NA,NA
"13","2011-03-24 13:12:00-03","MO","MOBOT","1119738","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry","A. Gentry","Angelica Fernandes","Fernandes 6185","1979","5","11","South America","Brazil","Ceará",NA,"Caatinga. Bom Jesus - São Raimundo Nonato-PI (Caatinga).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","1",NA
"14","2020-06-15 15:29:02-03","UNESP-RC","HRCB","54004","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Udulutsch, R.G.","Udulutsch, R.G.","2801","2007","02","06",NA,"Brasil","Bahia",NA,"Rodovia BR-242, km 519, a 67,5km de Ibotirama e a 130,8km antes de Seabra, lado direito da rodovia, sentido Ibotirama - Seabra.","-42.782417","-12.229667","438","438",NA,"Liana ca. 2m de altura sobre Leguminosae. Flores com cálice verde-claro; corola amarelo-pálido, interior do tubo amarelo-limão; estames, estilete e estigma amarelo-pálido. Odor imperceptível.",NA,NA,"2007","02","42º46'56.7W","12º13'46,8S",NA,NA,"06",NA,NA,NA
"15","2021-02-04 10:26:35-03","UFRPE","HST","14323","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","A.C.Melo","29","2006","03","30",NA,"Brasil","Bahia","Ibipeba",NA,"-42.011100769043","-11.6408004760742",NA,NA,NA,"Arbusto ca. 3 m alt; flores com corola amarela","HST014323",NA,"2006","08",NA,NA,"51532","auto",NA,NA,NA,NA
"16","2021-02-04 10:26:35-03","UFRPE","HST","17430","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","A.M.Miranda et H.Gomes","A.M.Miranda; J.Ferraz et H.Monteiro","6105","2009","11","17",NA,"Brasil","Sergipe","Pirambu",NA,"-36.8560981750488","-10.7377996444702",NA,NA,NA,"Trepadeira; caule verde; folhas membranáceas; flores amarelas.","HST017430","HST017430_v HST017430_v1","2009","12",NA,NA,"22600","auto",NA,NA,NA,NA
"17","2019-08-02 10:21:08-03","CPATSA","HTSA","952","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A. H. Gentry","Silva-Castro, M.M.","Fotius, G.","3680","1984","01","18",NA,"Brasil","Bahia","Irecê",NA,"-41.8558006286621","-11.3042001724243",NA,NA,NA,"Cipó. Fl 1. Fl 2. Alt.: 0,5-1m (sem suporte). Folha verde escuro acima, verde claro abaixo. Folha 2 foliolada o peciolo central transformado em gavinha. Flor amarelo esverdeado, 4 anteras castanho claro.; Solo a crosta do calcário bambui, área cultiv",NA,NA,"2011","05",NA,NA,"19644","auto",NA,NA,NA,NA
"18","2020-09-12 05:00:02-03","US","US","2576197","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H. Gentry",NA,"J. R. Coleman","537","1967","1","29","South America - Neotropics","Brazil","Bahia",NA,"Correntina, Municipio of Correntina.",NA,NA,NA,NA,NA,NA,"US03208795","US03208795_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"19","2020-09-02 16:21:50-03","Cenargen","CEN","9640","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","R. G. Udulutsch","Lídio Coradin","6589","1983","07","07",NA,"Brasil","BA","IBOTIRAMA","Rodovia (BR - 242) Ibotirama - Barreiras km 30.","-43.2206001281738","-12.1852998733521","540","540","Exsicatas",NA,"CEN00009640","CEN00009640","2007","09","-4350000.0","-1220000.0","71086","auto",NA,NA,"1",NA
"20","2021-03-15 18:25:37-03","USP","SPF","103986","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Udulutsch, RG","Guedes, MLS","PCD6","1994","07","04",NA,"Brasil","Bahia","Palmeiras","Pai Inacio, margem da estrada para torre de repetição.","-41.476111","-12.456111","900","900",NA,"trepadeira lenhosa, com gavinhas, folhas compostas Folólos semicorriáceos com face adaxial tomentosa, flores cor creme; campo rupestre com aflorementos rochosos","SPF00103986",NA,"2006","03","-41.476111","-12.456111",NA,NA,NA,NA,NA,NA
"21","2021-03-15 18:25:37-03","USP","SPF","108378A","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Lopes, M","Souza, VC","5334","1994","03","07",NA,"Brasil","Bahia","Caetité","Localidade de Café Baiano, 9 km E de Caetité em direção a Brumado","-42.434722","-14.114444","800","800",NA,"Trepadeira; cálice verde-clara; corola creme-amarelada; filetes verde-claros.; anteras castanhas.","SPF00108378",NA,"2008","03","-42.434722","-14.114444",NA,NA,NA,NA,NA,NA
"22","2021-03-15 18:25:37-03","USP","SPF","178659","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Udulutsch, RG","Udulutsch, RG","2807","2007","02","06",NA,"Brasil","Bahia",NA,"Rodovia BR-242, km 519, a 67,5km de Ibotirama e a 130,8km antes de Seabra, lado direito da rodovia, sentido Ibotirama - SeabraVegetação alterada na margem da rodovia","-42.782417","-12.229667","438","438",NA,"Liana, ca. 2,5m, sobre Leguminosae. Flores com cálice verde-claro; corola amarelo-pálido, interior do tubo amarelo-limão; estames, estilete e estigma amarelo-pálido. Odor imperceptível.; Solo argiloso com muito cascalho.","SPF00178659",NA,"2007","02","-42.782417","-12.229667",NA,NA,NA,NA,NA,NA
"23","2021-03-15 18:25:37-03","USP","SPF","187523","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Lohmann, LG; Fonseca, LHM","Paula-Souza, J","9466","2007","10","13",NA,"Brasil","Minas Gerais","Monte Azul","Subida da serra","-42.8106","-15.1762",NA,NA,NA,"Trepadeira, flores creme.; Caatinga","SPF00187523",NA,"2014","01","-42.8106","-15.1762",NA,NA,NA,NA,NA,NA
"24","2021-03-15 18:25:37-03","USP","SPF","188859","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Fonseca, LHM","Paula-Souza, J","5036","2005","01","29",NA,"Brasil","Bahia","Palmeiras","Cerca de 2,2 km da entrada para Palmeiras a partir da BR 242Beira de estrada Caatinga.","-41.583889","-12.463889","700","700",NA,"Trepadeira, flores creme-esverdeadas.","SPF00188859",NA,"2014","08","-41.583889","-12.463889",NA,NA,NA,NA,NA,NA
"25","2019-12-17 11:18:30-03","USP","SPF","197307","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Fonseca, LHM","Moraes, AO","245","2006","06","16",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.326389","-11.493611","960","960",NA,NA,"SPF00197307",NA,"2016","03","-41.326389","-11.493611",NA,NA,NA,NA,NA,NA
"26","2019-12-17 11:18:30-03","USP","SPF","232454","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Fonseca, LHM","Fonseca, LHM","282","2013","11","14",NA,"Brasil","Bahia","Palmeiras",NA,"-41.590333","-12.451111","697","697",NA,NA,"SPF00232454",NA,"2013","11","-41.590333","-12.451111",NA,NA,"14",NA,NA,NA
"27","2021-03-15 18:25:37-03","USP","SPF","232717","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Fonseca, LHM","Fonseca, LHM","386","2014","11","01",NA,"Brasil","Bahia","Palmeiras","Beira da BR-242. Na entrada para Palmeiras.","-41.591222","-12.451986","70","70",NA,"Arbusto ca. 1 m alt. Inflorescência verde. Cálice verde. Corola verde-limão. Material em sílica disponível.; Caatinga.","SPF00232717",NA,"2014","11","-41.591222","-12.451986",NA,NA,"01",NA,NA,NA
"28","2021-03-15 18:25:37-03","USP","SPF","108511","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Udulutsch, RG","Souza, VC","5200","1994","02","13",NA,"Brasil","Bahia","Andaraí","Rodovia que liga ItaberabaLençóis a 40 km ENE de Lençóis.","-41.3314018249512","-12.8072004318237","600","600",NA,"Arbusto, ca. 1.2 m alt.; corola creme-esverdeada, tubo internamente mais intensamente esverdeado; Caatinga perturbada ao longo da estrada","SPF00108511",NA,"2006","03",NA,NA,"58558","auto",NA,NA,NA,NA
"29","2021-03-15 18:25:37-03","USP","SPF","189179","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Lohmann, LG","Hatschbach, G","77802","2004","06","13",NA,"Brasil","Bahia","Caetité","Rodovia para Guanambi","-42.4749984741211","-14.0693998336792",NA,NA,NA,"Ereta, 1m, flor creme; Caatinga","SPF00189179",NA,"2008","02",NA,NA,"53684","auto",NA,NA,NA,NA
"30","2021-03-15 18:25:37-03","USP","SPF","159619","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Udulutsch, RG","Conceição, AA","861","2000","05","02",NA,"Brasil","Bahia","Palmeiras","Estrada de acesso ao Morro do Pai Inácio, ca920 m","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Subarbusto ca. 30cm alt. Flores amareas c/ cálice verde.","SPF00159619",NA,"2006","03",NA,NA,"20767","auto",NA,NA,NA,NA
"31","2019-12-17 11:18:30-03","USP","SPF","189090","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","Fonseca, LHM","Hatschbach, G","65694","1997","01","13",NA,"Brasil","Minas Gerais","Janaúba","Rod BR - 122","-43.3088989257812","-15.8024997711182",NA,NA,NA,NA,"SPF00189090",NA,"2013","08",NA,NA,"55466","auto",NA,NA,NA,NA
"32","2019-10-07 09:15:20-03","UEFS","HUEFS","109334","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Moraes, A.O.","211","2006","04","29",NA,"Brasil","Bahia","Morro do Chapéu","Parque Morro do Chapéu.","-41.315278","-11.492222","967","967",NA,"Área antropizada.","HUEFS0109334","HUEFS0109334","2007","11","41W18'55''","11S29'32''",NA,NA,NA,NA,NA,"Asteranae"
"33","2019-10-07 09:15:20-03","UEFS","HUEFS","118103","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Silva-Castro, M.M.","1172","2007","04","13",NA,"Brasil","Bahia","Maracás","A 20 Km de Maracás.","-40.533333","-13.479444","822","822",NA,NA,"HUEFS0118103","HUEFS0118103",NA,NA,"40W32'0''","13S28'46''",NA,NA,NA,NA,NA,"Asteranae"
"34","2019-10-07 09:15:20-03","UEFS","HUEFS","120728","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Damascena, L.","8","2006","08","25",NA,"Brasil","Bahia","Morro do Chapéu","Parque Estadual de Morro do Chapéu: Lages.","-41.327778","-11.493056","936","936",NA,"Caatinga arbustiva","HUEFS0120728","HUEFS0120728","2014","05","41W19'40''","11S29'35''",NA,NA,NA,NA,NA,"Asteranae"
"35","2019-10-07 09:15:20-03","UEFS","HUEFS","120917","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Conceição, A.A.","2104","2007","06","01",NA,"Brasil","Bahia","Brotas de Macaúbas","18 Km da BR 242, na estrada para Brotas de Macaúbas.","-42.552222","-12.153611","569","569",NA,NA,"HUEFS0120917","HUEFS0120917","2007","07","42W33'8''","12S9'13''",NA,NA,NA,NA,NA,"Asteranae"
"36","2019-10-07 09:15:20-03","UEFS","HUEFS","140986","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Silva-Castro, M.M.","1462","2008","04","22",NA,"Brasil","Bahia","Paramirim","Estrada de chão Paramirim - Caetité perto do povoado de Barro Branco.","-42.281389","-13.579167","864","864",NA,NA,"HUEFS0140986","HUEFS0140986","2014","04","42W16'53''","13S34'45''",NA,NA,NA,NA,NA,"Asteranae"
"37","2019-10-07 09:15:20-03","UEFS","HUEFS","140992","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Silva-Castro, M.M.","1468","2008","07","13",NA,"Brasil","Bahia","Caetité","Estrada para Brumado, ca. 3,0 Km de Caetité.","-42.418333","-14.117222",NA,NA,NA,NA,"HUEFS0140992","HUEFS0140992",NA,NA,"42W25'6''","14S7'2''",NA,NA,NA,NA,NA,"Asteranae"
"38","2019-10-07 09:15:20-03","UEFS","HUEFS","150126","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Silva-Castro, M.M.","1533","2009","05","23",NA,"Brasil","Bahia","Caetité","Estrada para Brejinho.","-42.434722","-14.126389","714","714",NA,NA,"HUEFS0150126","HUEFS0150126",NA,NA,"42W26'5''","14S7'35''",NA,NA,NA,NA,NA,"Asteranae"
"39","2019-10-07 09:15:20-03","UEFS","HUEFS","246659","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Fonseca, L.H.","386","2014","11","01",NA,"Brasil","Bahia","Palmeiras","Beira da BR-242. Na entrada para Palmeiras.","-41.591111","-12.451944","704","704",NA,NA,"HUEFS0246659","HUEFS0246659",NA,NA,"41W35'28''","12S27'7''",NA,NA,NA,NA,NA,"Asteranae"
"40","2019-10-07 09:15:20-03","UEFS","HUEFS","204782","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva-Castro","Queiroz, E.P.","4276","2010","04","23",NA,"Brasil","Bahia","Ibitiara","Lavra Velha.",NA,"-13.545","880","880",NA,"Caatinga arbórea;solo argiloso avermelhado com cascalho.","HUEFS0204782","HUEFS0204782","2015","05","42W14'98''","13S32'42''",NA,NA,NA,NA,NA,"Asteranae"
"41","2019-10-07 09:15:20-03","UEFS","HUEFS","38256","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Silva, M.M.da","203","1999","03","20",NA,"Brasil","Bahia","Rio de Contas","Estrada Rio de Contas à Jussiape, ca. 8 km de Rio de Contas.","-41.763056","-13.612778","945","945",NA,"Cerrado com caatinga.","HUEFS0038256","HUEFS0038256","2004","02","41W45'47''","13S36'46''",NA,NA,NA,NA,NA,"Asteranae"
"42","2019-10-07 09:15:20-03","UEFS","HUEFS","39451","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Oliveira, R.P.","230","1999","09","10",NA,"Brasil","Bahia","Utinga","Estrada Utinga/Bonito.","-41.181389","-12.019167","752","752",NA,"Borda da Mata secundária.","HUEFS0039451","HUEFS0039451","2007","11","41W10'53''","12S1'9''",NA,NA,NA,NA,NA,"Asteranae"
"43","2019-10-07 09:15:20-03","UEFS","HUEFS","45629","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Queiroz, L.P.de","6247","2000","05","21",NA,"Brasil","Bahia","Campo Alegre de Lourdes","Morro da Carlota, ca. 7,6 km NW de Campo Alegre de Lurdes.","-43.0925","-9.484167","594","594",NA,"Caatinga arbórea sobre solo argiloso com afloramentos rochosos ricos em minério de Ferro.","HUEFS0045629","HUEFS0045629","2004","02","43W5'33''","9S29'3''",NA,NA,NA,NA,NA,"Asteranae"
"44","2019-10-07 09:15:20-03","UEFS","HUEFS","52508","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva","Lemos, M.J.S.","162","2001","04","12",NA,"Brasil","Bahia","Morro do Chapéu","Ca. 20km para Morro do Chapéu, na estrada João Dourado - Morro do Chapéu.","-41.333333","-11.488611","942","942",NA,NA,"HUEFS0052508","HUEFS0052508","2002","06","41W20'","11S29'19''",NA,NA,NA,NA,NA,"Asteranae"
"45","2019-10-07 09:15:20-03","UEFS","HUEFS","52554","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva","Nunes, T.S.","296","2001","04","11",NA,"Brasil","Bahia","Barro Alto","Comunidade de Lagoa Funda, fazenda Lagoa Branca.","-41.835556","-11.753056","546","546",NA,NA,"HUEFS0052554","HUEFS0052554","2001","07","41W50'8''","11S45'11''",NA,NA,NA,NA,NA,"Asteranae"
"46","2019-10-07 09:15:20-03","UEFS","HUEFS","52588","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva","Silva, T.R.S.","82","2001","04","18",NA,"Brasil","Bahia","Paramirim","Fazenda Curral Velho.","-42.3","-13.384722",NA,NA,NA,"Caatinga. Mata.","HUEFS0052588","HUEFS0052588","2002","06","42W18'","13S23'5''",NA,NA,NA,NA,NA,"Asteranae"
"47","2019-10-07 09:15:20-03","UEFS","HUEFS","55113","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry","M.M.Silva","Guedes, M.L.S.","7786","2001","01","21",NA,"Brasil","Bahia","Morpará","Caminho para Serra do Periperi.","-43.266667","-11.55",NA,NA,NA,"Caatinga arbórea, antropizada.","HUEFS0055113","HUEFS0055113","2001","09","43W16'","11S33'",NA,NA,NA,NA,NA,"Asteranae"
"48","2019-10-07 09:15:20-03","UEFS","HUEFS","55370","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","dichilum","Adenocalymma dichilum","A.H.Gentry",NA,"Guedes, M.L.S.","7943","2001","01","26",NA,"Brasil","Bahia","Ipupiara","2km de Ipupiara para Mussambê.","-42.6","-11.816667",NA,NA,NA,"Caatinga arbustiva, antropizada.","HUEFS0055370","HUEFS0055370",NA,NA,"42W36'","11S49'",NA,NA,NA,NA,NA,"Asteranae"
