"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","infraspecificEpithet"
"44","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602943","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602943 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602943",NA,"Ericales","(Cham.) G.Don",NA,NA,"1957","10","18",NA,NA,"Santa Catarina, Campo, Morro do Iquererim, Campo Alegre.",NA,NA,"NL-L2602943",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"45","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602946","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602946",NA,"Ericales","(Cham.) G.Don",NA,NA,"1962","10","24",NA,NA,"Santa Catarina, Ponte Alta do Norte, Curitibanos.",NA,NA,"NL-L2602946",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602947","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Pabst GFJ; Pereira E","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602947 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602947",NA,"Ericales","(Cham.) G.Don",NA,NA,"1961","10","21",NA,NA,"Rio de Janeiro - Brasil, S. Catarina, Estr. BR.2, Planalto Catarinense prope S. Cecília.",NA,NA,"NL-L2602947",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602948","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602948 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602948",NA,"Ericales","(Cham.) G.Don",NA,NA,"1960","11","10",NA,NA,"Santa Catarina, Serra da Boa Vista, São José.",NA,NA,"NL-L2602948",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602949","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Smith LB; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602949 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602949",NA,"Ericales","(Cham.) G.Don",NA,NA,"1964","12","06",NA,NA,"Santa Catarina, Mun. Campo Erê; bog, 6 km west of Campo Erê.","-53.1","-26.366667","NL-L2602949",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-53.1","-26.366667",NA,NA,NA
"49","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602950","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602950",NA,"Ericales","(Cham.) G.Don",NA,NA,"1957","10","19",NA,NA,"Santa Catarina, Banhado do campo, Faz. Ernesto Scheide, Campo Alegre.",NA,NA,"NL-L2602950",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602952","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602952",NA,"Ericales","(Cham.) G.Don",NA,NA,"1966","10","16",NA,NA,"Parana (Brasil), Palmas, Sta. Barbara.",NA,NA,"NL-L2602952",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602953","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Koczicki C","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602953 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602953",NA,"Ericales","(Cham.) G.Don",NA,NA,"1967","12","29",NA,NA,"União da Victória, Paraná.",NA,NA,"NL-L2602953",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602954","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602954 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602954",NA,"Ericales","(Cham.) G.Don",NA,NA,"1962","12","19",NA,NA,"Santa Catarina, Campo do Areão, Santa Cecilia, Banhado.",NA,NA,"NL-L2602954",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602955","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Dombrowski LT; Saito Y","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602955",NA,"Ericales","(Cham.) G.Don",NA,NA,"1964","09","29",NA,NA,"Curitiba - Paraná - Brasil, Campos do Capão da Imbuia-Curitiba.",NA,NA,"NL-L2602955",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602956","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602956",NA,"Ericales","(Cham.) G.Don",NA,NA,"1962","10","26",NA,NA,"Santa Catarina - Brasil, Fazenda Frei Rogério, Pôrto União.",NA,NA,"NL-L2602956",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602957","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Reitz R; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602957",NA,"Ericales","(Cham.) G.Don",NA,NA,"1962","10","26",NA,NA,"Santo Catarina - Brasil, Valões, Campo úmido.",NA,NA,"NL-L2602957",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602958","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602958",NA,"Ericales","(Cham.) G.Don",NA,NA,"1961","09","26",NA,NA,"Parana (Brasil), Piraquara, Atuba.",NA,NA,"NL-L2602958",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602959","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602959 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602959",NA,"Ericales","(Cham.) G.Don",NA,NA,"1969","11","05",NA,NA,"Rio Pequeno (Mun. S. José dos Pinhais) Paraná.",NA,NA,"NL-L2602959",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602960","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602960 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602960",NA,"Ericales","(Cham.) G.Don",NA,NA,"1969","11","05",NA,NA,"Rio Pequeno (Mun. S. José dos Pinhais) Paraná.",NA,NA,"NL-L2602960",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602961","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602961",NA,"Ericales","(Cham.) G.Don",NA,NA,"1962","12","07",NA,NA,"Santa Catarina - Brasil, Fazenda Carneiros, Caçador, Campo.",NA,NA,"NL-L2602961",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602962","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602962",NA,"Ericales","(Cham.) G.Don",NA,NA,"1947","10","30",NA,NA,"Parana (Brasil), Piraquara, Rio Palmital.",NA,NA,"NL-L2602962",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602963","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Smith LB; Klein RM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602963",NA,"Ericales","(Cham.) G.Don",NA,NA,"1964","12","05",NA,NA,"Santa Catarina, Mun. Agua Doce: Campo and bog, Campos de Palmas, 3 km northwest of Herciliópolis.","-51.533333","-26.783333","NL-L2602963",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"-51.533333","-26.783333",NA,NA,NA
"62","2020-02-08 09:00:47-03","NBC","NL-BOTANY","L.2602964","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Capell P","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2602964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2602964",NA,"Ericales","(Cham.) G.Don",NA,NA,"1952","12","08",NA,NA,"Brasil: São Paulo, Campos de Jordão.",NA,NA,"NL-L2602964",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:06:27-03","ESALQ","ESA","91652","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Antunes, K. et al.",NA,"Brasil",NA,NA,NA,"ESA091652","Magnoliophyta",NA,NA,NA,"26.0","2004","02","23","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621","ESA091652",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:06:27-03","ESALQ","ESA","100082","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romero, R.",NA,"Brasil",NA,NA,NA,"ESA100082","Magnoliophyta",NA,NA,"Araújo, F.","6562.0","2002","11","20","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688","ESA100082",NA,NA,"57119","auto","2003","01","30",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:06:27-03","ESALQ","ESA","1114","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Petty, E.S.",NA,"Brasil",NA,NA,NA,"ESA001114","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.",NA,"1986","10","04","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","ESA001114",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:06:27-03","ESALQ","ESA","69436","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, J.P.; Souza, V.C.; Salino, A.; Paranaguá, P.A.; Oliveira, R.C.; Scarpa, F.M.; Gajardo, I.S.M.; Liesenfeld, M.A.",NA,"Brasil",NA,NA,"Arbusto, 1,5m alt. Frutos castanhos passados","ESA069436","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.","3478.0","2000","04","25","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, ca. Km 41. Campo de altitude com dominância de Eremanthus, ca. 1220msm","-454.021","-233.844","ESA069436","1220","1220",NA,NA,NA,NA,NA,NA,NA,"-454,021","-233,844",NA,NA,NA
"67","2020-11-04 11:06:27-03","ESALQ","ESA","120891","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos.","ESA120891","Magnoliophyta",NA,NA,"Romão, G.O.","483.0","2012","05","01","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46.49858","-20.2343","ESA120891","1397","1397",NA,NA,NA,NA,NA,NA,NA,"-46.49858","-20.2343",NA,NA,NA
"68","2020-11-04 11:06:27-03","ESALQ","ESA","120889","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos.","ESA120889","Magnoliophyta",NA,NA,"Romão, G.O.","481.0","2012","05","01","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46.49858","-20.2343","ESA120889","1397","1397",NA,NA,NA,NA,NA,NA,NA,"-46.49858","-20.2343",NA,NA,NA
"69","2020-11-04 11:06:27-03","ESALQ","ESA","120893","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,"Subarbusto, 1-1,5m alt., frutos castanhos.","ESA120893","Magnoliophyta",NA,NA,"Romão, G.O.","485.0","2012","05","01","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Proximidades da nascente do Rio São Francisco.","-46.49858","-20.2343","ESA120893","1397","1397",NA,NA,NA,NA,NA,NA,NA,"-46.49858","-20.2343",NA,NA,NA
"70","2020-11-04 11:06:27-03","ESALQ","ESA","94848","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Filho, A.C.",NA,"Brasil",NA,NA,NA,"ESA094848","Magnoliophyta",NA,"(Cham) G.Don.","Romão, G.O.","1824.0","2007","11","14","São Paulo","Biritiba",NA,NA,NA,"ESA094848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:06:27-03","ESALQ","ESA","52308","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Ratter, J.A.",NA,"Brasil",NA,NA,NA,"ESA052308","Magnoliophyta",NA,"(Cham.) G. Don","Romão, G.O.","3050.0","1976","05","19","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","ESA052308",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:06:27-03","ESALQ","ESA","91651","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Salimena, F.R. et al.",NA,"Brasil",NA,NA,NA,"ESA091651","Magnoliophyta",NA,NA,NA,"1312.0","2004","05","21","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621","ESA091651",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:06:27-03","ESALQ","ESA","100145","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Duarte, P.C.",NA,"Brasil",NA,NA,NA,"ESA100145","Magnoliophyta",NA,NA,"Andrade, T.","92.0","2002","11","20","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688","ESA100145",NA,NA,"57119","auto","2005","01","12",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:06:27-03","ESALQ","ESA","100081","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Nakajima, J.N.",NA,"Brasil",NA,NA,NA,"ESA100081","Magnoliophyta",NA,NA,"Arantes, A.A.","2867.0","1997","10","15","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688","ESA100081",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:06:27-03","ESALQ","ESA","100146","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romero, R.",NA,"Brasil",NA,NA,NA,"ESA100146","Magnoliophyta",NA,NA,"Kinoshita, L.S.","1281.0","1994","10","16","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688","ESA100146",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:25-03","ESALQ","ESA","142483","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Delfini, C.",NA,"Brasil",NA,NA,NA,"ESA142483",NA,NA,NA,"Romão, G.O.","485.0","2012","05","16","Minas Gerais","São Roque de Minas",NA,"-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:06:27-03","ESALQ","ESA","91685","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Cordeiro, J.",NA,"Brasil",NA,NA,NA,"ESA091685","Magnoliophyta",NA,NA,NA,"2145.0","2003","11","12","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895","ESA091685",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:06:27-03","ESALQ","ESA","83266","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Hatschbach, G. ; Ribas, O.S.",NA,"Brasil",NA,NA,NA,"ESA083266","Magnoliophyta",NA,"(Cham.) G.Don","Silva, R.R.","53537.0","1989","10","19","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375","ESA083266",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:06:27-03","ESALQ","ESA","3992","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Telles, E.C.C.",NA,"Brasil",NA,NA,NA,"ESA003992","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.",NA,"1989","11","10","Rio de Janeiro","Rezende",NA,"-44.4467010498047","-22.468900680542","ESA003992",NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:06:27-03","ESALQ","ESA","16844","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, V.C. et al.",NA,"Brasil",NA,NA,NA,"ESA016844","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.","3907.0","1993","05","22","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA016844",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:06:27-03","ESALQ","ESA","11706","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Souza, V.C. et al.",NA,"Brasil",NA,NA,NA,"ESA011706","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.","4013.0","1993","09","06","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA011706",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:06:27-03","ESALQ","ESA","100149","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Tannus, J.L.S.",NA,"Brasil",NA,NA,NA,"ESA100149","Magnoliophyta",NA,NA,"Romão, G.O.","827.0","2005","08","25","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA100149",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:06:27-03","ESALQ","ESA","34425","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Rodrigues, R.R. et al.",NA,"Brasil",NA,NA,NA,"ESA034425","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.","383.0","1995","10","07","São Paulo","São João da Boa Vista",NA,"-46.7900009155273","-21.9599990844727","ESA034425",NA,NA,"17205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:06:27-03","ESALQ","ESA","25695","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",NA,"Brasil",NA,NA,"Arbusto, 1,5 m alt.; frutos castanhos.","ESA025695","Magnoliophyta",NA,"(Cham.) G.Don","Kinoshita, L.S.","1038.0","1993","08","18","São Paulo","Campos do Jordão","Parque Ferradura. Área perturbada.","-45.5900001525879","-22.7299995422363","ESA025695",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:06:27-03","ESALQ","ESA","107328","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romão, G.O. ; Feliciano, C.D.",NA,"Brasil",NA,NA,"Subarbusto a arbusto, 0,4-1,8m alt.; ramos eretos, pouco ramificado; cálice verde, corola branca, frutos castanhos. Muitos indivíduos adensados. Campo graminoso adjacente à mata ciliar, solo orgânico-úmido.","ESA107328","Magnoliophyta",NA,NA,"Romão, G.O.","2288.0","1905","06","29","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para parte alta da Cachoeira Casca D'anta, próximo à nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688","ESA107328",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:06:27-03","ESALQ","ESA","107330","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romão, G.O. ; Feliciano, C.D.",NA,"Brasil",NA,NA,"Subarbusto a arbusto, 0,4-1,8m alt.; ramos eretos, pouco ramificado; frutos castanhos. Muitos indivíduos adensados. Campo graminoso adjacente à mata ciliar, solo orgânico-úmido.","ESA107330","Magnoliophyta",NA,NA,"Romão, G.O.","2290.0","1905","06","29","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para parte alta da Cachoeira Casca D'anta, próximo à nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688","ESA107330",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:06:27-03","ESALQ","ESA","107329","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Romão, G.O. ; Feliciano, C.D.",NA,"Brasil",NA,NA,"Subarbusto a arbusto, 0,4-1,8m alt.; ramos eretos, pouco ramificado; frutos castanhos. Muitos indivíduos adensados. Campo graminoso adjacente à mata ciliar, solo orgânico-úmido.","ESA107329","Magnoliophyta",NA,NA,"Romão, G.O.","2289.0","1905","06","29","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para parte alta da Cachoeira Casca D'anta, próximo à nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688","ESA107329",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:06:27-03","ESALQ","ESA","124337","PreservedSpecimen","Plantae","Ericaceae","Agarista","chlorantha","Agarista chlorantha",NA,"Pereira, F.G.",NA,"Brasil",NA,NA,NA,"ESA124337","Magnoliophyta",NA,NA,"Garcia, R.J.F.","609.0","2012","09","18","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia. Trilha na divisa Leste. Campo Sujo.","-46.6300010681152","-23.5400009155273","ESA124337",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:06:44-03","ESALQ","ESA","78944","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","chlorantha","Leucothoe chlorantha",NA,"Oliveira, J.E.",NA,"Brasil",NA,NA,NA,"ESA078944","Magnoliophyta",NA,NA,NA,"120.0","1940","06","04","Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344","ESA078944",NA,NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:06:44-03","ESALQ","ESA","79020","PreservedSpecimen","Plantae","Ericaceae","Leucothoe","serrulata","Leucothoe serrulata",NA,"Oliveira, R.C.",NA,"Brasil",NA,NA,NA,"ESA079020","Magnoliophyta",NA,NA,NA,"113.0","1992","12","05","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455","ESA079020",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
