"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","sex"
"48","2021-03-21 19:32:38-03","UFC","EAC","44014","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Lima-Verde, L.W.; Figueiredo, M.A.; Barros, E.O.; Andrade, I.M.","382","1997","02","05","Southern America","Brasil","Estação Ecológica de Aiuaba, proterozóico arqueano médio; planossolo arenoso.",NA,NA,"Árvore, 3,5m, ocasional; exsudato resina branca; corola amarela.; Carrasco.","EAC0044014","Dicotyledon",NA,"Müll.Arg.","EAC0044014",NA,"Koch, I.","Ceará","Aiuaba","-40.321333","-6.728083","2013","06","-40.321333","-6.728083","610","610","18",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-21 19:32:38-03","UFC","EAC","52622","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Loiola, M.I.B.; Soares Neto, R.L.","1855","2012","06","07","Southern America","Brasil","No caminho para o Sítio do Bosco",NA,NA,"Arbusto, +/- 4m; fruto verde.","EAC0052622","Dicotyledon",NA,"Müll.Arg.","EAC0052622",NA,"Koch, I.","Ceará","Tianguá","-40.977778","-3.629806","2013","06","-40.977778","-3.629806","710","710","18",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-21 19:32:38-03","UFC","EAC","54377","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Paula-Souza, J.; Ferreira, M.A.P.; Franco, J.O.R.; Silva, R.E.R.","11031","2012","04","26","Southern America","Brasil","serra dos Quirino ou dos Pajeú, cerca de 8,3km SW(",NA,NA,"Arvoreta, 4m; preservado em álcool 70%.; Caatinga arbórea aberta.","EAC0054377","Dicotyledon",NA,"Müll.Arg.","EAC0054377",NA,"Paula-Souza, J.","Ceará","Santa Quitéria","-39.691036","-4.561761","2012","05","-39.691036","-4.561761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-21 19:32:38-03","UFC","EAC","56197","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Ferreira, A.E.S.","170","2014","01","24","Southern America","Brasil","congl. 30, sub. 1, árv. 23.&nf;Estrato intermediário.",NA,NA,"Inventário Florestal Nacional - CE; Árvore; seiva branca, pouco abundante, líquida.&nf;Dups RB.","EAC0056197","Dicotyledon",NA,"Müll.Arg.","EAC0056197",NA,"Athayde, E.A.","Ceará","Granja","-40.859958","-3.420006","2014","02","-40.859958","-3.420006",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-21 19:32:38-03","UFC","EAC","56199","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Ferreira, A.E.S.","161","2014","01","23","Southern America","Brasil","congl. 56, sub. 1, árv. 2RN.",NA,NA,"Inventário Florestal Nacional - CE; Arbusto.; Caatinga.","EAC0056199","Dicotyledon",NA,"Müll.Arg.","EAC0056199",NA,"Sampaio, V.S.","Ceará","Tianguá","-41.039997","-3.779994","2014","02","-41.039997","-3.779994",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-21 19:32:38-03","UFC","EAC","56205","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Silveira, J.M.D.","11","2014","02","18","Southern America","Brasil","congl. 131, sub. 4, árv. 3RN.&nf;Solo profundo e argiloso.",NA,NA,"Inventário Florestal Nacional - CE; Arbusto; látex branco, pouco abundante, líquido; flor branca; odor característico na flor e ramos.&nf;Dups RB.","EAC0056205","Dicotyledon",NA,"Müll.Arg.","EAC0056205",NA,"Moura, R.","Ceará","Canindé","-39.600003","-4.499975","2014","03","-39.600003","-4.499975",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-21 19:32:38-03","UFC","EAC","34803","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Silveira, E.R.","s.n.","2005","02","27","Southern America","Brasil","Garapa",NA,NA,"Árvore.; Mata seca.","EAC0034803","Dicotyledon",NA,"Müll.Arg.","EAC0034803",NA,"Koch, I.","Ceará","Acarape","-38.7083015441895","-4.22417020797729","2013","06",NA,NA,NA,NA,"18","15420","auto",NA,NA,NA,NA,NA
"55","2021-03-21 19:32:38-03","UFC","EAC","17936","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Figueiredo, M.A.; et al.","97","1991","04","12","Southern America","Brasil","Mulungu",NA,NA,"Caatinga","EAC0017936","Dicotyledon",NA,"Müll.Arg.",NA,NA,"Koch, I.","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897","2011","08",NA,NA,NA,NA,"18","68662","auto",NA,NA,NA,NA,NA
"56","2021-03-21 19:32:38-03","UFC","EAC","11719","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.","EAC11719","1982","12","18","Southern America","Brasil",NA,NA,NA,"Arvoreta.; Tabuleiro litorâneo.","EAC0011719","Dicotyledon",NA,"Müll.Arg.","EAC0011719",NA,"Koch, I.","Ceará","Aquiraz","-38.3911018371582","-3.90139007568359","2013","06",NA,NA,NA,NA,"18","22325","auto",NA,NA,NA,NA,NA
"57","2021-03-21 19:32:38-03","UFC","EAC","4363","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Figueiredo, M.A.","s.n.","1978","01","28","Southern America","Brasil","Serra de Baturité, Pedra d'Água.",NA,NA,NA,"EAC0004363","Dicotyledon",NA,"Müll.Arg.","EAC0004363",NA,"Koch, I.","Ceará","Capistrano","-38.9014015197754","-4.46999979019165","2013","06",NA,NA,NA,NA,"18","16641","auto",NA,NA,NA,NA,NA
"58","2021-03-21 19:32:38-03","UFC","EAC","39564","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Castro, A.S.F.","1698","2006","02","27","Southern America","Brasil","Cajazeiras.",NA,NA,"Arvoreta.; Caatinga.","EAC0039564","Dicotyledon",NA,"Müll.Arg.","EAC0039564",NA,"Koch, I.","Ceará","Caucaia","-38.6530990600586","-3.73610997200012","2013","06",NA,NA,NA,NA,"18","40484","auto",NA,NA,NA,NA,NA
"59","2021-03-21 19:32:38-03","UFC","EAC","13296","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.; Matos, F.J.A.","EAC13296","1985","08","07","Southern America","Brasil",NA,NA,NA,"Arvoreta.; Carrasco.","EAC0013296","Dicotyledon",NA,"Müll.Arg.","EAC0013296",NA,"Koch, I.","Ceará","Frecheirinha","-40.8163986206055","-3.75999999046326","2013","06",NA,NA,NA,NA,"18","12579","auto",NA,NA,NA,NA,NA
"60","2021-03-21 19:32:38-03","UFC","EAC","22199","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.; et al.","844","1994","07","02","Southern America","Brasil","Pl. Ibiapaba, santo Antônio da Pindoba",NA,NA,"Arbusto, 2m, com quilha no fruto; Caatinga","EAC0022199","Dicotyledon",NA,"Müll.Arg.","EAC0022199",NA,"Koch, I.","Ceará","Ibiapina","-40.8894004821777","-3.92333006858826","2011","08",NA,NA,"600","600","18","29848","auto",NA,NA,NA,NA,NA
"61","2021-03-21 19:32:38-03","UFC","EAC","2341","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.","EAC2341","1973","01","11","Southern America","Brasil","Serra São Pedro.",NA,NA,"Arbusto.","EAC0002341","Dicotyledon",NA,"Müll.Arg.","EAC0002341",NA,"Koch, I.","Ceará","Juazeiro do Norte","-39.315299987793","-7.21305990219116","2013","06",NA,NA,NA,NA,"18","15239","auto",NA,NA,NA,NA,NA
"62","2021-03-21 19:32:38-03","UFC","EAC","41834","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Castro, A.S.F.","1919","2007","02","20","Southern America","Brasil","Camará",NA,NA,"Arvoreta.; Mata úmida.","EAC0041834","Dicotyledon",NA,"Müll.Arg.","EAC0041834",NA,"Koch, I.","Ceará","Mulungu","-38.9963989257812","-4.30556011199951","2013","06",NA,NA,NA,NA,"18","10506","auto",NA,NA,NA,NA,NA
"63","2021-03-21 19:32:38-03","UFC","EAC","8895","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.; Matos, F.J.A.","EAC8895","1980","08","01","Southern America","Brasil","Ch. Ibiapaba",NA,NA,"Arbusto, fruto esverdeado; Carrasco","EAC0008895","Dicotyledon",NA,"Müll.Arg.","EAC0008895",NA,"Castro, A.S.F.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2011","09",NA,NA,NA,NA,"23","27385","auto",NA,NA,NA,NA,NA
"64","2021-03-21 19:32:38-03","UFC","EAC","22208","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","1071","1995","01","05","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul",NA,NA,"Arbusto, escandente, ovário piloso, sépalas longas de pêlos curtos, pétalas glabras; Carrasco","EAC0022208","Dicotyledon",NA,"Müll.Arg.","EAC0022208",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2011","08",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"65","2021-03-21 19:32:38-03","UFC","EAC","22194","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","826","1994","06","07","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore.; Carrasco.","EAC0022194","Dicotyledon",NA,"Müll.Arg.","EAC0022194",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,NA,NA,"18","27385","auto",NA,NA,NA,NA,NA
"66","2021-03-21 19:32:38-03","UFC","EAC","22548","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","1120","1995","07","25","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Arbusto, 4m, látex branco.; Carrasco.","EAC0022548","Dicotyledon",NA,"Müll.Arg.","EAC0022548",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"67","2021-03-21 19:32:38-03","UFC","EAC","22493","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","1119","1995","07","25","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore, 5m, látex branco.; Carrasco.","EAC0022493","Dicotyledon",NA,"Müll.Arg.","EAC0022493",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"68","2021-03-21 19:32:38-03","UFC","EAC","22207","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","1070","1995","01","05","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore, 6m, flor branca, ovário piloso (quase glabro), sépalas longas com pêlos longos, pétalas pilosas.; Carrasco.","EAC0022207","Dicotyledon",NA,"Müll.Arg.","EAC0022207",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"69","2021-03-21 19:32:38-03","UFC","EAC","22205","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","1072","1995","01","05","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Arvoreta, 4m, ovário piloso, sépalas longas com pêlos curtos, pétalas glabras.; Carrasco.","EAC0022205","Dicotyledon",NA,"Müll.Arg.","EAC0022205",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"70","2021-03-21 19:32:38-03","UFC","EAC","22202","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","921","1994","08","25","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore.; Carrasco.","EAC0022202","Dicotyledon",NA,"Müll.Arg.","EAC0022202",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"840","840","18","27385","auto",NA,NA,NA,NA,NA
"71","2021-03-21 19:32:38-03","UFC","EAC","22195","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","744","1994","05","19","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore.; Carrasco.","EAC0022195","Dicotyledon",NA,"Müll.Arg.","EAC0022195",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"72","2021-03-21 19:32:38-03","UFC","EAC","22185","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Araújo, F.S.","997","1994","09","24","Southern America","Brasil","Planalto da Ibiapaba, Jaburuna Sul.",NA,NA,"Árvore.; Carrasco.","EAC0022185","Dicotyledon",NA,"Müll.Arg.","EAC0022185",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,"830","830","18","27385","auto",NA,NA,NA,NA,NA
"73","2021-03-21 19:32:38-03","UFC","EAC","2032","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.","EAC2032","1960","10","07","Southern America","Brasil","Serra da Ibiapaba.",NA,NA,"Árvore.","EAC0002032","Dicotyledon",NA,"Müll.Arg.","EAC0002032",NA,"Koch, I.","Ceará","Ubajara","-40.9211006164551","-3.85443997383118","2013","06",NA,NA,NA,NA,"18","27385","auto",NA,NA,NA,NA,NA
"74","2021-03-21 19:32:38-03","UFC","EAC","11093","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.; Matos, F.J.A.","EAC11093","1982","01","16","Southern America","Brasil","Ch. Ibiapaba, Riachão",NA,NA,"Arvoreta; Carrasco","EAC0011093","Dicotyledon",NA,"Müll.Arg.","EAC0011093",NA,"Koch, I.","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813","2011","08",NA,NA,NA,NA,"18","34051","auto",NA,NA,NA,NA,NA
"75","2021-03-21 19:32:38-03","UFC","EAC","11078","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.; Matos, F.J.A.","EAC11078","1982","01","14","Southern America","Brasil","Cocalzinho, Chapada da Ibiapaba.",NA,NA,"Árvore mediana, flor alva.; Carrasco.","EAC0011078","Dicotyledon",NA,"Müll.Arg.","EAC0011078",NA,"Koch, I.","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813","2013","06",NA,NA,NA,NA,"18","34051","auto",NA,NA,NA,NA,NA
"76","2021-03-21 19:32:38-03","UFC","EAC","30013","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Castro, A.S.F.","820","2000","05","23","Southern America","Brasil","Próx. ao limite com Tianguá",NA,NA,"Arvoreta; Mata úmida/Capoeira","EAC0030013","Dicotyledon",NA,"Müll.Arg.","EAC0030013",NA,"Castro, A.S.F.","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813","2011","09",NA,NA,NA,NA,"23","34051","auto",NA,NA,NA,NA,NA
"77","2021-03-21 19:32:38-03","UFC","EAC","31282","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Castro, A.S.F.","1121","2001","12","06","Southern America","Brasil","15km de Oeiras, estrada p/ Floriano",NA,NA,"Arbusto; Cerrado","EAC0031282","Dicotyledon",NA,"Müll.Arg.","EAC0031282",NA,"Koch, I.","Piauí","Oeiras","-42.1310997009277","-7.0252799987793","2013","06",NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA
"78","2021-03-21 19:32:38-03","UFC","EAC","20650","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Alencar, M.E.","s.n.","1993","05","21","Southern America","Brasil","Serra Velha.",NA,NA,"Árvore.","EAC0020650","Dicotyledon",NA,"Müll.Arg.","EAC0020650",NA,"Kock, I.","Piauí","Padre Marcos","-40.9043998718262","-7.35500001907349","2013","06",NA,NA,NA,NA,"18","17353","auto",NA,NA,NA,NA,NA
"79","2021-03-21 19:32:38-03","UFC","EAC","19712","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Alencar, M.E.","s.n.","1993","04","10","Southern America","Brasil","Serra Velha.",NA,NA,"Árvore.","EAC0019712","Dicotyledon",NA,"Müll.Arg.","EAC0019712",NA,"Koch, I.","Piauí","Padre Marcos","-40.9043998718262","-7.35500001907349","2013","06",NA,NA,NA,NA,"18","17353","auto",NA,NA,NA,NA,NA
"80","2021-03-21 19:32:38-03","UFC","EAC","20733","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Alencar, M.R.","229","1994","05","07","Southern America","Brasil","Serra Velha, substrato arenoso.",NA,NA,"Arbusto, +/- 3m, fruto imaturo.","EAC0020733","Dicotyledon",NA,"Müll.Arg.","EAC0020733",NA,"Kock, I.","Piauí","Padre Marcos","-40.9043998718262","-7.35500001907349","2013","06",NA,NA,"420","420","18","17353","auto",NA,NA,NA,NA,NA
"81","2021-03-21 19:32:38-03","UFC","EAC","20640","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Alencar, M.R.","27","1993","04","10","Southern America","Brasil","Serra Velha, substrato arenoso.",NA,NA,"Árvore, +/- 6m.","EAC0020640","Dicotyledon",NA,"Müll.Arg.","EAC0020640",NA,"Kock, I.","Piauí","Padre Marcos","-40.9043998718262","-7.35500001907349","2013","06",NA,NA,"420","420","18","17353","auto",NA,NA,NA,NA,NA
"82","2021-03-21 19:32:38-03","UFC","EAC","3558","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Fernandes, A.; Matos, F.J.A.","EAC3558","1977","12","13","Southern America","Brasil","Estr. Araripina",NA,NA,"Arbusto; Carrasco","EAC0003558","Dicotyledon",NA,"Müll.Arg.","EAC0003558",NA,"Koch, I.","Piauí","Picos","-41.4668998718262","-7.07694005966187","2011","08",NA,NA,NA,NA,"18","31259","auto",NA,NA,NA,NA,NA
"83","2021-03-21 19:32:38-03","UFC","EAC","31277","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Castro, A.S.F.","1116","2001","12","06","Southern America","Brasil","5 km da cidade, estr. p/ Colônia",NA,NA,"Arbusto; Cerrado","EAC0031277","Dicotyledon",NA,"Müll.Arg.","EAC0031277",NA,"Koch, I.","Piauí","Santo Inácio do Piauí","-41.9108009338379","-7.42971992492676","2011","08",NA,NA,NA,NA,"16","38386","auto",NA,NA,NA,NA,NA
"84","2021-02-03 11:08:10-03","UFSM","SMDB","17528","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Raddatz, DD; Rosa, RC","s.n.","2017","07","24",NA,"Brasil","próximo a ponte de Ferro da RS 448, entre os munic",NA,NA,"Material testemunho de Dissertação de Mestrado no Programa de Pós-Graduação em Engenharia Florestal, área de Concentração em Engenharia Natural. Aluno: Dione D. Raddatz. Orientador: Prof. Dr. Fabrício Jaques Sutili. Co-orientador: Prof. Dr. José Newt","SMDB017528",NA,NA,"Müll. Arg.","SMDB017528",NA,"Raddatz, DD; Nilson, AD","Rio Grande do Sul","Rio das Antas",NA,NA,"2017","08",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-25 12:11:26-03","UFSM","SMDB","17528","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Raddatz, DD; Rosa, RC","s.n.","2017","07","24",NA,"Brasil","Rio das Antas, Próximo a ponte de Ferro da RS 448, entre os municípios de Roma do Sul e Farroupilha",NA,NA,"Material testemunho de dissertação de mestrado no Programa de Pós Graduação em Engenharia Florestal, área de Concentração em Engenharia Natural. ALUNO: Dione D. Raddatz. Orientador. Prof. Dr. Fabrício Jaques Sutili. Co-orientador: Prof. Dr. José Newt","SMDB017528",NA,NA,"Müll. Arg.","SMDB017528",NA,"Raddatz, DD; Nilson, AD","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697","2017","08",NA,NA,NA,NA,"09","19545","auto",NA,NA,NA,NA,NA
"86","2021-02-03 11:08:09-03","UFSM","SMDB","17527","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Raddatz, DD; Rosa, RC","s.n.","2017","07","25",NA,"Brasil","Rio das Antas, Ribeirão.",NA,NA,"Material testemunho de Dissertação de Mestrado no Programa de Pós-Graduação em Engenharia Florestal, área de Concentração em Engenharia Natural. Aluno: Dione D. Raddatz. Orientador: Prof. Dr. Fabrício Jaques Sutili. Co-orientador: Prof. Dr. José Newt","SMDB017527",NA,NA,"Müll. Arg.","SMDB017527",NA,"Raddatz, DD; Nilson, AD","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535","2017","08",NA,NA,NA,NA,"09","9715","auto",NA,NA,NA,NA,NA
"87","2019-11-25 12:11:26-03","UFSM","SMDB","17527","S","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Raddatz, DD; Rosa, RC","s.n.","2017","07","25",NA,"Brasil","Rio das Antas, Riberão",NA,NA,"Material testemunho de dissertação de mestrado no Programa de Pós-Graduação em Engenharia Florestal, área de Concentração em Engenharia Natural. Aluno: Dione D. Raddatz. Orientador: Prof. Dr. Fabrício Jaques Sutili Co-orientador: Prof. Dr. José Newto","SMDB017527",NA,NA,"Müll. Arg.","SMDB017527",NA,"Raddatz, DD; Nilson, AD","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535","2017","08",NA,NA,NA,NA,"09","9715","auto",NA,NA,NA,NA,NA
"88","2020-12-21 16:12:23-03","MBM","MBM","389649","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Bochorny, T.; Bonaldi, R.A.; Bonaldi, R.A.","37","2012","02","02","Southern America","Brazil","UHE Mauá, PCH Getúlio Vargas",NA,NA,"Arvoreta, 2,5m; flores amarelas.; Ambiente pedregoso.","MBM389649",NA,NA,"Müll.Arg.","MBM389649",NA,"Bochorny, T.","Paraná","Telêmaco Borba","-50.706944","-24.100556","2012","02","-50.706944","-24.100556","520","750","02",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:12:23-03","MBM","MBM","389715","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Marinero, F.; Michelon, C.; Adenesky-Filho, E.; Michelon, C.; Adenesky-Filho, E.","388","2012","07","22","Southern America","Brazil","UHE Mauá, PCH Getúlio Vargas",NA,NA,"Árvore, 4m; frutos verdes.","MBM389715",NA,NA,"Müll.Arg.","MBM389715",NA,"Adenesky-Filho, E.","Paraná","Telêmaco Borba","-50.711239","-24.054078","2012","07","-50.711239","-24.054078","550","550","22",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:12:23-03","MBM","MBM","41831","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Hoehne, F.C.","35163","1936","02","10","Southern America","Brazil","Ipanema",NA,NA,NA,"MBM041831",NA,NA,"Müll.Arg.","MBM041831",NA,"Hoehne, F.C.","São Paulo","Ipanema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:12:23-03","MBM","MBM","367999","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,"Barboza, E.; Costa, E.F.; Costa, E.F.","3053","2011","03","30","Southern America","Brazil","Rio Laranjinha, divisa dos municípios de Ribeirão do Pinhal-Nova Fátima",NA,NA,"Arbusto 2,5m; frutos imaturos verdes.; Beira de rio encachoeirado.","MBM367999",NA,NA,"Müll.Arg.","MBM367999",NA,"Barboza, E.","Paraná","Nova Fátima","-50.5638999938965","-23.4321994781494","2013","08",NA,NA,NA,NA,NA,"15159","auto",NA,NA,NA,NA,NA
"92","2015-09-04 13:22:56-03","MNHN","RECOLNAT_MNHN_P","P03857796","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii",NA,NA,NA,"1874","4","11",NA,"Paraguay","Cerro de Lambaré, près de asuncion","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03857796' target='other'> <mi>dwc_moreinfo</mi></a>","P03857796",NA,NA,"Müll.Arg.","P03857796_01",NA,NA,"Central",NA,"-57.64133","-25.3404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-10-15 04:30:48-03","MNHN","RECOLNAT_MNHN_P","P01817753","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii microphyllum","isotype","Balansa, B.",NA,"1874","4","11",NA,"paraguay","Sommet du Cerro de Lambaré, près de l'Assomption","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817753' target='other'> <mi>dwc_moreinfo</mi></a>","P01817753",NA,NA,"Hassl.","P01817753_01","microphyllum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1344",NA,NA,NA,NA
"94","2015-09-25 07:09:17-03","MNHN","RECOLNAT_MNHN_P","P00639552","PreservedSpecimen",NA,"Apocynaceae","Aspidosperma","riedelii","Aspidosperma riedelii riedelii","type","Riedel",NA,NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00639552' target='other'> <mi>dwc_moreinfo</mi></a>","P00639552",NA,NA,"Müll.Arg.","P00639552_01","riedelii","Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
