"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","year","month","day","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","class","order","dayIdentified","relatedCatalogItem","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","preparationType","individualCount","typeStatus"
"11","2021-03-24 17:09:45-03","UFES","SAMES","4551","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Ferreira,V.B.R.","52",NA,"Brasil","Espírito Santo","SAMES04551",NA,"Siqueira,G.S.","2011","11","2010","03","29","Linhares","Reserva Natural Vale. C.N.Ceolin (arbóreo), nativo, planta encontrada na borda do Nativo.","-40.0722007751465","-19.3910999298096",NA,NA,"Flores creme. Habito: Arbusto",NA,NA,"21",NA,"48094",NA,NA,"auto",NA,NA,NA
"12","2021-03-24 17:09:45-03","UFES","SAMES","8066","PreservedSpecimen","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Tressmann,L.K.; Ribeiro,I.F.;Weider,V.;Silva,T.","34",NA,"Brasil","Espírito Santo","SAMES08066",NA,"Siqueira,G.S.","2018","08","2017","09","15","São Mateus","Estação Rio Preto.","-39.8588981628418","-18.716100692749","-398105556.0","-188172223.0","Frutos verdes redondos se abrem ao meio e tem sementes vermelhas. Habitat: Floresta inundável Habito: Restinga Pleistocênica",NA,NA,"18",NA,"56510",NA,NA,"auto",NA,NA,NA
"13","2021-03-01 16:37:40-03","UNICAMP","UEC","113307","S","Plantae","Magnoliopsida","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Mansano, VF; Rio, MC; Jardim, JG; Freitas, MF","61",NA,"Brazil","Bahia","UEC082214","UEC082214","Bigio, NC","2017","11","1999","11","01",NA,"Entrada da Reserva Biológica de Una.",NA,NA,NA,NA,"Arvoreta 6m flores com pétalas brancas, cálice com sépalas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-01 16:37:40-03","UNICAMP","UEC","113320","S","Plantae","Magnoliopsida","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Mansano, VF; Rio, MC; Jardim, JG; Freitas, MF","61",NA,"Brazil","Bahia","UEC061781","UEC061781","Bigio, NC","2017","11","1999","11","01",NA,"Entrada da Reserva Biológica de Una.",NA,NA,NA,NA,"Arvoreta 6m flores com pétalas brancas, cálice com sépalas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-01 16:37:40-03","UNICAMP","UEC","115348","S","Plantae","Magnoliopsida","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Mansano, VF; Rio, MC; Jardim, JG; Freitas, MF","61",NA,"Brazil","Bahia","UEC082230","UEC082230","Bigio, NC","2017","11","1999","11","01",NA,"Entrada da Reserva Biológica de Una.",NA,NA,NA,NA,"Arvoreta 6m flores com pétalas brancas, cálice com sépalas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-01 16:37:40-03","UNICAMP","UEC","178130","S","Plantae","Magnoliopsida","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Flores, TB; Campos, OR","1615",NA,"Brazil","Espírito Santo","UEC023452","UEC023452","Bigio, NC","2017","11","2012","10","27","Ibitirama","Propriedade particular (Paulo Kintão) No município de Ibitirama pegar o caminho para o cemitério, estrada de terra à direita em uma baixada.","-41.666667","-20.55875","-41.666667","-20.55875","Material prensado a álcool; Árvore, ca. 4m de alt. Frtutos imaturos verdes, maduros marrons; Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-01 16:37:40-03","UNICAMP","UEC","197132","S","Plantae","Magnoliopsida","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Valdemarin, KS; et al.","128",NA,"Brazil","Espírito Santo","UEC141982","UEC141982",NA,NA,NA,"2016","10","01","Linhares","Reserva Natural Vale - Estrada do Flamengo (-19.151477; -40.072404).","-40.0722007751465","-19.3910999298096",NA,NA,"Árvore 3m de altura. Frutos imaturos verdes.; Mata alta",NA,NA,NA,NA,"48094",NA,NA,"auto",NA,NA,NA
"18","2020-04-22 16:22:54-03","UFPB","JPB","61289","PreservedSpecimen","Plantae","Angiosperma","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Nusbaumer, L; et al.","4594","Southern America","Brasil","Alagoas","JPB0061289",NA,NA,NA,NA,"2015","10","07","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.404682","-9.250288","-36.404682","-9.250288","; HABITAT: Forêt ombrophile submontagnarde de bas de pente; DESC: arbre, 20 m, tombé une heure avant la récolte (entendu!); inflo. ovoïde à 2 bractée vert-jaune pâle, s'ouvrant par une fente de déhiscence, 2 glandes brillantes noires",NA,"Dicotyledon",NA,NA,NA,"670","670",NA,NA,NA,NA
"19","2020-04-22 16:22:54-03","UFPB","JPB","61350","PreservedSpecimen","Plantae","Angiosperma","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Nusbaumer, L; et al.","4655","Southern America","Brasil","Alagoas","JPB0061350",NA,NA,NA,NA,"2015","10","19","Branquinha","Serra de Murici, Localité de Branquinha. Serra de Riachão.","-35.950771","-9.182993","-35.950771","-9.182993","; HABITAT: Forêt ombrophile submontagnarde, forêt de pente, à 100 m d'un bas-fond d'ordre II; DESC: arbre, 20 m, 50 cm DBH; fr ovoïde vert, recouvert de lepidotes blanc-roux, trois loges, stigmate à trois lobes noirs, plissés en morce",NA,"Dicotyledon",NA,NA,NA,"440","440",NA,NA,NA,NA
"20","2020-04-27 16:11:02-03","UFES","VIES","27020","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Menezes, L.F.T.; Giaretta, A.O.; Souza, M.C.; Monteiro, R.F. & Saavedra, M.M.","1802",NA,"Brasil","Espírito Santo","VIES027020","VIES027020","N.C. Bigio","2018","10","2008","01","10","São Mateus","Comunidade Divino Espírito Santo.","-39.915556","-18.808056","39º54'56''W","18º48'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-04-27 16:11:02-03","UFES","VIES","31425","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Dias, H.M.; Santos, J.A.; Serafim, J.A.S.; Santos, P.S.; et al.","443",NA,"Brasil","Bahia","VIES031425",NA,"Bigio, N.C.","2013","02","2008","09","20","Prado",NA,"-39.177222","-17.030833","39º10'38''W","17º1'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-04-27 16:11:02-03","UFES","VIES","32495","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Castro, R. & Gomes, J.M.L.","6670",NA,"Brasil","Espírito Santo","VIES032495","VIES032495","N.C. Bigio","2018","10","2000","11","25","Linhares","APP Fazenda Goytacazes.","-40.070278","-19.466667","40º4'13''W","19º28'0''S",NA,NA,NA,NA,NA,NA,"160","160",NA,NA,NA,NA
"23","2020-04-27 16:11:02-03","UFES","VIES","35218","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Flores, T.B.; Campos, O.R.","1615",NA,"Brasil","Espírito Santo","VIES035218","VIES035218","N.C. Bigio","2018","10","2012","10","27","Ibitirama",NA,"-41.65","-20.55","41º39'W","20º33'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-04-27 16:11:02-03","UFES","VIES","37203","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","167",NA,"Brasil","Espírito Santo","VIES037203","VIES037203","N.C. Bigio","2018","10","2013","08","08","Conceição da Barra","Parque Estadual de Itaúnas.","-39.701944","-18.403333","39º42'7''W","18º24'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-04-27 16:11:02-03","UFES","VIES","37518","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","151",NA,"Brasil","Espírito Santo","VIES037518","VIES037518","N.C. Bigio","2018","10","2013","12","05","Conceição da Barra","Parque Estadual de Itaúnas.","-39.701944","-18.403333","39º42'7''W","18º24'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-04-27 16:11:02-03","UFES","VIES","7000","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Cipriano, R.C.; Assis, A.M.","27",NA,"Brasil","Espírito Santo","VIES007000","VIES007000","N.C. Bigio","2018","10","2012","01","05","Conceição da Barra","Campinas.","-39.7575","-18.580556","39º45'27''W","18º34'50''S",NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA
"27","2020-04-27 16:11:02-03","UFES","VIES","7726","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.V.","4293",NA,"Brasil","Espírito Santo","VIES007726","VIES007726","N.C. Bigio","2018","10","1992","12","02","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"28","2020-04-27 16:11:02-03","UFES","VIES","7062","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L.","4809",NA,"Brasil","Espírito Santo","VIES007062","VIES007062","N.C. Bigio","2018","10","1993","08","24","Conceição da Barra","Área 213 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"29","2019-07-05 19:08:43-03","UFES","VIES","42793","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Nichio-Amaral, R.; Nepomuceno, A.; Miranda, V.S.; Gurtler, J.; Mello, B.N.; Magnago, R.; Sossai, B.G.","673",NA,"Brasil","Espírito Santo","VIES042793","VIES042793",NA,NA,NA,"2019","03","27","Conceição da Barra","Área de clareira com entrada pela trilha do paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"30","2020-04-27 16:11:02-03","UFES","VIES","27121","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Lopes, L.C.M.; Lobão, A.Q.","81",NA,"Brasil","Espírito Santo","VIES027121","VIES027121","N.C. Bigio","2018","10","2009","12","07","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"31","2020-04-27 16:11:02-03","UFES","VIES","18527","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Giaretta, A.O.; et al.","259",NA,"Brasil","Espírito Santo","VIES018527","VIES018527","N.C. Bigio","2018","10","2008","06","14","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"32","2020-04-27 16:11:02-03","UFES","VIES","22872","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Assis, A.M.; Pereira, V.C. & Ferreira, H.F.","7015",NA,"Brasil","Espírito Santo","VIES022872","VIES022872 VIES022872_1","N.C. Bigio","2018","10","2002","08","25","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"33","2021-02-12 18:12:25-03","UFES","VIES","23779","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Sarnaglia Jr., V.B.","461 B",NA,"Brasil","Espírito Santo","VIES023779","VIES023779","N.C. Bigio","2018","10","2009","12","15","Conceição da Barra","Parque Estadual de Itaúnas e entorno.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"34","2020-04-27 16:11:02-03","UFES","VIES","22538","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Gomes, J.M.L.","3828",NA,"Brasil","Espírito Santo","VIES022538","VIES022538","N.C. Bigio","2018","10","2010","12","20","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094",NA,NA,"auto",NA,NA,NA
"35","2020-04-27 16:11:02-03","UFES","VIES","19893","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.","7158",NA,"Brasil","Espírito Santo","VIES019893","VIES019893","N.C. Bigio","2018","10","2003","05","14","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,"15291",NA,NA,"auto",NA,NA,NA
"36","2020-04-27 16:11:02-03","UFES","VIES","34034","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Moreau, J.S.; Silva, W.M.; Rosa, J.L. & Silva, A.E.","161",NA,"Brasil","Espírito Santo","VIES034034","VIES034034","N.C. Bigio","2018","10","2014","01","22","Aracruz","FIBRIA S.A.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,NA,NA,"37987","33","33","auto",NA,NA,NA
"37","2020-04-27 16:11:02-03","UFES","VIES","7720","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","2836",NA,"Brasil","Espírito Santo","VIES007720","VIES007720","N.C. Bigio","2018","10","1992","02","26","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"38","2020-04-27 16:11:02-03","UFES","VIES","7716","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.","4230",NA,"Brasil","Espírito Santo","VIES007716","VIES007716","N.C. Bigio","2018","10","1992","11","26","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"39","2020-04-27 16:11:02-03","UFES","VIES","7721","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.","4106",NA,"Brasil","Espírito Santo","VIES007721","VIES007721","N.C. Bigio","2018","10","1992","12","04","Conceição da Barra","Área 213 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"40","2020-04-27 16:11:02-03","UFES","VIES","7724","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.","4507",NA,"Brasil","Espírito Santo","VIES007724","VIES007724","N.C. Bigio","2018","10","1992","12","17","Conceição da Barra","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"41","2020-04-27 16:11:02-03","UFES","VIES","7061","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L.","4744",NA,"Brasil","Espírito Santo","VIES007061","VIES007061","N.C. Bigio","2018","10","1993","08","24","Conceição da Barra","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"42","2019-07-05 19:08:43-03","UFES","VIES","42799","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Nichio-Amaral, R.; Nepomuceno, A.; Miranda, V.S.; Gurtler, J.; Mello, B.N.; Magnago, R.; Sossai, B.G.","679",NA,"Brasil","Espírito Santo","VIES042799","VIES042799",NA,NA,NA,"2019","03","27","Conceição da Barra","Área de clareira com entrada pela trilha do paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"43","2020-04-27 16:11:02-03","UFES","VIES","9950","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Zambom, O.","5707",NA,"Brasil","Espírito Santo","VIES009950","VIES009950","N.C. Bigio","2018","10","1996","11","06","Conceição da Barra","Córrego do Aterro.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"44","2020-04-27 16:11:02-03","UFES","VIES","8710","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.J.","3418",NA,"Brasil","Espírito Santo","VIES008710","VIES008710","N.C. Bigio","2018","10","1992","06","09","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"45","2021-02-12 18:12:25-03","UFES","VIES","5654","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Vinha, P.C.","s.n.",NA,"Brasil","Espírito Santo","VIES005654","VIES005654","N.C. Bigio","2018","10","1994","07","13","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"46","2020-04-27 16:11:02-03","UFES","VIES","18548","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Monteiro, M.M.; et al.","27",NA,"Brasil","Espírito Santo","VIES018548","VIES018548","N.C. Bigio","2018","10","2008","06","15","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"47","2020-04-27 16:11:02-03","UFES","VIES","15279","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.","4901",NA,"Brasil","Espírito Santo","VIES015279","VIES015279","N.C. Bigio","2018","10","1993","09","21","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"48","2020-04-27 16:11:02-03","UFES","VIES","27623","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Farney, C.; Ribeiro, R.D.; Menezes, L.F.T.; Ribeiro, R.D. & Silva, J.C.","4742",NA,"Brasil","Espírito Santo","VIES027623","VIES027623","N.C. Bigio","2018","10","2007","07","05","Conceição da Barra","Lajinha.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"49","2020-04-27 16:11:02-03","UFES","VIES","36064","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Gurtler, J. JAC; Costa-Lima, J.L.; Hollunder, R.K.; Frade, M.S.; Scheidegger, A.F.A.","186",NA,"Brasil","Espírito Santo","VIES036064","VIES036064","N.C. Bigio","2018","10","2017","03","14","Conceição da Barra","Parque Estadual de Itaúnas. Distrito de Itaúnas, ao longo da Trilha Alméscar.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"50","2020-04-27 16:11:02-03","UFES","VIES","23868","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Sarnagalia Jr., V.B.","451",NA,"Brasil","Espírito Santo","VIES023868","VIES023868","N.C. Bigio","2018","10","2009","12","18","Conceição da Barra","Parque Estadual de Itaunas e entorno.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
"51","2020-04-27 16:11:02-03","UFES","VIES","23469","S","Plantae",NA,"Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","Oliveira, I.R.; Ribeiro, M. & Rocha, T.L.","101",NA,"Brasil","Espírito Santo","VIES023469","VIES023469","N.C. Bigio","2018","10","2010","09","26","Conceição da Barra","Reserva Biológica do Córrego do Veado.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644",NA,NA,"auto",NA,NA,NA
