"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"41","2020-10-14 10:03:52-03","FURB","FURB","5794","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","cernuum","Amblostoma cernuum","Scheidw.","Ceolin, LM","Grippa, C.R.","2006","02","11","Brasil","Santa Catarina","Ibirama","-49.5483333","-27.0411111","-49.5483333","-27.0411111","FURB34408","FURB34408",NA,NA,NA,NA,NA,"Ilha das Cutias.",NA,"Habito: epífita;",NA,NA,"2006","06",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"42","2020-10-14 10:04:04-03","FURB","FURB","23730","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mancinelli, WS; Engels, ME; Smidt, EC","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2010","04","06","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","FURB35201","FURB35201_1 FURB35201_2",NA,NA,NA,"1922",NA,"Cinema.",NA,"Epífita IFFSC e466b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela","569","569","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-10-14 10:04:04-03","FURB","FURB","25833","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Pessoa, E","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.535","-27.7241667","-48.5350000","-27.7241667","FURB35197","FURB35197_1 FURB35197_2",NA,NA,NA,"2277",NA,"Parque Municipal da Lagoa do Peri.",NA,"Epífita IFFSC e8003a. Coletada para cultivo em campo (16/05/2010). Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; flor creme","317","317","2013","10",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"44","2020-10-14 10:04:04-03","FURB","FURB","25857","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mancinelli, WS; Engels, ME; Smidt, EC","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2308334","-27","-49.2308334","-27.0000000","FURB02765","FURB02765_1 FURB02765_2",NA,NA,NA,"3208",NA,"Warnow Alto.",NA,"Florística IFFSC 635 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","357","357","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-10-14 10:04:04-03","FURB","FURB","25988","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Pessoa, E","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","-49.2355555","-26.365","-49.2355555","-26.3650000","FURB35196","FURB35196_1 FURB35196_2",NA,NA,NA,"2146",NA,"Braço esquerdo.",NA,"Epífita IFFSC e993b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor amarela clara","417","417","2013","10",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"46","2020-10-14 10:04:04-03","FURB","FURB","26002","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mancinelli, WS; Engels, ME; Smidt, EC","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","-50.0744445","-29.205","-50.0744445","-29.2050000","FURB35198","FURB35198_1 FURB35198_2",NA,NA,NA,"2069",NA,"Trilha do Rio do Boi.",NA,"Epífita IFFSC e01a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor amarela","330","330","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-10-14 10:04:04-03","FURB","FURB","27238","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Barros, F de","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","21","Brasil","Santa Catarina","Florianópolis","-48.43","-27.4791667","-48.4300000","-27.4791667","FURB35202","FURB35202",NA,NA,NA,"2743",NA,"Vargem Grande.",NA,"Epífita IFFSC e8005b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita; flor creme","211","211","2011","11",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"48","2020-10-14 10:04:04-03","FURB","FURB","27357","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Barros, F de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","10","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","FURB02768","FURB02768",NA,NA,NA,"2741",NA,"Cinema.",NA,"Epífita IFFSC e466c (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor amarelada","569","569","2011","11",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"49","2020-10-14 10:04:04-03","FURB","FURB","31043","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mancinelli, WS; Engels, ME; Smidt, EC","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","24","Brasil","Santa Catarina","Praia Grande","-50.0744445","-29.205","-50.0744445","-29.2050000","FURB35200","FURB35200",NA,NA,NA,"2828",NA,"Trilha do Rio do Boi.",NA,"Epífita IFFSC e01b (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor creme","330","330","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:04:04-03","FURB","FURB","31101","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Mancinelli, WS; Engels, ME; Smidt, EC","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","-48.7619444","-27.8788889","-48.7619444","-27.8788889","FURB35203","FURB35203",NA,NA,NA,"2621",NA,"Sertão do Campo.",NA,"Epífita IFFSC e226b (Acima de 4m) - sobre forófito 2b Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; flor creme","180","180","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:04:04-03","FURB","FURB","36038","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Gasper, AL de","Carneiro, F.E.","2011","07","15","Brasil","Santa Catarina","Santa Rosa de Lima","-49.1383333","-28.0702778","-49.1383333","-28.0702778","FURB35205","FURB35205",NA,NA,NA,"62",NA,"PCH do Rio Chapéu - SC-431.",NA,"Área suprimida Habitat: Floresta Ombrófila Densa; Habito: epífita; flor amarela","200","200","2011","08",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-08 08:54:21-03","FURB","FURB","41944","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Caetano, JO","Caetano, J.O.","2013","05","21","Brasil","Santa Catarina","Benedito Novo","-49.4116667","-26.7847222","-49.4116667","-26.7847222","FURB35204","FURB35204",NA,NA,NA,"20",NA,"propriedade particular de Ivo Werlich.",NA,NA,"311","311","2013","05",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:04:04-03","FURB","FURB","56804","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Funez, L.A.","Funez, L.A.","2017","07","17","Brasil","Santa Catarina","Blumenau","-49.1163889","-26.905","-49.1163889","-26.9050000","FURB56804","FURB56804",NA,NA,NA,"6784",NA,"ADHering.",NA,"Flores brancas Habitat: Floresta Habito: Epífita","114","114","2017","12",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:04:04-03","FURB","FURB","64142","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Kassner-Filho, A.","Kassner-Filho, A.","2019","05","02","Brasil","Santa Catarina","Angelina","-48.96","-27.54","-48.9600000","-27.5400000","FURB64142","FURB64142",NA,NA,NA,"5185",NA,"Linha do Chaves.",NA,"flor creme. Coletada em 28/07/2018, cultivada em casa de vegetação com floração em 02/05/2019 Habitat: interior do fragmento Habito: epífita","722","722","2019","05",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"55","2019-08-16 08:40:23-03","UTFPR","HCF","22767","S","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","F. de Barros","J.L. Schimitt","2010","06","10","Brasil","SC","Botuverá","-49.23","-27.27","49°13'48 W","27°16'12 S",NA,NA,NA,NA,NA,"2741",NA,"Cinema",NA,"epífita de arborea. Flor amarelada. Floresta Ombrófila Densa em estágio avançado. Interior do fragmento. Epífita IFFSC e466c (acima de 4 m).","569","569","2011","11",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:38:13-03","MBM","MBM","1915","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) R.f.","Pabst, G.","Hatschbach, G.","1966","05","19","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM001915","MBM001915",NA,NA,NA,"14277","Southern America","Estrada da Graciosa, Vista Cavalcante",NA,"Epífita",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:13-03","MBM","MBM","10150","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) R.f.","Pabst, G.","Hatschbach, G.","1968","05","30","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM010150","MBM010150",NA,NA,NA,"19277","Southern America","Rio Sagrado de Cima",NA,"Epífita",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:13-03","MBM","MBM","115894","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) R.f.","Ghillany, A.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1986","12","04","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM115894","MBM115894",NA,NA,NA,"252","Southern America","Véu de Noiva",NA,"Epífita",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:13-03","MBM","MBM","49108","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) R.f.","Pabst, G.","Hatschbach, G.","1966","05","31","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM049108","MBM049108",NA,NA,NA,"14408","Southern America","Morro do Tabuleiro",NA,"Epífita",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:13-03","MBM","MBM","49107","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) R.f.","Pabst, G.","Reitz, R.","1954","05","30","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"MBM049107","MBM049107",NA,NA,NA,"5849","Southern America","Santa Luzia",NA,"Epífita",NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:13-03","MBM","MBM","49109","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum pallidum","(Knowl & Weste) Garay","Pabst, G.","Hatschbach, G.","1965","04","14","Brazil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"MBM049109","MBM049109",NA,NA,NA,"12613","Southern America","Estrada da Ribeira, Boa Vista",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,"pallidum",NA,NA,NA,NA,NA
"62","1996-02-09 15:17:37-02","MNHN","RECOLNAT_MNHN_P","P00405316","PreservedSpecimen",NA,"Orchidaceae","Amblostoma","dusenii","Amblostoma dusenii","Kraenzl.","Kranzlin","Dusén, P.","1912","3",NA,"Brasil",NA,NA,NA,NA,NA,NA,"P00405316","P00405316_01",NA,NA,NA,NA,NA,"Serra do Prata","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405316' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-15 21:32:35-03","MNHN","RECOLNAT_MNHN_P","P00405353","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Mandon, G.","1860","1",NA,"Bolivie",NA,NA,NA,NA,NA,NA,"P00405353","P00405353_01 P00405353_02",NA,NA,NA,NA,NA,"Province de Larecaja : Vicinis Sorata, cerro del Iminapi, super scopulos. 2650 m","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405353' target='other'> <mi>dwc_moreinfo</mi></a>","2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,NA
"64","2015-09-15 21:32:37-03","MNHN","RECOLNAT_MNHN_P","P00405354","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Mandon, G.","1860","1",NA,"Bolivie",NA,NA,NA,NA,NA,NA,"P00405354","P00405354_01 P00405354_02",NA,NA,NA,NA,NA,"Province de Larecaja : Vicinis Sorata, cerro del Iminapi, super scopulos. 2650 m","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405354' target='other'> <mi>dwc_moreinfo</mi></a>","2650",NA,NA,NA,NA,NA,NA,NA,NA,"1140",NA,NA,NA,NA
"65","2015-09-03 19:46:03-03","MNHN","RECOLNAT_MNHN_P","P00480302","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Hutchison, P.C.","1964","8","31","Peru",NA,NA,NA,NA,NA,NA,"P00480302","P00480302_01",NA,NA,NA,NA,NA,"Hacienda Taulis, above Palmito, prov. of Hualgayoc, department of Cajamarca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480302' target='other'> <mi>dwc_moreinfo</mi></a>","2700","3000",NA,NA,NA,NA,NA,NA,NA,"6404",NA,NA,NA,NA
"66","2015-09-03 19:46:03-03","MNHN","RECOLNAT_MNHN_P","P00480303","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Regnell, A.","1868","3","23","Brésil",NA,NA,NA,NA,NA,NA,"P00480303","P00480303_01",NA,NA,NA,NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480303' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1000",NA,NA,NA,NA
"67","2015-09-16 21:55:08-03","MNHN","RECOLNAT_MNHN_P","P00480304","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Regnell, A.","1868","3","23","Brésil",NA,NA,NA,NA,NA,NA,"P00480304","P00480304_01",NA,NA,NA,NA,NA,"Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480304' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1000",NA,NA,NA,NA
"68","2017-08-09 09:52:36-03","MNHN","RECOLNAT_MNHN_P","P00480305","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Riedel, L.","1845",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00480305","P00480305_01",NA,NA,NA,NA,NA,"Brésil : Rio Macahé","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480305' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"69","2015-09-03 19:46:16-03","MNHN","RECOLNAT_MNHN_P","P00480306","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Glaziou, A.","1880","3","24","Brésil",NA,NA,NA,NA,NA,NA,"P00480306","P00480306_01",NA,NA,NA,NA,NA,"Barrière des Orgues, chez Dias","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480306' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12206",NA,NA,NA,NA
"70","2015-09-03 19:46:16-03","MNHN","RECOLNAT_MNHN_P","P00480307","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Quesnel","1845","11",NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00480307","P00480307_01",NA,NA,NA,NA,NA,"cultivé au Museum, origine Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480307' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-03 19:46:16-03","MNHN","RECOLNAT_MNHN_P","P00480308","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Gardner, G.","1866",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00480308","P00480308_01",NA,NA,NA,NA,NA,"Serra des Orgaos (Rio de Janeiro)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480308' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"626",NA,NA,NA,NA
"72","2015-09-03 19:46:16-03","MNHN","RECOLNAT_MNHN_P","P00480309","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Hort. Bot. Parisiensis","1911",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00480309","P00480309_01",NA,NA,NA,NA,NA,"cultivé à Paris, origine Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00480309' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:44:31-03","UFMG","BHCB","177551","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","29","Brasil","Minas Gerais","Nova Lima","-43.924722","-20.147222","-43.924722","-20.147222",NA,NA,"Monocotyledon",NA,NA,"2441","Southern America","RPPN Capitão do Mato",NA,"Erva epífita; caule avermelhado; frutos imaturos verdes.; Floresta Estacional Semidecidual, próximo a curso d'água",NA,NA,"2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:31-03","UFMG","BHCB","64300","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Barreto, HLM","1933","03","27","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB028851",NA,"Monocotyledon",NA,NA,"4837","Southern America","Fazenda da Mutuca",NA,"Herbácea; pouco frequente.; Mata; epífita;",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:44:31-03","UFMG","BHCB","83385","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Graeflinger, B","1949","04","20","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB001371","BHCB001371","Monocotyledon",NA,NA,"s.n.","Southern America","Instituto Agronômico",NA,"Cultivada. Herbácea, flor amarela.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:44:31-03","UFMG","BHCB","5460","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Costa, LVC","1998","04","08","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","Southern America","Serra da Canastra, Mineração Bonargila.",NA,"Epífita, mata mesófila.",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:20:56-03","UFPR","UPCB","2007","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Vieira, T.L.","Reitz, R.","1954","05","30","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,NA,"5849",NA,"Sta. Luzia",NA,"Rupícola, flor amarelo-esverdeada..","200","200","2014","05","19684","auto","14",NA,NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:20:56-03","UFPR","UPCB","45236","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Vieira, T.L.","Reitz, R.","1954","05","30","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,NA,"5849",NA,"Sta. Luzia",NA,"Rupícola, flor amarelo-esverdeada..","200","200","2014","05","19684","auto","14",NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:20:56-03","UFPR","UPCB","6398","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Vieira, T.L.","Hatschbach, G.","1965","04","14","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"12613",NA,"Estrada da Ribeira, Boa Vista",NA,"Rupícola, flor creme esverdeada..",NA,NA,"2014","05","49901","auto","14",NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:56-03","UFPR","UPCB","86753","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Caglioni, E.","Caglioni, E. | Lazzaris, J.","2014","04","29","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949","-48944539","-26802772",NA,NA,NA,NA,NA,"383",NA,"Parque Botânico Morro do Baú",NA,"Epífito em forófito caído em um deslizamento; flores de coloração creme. Floresta Ombrófila Densa..","360","360","2014","04","18275","auto","29",NA,NA,NA,NA,NA,NA,NA
"81","2009-07-17 07:31:00-03","MO","MOBOT","1995689","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","densum","Amblostoma densum","Rchb. f.",NA,"Paul C. Hutchison","1957","10","1","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hutchison 1518","South America","Cerro Tapur, Hacienda Misqui, deep jungle (on Río Utcubamba).",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA,NA,NA
"82","2009-06-25 13:34:00-03","MO","MOBOT","2031332","PreservedSpecimen","Plantae","Orchidaceae","Amblostoma","tridactylum","Amblostoma tridactylum","(Lindl.) Rchb. f.",NA,"Paul C. Hutchison|J. Kenneth Wright","1964","2","5","Peru","Amazonas","Bongará","-77.94","-5.74",NA,NA,NA,NA,NA,NA,NA,"Hutchison 4096","South America","Along the road to La Rioja, 3 km N of the N end of Lago Pomacocha.",NA,NA,"2100.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,"161",NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1006692","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","amblostoma","Epidendrum amblostoma","Rchb. f.","E.A. Christenson (NY)","Percy Núñez V.|et al.","1995","1","20","Peru","Cusco","Urubamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Núñez Vargas 16151","South America","S.H. Machu Picchu. Aguas calientes - puerte Ruinas. Ficus elasbiana.",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"124","1",NA,NA,NA
"84","2010-09-18 06:47:00-03","MO","MOBOT","2820919","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","amblostoma","Epidendrum amblostoma","Rchb. f.","Pabst","E. Yale Dawson","1960","1","29","Brazil","Goiás",NA,"-48.83333","-13.75",NA,NA,NA,NA,NA,NA,NA,"Dawson 15084","South America","Region of the southern Serra Dourada, 17 km. E. of Formosa near Amaro Leite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2010-09-18 06:47:00-03","MO","MOBOT","2820983","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","amblostoma","Epidendrum amblostoma","Rchb. f.","Pabst","E. Yale Dawson",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dawson 15084","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2821004","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","Fábio de Barros","Souza","1968","4","17","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza s.n.","South America","Cultivada em São Paulo, florindo. Flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2012-07-28 05:08:00-03","MO","MOBOT","2821167","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.","E. Hágsater","* SILVA","1989","11","19","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SILVA 616","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2012-03-01 05:10:00-03","MO","MOBOT","3583746","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","tridactylum","Epidendrum tridactylum","Lindl.",NA,"Thorsten Krömer|Amparo Acebey","2001","1","21","Bolivia","La Paz","Nor Yungas","-67.8666667","-16.2",NA,NA,NA,NA,NA,NA,NA,"Krömer 1794","South America","Parque Nacional Cotapata, senda hacia Bajo Hormuni",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
