"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"1","2020-09-23 10:36:36-03","E","E","202933","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","Farias, R.; De Carvalho, A.M.; De Carvalho, J.A.; De Carvalho, V.M.; Milhomens Fonseca, L.C.; Proença, C.; Potzernheim, M.L.; Rosa Cardosa, O.G.","1998","09","07","E. Tropical South America","BR","herbarium specimen of unspecif","BGBASE:217702","<a href=http://data.rbge.org.uk/herb/E00202933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00202933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","02168762","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","J. A. Ratter","1967","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315124' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168762","Magnoliophyta","Malvales","A.St.-Hil.","R70","Mato Grosso","Nova Xavantina","16.5 km N. of Xavantina on Xavantina-Cachimbo road","-52.3531","-14.6733","NY02168762_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","00748793","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","J. M. Pires","1978","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=882052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748793","Magnoliophyta","Malvales","A.St.-Hil.","16492","Mato Grosso",NA,"Sararé, Radambrasil, folha SD 21-YC; ponto 54","-59.72","-15.75","NY00748793_01 NY00748793_02","N. A. Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","02168761","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","C. S. Rosário","1978","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315123' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168761","Magnoliophyta","Malvales","A.St.-Hil.","37","Pará","São Félix do Xingu","Ponto 23, folha SC 22 VC.","-51.995","-6.64472","NY02168761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","00748768","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","insigne","Cochlospermum insigne","J. A. Ratter","1976","09","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=882049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748768","Magnoliophyta","Malvales","A.St.-Hil.","3515","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower. Just S of the junction of the stream which descends from below the Olho de Agua da Onça & the Córrego Taquara","-47.9294","-15.7797","NY00748768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","2168837","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1966","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315495' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168837","Magnoliophyta","Malvales","(Schrank) Pilg.","15839","Distrito Federal","Brasília","Ca. 30 km N. E. of Brasília","-47.71872","-15.5916","NY02168837_01",NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","00984633","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","S. Tsugaru","1987","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1130534' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984633","Magnoliophyta","Malvales","(Schrank) Pilg.","B-186","Tocantins","Formoso do Araguaia","130 km W from Gurupi","-49.5289","-11.7969","NY00984633_01","O. Kosovsky","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","00877883","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1966","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877883","Magnoliophyta","Malvales","(Schrank) Pilg.","17564","Goiás","Piranhas","Ca. 87 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.9","-16.43","NY00877883_01","H. Poppendieck","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","00877888","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","D. R. Hunt",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944489' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877888","Magnoliophyta","Malvales","(Schrank) Pilg.","5526",NA,NA,"Goiás and Mato Grosso.",NA,NA,"NY00877888_01 NY00877888_02","H. Poppendieck","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2016-09-29 23:22:00-03","NY","NYBG","00984636","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","P. E. Gibbs","1976","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1130540' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984636","Magnoliophyta","Malvales",NA,"2632","Minas Gerais","Frutal","Rumo a Itumbiara, km 76","-48.9406","-20.0247","NY00984636_01","O. Kosovsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2016-09-29 21:01:00-03","NY","NYBG","00877886","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","R. Goodland","1967",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944475' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877886","Magnoliophyta","Malvales",NA,"984","Minas Gerais",NA,"Triángulo region",NA,NA,"NY00877886_01","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-09-30 15:07:00-03","NY","NYBG","2168840","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. H. Kirkbride Jr.","1982","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315498' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168840","Magnoliophyta","Malvales",NA,"4817","Distrito Federal","Brasília","SW de Córrego Almécegas.","-48.17","-15.55","NY02168840_01",NA,"960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-09-30 15:07:00-03","NY","NYBG","2168842","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","A. P. Duarte","1950","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315500' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168842","Magnoliophyta","Malvales",NA,"s.n.","Minas Gerais",NA,"Campo serrado na prosei midade de Patos de Minas",NA,NA,"NY02168842_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2016-09-29 23:22:00-03","NY","NYBG","00984634","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","R. Goodland","1966","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1130537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984634","Magnoliophyta","Malvales",NA,"307","Mato Grosso do Sul",NA,"100 km due S of Campo Grande",NA,NA,"NY00984634_01 NY00984634_02","O. Kosovsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","02890623","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","E. O. Moura","2011","08","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953133' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890623","Magnoliophyta","Malvales","(Schrank) Pilg.","31","Rio Grande do Norte","Nísia Floresta","Distrito de Morrinhos","-35.156839","-6.1023","NY02890623_01","O. Kosovsky","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00748788","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1964","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881852' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748788","Magnoliophyta","Malvales","(Schrank) Pilg.","6764","Mato Grosso",NA,"Ca. 70 km. N. of Xavantina, on rd. to Garapú.","-52.37","-14.22","NY00748788_01","J. A. Kallunki","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00877884","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","G. T. Prance","1973","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944469' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877884","Magnoliophyta","Malvales","(Schrank) Pilg.","18922","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, behind Colegio de Buriti.","-55.80725","-15.415111","NY00877884_01","H. Poppendieck","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2016-09-30 15:07:00-03","NY","NYBG","2168832","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","L. O. A. Teixeira","1982","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315490' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168832","Magnoliophyta","Malvales",NA,"1316","Amazonas","Humaitá","Estrada Humaitá-Jacarecanga, km 150, a 62 km ao Sul.","-63.0208","-7.50611","NY02168832_01 NY02168832_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00877887","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","B. Maguire","1963","08","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877887","Magnoliophyta","Malvales","(Schrank) Pilg.","56127","Tocantins","Barrolândia","100 km south of Guara, along Belem-Brasilia Highway","-48.7253","-9.8358","NY00877887_01 NY00877887_02","H. Poppendieck","152","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","2168835","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","M. G. da Silva","1977","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315493' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168835","Magnoliophyta","Malvales","(Schrank) Pilg.","3191","Mato Grosso","Aripuanã","Rio Juruena, Fontanilha, RADAM SC-21-YD.","-58.3384833","-11.3389652","NY02168835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2016-09-30 15:07:00-03","NY","NYBG","2168843","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","M. Chumzum","1984","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315501' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168843","Magnoliophyta","Malvales",NA,"s.n.","Mato Grosso do Sul","Sidrolandia",NA,"-54.9613990783691","-20.9319000244141","NY02168843_01",NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2016-09-30 00:27:00-03","NY","NYBG","01081399","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","L. Coradin","1983","07","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226126' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081399","Magnoliophyta","Malvales",NA,"6581","Bahia","Ibotirama","Rodovia (BR-242) Ibotirama-Barreiras Km 30","-43.5","-12.2","NY01081399_01","O. Kosovsky","540","540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","2168839","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1964","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315497' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168839","Magnoliophyta","Malvales","(Schrank) Pilg.","6764","Mato Grosso",NA,"Ca. 70 km. N. of Xavantina, on rd. to Garapú.","-52.37","-14.22","NY02168839_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2016-09-29 21:01:00-03","NY","NYBG","00877891","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. A. Ratter","1967","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877891","Magnoliophyta","Malvales",NA,"R114","Mato Grosso",NA,"Ca. 3 km S of Xavantina","-52.33","-14.73","NY00877891_01","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","2168841","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","C. E. O. Kuntze","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315499' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168841","Magnoliophyta","Malvales","(Schrank) Pilg.","s.n.","Mato Grosso",NA,NA,NA,NA,"NY02168841_01 NY02168841_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00877881","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1964","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877881","Magnoliophyta","Malvales","(Schrank) Pilg.","6672","Mato Grosso",NA,"Ca. 75 km. N. of Xavantina.","-52.3657","-13.585","NY00877881_01","J. A. Kallunki","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2016-09-30 00:53:00-03","NY","NYBG","1018368","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","D. Sasaki","2003","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018368","Magnoliophyta","Malvales",NA,"679","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus.","-47.4194","-20.1972","NY01018368_01","J. R. Pirani","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00877880","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1964","09","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877880","Magnoliophyta","Malvales","(Schrank) Pilg.","6184","Distrito Federal","Brasília","ca. 55 km. E. of Brasília, on rd. to Planaltina.","-47.55","-15.53","NY00877880_01 NY00877880_02","K. Kubitzki","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","1146502","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","P. G. Delprete","2006","07","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1341745' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146502","Magnoliophyta","Malvales","(Schrank) Pilg.","9894","Goiás","Pirenópolis","Morro do Frota. Nas prox. das antenas.","-48.965","-15.8336","NY01146502_01","P. G. Delprete","1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2016-09-30 15:07:00-03","NY","NYBG","2168833","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","K. Kubitzki","1979","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315491' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168833","Magnoliophyta","Malvales",NA,"79-219","Amazonas",NA,"Rio Negro, Rio Marié, ca. 30 km. above, mouth, village Macobeta",NA,NA,"NY02168833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-09-29 21:01:00-03","NY","NYBG","00877890","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. A. Ratter","1968","05","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877890","Magnoliophyta","Malvales",NA,"R1532","Mato Grosso",NA,"Lagoa de Leo, 8 km. SW of the Base Camp of the Expedition. (Base Camp c. 270 km. W of Xavantina","-51.87","-12.9","NY00877890_01 NY00877890_02","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2016-09-29 21:01:00-03","NY","NYBG","00877892","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","R. S. Santos","1963","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877892","Magnoliophyta","Malvales",NA,"24079","Minas Gerais",NA,"Entre e Três Marias.",NA,NA,"NY00877892_01 NY00877892_02","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2016-09-30 02:26:00-03","NY","NYBG","1182836","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","C. N. Fraga","2009","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182836","Magnoliophyta","Malvales",NA,"2721","Bahia","Sao Desidério","Palmeiral, margem do Rio Grande, estrada vicinal ca. 20 km da BA 462.","-45.0858","-12.5117","NY01182836_01",NA,"596","596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","423950","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","M. Saldías Paz","1988","09","29","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423950","Magnoliophyta","Malvales","(Schrank) Pilg.","444","Santa Cruz","Andrés Ibáñez","Campus Universitario. 1 km NW del centro de Santa Cruz","-63.17","-17.8",NA,"M. H. Nee","417","417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","02168836","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315494' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168836","Magnoliophyta","Malvales","(Schrank) Pilg.","15919","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13","NY02168836_01",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","2425653","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","P. da C. Gadelha Neto","2011","09","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2299614' target='other'> <mi>dwc_moreinfo</mi></a>","NY02425653","Magnoliophyta","Malvales","(Schrank) Pilg.","3061","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda: Area de recuperação.","-34.9769","-6.5022","NY02425653_01","O. Kosovsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00877882","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1966","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944462' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877882","Magnoliophyta","Malvales","(Schrank) Pilg.","16599","Mato Grosso",NA,"Ca. 86 km. N. of Xavantina. Serra do Roncador.","-52.08","-13.92","NY00877882_01","H. Poppendieck","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2016-09-30 15:07:00-03","NY","NYBG","2168834","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. M. Pires","1978","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315492' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168834","Magnoliophyta","Malvales",NA,"16127","Maranhão","Estreito","Rodovia Belém-Brasília, 30 km S de Estreito","-47.4508","-6.5608","NY02168834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2016-09-29 21:01:00-03","NY","NYBG","00877893","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","L. Duarte","1962","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877893","Magnoliophyta","Malvales",NA,"64","Distrito Federal","Brasília","Fercal","-47.9294","-15.7797","NY00877893_01","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2016-09-28 15:31:00-03","NY","NYBG","423944","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","C. Pabst","1974","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423944","Magnoliophyta","Malvales",NA,"9509","Rio Grande do Norte","Parnamirim","Mangabeira, a 6 km de Natal nas estrada para Mossoró","-35.2628","-5.9158","NY00423944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","2168838","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","H. S. Irwin","1965","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315496' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168838","Magnoliophyta","Malvales","(Schrank) Pilg.","8940","Distrito Federal","Brasília","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385","NY02168838_01",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","423948","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. S. Blanchet","1840",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423948","Magnoliophyta","Malvales","(Schrank) Pilg.","3134",NA,NA,"Brasilia",NA,NA,"NY00423948_01","H. Poppendieck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2016-09-29 20:14:00-03","NY","NYBG","00748792","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","J. A. Ratter","1967","08","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=882045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748792","Magnoliophyta","Malvales",NA,"378","Mato Grosso","Nova Xavantina","1.5 km S. of Xavantina","-52.33","-14.73","NY00748792_01","H. Poppendieck","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-29 21:01:00-03","NY","NYBG","00877885","PreservedSpecimen","Plantae","Bixaceae","Cochlospermum","regium","Cochlospermum regium","E. P. Heringer","1978","04","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877885","Magnoliophyta","Malvales",NA,"618","Distrito Federal","Brasília","RECOR","-47.9294","-15.7797","NY00877885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
