"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","eventTime","dayIdentified","fieldNumber","individualCount","sex"
"46","2020-12-14 16:07:33-03","UFC","EAC","7083","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Nunes, E.; Castro, A.J.","1979","10","16","Southern America","Brasil",NA,NA,"Árvore de 8-10m, flor branca.; Mata","EAC0007083","Ceará","Sítio Jacarandá","-39.0449981689453","-4.41833019256592",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","EAC7083",NA,NA,"EAC0007083",NA,"Aratuba",NA,"2011","11686","auto",NA,NA,"12",NA,"19",NA,NA,NA
"47","2020-12-14 16:07:33-03","UFC","EAC","54729","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Castro, A.S.F.","2013","09","03","Southern America","Brasil",NA,NA,"Árvore.","EAC0054729","Ceará","sítio Ribeira.","-40.8894004821777","-3.92333006858826",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","2762",NA,NA,"EAC0054729",NA,"Ibiapina",NA,"2013","29848","auto",NA,NA,"09",NA,"03",NA,NA,NA
"48","2020-12-14 16:07:33-03","UFC","EAC","27721","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","1998","09","14","Southern America","Brasil",NA,NA,"Árvore, flor roxa.; Mata úmida","EAC0027721","Ceará","Macaco, Pl. da Ibiapaba","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","EAC27721",NA,NA,"EAC0027721",NA,"Ubajara",NA,"2011","27385","auto",NA,NA,"12",NA,"19",NA,NA,NA
"49","2021-03-21 19:36:22-03","UFC","EAC","14839","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Fernandes, A.; Webster, G.; Matos, F.J.A.","1986","10","31","Southern America","Brasil",NA,NA,"Árvore, flor roxa.","EAC0014839","Ceará","Parque Nacional de Ubajara, chapada da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","EAC14839",NA,NA,"EAC0014839",NA,"Ubajara",NA,"2011","27385","auto",NA,NA,"12",NA,"19",NA,NA,NA
"50","2020-12-14 16:07:33-03","UFC","EAC","52272","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Gomes, V.; Ribeiro, K.; Ototumi, A.","2004","03","01","Southern America","Brasil",NA,NA,NA,"EAC0052272","Ceará","Sítio Labirinto dos Taveira","-38.909833","-4.294528","-38.909833","-4.294528","Dicotyledon",NA,"Moldenke","Lima-Verde, L.W.","277",NA,NA,"EAC0052272",NA,"Guaramiranga",NA,"2012",NA,NA,NA,NA,"03",NA,"07",NA,NA,NA
"51","2020-12-14 16:07:33-03","UFC","EAC","52762","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Loiola, M.I.B.; et al.","2012","08","28","Southern America","Brasil",NA,NA,"Árvore, +/- 10m; flor vinácea, ramos tomentosos, folhas douradas.","EAC0052762","Ceará","PARNA Ubajara","-40.916111","-3.844722","-40.916111","-3.844722","Dicotyledon",NA,"Moldenke","Lima-Verde, L.W.","1976","851","851","EAC0052762",NA,"Ubajara",NA,"2012",NA,NA,NA,NA,"10",NA,"18",NA,NA,NA
"52","2020-12-14 16:07:33-03","UFC","EAC","53448","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Castro, A.S.F.","2012","11","27","Southern America","Brasil",NA,NA,"Árvore.; Cerrado","EAC0053448","Ceará","Fazenda Miguel","-40.826099395752","-3.12028002738953",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","2670",NA,NA,"EAC0053448",NA,"Granja",NA,"2013","70014","auto",NA,NA,"02",NA,"21",NA,NA,NA
"53","2020-12-14 16:07:33-03","UFC","EAC","50353","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Castro, A.S.F.","2011","11","15","Southern America","Brasil",NA,NA,"Árvore; Mata úmida","EAC0050353","Ceará","Próximo à descida p/ Mucambo, Ch. Ibiapaba","-40.8894004821777","-3.92333006858826",NA,NA,"Dicotyledon",NA,"Moldenke","Castro, A.S.F.","2561",NA,NA,"EAC0050353",NA,"Ibiapina",NA,"2011","29848","auto",NA,NA,"12",NA,"12",NA,NA,NA
"54","2020-12-21 16:47:22-03","MBM","MBM","212930","PreservedSpecimen","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Cervi, A.C.; et al.; et al.","1993","11","30","Southern America","Brazil",NA,NA,NA,"MBM212930","Paraná","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Moldenke","Hatschbach, G.","4198",NA,NA,"MBM212930",NA,"Jaguariaíva","bakeri",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:47:22-03","MBM","MBM","43200","PreservedSpecimen","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Hatschbach, G.; Lange, R.B.; Lange, R.B.","1958","12","15","Southern America","Brazil",NA,NA,NA,"MBM043200","Paraná","Fazenda Morungava, rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"Moldenke","Moldenke, H.N.","5319",NA,NA,"MBM043200",NA,"Sengés","bakeri",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-10-29 10:30:13-03","MNHN","RECOLNAT_MNHN_P","P00689648","PreservedSpecimen",NA,"Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Gardner, G.","1838","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00689648' target='other'> <mi>dwc_moreinfo</mi></a>","P00689648",NA,"Prov. Ceara",NA,NA,NA,NA,NA,NA,"Moldenke","Moldenke",NA,NA,NA,"P00689648_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA
"57","2018-10-29 10:30:13-03","MNHN","RECOLNAT_MNHN_P","P00689649","PreservedSpecimen",NA,"Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Gardner, G.","1838","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00689649' target='other'> <mi>dwc_moreinfo</mi></a>","P00689649",NA,"Prov. Ceara",NA,NA,NA,NA,NA,NA,"Moldenke","Moldenke",NA,NA,NA,"P00689649_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA
"58","2010-06-18 16:59:00-03","MO","MOBOT","100284072","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Anonymous",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moldenke","H.N. Moldenke","Anonymous s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2011-03-22 12:00:00-03","MO","MOBOT","2902431","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ludwig Riedel","1821",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Moldenke","(ex photo) R.Liesner (MO)","Riedel s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2010-07-01 10:42:00-03","MO","MOBOT","3442335","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Gerhard K. Gottsberger","1966","10","26","South America","Brazil",NA,NA,NA,NA,"São Paulo","Sao Paulo, Parque do Estado, Instituto de Botanica. On the way to the lake. Secondary Atlantic forest.",NA,NA,NA,NA,NA,NA,"Moldenke","(ex photo) R.Liesner (MO)","Gottsberger 13-261066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2010-06-18 16:18:00-03","MO","MOBOT","100284048","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama bakeri","Charles F. Baker",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moldenke","H.N. Moldenke","Baker 281",NA,NA,NA,NA,NA,"bakeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2013-08-23 04:12:00-03","MO","MOBOT","2902589","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama bakeri","W. Wayt Thomas","1985","10","14","South America","Brazil",NA,NA,NA,NA,NA,"Mato Grosso: Santa Terezinha: Serra Cobrinha, ca 10 km W of BR158 and 17 km N of jct BR158 and road to Santa Terezinha (MT413). Cerrado forest on top of serra.","-51.23333","-10.16666",NA,NA,NA,NA,"Moldenke","J. Ramos","Thomas 4400",NA,NA,NA,NA,NA,"bakeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-01-25 04:33:00-03","MO","MOBOT","2903434","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama bakeri","Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","1980","5","12","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Atures: primary rainforest, along road between Paso el Diablo and Caño de Culebra, 25-30 km southeast of Puerto Ayacucho.",NA,NA,NA,NA,NA,NA,"Moldenke","H.N. Moldenke, July","Steyermark 122365","100.00000000",NA,NA,NA,NA,"bakeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-08-31 08:59:36-03","INPA","INPA","138001","S","Plantae","Verbenaceae","Vitex","panshiniana","Vitex panshiniana","Ferreira, CAC","1985","10","07","Southern America","Brasil",NA,NA,NA,"INPA0138001","Mato Grosso","45 km da BR080 142 km de Peixoto de Azevedo., Margem direita do Rio Araguaia, Lago denominado dos Ingleses.","-50.75","-11.583333","-50.75","-11.583333","Dicotyledon Asterids","Lamiales","Moldenke","Nonato, R","6366",NA,NA,"INPA0138001 INPA0138001_e INPA0138001_e1 INPA0138001_nd",NA,"São Félix do Araguaia",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-08-31 08:59:36-03","INPA","INPA","150859","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Thomas, WW","1985","10","14","Southern America","Brasil",NA,NA,NA,"INPA0150859","Mato Grosso","Serra Cobrinha, c. 10 km W of BR158, 17 km N BR158, Serra Cobrinha, ca. 10 km W of BR158 and 17 km N of jct BR158 and road to Santa Terezinha (MT413). Cerrado forest on top of serra.","-51.233333","-10.166667","-51.233333","-10.166667","Dicotyledon Asterids","Lamiales","Moldenke","Ramos, JF","4400",NA,NA,"INPA0150859 INPA0150859_e INPA0150859_e1",NA,"Santa Terezinha","bakeri","1990",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"66","2021-01-10 20:44:41-03","INPA","INPA","85460","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Roa Torres, A","1977","03","06","Southern America","Colômbia",NA,NA,NA,"INPA0085460",NA,"Rio Caquetá. Pto Boy.",NA,NA,NA,NA,"Dicotyledon Asterids","Lamiales","Moldenke",NA,"634",NA,NA,"INPA0085460 INPA0085460_e INPA0085460_e1",NA,NA,"bakeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-08-31 08:59:36-03","INPA","INPA","13721","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Cavalcante, PB","1959","11","13","Southern America","Brasil",NA,NA,NA,"INPA0013721","Pará","Museu Paraense Emílio Goeldi, Horto do Museu - árvore 582.","-48.4","-1.4","-48.4","-1.4","Dicotyledon Asterids","Lamiales","Moldenke","Rodrigues, WA","s.n.",NA,NA,"INPA0013721 INPA0013721_e",NA,"Belém","bakeri","1963",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"68","2020-08-31 08:59:36-03","INPA","INPA","138044","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Ferreira, CAC","1985","10","10","Southern America","Brasil",NA,NA,NA,"INPA0138044","Mato Grosso","Fazenda Codeara, Serra da Viúva, 12 km S da cidade, Fazenda Codeara, Serra da Viúva, a 12 km sul da cidade.","-50.583333","-10.666667","-50.583333","-10.666667","Dicotyledon Asterids","Lamiales","Moldenke","Ramos, JF","6409",NA,NA,"INPA0138044 INPA0138044_e INPA0138044_e1",NA,"Santa Terezinha","bakeri","1990",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"69","2020-08-31 08:59:36-03","INPA","INPA","138070","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Ferreira, CAC","1985","10","13","Southern America","Brasil",NA,NA,NA,"INPA0138070","Mato Grosso","BR158 Rod. para Vila Rica, a 21 km S da Cidade., BR 158, Rodoviaria para Vila Rica, a 21 km sul da Cidade de Santa Teresinha, Serra da Cobrinha.","-50.85","-10.183333","-50.85","-10.183333","Dicotyledon Asterids","Lamiales","Moldenke","Ramos, JF","6435",NA,NA,"INPA0138070 INPA0138070_e INPA0138070_e1 INPA0138070_nd",NA,"Santa Terezinha","bakeri","1990",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"70","2020-08-31 08:59:36-03","INPA","INPA","86120","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama bakeri","Meneces, E","1978","10","19","Southern America","Bolivia",NA,NA,NA,"INPA0086120","Pando","Estacion Experimental Cobija.",NA,NA,NA,NA,"Dicotyledon Asterids","Lamiales","Moldenke","Ramos, JF","792",NA,NA,"INPA0086120 INPA0086120_e INPA0086120_e1",NA,"Nicolas Suarez","bakeri","1990",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","2341338","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","A. Ducke","1955","9","10","South America - Neotropics","Brazil",NA,NA,NA,"US02781030","Ceará","Estado do Ceará. Fortaleza, Parangaba, n'um sítio verlho.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"2488",NA,NA,"US02781030_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2863373","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","1963","8","13","South America","Brazil",NA,NA,NA,"US02781028",NA,"Between Cristalandia and Gurupi, Belem-Brasilia Highway.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"56153","300",NA,"US02781028_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2248967","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","A. Macedo","1955","7","24","South America - Neotropics","Brazil",NA,NA,NA,"US02781032","Goiás","Praia. Municipio Nativ.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"3897",NA,NA,"US02781032_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","2571149A","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","G. T. Prance & N. Silva","1964","8","9","South America - Neotropics","Brazil",NA,NA,NA,"US02781027","Maranhão","New Brazilian Highways. Maranhão. Road Carolina to Estreita, 2-15 km. from Estreita. Low forest; transition from Cerrado to Amazonia.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"58615",NA,NA,"US02781027_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","1066684","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","G. Gardner","1838","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00119279","Ceará","Crato.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"1817",NA,NA,"US00119279_01","Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","2248968","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","A. Macedo","1955","7","24","South America - Neotropics","Brazil",NA,NA,NA,"US02781031","Goiás","Praia. Municipio Natividade.",NA,NA,NA,NA,NA,"Lamiales","Moldenke",NA,"3897",NA,NA,"US02781031_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","2673688","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","F. Oldenburger, R. Norde & J. P. Schulz","1968","10","27","South America - Neotropics","Suriname",NA,NA,NA,"US00633599",NA,"Sipaliwini Savanna, Brazilian frontier, N slope of '4-Gebroeders' Mts.; transition zone to 'Seahorse' forest island","-55.95","2.03",NA,NA,NA,"Lamiales","Moldenke","Moldenke, H. N.","360","320",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2400701","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","J. M. Pires & L. Y. T. Westra","1960","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US02781029","Amapá","Rio Oiapoque. On lower slopes of Mt. Carupina.","-51.62","3.55",NA,NA,NA,"Lamiales","Moldenke",NA,"48839","100",NA,"US02781029_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"79","2020-09-02 16:30:17-03","Cenargen","CEN","31673","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Bruno Machado Teles Walter","1996","10","21",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Serra da Mesa.","CEN00031673","GO","Antiga estrada de terra Minaçu-obra de Serra da Mesa - região do Bateias/Bateinhas, antes do Bateinhas.",NA,NA,"-4831667.0","-1381667.0",NA,NA,"Moldenke","B. M. T. Walter","3497","490","490","CEN00031673",NA,"MINACU",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"2",NA
"80","2020-09-02 16:30:17-03","Cenargen","CEN","18009","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Taciana Barbosa Cavalcanti","1992","03","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00018009","GO","Estrada que acompanha o rio Boa Nova. Mata entre o rio Carneiro e o córrego Lageado.","48.55","-13.733333","48.55","-13.733333",NA,NA,"Moldenke","B. M. T. Walter","1156","510","510","CEN00018009",NA,"CAMPINACU",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"81","2020-09-02 16:30:17-03","Cenargen","CEN","67285","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Glocimar Pereira-Silva","2005","10","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00067285","TO","Mata do Sr. Francisco do Leite, canteiro de obras do AHE Estreito.","-47.440555","-6.5886111","-47.440555","-6.5886111",NA,NA,"Moldenke","B. M. T. Walter","10287","150","150","CEN00067285",NA,"AGUIARNÓPOLIS",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"82","2020-09-02 16:30:17-03","Cenargen","CEN","67239","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Glocimar Pereira-Silva","2005","10","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00067239","MA","Fazenda do Sr. Sebastião do Leite. Futuro canteiro da obra AHE Estreito.","-47.440277","-6.5886111","-47.440277","-6.5886111",NA,NA,"Moldenke","B. M. T. Walter","10235","200","200","CEN00067239",NA,"ESTREITO",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"83","2020-09-02 16:30:17-03","Cenargen","CEN","67813","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Glocimar Pereira-Silva","2007","07","18",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067813","TO","Balsa do Coronel para balsa do rio Custódio, km 14.","-48.091666","-13.045","-48.091666","-13.045",NA,NA,"Moldenke","B. M. T. Walter","12071","360","360","CEN00067813",NA,"PARANA",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"84","2020-09-02 16:30:17-03","Cenargen","CEN","97621","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Anderson Cássio Sevilha","2015","10","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00097621","MA","Parque Nacional Chapada das Mesas. Sítio 1 - Buenos Aires. Ponto 6 da coleta, beira do rio Farinha.","-47.376111","-6.93","-47.376111","-6.93",NA,NA,"Moldenke","B. M. T. Walter","5433","176","176","CEN00097621",NA,"CAROLINA",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"85","2020-09-02 16:30:17-03","Cenargen","CEN","99838","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Glocimar Pereira-Silva","2009","09","18",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00099838","TO","Estrada Itapiratins povoado do Cantinho, km 20.","-47.985277","-8.2986111","-47.985277","-8.2986111",NA,NA,"Moldenke","B. M. T. Walter","14614","270","270","CEN00099838",NA,"ITACAJA",NA,"2017",NA,NA,NA,NA,"08",NA,NA,NA,"4",NA
"86","2020-09-02 16:30:17-03","Cenargen","CEN","52132","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Taciana Barbosa Cavalcanti","2003","09","29",NA,"Brasil","Exsicatas",NA,"Cálice verde-amarelado. Tricomas ferrugíneos nos ramos. Folha aveludada.","CEN00052132","TO",NA,"-46.8205986022949","-11.627799987793","-4641472.0","-1161722.0",NA,NA,"Moldenke","B. M. T. Walter","3256","628","628","CEN00052132",NA,"DIANOPOLIS",NA,"2017","77760","auto",NA,NA,"08",NA,NA,NA,"4",NA
"87","2020-09-02 16:30:17-03","Cenargen","CEN","65951","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Aécio Amaral-Santos","2001","09","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00065951","TO","Comunidade Indígena Krahò - Kapey (União da Aldeias). Margem do rio São Vidal.","-47.3142013549805","-7.71000003814697","-4766639.0","-844278.0",NA,NA,"Moldenke","B. M. T. Walter","966","266","266","CEN00065951",NA,"GOIATINS",NA,"2017","92862","auto",NA,NA,"08",NA,NA,NA,"4",NA
"88","2020-09-02 16:30:17-03","Cenargen","CEN","37789","PreservedSpecimen","Plantae","Lamiaceae","Vitex","cf. panshiniana","Vitex cf. panshiniana","Aécio Amaral-Santos","2000","10","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00037789","TO","Comunidade Indígena Krahò, Aldeia Pedra Branca, cerca de 4 km após a aldeia, em direção à Itacajá.","-47.7677993774414","-8.39167022705078",NA,NA,NA,NA,"Moldenke","B. M. T. Walter","831",NA,NA,"CEN00037789",NA,"ITACAJA",NA,"2017","82101","auto",NA,NA,"08",NA,NA,NA,"4",NA
"89","2019-11-13 11:20:57-03","USP","SPF","44930","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ferreira, C","1985","10","10",NA,"Brasil",NA,NA,NA,"SPF00044930","Mato Grosso",NA,"-50.583333","-10.666667","-50.583333","-10.666667",NA,NA,"Moldenke","Ramos, JF","6409",NA,NA,"SPF00044930",NA,"Santa Terezinha",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:20:57-03","USP","SPF","44956","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ferreira, C","1985","10","13",NA,"Brasil",NA,NA,NA,"SPF00044956","Mato Grosso","Serra da Cobrinha","-50","-10","-50","-10",NA,NA,"Moldenke","Nonato, R","6435",NA,NA,"SPF00044956",NA,"Santa Terezinha",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:20:57-03","USP","SPF","46297","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Thomas, WW","1985","10","14",NA,"Brasil",NA,NA,NA,"SPF00046297","Mato Grosso","Serra da Cobrinha","-51.233333","-10.166667","-51.233333","-10.166667",NA,NA,"Moldenke","Ramos, JF","4400",NA,NA,"SPF00046297",NA,"Santa Terezinha",NA,"1990",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"92","2019-11-13 11:20:57-03","USP","SPF","45071","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Ferreira, C","1985","10","07",NA,"Brasil",NA,NA,NA,"SPF00045071","Mato Grosso",NA,"-50.75","-11.583333","-50.75","-11.583333",NA,NA,"Moldenke","Nonato, R","6366",NA,NA,"SPF00045071",NA,"São Félix do Araguaia",NA,"2007",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"93","2019-10-07 09:16:38-03","UEFS","HUEFS","42219","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Klug, G.","1838","09",NA,NA,"Brasil",NA,NA,NA,"HUEFS0042219","Ceará",NA,"-39.833333","-7.25","39W50'","7S15'","Angiospermae","Lamiales","Moldenke",NA,"1817",NA,NA,NA,"Isótipo","Crato",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"94","2019-10-07 09:16:38-03","UEFS","HUEFS","32696","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032696",NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales","Moldenke",NA,"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"95","2019-10-07 09:16:38-03","UEFS","HUEFS","42218","PreservedSpecimen","Plantae","Lamiaceae","Vitex","panshiniana","Vitex panshiniana","Klug, G.","1839",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0042218","Ceará",NA,NA,NA,NA,NA,"Angiospermae","Lamiales","Moldenke",NA,"1817",NA,NA,NA,"Isótipo",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
