X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,name,identifiedBy,collectionKey,elevation,elevationAccuracy,institutionKey,dateIdentified,otherCatalogNumbers,continent,gadm,coordinateUncertaintyInMeters,references,habitat,verbatimEventDate,institutionID,nomenclaturalCode,georeferenceProtocol,endDayOfYear,county,preparations,startDayOfYear,collectionID,georeferenceSources,typeStatus,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.585833,-24.434167,"1986493937",Begonia toledoana Handro,-24.434167,-48.585833,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"2016","10","24",2016-10-24T00:00:00Z,2019-10-07T12:24:04Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:245448,"5841","Parque Estadual Turístico do Alto Ribeira (PETAR), Núcleo Caboclos, Km 24.",Apiaí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1986493937",pt,HUEFS,BRA:UEFS:HUEFS:245448,Collection,"245448","Melo, P.H.A.",UEFS,Universidade Estadual de Feira de Santana,Floresta Ombrófila Densa sobre afloramento calcário.,Begonia toledoana Handro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.565278,-24.4175,"1986494101",Begonia toledoana Handro,-24.4175,-48.565278,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"2016","10","25",2016-10-25T00:00:00Z,2019-10-07T12:24:04Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:245444,"5890","Parque Estadual Turístico do Alto Ribeira (PETAR), Núcleo Caboclos, Trilha da Pescaria",Apiaí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1986494101",pt,HUEFS,BRA:UEFS:HUEFS:245444,Collection,"245444","Melo, P.H.A.",UEFS,Universidade Estadual de Feira de Santana,Floresta Ombrófila Densa sobre afloramento calcário.,Begonia toledoana Handro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.585833,-24.434167,"1986494115",Begonia toledoana Handro,-24.434167,-48.585833,"gass84,incomis,diffown",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:35:39Z,2021-04-08T12:39:31Z,"251",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"2016","12","17",2016-12-17T00:00:00Z,2019-10-07T12:24:04Z,2021-04-08T12:39:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:245445,"178","Parque Estadual Turístico do Alto Ribeira (PETAR), Núcleo Caboclos, Km 24.",Apiaí,HUEFS - Herbario da Universidade Estadual de Feira de Santana,"1986494115",pt,HUEFS,BRA:UEFS:HUEFS:245445,Collection,"245445","Peixoto, T.R.",UEFS,Universidade Estadual de Feira de Santana,Floresta Ombrófila Densa sobre afloramento calcário.,Begonia toledoana Handro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.723556,-24.527444,"1099312751",Begonia toledoana Handro,-24.527444,-48.723556,"gass84,colmafu,inmafu",e153bbae-f9cd-46a6-a4dd-db74983c7075,3046e6a6-6218-4880-9544-98f6c6ace34a,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:17Z,2021-04-08T12:14:48Z,"278",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,Sp,"2011","6","25",2011-06-25T00:00:00Z,2015-07-02T17:42:19Z,2021-04-08T12:14:48Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HPL - Herbário do Jardim Botânico Plantarum,BRA:JBP:HPL:12756,"1774","Rodovia Antônio Honório da Silva, no barranco, beira da estrada.",Iporanga,HPL - Herbário do Jardim Botânico Plantarum,"1099312751",pt,HPL,BRA:JBP:HPL:12756,Collection,"12756","E.L. Jacques, H. Lorenzi & M. Peixoto",Jardim Botânico Plantarum,Jardim Botânico Plantarum,NA,Begonia toledoana Handro,NA,5a2f290a-4acc-4dc9-b871-add13687c4b7,"189","0",8a98655b-88a0-431f-a452-c2ce321c5b36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.726111,-24.524167,"1424232225",Begonia toledoana Handro,-24.524167,-48.726111,"cdround,gass84,ambcol,inmano",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2021-04-06T14:13:20Z,2021-04-06T14:39:15Z,"343",838537fc-4aeb-4980-8b58-97fbdcd1d91a,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"2007","10","24",2007-10-24T00:00:00Z,NA,2021-04-06T14:39:15Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:515556,"4792","Estrada Apiaí - Iporanga, 20 km de Apiaí. Parque Estadual do Petar. Mata altântica.",Iporanga,RB - Rio de Janeiro Botanical Garden Herbarium Collection,"1424232225",NA,RB,urn:catalog:JBRJ:RB:515556,Physical Object,RB00515556,"R.C. Forzza; A. Q. Lobão, R. F. Monteiro & J. C. Silva",JBRJ,NA,"Erva formando grande população entre rochas. Folhas discolores, verdes ou vináceas na face abaxial. Flores com pétalas alvas e indumento vináceo; estames amarelos. Frutos vináceos.",Begonia toledoana Handro,E. L. Jacques,NA,"907",NA,NA,2009-04-28T00:00:00Z,RB 458569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.24,-24.2,"2459948426",Begonia toledoana Handro,-24.2,-48.24,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:42Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"2003","4","21",2003-04-21T00:00:00Z,2020-11-04T14:03:01Z,2021-04-08T12:22:42Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:84559,"133.0","Parque Estadual Intervales - Núcleo bulha dágua, trilha da caverna do Sr.Bento. Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos com regeneração de antigas áreas de",Iporanga,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459948426",pt,ESA,BRA:ESALQ:ESA:84559,Collection,"84559","Araki, D.F.; Rother, D.C.; Oliveira S.H.; Toledo, R.M.; Tamashiro J.Y.; Rodrigues, R.R.; Souza, V.C.; Paula-Souza, J.; Muniz, M.R.A.; Ivanauskas, N.M.",Universidade de São Paulo,Universidade de São Paulo,"Erva, 1m, aparelho reprodutivo amarela, botões florais densamente pilosas de cor vermelha, botão branco, face inferior das petalas com pelos vermelhos, ambiente - próximo a rochas calcáreas.",Begonia toledoana Handro,"Souza, V.C.",51c61583-68fb-4e49-bc5d-729aa098bc43,"550","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.9201985500018,-24.3838724313406,"1930173635",Begonia toledoana Handro,-24.3838724313406,-47.9201985500018,"cdrep,colmafu",d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:24Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"1999","5","16",1999-05-16T00:00:00Z,NA,2021-03-30T13:07:24Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,aa2c78bb-2927-4708-9c0c-14fbfd30c2c2,"1610","Parque de Intevales, trilha da pedreira próximo ao alojamento",NA,Vascular plants,"1930173635",en,NY,aa2c78bb-2927-4708-9c0c-14fbfd30c2c2,PhysicalObject,"454174",M. Alves,NY,NA,NA,Begonia toledoana Handro,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,NA,NA,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,NA,NA,SOUTH_AMERICA,NA,"34059",http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=694724,Floresta Atlântica,16 May 1999,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,Other source,"13",Sete Barras,sheet,"13",http://biocol.org/urn:lsid:biocol.org:col:15556,CRIA (Centro de Referência em Informação Ambiental),NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.392083,-24.646639,"1090684927",Begonia toledoana Handro,-24.646639,-48.392083,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:25Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"1995","2","9",1995-02-09T00:00:00Z,2020-06-15T18:29:00Z,2021-04-08T12:23:25Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,BRA:UNESP-RC:HRCB:20365,"33137",Parque Estadual de Jacupiranga,Eldorado Paulista,HRCB - Herbário Rioclarense,"1090684927",pt,HRCB,BRA:UNESP-RC:HRCB:20365,Collection,"20365","Leitão Filho, H.F.",Universidade Estadual Paulista,Universidade Estadual Paulista,"Flores brancas, frutos imaturos verde-avermelhados, em sub-bosque.",Begonia toledoana Handro,"Jacques, E.L.",fbe9447d-917e-497a-b3c5-090dbeb64222,NA,NA,NA,1998-03-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.392083,-24.646639,"1585193485",Begonia toledoana Handro,-24.646639,-48.392083,"gass84,incomis,diffown",1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3,76dbcb10-efc5-4d5f-87a5-bcd409fc92c8,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T18:05:03Z,2021-03-30T09:57:30Z,"256",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"1995","2","9",1995-02-09T00:00:00Z,2019-11-13T14:16:42Z,2021-03-30T09:57:30Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPF - Herbário da Universidade de São Paulo,BRA:USP:SPF:101686,"33137",Parque Estadual de Jacupiranga,Eldorado,SPF - Herbário da Universidade de São Paulo,"1585193485",pt,SPF,BRA:USP:SPF:101686,Collection,"101686","Leitão Filho, HF",USP,Universidade de São Paulo,NA,Begonia toledoana Handro,"Silva, SJG",NA,NA,NA,NA,1998-04-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.391958,-24.646414,"2452869714",Begonia toledoana Handro,-24.646414,-48.391958,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:12Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7303477","6","7707728","220","7224005","6638","2874710","7303477","7303477",Begonia toledoana Handro,Plantae,Tracheophyta,Cucurbitales,Begoniaceae,Begonia,Begonia toledoana,Begonia,toledoana,SPECIES,ACCEPTED,São Paulo,"1995","2","9",1995-02-09T00:00:00Z,2019-11-21T13:01:53Z,2021-04-12T14:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",BRA:IBT:SP:278920,"33137","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo. Floresta Tropical de Encosta",Eldorado,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","2452869714",pt,SP,BRA:IBT:SP:278920,Collection,"278920","Leitão Filho, HF; et al.",Instituto de Botânica,Instituto de Botânica,"Flores brancas, frutos imaturos verde-avermelhados; em subosque",Begonia toledoana Handro,"Gomes da Silva, SJ",ef48401a-d9e5-467c-b40a-0146618d38de,NA,NA,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,1998-04-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
