X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,collectionCode,occurrenceID,type,catalogNumber,recordedBy,otherCatalogNumbers,institutionCode,occurrenceRemarks,identifiedBy,name,dateIdentified,elevation,elevationAccuracy,continent,modified,language,ownerInstitutionCode,collectionKey,references,institutionKey,verbatimEventDate,institutionID,nomenclaturalCode,endDayOfYear,county,preparations,startDayOfYear,collectionID,gadm,habitat,georeferenceProtocol,individualCount,nomenclaturalStatus,taxonID,bibliographicCitation,fieldNotes,coordinateUncertaintyInMeters,georeferencedDate,georeferenceSources,infraspecificEpithet,verbatimElevation,higherGeography,higherClassification,identificationQualifier,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,verbatimTaxonRank,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,fieldNumber,verbatimLocality,previousIdentifications,typeStatus,identificationRemarks,dynamicProperties,disposition,accessRights,datasetID,typifiedName,organismID,locationID,recordedByIDs.type,recordedByIDs.value,informationWithheld,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.676361,-22.842145,"1928116402",Leandra pallida var. hispidula Brade,-22.842145,-44.676361,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:06:23Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3862725","6","7707728","220","690","6683","3188558","10890011","10890011",Miconia leapallida R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia leapallida,Leandra,pallida,VARIETY,SYNONYM,São Paulo,"1951","10","10",1951-10-10T00:00:00Z,2021-03-30T13:06:23Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,18bdf1b6-2750-4936-8a77-465d08c8886c,"21188",Serra da Bocaina,NA,Vascular plants,"1928116402",NY,18bdf1b6-2750-4936-8a77-465d08c8886c,PhysicalObject,"520484",A. C. Brade,NA,NY,NA,A. C. Brade,Leandra pallida var. hispidula Brade,1951-01-01T00:00:00Z,"1600","0",SOUTH_AMERICA,NA,en,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388065,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,10 Oct 1951,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"28",Sao José do Barreiro,sheet,"28",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,Na mata ciliar baixa,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,"16776.57",2016-02-09,"Google Maps (map data 2016), Manis Georef. Calculator",hispidula,5249 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n. v.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.676361,-22.842145,"1928311138",Leandra pallida var. hispidula Brade,-22.842145,-44.676361,colmafu,d415c253-4d61-4459-9d25-4015b9084fb0,ae447c50-b8a8-11d8-92a4-b8a03c50a862,17017c2c-036b-45d9-b045-606d21b00771,US,DWC_ARCHIVE,2021-03-29T19:05:10Z,2021-03-30T13:07:08Z,"221",ae447c50-b8a8-11d8-92a4-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3862725","6","7707728","220","690","6683","3188558","10890011","10890011",Miconia leapallida R.Goldenb.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia leapallida,Leandra,pallida,VARIETY,SYNONYM,São Paulo,"1951","10","10",1951-10-10T00:00:00Z,2021-03-30T13:07:08Z,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,The New York Botanical Garden,265316bf-16c5-44ab-88f9-2ecf25ce7e6e,"21188",Serra da Bocaina,NA,Vascular plants,"1928311138",NY,265316bf-16c5-44ab-88f9-2ecf25ce7e6e,PhysicalObject,"228725",A. C. Brade,NA,NY,NA,NA,Leandra pallida var. hispidula Brade,NA,"1600","0",SOUTH_AMERICA,NA,en,NA,b2190553-4505-4fdd-8fff-065c8ca26f72,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388066,ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377,10 Oct 1951,http://biocol.org/urn:lsid:biocol.org:col:15556,ICN,"28",NA,sheet,"28",http://biocol.org/urn:lsid:biocol.org:col:15556,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,"16776.57",2016-02-09,"Google Maps (map data 2016), Manis Georef. Calculator",hispidula,5249.3-5249 ft,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
