X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,gadm,institutionKey,otherCatalogNumbers,fieldNotes,references,created,associatedSequences,higherClassification,taxonID,dynamicProperties,county,individualCount,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,collectionID,habitat,verbatimEventDate,institutionID,endDayOfYear,preparations,startDayOfYear,verbatimElevation,coordinateUncertaintyInMeters,georeferenceProtocol,georeferenceSources,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,higherGeography,fieldNumber,rights,identificationRemarks,accessRights,datasetID,identificationID,georeferencedBy,http...unknown.org.recordId,georeferenceVerificationStatus,http...unknown.org.recordEnteredBy,georeferencedDate,verbatimLocality,previousIdentifications,typeStatus,typifiedName,recordedByIDs.type,recordedByIDs.value,informationWithheld,organismID,locationID,disposition,reproductiveCondition,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.97,-24.066111,"1316183706",Chionanthus filiformis (Vell.) P.S.Green,-24.066111,-47.97,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,NA,"800","0",NA,São Paulo,"2015","3","27",2015-03-27T00:00:00Z,2021-03-01T19:37:22Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:189091,"311",Parque Estadual Carlos Botelho,São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1316183706",pt,UEC,BRA:UNICAMP:UEC:189091,Collection,"189091","Silva, BG; Castello, ACD",UNICAMP,Universidade Estadual de Campinas,"Árvore, 7 m de altura e 7,3 cm de DAP; Floresta Ombrófila Densa",NA,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.29359,-24.01321,"2459849068",Chionanthus filiformis (Vell.) P.S.Green,-24.01321,-47.29359,"gass84,ambinst,colmafu",cbf8c968-37d6-45be-bf5c-e22914a384dc,a88bec5c-1cbf-47a2-8c3e-6081804d80a5,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:19:59Z,2021-04-08T12:22:43Z,"210",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,2018-01-01T00:00:00Z,"514","0",NA,São Paulo,"2013","3","30",2013-03-30T00:00:00Z,2020-11-04T15:17:21Z,2021-04-08T12:22:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,51c61583-68fb-4e49-bc5d-729aa098bc43,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,BRA:ESALQ:ESA:128149,"899.0","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",Tapiraí,ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz,"2459849068",pt,ESA,BRA:ESALQ:ESA:128149,Collection,"128149","Delfini, C.",Universidade de São Paulo,Universidade de São Paulo,"Indivíduo jovem, ca. 6m alt.","Sampaio, D",Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2305771994",Chionanthus filiformis (Vell.) P.S.Green,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:52Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,NA,"400",NA,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:52Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718616,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2305771994",NA,NA,MG718616,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718616,2018-10-04,MG718616,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Oleaceae;Oleeae;Chionanthus","126360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.92,-24.18,"2308152211",Chionanthus filiformis (Vell.) P.S.Green,-24.18,-47.92,"cudc,gass84",ad43e954-dd79-4986-ae34-9ccdbd8bf568,ada9d123-ddb4-467d-8891-806ea8d94230,9e4f3516-2b98-4700-a39a-3f109252508c,GB,DWC_ARCHIVE,2019-08-05T13:47:28Z,2021-03-30T12:22:28Z,"128",ada9d123-ddb4-467d-8891-806ea8d94230,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,NA,"400",NA,NA,NA,"2012","6","1",2012-06-01T00:00:00Z,2018-10-04T00:00:00Z,2021-03-30T12:22:28Z,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,NA,MG718066,NA,"Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State",NA,NA,"2308152211",NA,NA,MG718066,NA,NA,R.A.F. Lima,NA,NA,NA,NA,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,http://www.ebi.ac.uk/ena/data/view/MG718066,2018-10-04,MG718066,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliopsida;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Oleaceae;Oleeae;Chionanthus","126360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.144167,-23.833889,"1829084122",Chionanthus filiformis (Vell.) P.S.Green,-23.833889,-49.144167,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,2010-04-20T00:00:00Z,"700","0",SOUTH_AMERICA,Sp,"2010","4","20",2010-04-20T00:00:00Z,2021-03-04T18:46:38Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:52186,"69",Estação Ecológica de Itaberá,Itaberá,SPSF - Herbário Dom Bento José Pickel,"1829084122",pt,SPSF,BRA:IF:SPSF:52186,Collection,"52186",R.L.R.Santos & T.M.Ribeiro & R.T.Polisel,IF,Instituto Florestal,"COLETA: Árvore de 8,5m de altura. Flores velhas. Indivíduo 6911 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",R.L.R.Santos,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.066389,-24.055,"1086911112",Chionanthus filiformis (Vell.) P.S.Green,-24.055,-49.066389,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:44Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,2009-10-19T00:00:00Z,"700","0",SOUTH_AMERICA,Sp,"2009","8","27",2009-08-27T00:00:00Z,2021-03-04T18:46:38Z,2021-04-08T12:14:44Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42564,"986",Estação Experimental,Itapeva,SPSF - Herbário Dom Bento José Pickel,"1086911112",pt,SPSF,BRA:IF:SPSF:42564,Collection,"42564",R.Cielo-Filho & C.R.Lima,IF,Instituto Florestal,"COLETA: Árvore 6m, flores creme, fruto imaturo verde.; GEOGRAFIA: Trilha do Poço da Peroba - Floresta.;",R.Cielo-Filho,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1899744826",Chionanthus filiformis (Vell.) P.S.Green,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,NA,"1017.5","27.5",NA,São Paulo,"2009",NA,NA,2009-01-01T00:00:00Z,2021-03-01T19:37:22Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200123,M395,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1899744826",pt,UEC,BRA:UNICAMP:UEC:200123,Collection,"200123","Padgurschi, MCG; Belinello, R",UNICAMP,Universidade Estadual de Campinas,Parcela M - Projeto Biota-FAPESP. Árvore com 10 metros de altura. Frequência da espécie na parcela: n=19,NA,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-50.433889,-20.003611,"1989888664",Chionanthus filiformis (Vell.) P.S.Green,-20.003611,-50.433889,"cdround,gass84,colmafu,inmano",f70fdd5a-e761-43b6-a854-462826cc7933,92bd7d31-3255-4f1c-8552-cbb6fbe60478,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:22:05Z,2021-04-08T12:22:12Z,"249",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,São Paulo,"2008","1","22",2008-01-22T00:00:00Z,2020-06-22T17:18:27Z,2021-04-08T12:22:12Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,e8753287-446f-4ea2-8303-a342b9985fc8,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SJRP - Herbário de São José do Rio Preto,BRA:UNESP-IBILCE:SJRP:33519,"330.0",Fazenda São João,Turmalina (P4),SJRP - Herbário de São José do Rio Preto,"1989888664",pt,SJRP,BRA:UNESP-IBILCE:SJRP:33519,Collection,"33519","Almeida Neto, A. & Ranga, N. T.",UNESP-IBILCE,Universidade Estadual Paulista,"Árvore P-C 45, I-571. Biota",NA,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.769722,-23.453056,"1086907999",Chionanthus filiformis (Vell.) P.S.Green,-23.453056,-46.769722,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,2015-09-01T00:00:00Z,"962","0",SOUTH_AMERICA,Sp,"2007","7","26",2007-07-26T00:00:00Z,2021-03-04T18:46:38Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39382,"869",Parque Estadual do Jaraguá,São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086907999",pt,SPSF,BRA:IF:SPSF:39382,Collection,"39382",F.M.Souza & R.C.Sousa & J.B.Silva & Z.S.Costa,IF,Instituto Florestal,"COLETA: Árvore, 7m. Flores verde-claro.; GEOGRAFIA: Trilha do Mauro.;",J.A.Lombardi,Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1889187142",Chionanthus filiformis (Vell.) P.S.Green,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:58Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"3682433","6","7707728","220","408","6652","3172302","3682433","3682433",Chionanthus filiformis (Vell.) P.S.Green,Plantae,Tracheophyta,Lamiales,Oleaceae,Chionanthus,Chionanthus filiformis,Chionanthus,filiformis,SPECIES,ACCEPTED,2017-01-01T00:00:00Z,"1017.5","27.5",NA,São Paulo,"2007","12",NA,2007-12-01T00:00:00Z,2021-03-01T19:37:22Z,2021-04-08T12:43:58Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:200493,N1235,Parque Estadual da Serra do Mar,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1889187142",pt,UEC,BRA:UNICAMP:UEC:200493,Collection,"200493","Pereira, LS; Belinello, R; Gomes, JAMA",UNICAMP,Universidade Estadual de Campinas,"Parcela N - Projeto Biota-FAPESP. Árvore com 5.5 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","Ramos, E",Chionanthus filiformis (Vell.) P.S.Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
