X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,identifiers,facts,relations,collectionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,locality,municipality,datasetName,gbifID,language,collectionCode,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,name,individualCount,institutionKey,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,fieldNumber,identificationQualifier,references,verbatimEventDate,institutionID,verbatimLocality,higherClassification,habitat,otherCatalogNumbers,preparations,gadm,fieldNotes,vernacularName,previousIdentifications,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,endDayOfYear,startDayOfYear,higherGeography,organismID,locationID,datasetID,accessRights,dynamicProperties,rights,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,coordinateUncertaintyInMeters,georeferencedDate,georeferencedBy,georeferenceProtocol,verbatimCoordinateSystem,disposition,reproductiveCondition,georeferenceSources,verbatimElevation,eventRemarks,informationWithheld,X.1f2c0cbe.40df.43f6.ba07.e76133e78c31.,identificationVerificationStatus,locationAccordingTo,eventTime,identificationRemarks,georeferenceVerificationStatus,http...unknown.org.recordId,http...unknown.org.recordEnteredBy,identificationID,samplingProtocol,georeferenceRemarks,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,locationRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,lifeStage,associatedTaxa,eventID,higherGeographyID,typeStatus,typifiedName,infraspecificEpithet,taxonRemarks,recordedByIDs.type,recordedByIDs.value,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.068333,-23.325,"1135951984",Ocotea aciphylla (Nees) Mez,-23.325,-45.068333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2009-01-01T00:00:00Z,"1080","13",NA,São Paulo,"2008","7","12",2008-07-12T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:186030,"116",PESM - Núcleo Santa Virgínia - Parcela K,São Luiz do Paraitinga,UEC - Herbário da Universidade Estadual de Campinas,"1135951984",pt,UEC,BRA:UNICAMP:UEC:186030,Collection,"186030","Padgurschi, MCG; Tamashiro, JY; Belinello, R",UNICAMP,Universidade Estadual de Campinas,"Árvore, ca. 7m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K0126; Floresta Ombrófila Densa Montana","Barbosa, TDM",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-44.366111,-22.806389,"1086910975",Ocotea aciphylla (Nees) Mez,-22.806389,-44.366111,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:43Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2008-10-27T00:00:00Z,"1115","0",SOUTH_AMERICA,Sp,"2008","10","27",2008-10-27T00:00:00Z,2021-03-04T18:44:06Z,2021-04-08T12:14:43Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:42419,"848",Estação Ecológica de Bananal,Bananal,SPSF - Herbário Dom Bento José Pickel,"1086910975",pt,SPSF,BRA:IF:SPSF:42419,Collection,"42419",R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos,IF,Instituto Florestal,"COLETA: Árvore de 6 m. Botões brancos.; GEOGRAFIA: Nos arredores da sede da unidade.;",R.T. Polisel,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.918056,-24.9025,"1089090256",Ocotea aciphylla (Nees) Mez,-24.9025,-47.918056,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2008",NA,NA,2008-01-01T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:149942,"445","km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089090256",pt,UEC,BRA:UNICAMP:UEC:149942,Collection,"149942","Urbanetz, C",UNICAMP,Universidade Estadual de Campinas,"Árvore de 10 m de altura.; Floresta alta de restinga.","Barbosa, TDM",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.918056,-24.9025,"1089090279",Ocotea aciphylla (Nees) Mez,-24.9025,-47.918056,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:57Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2008",NA,NA,2008-01-01T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:57Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:149962,"444","km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",Cananéia,UEC - Herbário da Universidade Estadual de Campinas,"1089090279",pt,UEC,BRA:UNICAMP:UEC:149962,Collection,"149962","Urbanetz, C",UNICAMP,Universidade Estadual de Campinas,"Árvore de 10 m de altura.; Floresta alta de restinga.","Barbosa, TDM",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.761944,-23.453056,"1086907911",Ocotea aciphylla (Nees) Mez,-23.453056,-46.761944,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2007-12-12T00:00:00Z,"952","0",SOUTH_AMERICA,Sp,"2007","10","18",2007-10-18T00:00:00Z,2021-03-04T18:44:06Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:39317,"943",Parque Estadual do Jaraguá,São Paulo,SPSF - Herbário Dom Bento José Pickel,"1086907911",pt,SPSF,BRA:IF:SPSF:39317,Collection,"39317",F.M.Souza & R.C.Sousa & H.F.A.Pereira & L.G.L.Araújo,IF,Instituto Florestal,"COLETA: Árvore, 15m. Flores creme. Fruto verde e cúpula vermelha.; GEOGRAFIA: Trilha do Pai Zé;",J.B.Baitello,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.926944,-25.083889,"1837384311",Ocotea aciphylla (Nees) Mez,-25.083889,-47.926944,"gass84,colmafu,inmano",7aeb3ded-7443-4512-95f7-2ec7ab0f308c,a8d26b9b-a0c0-42b3-a479-b575f9b60793,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-25T13:52:44Z,2021-03-30T11:07:54Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2006-09-02T00:00:00Z,"0","0",NA,São Paulo,"2006","9","2",2006-09-02T00:00:00Z,2020-01-31T13:38:39Z,2021-03-30T11:07:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,c02e96c3-6698-4238-89a9-ad017144b19b,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",BRA:IFAM:EAFM:11892,"762","Ilha do Cardoso, parcelas",Cananéia,"EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","1837384311",pt,EAFM,BRA:IFAM:EAFM:11892,Collection,"11892","Stoike, FC de O","Instituto Federal de Educação, Ciência e Tecnologia","Instituto Federal de Educação, Ciência e Tecnologia","; DESC: arbórea","Stoike, FC de O",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.993333,-24.053889,"1086900012",Ocotea aciphylla (Nees) Mez,-24.053889,-47.993333,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:45Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,SOUTH_AMERICA,Sp,"2002","4","22",2002-04-22T00:00:00Z,2021-03-04T18:44:06Z,2021-04-08T12:14:45Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,835c4b58-e96d-49cc-b711-0f3de04547c0,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,BRA:IF:SPSF:31211,"86",P.E.Carlos Botelho,São Miguel Arcanjo,SPSF - Herbário Dom Bento José Pickel,"1086900012",pt,SPSF,BRA:IF:SPSF:31211,Collection,"31211",S.Bortoleto,IF,Instituto Florestal,"COLETA: XLS: SPSFAntigo;",NA,Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.993333,-24.053889,"1089073217",Ocotea aciphylla (Nees) Mez,-24.053889,-47.993333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:56Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,NA,NA,NA,NA,São Paulo,"2002","4","22",2002-04-22T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:56Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,TRUE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:128207,"86","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo.&nf;Trilha do Rio Taquaral. Beira da trilha.",São Miguel Arcanjo,UEC - Herbário da Universidade Estadual de Campinas,"1089073217",pt,UEC,BRA:UNICAMP:UEC:128207,Collection,"128207","Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR",UNICAMP,Universidade Estadual de Campinas,"Árvore de 12 m de altura. Frutos imaturos verdes, maduros vináceos a negros.; Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.","Moraes, PLR",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.5,-24.75,"1208841399",Ocotea aciphylla (Nees) Mez,-24.75,-48.5,"gass84,incomis,inmafu",5b5cf455-a448-4c0a-aecd-3e0956f27f10,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:31:07Z,2021-04-08T12:33:36Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2003-01-01T00:00:00Z,NA,NA,SOUTH_AMERICA,São Paulo,"2002","9","30",2002-09-30T00:00:00Z,2019-10-09T14:18:10Z,2021-04-08T12:33:36Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,ALCB - Herbário Alexandre Leal Costa,BRA:UFBA:ALCB:68860,"3666","Bela Vista, Chácara Moxotó",Barra do Turvo,ALCB - Herbário Alexandre Leal Costa,"1208841399",pt,ALCB,BRA:UFBA:ALCB:68860,Collection,"68860","Silva, JM; Barbosa, E; Vaz, J",Universidade Federal da Bahia,Universidade Federal da Bahia,10 m. Fruto imaturo.,H. van der Werff,Ocotea aciphylla (Nees) Mez,NA,8f1981fb-b637-47fd-9691-3d12be40d051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.114699,-23.728088,"1090570038",Ocotea aciphylla (Nees) Mez,-23.728088,-47.114699,"gass84,colmafu,inmafu",1064b787-c882-493e-b17d-4ffba363b776,c47cd3b0-2178-4a4b-87a6-740b482970a9,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-03-24T16:45:47Z,2021-03-30T09:40:55Z,"266",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2001-02-08T00:00:00Z,NA,NA,NA,São Paulo,"2001","2","8",2001-02-08T00:00:00Z,2019-01-25T17:35:13Z,2021-03-30T09:40:55Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,cb38d6b5-89fd-4aac-9ea7-7d37201df368,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,IAC - Herbário do Instituto Agronômico de Campinas,BRA:IAC:IAC:43179,"3472","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lila, indivíduo V 36.1",Ibiúna,IAC - Herbário do Instituto Agronômico de Campinas,"1090570038",pt,IAC,BRA:IAC:IAC:43179,Collection,"43179","L.C. Bernacci; G.A.D.C. Franco; G. Durigan & E. Furlan",IAC,Instituto Agronômico de Campinas,NA,L.C. Bernacci et al.,Ocotea aciphylla (Nees) Mez,NA,841aebec-2beb-4b59-96f1-fdf9d91ccff8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-47.7,-24.783333,"1089057792",Ocotea aciphylla (Nees) Mez,-24.783333,-47.7,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,1999-02-01T00:00:00Z,NA,NA,NA,São Paulo,"1999","1","6",1999-01-06T00:00:00Z,2021-03-01T19:32:32Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:107528,"62","Estação Ecológica de Chauás.Trilha de acesso pelo sítio do Sr. João Caçador, no km 78 da Rodovia Pariquera-Iguape.",Iguape,UEC - Herbário da Universidade Estadual de Campinas,"1089057792",pt,UEC,BRA:UNICAMP:UEC:107528,Collection,"107528","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR",UNICAMP,Universidade Estadual de Campinas,"Árvore de 25 m. Frutos imaturos verdes.; Floresta Ombrófila Densa. Floresta de Restinga preservada.","Hayashi, AH",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-48.586389,-23.893889,"1089043911",Ocotea aciphylla (Nees) Mez,-23.893889,-48.586389,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,"7304296","6","7707728","220","407","6688","3034076","7304296","7304296",Ocotea aciphylla (Nees) Mez,Plantae,Tracheophyta,Laurales,Lauraceae,Ocotea,Ocotea aciphylla,Ocotea,aciphylla,SPECIES,ACCEPTED,2003-02-27T00:00:00Z,NA,NA,NA,São Paulo,"1996","1","26",1996-01-26T00:00:00Z,2019-08-20T13:16:33Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,a995cf02-345c-46db-8674-3415572615a6,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,BRA:UNICAMP:UEC:88387,"10541","Rodovia Itapeva-Buri, A 12km de Buri, Mata Mesófila",Buri,UEC - Herbário da Universidade Estadual de Campinas,"1089043911",pt,UEC,BRA:UNICAMP:UEC:88387,Collection,"88387","Souza, VC; Souza, JP; Scalon, VR; Astorino, A",UNICAMP,Universidade Estadual de Campinas,"Escandente, frutos imaturos verdes","Moraes, PLR",Ocotea aciphylla (Nees) Mez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
